# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-19 14:13:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpnxt5f_9e/a1eegjcz.json
# random
#   seed = 46926
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/bao/bao-20230719151303.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-10407.8,0,0.418289,0,1,1,10410.4,0.516684,69.9956,0.611812,0.516684,69.9956,0.611812,0.159707,0.198286,0.236923,0.245504,0.281591,0.480449,150,299790
-10407.6,1,0.418289,1,1,0,10407.8,0.506059,69.1975,0.700549,0.506059,69.1975,0.700549,0.157353,0.195252,0.233175,0.241594,0.276988,0.471864,150,299790
-10407.6,0,0.418289,0,1,1,10407.8,0.506059,69.1975,0.700549,0.506059,69.1975,0.700549,0.157353,0.195252,0.233175,0.241594,0.276988,0.471864,150,299790
-10407.8,0.497593,0.418289,1,2,1,10409.8,0.492319,75.3844,3.94056,0.492319,75.3844,3.94056,0.148515,0.181847,0.214891,0.222201,0.252873,0.421407,150,299790
-10407.7,0.496578,0.418289,1,2,1,10408.8,0.504399,72.543,1.39358,0.504399,72.543,1.39358,0.156608,0.193445,0.230123,0.238248,0.272363,0.459725,150,299790
-10407.7,0,0.418289,0,1,1,10407.9,0.504399,72.543,1.39358,0.504399,72.543,1.39358,0.156608,0.193445,0.230123,0.238248,0.272363,0.459725,150,299790
-10408,0.994045,0.418289,2,3,0,10408.1,0.52586,71.4181,0.981862,0.52586,71.4181,0.981862,0.160739,0.199031,0.237245,0.245718,0.281314,0.476994,150,299790
-10408,0,0.418289,0,1,1,10412,0.52586,71.4181,0.981862,0.52586,71.4181,0.981862,0.160739,0.199031,0.237245,0.245718,0.281314,0.476994,150,299790
-10408.3,0.493699,0.418289,1,2,1,10408.5,0.538099,68.1389,0.594401,0.538099,68.1389,0.594401,0.161905,0.201006,0.240164,0.24886,0.285435,0.487008,150,299790
-10408.3,0,0.418289,0,1,1,10409,0.538099,68.1389,0.594401,0.538099,68.1389,0.594401,0.161905,0.201006,0.240164,0.24886,0.285435,0.487008,150,299790
-10408.3,0,0.418289,0,1,1,10411.2,0.538099,68.1389,0.594401,0.538099,68.1389,0.594401,0.161905,0.201006,0.240164,0.24886,0.285435,0.487008,150,299790
-10408.3,0,0.418289,0,1,1,10408.5,0.538099,68.1389,0.594401,0.538099,68.1389,0.594401,0.161905,0.201006,0.240164,0.24886,0.285435,0.487008,150,299790
-10408.3,0,0.418289,0,1,1,10409.5,0.538099,68.1389,0.594401,0.538099,68.1389,0.594401,0.161905,0.201006,0.240164,0.24886,0.285435,0.487008,150,299790
-10408.3,0,0.418289,0,1,1,10413.6,0.538099,68.1389,0.594401,0.538099,68.1389,0.594401,0.161905,0.201006,0.240164,0.24886,0.285435,0.487008,150,299790
-10408.3,0,0.418289,0,1,1,10410.3,0.538099,68.1389,0.594401,0.538099,68.1389,0.594401,0.161905,0.201006,0.240164,0.24886,0.285435,0.487008,150,299790
-10407.7,0.5,0.418289,1,2,1,10409.1,0.495751,67.321,2.73415,0.495751,67.321,2.73415,0.148039,0.181833,0.215371,0.222792,0.253931,0.424939,150,299790
-10407.5,0.997049,0.418289,3,7,0,10408.8,0.222251,81.2439,5.03274,0.222251,81.2439,5.03274,0.0996467,0.121805,0.143766,0.148623,0.169008,0.281044,150,299790
-10408.1,0.723687,0.418289,2,4,1,10408.8,0.235685,87.9719,1.44119,0.235685,87.9719,1.44119,0.112197,0.13872,0.165152,0.171008,0.1956,0.330584,150,299790
-10407.2,0.987031,0.418289,2,7,0,10409.6,0.456929,68.358,5.09649,0.456929,68.358,5.09649,0.137029,0.167432,0.19756,0.204224,0.232188,0.385921,150,299790
-10407.7,0.984653,0.418289,2,3,0,10407.8,0.48958,68.3224,4.90106,0.48958,68.3224,4.90106,0.142262,0.173875,0.205202,0.212132,0.241209,0.401053,150,299790
-10408.3,0.796004,0.418289,2,5,1,10409.1,0.487636,66.8552,10.0269,0.487636,66.8552,10.0269,0.132865,0.161513,0.189889,0.196167,0.222515,0.367612,150,299790
-10408.3,0.998865,0.418289,3,7,0,10408.8,0.162905,76.1579,9.1128,0.162905,76.1579,9.1128,0.0796347,0.09689,0.113984,0.117765,0.133636,0.220998,150,299790
-10407.3,0.9964,0.418289,3,7,0,10408.7,0.242901,79.2328,7.36788,0.242901,79.2328,7.36788,0.100372,0.122309,0.144041,0.148849,0.169023,0.280019,150,299790
-10406.6,0.916135,0.418289,2,7,0,10410.5,0.341186,70.8327,7.56954,0.341186,70.8327,7.56954,0.115548,0.140761,0.165738,0.171263,0.194449,0.322034,150,299790
-10407.2,0.849588,0.418289,2,7,1,10407.4,0.391577,74.09,10.6113,0.391577,74.09,10.6113,0.121413,0.147542,0.173425,0.179151,0.203185,0.335551,150,299790
-10408.2,0.809834,0.418289,2,7,1,10410.2,0.204281,74.2228,14.2195,0.204281,74.2228,14.2195,0.0848424,0.102913,0.120816,0.124777,0.141405,0.233049,150,299790
-10409,0.984288,0.418289,2,3,0,10409.1,0.171314,72.8599,16.2284,0.171314,72.8599,16.2284,0.0761537,0.0923008,0.108298,0.111838,0.126699,0.208629,150,299790
-10407,0.999236,0.418289,3,7,0,10409.9,0.347976,59.588,5.0944,0.347976,59.588,5.0944,0.115386,0.141007,0.166398,0.172014,0.195581,0.325131,150,299790
-10407.3,1,0.418289,3,7,0,10407.8,0.403921,75.9998,9.79406,0.403921,75.9998,9.79406,0.125093,0.152097,0.178846,0.184764,0.2096,0.346359,150,299790
-10408.3,0.946627,0.418289,3,7,0,10409.5,0.144637,74.0702,6.70351,0.144637,74.0702,6.70351,0.0765439,0.0933505,0.110002,0.113686,0.129143,0.214159,150,299790
-10407.5,0.995985,0.418289,3,7,0,10409.2,0.453826,77.3649,6.83004,0.453826,77.3649,6.83004,0.137657,0.167809,0.19768,0.204288,0.232016,0.384559,150,299790
-10408.1,0.982779,0.418289,3,7,0,10408.7,0.170403,61.8972,6.09237,0.170403,61.8972,6.09237,0.0801017,0.0977627,0.115263,0.119134,0.135378,0.224699,150,299790
-10407.3,1,0.418289,3,7,0,10408.7,0.329426,79.2261,10.6802,0.329426,79.2261,10.6802,0.113099,0.137437,0.161546,0.16688,0.189267,0.312563,150,299790
-10407.6,0.999012,0.418289,3,7,0,10407.8,0.319335,62.2818,13.251,0.319335,62.2818,13.251,0.102487,0.124366,0.146039,0.150834,0.170964,0.281889,150,299790
-10407,0.978863,0.418289,3,15,0,10409.2,0.462204,75.412,0.272721,0.462204,75.412,0.272721,0.154507,0.192296,0.230352,0.238829,0.274566,0.472894,150,299790
-10408.1,0.693389,0.418289,2,4,1,10409.1,0.318501,90.8543,1.06387,0.318501,90.8543,1.06387,0.132752,0.164484,0.196172,0.2032,0.232724,0.394923,150,299790
-10410.4,0.711608,0.418289,2,4,1,10413.9,0.481212,92.6253,9.66965,0.481212,92.6253,9.66965,0.143848,0.174908,0.205674,0.21248,0.241046,0.398342,150,299790
-10409.4,0.989138,0.418289,2,3,0,10411.1,0.46665,90.3342,6.67123,0.46665,90.3342,6.67123,0.145484,0.177381,0.20898,0.21597,0.245302,0.406662,150,299790
-10407.2,0.857143,0.418289,2,7,1,10409.5,0.38917,79.489,8.3252,0.38917,79.489,8.3252,0.126065,0.153458,0.180593,0.186596,0.211788,0.350446,150,299790
-10406.9,0.998125,0.418289,3,7,0,10407.5,0.322378,77.7094,8.65472,0.322378,77.7094,8.65472,0.113575,0.138221,0.162636,0.168037,0.190704,0.315472,150,299790
-10407.4,0.470882,0.418289,1,2,1,10411.4,0.275045,84.9399,4.06461,0.275045,84.9399,4.06461,0.113969,0.13956,0.164933,0.170546,0.194098,0.323488,150,299790
-10407.3,0.735439,0.418289,2,4,1,10410.9,0.209908,75.7111,6.81532,0.209908,75.7111,6.81532,0.0927907,0.113143,0.133307,0.137767,0.156485,0.259441,150,299790
-10406.5,1,0.418289,3,7,0,10407.7,0.343489,77.5726,4.52019,0.343489,77.5726,4.52019,0.123648,0.151257,0.178623,0.184677,0.210078,0.34967,150,299790
-10406.4,0.798108,0.418289,2,5,1,10406.8,0.282057,75.2854,2.43827,0.282057,75.2854,2.43827,0.115436,0.142012,0.168408,0.17425,0.198766,0.333339,150,299790
-10406.4,0,0.418289,0,1,1,10407.9,0.282057,75.2854,2.43827,0.282057,75.2854,2.43827,0.115436,0.142012,0.168408,0.17425,0.198766,0.333339,150,299790
-10406.5,0.744074,0.418289,2,4,1,10406.6,0.27813,78.0367,1.58133,0.27813,78.0367,1.58133,0.1179,0.145622,0.173225,0.17934,0.20501,0.345911,150,299790
-10406.5,0.5,0.418289,1,2,1,10408.3,0.251482,68.9151,2.91801,0.251482,68.9151,2.91801,0.105503,0.129587,0.15349,0.15878,0.180974,0.302828,150,299790
-10406.7,0.5,0.418289,1,2,1,10411.7,0.337281,65.932,7.87126,0.337281,65.932,7.87126,0.112418,0.136909,0.161169,0.166536,0.189058,0.312999,150,299790
-10407.9,0.869502,0.418289,3,8,1,10408.5,0.272164,70.667,16.2988,0.272164,70.667,16.2988,0.0954728,0.115709,0.135758,0.140194,0.158819,0.261502,150,299790
-10408.9,0.732093,0.418289,2,5,1,10410.6,0.204572,85.804,11.0622,0.204572,85.804,11.0622,0.090388,0.10982,0.12907,0.133329,0.151204,0.249656,150,299790
-10406.5,0.927544,0.418289,3,14,1,10409.3,0.278699,64.7175,2.88569,0.278699,64.7175,2.88569,0.109422,0.134405,0.159202,0.164688,0.187713,0.314123,150,299790
-10406.5,0.66656,0.418289,1,3,1,10407,0.272531,67.154,4.59872,0.272531,67.154,4.59872,0.105953,0.129604,0.153048,0.158235,0.179996,0.299579,150,299790
-10406.4,0.747199,0.418289,2,4,1,10407,0.266688,71.2002,3.27087,0.266688,71.2002,3.27087,0.108831,0.133529,0.158033,0.163454,0.186203,0.311125,150,299790
-10406.3,0.664131,0.418289,1,3,1,10407,0.294069,75.1581,2.22626,0.294069,75.1581,2.22626,0.118367,0.145735,0.172929,0.178948,0.20421,0.34287,150,299790
-10406.2,0.999747,0.418289,3,7,0,10406.4,0.299095,69.0505,1.90826,0.299095,69.0505,1.90826,0.117665,0.145074,0.172329,0.178364,0.203694,0.342724,150,299790
-10406.4,0.498866,0.418289,1,2,1,10406.8,0.296007,66.9511,3.81723,0.296007,66.9511,3.81723,0.111817,0.136995,0.161963,0.167486,0.190663,0.317977,150,299790
-10406.9,0.483176,0.418289,1,2,1,10408.8,0.22025,64.3928,1.71376,0.22025,64.3928,1.71376,0.0995513,0.122899,0.146137,0.151284,0.17289,0.291462,150,299790
-10407.4,0.492716,0.418289,1,2,1,10408,0.205659,62.3263,3.9578,0.205659,62.3263,3.9578,0.0911591,0.111667,0.132004,0.136502,0.15538,0.259074,150,299790
-10408.1,0.654046,0.418289,1,3,1,10408.9,0.207271,56.6572,5.95778,0.207271,56.6572,5.95778,0.0866353,0.105752,0.124695,0.128885,0.146468,0.243149,150,299790
-10406.7,0.934493,0.418289,1,3,0,10409.9,0.252385,67.2768,5.10599,0.252385,67.2768,5.10599,0.10118,0.123659,0.145937,0.150865,0.171543,0.285205,150,299790
-10406.7,0.927297,0.418289,3,7,0,10409.2,0.345706,63.0451,5.70843,0.345706,63.0451,5.70843,0.115637,0.141181,0.166492,0.172091,0.195585,0.324768,150,299790
-10406.9,0.856866,0.418289,3,8,1,10407.7,0.436876,72.0196,3.96736,0.436876,72.0196,3.96736,0.138194,0.169215,0.199969,0.206773,0.23532,0.39217,150,299790
-10407,0.982736,0.418289,3,7,0,10408.5,0.291099,69.0856,10.7596,0.291099,69.0856,10.7596,0.102546,0.124609,0.146465,0.151301,0.171596,0.28337,150,299790
-10406.9,0.997963,0.418289,3,7,0,10407.2,0.363484,72.8626,10.0059,0.363484,72.8626,10.0059,0.117105,0.142366,0.16739,0.172926,0.19616,0.324104,150,299790
-10408,0.970947,0.418289,3,7,0,10408.3,0.23982,80.2933,12.3044,0.23982,80.2933,12.3044,0.0952936,0.115696,0.135907,0.140379,0.159149,0.262558,150,299790
-10408.8,0.784428,0.418289,3,8,1,10412.8,0.541126,75.8732,4.78155,0.541126,75.8732,4.78155,0.153905,0.188129,0.222045,0.229548,0.261028,0.434078,150,299790
-10408.5,0.75,0.418289,2,4,1,10410.3,0.514915,72.9754,7.96391,0.514915,72.9754,7.96391,0.142629,0.173662,0.204402,0.211201,0.239739,0.396802,150,299790
-10408.5,0.995299,0.418289,3,7,0,10409.3,0.516962,64.2228,6.27357,0.516962,64.2228,6.27357,0.141201,0.172232,0.202975,0.209775,0.238312,0.395274,150,299790
-10407.2,0.666667,0.418289,1,3,1,10410,0.452667,65.2346,3.38861,0.452667,65.2346,3.38861,0.138592,0.169928,0.201007,0.207883,0.236733,0.395209,150,299790
-10406.9,0.666667,0.418289,1,3,1,10408.7,0.399599,63.9644,5.96659,0.399599,63.9644,5.96659,0.124412,0.151832,0.178999,0.185009,0.210226,0.348904,150,299790
-10408.6,0.70737,0.418289,2,4,1,10412.2,0.199003,83.2025,10.7658,0.199003,83.2025,10.7658,0.0886803,0.107766,0.126672,0.130855,0.148411,0.245096,150,299790
-10407.5,0.97938,0.418289,2,7,0,10410,0.363832,56.2137,4.98658,0.363832,56.2137,4.98658,0.116463,0.142345,0.167995,0.173669,0.197477,0.328347,150,299790
-10407.1,0.856243,0.418289,2,7,1,10407.8,0.300087,58.1316,3.89166,0.300087,58.1316,3.89166,0.10849,0.132896,0.157096,0.16245,0.184914,0.308318,150,299790
-10407.1,0.823688,0.418289,2,6,1,10408.4,0.201303,70.8236,4.35475,0.201303,70.8236,4.35475,0.0925286,0.113249,0.133792,0.138336,0.157404,0.262167,150,299790
-10408.7,0.763475,0.418289,2,5,1,10409.4,0.173486,83.4083,8.40317,0.173486,83.4083,8.40317,0.084767,0.103195,0.121452,0.12549,0.142439,0.235717,150,299790
-10408.3,0.962404,0.418289,2,3,0,10409.9,0.175488,80.4289,8.13456,0.175488,80.4289,8.13456,0.0847295,0.103175,0.121448,0.12549,0.142455,0.235809,150,299790
-10407.6,0.799576,0.418289,2,5,1,10409.8,0.310589,86.4302,5.07954,0.310589,86.4302,5.07954,0.11976,0.146363,0.172727,0.178559,0.20303,0.337542,150,299790
-10407.6,0.833333,0.418289,2,6,1,10408.8,0.248681,84.3338,4.22732,0.248681,84.3338,4.22732,0.107831,0.132004,0.155969,0.16127,0.183515,0.305732,150,299790
-10406.9,0.995144,0.418289,2,7,0,10407.9,0.27818,79.9175,4.85615,0.27818,79.9175,4.85615,0.111435,0.136245,0.160836,0.166276,0.189101,0.314548,150,299790
-10407,0.793567,0.418289,2,6,1,10408.5,0.277514,59.9017,4.29656,0.277514,59.9017,4.29656,0.104379,0.127754,0.150927,0.156053,0.177563,0.295746,150,299790
-10408.3,0.779058,0.418289,2,5,1,10409.5,0.313099,86.4752,11.9086,0.313099,86.4752,11.9086,0.111488,0.135382,0.159052,0.164288,0.186269,0.307363,150,299790
-10409.5,0.97267,0.418289,3,7,0,10410,0.439706,51.8755,11.8604,0.439706,51.8755,11.8604,0.116318,0.141243,0.165933,0.171395,0.194323,0.320639,150,299790
-10409.1,1,0.418289,3,7,0,10411,0.379255,90.967,10.3993,0.379255,90.967,10.3993,0.126096,0.153255,0.180158,0.18611,0.211091,0.348664,150,299790
-10407.1,0.997991,0.418289,3,7,0,10409.5,0.408224,74.5714,8.64516,0.408224,74.5714,8.64516,0.126631,0.154103,0.181316,0.187336,0.2126,0.351673,150,299790
-10406.9,0.833253,0.418289,2,6,1,10407.5,0.399219,76.2357,7.0046,0.399219,76.2357,7.0046,0.128289,0.156367,0.184183,0.190336,0.216157,0.358213,150,299790
-10408.8,0.76754,0.418289,2,5,1,10411,0.326685,86.0191,15.5108,0.326685,86.0191,15.5108,0.110655,0.134147,0.15742,0.162569,0.184188,0.303365,150,299790
-10408.2,0.998097,0.418289,3,7,0,10409.6,0.294799,68.6661,18.6297,0.294799,68.6661,18.6297,0.097239,0.117758,0.138088,0.142587,0.161476,0.265652,150,299790
-10407.8,0.89986,0.418289,3,14,1,10409.7,0.480454,71.6244,7.81991,0.480454,71.6244,7.81991,0.137309,0.167211,0.196832,0.203384,0.230882,0.382214,150,299790
-10407.6,0.825386,0.418289,2,6,1,10409.3,0.266563,71.6089,14.0709,0.266563,71.6089,14.0709,0.0963005,0.116817,0.137142,0.141639,0.160517,0.264558,150,299790
-10407.5,0.993809,0.418289,3,7,0,10407.8,0.28235,67.8407,13.9082,0.28235,67.8407,13.9082,0.097915,0.118783,0.139456,0.14403,0.163232,0.269053,150,299790
-10406.8,0.788569,0.418289,2,5,1,10409.2,0.286983,77.7915,6.68588,0.286983,77.7915,6.68588,0.109601,0.133651,0.157478,0.162748,0.184866,0.306525,150,299790
-10407.7,0.87468,0.418289,3,8,1,10407.9,0.311315,64.8767,14.795,0.311315,64.8767,14.795,0.10105,0.122538,0.143825,0.148535,0.168309,0.277301,150,299790
-10408.9,0.848768,0.418289,2,7,1,10409.7,0.245422,69.0464,20.4124,0.245422,69.0464,20.4124,0.087832,0.106314,0.124627,0.128679,0.145696,0.239563,150,299790
-10408,0.99141,0.418289,3,7,0,10409.8,0.389113,71.4765,16.5905,0.389113,71.4765,16.5905,0.114501,0.138751,0.162775,0.168091,0.19041,0.313468,150,299790
-10409.4,0.960628,0.418289,3,7,0,10410.1,0.426371,82.1669,18.7705,0.426371,82.1669,18.7705,0.122544,0.148392,0.174001,0.179668,0.203461,0.334694,150,299790
-10409.2,0.964078,0.418289,3,7,0,10410.8,0.24773,51.919,12.2127,0.24773,51.919,12.2127,0.0868004,0.105389,0.123804,0.127878,0.144979,0.239193,150,299790
-10408.3,0.875,0.418289,3,8,1,10410.1,0.402482,75.9527,16.9469,0.402482,75.9527,16.9469,0.118005,0.142979,0.167721,0.173196,0.196182,0.322925,150,299790
-10407.1,0.993385,0.418289,3,7,0,10408.9,0.264897,64.696,9.50934,0.264897,64.696,9.50934,0.0973149,0.118357,0.139201,0.143812,0.163166,0.269718,150,299790
-10407.3,0.875,0.418289,3,8,1,10407.7,0.266476,66.2003,11.2668,0.266476,66.2003,11.2668,0.0965675,0.11731,0.137857,0.142403,0.161484,0.266581,150,299790
-10406.6,0.498995,0.418289,1,2,1,10411.8,0.308085,64.3132,5.46587,0.308085,64.3132,5.46587,0.110039,0.1344,0.15854,0.16388,0.186288,0.309478,150,299790
-10407.2,0.809738,0.418289,2,7,1,10408.5,0.374035,59.234,5.74637,0.374035,59.234,5.74637,0.11837,0.144506,0.170403,0.176131,0.200169,0.332344,150,299790
-10406.5,0.823491,0.418289,2,7,1,10408.4,0.358887,68.6405,5.54955,0.358887,68.6405,5.54955,0.120675,0.147364,0.17381,0.17966,0.204207,0.339172,150,299790
-10407.4,0.962723,0.418289,3,7,0,10407.8,0.192575,76.4236,3.82409,0.192575,76.4236,3.82409,0.0930783,0.114056,0.13486,0.139463,0.158775,0.264848,150,299790
-10408.1,0.486442,0.418289,1,2,1,10410.4,0.204533,82.7791,7.6116,0.204533,82.7791,7.6116,0.0927777,0.11303,0.133093,0.137531,0.156157,0.258637,150,299790
-10406.5,0.8,0.418289,2,5,1,10408.2,0.263238,67.3529,3.61412,0.263238,67.3529,3.61412,0.105937,0.129862,0.153592,0.158841,0.18087,0.301856,150,299790
-10406.6,0.814986,0.418289,2,6,1,10407.3,0.293741,79.7485,2.69708,0.293741,79.7485,2.69708,0.118913,0.146149,0.173188,0.179171,0.20428,0.342124,150,299790
-10407.2,0.989055,0.418289,3,7,0,10407.5,0.285373,57.7087,3.7377,0.285373,57.7087,3.7377,0.105865,0.129729,0.153396,0.158632,0.180601,0.301276,150,299790
