# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-19 14:13:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpnxt5f_9e/a1eegjcz.json
# random
#   seed = 46926
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/bao/bao-20230719151303.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
# Adaptation terminated
# Step size = 0.506394
# Diagonal elements of inverse mass matrix:
# 0.0109299, 67.1384, 24.17
-10407.7,0.995786,0.506394,3,7,0,10408,0.369771,61.9623,13.1956,0.369771,61.9623,13.1956,0.110276,0.133818,0.157139,0.162299,0.183959,0.303317,150,299790
-10408.8,0.822797,0.506394,2,6,1,10408.9,0.376695,56.3373,15.9709,0.376695,56.3373,15.9709,0.106484,0.129065,0.151436,0.156386,0.177168,0.291741,150,299790
-10407.3,0.999778,0.506394,2,3,0,10408.9,0.355398,64.4229,11.5625,0.355398,64.4229,11.5625,0.110641,0.134378,0.15789,0.163092,0.184927,0.305207,150,299790
-10406.8,0.822203,0.506394,2,6,1,10408.1,0.294716,75.3103,8.28295,0.294716,75.3103,8.28295,0.108118,0.131626,0.154913,0.160064,0.181684,0.300668,150,299790
-10407.4,0.971317,0.506394,2,3,0,10407.4,0.237042,78.7361,7.97537,0.237042,78.7361,7.97537,0.0982875,0.119697,0.140906,0.145597,0.165287,0.273637,150,299790
-10406.6,0.745921,0.506394,2,4,1,10408,0.275223,75.8996,5.33425,0.275223,75.8996,5.33425,0.108616,0.132695,0.156556,0.161835,0.183983,0.305739,150,299790
-10407.9,0.486015,0.506394,1,2,1,10411.4,0.261316,82.028,11.5365,0.261316,82.028,11.5365,0.100719,0.122334,0.143745,0.148483,0.168366,0.277895,150,299790
-10406.4,0.96246,0.506394,3,7,0,10410.2,0.389354,74.1722,2.0591,0.389354,74.1722,2.0591,0.136321,0.167908,0.1993,0.206249,0.235414,0.39552,150,299790
-10406.6,0.797017,0.506394,2,5,1,10406.8,0.261323,66.0938,3.42714,0.261323,66.0938,3.42714,0.105402,0.129269,0.152944,0.158182,0.180161,0.300864,150,299790
-10407.3,0.989381,0.506394,3,7,0,10407.7,0.395886,81.1759,7.27234,0.395886,81.1759,7.27234,0.12938,0.157651,0.185659,0.191854,0.217853,0.360903,150,299790
-10406.4,0.8,0.506394,2,5,1,10407.5,0.342702,76.7384,3.43591,0.342702,76.7384,3.43591,0.125461,0.153843,0.181993,0.188221,0.214354,0.357885,150,299790
-10409.3,0.872006,0.506394,2,3,0,10409.4,0.544446,79.0121,7.07904,0.544446,79.0121,7.07904,0.151217,0.184275,0.217022,0.224266,0.254664,0.421924,150,299790
-10406.4,0.75,0.506394,2,4,1,10409.8,0.408393,70.3085,2.14723,0.408393,70.3085,2.14723,0.137479,0.169261,0.200839,0.207829,0.237163,0.398207,150,299790
-10406.2,0.741761,0.506394,2,4,1,10407.4,0.335393,72.7344,3.15569,0.335393,72.7344,3.15569,0.123073,0.151031,0.178769,0.184906,0.210659,0.352078,150,299790
-10406.6,0.736165,0.506394,2,4,1,10406.8,0.40177,77.4241,1.81747,0.40177,77.4241,1.81747,0.140747,0.173543,0.206156,0.213377,0.243688,0.410086,150,299790
-10407.3,0.785922,0.506394,2,5,1,10407.5,0.399737,84.4425,2.28869,0.399737,84.4425,2.28869,0.142046,0.174789,0.207313,0.214511,0.244721,0.410569,150,299790
-10407.2,0.655016,0.506394,1,3,1,10409,0.299012,84.2595,3.57001,0.299012,84.2595,3.57001,0.119656,0.146686,0.173494,0.179425,0.204312,0.341001,150,299790
-10407,0.997925,0.506394,2,3,0,10407.4,0.315824,84.0492,1.85644,0.315824,84.0492,1.85644,0.127253,0.156925,0.186435,0.192969,0.220396,0.370938,150,299790
-10406.2,0.646151,0.506394,1,3,1,10409.3,0.358313,74.4965,2.24989,0.358313,74.4965,2.24989,0.130362,0.160457,0.190354,0.196972,0.224744,0.377198,150,299790
-10406.6,0.647499,0.506394,1,3,1,10407.2,0.391817,78.8472,1.65247,0.391817,78.8472,1.65247,0.140154,0.172961,0.205605,0.212834,0.243183,0.409794,150,299790
-10406.5,1,0.506394,3,7,0,10406.8,0.277612,65.1232,3.38139,0.277612,65.1232,3.38139,0.108347,0.132893,0.157243,0.16263,0.185235,0.309375,150,299790
-10406.8,0.635851,0.506394,1,3,1,10408,0.21786,70.1509,2.61461,0.21786,70.1509,2.61461,0.0991918,0.12197,0.144588,0.149594,0.1706,0.285903,150,299790
-10406.7,0.999588,0.506394,2,7,0,10407.3,0.24653,70.5078,4.7796,0.24653,70.5078,4.7796,0.101689,0.124352,0.146815,0.151784,0.172635,0.287222,150,299790
-10407.1,0.647343,0.506394,1,3,1,10411,0.318723,79.9156,8.32696,0.318723,79.9156,8.32696,0.11413,0.138937,0.163511,0.168947,0.191761,0.317325,150,299790
-10407.3,0.813496,0.506394,2,6,1,10408.4,0.39408,58.9708,5.40468,0.39408,58.9708,5.40468,0.121973,0.148975,0.175731,0.18165,0.206485,0.34303,150,299790
-10406.5,0.812619,0.506394,2,6,1,10410.8,0.382834,70.9551,4.79833,0.382834,70.9551,4.79833,0.127116,0.155412,0.183456,0.189659,0.215689,0.358761,150,299790
-10407.2,0.987821,0.506394,3,7,0,10407.4,0.238622,70.3036,9.53327,0.238622,70.3036,9.53327,0.0942523,0.114632,0.13482,0.139286,0.158031,0.261229,150,299790
-10406.8,0.999687,0.506394,3,7,0,10407.3,0.314088,73.6706,8.92829,0.314088,73.6706,8.92829,0.110265,0.134164,0.157838,0.163075,0.185055,0.306049,150,299790
-10406.6,0.990073,0.506394,3,7,0,10407.6,0.353808,66.0556,6.54583,0.353808,66.0556,6.54583,0.117073,0.142777,0.168243,0.173876,0.197515,0.327538,150,299790
-10406.5,0.999413,0.506394,3,7,0,10406.8,0.29735,64.8142,4.59338,0.29735,64.8142,4.59338,0.109732,0.134223,0.1585,0.16387,0.186404,0.310236,150,299790
-10409.1,0.735839,0.506394,2,5,1,10409.6,0.160703,58.0247,10.1428,0.160703,58.0247,10.1428,0.0730652,0.0888289,0.104445,0.107899,0.122399,0.202238,150,299790
-10409.5,0.666138,0.506394,1,3,1,10410.9,0.157346,59.8408,14.4197,0.157346,59.8408,14.4197,0.0702845,0.0852489,0.100074,0.103354,0.117124,0.193017,150,299790
-10406.9,0.983161,0.506394,3,7,0,10411.8,0.382564,77.9991,6.84612,0.382564,77.9991,6.84612,0.126539,0.154264,0.18173,0.187805,0.213301,0.35356,150,299790
-10408.7,0.961426,0.506394,3,7,0,10408.9,0.36879,91.1074,7.39268,0.36879,91.1074,7.39268,0.128358,0.156391,0.184161,0.190304,0.216084,0.357929,150,299790
-10408,0.992328,0.506394,3,7,0,10410.1,0.272777,57.7771,11.9077,0.272777,57.7771,11.9077,0.093878,0.114,0.133933,0.138343,0.156855,0.258831,150,299790
-10408.2,0.802158,0.506394,2,6,1,10410.3,0.188976,81.8998,7.23059,0.188976,81.8998,7.23059,0.0893029,0.108841,0.128198,0.13248,0.150449,0.249304,150,299790
-10406.8,0.72854,0.506394,2,4,1,10409.7,0.413459,78.1234,2.8774,0.413459,78.1234,2.8774,0.139965,0.171873,0.203536,0.210542,0.239941,0.401378,150,299790
-10407.3,0.491655,0.506394,1,2,1,10407.8,0.436144,78.5749,5.6978,0.436144,78.5749,5.6978,0.137482,0.167838,0.197915,0.204568,0.232486,0.386002,150,299790
-10406.7,1,0.506394,2,3,0,10407.4,0.400087,73.6363,5.63825,0.400087,73.6363,5.63825,0.129595,0.158229,0.186602,0.192877,0.219213,0.364019,150,299790
-10406.5,0.833333,0.506394,2,6,1,10406.8,0.369296,70.1995,5.72834,0.369296,70.1995,5.72834,0.122818,0.14994,0.176814,0.182759,0.207704,0.344868,150,299790
-10406.4,0.998227,0.506394,3,7,0,10406.7,0.300464,75.3431,3.20779,0.300464,75.3431,3.20779,0.117376,0.144029,0.170472,0.176323,0.200873,0.335687,150,299790
-10406.5,0.995116,0.506394,3,7,0,10406.9,0.327457,69.4477,7.29131,0.327457,69.4477,7.29131,0.112982,0.137676,0.16214,0.167551,0.190261,0.315207,150,299790
-10407.5,0.922437,0.506394,2,7,0,10410.6,0.35508,59.9437,10.8779,0.35508,59.9437,10.8779,0.10925,0.132742,0.156012,0.16116,0.182769,0.301785,150,299790
-10407.9,0.791721,0.506394,2,6,1,10409.5,0.429008,64.8298,12.5799,0.429008,64.8298,12.5799,0.120836,0.146674,0.172268,0.177931,0.2017,0.332672,150,299790
-10412.2,0.771358,0.506394,2,3,0,10413.1,0.618358,73.2978,16.1931,0.618358,73.2978,16.1931,0.145994,0.176925,0.207568,0.214348,0.242814,0.399767,150,299790
-10408.4,1,0.506394,2,3,0,10412.3,0.414008,71.3942,17.4014,0.414008,71.3942,17.4014,0.117495,0.142339,0.166952,0.172399,0.195265,0.321362,150,299790
-10409.1,0.945975,0.506394,3,7,0,10410.5,0.5275,72.1998,11.6678,0.5275,72.1998,11.6678,0.138885,0.168655,0.198145,0.204669,0.232054,0.382924,150,299790
-10408.3,1,0.506394,3,7,0,10409.2,0.130927,69.1768,3.58099,0.130927,69.1768,3.58099,0.0750079,0.0919789,0.108813,0.112538,0.128166,0.213986,150,299790
-10408.3,0,0.506394,0,1,1,10411.3,0.130927,69.1768,3.58099,0.130927,69.1768,3.58099,0.0750079,0.0919789,0.108813,0.112538,0.128166,0.213986,150,299790
-10407.3,0.833333,0.506394,2,6,1,10409.2,0.236522,58.9999,3.40486,0.236522,58.9999,3.40486,0.0974299,0.119505,0.141403,0.146248,0.166578,0.278219,150,299790
-10409.4,0.935817,0.506394,3,7,0,10411,0.284467,95.4906,3.02138,0.284467,95.4906,3.02138,0.12169,0.14941,0.176917,0.183004,0.208543,0.348776,150,299790
-10407.4,0.8,0.506394,2,5,1,10410.6,0.212548,74.8294,8.60086,0.212548,74.8294,8.60086,0.0911908,0.110994,0.130611,0.13495,0.153163,0.253405,150,299790
-10407.4,0.658751,0.506394,1,3,1,10409.3,0.264612,73.1997,12.8287,0.264612,73.1997,12.8287,0.0974155,0.118239,0.138867,0.143431,0.162589,0.268149,150,299790
-10408,0.809637,0.506394,2,6,1,10408.4,0.178098,70.5961,10.0863,0.178098,70.5961,10.0863,0.0809329,0.0983969,0.115697,0.119524,0.135588,0.224038,150,299790
-10409.1,0.935664,0.506394,3,7,0,10411.4,0.286955,51.4164,12.9341,0.286955,51.4164,12.9341,0.0927201,0.112533,0.13216,0.136502,0.15473,0.25517,150,299790
-10409.4,0.8,0.506394,2,5,1,10411.3,0.272241,59.6697,21.0322,0.272241,59.6697,21.0322,0.0888979,0.107586,0.126103,0.130201,0.147408,0.242334,150,299790
-10408.2,0.853496,0.506394,2,7,1,10409.9,0.383272,66.6875,17.5628,0.383272,66.6875,17.5628,0.110951,0.134405,0.157642,0.162784,0.184372,0.30342,150,299790
-10407.9,0.998081,0.506394,3,7,0,10408.8,0.389543,71.0618,15.8624,0.389543,71.0618,15.8624,0.114956,0.139339,0.163494,0.168839,0.191279,0.31499,150,299790
-10408,0.998402,0.506394,3,7,0,10408.1,0.403143,72.6115,16.0545,0.403143,72.6115,16.0545,0.117455,0.142358,0.167028,0.172487,0.195405,0.321758,150,299790
-10406.8,0.8,0.506394,2,5,1,10409.4,0.403927,70.2557,6.29737,0.403927,70.2557,6.29737,0.127538,0.15558,0.183362,0.189507,0.215296,0.357133,150,299790
-10409.1,0.734636,0.506394,2,4,1,10412.4,0.409682,69.3967,21.2067,0.409682,69.3967,21.2067,0.113477,0.137322,0.160948,0.166177,0.188132,0.309256,150,299790
-10410.8,0.982516,0.506394,3,7,0,10411.2,0.21092,78.3356,25.6978,0.21092,78.3356,25.6978,0.0817574,0.0988435,0.115776,0.119524,0.135261,0.222121,150,299790
-10411.4,0.931215,0.506394,3,7,0,10414.2,0.323253,82.3549,28.76,0.323253,82.3549,28.76,0.101398,0.12252,0.143453,0.148086,0.167544,0.274968,150,299790
-10411.3,0.999701,0.506394,2,3,0,10411.5,0.34497,82.3954,28.5398,0.34497,82.3954,28.5398,0.104902,0.126758,0.148418,0.153212,0.173346,0.2845,150,299790
-10411.1,0.987747,0.506394,3,7,0,10412.4,0.433741,85.4915,24.0405,0.433741,85.4915,24.0405,0.121359,0.146764,0.171938,0.17751,0.200906,0.330022,150,299790
-10410.5,0.96027,0.506394,3,7,0,10413.3,0.209698,87.6941,19.5548,0.209698,87.6941,19.5548,0.0865992,0.104847,0.122928,0.126929,0.143729,0.236392,150,299790
-10410,1,0.506394,3,7,0,10411.6,0.408119,84.4384,20.8683,0.408119,84.4384,20.8683,0.119254,0.144324,0.169165,0.174663,0.197746,0.32509,150,299790
-10410.9,0.99701,0.506394,3,7,0,10411.2,0.354553,86.6499,24.5762,0.354553,86.6499,24.5762,0.109681,0.132629,0.155369,0.160402,0.181536,0.298173,150,299790
-10407.4,0.976122,0.506394,3,7,0,10412.3,0.446889,70.7613,8.7397,0.446889,70.7613,8.7397,0.130663,0.158993,0.187056,0.193264,0.219318,0.36274,150,299790
-10410,0.980253,0.506394,3,7,0,10411,0.304035,71.8338,26.2039,0.304035,71.8338,26.2039,0.0960249,0.116079,0.135954,0.140353,0.158825,0.260784,150,299790
-10408.9,0.856874,0.506394,2,7,1,10410.6,0.282147,78.2993,20.4537,0.282147,78.2993,20.4537,0.0972866,0.117756,0.138037,0.142526,0.161371,0.265332,150,299790
-10408,0.662536,0.506394,1,3,1,10413,0.308763,82.5504,13.417,0.308763,82.5504,13.417,0.108077,0.131139,0.153985,0.15904,0.180259,0.29719,150,299790
-10409.3,0.888205,0.506394,3,12,1,10409.7,0.341267,92.1815,10.9626,0.341267,92.1815,10.9626,0.119334,0.144988,0.1704,0.176022,0.19962,0.329591,150,299790
-10408.6,0.991951,0.506394,3,7,0,10410.5,0.411759,87.7255,9.74572,0.411759,87.7255,9.74572,0.131053,0.159349,0.187377,0.193577,0.219601,0.362898,150,299790
-10406.7,0.75,0.506394,2,4,1,10409.1,0.389314,78.0146,4.28875,0.389314,78.0146,4.28875,0.132376,0.161995,0.191356,0.197851,0.225104,0.374862,150,299790
-10406.6,0.992612,0.506394,3,7,0,10407.3,0.316879,63.3818,4.70131,0.316879,63.3818,4.70131,0.112476,0.137549,0.162401,0.167898,0.190966,0.317739,150,299790
-10407.2,0.817733,0.506394,2,7,1,10408.3,0.374007,57.8102,4.38567,0.374007,57.8102,4.38567,0.12005,0.146886,0.173488,0.179373,0.204065,0.339752,150,299790
-10406.3,0.857143,0.506394,2,7,1,10407.4,0.354866,71.7757,4.56422,0.354866,71.7757,4.56422,0.123158,0.150642,0.177884,0.18391,0.209196,0.348159,150,299790
-10408,0.723357,0.506394,2,4,1,10409.1,0.188535,67.3354,10.9437,0.188535,67.3354,10.9437,0.0816492,0.0992109,0.116608,0.120456,0.136611,0.225582,150,299790
-10408.8,0.994644,0.506394,3,7,0,10409.2,0.460472,82.0752,12.8655,0.460472,82.0752,12.8655,0.132644,0.160981,0.189051,0.195262,0.221332,0.364987,150,299790
-10407.1,0.8955,0.506394,1,3,0,10411.7,0.330114,76.6368,10.674,0.330114,76.6368,10.674,0.112275,0.136437,0.160371,0.165665,0.18789,0.31029,150,299790
-10408.6,0.946599,0.506394,2,3,0,10408.7,0.454697,77.297,14.9147,0.454697,77.297,14.9147,0.127821,0.154987,0.181898,0.187852,0.212849,0.350644,150,299790
-10407.9,0.913886,0.506394,3,12,1,10409.4,0.203123,59.0105,5.59196,0.203123,59.0105,5.59196,0.0870875,0.106361,0.125459,0.129684,0.147412,0.244873,150,299790
-10407.2,0.949923,0.506394,3,7,0,10411.5,0.448391,64.254,3.75247,0.448391,64.254,3.75247,0.136521,0.167243,0.197705,0.204443,0.232719,0.388065,150,299790
-10406.3,0.830653,0.506394,2,6,1,10407.4,0.324942,67.7118,4.18223,0.324942,67.7118,4.18223,0.116805,0.142985,0.16894,0.174681,0.198773,0.331143,150,299790
-10406.5,0.48866,0.506394,1,2,1,10407.7,0.260458,65.2526,1.68267,0.260458,65.2526,1.68267,0.108758,0.134266,0.159654,0.165277,0.188882,0.318439,150,299790
-10406.5,0,0.506394,0,1,1,10408.6,0.260458,65.2526,1.68267,0.260458,65.2526,1.68267,0.108758,0.134266,0.159654,0.165277,0.188882,0.318439,150,299790
-10407.7,0.998195,0.506394,3,7,0,10408.4,0.388939,68.7725,15.0013,0.388939,68.7725,15.0013,0.114602,0.138956,0.163083,0.168421,0.190832,0.314371,150,299790
-10409.4,0.899325,0.506394,2,3,0,10409.7,0.525255,67.1389,13.6063,0.525255,67.1389,13.6063,0.133942,0.162495,0.19078,0.197038,0.223308,0.36809,150,299790
-10408.2,0.99679,0.506394,2,3,0,10409.7,0.483651,70.4699,10.6208,0.483651,70.4699,10.6208,0.133352,0.162041,0.190459,0.196746,0.223134,0.368472,150,299790
-10407.1,0.999726,0.506394,3,7,0,10408.4,0.35962,75.0383,10.9133,0.35962,75.0383,10.9133,0.116358,0.141375,0.166156,0.171639,0.19465,0.321393,150,299790
-10407.2,0.998231,0.506394,3,7,0,10407.6,0.338316,65.3885,11.6604,0.338316,65.3885,11.6604,0.108238,0.131452,0.154448,0.159536,0.180891,0.298529,150,299790
-10407.7,0.855177,0.506394,2,7,1,10407.8,0.341787,69.4171,15.9544,0.341787,69.4171,15.9544,0.106897,0.129568,0.152028,0.156998,0.177862,0.292891,150,299790
-10407.6,0.998791,0.506394,3,7,0,10407.9,0.288173,68.8069,15.2329,0.288173,68.8069,15.2329,0.0983298,0.119219,0.139914,0.144493,0.163717,0.269685,150,299790
-10406.8,0.797235,0.506394,2,5,1,10408.3,0.328332,61.7768,5.83483,0.328332,61.7768,5.83483,0.111895,0.13659,0.16106,0.166473,0.189187,0.314083,150,299790
-10406.7,0.785828,0.506394,2,5,1,10407.9,0.286249,66.739,7.53913,0.286249,66.739,7.53913,0.1042,0.126946,0.14948,0.154465,0.175384,0.290484,150,299790
-10407.2,0.993513,0.506394,3,7,0,10407.4,0.342914,63.8993,11.2191,0.342914,63.8993,11.2191,0.108763,0.132123,0.155264,0.160383,0.181872,0.300235,150,299790
-10407.8,0.99001,0.506394,3,7,0,10408.1,0.250618,75.1144,14.139,0.250618,75.1144,14.139,0.0944315,0.114547,0.134475,0.138884,0.157393,0.259403,150,299790
-10408.6,0.976629,0.506394,2,3,0,10408.7,0.22332,80.5706,15.3684,0.22332,80.5706,15.3684,0.0898717,0.108961,0.127873,0.132057,0.149625,0.246464,150,299790
-10407.9,0.99571,0.506394,2,3,0,10408.8,0.261832,77.5226,14.4585,0.261832,77.5226,14.4585,0.0970913,0.117756,0.138229,0.142758,0.161774,0.266582,150,299790
-10406.9,0.967893,0.506394,2,7,0,10409.4,0.409793,70.1082,7.44711,0.409793,70.1082,7.44711,0.126587,0.154219,0.181592,0.187647,0.213058,0.35288,150,299790
-10406.6,0.966553,0.506394,2,7,0,10408,0.320422,70.1097,7.95733,0.320422,70.1097,7.95733,0.111157,0.135363,0.159342,0.164647,0.186908,0.309414,150,299790
-10407.1,0.953784,0.506394,3,7,0,10408.5,0.234727,70.7554,8.61385,0.234727,70.7554,8.61385,0.0945195,0.115042,0.135372,0.139869,0.158744,0.262631,150,299790
-10406.8,0.832928,0.506394,2,6,1,10407.3,0.256622,66.2097,6.8531,0.256622,66.2097,6.8531,0.0992268,0.12098,0.142531,0.147299,0.167305,0.277352,150,299790
-10407.3,0.477707,0.506394,1,2,1,10409.1,0.214421,61.5093,3.0429,0.214421,61.5093,3.0429,0.094358,0.115862,0.137203,0.141926,0.16174,0.270529,150,299790
-10406.9,0.829273,0.506394,2,6,1,10408,0.36068,59.6235,4.26531,0.36068,59.6235,4.26531,0.119036,0.145684,0.1721,0.177944,0.202464,0.337196,150,299790
-10406.4,0.5,0.506394,1,2,1,10409,0.283533,62.7038,0.359681,0.283533,62.7038,0.359681,0.115429,0.143888,0.172625,0.179033,0.206058,0.355817,150,299790
-10406.6,0.735627,0.506394,2,4,1,10406.8,0.329235,61.2296,2.33666,0.329235,61.2296,2.33666,0.118658,0.146013,0.173185,0.179199,0.204438,0.342986,150,299790
-10406.6,0,0.506394,0,1,1,10409,0.329235,61.2296,2.33666,0.329235,61.2296,2.33666,0.118658,0.146013,0.173185,0.179199,0.204438,0.342986,150,299790
-10406.6,0,0.506394,0,1,1,10407.3,0.329235,61.2296,2.33666,0.329235,61.2296,2.33666,0.118658,0.146013,0.173185,0.179199,0.204438,0.342986,150,299790
-10407.3,0.976694,0.506394,2,3,0,10407.3,0.304835,56.0349,2.48835,0.304835,56.0349,2.48835,0.11126,0.136841,0.162244,0.167866,0.191459,0.320974,150,299790
-10407,0.5,0.506394,1,2,1,10409.6,0.221254,62.2501,0.176558,0.221254,62.2501,0.176558,0.101581,0.126757,0.152344,0.158075,0.182338,0.318467,150,299790
-10406.2,0.481865,0.506394,1,2,1,10408.9,0.317416,66.6977,2.25535,0.317416,66.6977,2.25535,0.119259,0.146805,0.174172,0.18023,0.205652,0.3452,150,299790
-10406.2,0,0.506394,0,1,1,10407.4,0.317416,66.6977,2.25535,0.317416,66.6977,2.25535,0.119259,0.146805,0.174172,0.18023,0.205652,0.3452,150,299790
-10406.3,0.794955,0.506394,2,5,1,10406.5,0.281606,66.8738,2.53044,0.281606,66.8738,2.53044,0.111715,0.137387,0.162881,0.168523,0.1922,0.322171,150,299790
-10406.2,0.351116,0.506394,3,7,0,10406.4,0.280574,70.84,1.26026,0.280574,70.84,1.26026,0.116423,0.144083,0.171671,0.177786,0.203468,0.344484,150,299790
-10406.2,0,0.506394,0,1,1,10408,0.280574,70.84,1.26026,0.280574,70.84,1.26026,0.116423,0.144083,0.171671,0.177786,0.203468,0.344484,150,299790
-10406.2,0,0.506394,0,1,1,10409.1,0.280574,70.84,1.26026,0.280574,70.84,1.26026,0.116423,0.144083,0.171671,0.177786,0.203468,0.344484,150,299790
-10406.3,0.5,0.506394,1,2,1,10407.6,0.322141,66.0917,3.65016,0.322141,66.0917,3.65016,0.116645,0.142961,0.169059,0.174833,0.199059,0.332131,150,299790
-10406.3,0.494,0.506394,1,2,1,10407.2,0.271271,66.9067,1.43066,0.271271,66.9067,1.43066,0.112371,0.138922,0.165378,0.17124,0.195854,0.330972,150,299790
-10406.6,0.99979,0.506394,3,7,0,10406.8,0.378377,71.059,6.05146,0.378377,71.059,6.05146,0.124167,0.151519,0.178619,0.184613,0.209768,0.348107,150,299790
-10406.9,0.65673,0.506394,1,3,1,10408.6,0.337262,66.974,9.84689,0.337262,66.974,9.84689,0.110546,0.13441,0.158049,0.163278,0.185227,0.306085,150,299790
-10407.7,0.805075,0.506394,2,6,1,10408,0.436984,71.4738,12.0813,0.436984,71.4738,12.0813,0.125535,0.152416,0.179044,0.184935,0.209664,0.345906,150,299790
-10407.3,0.746214,0.506394,2,4,1,10409.5,0.344933,86.1526,1.3937,0.344933,86.1526,1.3937,0.135276,0.167219,0.199044,0.206095,0.235705,0.398275,150,299790
-10407.8,0.48422,0.506394,1,2,1,10409.2,0.432687,85.0276,3.51588,0.432687,85.0276,3.51588,0.144569,0.177206,0.209573,0.216734,0.24678,0.411827,150,299790
-10407,0.790314,0.506394,2,5,1,10410.6,0.244642,69.0891,8.27508,0.244642,69.0891,8.27508,0.09629,0.117231,0.137976,0.142565,0.161824,0.267816,150,299790
-10406.8,0.855877,0.506394,2,7,1,10407.2,0.383681,69.1062,8.45675,0.383681,69.1062,8.45675,0.120629,0.146824,0.172774,0.178514,0.202605,0.335207,150,299790
-10406.7,0.966943,0.506394,3,7,0,10407.8,0.399951,77.0587,3.88904,0.399951,77.0587,3.88904,0.13466,0.164925,0.194933,0.201572,0.229427,0.382461,150,299790
-10406.4,0.795995,0.506394,2,5,1,10407.6,0.273832,68.3091,2.82815,0.273832,68.3091,2.82815,0.110076,0.135236,0.160209,0.165735,0.188925,0.316236,150,299790
-10406.6,0.979729,0.506394,2,7,0,10407.7,0.315438,63.4713,4.79922,0.315438,63.4713,4.79922,0.112088,0.137051,0.161792,0.167265,0.19023,0.316448,150,299790
-10408.3,0.710059,0.506394,2,4,1,10408.8,0.473978,59.7583,7.90463,0.473978,59.7583,7.90463,0.130129,0.158455,0.186515,0.192722,0.218771,0.362134,150,299790
-10406.3,0.75,0.506394,2,4,1,10408.9,0.336392,69.8831,4.12741,0.336392,69.8831,4.12741,0.119924,0.146818,0.17348,0.179378,0.204127,0.340105,150,299790
-10406.2,0.997661,0.506394,3,7,0,10406.5,0.322817,71.0543,3.76939,0.322817,71.0543,3.76939,0.118682,0.145416,0.171926,0.17779,0.202399,0.337578,150,299790
-10406.1,0.79947,0.506394,2,5,1,10406.3,0.319199,68.1856,1.72282,0.319199,68.1856,1.72282,0.121696,0.150171,0.178503,0.184777,0.211116,0.355689,150,299790
-10406.1,0,0.506394,0,1,1,10406.6,0.319199,68.1856,1.72282,0.319199,68.1856,1.72282,0.121696,0.150171,0.178503,0.184777,0.211116,0.355689,150,299790
-10406.3,0.497075,0.506394,1,2,1,10407.8,0.362154,74.6067,3.23091,0.362154,74.6067,3.23091,0.128562,0.157725,0.186655,0.193056,0.219914,0.367418,150,299790
-10407.5,0.794344,0.506394,2,6,1,10409.3,0.260807,56.679,4.35903,0.260807,56.679,4.35903,0.0996511,0.121955,0.144065,0.148956,0.16948,0.282248,150,299790
-10406.8,0.740953,0.506394,2,4,1,10408.7,0.296623,62.6733,6.48624,0.296623,62.6733,6.48624,0.105773,0.129012,0.152037,0.15713,0.178503,0.296056,150,299790
-10407,0.793579,0.506394,2,5,1,10407.2,0.294769,59.9185,5.39191,0.294769,59.9185,5.39191,0.105812,0.129254,0.152485,0.157623,0.179186,0.297726,150,299790
-10407,0.995747,0.506394,2,3,0,10407.2,0.258206,62.0961,5.13889,0.258206,62.0961,5.13889,0.100243,0.122507,0.144571,0.149452,0.169932,0.282504,150,299790
-10410.3,0.914868,0.506394,2,7,0,10411.6,0.372219,44.5704,9.35029,0.372219,44.5704,9.35029,0.10531,0.128088,0.150651,0.155642,0.176591,0.291927,150,299790
-10408.4,1,0.506394,2,3,0,10410.3,0.371438,52.6121,8.47381,0.371438,52.6121,8.47381,0.110724,0.134768,0.158585,0.163854,0.185966,0.307677,150,299790
-10409.2,0.828874,0.506394,3,8,1,10412.4,0.251422,84.9999,17.2277,0.251422,84.9999,17.2277,0.095531,0.115743,0.135768,0.140199,0.158803,0.261385,150,299790
-10408.4,0.850297,0.506394,2,7,1,10410.1,0.330516,83.1329,15.6054,0.330516,83.1329,15.6054,0.110279,0.133685,0.156874,0.162005,0.183545,0.302294,150,299790
