# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-19 14:18:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmprxp6705z/2zmdpp1c.json
# random
#   seed = 8536
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/bao/bao-20230719151849.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-10407.2,0.933323,0.402943,3,15,1,10409.5,0.271755,71.9207,12.085,0.271755,71.9207,12.085,0.0988999,0.120087,0.141075,0.145718,0.165209,0.272588,150,299790
-10410.4,0.901051,0.402943,3,14,1,10410.9,0.501416,72.547,21.4024,0.501416,72.547,21.4024,0.126972,0.153641,0.180066,0.185914,0.210469,0.345948,150,299790
-10407.3,0.8,0.402943,2,5,1,10412.1,0.421111,78.6938,6.98689,0.421111,78.6938,6.98689,0.132882,0.161965,0.190776,0.197149,0.223894,0.371035,150,299790
-10406.8,0.643909,0.402943,1,3,1,10410.9,0.415278,65.3436,4.64177,0.415278,65.3436,4.64177,0.130006,0.158982,0.187701,0.194053,0.22071,0.367219,150,299790
-10408.2,0.917521,0.402943,3,15,1,10409.6,0.330883,81.9217,15.035,0.330883,81.9217,15.035,0.110372,0.133828,0.157066,0.162207,0.183792,0.302776,150,299790
-10407.7,0.849334,0.402943,2,7,1,10408.9,0.383823,81.5859,11.1113,0.383823,81.5859,11.1113,0.122609,0.14895,0.175043,0.180815,0.205045,0.338505,150,299790
-10407.8,0.988441,0.402943,3,7,0,10408.8,0.314937,58.402,12.1601,0.314937,58.402,12.1601,0.101013,0.122646,0.144075,0.148816,0.168716,0.278355,150,299790
-10407.6,0.999972,0.402943,3,7,0,10408.3,0.288463,67.2342,14.5919,0.288463,67.2342,14.5919,0.0982559,0.119161,0.139871,0.144453,0.16369,0.269719,150,299790
-10407.5,0.837654,0.402943,2,7,1,10408.9,0.376453,77.1235,12.7563,0.376453,77.1235,12.7563,0.11804,0.14327,0.168262,0.173792,0.197004,0.324902,150,299790
-10407.3,0.909028,0.402943,3,11,1,10407.7,0.333307,75.8419,12.728,0.333307,75.8419,12.728,0.110552,0.134186,0.157598,0.162778,0.184521,0.304327,150,299790
-10408.2,0.967259,0.402943,3,7,0,10409.5,0.315908,60.7471,16.1377,0.315908,60.7471,16.1377,0.0991842,0.120213,0.141046,0.145655,0.165008,0.271706,150,299790
-10408.5,0.986533,0.402943,2,7,0,10410.1,0.278795,65.1703,18.8189,0.278795,65.1703,18.8189,0.0931811,0.112838,0.132314,0.136624,0.15472,0.254522,150,299790
-10408.9,0.985319,0.402943,3,7,0,10409.3,0.227199,79.3705,17.5269,0.227199,79.3705,17.5269,0.089023,0.107848,0.126499,0.130626,0.147954,0.243504,150,299790
-10408.5,0.942864,0.402943,2,7,0,10411.5,0.333354,51.4039,8.41316,0.333354,51.4039,8.41316,0.104292,0.12695,0.149395,0.15436,0.175197,0.289886,150,299790
-10407.7,0.999382,0.402943,3,7,0,10409.3,0.442822,83.8574,3.0712,0.442822,83.8574,3.0712,0.146944,0.180327,0.213445,0.220773,0.25152,0.420386,150,299790
-10408.1,0.894335,0.402943,3,12,1,10410.3,0.164346,68.2337,8.65988,0.164346,68.2337,8.65988,0.0781656,0.0951383,0.111952,0.115671,0.131282,0.217199,150,299790
-10408.4,0.910127,0.402943,3,13,1,10409.8,0.324152,82.589,15.8236,0.324152,82.589,15.8236,0.108854,0.131948,0.154827,0.159889,0.181142,0.29831,150,299790
-10409.6,0.961433,0.402943,3,7,0,10410.3,0.451634,53.0324,12.5793,0.451634,53.0324,12.5793,0.117857,0.143056,0.168018,0.173541,0.196723,0.324459,150,299790
-10407.2,1,0.402943,3,7,0,10410.5,0.217485,75.9051,5.88559,0.217485,75.9051,5.88559,0.0956931,0.116819,0.137753,0.142383,0.161814,0.268655,150,299790
-10408.2,0.992111,0.402943,3,7,0,10408.7,0.185554,68.1143,12.2866,0.185554,68.1143,12.2866,0.0802863,0.0974791,0.114511,0.118279,0.134096,0.221236,150,299790
-10407.4,0.856879,0.402943,2,7,1,10408.4,0.215977,73.4275,8.79657,0.215977,73.4275,8.79657,0.091301,0.111109,0.130731,0.135072,0.15329,0.253566,150,299790
-10406.9,0.846755,0.402943,2,7,1,10408.6,0.327381,69.5861,10.6577,0.327381,69.5861,10.6577,0.109118,0.132602,0.155865,0.161011,0.182612,0.301579,150,299790
-10406.4,0.747935,0.402943,2,4,1,10409.5,0.325306,72.0792,5.7944,0.325306,72.0792,5.7944,0.115879,0.141463,0.166813,0.17242,0.19595,0.325335,150,299790
-10406.5,0.977093,0.402943,2,7,0,10407.1,0.319128,77.2196,4.62555,0.319128,77.2196,4.62555,0.118814,0.145319,0.171591,0.177403,0.201789,0.335804,150,299790
-10406.5,0.852508,0.402943,2,7,1,10407,0.36357,68.7662,5.56374,0.36357,68.7662,5.56374,0.121498,0.148365,0.174987,0.180876,0.205587,0.341454,150,299790
-10406.1,0.493953,0.402943,1,2,1,10408.8,0.369105,70.0728,0.954178,0.369105,70.0728,0.954178,0.134149,0.166299,0.198424,0.20555,0.235496,0.400094,150,299790
-10406.1,0,0.402943,0,1,1,10406.6,0.369105,70.0728,0.954178,0.369105,70.0728,0.954178,0.134149,0.166299,0.198424,0.20555,0.235496,0.400094,150,299790
-10406.1,0.5,0.402943,1,2,1,10406.6,0.355341,66.0197,0.221965,0.355341,66.0197,0.221965,0.130936,0.163154,0.195718,0.202986,0.233678,0.404692,150,299790
-10406.4,0.485899,0.402943,1,2,1,10406.6,0.370318,62.6717,0.790013,0.370318,62.6717,0.790013,0.131082,0.162703,0.194352,0.201378,0.230917,0.393424,150,299790
-10406.3,0.666667,0.402943,1,3,1,10406.5,0.375043,64.6019,0.868372,0.375043,64.6019,0.868372,0.132714,0.164622,0.19653,0.20361,0.233371,0.397018,150,299790
-10406.1,0.5,0.402943,1,2,1,10408.6,0.317174,71.4527,1.80643,0.317174,71.4527,1.80643,0.122522,0.151127,0.179581,0.185881,0.212329,0.357495,150,299790
-10406.1,0.666667,0.402943,1,3,1,10406.2,0.320401,71.0814,2.3525,0.320401,71.0814,2.3525,0.121518,0.149527,0.177349,0.183506,0.209348,0.351203,150,299790
-10408.3,0.730985,0.402943,2,4,1,10409.4,0.487272,75.8268,10.3117,0.487272,75.8268,10.3117,0.136755,0.166209,0.195385,0.201839,0.22893,0.378128,150,299790
-10409.2,0.793826,0.402943,2,5,1,10410.8,0.494598,77.6319,14.4356,0.494598,77.6319,14.4356,0.133977,0.16248,0.190717,0.196964,0.223191,0.367755,150,299790
-10406.9,0.830204,0.402943,2,6,1,10410.2,0.39899,71.2061,8.63606,0.39899,71.2061,8.63606,0.123733,0.150578,0.177171,0.183053,0.207742,0.343641,150,299790
-10407.3,0.855459,0.402943,2,7,1,10407.3,0.409469,70.0304,10.8624,0.409469,70.0304,10.8624,0.122141,0.148402,0.174415,0.18017,0.204326,0.337371,150,299790
-10407.3,0.900832,0.402943,3,11,1,10408.1,0.257693,72.2895,11.6138,0.257693,72.2895,11.6138,0.0967916,0.117559,0.138131,0.142682,0.161786,0.267021,150,299790
-10407.3,0.776891,0.402943,2,5,1,10408.5,0.271403,57.7576,4.31632,0.271403,57.7576,4.31632,0.102231,0.125121,0.147813,0.152833,0.173896,0.289628,150,299790
-10406.8,0.912274,0.402943,3,12,1,10408.1,0.384379,69.4494,8.34498,0.384379,69.4494,8.34498,0.121038,0.147336,0.173388,0.179151,0.203336,0.336455,150,299790
-10407.9,0.890568,0.402943,3,10,1,10408.1,0.367781,64.5176,15.3112,0.367781,64.5176,15.3112,0.109378,0.132607,0.155619,0.160711,0.182087,0.299926,150,299790
-10408.6,0.93421,0.402943,3,7,0,10411.2,0.197452,83.0735,10.5638,0.197452,83.0735,10.5638,0.0884603,0.107513,0.126386,0.130561,0.148086,0.244597,150,299790
-10406.6,0.797097,0.402943,2,5,1,10409.3,0.271797,73.3649,5.56075,0.271797,73.3649,5.56075,0.106659,0.130258,0.153644,0.158818,0.180525,0.299867,150,299790
-10406.4,0.666667,0.402943,1,3,1,10406.9,0.276872,70.4945,3.98575,0.276872,70.4945,3.98575,0.109218,0.133765,0.158104,0.163488,0.186081,0.310194,150,299790
-10406.4,0,0.402943,0,1,1,10409.5,0.276872,70.4945,3.98575,0.276872,70.4945,3.98575,0.109218,0.133765,0.158104,0.163488,0.186081,0.310194,150,299790
-10407,0.79541,0.402943,2,5,1,10407.1,0.234441,75.0302,6.00155,0.234441,75.0302,6.00155,0.0989431,0.120765,0.142388,0.147171,0.167241,0.277606,150,299790
-10406.8,0.490685,0.402943,1,2,1,10408.9,0.247095,78.7049,2.198,0.247095,78.7049,2.198,0.109786,0.135205,0.160467,0.166058,0.189527,0.318333,150,299790
-10407.5,0.984155,0.402943,3,7,0,10408,0.268474,56.5102,4.31921,0.268474,56.5102,4.31921,0.101108,0.123746,0.146188,0.151153,0.171984,0.286443,150,299790
-10408.7,0.827718,0.402943,2,7,1,10410.1,0.38526,49.9631,5.24442,0.38526,49.9631,5.24442,0.115896,0.141589,0.16705,0.172682,0.196314,0.326236,150,299790
-10407.6,0.654978,0.402943,1,3,1,10410.2,0.36546,57.1261,7.99778,0.36546,57.1261,7.99778,0.112725,0.137263,0.16157,0.166947,0.189513,0.3137,150,299790
-10407.4,0.986519,0.402943,3,7,0,10408.5,0.342919,56.4361,5.52992,0.342919,56.4361,5.52992,0.112259,0.137093,0.161701,0.167145,0.189986,0.315571,150,299790
-10407.7,0.99643,0.402943,3,7,0,10408.2,0.423308,85.2974,2.83193,0.423308,85.2974,2.83193,0.144947,0.178011,0.210824,0.218084,0.24855,0.415849,150,299790
-10406.7,1,0.402943,2,3,0,10407.6,0.395429,80.2627,0.0541213,0.395429,80.2627,0.0541213,0.144565,0.179605,0.214777,0.222601,0.255568,0.439436,150,299790
-10406.5,0.297638,0.402943,1,2,1,10409.1,0.386445,73.6213,3.86802,0.386445,73.6213,3.86802,0.130878,0.160305,0.189483,0.195937,0.223021,0.371816,150,299790
-10406.6,0.666004,0.402943,1,3,1,10407,0.381405,73.2929,5.92903,0.381405,73.2929,5.92903,0.125856,0.153605,0.181099,0.18718,0.2127,0.35304,150,299790
-10407.2,0.813262,0.402943,2,6,1,10407.5,0.35085,82.3494,6.79809,0.35085,82.3494,6.79809,0.122888,0.149824,0.176511,0.182414,0.207186,0.343457,150,299790
-10407.2,0.857046,0.402943,2,7,1,10408.3,0.228944,69.5812,9.27689,0.228944,69.5812,9.27689,0.092297,0.112277,0.132069,0.136447,0.154823,0.255986,150,299790
-10409.1,0.848019,0.402943,3,12,1,10410.2,0.4112,90.026,10.0173,0.4112,90.026,10.0173,0.131479,0.159836,0.187926,0.19414,0.220221,0.363843,150,299790
-10408,1,0.402943,2,3,0,10409.2,0.424568,83.4949,8.74612,0.424568,83.4949,8.74612,0.132776,0.161566,0.190084,0.196393,0.222869,0.368619,150,299790
-10409.8,0.567618,0.402943,1,3,1,10412.1,0.437933,94.0979,5.97991,0.437933,94.0979,5.97991,0.143654,0.175305,0.206663,0.2136,0.242707,0.402785,150,299790
-10408.3,0.79581,0.402943,2,5,1,10410.4,0.42066,86.9943,7.4125,0.42066,86.9943,7.4125,0.135536,0.165126,0.194439,0.200923,0.228134,0.377861,150,299790
-10407.8,0.922211,0.402943,3,13,1,10408.9,0.460563,81.6626,4.57198,0.460563,81.6626,4.57198,0.145072,0.177417,0.209475,0.216567,0.246323,0.409867,150,299790
-10408.1,0.48899,0.402943,1,2,1,10409.9,0.499168,81.4284,1.27689,0.499168,81.4284,1.27689,0.160852,0.198827,0.236661,0.245044,0.280245,0.473607,150,299790
-10408.1,0,0.402943,0,1,1,10408.3,0.499168,81.4284,1.27689,0.499168,81.4284,1.27689,0.160852,0.198827,0.236661,0.245044,0.280245,0.473607,150,299790
-10409.9,0.484899,0.402943,1,2,1,10413.4,0.581037,78.998,4.65122,0.581037,78.998,4.65122,0.161461,0.1974,0.233015,0.240893,0.273951,0.455665,150,299790
-10408.8,0.998337,0.402943,2,3,0,10410.3,0.53869,78.145,4.21482,0.53869,78.145,4.21482,0.156091,0.191001,0.225604,0.233258,0.265376,0.441885,150,299790
-10407.4,1,0.402943,3,7,0,10408.9,0.471295,68.7166,4.32661,0.471295,68.7166,4.32661,0.141026,0.172546,0.203789,0.2107,0.2397,0.39907,150,299790
-10407.3,0.659609,0.402943,1,3,1,10409.1,0.431638,62.8249,6.21889,0.431638,62.8249,6.21889,0.12832,0.156545,0.184508,0.190694,0.21665,0.359411,150,299790
-10407.5,0.888889,0.402943,3,9,1,10407.9,0.229444,78.0588,9.39657,0.229444,78.0588,9.39657,0.0950162,0.115574,0.135938,0.140443,0.159351,0.263445,150,299790
-10407.1,0.915561,0.402943,3,12,1,10408.1,0.342836,72.8854,11.9073,0.342836,72.8854,11.9073,0.11177,0.135723,0.15945,0.164699,0.186734,0.308125,150,299790
-10407.9,0.9265,0.402943,1,3,0,10409.2,0.35817,81.2025,13.6225,0.35817,81.2025,13.6225,0.115829,0.14053,0.164998,0.170412,0.193138,0.318382,150,299790
-10408.8,0.986885,0.402943,3,7,0,10409.8,0.494348,78.8028,11.7249,0.494348,78.8028,11.7249,0.137359,0.1668,0.195963,0.202415,0.229497,0.378698,150,299790
-10408,0.857143,0.402943,2,7,1,10409,0.438818,75.0569,13.1299,0.438818,75.0569,13.1299,0.126291,0.153253,0.179961,0.18587,0.210676,0.347368,150,299790
-10410,0.928313,0.402943,2,3,0,10410.2,0.454801,87.1177,16.2329,0.454801,87.1177,16.2329,0.130577,0.158248,0.185662,0.191727,0.217194,0.357603,150,299790
-10409.9,0.920013,0.402943,3,13,1,10411.4,0.159737,54.9543,13.1151,0.159737,54.9543,13.1151,0.0700067,0.084963,0.0997794,0.103058,0.116818,0.192642,150,299790
-10409.5,0.991625,0.402943,2,3,0,10410.4,0.199631,53.6397,13.2651,0.199631,53.6397,13.2651,0.0777983,0.0944107,0.110868,0.114509,0.129793,0.214017,150,299790
-10407.8,0.8,0.402943,2,5,1,10410,0.19655,62.9299,8.30312,0.19655,62.9299,8.30312,0.0841601,0.102464,0.120597,0.124608,0.141442,0.234088,150,299790
-10408.3,0.839818,0.402943,2,7,1,10409.2,0.15705,76.851,7.7647,0.15705,76.851,7.7647,0.0795177,0.0968642,0.114049,0.117851,0.133804,0.221585,150,299790
-10408.9,0.775255,0.402943,2,5,1,10409.6,0.149961,82.7858,6.29365,0.149961,82.7858,6.29365,0.0806151,0.0983653,0.115953,0.119844,0.136169,0.225947,150,299790
-10409.4,0.986619,0.402943,2,3,0,10409.7,0.117843,81.6768,5.96732,0.117843,81.6768,5.96732,0.0714311,0.0872002,0.102826,0.106283,0.120787,0.200537,150,299790
-10407.8,0.797943,0.402943,2,6,1,10411.3,0.201031,60.6557,7.18694,0.201031,60.6557,7.18694,0.0854308,0.104126,0.122647,0.126744,0.143938,0.238524,150,299790
-10407.9,0.8,0.402943,2,5,1,10408.7,0.17664,62.4857,5.1555,0.17664,62.4857,5.1555,0.082863,0.101274,0.119521,0.123557,0.140494,0.233586,150,299790
-10406.2,0.997396,0.402943,3,7,0,10408.7,0.357168,68.1175,2.00103,0.357168,68.1175,2.00103,0.127923,0.157621,0.187142,0.193677,0.221107,0.371678,150,299790
-10406.2,0,0.402943,0,1,1,10407.1,0.357168,68.1175,2.00103,0.357168,68.1175,2.00103,0.127923,0.157621,0.187142,0.193677,0.221107,0.371678,150,299790
-10406.4,0.782426,0.402943,2,5,1,10406.8,0.357776,62.977,1.89293,0.357776,62.977,1.89293,0.125812,0.155097,0.184215,0.190662,0.217723,0.366266,150,299790
-10407.5,0.75,0.402943,2,4,1,10408.9,0.219551,68.4504,10.4908,0.219551,68.4504,10.4908,0.0889273,0.108084,0.127061,0.131259,0.14888,0.245917,150,299790
-10408.8,0.887975,0.402943,3,10,1,10409.9,0.367508,75.1813,20.548,0.367508,75.1813,20.548,0.11001,0.13315,0.156078,0.161152,0.182456,0.299985,150,299790
-10409.4,0.840501,0.402943,2,7,1,10410.9,0.397022,68.9439,23.0625,0.397022,68.9439,23.0625,0.110426,0.133571,0.156506,0.161582,0.182896,0.300507,150,299790
-10409.1,1,0.402943,2,3,0,10409.5,0.391569,68.6582,21.8155,0.391569,68.6582,21.8155,0.110251,0.133398,0.156334,0.16141,0.182724,0.300319,150,299790
-10409,0.995271,0.402943,3,7,0,10409.6,0.349998,62.6729,21.0489,0.349998,62.6729,21.0489,0.102205,0.123688,0.144974,0.149685,0.169465,0.278587,150,299790
-10409.7,0.891937,0.402943,2,7,0,10414.3,0.323796,74.9702,25.0881,0.323796,74.9702,25.0881,0.100736,0.121801,0.142675,0.147295,0.166695,0.273769,150,299790
-10407.9,0.989057,0.402943,2,7,0,10411.1,0.320204,66.7896,16.7964,0.320204,66.7896,16.7964,0.101847,0.123411,0.144775,0.149502,0.169349,0.278782,150,299790
-10407.8,1,0.402943,3,7,0,10408.1,0.342101,72.005,16.5642,0.342101,72.005,16.5642,0.107503,0.130274,0.152833,0.157825,0.178783,0.294335,150,299790
-10408,0.872896,0.402943,3,12,1,10410.2,0.282256,77.9312,15.8844,0.282256,77.9312,15.8844,0.0999703,0.121178,0.142189,0.146838,0.166355,0.273956,150,299790
-10407.6,0.993518,0.402943,3,7,0,10408.4,0.302818,80.2379,12.4316,0.302818,80.2379,12.4316,0.107092,0.130008,0.152709,0.157732,0.178814,0.294969,150,299790
-10408.9,0.798412,0.402943,2,5,1,10410.9,0.387831,77.223,20.2906,0.387831,77.223,20.2906,0.113981,0.137964,0.161728,0.166987,0.189068,0.310876,150,299790
-10411.1,0.942931,0.402943,3,7,0,10413.6,0.610231,69.5587,10.5476,0.610231,69.5587,10.5476,0.149538,0.181705,0.213568,0.220617,0.250203,0.413161,150,299790
-10410,0.833333,0.402943,2,6,1,10411.5,0.553559,67.6143,13.4459,0.553559,67.6143,13.4459,0.137953,0.167371,0.196512,0.20296,0.230026,0.379189,150,299790
-10407.4,0.998634,0.402943,3,7,0,10410.4,0.207783,72.8471,7.94908,0.207783,72.8471,7.94908,0.0901872,0.109837,0.129304,0.13361,0.151682,0.251127,150,299790
-10407.9,0.926114,0.402943,3,7,0,10409.6,0.19959,62.8203,9.08586,0.19959,62.8203,9.08586,0.0840719,0.102288,0.120334,0.124326,0.14108,0.233309,150,299790
-10408.7,0.795853,0.402943,2,5,1,10409.5,0.189473,63.1612,14.8568,0.189473,63.1612,14.8568,0.0780318,0.094627,0.111068,0.114705,0.129977,0.214151,150,299790
-10407,0.797176,0.402943,2,5,1,10411.7,0.361489,66.0088,9.86674,0.361489,66.0088,9.86674,0.114045,0.13866,0.163043,0.168437,0.191077,0.315741,150,299790
-10407.1,0.995341,0.402943,3,7,0,10407.3,0.337117,61.786,8.64415,0.337117,61.786,8.64415,0.10962,0.133408,0.156972,0.162185,0.184062,0.304484,150,299790
-10408.4,0.948275,0.402943,3,7,0,10408.7,0.384364,89.9042,5.71955,0.384364,89.9042,5.71955,0.133445,0.162914,0.192113,0.198572,0.225675,0.374704,150,299790
-10407.3,0.92239,0.402943,2,7,0,10411.5,0.388061,59.7785,6.536,0.388061,59.7785,6.536,0.119606,0.145863,0.171876,0.17763,0.201777,0.334599,150,299790
-10406.6,0.829707,0.402943,2,6,1,10407.5,0.343018,62.2636,4.22654,0.343018,62.2636,4.22654,0.117422,0.143723,0.169797,0.175564,0.199767,0.332749,150,299790
-10409.3,0.747554,0.402943,2,5,1,10409.9,0.326118,93.2551,8.94794,0.326118,93.2551,8.94794,0.119275,0.145123,0.170727,0.176392,0.200164,0.331028,150,299790
-10408.2,0.856339,0.402943,2,7,1,10409.7,0.369231,88.4441,6.76655,0.369231,88.4441,6.76655,0.128447,0.156606,0.184502,0.190673,0.216568,0.359019,150,299790
-10407.6,0.796733,0.402943,2,5,1,10410.8,0.295896,83.882,8.19029,0.295896,83.882,8.19029,0.111452,0.135696,0.159712,0.165025,0.187321,0.310027,150,299790
-10408.1,0.833333,0.402943,2,6,1,10409.4,0.199414,78.111,11.4634,0.199414,78.111,11.4634,0.0868178,0.105457,0.123922,0.128007,0.145154,0.239601,150,299790
-10407.7,0.759795,0.402943,2,5,1,10410.6,0.264551,56.9993,7.95274,0.264551,56.9993,7.95274,0.0957498,0.116606,0.137268,0.141838,0.161019,0.266572,150,299790
-10407.5,0.994062,0.402943,2,3,0,10408,0.282586,56.5967,6.31822,0.282586,56.5967,6.31822,0.100802,0.122976,0.144947,0.149807,0.170201,0.282361,150,299790
-10408.2,0.796793,0.402943,2,5,1,10409.4,0.209186,64.0676,13.7104,0.209186,64.0676,13.7104,0.0830429,0.100754,0.118299,0.122181,0.138477,0.22828,150,299790
-10408.1,0.879032,0.402943,3,9,1,10409.8,0.379861,75.7923,16.7502,0.379861,75.7923,16.7502,0.11469,0.138972,0.163029,0.168353,0.190702,0.313931,150,299790
-10409.9,0.841358,0.402943,2,7,1,10410.7,0.249661,78.848,23.6572,0.249661,78.848,23.6572,0.0900723,0.108941,0.127638,0.131776,0.149153,0.245041,150,299790
-10409.5,0.886313,0.402943,3,10,1,10411.8,0.151963,58.3289,12.7259,0.151963,58.3289,12.7259,0.0695169,0.0843853,0.0991145,0.102373,0.116053,0.191422,150,299790
-10408.2,1,0.402943,2,3,0,10409.6,0.172992,65.9279,10.292,0.172992,65.9279,10.292,0.078225,0.0950914,0.111799,0.115496,0.13101,0.216439,150,299790
-10408.1,1,0.402943,2,3,0,10408.2,0.177445,65.7392,9.93604,0.177445,65.7392,9.93604,0.0794516,0.0966063,0.1136,0.117359,0.133138,0.220017,150,299790
-10407.4,0.875,0.402943,3,8,1,10408.7,0.192617,76.7102,4.26906,0.192617,76.7102,4.26906,0.0924712,0.1132,0.133752,0.138299,0.157376,0.262183,150,299790
-10408,0.909834,0.402943,3,12,1,10408.7,0.467975,63.1485,8.21402,0.467975,63.1485,8.21402,0.130667,0.159067,0.187199,0.193423,0.21954,0.363289,150,299790
-10409,0.996631,0.402943,3,7,0,10409.9,0.233279,80.6269,18.144,0.233279,80.6269,18.144,0.0902321,0.109291,0.128174,0.132353,0.149897,0.246647,150,299790
-10407.9,0.965592,0.402943,3,7,0,10411,0.322949,73.1717,17.2259,0.322949,73.1717,17.2259,0.104392,0.126476,0.148355,0.153196,0.173523,0.285606,150,299790
