# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-19 14:13:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpnxt5f_9e/a1eegjcz.json
# random
#   seed = 46926
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/bao/bao-20230719151303.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-10406.5,0.909091,0.120452,3,11,1,10408.2,0.340627,66.6468,6.01818,0.340627,66.6468,6.01818,0.115913,0.141458,0.166769,0.172368,0.195862,0.325062,150,299790
-10406.9,0.999798,0.120452,5,31,0,10407.1,0.277568,71.6808,9.71192,0.277568,71.6808,9.71192,0.102059,0.124107,0.145948,0.15078,0.171059,0.282715,150,299790
-10406.7,0.999494,0.120452,4,31,0,10407.5,0.290623,74.3209,8.04069,0.290623,74.3209,8.04069,0.107286,0.130642,0.153779,0.158897,0.180377,0.298584,150,299790
-10407.9,0.956184,0.120452,4,24,1,10408.7,0.169306,66.3274,6.96637,0.169306,66.3274,6.96637,0.0803367,0.0979437,0.115388,0.119247,0.13544,0.224514,150,299790
-10408,0.940976,0.120452,4,17,1,10408.6,0.151002,68.2044,4.33429,0.151002,68.2044,4.33429,0.0792836,0.0970498,0.114664,0.11856,0.134911,0.224735,150,299790
-10407.9,0.874717,0.120452,3,8,1,10411.1,0.190395,71.933,10.4819,0.190395,71.933,10.4819,0.0837974,0.101851,0.119736,0.123692,0.140299,0.231749,150,299790
-10408.9,0.962506,0.120452,4,29,1,10411,0.141649,63.1787,10.3,0.141649,63.1787,10.3,0.0699331,0.0850128,0.099951,0.103256,0.117127,0.193506,150,299790
-10409,0.970648,0.120452,5,37,1,10413.4,0.4942,74.7653,14.6035,0.4942,74.7653,14.6035,0.132489,0.160665,0.188577,0.194752,0.220678,0.363586,150,299790
-10407.7,0.965148,0.120452,4,29,1,10409.8,0.39633,65.1658,13.2129,0.39633,65.1658,13.2129,0.115663,0.140352,0.16481,0.170221,0.192936,0.318111,150,299790
-10411.2,0.994932,0.120452,4,31,0,10412.6,0.452934,85.6783,23.2533,0.452934,85.6783,23.2533,0.1246,0.150708,0.176579,0.182305,0.206347,0.339019,150,299790
-10409,0.964314,0.120452,4,30,1,10414.9,0.272267,66.8951,21.7359,0.272267,66.8951,21.7359,0.0911686,0.110315,0.129286,0.133485,0.151114,0.24838,150,299790
-10410.6,0.99747,0.120452,4,15,0,10410.9,0.308725,55.7268,24.5011,0.308725,55.7268,24.5011,0.0914681,0.110608,0.129575,0.133772,0.1514,0.248681,150,299790
-10408.8,0.949636,0.120452,4,20,1,10412.2,0.330627,59.275,18.7616,0.330627,59.275,18.7616,0.0991987,0.120126,0.14086,0.145448,0.164712,0.27096,150,299790
-10408.6,0.999992,0.120452,5,31,0,10409.3,0.354245,61.1711,18.485,0.354245,61.1711,18.485,0.103718,0.125608,0.147296,0.152095,0.172245,0.283376,150,299790
-10410,0.958108,0.120452,4,26,1,10411.4,0.361865,93.0887,13.8828,0.361865,93.0887,13.8828,0.120296,0.145931,0.171326,0.176945,0.200532,0.330527,150,299790
-10409.9,0.967739,0.120452,4,31,1,10410.2,0.351479,93.2315,13.2907,0.351479,93.2315,13.2907,0.119125,0.144551,0.169739,0.175312,0.198705,0.327616,150,299790
-10409,0.959922,0.120452,4,25,1,10411.4,0.29244,88.2975,14.2024,0.29244,88.2975,14.2024,0.106321,0.128963,0.151394,0.156357,0.177191,0.292019,150,299790
-10407.9,0.944389,0.120452,4,18,1,10410.9,0.227708,85.4347,3.50539,0.227708,85.4347,3.50539,0.104793,0.128504,0.152024,0.157227,0.179062,0.298971,150,299790
-10408.3,0.833109,0.120452,2,6,1,10410.9,0.243148,87.445,6.45129,0.243148,87.445,6.45129,0.104147,0.127042,0.149725,0.154743,0.175799,0.291603,150,299790
-10406.7,0.951999,0.120452,4,21,1,10409.1,0.318993,71.8176,9.19475,0.318993,71.8176,9.19475,0.110113,0.13395,0.157562,0.162786,0.184709,0.305402,150,299790
-10406.8,0.951257,0.120452,4,21,1,10408.3,0.274045,73.6488,8.15184,0.274045,73.6488,8.15184,0.103781,0.126363,0.148733,0.153681,0.174449,0.288741,150,299790
-10406.3,0.999444,0.120452,4,31,0,10407.5,0.341772,69.0826,4.64889,0.341772,69.0826,4.64889,0.119522,0.146175,0.172592,0.178436,0.202956,0.337716,150,299790
-10406.6,0.907047,0.120452,3,11,1,10413.3,0.242672,72.0865,3.59526,0.242672,72.0865,3.59526,0.103481,0.126862,0.150053,0.155184,0.176712,0.29495,150,299790
-10406.9,0.999805,0.120452,5,31,0,10407.1,0.286103,78.2675,6.55289,0.286103,78.2675,6.55289,0.109786,0.133898,0.157787,0.163071,0.185246,0.307214,150,299790
-10406.8,0.833072,0.120452,2,6,1,10409.6,0.255516,77.0098,4.20936,0.255516,77.0098,4.20936,0.106859,0.130817,0.15457,0.159824,0.181872,0.303005,150,299790
-10406.9,0.933123,0.120452,3,15,1,10407.7,0.279839,80.1792,4.82194,0.279839,80.1792,4.82194,0.111921,0.136848,0.161554,0.167019,0.189951,0.315986,150,299790
-10406.7,0.857143,0.120452,2,7,1,10408.2,0.306383,79.875,3.59541,0.306383,79.875,3.59541,0.119448,0.14642,0.17317,0.179088,0.20392,0.340314,150,299790
-10406.8,0.909013,0.120452,3,11,1,10407.4,0.283216,77.3359,6.06519,0.283216,77.3359,6.06519,0.109595,0.133748,0.157679,0.162973,0.185187,0.307343,150,299790
-10407.8,0.927868,0.120452,3,14,1,10408.6,0.226123,81.3239,8.81572,0.226123,81.3239,8.81572,0.095877,0.116675,0.137278,0.141836,0.160964,0.266253,150,299790
-10408.3,0.966614,0.120452,4,31,1,10409.8,0.162724,71.1453,10.3197,0.162724,71.1453,10.3197,0.077298,0.0939633,0.110472,0.114124,0.129454,0.213865,150,299790
-10408.3,0.961275,0.120452,4,26,1,10409.2,0.16584,75.8127,10.0393,0.16584,75.8127,10.0393,0.0795241,0.0966879,0.113691,0.117452,0.13324,0.220168,150,299790
-10408.1,0.941176,0.120452,4,17,1,10408.8,0.160286,74.3565,8.02832,0.160286,74.3565,8.02832,0.0794332,0.0967364,0.113878,0.11767,0.133584,0.221154,150,299790
-10409,0.959308,0.120452,4,25,1,10409.5,0.134662,65.5816,11.4602,0.134662,65.5816,11.4602,0.068087,0.082708,0.0971918,0.100396,0.113846,0.187931,150,299790
-10407.6,0.999926,0.120452,5,31,0,10409.6,0.457925,77.8968,6.16466,0.457925,77.8968,6.16466,0.139704,0.170439,0.20089,0.207626,0.235891,0.391351,150,299790
-10407.4,0.923089,0.120452,5,39,0,10408.7,0.204167,65.3592,6.33461,0.204167,65.3592,6.33461,0.0886986,0.108217,0.127556,0.131834,0.149786,0.248509,150,299790
-10407.6,0.999773,0.120452,5,31,0,10408.6,0.435571,68.5182,11.1286,0.435571,68.5182,11.1286,0.125017,0.15187,0.178469,0.184354,0.209054,0.345109,150,299790
-10408.1,0.999341,0.120452,5,31,0,10409.6,0.262141,70.0544,17.0574,0.262141,70.0544,17.0574,0.093005,0.112689,0.13219,0.136505,0.154622,0.254519,150,299790
-10407.4,0.95208,0.120452,4,21,1,10409,0.313455,61.2724,10.862,0.313455,61.2724,10.862,0.103167,0.125354,0.147333,0.152196,0.172605,0.285012,150,299790
-10407.7,0.955219,0.120452,4,23,1,10408.8,0.450971,60.9981,6.15206,0.450971,60.9981,6.15206,0.13032,0.158995,0.187404,0.193688,0.220059,0.365094,150,299790
-10407.2,0.899999,0.120452,3,10,1,10408.5,0.417131,59.9507,3.19439,0.417131,59.9507,3.19439,0.130668,0.160306,0.189708,0.196213,0.223508,0.373419,150,299790
-10407.1,0.857007,0.120452,2,7,1,10407.7,0.399042,58.4662,1.76676,0.399042,58.4662,1.76676,0.130777,0.16129,0.19164,0.19836,0.226569,0.381431,150,299790
-10406.8,0.833331,0.120452,2,6,1,10408.3,0.391577,62.9982,3.95167,0.391577,62.9982,3.95167,0.126466,0.15487,0.183033,0.189263,0.215404,0.359027,150,299790
-10406.4,0.857143,0.120452,2,7,1,10407.6,0.360295,65.0362,2.41557,0.360295,65.0362,2.41557,0.125858,0.154813,0.183568,0.189932,0.216639,0.363255,150,299790
-10406.3,0.909013,0.120452,3,11,1,10407,0.351331,64.4623,2.20283,0.351331,64.4623,2.20283,0.124558,0.153346,0.181947,0.188278,0.214848,0.3607,150,299790
-10406.5,0.7499,0.120452,2,4,1,10407.7,0.352692,61.6764,0.614822,0.352692,61.6764,0.614822,0.127833,0.158922,0.190117,0.197051,0.226223,0.386977,150,299790
-10406.1,0.888889,0.120452,3,9,1,10407.5,0.336493,70.5807,1.65726,0.336493,70.5807,1.65726,0.126249,0.155832,0.185272,0.191793,0.219165,0.369419,150,299790
-10406.1,0.874861,0.120452,3,8,1,10407.6,0.351658,70.5745,2.0147,0.351658,70.5745,2.0147,0.128035,0.157753,0.187292,0.193832,0.221279,0.371942,150,299790
-10406.1,0.952256,0.120452,4,21,1,10406.5,0.336325,69.9084,2.20678,0.336325,69.9084,2.20678,0.124379,0.153129,0.181695,0.188018,0.214554,0.36022,150,299790
-10406.1,0.666667,0.120452,1,3,1,10408.3,0.347652,68.9038,1.15861,0.347652,68.9038,1.15861,0.129034,0.159743,0.190382,0.197175,0.225706,0.382419,150,299790
-10406,0.5,0.120452,1,2,1,10409.2,0.338975,71.4371,0.526712,0.338975,71.4371,0.526712,0.130259,0.162076,0.194056,0.20117,0.231118,0.396356,150,299790
-10406.1,0.496201,0.120452,1,2,1,10408.5,0.333281,72.9301,1.72981,0.333281,72.9301,1.72981,0.12648,0.15606,0.18549,0.192007,0.219366,0.369539,150,299790
-10406.2,0.874884,0.120452,3,8,1,10406.5,0.363201,74.4016,1.08002,0.363201,74.4016,1.08002,0.134727,0.166867,0.198951,0.206065,0.235951,0.400145,150,299790
-10406.1,0.875,0.120452,3,8,1,10407.3,0.336803,73.8917,1.55572,0.336803,73.8917,1.55572,0.128083,0.158184,0.188151,0.194789,0.222658,0.375647,150,299790
-10406.4,0.951615,0.120452,4,21,1,10407.1,0.284036,64.888,2.02146,0.284036,64.888,2.02146,0.112571,0.138727,0.164729,0.170486,0.194648,0.327262,150,299790
-10406.3,0.928563,0.120452,3,14,1,10406.4,0.287751,65.4721,1.98634,0.287751,65.4721,1.98634,0.113656,0.140084,0.16636,0.172177,0.196594,0.33061,150,299790
-10406.2,0.666667,0.120452,1,3,1,10409.6,0.298357,67.9745,1.34014,0.298357,67.9745,1.34014,0.118598,0.146684,0.174681,0.180885,0.20694,0.349986,150,299790
-10406.3,0.749943,0.120452,2,4,1,10408.2,0.285607,67.1391,2.22837,0.285607,67.1391,2.22837,0.113348,0.139558,0.165601,0.171366,0.195559,0.328352,150,299790
-10407,0.874786,0.120452,3,8,1,10408.8,0.232272,66.1389,6.54531,0.232272,66.1389,6.54531,0.0946964,0.115501,0.136114,0.140674,0.159808,0.265045,150,299790
-10407.4,0.953757,0.120452,4,22,1,10408.1,0.258046,81.1179,7.67899,0.258046,81.1179,7.67899,0.103726,0.126354,0.14877,0.153729,0.174539,0.289046,150,299790
-10406.5,0.951387,0.120452,4,21,1,10409.4,0.307166,72.9619,6.6676,0.307166,72.9619,6.6676,0.111624,0.136118,0.160385,0.165753,0.188279,0.312185,150,299790
-10407.1,0.998938,0.120452,4,31,0,10407.8,0.339967,77.0462,10.2313,0.339967,77.0462,10.2313,0.114582,0.13928,0.163745,0.169157,0.191874,0.316972,150,299790
-10406.6,0.949817,0.120452,4,20,1,10407.6,0.298217,68.9411,7.79155,0.298217,68.9411,7.79155,0.106944,0.130255,0.153349,0.158457,0.179896,0.297867,150,299790
-10407,0.931104,0.120452,3,15,1,10409.2,0.379767,61.7098,5.89132,0.379767,61.7098,5.89132,0.120286,0.146815,0.173099,0.178914,0.203312,0.337479,150,299790
-10406.5,0.95441,0.120452,4,22,1,10407.4,0.360026,69.8807,5.69477,0.360026,69.8807,5.69477,0.121171,0.147938,0.174461,0.180328,0.204946,0.340313,150,299790
-10406.5,0.916308,0.120452,3,12,1,10407.2,0.379308,69.6338,4.82776,0.379308,69.6338,4.82776,0.125867,0.153878,0.181639,0.18778,0.213547,0.355177,150,299790
-10406.3,0.799631,0.120452,2,5,1,10407.9,0.390043,70.3719,2.5303,0.390043,70.3719,2.5303,0.133299,0.163883,0.19425,0.20097,0.22917,0.384,150,299790
-10407,0.915897,0.120452,3,12,1,10408,0.425295,64.7892,4.3937,0.425295,64.7892,4.3937,0.131805,0.161254,0.190445,0.196902,0.223997,0.372897,150,299790
-10407.1,0.967741,0.120452,4,31,1,10407.4,0.431263,69.0037,7.04055,0.431263,69.0037,7.04055,0.129995,0.158436,0.18661,0.192843,0.218997,0.36289,150,299790
-10408.3,0.94364,0.120452,4,18,1,10408.6,0.437543,78.8897,13.9005,0.437543,78.8897,13.9005,0.126953,0.154001,0.180795,0.186723,0.21161,0.348771,150,299790
-10407.9,0.96358,0.120452,4,28,1,10409.6,0.392234,59.6627,12.2631,0.392234,59.6627,12.2631,0.113377,0.137644,0.161683,0.167002,0.189327,0.312327,150,299790
-10407.6,0.941176,0.120452,4,17,1,10408.8,0.440513,63.5592,8.14652,0.440513,63.5592,8.14652,0.127047,0.154673,0.182038,0.188091,0.213496,0.353322,150,299790
-10407.3,0.916661,0.120452,3,12,1,10408.3,0.465312,69.769,4.33288,0.465312,69.769,4.33288,0.14065,0.172086,0.203245,0.210138,0.23906,0.398002,150,299790
-10407.6,0.927834,0.120452,3,14,1,10408.2,0.492386,73.7412,3.28001,0.492386,73.7412,3.28001,0.149423,0.183245,0.216791,0.224212,0.255354,0.426412,150,299790
-10407.4,0.944371,0.120452,4,18,1,10408.2,0.449827,74.5099,7.7835,0.449827,74.5099,7.7835,0.134218,0.163457,0.192421,0.198828,0.225716,0.373686,150,299790
-10407.2,0.922435,0.120452,3,13,1,10409.2,0.391696,73.1198,10.8843,0.391696,73.1198,10.8843,0.120725,0.146681,0.172392,0.178081,0.201956,0.333456,150,299790
-10406.8,0.999991,0.120452,4,15,0,10407.2,0.386901,72.0078,7.84423,0.386901,72.0078,7.84423,0.123241,0.150086,0.17668,0.182563,0.207251,0.343114,150,299790
-10406.7,0.997906,0.120452,5,31,0,10408.2,0.276569,61.1132,2.51403,0.276569,61.1132,2.51403,0.108242,0.133127,0.157839,0.163308,0.186259,0.312244,150,299790
-10406.9,0.857094,0.120452,2,7,1,10408.1,0.315751,59.8759,4.06312,0.315751,59.8759,4.06312,0.111817,0.136916,0.1618,0.167305,0.190404,0.317308,150,299790
-10408.3,0.906284,0.120452,3,11,1,10411,0.335964,51.612,6.20369,0.335964,51.612,6.20369,0.107619,0.131305,0.154774,0.159965,0.181749,0.301553,150,299790
-10406.8,0.964244,0.120452,4,28,1,10408.8,0.390918,65.9402,6.41585,0.390918,65.9402,6.41585,0.123262,0.150343,0.177173,0.183108,0.208013,0.344998,150,299790
-10408.7,0.942938,0.120452,4,18,1,10409.5,0.362246,60.4033,18.3844,0.362246,60.4033,18.3844,0.104625,0.126709,0.14859,0.153432,0.173762,0.28588,150,299790
-10408.7,0.955206,0.120452,4,24,1,10411.6,0.403845,82.8057,15.4593,0.403845,82.8057,15.4593,0.122037,0.147944,0.173609,0.179287,0.203128,0.334557,150,299790
-10409.1,0.962978,0.120452,4,28,1,10410.6,0.264414,54.7139,15.971,0.264414,54.7139,15.971,0.0883739,0.107119,0.12569,0.129799,0.14705,0.242157,150,299790
-10410.3,0.956274,0.120452,4,23,1,10411.2,0.237892,58.0385,23.1859,0.237892,58.0385,23.1859,0.0815201,0.0986075,0.11554,0.119287,0.135023,0.221853,150,299790
-10409.7,1,0.120452,4,15,0,10410.6,0.266948,62.3248,23.3792,0.266948,62.3248,23.3792,0.0879073,0.106328,0.124582,0.128622,0.145586,0.239195,150,299790
-10409.2,0.998447,0.120452,5,31,0,10411.3,0.277164,68.9124,22.8357,0.277164,68.9124,22.8357,0.0921596,0.111485,0.130635,0.134873,0.152669,0.250865,150,299790
-10408,0.998938,0.120452,4,31,0,10410.7,0.295861,75.6648,16.9661,0.295861,75.6648,16.9661,0.100887,0.122241,0.143398,0.148079,0.167734,0.276107,150,299790
-10406.9,0.923036,0.120452,3,13,1,10409.1,0.343281,72.7446,10.3513,0.343281,72.7446,10.3513,0.113351,0.137773,0.161964,0.167316,0.189778,0.31348,150,299790
-10406.6,0.928466,0.120452,3,14,1,10407.6,0.301435,74.5313,7.22402,0.301435,74.5313,7.22402,0.110405,0.134548,0.158466,0.163757,0.18596,0.308115,150,299790
-10406.4,0.799527,0.120452,2,5,1,10408.6,0.304637,74.1492,4.31068,0.304637,74.1492,4.31068,0.115457,0.141303,0.166925,0.172592,0.196375,0.327052,150,299790
-10406.3,0.85708,0.120452,2,7,1,10408.1,0.299534,72.4488,3.54978,0.299534,72.4488,3.54978,0.115305,0.141359,0.1672,0.172917,0.196906,0.328661,150,299790
-10406.5,0.92268,0.120452,3,13,1,10407.9,0.334444,66.4784,5.70057,0.334444,66.4784,5.70057,0.115274,0.140741,0.165976,0.171558,0.194982,0.323775,150,299790
-10406.6,0.946928,0.120452,4,19,1,10407.2,0.384915,63.5114,3.44032,0.384915,63.5114,3.44032,0.12677,0.155433,0.183861,0.190151,0.216541,0.361496,150,299790
-10406.6,0.999997,0.120452,3,7,0,10406.7,0.382612,63.5572,3.38602,0.382612,63.5572,3.38602,0.126536,0.155169,0.183569,0.189852,0.216216,0.361021,150,299790
-10407,0.922712,0.120452,3,13,1,10408.2,0.317636,59.6048,5.26844,0.317636,59.6048,5.26844,0.109926,0.134302,0.158458,0.163801,0.186223,0.309482,150,299790
-10406.9,0.833077,0.120452,2,6,1,10408.2,0.314186,59.3493,4.15411,0.314186,59.3493,4.15411,0.111118,0.136034,0.160736,0.166201,0.18913,0.315108,150,299790
-10406.5,0.933275,0.120452,3,15,1,10407.2,0.314491,63.7828,3.3717,0.314491,63.7828,3.3717,0.114785,0.140783,0.166572,0.172277,0.196218,0.327701,150,299790
-10406.7,0.856893,0.120452,2,7,1,10407.8,0.32478,61.4797,4.86168,0.32478,61.4797,4.86168,0.112725,0.137813,0.162678,0.168178,0.191258,0.318109,150,299790
-10407.1,0.857048,0.120452,2,7,1,10408.2,0.315432,60.1433,6.88677,0.315432,60.1433,6.88677,0.107427,0.130966,0.154286,0.159444,0.181092,0.300175,150,299790
-10406.9,0.967541,0.120452,4,31,1,10407.7,0.26385,69.9864,9.21066,0.26385,69.9864,9.21066,0.099375,0.12089,0.142203,0.146918,0.166707,0.275643,150,299790
-10406.9,0.933066,0.120452,3,15,1,10407.6,0.241442,68.4738,6.53067,0.241442,68.4738,6.53067,0.0974387,0.118847,0.140058,0.14475,0.164439,0.272729,150,299790
-10406.3,0.74922,0.120452,2,4,1,10413.2,0.286703,76.3691,1.3954,0.286703,76.3691,1.3954,0.119577,0.147852,0.176029,0.182273,0.208491,0.352424,150,299790
-10407.6,0.997567,0.120452,4,31,0,10409.1,0.167187,70.3874,4.33323,0.167187,70.3874,4.33323,0.0841412,0.102994,0.121684,0.125819,0.143168,0.238485,150,299790
-10408.1,0.999373,0.120452,5,31,0,10409.6,0.412549,81.0133,12.595,0.412549,81.0133,12.595,0.125343,0.152144,0.178693,0.184566,0.209223,0.345079,150,299790
-10410,0.95728,0.120452,4,25,1,10411.3,0.303203,93.0884,14.5927,0.303203,93.0884,14.5927,0.109427,0.132708,0.155772,0.160875,0.182298,0.300378,150,299790
-10409.1,0.957773,0.120452,4,24,1,10411.4,0.308621,87.1202,16.2621,0.308621,87.1202,16.2621,0.107313,0.130059,0.152594,0.15758,0.178514,0.293931,150,299790
-10407.9,0.952332,0.120452,4,21,1,10410.2,0.20439,59.1223,6.9006,0.20439,59.1223,6.9006,0.0858943,0.104724,0.123379,0.127506,0.144823,0.240081,150,299790
-10407.4,0.928479,0.120452,3,14,1,10408.7,0.201783,63.6673,5.53145,0.201783,63.6673,5.53145,0.0885608,0.10817,0.127602,0.1319,0.149938,0.249096,150,299790
-10408.4,0.927159,0.120452,3,14,1,10409.8,0.213621,55.5034,7.95578,0.213621,55.5034,7.95578,0.0853608,0.103958,0.122382,0.126457,0.143561,0.237679,150,299790
-10407.1,0.999883,0.120452,4,15,0,10408.6,0.277237,60.4146,6.05367,0.277237,60.4146,6.05367,0.101858,0.124308,0.146553,0.151474,0.172122,0.285668,150,299790
-10406.8,0.928571,0.120452,3,14,1,10407.3,0.256912,62.804,4.22792,0.256912,62.804,4.22792,0.101723,0.124525,0.14713,0.152131,0.173115,0.2884,150,299790
-10406.4,0.999996,0.120452,5,31,0,10407,0.389788,74.3408,1.85639,0.389788,74.3408,1.85639,0.137088,0.169007,0.200746,0.207773,0.23727,0.399194,150,299790
-10406.5,0.922477,0.120452,3,13,1,10407,0.400099,76.4018,1.77442,0.400099,76.4018,1.77442,0.140116,0.172802,0.205311,0.212509,0.242725,0.408603,150,299790
-10406.8,0.899546,0.120452,3,10,1,10410.2,0.372035,61.0217,3.41221,0.372035,61.0217,3.41221,0.123426,0.151347,0.179041,0.185168,0.210877,0.352084,150,299790
-10407.2,0.99993,0.120452,5,31,0,10407.6,0.279664,75.8824,10.7655,0.279664,75.8824,10.7655,0.102903,0.125044,0.146976,0.151829,0.172195,0.28436,150,299790
-10407.7,0.999397,0.120452,5,31,0,10408.4,0.44544,72.3033,11.1157,0.44544,72.3033,11.1157,0.128189,0.155723,0.182998,0.189032,0.214359,0.353868,150,299790
-10408.3,0.952117,0.120452,4,21,1,10408.8,0.441181,73.2698,15.272,0.441181,73.2698,15.272,0.123878,0.150184,0.176245,0.182012,0.206219,0.339671,150,299790
-10410.1,0.997681,0.120452,5,31,0,10411.1,0.382624,54.7873,20.9695,0.382624,54.7873,20.9695,0.10338,0.125111,0.146644,0.151409,0.171417,0.281801,150,299790
-10411,0.99968,0.120452,5,31,0,10411.9,0.304847,55.0971,25.5598,0.304847,55.0971,25.5598,0.090169,0.109014,0.127689,0.131822,0.14918,0.244979,150,299790
-10408.8,0.999973,0.120452,4,15,0,10411.3,0.354469,66.3672,21.1478,0.354469,66.3672,21.1478,0.104312,0.126234,0.147956,0.152763,0.172948,0.284305,150,299790
-10408.5,0.958327,0.120452,4,24,1,10409.2,0.381172,68.4771,19.5691,0.381172,68.4771,19.5691,0.110048,0.13323,0.1562,0.161283,0.182625,0.300347,150,299790
-10408.6,0.966595,0.120452,4,31,1,10410.2,0.360538,65.2662,19.9382,0.360538,65.2662,19.9382,0.105475,0.127681,0.149684,0.154554,0.174998,0.287774,150,299790
-10406.5,0.999929,0.120452,5,31,0,10408.9,0.356583,72.2948,6.1861,0.356583,72.2948,6.1861,0.120819,0.147412,0.173758,0.179586,0.204042,0.338543,150,299790
-10406.5,0.928455,0.120452,3,14,1,10406.9,0.344027,72.5897,7.01041,0.344027,72.5897,7.01041,0.117537,0.143268,0.168759,0.174398,0.198061,0.32824,150,299790
-10406.7,0.959649,0.120452,4,25,1,10406.9,0.386306,74.7782,6.16262,0.386306,74.7782,6.16262,0.126916,0.15485,0.182526,0.188648,0.214338,0.355625,150,299790
-10408.5,0.940691,0.120452,4,18,1,10409.1,0.335235,91.9976,3.30536,0.335235,91.9976,3.30536,0.130229,0.159746,0.189027,0.195505,0.222689,0.371978,150,299790
-10407.4,0.908641,0.120452,3,11,1,10409.3,0.317816,85.4786,5.00665,0.317816,85.4786,5.00665,0.12095,0.147833,0.174476,0.180369,0.205099,0.34103,150,299790
-10407.2,0.937232,0.120452,4,16,1,10407.8,0.315929,85.171,1.98256,0.315929,85.171,1.98256,0.127343,0.156941,0.186368,0.192883,0.220227,0.370314,150,299790
