# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-25 13:31:22 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpihu4ha8p/qgklovjt.json
# random
#   seed = 33781
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/bao/bao-20230725143122.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,zeta,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
0.519826,0.804459,0.202621,3,7,0,0.980599,66.4834,0.278694,0.00713606,66.4834,0.278694,0.00713606,1273.83,1673.44,2058.8,2140.95,2469.03,3683.88,150,299790
1.06874,0.996437,0.202621,4,23,0,-0.107397,70.2693,0.301546,-0.00180496,70.2693,0.301546,-0.00180496,1266.26,1667.51,2059.67,2144.26,2487.13,3957.71,150,299790
1.46972,0.944723,0.202621,3,7,0,-0.64376,70.6458,0.305858,0.000241023,70.6458,0.305858,0.000241023,1263.34,1661.11,2047.9,2131.01,2466.35,3847.08,150,299790
0.631978,0.94362,0.202621,4,31,0,-0.249137,69.0935,0.275147,0.00189281,69.0935,0.275147,0.00189281,1253.45,1651.93,2040.59,2124.18,2461.47,3823.3,150,299790
0.461497,0.997467,0.202621,4,19,0,0.2171,67.1775,0.255206,0.00326269,67.1775,0.255206,0.00326269,1253.18,1653.9,2045.3,2129.5,2469.02,3814.49,150,299790
-0.251438,0.937238,0.202621,3,7,0,0.381976,65.3339,0.261865,0.00341086,65.3339,0.261865,0.00341086,1275.93,1682.55,2079.02,2164.21,2507.41,3861.24,150,299790
-0.61728,0.913822,0.202621,1,1,0,0.820976,65.1869,0.262194,0.00329896,65.1869,0.262194,0.00329896,1277.76,1685,2082.15,2167.51,2511.4,3870.57,150,299790
0.621463,0.921854,0.202621,2,3,0,1.34427,65.4334,0.252214,0.0039487,65.4334,0.252214,0.0039487,1266.11,1670.87,2065.89,2150.81,2492.83,3832.81,150,299790
0.507877,0.983443,0.202621,4,31,0,-0.296697,64.9434,0.245118,0.00421554,64.9434,0.245118,0.00421554,1264.2,1669.39,2065.25,2150.38,2493.35,3833.22,150,299790
1.06193,0.865056,0.202621,3,15,0,1.45301,67.5806,0.269994,0.00356745,67.5806,0.269994,0.00356745,1261.16,1661.48,2051,2134.6,2470.97,3791.35,150,299790
1.08638,0.949047,0.202621,2,3,0,-0.66355,67.3254,0.273486,0.002716,67.3254,0.273486,0.002716,1267.28,1669.7,2061.67,2145.88,2485.14,3835.52,150,299790
-0.189532,0.805666,0.202621,4,19,0,1.43044,74.9371,0.395998,-0.00737275,74.9371,0.395998,-0.00737275,1284.08,1680.1,2064.14,2146.79,2481.99,4013.84,150,299790
0.694627,0.991184,0.202621,2,7,0,0.944753,75.5841,0.377719,-0.00738084,75.5841,0.377719,-0.00738084,1270.26,1664.88,2048.89,2131.7,2468.19,4022.68,150,299790
1.12504,0.987529,0.202621,4,19,0,-0.016567,73.2602,0.371926,-0.00170127,73.2602,0.371926,-0.00170127,1280.57,1674.63,2054.48,2135.74,2462.8,3824.27,150,299790
1.33027,0.994378,0.202621,4,27,0,-0.752938,70.0808,0.296465,0.00103704,70.0808,0.296465,0.00103704,1261.08,1659.04,2046.13,2129.29,2464.64,3830.13,150,299790
1.29146,0.925609,0.202621,4,23,0,0.471847,70.1893,0.312749,-0.000405986,70.1893,0.312749,-0.000405986,1272.64,1672.72,2061.73,2145.34,2482.86,3885.55,150,299790
1.30356,0.991441,0.202621,4,31,0,-0.941748,71.7908,0.334986,0.00164156,71.7908,0.334986,0.00164156,1269.64,1663.38,2043.08,2124.22,2449.92,3747.8,150,299790
0.695527,0.97711,0.202621,4,15,0,0.0574207,71.153,0.31017,-0.00351506,71.153,0.31017,-0.00351506,1266.17,1667.42,2060.25,2145.13,2490.04,4016.14,150,299790
-1.13791,0.950091,0.202621,4,31,0,2.3661,75.1658,0.408789,0.0025374,75.1658,0.408789,0.0025374,1276.66,1660.85,2026.3,2103.77,2412.58,3608.6,150,299790
0.836679,0.996992,0.202621,3,15,0,1.35716,72.6807,0.37022,-0.000780995,72.6807,0.37022,-0.000780995,1283.69,1678.22,2058.01,2139.17,2465.32,3803.36,150,299790
0.560265,0.99034,0.202621,4,23,0,0.053449,71.3399,0.311962,-0.00392607,71.3399,0.311962,-0.00392607,1266.16,1667.48,2060.54,2145.52,2491.01,4031.75,150,299790
1.42802,0.999108,0.202621,4,15,0,-0.298398,71.5448,0.337665,-0.000322349,71.5448,0.337665,-0.000322349,1275.63,1672.44,2056.34,2138.6,2469.86,3832.47,150,299790
-2.20358,0.916093,0.202621,3,7,0,2.796,73.4358,0.417973,0.00527717,73.4358,0.417973,0.00527717,1292.31,1677.93,2042.64,2119.64,2425.14,3566.59,150,299790
-4.48194,0.975492,0.202621,3,11,0,6.289,76.6549,0.476846,0.00375283,76.6549,0.476846,0.00375283,1288.93,1666.98,2022.62,2097.53,2394.46,3516.9,150,299790
-2.31783,0.984411,0.202621,4,23,0,5.17563,71.7894,0.290794,-0.00637669,71.7894,0.290794,-0.00637669,1251.17,1653.75,2052.06,2138.79,2494.28,4201.37,150,299790
-1.17887,1,0.202621,2,3,0,2.9852,71.7118,0.286224,-0.00427798,71.7118,0.286224,-0.00427798,1246.09,1645.92,2040.09,2125.66,2474.94,4070.7,150,299790
-1.2326,1,0.202621,4,23,0,2.62911,65.8957,0.273813,0.0122325,65.8957,0.273813,0.0122325,1269.52,1664.18,2041.41,2121.25,2437.4,3530.37,150,299790
0.535791,0.990396,0.202621,4,15,0,1.89904,67.8577,0.279589,0.00626792,67.8577,0.279589,0.00626792,1262.76,1659.5,2042.69,2124.48,2451.61,3678.57,150,299790
0.769256,0.953852,0.202621,2,3,0,-0.0242299,67.5166,0.275481,0.00577011,67.5166,0.275481,0.00577011,1263.36,1661.44,2046.61,2128.93,2458.57,3705.3,150,299790
1.22101,0.991741,0.202621,2,7,0,-0.436517,67.9107,0.278087,0.00333316,67.9107,0.278087,0.00333316,1264.66,1664.87,2053.82,2137.25,2472.81,3792.53,150,299790
1.51847,0.996231,0.202621,4,31,0,0.015794,73.3842,0.346915,-0.00238632,73.3842,0.346915,-0.00238632,1267.29,1661.75,2044.21,2126.34,2458.02,3868.42,150,299790
1.08536,0.952149,0.202621,3,11,0,-0.951508,73.1136,0.363906,-0.00315193,73.1136,0.363906,-0.00315193,1279.47,1675.63,2059.07,2141.36,2473.58,3896.22,150,299790
0.97755,0.853436,0.202621,2,7,0,0.716294,73.5948,0.3332,-0.00424715,73.5948,0.3332,-0.00424715,1260,1656.02,2042.43,2125.79,2464.1,3965.33,150,299790
1.07782,0.87545,0.202621,3,7,0,1.17623,71.5079,0.345561,0.00228733,71.5079,0.345561,0.00228733,1277.38,1671.31,2050.03,2130.8,2454.34,3727.48,150,299790
0.84441,0.985277,0.202621,3,7,0,-0.666453,71.743,0.344362,0.00324921,71.743,0.344362,0.00324921,1273.54,1665.69,2042.11,2122.29,2442.97,3687.1,150,299790
1.50499,0.998703,0.202621,3,15,0,-0.528916,70.5664,0.319686,0.000861086,70.5664,0.319686,0.000861086,1272.15,1669.82,2054.99,2137.53,2469.77,3816.71,150,299790
1.18435,0.951539,0.202621,2,7,0,-0.616274,70.2849,0.295118,-0.00107211,70.2849,0.295118,-0.00107211,1260.87,1660.88,2051.77,2136.05,2477.4,3924.45,150,299790
-0.326513,0.903756,0.202621,4,27,0,1.34844,64.3064,0.239637,0.0091437,64.3064,0.239637,0.0091437,1259.24,1659.24,2046.44,2129.07,2458.93,3649.69,150,299790
-7.01751,0.402372,0.202621,3,11,0,9.91683,65.2017,0.294041,0.00265471,65.2017,0.294041,0.00265471,1303.02,1713.16,2111.01,2196.28,2539.17,3897.58,150,299790
-7.1993,1,0.202621,2,3,0,7.64903,67.9691,0.244974,0.0079826,67.9691,0.244974,0.0079826,1231.48,1622.77,2002.02,2083.07,2407.15,3597,150,299790
0.288588,0.974056,0.202621,2,3,0,6.96368,66.9974,0.255076,0.00446648,66.9974,0.255076,0.00446648,1253.27,1652.91,2042.28,2125.88,2462.13,3766.72,150,299790
-1.37774,0.962052,0.202621,3,7,0,1.72539,65.5796,0.290663,0.00981514,65.5796,0.290663,0.00981514,1288.2,1687.97,2070.67,2151.83,2474.13,3622.94,150,299790
0.289728,1,0.202621,2,3,0,1.3482,66.5422,0.277418,0.00832436,66.5422,0.277418,0.00832436,1270.87,1668.72,2051.6,2133.08,2457.83,3640.12,150,299790
-0.962662,0.984177,0.202621,4,15,0,1.42858,61.7842,0.202388,0.00574458,61.7842,0.202388,0.00574458,1249.68,1656.89,2057.36,2143.75,2492.35,3831.63,150,299790
0.712364,0.997668,0.202621,4,15,0,1.0604,65.7762,0.252033,0.00527796,65.7762,0.252033,0.00527796,1261.07,1663,2054.18,2138.08,2475.13,3765.79,150,299790
1.11313,0.966567,0.202621,4,19,0,-0.0287991,69.795,0.295128,0.0026385,69.795,0.295128,0.0026385,1260.79,1657.47,2042.19,2124.64,2456.15,3769.48,150,299790
1.53264,0.972866,0.202621,4,31,0,-0.394468,73.043,0.340912,-0.0023013,73.043,0.340912,-0.0023013,1266.79,1661.99,2045.55,2127.96,2460.92,3878.02,150,299790
1.55639,0.999853,0.202621,4,27,0,-1.45852,71.0687,0.324655,0.00024156,71.0687,0.324655,0.00024156,1271.48,1668.65,2053.43,2135.93,2468.19,3827.52,150,299790
1.04748,0.957089,0.202621,3,7,0,-0.719387,70.8013,0.337644,0.00249468,70.8013,0.337644,0.00249468,1278.91,1674.38,2054.97,2136.18,2461.58,3740.23,150,299790
0.316324,0.994114,0.202621,4,31,0,0.452887,64.5821,0.238055,0.00632359,64.5821,0.238055,0.00632359,1258.57,1661.27,2053.53,2137.66,2475.38,3749.84,150,299790
0.620607,0.821448,0.202621,4,15,0,2.96123,67.3929,0.257299,0.00163635,67.3929,0.257299,0.00163635,1254.95,1657.37,2051.64,2136.67,2480.63,3884.83,150,299790
1.21777,1,0.202621,3,15,0,-0.454073,69.0916,0.294005,0.00360393,69.0916,0.294005,0.00360393,1265.17,1662.57,2047.33,2129.67,2460.19,3749.22,150,299790
0.960494,0.985546,0.202621,4,23,0,0.193901,74.2138,0.35641,-0.00579813,74.2138,0.35641,-0.00579813,1269.28,1665.7,2051.89,2135.17,2473.33,4003.4,150,299790
0.572763,0.987448,0.202621,2,3,0,-0.470506,74.6541,0.347144,-0.00625824,74.6541,0.347144,-0.00625824,1261.22,1657.03,2043.7,2127.23,2467.1,4028.7,150,299790
1.07135,0.85992,0.202621,2,3,0,0.818404,75.1796,0.363459,-0.00538212,75.1796,0.363459,-0.00538212,1264.34,1657.73,2040.13,2122.47,2456.32,3948.28,150,299790
1.32817,0.985867,0.202621,3,15,0,0.560104,71.0774,0.333042,2.84133e-06,71.0774,0.333042,2.84133e-06,1276.69,1674.31,2059.08,2141.53,2473.5,3833.48,150,299790
1.48442,0.992577,0.202621,4,15,0,-0.156055,71.6586,0.327768,-0.00174724,71.6586,0.327768,-0.00174724,1270.52,1668.58,2055.49,2138.67,2474.85,3898.65,150,299790
1.39777,0.976719,0.202621,4,31,0,-0.50532,74.6256,0.372245,-0.00387369,74.6256,0.372245,-0.00387369,1271.6,1664.61,2044.93,2126.56,2456.31,3882.01,150,299790
1.32652,0.896845,0.202621,3,7,0,0.881711,73.9566,0.367487,-0.00396316,73.9566,0.367487,-0.00396316,1275,1669.88,2052.41,2134.57,2466.65,3907.81,150,299790
1.06632,0.973928,0.202621,4,23,0,-0.518966,73.9697,0.360159,-0.000599788,73.9697,0.360159,-0.000599788,1267.3,1658.2,2035.02,2115.61,2439.64,3769.14,150,299790
1.34944,0.829974,0.202621,2,7,0,1.18129,74.651,0.368011,-0.00459783,74.651,0.368011,-0.00459783,1270.13,1663.94,2045.85,2127.95,2460.17,3918.89,150,299790
0.877284,0.752752,0.202621,4,23,0,1.97314,70.4586,0.308107,0.00343567,70.4586,0.308107,0.00343567,1262.7,1657.12,2038.08,2119.5,2446.03,3718.83,150,299790
1.01923,0.997159,0.202621,3,15,0,-0.161069,67.7747,0.276011,0.00451514,67.7747,0.276011,0.00451514,1262.9,1661.86,2048.82,2131.68,2464.28,3747.44,150,299790
0.622577,0.70876,0.202621,2,7,0,2.58681,65.4878,0.253192,0.00388785,65.4878,0.253192,0.00388785,1266.52,1671.28,2066.28,2151.18,2493.18,3834.16,150,299790
0.259957,0.956104,0.202621,2,7,0,-0.140513,66.5325,0.248551,0.00408428,66.5325,0.248551,0.00408428,1252.41,1653.32,2044.81,2128.98,2468.06,3794.59,150,299790
0.995067,0.998778,0.202621,4,15,0,0.0548009,70.57,0.292956,-0.000818252,70.57,0.292956,-0.000818252,1256.56,1655.35,2045.02,2129.03,2469.18,3905.26,150,299790
0.886818,0.99599,0.202621,4,17,0,0.18721,76.5396,0.403456,-0.00487932,76.5396,0.403456,-0.00487932,1271.21,1660.15,2035.14,2115.48,2439.68,3848.22,150,299790
-0.348013,0.960636,0.202621,3,7,0,0.669122,76.834,0.446988,-0.00330389,76.834,0.446988,-0.00330389,1284.43,1669.98,2038.13,2116.52,2430.94,3742.06,150,299790
0.16862,0.983299,0.202621,3,7,0,0.784556,77.0048,0.417573,-0.00915322,77.0048,0.417573,-0.00915322,1278.1,1670.4,2050.59,2132.43,2464.72,4019.68,150,299790
0.0889878,0.997987,0.202621,4,15,0,0.690672,78.8229,0.443893,-0.00884222,78.8229,0.443893,-0.00884222,1273.23,1659.94,2032.82,2112.83,2436.72,3921,150,299790
-1.50111,0.959833,0.202621,3,7,0,1.91757,80.2553,0.466948,-0.0138264,80.2553,0.466948,-0.0138264,1275.43,1663.26,2039.01,2120.02,2450.01,4101.24,150,299790
-0.53576,0.997558,0.202621,3,7,0,1.64115,79.9382,0.456363,-0.0109553,79.9382,0.456363,-0.0109553,1271.18,1657.08,2029.76,2109.86,2434.92,3976.27,150,299790
0.318577,0.997087,0.202621,3,7,0,0.750458,77.8394,0.441265,-0.00687298,77.8394,0.441265,-0.00687298,1278,1665.04,2037.15,2116.8,2438.25,3861.39,150,299790
-3.68541,0.651359,0.202621,3,7,0,4.53635,81.4563,0.458358,-0.0079868,81.4563,0.458358,-0.0079868,1256.94,1636.07,2000.25,2078.2,2392.89,3802.77,150,299790
-2.67764,0.924069,0.202621,3,7,0,5.97501,81.0513,0.506412,-0.00790002,81.0513,0.506412,-0.00790002,1275.23,1653.41,2014.05,2090.91,2400.02,3755.8,150,299790
-1.77257,1,0.202621,3,7,0,3.07522,79.3498,0.499307,-0.0119548,79.3498,0.499307,-0.0119548,1290.83,1677.44,2048.88,2128.5,2450.88,3971.3,150,299790
-0.609027,0.990864,0.202621,2,7,0,2.85582,79.8175,0.445896,-0.00929375,79.8175,0.445896,-0.00929375,1266.61,1651.35,2022.51,2102.19,2424.9,3914.98,150,299790
-3.21083,0.864254,0.202621,3,7,0,5.1581,80.1529,0.487293,-0.00451354,80.1529,0.487293,-0.00451354,1272.86,1650.46,2009.62,2085.97,2391.88,3675.12,150,299790
-2.64219,1,0.202621,1,1,0,3.24257,79.862,0.483906,-0.00469107,79.862,0.483906,-0.00469107,1274.25,1652.82,2013.18,2089.81,2397.04,3690.43,150,299790
-2.25457,0.995835,0.202621,2,3,0,3.0213,79.6996,0.472003,-0.00481442,79.6996,0.472003,-0.00481442,1271.77,1651.25,2013.14,2090.19,2399.39,3708.25,150,299790
-0.185482,0.951123,0.202621,3,7,0,3.34266,79.216,0.44089,-0.0086539,79.216,0.44089,-0.0086539,1268.81,1654.45,2026.38,2106.19,2429.24,3906.76,150,299790
0.586178,0.932101,0.202621,4,23,0,3.39024,72.241,0.349722,-0.00362655,72.241,0.349722,-0.00362655,1280.12,1679.17,2066.79,2150.16,2487.55,3954.14,150,299790
0.153704,0.989364,0.202621,3,7,0,0.0436322,73.3614,0.388669,-0.002638,73.3614,0.388669,-0.002638,1288.82,1683.6,2063.67,2144.96,2472.16,3847.81,150,299790
1.08819,1,0.202621,3,11,0,0.671767,75.7296,0.393801,-0.00384243,75.7296,0.393801,-0.00384243,1272.47,1662.42,2038.32,2118.82,2443.34,3833.33,150,299790
0.683073,0.95052,0.202621,3,15,0,0.247051,77.263,0.40834,-0.00778516,77.263,0.40834,-0.00778516,1270.65,1660.97,2038.93,2120.21,2449.71,3957.61,150,299790
0.835996,0.994247,0.202621,3,7,0,-0.573392,76.0022,0.412867,-0.00485586,76.0022,0.412867,-0.00485586,1279.61,1669.7,2045.19,2125.56,2449.61,3851.47,150,299790
-0.0414116,0.975529,0.202621,4,23,0,1.09226,67.3209,0.297682,0.00865555,67.3209,0.297682,0.00865555,1278.03,1674.48,2054.35,2135,2455.72,3616.11,150,299790
0.0868349,0.965883,0.202621,2,3,0,0.337698,67.2483,0.298288,0.00757045,67.2483,0.298288,0.00757045,1280.42,1678.43,2060.55,2141.79,2465.48,3654.04,150,299790
-0.235717,0.886309,0.202621,4,23,0,2.64087,74.2148,0.363977,-0.00758938,74.2148,0.363977,-0.00758938,1275.24,1673.81,2062.86,2146.92,2489.15,4091.25,150,299790
-2.7762,0.846751,0.202621,2,3,0,2.97463,73.8213,0.373427,-0.00900086,73.8213,0.373427,-0.00900086,1284.94,1686.18,2078.19,2162.98,2508.77,4169.66,150,299790
-1.16509,1,0.202621,3,7,0,3.3493,76.5412,0.434267,1.67178e-05,76.5412,0.434267,1.67178e-05,1278.41,1661.47,2025.97,2103.33,2412.36,3644.78,150,299790
1.53925,1,0.202621,3,15,0,1.9034,72.9659,0.345645,-0.00122997,72.9659,0.345645,-0.00122997,1268.83,1663,2044.44,2126.21,2455.82,3829.32,150,299790
0.991188,0.859358,0.202621,2,7,0,-0.290851,72.2099,0.347961,-0.00283112,72.2099,0.347961,-0.00283112,1278.5,1676.66,2062.95,2145.95,2481.4,3918.91,150,299790
0.837314,0.994814,0.202621,3,7,0,-0.735074,73.0784,0.340514,0.000657944,73.0784,0.340514,0.000657944,1262.84,1654.4,2032.32,2113.16,2438.02,3751.39,150,299790
0.271359,0.972764,0.202621,4,31,0,1.79741,75.9448,0.378752,-0.0083825,75.9448,0.378752,-0.0083825,1268.92,1663.79,2048.7,2131.82,2470.2,4066.72,150,299790
0.647866,0.999961,0.202621,4,19,0,1.14261,67.6075,0.28226,0.00661596,67.6075,0.28226,0.00661596,1266.64,1663.85,2047.03,2128.75,2455.31,3673.32,150,299790
0.72853,0.995675,0.202621,3,7,0,-0.0494255,69.4631,0.279328,-0.00105739,69.4631,0.279328,-0.00105739,1256.85,1658.38,2052.1,2137.17,2482.31,3955.66,150,299790
-0.487136,0.900036,0.202621,3,11,0,1.18135,70.652,0.353738,0.00668946,70.652,0.353738,0.00668946,1284.44,1675.74,2048.5,2127.45,2441.26,3600.73,150,299790
-1.18367,0.915316,0.202621,2,3,0,1.83396,71.1852,0.352491,0.00819206,71.1852,0.352491,0.00819206,1277.3,1665.44,2034.31,2112.29,2421.53,3542.77,150,299790
-1.62543,0.926635,0.202621,4,23,0,5.21099,62.7581,0.228603,0.00336803,62.7581,0.228603,0.00336803,1271.01,1682.37,2086.54,2173.79,2526.57,3933.51,150,299790
-0.246392,1,0.202621,2,3,0,1.53371,63.4347,0.221462,0.00394874,63.4347,0.221462,0.00394874,1256.38,1663.82,2064.3,2150.74,2500.14,3881.27,150,299790
-1.64745,0.706825,0.202621,4,27,0,2.96459,65.4748,0.287944,0.00730857,65.4748,0.287944,0.00730857,1290.23,1693.26,2081.11,2163.69,2493.12,3708.61,150,299790
-4.24454,0.991986,0.202621,4,31,0,5.18127,76.1997,0.495919,0.000238788,76.1997,0.495919,0.000238788,1302.69,1684.77,2045.19,2121.32,2424.19,3614.61,150,299790
-5.49855,0.935334,0.202621,2,3,0,6.37932,76.1104,0.507009,0.00173165,76.1104,0.507009,0.00173165,1305.34,1685.84,2043.5,2118.86,2417.93,3570.8,150,299790
-1.67487,0.967196,0.202621,3,7,0,6.9051,78.5655,0.469706,-0.00345039,78.5655,0.469706,-0.00345039,1278.56,1659.4,2021.94,2099,2407.69,3689.27,150,299790
-1.98402,1,0.202621,2,3,0,2.35691,77.5505,0.483866,-0.00299291,77.5505,0.483866,-0.00299291,1291.01,1673.38,2036.41,2113.45,2421.54,3687.64,150,299790
-1.90233,0.983434,0.202621,3,7,0,2.83064,79.1284,0.477582,-0.00432027,79.1284,0.477582,-0.00432027,1277.61,1657.75,2019.71,2096.68,2405.25,3699.7,150,299790
-1.03448,0.993171,0.202621,3,7,0,3.02026,77.1223,0.468289,-0.00451872,77.1223,0.468289,-0.00451872,1290.96,1676.45,2044.11,2122.37,2436.41,3761.42,150,299790
1.08794,0.996925,0.202621,4,31,0,2.55152,69.3491,0.284681,0.00187055,69.3491,0.284681,0.00187055,1258.27,1656.63,2044.41,2127.72,2463.54,3815.84,150,299790
0.858332,0.930772,0.202621,2,7,0,-0.160305,68.931,0.311783,0.00305595,68.931,0.311783,0.00305595,1279.28,1678.59,2064.29,2146.75,2477.52,3773.59,150,299790
0.89978,0.999527,0.202621,4,23,0,1.71685,73.9934,0.337624,-0.00456644,73.9934,0.337624,-0.00456644,1259.53,1654.94,2040.66,2123.86,2461.6,3966.67,150,299790
0.056816,0.999787,0.202621,4,15,0,0.647539,78.0757,0.447288,-0.00909936,78.0757,0.447288,-0.00909936,1280.75,1669.45,2044.2,2124.62,2450.19,3946.75,150,299790
-0.3642,0.926729,0.202621,3,11,0,2.26177,77.0085,0.377163,-0.00913763,77.0085,0.377163,-0.00913763,1260.37,1653.45,2037.31,2120.31,2458.77,4085.21,150,299790
1.19656,1,0.202621,3,15,0,1.06886,73.4361,0.371866,-0.00216848,73.4361,0.371866,-0.00216848,1279.57,1673.7,2053.95,2135.36,2463.25,3839.06,150,299790
1.23435,0.971619,0.202621,3,15,0,-0.164569,71.4231,0.311791,0.000359926,71.4231,0.311791,0.000359926,1260.24,1655.92,2040.14,2122.62,2455.17,3818.63,150,299790
1.37355,0.999298,0.202621,2,7,0,-0.753299,71.3066,0.319486,0.00127301,71.3066,0.319486,0.00127301,1265.02,1660.13,2042.54,2124.45,2453.86,3780.13,150,299790
1.08953,0.824752,0.202621,2,3,0,0.291524,70.9701,0.326221,-0.00165502,70.9701,0.326221,-0.00165502,1275.54,1675.36,2064.02,2147.58,2485.29,3914,150,299790
-1.49335,0.769859,0.202621,2,3,0,1.71202,73.193,0.317705,0.00117815,73.193,0.317705,0.00117815,1247.86,1637.98,2015.76,2096.7,2422.34,3736.23,150,299790
0.706898,0.966209,0.202621,2,7,0,4.26826,72.2554,0.342501,0.00284167,72.2554,0.342501,0.00284167,1268.51,1659.72,2035.65,2115.79,2436.56,3689.1,150,299790
0.2717,0.961134,0.202621,4,15,0,1.82017,71.344,0.360317,0.00284853,71.344,0.360317,0.00284853,1286.18,1680.08,2057.44,2137.74,2458.74,3707.51,150,299790
-0.144466,0.964443,0.202621,4,27,0,1.15765,65.2706,0.259505,0.00340293,65.2706,0.259505,0.00340293,1274.57,1681.2,2077.89,2163.16,2506.74,3863.18,150,299790
0.758467,0.946434,0.202621,2,3,0,0.68541,66.1635,0.254668,0.00489024,66.1635,0.254668,0.00489024,1260.16,1661.69,2052.58,2136.44,2473.51,3771.97,150,299790
-2.44871,0.773693,0.202621,4,23,0,4.28454,72.3657,0.410101,0.00492313,72.3657,0.410101,0.00492313,1298.69,1687.55,2055.95,2133.8,2443,3604.25,150,299790
-1.85846,0.963008,0.202621,4,31,0,4.51819,66.2492,0.227688,0.000218894,66.2492,0.227688,0.000218894,1240.56,1645.33,2046.03,2133.04,2487.45,3997.83,150,299790
