# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-25 13:31:22 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpihu4ha8p/qgklovjt.json
# random
#   seed = 33781
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/bao/bao-20230725143122.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,zeta,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-0.934045,0.803795,0.194425,2,3,0,1.17869,65.813,0.263465,0.00112542,65.813,0.263465,0.00112542,1275.48,1683.82,2083.78,2170.04,2519.11,3955.03,150,299790
0.383731,0.872191,0.194425,2,3,0,1.80271,67.5351,0.255296,0.00125641,67.5351,0.255296,0.00125641,1252.43,1654.78,2049.47,2134.68,2479.7,3899.84,150,299790
-0.436019,0.999047,0.194425,4,15,0,1.13881,63.8907,0.239635,0.0100918,63.8907,0.239635,0.0100918,1262.11,1662.15,2048.63,2130.98,2459.14,3627.53,150,299790
1.21238,0.991763,0.194425,4,23,0,1.20772,69.3779,0.29256,-0.000280453,69.3779,0.29256,-0.000280453,1266.23,1667.67,2059.53,2143.94,2485.35,3911.98,150,299790
0.753784,0.88786,0.194425,2,7,0,0.653395,69.9305,0.306514,0.00463272,69.9305,0.306514,0.00463272,1264.93,1659.29,2039.43,2120.54,2445.17,3687.7,150,299790
-0.981698,0.709732,0.194425,3,7,0,3.27604,68.1979,0.276955,0.00779,68.1979,0.276955,0.00779,1255.85,1649.54,2028.83,2109.63,2431.93,3614.38,150,299790
-0.89135,0.779337,0.194425,2,7,0,3.84707,66.8024,0.304115,0.00833387,66.8024,0.304115,0.00833387,1287.75,1686.44,2068.26,2149.31,2471.65,3642.37,150,299790
-0.0300814,1,0.194425,2,3,0,0.967959,68.6097,0.291619,0.00729701,68.6097,0.291619,0.00729701,1263.47,1657.54,2036.52,2117.19,2438.89,3625.54,150,299790
-0.630286,0.97555,0.194425,4,15,0,2.09478,73.2273,0.306964,-0.00381776,73.2273,0.306964,-0.00381776,1246.67,1642.57,2030.67,2114.61,2456.03,3979.38,150,299790
-1.75608,0.984485,0.194425,4,27,0,2.61066,64.6634,0.280816,0.011232,64.6634,0.280816,0.011232,1288.06,1688.18,2070.88,2151.95,2473.33,3598.44,150,299790
-0.0763009,0.989952,0.194425,2,7,0,2.79902,65.1989,0.263116,0.00969303,65.1989,0.263116,0.00969303,1270.59,1669.58,2053.57,2135.23,2460.29,3622.51,150,299790
-0.240997,0.809253,0.194425,2,3,0,1.20323,65.1696,0.254009,0.00954714,65.1696,0.254009,0.00954714,1263.35,1661.76,2045.97,2127.78,2453.74,3622.25,150,299790
1.04079,1,0.194425,4,15,0,0.34009,67.5927,0.26949,0.00172375,67.5927,0.26949,0.00172375,1262.89,1665.55,2058.9,2143.59,2485.62,3873.55,150,299790
-0.93615,0.96887,0.194425,4,15,0,1.2628,63.7551,0.253483,0.0123022,63.7551,0.253483,0.0123022,1273.28,1672.44,2055.34,2136.52,2458.42,3570.2,150,299790
0.886254,0.904186,0.194425,4,19,0,2.11046,69.0964,0.277694,0.00163585,69.0964,0.277694,0.00163585,1255.65,1654.62,2043.75,2127.46,2465.27,3834.51,150,299790
0.94765,0.98869,0.194425,3,11,0,-0.651556,69.3824,0.281297,0.00135274,69.3824,0.281297,0.00135274,1256.12,1654.86,2043.69,2127.34,2464.97,3838.9,150,299790
1.21155,0.980934,0.194425,2,5,0,-0.188167,68.941,0.302955,0.00379167,68.941,0.302955,0.00379167,1272.46,1670.48,2055.03,2137.22,2466.76,3745.54,150,299790
0.780777,0.973707,0.194425,4,31,0,1.01497,73.3928,0.376721,0.000923177,73.3928,0.376721,0.000923177,1278.8,1669.5,2044.03,2123.82,2443.41,3717.92,150,299790
0.16405,0.949807,0.194425,3,7,0,1.15414,74.3937,0.407595,-0.000515391,74.3937,0.407595,-0.000515391,1286.05,1675.53,2047.97,2127.25,2444.79,3728.76,150,299790
1.06743,0.862829,0.194425,4,17,0,1.09145,69.0912,0.291995,-0.000271816,69.0912,0.291995,-0.000271816,1268.41,1670.63,2063.3,2147.88,2490.03,3919.82,150,299790
1.27137,0.818448,0.194425,3,15,0,0.994686,71.3274,0.33492,0.00221063,71.3274,0.33492,0.00221063,1273,1667.32,2047.18,2128.29,2453.52,3737.98,150,299790
0.138752,0.755614,0.194425,2,3,0,0.129494,70.3197,0.344501,0.00212107,70.3197,0.344501,0.00212107,1287.57,1684.95,2067.17,2148.71,2475.48,3764.91,150,299790
0.343552,0.95551,0.194425,4,31,0,1.35867,77.6626,0.403191,-0.00856053,77.6626,0.403191,-0.00856053,1266.11,1656.43,2035.29,2116.9,2448.37,3993.98,150,299790
0.269114,0.999338,0.194425,3,7,0,0.108553,78.2661,0.442328,-0.00827268,78.2661,0.442328,-0.00827268,1276.49,1663.98,2037.34,2117.41,2441.25,3910.76,150,299790
1.39814,0.993761,0.194425,3,15,0,0.383907,74.0985,0.363518,-0.0040942,74.0985,0.363518,-0.0040942,1271.94,1666.61,2049.32,2131.57,2464.22,3913.99,150,299790
1.33461,0.997129,0.194425,2,7,0,-1.21796,74.0689,0.357352,-0.00451846,74.0689,0.357352,-0.00451846,1269.51,1664.77,2048.8,2131.45,2466.17,3941.24,150,299790
0.319547,0.946336,0.194425,3,15,0,0.792171,71.4417,0.345436,0.0049046,71.4417,0.345436,0.0049046,1274.88,1665.94,2040.13,2119.64,2436.75,3637.97,150,299790
-0.722503,0.777587,0.194425,3,7,0,1.76945,72.5655,0.339698,0.0044683,72.5655,0.339698,0.0044683,1262.39,1650.84,2023.19,2102.39,2418.66,3625.16,150,299790
0.557536,0.9916,0.194425,4,23,0,2.59489,67.3133,0.290767,0.00681469,67.3133,0.290767,0.00681469,1275.37,1673.71,2057.22,2138.91,2465.01,3676.4,150,299790
0.867373,0.984334,0.194425,3,7,0,-0.104161,66.7342,0.274345,0.00407924,66.7342,0.274345,0.00407924,1271.81,1674.27,2065.11,2148.87,2485.44,3793.78,150,299790
0.707658,0.911496,0.194425,4,27,0,0.675612,75.8279,0.39375,-0.00251353,75.8279,0.39375,-0.00251353,1270.14,1658.35,2031.69,2111.48,2432.46,3776.85,150,299790
0.507667,0.98722,0.194425,4,23,0,1.46398,65.9168,0.260218,0.00302065,65.9168,0.260218,0.00302065,1269.46,1674.69,2070.27,2155.35,2498.4,3861.78,150,299790
0.985713,0.993931,0.194425,4,31,0,0.0824154,72.6266,0.353817,0.00181483,72.6266,0.353817,0.00181483,1272.68,1664.26,2040.5,2120.73,2442.17,3713.75,150,299790
0.847004,0.824021,0.194425,3,7,0,0.147061,72.838,0.330914,-0.00480225,72.838,0.330914,-0.00480225,1265.77,1664.47,2054.12,2138.27,2480.28,4017.76,150,299790
0.843757,0.744474,0.194425,1,3,0,2.83802,72.319,0.357607,-0.00224308,72.319,0.357607,-0.00224308,1282.04,1679.25,2063.5,2145.9,2478.25,3881.91,150,299790
0.980049,0.990305,0.194425,3,11,0,-0.354085,72.3618,0.328828,0.00093552,72.3618,0.328828,0.00093552,1261.91,1654.83,2034.67,2115.99,2442.96,3763.23,150,299790
1.02381,1,0.194425,2,7,0,-0.879024,71.5734,0.336695,-0.0022873,71.5734,0.336695,-0.0022873,1277.12,1676.24,2063.89,2147.22,2484.03,3919.65,150,299790
0.973245,0.977642,0.194425,3,15,0,-0.3932,74.6464,0.355909,-0.00265763,74.6464,0.355909,-0.00265763,1261.77,1653.31,2032.48,2113.86,2442.38,3841.16,150,299790
1.04714,0.997929,0.194425,3,7,0,-0.576914,75.0178,0.373449,-0.00611715,75.0178,0.373449,-0.00611715,1271.47,1666.1,2049.5,2132.06,2466.9,3977.5,150,299790
0.686987,0.98173,0.194425,2,3,0,-0.451117,75.425,0.366837,-0.00704939,75.425,0.366837,-0.00704939,1265.92,1660.65,2045.33,2128.35,2465.88,4024.48,150,299790
0.660058,0.99926,0.194425,3,11,0,0.461825,76.3667,0.380538,-0.00737905,76.3667,0.380538,-0.00737905,1265.15,1657.74,2039.56,2121.87,2456.24,3998.22,150,299790
-0.208293,0.932227,0.194425,2,3,0,0.323322,75.853,0.383117,-0.00908374,75.853,0.383117,-0.00908374,1272.53,1668.4,2054.49,2137.91,2477.81,4102.14,150,299790
-0.755349,0.998826,0.194425,4,15,0,0.989133,76.8153,0.459136,-0.00413412,76.8153,0.459136,-0.00413412,1289.89,1676.02,2044.55,2123.03,2437.92,3762.62,150,299790
-0.641112,0.988686,0.194425,2,7,0,1.81889,76.2088,0.439728,-0.0012065,76.2088,0.439728,-0.0012065,1284.6,1669.65,2036.48,2114.43,2426.23,3689.64,150,299790
0.889917,0.990732,0.194425,3,15,0,2.85197,69.9275,0.292902,-0.0018247,69.9275,0.292902,-0.0018247,1263.41,1665.3,2058.84,2143.83,2488.64,3974.35,150,299790
0.599431,0.824994,0.194425,3,15,0,0.548607,72.9593,0.361016,0.00243478,72.9593,0.361016,0.00243478,1272.9,1662.96,2036.86,2116.46,2434.89,3680.97,150,299790
1.01111,0.996408,0.194425,4,23,0,0.32373,67.1024,0.273233,0.002996,67.1024,0.273233,0.002996,1268.82,1671.52,2063.55,2147.73,2486.72,3829.49,150,299790
0.974888,0.993879,0.194425,2,5,0,-0.804022,67.0352,0.262314,0.00277645,67.0352,0.262314,0.00277645,1261,1663.37,2056.19,2140.69,2481.48,3841.05,150,299790
1.07924,0.964259,0.194425,3,7,0,1.05834,69.9787,0.323488,0.00344576,69.9787,0.323488,0.00344576,1276.72,1672.98,2054.63,2136.07,2462.22,3729.16,150,299790
-1.96294,0.916435,0.194425,3,7,0,2.05297,69.7405,0.357304,0.00951539,69.7405,0.357304,0.00951539,1291.4,1682.09,2052.28,2130.37,2439.36,3541.66,150,299790
0.784329,0.997902,0.194425,3,7,0,2.25199,67.8791,0.290804,0.00222996,67.8791,0.290804,0.00222996,1275.64,1678.1,2069.09,2152.98,2490.69,3839.55,150,299790
1.5582,0.870409,0.194425,4,23,0,1.09387,72.6794,0.347012,-0.00107664,72.6794,0.347012,-0.00107664,1271.87,1666.64,2048.44,2130.26,2459.93,3829.37,150,299790
-0.268144,0.925259,0.194425,4,27,0,0.604576,62.4861,0.22657,0.00685107,62.4861,0.22657,0.00685107,1267.31,1674.45,2071.59,2156.8,2498.95,3781.5,150,299790
0.362776,0.955981,0.194425,4,15,0,1.54472,66.3899,0.270444,0.00797668,66.3899,0.270444,0.00797668,1267.28,1665.49,2049.49,2131.31,2457.81,3653.2,150,299790
-0.65913,0.901184,0.194425,3,15,0,1.39606,64.9068,0.263522,0.0114406,64.9068,0.263522,0.0114406,1271.64,1669.35,2050.77,2131.67,2452.69,3573.81,150,299790
0.169047,0.994744,0.194425,3,15,0,1.00842,63.6188,0.238643,0.00728729,63.6188,0.238643,0.00728729,1267.29,1671.76,2064.89,2149.05,2486.28,3738.97,150,299790
1.25911,0.9936,0.194425,3,15,0,0.354251,68.3952,0.279434,0.0020639,68.3952,0.279434,0.0020639,1262.77,1663.31,2053.47,2137.32,2475.37,3834.19,150,299790
-0.727515,0.669626,0.194425,4,15,0,2.46683,66.1124,0.269666,0.0106964,66.1124,0.269666,0.0106964,1266.02,1661.58,2041.07,2121.61,2441.43,3569.18,150,299790
-1.02683,0.926972,0.194425,1,1,0,1.13934,66.1107,0.267599,0.0110009,66.1107,0.267599,0.0110009,1264.01,1659.03,2037.92,2118.3,2437.42,3558.23,150,299790
-0.156,1,0.194425,4,23,0,1.6983,74.5212,0.40648,0.0011618,74.5212,0.40648,0.0011618,1282.61,1669.95,2039.35,2117.82,2431.3,3668.97,150,299790
-0.447122,0.753762,0.194425,2,7,0,4.02567,77.0204,0.383997,-0.0039775,77.0204,0.383997,-0.0039775,1257.62,1644.59,2018.35,2098.48,2421.9,3815.94,150,299790
-0.840981,0.959907,0.194425,2,7,0,3.19932,76.7132,0.398401,-0.00135933,76.7132,0.398401,-0.00135933,1263.68,1648.34,2017.24,2095.93,2411.72,3708.32,150,299790
-2.73353,0.938557,0.194425,2,3,0,3.25726,75.3144,0.465349,-0.00145697,75.3144,0.465349,-0.00145697,1301.79,1688.71,2056.11,2134.04,2445.39,3703.73,150,299790
-0.295943,0.90112,0.194425,2,3,0,3.74406,75.244,0.428777,-0.00170593,75.244,0.428777,-0.00170593,1288.95,1677.2,2047.98,2126.89,2443.03,3736.91,150,299790
-0.910649,0.862074,0.194425,4,23,0,2.48652,71.3771,0.283242,-0.00140858,71.3771,0.283242,-0.00140858,1243.39,1640.24,2029.32,2113.4,2454.6,3919.01,150,299790
0.343472,1,0.194425,3,11,0,1.17576,70.854,0.311616,-0.00368664,70.854,0.311616,-0.00368664,1269.93,1672.28,2066.2,2151.33,2497.29,4032.46,150,299790
-0.295319,0.986408,0.194425,4,27,0,5.89816,77.4626,0.380294,-0.00743066,77.4626,0.380294,-0.00743066,1256.24,1646.14,2025.41,2107.17,2439.38,3973.28,150,299790
-2.17868,0.975694,0.194425,4,15,0,2.4709,81.0661,0.489944,-0.00858543,81.0661,0.489944,-0.00858543,1270.87,1650.37,2013.51,2091.08,2403.73,3799.46,150,299790
-2.66228,0.981278,0.194425,3,7,0,3.20756,81.6693,0.44931,-0.0123735,81.6693,0.44931,-0.0123735,1256.91,1640.54,2012.39,2092.54,2418.78,4019.97,150,299790
-2.86558,0.890976,0.194425,3,11,0,4.99988,75.3903,0.457939,-0.00582928,75.3903,0.457939,-0.00582928,1303.29,1694.84,2069.64,2149.64,2471.5,3862.38,150,299790
-0.465394,1,0.194425,2,3,0,2.57766,77.6532,0.435558,-0.00336459,77.6532,0.435558,-0.00336459,1273.51,1657.39,2024.63,2102.9,2417.18,3733.46,150,299790
-2.21102,0.961719,0.194425,4,31,0,4.41266,57.8193,0.190642,0.011796,57.8193,0.190642,0.011796,1268.96,1678.68,2077.24,2162.41,2502.15,3684.53,150,299790
0.612383,0.871615,0.194425,4,31,0,2.96361,67.3022,0.268653,0.00568367,67.3022,0.268653,0.00568367,1260.11,1658.42,2044.41,2126.98,2457.88,3712.59,150,299790
1.41294,0.943119,0.194425,4,19,0,-0.099198,72.8451,0.345323,-0.000201128,72.8451,0.345323,-0.000201128,1268.5,1661.77,2041.61,2122.92,2450.05,3789.61,150,299790
0.457144,0.934044,0.194425,4,23,0,0.246478,67.0633,0.276459,0.00171095,67.0633,0.276459,0.00171095,1273.24,1677.95,2072.72,2157.64,2500.36,3888.12,150,299790
0.498245,0.996422,0.194425,3,9,0,-0.146828,68.6328,0.313204,0.00363885,68.6328,0.313204,0.00363885,1282.24,1681.74,2067.1,2149.39,2479.13,3758.96,150,299790
-1.56243,0.772047,0.194425,3,15,0,2.90239,70.9022,0.37387,0.00241496,70.9022,0.37387,0.00241496,1297.61,1693.3,2071.81,2152.3,2473.98,3729.91,150,299790
-0.823284,0.965495,0.194425,3,15,0,2.72141,74.5215,0.350421,0.000710592,74.5215,0.350421,0.000710592,1256.07,1643.94,2017.6,2097.44,2417.98,3709.18,150,299790
-1.50731,0.99498,0.194425,2,3,0,2.67516,72.7527,0.406857,0.00190064,72.7527,0.406857,0.00190064,1297.23,1688.36,2060.91,2139.97,2455.43,3688.19,150,299790
0.12062,1,0.194425,3,7,0,1.84874,71.9923,0.350232,-0.00375077,71.9923,0.350232,-0.00375077,1282.72,1682.61,2071.09,2154.66,2492.9,3966.39,150,299790
-0.496822,0.979609,0.194425,3,15,0,0.950562,68.4721,0.316731,0.00217749,68.4721,0.316731,0.00217749,1287.74,1689.63,2078.11,2161.23,2495.05,3820.08,150,299790
-0.465677,1,0.194425,2,3,0,1.30965,68.8377,0.323781,0.00228191,68.8377,0.323781,0.00228191,1288.67,1689.59,2076.55,2159.26,2491.19,3804.18,150,299790
1.22276,0.998268,0.194425,4,23,0,0.424104,68.1231,0.283329,0.00379605,68.1231,0.283329,0.00379605,1266.07,1665.41,2052.72,2135.68,2468.91,3767.64,150,299790
1.34481,0.999598,0.194425,2,7,0,-1.17399,68.5896,0.288896,0.00217103,68.5896,0.288896,0.00217103,1267.82,1668.19,2057.35,2140.87,2477.22,3822.73,150,299790
1.34481,0.767637,0.194425,1,3,0,-0.574688,68.5896,0.288896,0.00217103,68.5896,0.288896,0.00217103,1267.82,1668.19,2057.35,2140.87,2477.22,3822.73,150,299790
0.772866,0.956248,0.194425,2,5,0,-0.169115,68.6029,0.296516,0.00591111,68.6029,0.296516,0.00591111,1268.62,1664.67,2046.23,2127.57,2452.64,3675.3,150,299790
1.03352,0.942237,0.194425,3,15,0,0.167294,71.1127,0.319547,0.00276968,71.1127,0.319547,0.00276968,1265,1658.83,2038.9,2120.12,2445.88,3725.79,150,299790
0.601894,0.99867,0.194425,3,15,0,-0.418226,71.053,0.350103,0.00300849,71.053,0.350103,0.00300849,1283.09,1677.48,2055.85,2136.42,2458.69,3711.96,150,299790
1.06492,0.972303,0.194425,2,3,0,-0.382592,71.7377,0.348496,0.0021808,71.7377,0.348496,0.0021808,1277.11,1670.58,2048.74,2129.38,2452.39,3724.64,150,299790
0.98512,0.969497,0.194425,3,7,0,-0.38416,73.4625,0.357722,0.000574595,73.4625,0.357722,0.000574595,1268.99,1659.84,2035.97,2116.29,2438.66,3737.44,150,299790
0.0474089,0.964627,0.194425,2,7,0,0.52963,73.0598,0.377393,0.0033268,73.0598,0.377393,0.0033268,1279.28,1668.15,2039.34,2118.16,2432.59,3643.85,150,299790
0.397268,0.817402,0.194425,3,15,0,1.8519,73.7808,0.381937,-0.00471412,73.7808,0.381937,-0.00471412,1284.41,1680.55,2063.82,2146.1,2478.67,3932.77,150,299790
-0.219906,0.972073,0.194425,2,7,0,0.688143,74.9938,0.374253,0.000536512,74.9938,0.374253,0.000536512,1264.51,1651.5,2022.89,2102.08,2419.49,3693.55,150,299790
0.0619242,0.998271,0.194425,2,3,0,0.509468,73.199,0.38836,-0.00220097,73.199,0.38836,-0.00220097,1289.58,1684.29,2064.03,2145.2,2471.68,3834.56,150,299790
-1.76937,1,0.194425,3,11,0,3.7303,79.6289,0.48726,-0.0133764,79.6289,0.48726,-0.0133764,1286.44,1674.41,2048.74,2129.22,2456.2,4053.56,150,299790
-0.969616,0.989241,0.194425,3,7,0,2.51642,80.0843,0.439474,-0.00979296,80.0843,0.439474,-0.00979296,1262.73,1647.59,2019.58,2099.55,2423.89,3941.66,150,299790
-1.13748,0.811238,0.194425,2,3,0,3.58277,79.348,0.486173,-0.0115555,79.348,0.486173,-0.0115555,1286.37,1673.14,2045.24,2125.06,2448.4,3972.98,150,299790
