# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-20 13:48:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpqnwu57i0/u2xb1q4t.json
# random
#   seed = 37728
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/bao/bao-20230720144840.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,zeta,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
1.15949,0.974816,0.151697,4,15,0,-0.0990173,68.6335,0.279527,0.002475,68.6335,0.279527,0.002475,1260.19,1659.51,2048.16,2131.62,2467.85,3809.47,150,299790
1.23021,0.997471,0.151697,2,3,0,-1.08839,68.3543,0.288075,0.00188401,68.3543,0.288075,0.00188401,1269.72,1671.1,2061.52,2145.37,2483.21,3841.9,150,299790
1.38822,0.98425,0.151697,4,23,0,0.540298,74.6989,0.371986,-0.00363024,74.6989,0.371986,-0.00363024,1270.58,1663.12,2042.83,2124.3,2453.27,3869.48,150,299790
1.06145,0.895075,0.151697,3,15,0,-0.0995165,73.0207,0.363017,-0.00307254,73.0207,0.363017,-0.00307254,1279.72,1676.04,2059.64,2141.95,2474.29,3895.85,150,299790
-0.445181,0.840713,0.151697,4,23,0,3.07607,67.6592,0.261346,0.00556784,67.6592,0.261346,0.00556784,1251.09,1647.92,2033.15,2115.64,2446.53,3705.24,150,299790
0.88843,1,0.151697,2,3,0,0.509745,67.0232,0.264117,0.00451172,67.0232,0.264117,0.00451172,1260.47,1660.75,2049.95,2133.41,2468.78,3766.19,150,299790
1.12277,0.969398,0.151697,4,15,0,-0.453282,68.814,0.294733,0.000788907,68.814,0.294733,0.000788907,1271.57,1673.35,2064.51,2148.6,2487.9,3876.52,150,299790
0.3461,0.718354,0.151697,2,7,0,1.44981,69.9447,0.284762,0.00222385,69.9447,0.284762,0.00222385,1252.62,1648.86,2034.29,2117.04,2450.4,3784.37,150,299790
0.797695,0.983292,0.151697,2,3,0,0.0503939,68.1468,0.288446,0.000961022,68.1468,0.288446,0.000961022,1273.01,1676.2,2069.1,2153.59,2494.68,3889.26,150,299790
1.05683,1,0.151697,2,3,0,-0.826326,68.3693,0.288204,0.00106791,68.3693,0.288204,0.00106791,1270.66,1673.05,2065.11,2149.41,2489.66,3878.17,150,299790
1.12512,0.953697,0.151697,4,23,0,-0.00420087,75.3505,0.370651,-0.00420219,75.3505,0.370651,-0.00420219,1265.15,1656.68,2035.91,2117.36,2446.63,3879.92,150,299790
1.03285,0.972713,0.151697,3,7,0,-0.783458,74.0046,0.373715,-0.0045821,74.0046,0.373715,-0.0045821,1278.39,1673.84,2056.93,2139.23,2472.06,3929.15,150,299790
-1.33976,0.915969,0.151697,4,23,0,3.95415,67.4254,0.318153,0.0092425,67.4254,0.318153,0.0092425,1290.08,1686.5,2064.62,2144.67,2462.28,3601.18,150,299790
0.427953,0.993736,0.151697,4,15,0,1.60729,69.7983,0.310043,0.00583768,69.7983,0.310043,0.00583768,1267.02,1660.43,2038.55,2119.06,2440.5,3648.35,150,299790
0.845625,0.997871,0.151697,2,7,0,0.199041,69.7567,0.305088,0.00460597,69.7567,0.305088,0.00460597,1265.57,1660.38,2041.08,2122.33,2447.55,3693.2,150,299790
1.26097,0.997116,0.151697,4,31,0,0.150647,72.9419,0.342044,-4.07339e-05,72.9419,0.342044,-4.07339e-05,1265.66,1658.44,2037.92,2119.17,2446.02,3782.25,150,299790
-1.26781,0.713089,0.151697,2,3,0,2.01407,73.7293,0.326875,0.000648292,73.7293,0.326875,0.000648292,1249.5,1639.1,2016.09,2096.85,2421.8,3741.04,150,299790
-4.95502,0.757789,0.151697,3,7,0,6.08367,69.7709,0.330061,-0.00497598,69.7709,0.330061,-0.00497598,1292.6,1700.06,2098.47,2184.55,2534.55,4114.64,150,299790
-7.44051,0.992155,0.151697,3,7,0,8.63834,75.2769,0.295332,-0.00554266,75.2769,0.295332,-0.00554266,1224.3,1616.67,2003.74,2087.84,2431.69,4041.63,150,299790
-3.16255,1,0.151697,4,19,0,11.4436,66.41,0.288173,0.000662254,66.41,0.288173,0.000662254,1289.48,1698.21,2096.78,2182.54,2528.95,3953.28,150,299790
-0.537274,1,0.151697,3,11,0,4.80854,70.5337,0.338614,0.00768189,70.5337,0.338614,0.00768189,1275.86,1666.04,2037.98,2116.75,2429.67,3572.71,150,299790
-0.674551,0.881599,0.151697,2,3,0,1.67473,69.5322,0.342906,0.00707172,69.5322,0.342906,0.00707172,1288.07,1681.82,2057.3,2136.86,2453.12,3617.11,150,299790
-2.17108,0.999396,0.151697,4,31,0,2.72041,61.8554,0.205291,0.00223518,61.8554,0.205291,0.00223518,1256.75,1669.28,2078.05,2166.79,2527.62,4014,150,299790
-1.10269,0.99915,0.151697,4,31,0,2.53704,66.7261,0.284576,0.0116097,66.7261,0.284576,0.0116097,1270.65,1664.44,2040.57,2120.17,2435.47,3534,150,299790
-0.677085,0.859676,0.151697,3,15,0,3.39332,67.7186,0.314986,0.00614643,67.7186,0.314986,0.00614643,1288.93,1688.07,2071.15,2152.63,2477.68,3692.89,150,299790
0.0443053,1,0.151697,3,7,0,0.786981,67.8252,0.30838,0.0057422,67.8252,0.30838,0.0057422,1284.07,1683.13,2066.86,2148.59,2474.99,3703.51,150,299790
1.54357,0.99539,0.151697,4,23,0,1.62023,73.1719,0.352021,-0.00234295,73.1719,0.352021,-0.00234295,1271.81,1666.82,2049.41,2131.52,2462.92,3868.12,150,299790
1.08172,0.974103,0.151697,4,15,0,-0.43011,75.2477,0.392696,-0.00287771,75.2477,0.392696,-0.00287771,1274.89,1664.99,2040.46,2120.77,2444,3806.54,150,299790
0.0813367,0.907536,0.151697,3,7,0,0.222081,76.5537,0.383867,-0.00355133,76.5537,0.383867,-0.00355133,1260.85,1648.5,2022.64,2102.8,2426.11,3809.28,150,299790
-0.0193695,0.934911,0.151697,3,11,0,2.36268,78.8153,0.426652,-0.00949009,78.8153,0.426652,-0.00949009,1267.5,1655.46,2031.07,2111.89,2439.92,3977.18,150,299790
-0.430929,0.982563,0.151697,3,7,0,0.58957,78.971,0.418328,-0.0102876,78.971,0.418328,-0.0102876,1263.87,1652.58,2030.03,2111.41,2442.46,4028.52,150,299790
-0.0947934,1,0.151697,4,15,0,0.78666,78.6369,0.458168,-0.00776476,78.6369,0.458168,-0.00776476,1278.65,1664.19,2034.4,2113.62,2433.32,3860.25,150,299790
-0.905142,0.943634,0.151697,3,7,0,1.80992,79.0486,0.414546,-0.0112363,79.0486,0.414546,-0.0112363,1262.8,1652.51,2031.84,2113.78,2447.81,4086.98,150,299790
-0.706657,0.953489,0.151697,2,7,0,2.66073,77.1079,0.462597,-0.00609683,77.1079,0.462597,-0.00609683,1290.82,1678.18,2048.88,2127.99,2446.32,3825.51,150,299790
0.196593,0.994514,0.151697,4,15,0,1.57561,73.0233,0.312927,-0.00404148,73.0233,0.312927,-0.00404148,1252.43,1649.33,2038.08,2122.13,2463.9,3991.01,150,299790
0.640558,1,0.151697,4,23,0,1.16362,76.3201,0.4095,-0.00333578,76.3201,0.4095,-0.00333578,1273.87,1661.54,2033.92,2113.48,2433.54,3784.98,150,299790
0.716283,0.950361,0.151697,3,11,0,0.477882,75.3174,0.370335,-0.00710629,75.3174,0.370335,-0.00710629,1268.6,1663.65,2048.42,2131.43,2468.84,4025.44,150,299790
1.53026,0.991176,0.151697,3,15,0,0.483129,71.7593,0.33621,-0.000692454,71.7593,0.33621,-0.000692454,1273.34,1669.99,2054.11,2136.48,2468.44,3843.4,150,299790
1.27021,0.999885,0.151697,4,31,0,-1.20187,74.9258,0.385516,-0.00369521,74.9258,0.385516,-0.00369521,1275.22,1667.15,2045.4,2126.45,2453.36,3854.58,150,299790
-1.0871,0.863763,0.151697,4,23,0,2.90773,69.9328,0.355393,0.00526417,69.9328,0.355393,0.00526417,1293.47,1688.42,2065.47,2145.48,2464.15,3663.74,150,299790
-0.520624,0.996892,0.151697,4,31,0,2.79328,74.0022,0.365031,0.00272483,74.0022,0.365031,0.00272483,1265.76,1652.79,2023.36,2102.2,2417.3,3644.18,150,299790
-0.00362758,1,0.151697,2,3,0,0.959808,73.3567,0.378468,0.00316717,73.3567,0.378468,0.00316717,1277.43,1665.7,2036.36,2115.07,2429.15,3641.48,150,299790
0.520714,0.997424,0.151697,3,15,0,2.01431,75.7982,0.419671,-0.00352331,75.7982,0.419671,-0.00352331,1282.63,1671.64,2044.8,2124.48,2444.83,3796.89,150,299790
0.73859,0.99831,0.151697,4,15,0,-0.0380325,74.3366,0.348723,-0.00611848,74.3366,0.348723,-0.00611848,1264.56,1661.04,2048.12,2131.71,2471.65,4027.29,150,299790
0.624611,0.998317,0.151697,4,23,0,0.394062,66.7287,0.28126,0.00654717,66.7287,0.28126,0.00654717,1274.17,1673.97,2059.77,2142.07,2471.01,3699.31,150,299790
0.833773,0.879514,0.151697,4,15,0,5.66579,73.1874,0.334694,-0.000294496,73.1874,0.334694,-0.000294496,1259.7,1652.02,2031.76,2113.15,2440.98,3790.2,150,299790
0.737608,0.869866,0.151697,3,7,0,3.77434,69.8376,0.288907,-0.00198144,69.8376,0.288907,-0.00198144,1261.59,1663.76,2058.05,2143.26,2489.28,3988.08,150,299790
0.357126,0.924415,0.151697,4,31,0,1.13139,67.0003,0.273326,0.00746517,67.0003,0.273326,0.00746517,1264.45,1661.73,2045,2126.71,2452.98,3656.09,150,299790
-0.592005,0.95737,0.151697,2,7,0,1.57298,67.1486,0.285244,0.0101694,67.1486,0.285244,0.0101694,1268.9,1663.25,2040.88,2120.96,2438.93,3567.29,150,299790
0.059236,0.974953,0.151697,3,11,0,1.12439,66.6248,0.244479,0.00250316,66.6248,0.244479,0.00250316,1249.9,1652.25,2046.86,2131.99,2476.2,3864.51,150,299790
0.602863,0.933796,0.151697,3,11,0,0.81107,65.4686,0.257064,0.00680169,65.4686,0.257064,0.00680169,1266.45,1667.78,2056.74,2139.9,2472.83,3715.64,150,299790
-1.10735,0.963785,0.151697,4,15,0,1.44109,66.9289,0.289574,0.0116155,66.9289,0.289574,0.0116155,1272.42,1665.95,2041.5,2120.94,2435.51,3531.37,150,299790
-0.612653,0.998518,0.151697,4,31,0,2.80437,66.1789,0.278428,0.0109231,66.1789,0.278428,0.0109231,1271.98,1667.76,2046.69,2127.01,2445.65,3565.68,150,299790
-0.78924,0.992652,0.151697,3,15,0,3.00996,61.6441,0.22225,0.0112007,61.6441,0.22225,0.0112007,1265.94,1669.3,2059.48,2142.64,2473.78,3635.21,150,299790
-0.710882,0.938661,0.151697,4,15,0,1.41657,64.2447,0.219998,0.00424639,64.2447,0.219998,0.00424639,1246.68,1650.96,2048.2,2133.92,2480.22,3841.95,150,299790
-0.152815,0.995458,0.151697,3,11,0,1.07108,62.5096,0.223922,0.00686417,62.5096,0.223922,0.00686417,1264.37,1671.05,2067.97,2153.17,2495.32,3778.2,150,299790
-0.59852,0.888161,0.151697,2,7,0,1.56841,62.7863,0.21871,0.00846132,62.7863,0.21871,0.00846132,1254.25,1657.12,2049.42,2133.44,2469.97,3700.26,150,299790
-0.0606837,0.82585,0.151697,2,7,0,3.10411,63.4892,0.242484,0.00868862,63.4892,0.242484,0.00868862,1270.42,1673.88,2064.55,2147.96,2481.14,3691.72,150,299790
-0.0674519,0.994941,0.151697,2,7,0,0.832584,63.4022,0.222825,0.00604969,63.4022,0.222825,0.00604969,1255.46,1660.28,2056.18,2141.29,2483.73,3785.92,150,299790
-2.41912,0.968168,0.151697,5,35,0,3.53771,81.0216,0.501704,-0.0154666,81.0216,0.501704,-0.0154666,1282.09,1668.29,2041.35,2121.67,2448.69,4102.08,150,299790
-1.41777,0.950326,0.151697,3,15,0,3.42856,80.7072,0.49341,-0.00972003,80.7072,0.49341,-0.00972003,1275.92,1657.27,2022.66,2100.8,2416.22,3849.47,150,299790
-1.96185,0.965708,0.151697,3,7,0,2.24517,78.9708,0.50471,-0.0105333,78.9708,0.50471,-0.0105333,1293.98,1679.79,2049.32,2128.35,2447.48,3910.4,150,299790
-0.258773,0.993345,0.151697,3,15,0,2.97557,77.761,0.394177,-0.00609153,77.761,0.394177,-0.00609153,1258.64,1646.07,2021.03,2101.58,2427.61,3882,150,299790
1.05762,0.987767,0.151697,4,31,0,0.827259,70.4042,0.330378,0.00319222,70.4042,0.330378,0.00319222,1277.37,1672.95,2053.64,2134.84,2460.03,3726.29,150,299790
0.812961,0.95186,0.151697,4,27,0,1.74645,74.3229,0.364293,-0.00615851,74.3229,0.364293,-0.00615851,1272.83,1669.37,2055.35,2138.56,2476.37,4009.48,150,299790
1.26471,1,0.151697,4,15,0,-0.476118,74.9969,0.385475,-0.00423903,74.9969,0.385475,-0.00423903,1275.22,1667.59,2046.65,2127.94,2456.12,3876.45,150,299790
1.5546,0.950652,0.151697,4,27,0,-0.642661,71.9638,0.328805,-0.000307879,71.9638,0.328805,-0.000307879,1266.79,1662.27,2045.53,2127.73,2459.01,3825.45,150,299790
0.00973173,0.850212,0.151697,2,3,0,0.133007,71.0905,0.349601,-0.00111352,71.0905,0.349601,-0.00111352,1287.27,1686.44,2072.33,2155.02,2488.08,3871.3,150,299790
0.665549,0.983462,0.151697,3,15,0,1.04052,73.9311,0.361576,0.000572423,73.9311,0.361576,0.000572423,1267.02,1656.67,2031.4,2111.39,2432.34,3724.09,150,299790
-2.4462,0.978683,0.151697,3,7,0,2.95744,71.9108,0.398937,0.00704329,71.9108,0.398937,0.00704329,1295.38,1683.22,2049.99,2127.36,2433.89,3557.17,150,299790
-2.38119,0.999723,0.151697,3,15,0,3.08911,73.067,0.406804,0.0069356,73.067,0.406804,0.0069356,1288.87,1673.77,2037.42,2114.1,2417.8,3531.48,150,299790
-0.249424,0.997994,0.151697,3,7,0,3.29383,74.6656,0.40968,0.00110556,74.6656,0.40968,0.00110556,1282.83,1669.82,2038.76,2117.11,2430.09,3665.92,150,299790
-0.489413,0.98119,0.151697,2,3,0,0.852381,74.8032,0.419819,0.000674009,74.8032,0.419819,0.000674009,1286.42,1673.39,2042,2120.26,2432.87,3672.08,150,299790
0.948048,0.972105,0.151697,3,7,0,1.1767,74.068,0.348159,-0.00160563,74.068,0.348159,-0.00160563,1261.28,1653.03,2032.2,2113.51,2441.4,3815.57,150,299790
1.1728,0.995017,0.151697,2,5,0,-0.115276,73.9932,0.344076,-0.00305356,73.9932,0.344076,-0.00305356,1261.36,1654.99,2037.35,2119.56,2452.11,3885.62,150,299790
1.06895,0.995256,0.151697,2,7,0,-0.86037,73.4433,0.371304,-0.00314046,73.4433,0.371304,-0.00314046,1280.34,1675.6,2057.64,2139.56,2470.07,3880.84,150,299790
1.16266,0.999307,0.151697,4,23,0,-0.922223,69.8869,0.318654,0.00123107,69.8869,0.318654,0.00123107,1277.15,1676.23,2062.57,2145.33,2478.23,3819.82,150,299790
1.17161,0.999529,0.151697,3,7,0,-1.07473,70.6822,0.299587,0.000500915,70.6822,0.299587,0.000500915,1258.54,1655.63,2042.06,2125.11,2460.3,3836.91,150,299790
1.0747,0.999615,0.151697,3,11,0,-0.97867,69.0929,0.297578,0.000181744,69.0929,0.297578,0.000181744,1271.74,1673.62,2065.14,2149.35,2489.49,3895.7,150,299790
0.746896,0.996724,0.151697,3,11,0,-0.467251,69.0742,0.292732,0.0049384,69.0742,0.292732,0.0049384,1262.85,1658.57,2040.8,2122.44,2449.37,3698.07,150,299790
0.337473,0.934475,0.151697,2,3,0,0.230561,69.1092,0.294486,0.00593825,69.1092,0.294486,0.00593825,1262.58,1657.06,2037.23,2118.29,2442.27,3660.71,150,299790
0.591473,0.953983,0.151697,4,23,0,3.20904,76.6105,0.387198,-0.00487791,76.6105,0.387198,-0.00487791,1263.41,1652.4,2028.51,2109.23,2435.42,3862.56,150,299790
0.699751,0.974838,0.151697,4,31,0,2.56541,71.4137,0.348304,0.00367064,71.4137,0.348304,0.00367064,1278.14,1670.75,2047.08,2127.16,2447.12,3679.96,150,299790
1.43968,1,0.151697,3,7,0,-0.667885,72.0122,0.340534,0.00076594,72.0122,0.340534,0.00076594,1271.91,1666.19,2046.65,2128.02,2454.96,3774.36,150,299790
0.207687,0.775072,0.151697,2,7,0,1.30674,70.9681,0.345042,-0.00101935,70.9681,0.345042,-0.00101935,1285.73,1685.08,2071.4,2154.21,2487.84,3873.36,150,299790
0.000679865,0.98957,0.151697,2,7,0,0.924687,71.0774,0.35406,-8.80228e-05,71.0774,0.35406,-8.80228e-05,1288.62,1686.63,2070.37,2152.43,2482.24,3826.64,150,299790
0.351998,0.999523,0.151697,3,11,0,0.474007,73.809,0.330036,-0.00206975,73.809,0.330036,-0.00206975,1253.83,1646.57,2028.37,2110.48,2442.43,3855.53,150,299790
-1.10755,0.939091,0.151697,3,15,0,3.40563,75.0143,0.38986,-0.00894178,75.0143,0.38986,-0.00894178,1282.47,1680.24,2067.56,2151.16,2491.46,4105.01,150,299790
-2.35835,0.895513,0.151697,2,3,0,3.02504,77.4246,0.362049,-0.00522145,77.4246,0.362049,-0.00522145,1245.25,1632.79,2009.49,2090.6,2419.39,3885.11,150,299790
0.455291,0.992462,0.151697,2,7,0,3.05375,75.8764,0.361511,-0.00613392,75.8764,0.361511,-0.00613392,1258.48,1650.99,2033.22,2115.65,2450.36,3971.05,150,299790
1.06985,0.999568,0.151697,4,23,0,2.40702,70.5338,0.331635,0.000927391,70.5338,0.331635,0.000927391,1279.61,1677.59,2062.13,2144.42,2475.26,3810.24,150,299790
0.95757,0.98701,0.151697,4,19,0,-0.634006,71.7059,0.347307,-0.00138608,71.7059,0.347307,-0.00138608,1280.87,1678.65,2063.57,2146.1,2478.77,3868.04,150,299790
1.53027,1,0.151697,2,3,0,-0.990625,72.3479,0.342431,-0.000199567,72.3479,0.342431,-0.000199567,1271.18,1665.74,2047.03,2128.67,2457.24,3803.86,150,299790
1.10521,0.962987,0.151697,3,15,0,-1.00357,72.4889,0.336375,0.00102945,72.4889,0.336375,0.00102945,1265.11,1657.72,2036.68,2117.73,2443.36,3753.35,150,299790
0.099813,0.986433,0.151697,4,31,0,1.43461,78.5725,0.422113,-0.00846172,78.5725,0.422113,-0.00846172,1266.51,1654.03,2028.84,2109.4,2435.95,3938.99,150,299790
0.0857676,0.995226,0.151697,2,7,0,0.801517,78.1896,0.409387,-0.00911077,78.1896,0.409387,-0.00911077,1265.12,1654.63,2032.65,2114.09,2445,3999.93,150,299790
-0.0561713,0.848279,0.151697,2,3,0,1.80756,77.2074,0.428628,-0.00942136,77.2074,0.428628,-0.00942136,1281.14,1672.93,2052.07,2133.62,2464.53,4011.28,150,299790
-0.186662,0.998651,0.151697,2,7,0,0.523665,77.5669,0.428542,-0.0101574,77.5669,0.428542,-0.0101574,1279,1670.72,2050.3,2132.03,2464.11,4040.11,150,299790
0.843437,0.995216,0.151697,4,23,0,1.01798,72.0609,0.36041,-0.000231417,72.0609,0.36041,-0.000231417,1283.45,1678.99,2060.01,2141.45,2468.68,3803.19,150,299790
1.28186,0.999893,0.151697,3,7,0,-0.663094,71.5482,0.342768,-9.83773e-06,71.5482,0.342768,-9.83773e-06,1278.13,1674.63,2057.64,2139.63,2469.45,3816.76,150,299790
0.944883,0.983235,0.151697,4,23,0,-0.20086,67.4133,0.264181,0.00304944,67.4133,0.264181,0.00304944,1258.69,1659.74,2050.88,2134.95,2473.8,3818.22,150,299790
0.816667,0.939384,0.151697,2,7,0,4.15652,67.365,0.277392,0.00601348,67.365,0.277392,0.00601348,1265.94,1664.28,2049.37,2131.62,2460.8,3700.7,150,299790
0.636197,0.987141,0.151697,4,15,0,-0.327417,66.739,0.253247,0.00198928,66.739,0.253247,0.00198928,1257.13,1660.67,2056.09,2141.36,2486.2,3886.53,150,299790
-1.12831,0.788061,0.151697,3,15,0,2.02671,67.1059,0.242149,0.00319446,67.1059,0.242149,0.00319446,1242.54,1642.3,2033.99,2118.4,2459.34,3817.53,150,299790
-0.190414,0.999335,0.151697,4,23,0,1.57019,74.5103,0.358329,0.000545747,74.5103,0.358329,0.000545747,1260.51,1648.68,2022.21,2101.97,2422.1,3712.26,150,299790
0.409178,0.921617,0.151697,2,7,0,1.91589,74.4713,0.346543,-0.00175011,74.4713,0.346543,-0.00175011,1257.2,1648.06,2026.58,2107.79,2435.39,3812.69,150,299790
-1.19549,0.984958,0.151697,4,31,0,2.47279,78.8985,0.464124,-0.0123595,78.8985,0.464124,-0.0123595,1283.63,1673.25,2049.95,2131.02,2460.52,4060.78,150,299790
-1.31094,0.990596,0.151697,2,5,0,2.69761,80.1252,0.500942,-0.0116225,80.1252,0.500942,-0.0116225,1284.79,1669.14,2038.11,2117.16,2437,3934.85,150,299790
0.434168,0.973578,0.151697,3,15,0,2.29923,77.2703,0.398004,-0.00585328,77.2703,0.398004,-0.00585328,1264,1652.3,2027.69,2108.28,2434.18,3878.83,150,299790
-0.0253938,0.998698,0.151697,3,15,0,1.35197,78.045,0.453884,-0.00845846,78.045,0.453884,-0.00845846,1282.67,1670.53,2043.67,2123.61,2446.75,3909.77,150,299790
-0.432453,0.998058,0.151697,3,7,0,0.619381,78.9777,0.446402,-0.0113991,78.9777,0.446402,-0.0113991,1275.73,1664.77,2041.42,2122.52,2452.14,4039.45,150,299790
-0.552741,0.876901,0.151697,1,3,0,1.77711,79.7155,0.438716,-0.00990227,79.7155,0.438716,-0.00990227,1265.44,1651.33,2024.42,2104.65,2430.12,3957.16,150,299790
0.0810878,1,0.151697,3,7,0,0.567601,78.7813,0.436467,-0.00954791,78.7813,0.436467,-0.00954791,1271.59,1659.4,2034.27,2114.86,2441.66,3966.12,150,299790
-1.09227,0.782888,0.151697,3,15,0,4.56983,76.6108,0.379235,-0.0103988,76.6108,0.379235,-0.0103988,1266.01,1661.58,2048.65,2132.5,2475.16,4169.77,150,299790
-0.677748,1,0.151697,2,3,0,1.49997,77.2795,0.375014,-0.00915069,77.2795,0.375014,-0.00915069,1257.19,1649.64,2033.04,2115.98,2454.23,4082.74,150,299790
0.0108288,0.833522,0.151697,3,7,0,3.12191,73.9943,0.404552,-0.00214892,73.9943,0.404552,-0.00214892,1289.97,1682.34,2058.78,2139.11,2461.78,3800.63,150,299790
-1.4728,0.996999,0.151697,4,15,0,2.34097,77.3605,0.439147,-0.000928022,77.3605,0.439147,-0.000928022,1274.61,1656.55,2020.28,2097.54,2406.5,3653.62,150,299790
-1.32027,0.995353,0.151697,3,15,0,2.90327,77.2703,0.4761,-0.00563107,77.2703,0.4761,-0.00563107,1293.58,1679.6,2048,2126.49,2441.75,3791.18,150,299790
-1.10965,0.994276,0.151697,5,39,0,5.24253,61.0675,0.209442,0.0058825,61.0675,0.209442,0.0058825,1264.72,1675.29,2078.24,2165.05,2514.97,3853.61,150,299790
-0.886908,0.999036,0.151697,3,7,0,1.47675,62.1162,0.212709,0.0091454,62.1162,0.212709,0.0091454,1253.63,1656.78,2049.28,2133.31,2469.61,3686.63,150,299790
-0.208181,0.990707,0.151697,6,63,0,1.81289,78.5358,0.408632,-0.00877462,78.5358,0.408632,-0.00877462,1261.68,1649.98,2026.64,2107.76,2437.17,3974.94,150,299790
0.880939,0.955787,0.151697,3,7,0,0.807174,76.6921,0.403411,-0.00538141,76.6921,0.403411,-0.00538141,1270.5,1659.63,2035.13,2115.64,2440.81,3866.26,150,299790
0.902467,0.940582,0.151697,4,23,0,2.02636,72.3793,0.314894,-0.00145949,72.3793,0.314894,-0.00145949,1256.09,1651.53,2036.67,2119.56,2454.82,3874.6,150,299790
0.540608,0.897061,0.151697,3,7,0,0.943172,72.445,0.320103,-0.00484572,72.445,0.320103,-0.00484572,1262.75,1662.39,2053.88,2138.55,2483.14,4043.68,150,299790
