# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-25 13:31:22 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpihu4ha8p/qgklovjt.json
# random
#   seed = 33781
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/bao/bao-20230725143122.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,zeta,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-1.35449,0.746997,0.137074,3,11,0,4.18338,62.8183,0.250323,0.0121719,62.8183,0.250323,0.0121719,1279.95,1681.87,2067.73,2149.59,2474.3,3597.67,150,299790
-0.946167,0.996989,0.137074,3,7,0,1.42103,63.1111,0.243811,0.012346,63.1111,0.243811,0.012346,1270.9,1670.94,2055.35,2136.93,2460.6,3577.8,150,299790
-3.00022,0.648333,0.137074,4,15,0,5.83916,59.6843,0.20279,0.0158082,59.6843,0.20279,0.0158082,1258.92,1659.28,2044.4,2126.03,2448.84,3512.71,150,299790
-0.375867,0.994182,0.137074,4,31,0,3.5711,69.4135,0.265479,-0.000665213,69.4135,0.265479,-0.000665213,1246.2,1646.47,2039.87,2124.97,2470.53,3943.43,150,299790
0.752306,0.913989,0.137074,2,3,0,1.28703,69.5442,0.27849,5.78551e-05,69.5442,0.27849,5.78551e-05,1254.16,1653.95,2045.11,2129.47,2470.98,3896.92,150,299790
1.04925,0.942769,0.137074,2,3,0,-0.163487,68.5127,0.290124,0.000858237,68.5127,0.290124,0.000858237,1270.98,1673.32,2065.35,2149.65,2489.98,3883.24,150,299790
0.169188,0.918187,0.137074,3,11,0,0.129823,70.4999,0.286501,0.00108111,70.4999,0.286501,0.00108111,1250.35,1646.6,2032.79,2115.85,2451.12,3819.82,150,299790
-1.1913,0.905587,0.137074,2,7,0,2.54529,68.0767,0.318668,0.00314563,68.0767,0.318668,0.00314563,1291.5,1693.4,2081.04,2163.84,2495.73,3792.33,150,299790
1.0149,0.843656,0.137074,4,23,0,4.26612,76.2443,0.388184,-0.0058377,76.2443,0.388184,-0.0058377,1267.94,1658.94,2037.59,2118.96,2448.32,3914.82,150,299790
-4.73043,0.775886,0.137074,4,27,0,5.94811,60.814,0.247487,0.0144874,60.814,0.247487,0.0144874,1295.12,1700.2,2087.57,2169.48,2493.17,3580.71,150,299790
-1.70532,1,0.137074,2,3,0,4.69801,61.5579,0.235263,0.0137587,61.5579,0.235263,0.0137587,1276.73,1678.82,2064.75,2146.54,2470.45,3568.06,150,299790
-1.57696,0.987256,0.137074,2,3,0,1.80713,62.2262,0.229365,0.0135272,62.2262,0.229365,0.0135272,1264.44,1663.9,2047.92,2129.39,2452.27,3549.47,150,299790
-1.09006,0.972064,0.137074,3,15,0,2.42927,61.5828,0.228973,0.0120225,61.5828,0.228973,0.0120225,1272.4,1675.83,2064.88,2147.62,2476.43,3616.38,150,299790
-0.337597,0.965048,0.137074,3,15,0,2.07118,64.5643,0.260187,0.01042,64.5643,0.260187,0.01042,1273.4,1673.13,2057.49,2139.17,2463.92,3613.75,150,299790
-0.239452,0.981975,0.137074,4,29,0,2.98077,69.5836,0.325602,0.00793383,69.5836,0.325602,0.00793383,1276.35,1668.46,2042.88,2122.24,2437.63,3587.19,150,299790
0.18411,0.986375,0.137074,2,7,0,0.920588,69.851,0.31921,0.00670381,69.851,0.31921,0.00670381,1271.4,1663.99,2040.11,2120.02,2438.37,3618.73,150,299790
-0.734622,0.992401,0.137074,4,15,0,2.91171,63.5824,0.240778,0.0113331,63.5824,0.240778,0.0113331,1264.68,1664.2,2049.11,2130.96,2456.33,3594.8,150,299790
-0.574616,0.98871,0.137074,4,15,0,1.16988,64.3369,0.253024,0.0111897,64.3369,0.253024,0.0111897,1268.53,1667.27,2050.63,2132.06,2455.55,3589.33,150,299790
0.801992,0.97922,0.137074,4,23,0,1.748,72.9311,0.322648,-0.0043157,72.9311,0.322648,-0.0043157,1259.51,1657.21,2046.17,2130.2,2471.68,3998.06,150,299790
0.410916,0.865857,0.137074,2,3,0,0.113055,72.0647,0.330721,-0.00472907,72.0647,0.330721,-0.00472907,1272.25,1672.96,2064.52,2149.08,2492.71,4035.18,150,299790
0.911417,0.917247,0.137074,2,7,0,4.97146,71.4792,0.348337,0.00275605,71.4792,0.348337,0.00275605,1278.63,1672.13,2049.93,2130.43,2452.55,3710.45,150,299790
1.36438,0.987879,0.137074,3,7,0,-0.750521,71.8285,0.343869,0.000934875,71.8285,0.343869,0.000934875,1275.19,1669.82,2050.27,2131.58,2458.12,3771.09,150,299790
1.13123,0.992066,0.137074,4,23,0,-0.853953,74.4837,0.356087,-0.00533573,74.4837,0.356087,-0.00533573,1266.31,1661.46,2046.09,2128.98,2465.27,3972.63,150,299790
0.466773,0.924228,0.137074,4,27,0,0.160478,69.6885,0.329805,0.0025003,69.6885,0.329805,0.0025003,1284.29,1682.68,2066.62,2148.61,2477.34,3771.29,150,299790
1.06195,0.997573,0.137074,4,31,0,0.442514,74.882,0.358471,-0.00366999,74.882,0.358471,-0.00366999,1262.3,1654.43,2034.73,2116.45,2446.89,3878.78,150,299790
-0.15551,0.989398,0.137074,4,23,0,0.974613,77.1658,0.451812,-0.00556888,77.1658,0.451812,-0.00556888,1285.94,1672.93,2043.56,2122.68,2441.05,3814.12,150,299790
0.833611,0.896626,0.137074,4,19,0,1.34727,70.8025,0.330766,-0.0012654,70.8025,0.330766,-0.0012654,1279.28,1679.17,2067.26,2150.61,2487.04,3897.6,150,299790
0.899144,0.820812,0.137074,2,3,0,1.53105,72.1579,0.321552,0.000772346,72.1579,0.321552,0.000772346,1259.49,1652.96,2034,2115.66,2444.31,3777.96,150,299790
0.136227,0.97004,0.137074,3,7,0,2.81499,70.4755,0.290789,-0.00347431,70.4755,0.290789,-0.00347431,1259.07,1661.48,2057.1,2142.8,2491.82,4052.12,150,299790
1.11018,0.968615,0.137074,3,7,0,0.34519,70.0552,0.304148,0.00324278,70.0552,0.304148,0.00324278,1263.89,1659.5,2042.05,2123.87,2452.22,3737.25,150,299790
1.15228,0.989775,0.137074,4,31,0,-0.342944,67.9136,0.27276,0.00209487,67.9136,0.27276,0.00209487,1262.05,1663.51,2055.11,2139.33,2479.1,3846.98,150,299790
0.731083,0.930491,0.137074,4,23,0,0.05618,74.7593,0.383986,-0.000580113,74.7593,0.383986,-0.000580113,1272.38,1661.21,2034.48,2114.12,2433.7,3735.36,150,299790
1.26396,0.928202,0.137074,2,7,0,0.405944,74.83,0.374772,-0.00508803,74.83,0.374772,-0.00508803,1272.51,1666.39,2048.25,2130.33,2462.57,3930.4,150,299790
-0.015434,0.896118,0.137074,2,7,0,2.26036,75.0752,0.421085,-0.00155868,75.0752,0.421085,-0.00155868,1287.11,1675.77,2047.3,2126.4,2443.43,3740.81,150,299790
0.519596,0.99623,0.137074,4,31,0,2.15576,64.6523,0.245266,0.00583774,64.6523,0.245266,0.00583774,1265.13,1669.06,2062.3,2146.63,2485.26,3771.73,150,299790
-1.67707,0.610586,0.137074,2,7,0,2.93209,66.0222,0.240884,0.00737716,66.0222,0.240884,0.00737716,1246.28,1643.56,2029.44,2112.02,2442.76,3669.21,150,299790
1.15868,0.99659,0.137074,4,23,0,2.31435,73.0838,0.361562,-0.00312142,73.0838,0.361562,-0.00312142,1278.49,1674.69,2058.32,2140.66,2473.17,3897.62,150,299790
0.589564,0.847344,0.137074,3,15,0,1.08302,74.8104,0.367243,-0.00703118,74.8104,0.367243,-0.00703118,1271.21,1667.51,2053.69,2137.02,2475.8,4039.18,150,299790
1.38716,0.995171,0.137074,3,15,0,0.0546139,73.5109,0.343731,-0.0036849,73.5109,0.343731,-0.0036849,1265.98,1661.64,2046.47,2129.3,2464.76,3928.74,150,299790
1.18245,0.969004,0.137074,5,31,0,-0.886605,75.2377,0.391157,-0.00355791,75.2377,0.391157,-0.00355791,1275.04,1665.96,2042.77,2123.45,2448.62,3836,150,299790
1.4286,0.996314,0.137074,3,15,0,-0.901571,73.9098,0.366197,-0.0019881,73.9098,0.366197,-0.0019881,1272.48,1665.17,2044.27,2125.46,2452.53,3823.44,150,299790
1.41756,0.987556,0.137074,2,7,0,-1.06524,73.8595,0.367936,-0.00296674,73.8595,0.367936,-0.00296674,1274.9,1668.87,2049.77,2131.45,2461.01,3865.24,150,299790
0.107509,0.69528,0.137074,3,7,0,2.5697,74.3502,0.376818,0.00144872,74.3502,0.376818,0.00144872,1270.11,1657.73,2028.96,2108,2424.26,3675.68,150,299790
0.0194402,0.95747,0.137074,2,3,0,0.797963,73.7582,0.37565,0.00262119,73.7582,0.37565,0.00262119,1273.24,1661.07,2031.82,2110.63,2425.44,3650.51,150,299790
0.216954,1,0.137074,4,27,0,0.436358,73.7011,0.394608,0.000975844,73.7011,0.394608,0.000975844,1284.53,1674.3,2046.82,2126.06,2442.94,3700.54,150,299790
0.0615082,1,0.137074,3,15,0,0.29104,75.6822,0.376002,-0.0085438,75.6822,0.376002,-0.0085438,1269.97,1665.74,2051.86,2135.29,2475.13,4087.41,150,299790
0.872219,0.990924,0.137074,3,7,0,1.04504,72.1325,0.361079,0.00154297,72.1325,0.361079,0.00154297,1281.13,1674.41,2052,2132.49,2454.94,3733.64,150,299790
1.0221,0.997096,0.137074,4,23,0,-0.332145,68.3138,0.272808,0.000856896,68.3138,0.272808,0.000856896,1259.94,1661.86,2054.93,2139.64,2482.26,3893.94,150,299790
-2.16369,0.451689,0.137074,2,3,0,3.42191,67.2137,0.28439,-0.00119478,67.2137,0.28439,-0.00119478,1281.36,1689.92,2090.21,2176.65,2527.29,4024.7,150,299790
-1.72749,0.964105,0.137074,2,3,0,3.7499,68.9868,0.25362,-0.00225455,68.9868,0.25362,-0.00225455,1242.26,1645,2043.37,2129.94,2483.28,4054.59,150,299790
-0.12225,1,0.137074,3,7,0,2.47052,69.1757,0.266595,-0.00145517,69.1757,0.266595,-0.00145517,1250.15,1652.23,2048,2133.71,2482.34,3992.96,150,299790
-0.05869,0.999022,0.137074,4,15,0,0.674162,72.6554,0.381142,0.00323328,72.6554,0.381142,0.00323328,1284.72,1674.76,2046.91,2125.92,2441.07,3655.88,150,299790
0.0277505,0.984598,0.137074,3,11,0,0.619696,73.2237,0.390378,0.00195693,73.2237,0.390378,0.00195693,1285.6,1675.55,2047.88,2126.99,2443.01,3680.88,150,299790
-0.728832,0.995025,0.137074,3,15,0,2.11601,77.8422,0.409357,-0.0111849,77.8422,0.409357,-0.0111849,1270.22,1662.97,2045.61,2128.3,2465.58,4125.21,150,299790
0.993902,0.991391,0.137074,3,7,0,1.25571,76.2946,0.40113,-0.00636005,76.2946,0.40113,-0.00636005,1273.88,1665.15,2043.54,2124.81,2453.64,3923.05,150,299790
-0.694232,0.834734,0.137074,3,7,0,1.68569,77.2767,0.370708,-0.00701221,77.2767,0.370708,-0.00701221,1252.71,1642.68,2022.41,2104.31,2437.16,3969.28,150,299790
0.81875,0.98936,0.137074,3,15,0,2.73469,70.112,0.308495,0.00431168,70.112,0.308495,0.00431168,1265,1659.32,2039.52,2120.67,2445.58,3694.8,150,299790
1.28417,0.963904,0.137074,2,7,0,-0.235495,70.0008,0.3019,0.00250078,70.0008,0.3019,0.00250078,1263.75,1660.33,2044.55,2126.84,2457.61,3768.66,150,299790
1.15666,0.984558,0.137074,4,15,0,1.04759,73.7701,0.339037,-0.00326532,73.7701,0.339037,-0.00326532,1260.69,1655.11,2038.77,2121.34,2455.64,3905.87,150,299790
0.95642,0.984093,0.137074,3,15,0,-0.247361,75.7317,0.371579,-0.00504126,75.7317,0.371579,-0.00504126,1263.41,1654.95,2034.72,2116.37,2446.97,3908.47,150,299790
-1.15407,0.787475,0.137074,2,7,0,1.42376,76.925,0.363864,-0.00505141,76.925,0.363864,-0.00505141,1249.94,1638.52,2015.97,2097.2,2426.33,3887.24,150,299790
0.590951,0.832767,0.137074,2,3,0,3.81693,74.5307,0.373728,-0.00657137,74.5307,0.373728,-0.00657137,1276.22,1672.65,2058.13,2141.19,2478.33,4013.26,150,299790
1.5032,0.985098,0.137074,4,31,0,-0.316968,70.3731,0.315646,0.00152822,70.3731,0.315646,0.00152822,1270.55,1667.81,2052.39,2134.76,2466.01,3795.46,150,299790
0.774618,0.893002,0.137074,3,11,0,-0.336156,69.0464,0.312059,0.00190802,69.0464,0.312059,0.00190802,1279.77,1680.18,2067.79,2150.79,2484.47,3816.51,150,299790
0.771692,0.830822,0.137074,2,7,0,1.06818,70.0867,0.300533,0.00362822,70.0867,0.300533,0.00362822,1260.73,1655.62,2037.45,2119.1,2446.64,3721.66,150,299790
0.75831,0.984415,0.137074,3,15,0,-0.34309,69.8778,0.32252,0.000477036,69.8778,0.32252,0.000477036,1280.53,1680.68,2068.32,2151.42,2486.04,3850.39,150,299790
1.39276,0.969217,0.137074,3,15,0,-0.0432982,72.323,0.345683,0.000652435,72.323,0.345683,0.000652435,1272.22,1665.87,2045.46,2126.61,2452.59,3768.66,150,299790
1.0136,0.998423,0.137074,4,31,0,-0.855827,67.9568,0.269006,0.00158681,67.9568,0.269006,0.00158681,1259.34,1661.08,2053.69,2138.24,2479.84,3869.82,150,299790
1.2692,0.968683,0.137074,4,19,0,0.323121,72.9907,0.36416,-0.000511029,72.9907,0.36416,-0.000511029,1277.62,1671,2049.9,2130.88,2456.35,3788.21,150,299790
1.55036,0.999409,0.137074,2,7,0,-1.14268,72.9742,0.350537,-0.00142077,72.9742,0.350537,-0.00142077,1271.64,1666.07,2047.54,2129.3,2458.82,3834.14,150,299790
0.78292,0.994411,0.137074,4,31,0,-0.573169,66.5888,0.273066,0.00629381,66.5888,0.273066,0.00629381,1269.5,1669.46,2056.23,2138.84,2469.42,3710.09,150,299790
-0.17666,0.78169,0.137074,2,3,0,0.544734,67.1638,0.263209,0.0067777,67.1638,0.263209,0.0067777,1255.69,1652.57,2036.74,2118.83,2447.28,3672.7,150,299790
1.44903,0.998626,0.137074,3,11,0,0.497378,70.3953,0.30241,-0.000156359,70.3953,0.30241,-0.000156359,1263.75,1662.58,2050.99,2134.54,2472.02,3873.53,150,299790
1.50416,0.970747,0.137074,3,13,0,-1.16364,70.8992,0.312464,-0.000842827,70.8992,0.312464,-0.000842827,1266.68,1665.32,2053.29,2136.73,2473.89,3886.61,150,299790
1.29024,0.739146,0.137074,3,15,0,2.03112,68.6415,0.283527,0.00249242,68.6415,0.283527,0.00249242,1263.06,1662.57,2051.08,2134.47,2470.25,3808.12,150,299790
0.709225,0.981835,0.137074,4,15,0,0.226636,66.186,0.253576,0.00262384,66.186,0.253576,0.00262384,1261.8,1666.17,2061.83,2147.06,2491.24,3872.01,150,299790
0.279538,0.871148,0.137074,2,7,0,1.28891,67.4094,0.266049,0.00579566,67.4094,0.266049,0.00579566,1256.91,1654.56,2040.03,2122.49,2453,3704.55,150,299790
0.722836,0.99553,0.137074,4,31,0,1.03203,73.4183,0.367394,-0.00457766,73.4183,0.367394,-0.00457766,1280.26,1677.3,2062.37,2145.15,2480.13,3950.86,150,299790
0.765577,1,0.137074,3,7,0,-0.436279,74.5079,0.38612,-0.00532383,74.5079,0.38612,-0.00532383,1280.87,1675.77,2057.97,2140.06,2472.09,3937.6,150,299790
-0.912883,0.976501,0.137074,3,7,0,1.88622,76.6469,0.460387,-0.00489713,76.6469,0.460387,-0.00489713,1292.56,1679.87,2049.92,2128.78,2445.59,3793.45,150,299790
0.645607,0.964827,0.137074,3,11,0,2.02891,76.9203,0.39014,-0.00705132,76.9203,0.39014,-0.00705132,1264.68,1655.36,2034.4,2115.99,2446.88,3954.2,150,299790
0.853778,0.998531,0.137074,2,3,0,-0.587696,76.0078,0.402256,-0.00671502,76.0078,0.402256,-0.00671502,1277.13,1669.52,2049.16,2130.72,2460.94,3945.71,150,299790
-0.845615,0.839906,0.137074,2,3,0,5.27775,75.9826,0.377961,-0.00985171,75.9826,0.377961,-0.00985171,1269.93,1666.47,2054.17,2138.1,2480.75,4154.48,150,299790
-4.29679,0.797898,0.137074,2,3,0,4.77575,75.6507,0.368938,-0.011931,75.6507,0.368938,-0.011931,1270.75,1670.82,2064.33,2149.9,2501.14,4327.56,150,299790
-2.58534,1,0.137074,1,1,0,4.23141,75.5501,0.370285,-0.0108772,75.5501,0.370285,-0.0108772,1271.01,1670.03,2061.55,2146.53,2494.51,4250.23,150,299790
-2.16575,1,0.137074,4,19,0,4.00028,69.7108,0.322935,0.0109538,69.7108,0.322935,0.0109538,1270.09,1658.26,2027.11,2104.98,2413.03,3494.42,150,299790
-0.387132,0.852238,0.137074,3,15,0,4.47228,70.2984,0.350939,0.00248818,70.2984,0.350939,0.00248818,1290.93,1688.02,2069.29,2150.53,2475.74,3750.05,150,299790
0.923156,0.995037,0.137074,4,23,0,1.84851,68.4745,0.280195,0.0040465,68.4745,0.280195,0.0040465,1260.24,1658.05,2043.94,2126.59,2458.52,3747.78,150,299790
-0.355727,0.996418,0.137074,4,31,0,1.25385,78.2142,0.457196,-0.00555089,78.2142,0.457196,-0.00555089,1279.31,1663.56,2031.24,2109.7,2425.23,3783.06,150,299790
0.686147,0.980644,0.137074,2,7,0,0.825719,76.4637,0.415923,-0.00692549,76.4637,0.415923,-0.00692549,1279.37,1670.55,2048.27,2129.33,2457.21,3927.33,150,299790
1.21175,0.901064,0.137074,2,7,0,0.548341,75.6023,0.386003,-0.0051955,75.6023,0.386003,-0.0051955,1271.5,1663.42,2042.66,2124.1,2453.42,3903.59,150,299790
1.45588,0.972461,0.137074,4,31,0,-0.868881,73.5326,0.357196,-0.00333808,73.5326,0.357196,-0.00333808,1272.62,1667.88,2051.07,2133.38,2466.04,3899.48,150,299790
0.967675,0.996015,0.137074,3,15,0,-0.514517,76.0635,0.396237,-0.00665944,76.0635,0.396237,-0.00665944,1273.97,1666.26,2046.17,2127.84,2458.64,3949.03,150,299790
0.699108,0.990252,0.137074,2,3,0,-0.623811,76.2871,0.390301,-0.00776118,76.2871,0.390301,-0.00776118,1270.73,1663.82,2045.71,2127.99,2462.14,4006.45,150,299790
0.761843,0.929072,0.137074,3,7,0,-0.0622752,76.4044,0.381286,-0.00674683,76.4044,0.381286,-0.00674683,1264.48,1656.21,2036.7,2118.64,2451.08,3963.57,150,299790
-0.0626027,0.889985,0.137074,1,3,0,1.27216,75.766,0.380044,-0.00881209,75.766,0.380044,-0.00881209,1271.5,1667.32,2053.38,2136.8,2476.59,4093.93,150,299790
0.294745,0.960164,0.137074,2,3,0,0.61396,75.3398,0.37877,-0.00793512,75.3398,0.37877,-0.00793512,1273.43,1669.32,2054.9,2138.11,2476.55,4057.7,150,299790
-0.648686,0.833771,0.137074,2,3,0,2.35905,76.2486,0.355129,-0.0080168,76.2486,0.355129,-0.0080168,1254.37,1648.21,2033.67,2117.1,2457.41,4076.16,150,299790
0.72122,1,0.137074,3,7,0,0.828867,73.669,0.383274,-0.00314652,73.669,0.383274,-0.00314652,1284.21,1678.81,2059.41,2140.91,2469.42,3865.3,150,299790
0.757465,0.959816,0.137074,3,15,0,0.52616,70.6583,0.329158,-0.00122322,70.6583,0.329158,-0.00122322,1279.56,1679.77,2068.26,2151.7,2488.54,3900.63,150,299790
-1.61213,0.935534,0.137074,3,7,0,3.53594,74.0311,0.32376,-0.00790003,74.0311,0.32376,-0.00790003,1255.14,1654.46,2047.83,2133.32,2483.28,4184.5,150,299790
1.4708,0.987644,0.137074,4,31,0,3.21344,71.3796,0.315644,-0.00149238,71.3796,0.315644,-0.00149238,1265.25,1663.47,2051.28,2134.75,2472.31,3902.33,150,299790
0.602155,0.890696,0.137074,3,15,0,0.55007,73.6988,0.372403,-0.00505107,73.6988,0.372403,-0.00505107,1280.89,1677.72,2062.57,2145.32,2480.29,3960.83,150,299790
1.11019,0.97704,0.137074,3,15,0,0.328199,73.3275,0.330863,-0.00342142,73.3275,0.330863,-0.00342142,1259.95,1655.62,2041.25,2124.35,2461.16,3932.57,150,299790
1.57901,0.932314,0.137074,3,7,0,0.379634,72.1621,0.330132,-0.00113814,72.1621,0.330132,-0.00113814,1266.82,1662.81,2047.07,2129.58,2462.59,3855.92,150,299790
1.29051,0.994213,0.137074,3,15,0,-0.85432,73.2214,0.34294,-0.00409794,73.2214,0.34294,-0.00409794,1268.49,1665.42,2051.85,2135.1,2472.49,3957.61,150,299790
-1.2017,0.84238,0.137074,3,15,0,2.57619,72.182,0.296231,-0.00554324,72.182,0.296231,-0.00554324,1250.52,1651.12,2046.23,2132.07,2482.98,4124.88,150,299790
1.30588,0.945472,0.137074,3,7,0,4.41511,74.2613,0.357214,-0.00467299,74.2613,0.357214,-0.00467299,1268,1662.93,2046.78,2129.4,2464.16,3943.92,150,299790
0.510189,0.888254,0.137074,2,3,0,0.23968,73.6763,0.339109,-0.00605237,73.6763,0.339109,-0.00605237,1264.78,1662.88,2052.25,2136.43,2479.09,4054.31,150,299790
0.51026,0.999111,0.137074,4,23,0,0.78543,68.1822,0.300128,0.00699589,68.1822,0.300128,0.00699589,1273.69,1669.8,2050.37,2131.34,2454.22,3649.14,150,299790
0.145968,0.905663,0.137074,3,11,0,0.723396,68.3439,0.265103,-0.00119419,68.3439,0.265103,-0.00119419,1256.12,1660.15,2057.74,2143.84,2493.85,4003.04,150,299790
-0.785806,0.917805,0.137074,3,15,0,2.45328,70.2188,0.352909,0.00718546,70.2188,0.352909,0.00718546,1287.31,1679.23,2052.3,2131.27,2444.92,3596.57,150,299790
