# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-20 13:48:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpqnwu57i0/u2xb1q4t.json
# random
#   seed = 37728
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/bao/bao-20230720144840.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,zeta,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
0.590219,0.989616,0.175576,4,17,0,0.967232,67.1472,0.287643,0.00677194,67.1472,0.287643,0.00677194,1274.71,1673.4,2057.5,2139.35,2466.2,3681.58,150,299790
1.38356,0.969102,0.175576,4,23,0,-0.211365,70.3082,0.299387,-0.000356608,70.3082,0.299387,-0.000356608,1262.72,1661.93,2051.11,2134.88,2473.52,3886.74,150,299790
0.626922,0.862994,0.175576,3,13,0,-0.105932,71.0268,0.332988,-0.00211394,71.0268,0.332988,-0.00211394,1279.6,1679.95,2068.97,2152.6,2490.66,3929.15,150,299790
0.657537,0.995798,0.175576,2,7,0,0.774479,72.5821,0.343544,0.00238933,72.5821,0.343544,0.00238933,1266.79,1657.68,2033.54,2113.71,2434.82,3697.02,150,299790
1.50336,0.998952,0.175576,3,15,0,-0.51084,70.7999,0.309452,-0.000551957,70.7999,0.309452,-0.000551957,1265.27,1663.73,2051.53,2134.92,2471.82,3877.42,150,299790
0.573099,0.771704,0.175576,2,7,0,0.214891,70.4308,0.332892,-0.0002538,70.4308,0.332892,-0.0002538,1282.67,1682.39,2069.41,2152.37,2486.57,3861.81,150,299790
1.17589,0.994607,0.175576,3,15,0,0.0427844,73.6123,0.375348,-0.00210833,73.6123,0.375348,-0.00210833,1279.7,1673.29,2052.73,2133.94,2460.86,3829.52,150,299790
0.911969,0.874025,0.175576,2,7,0,-0.290158,74.6987,0.363504,-0.00178528,74.6987,0.363504,-0.00178528,1264.25,1654.65,2031.58,2112.31,2437.46,3796.91,150,299790
-0.1518,0.935888,0.175576,4,23,0,0.435219,68.3788,0.2673,0.00425287,68.3788,0.2673,0.00425287,1250.94,1647.87,2033.76,2116.51,2449.11,3740.45,150,299790
0.869068,1,0.175576,2,7,0,0.156006,67.8156,0.26697,0.00311024,67.8156,0.26697,0.00311024,1257.17,1657.17,2047.01,2130.77,2468.2,3804.47,150,299790
0.300935,0.991329,0.175576,4,15,0,0.102933,65.7045,0.245414,0.00196517,65.7045,0.245414,0.00196517,1260,1665.95,2064.48,2150.52,2498.79,3917.83,150,299790
-1.30169,0.882664,0.175576,3,7,0,1.70245,65.7805,0.227437,0.00071854,65.7805,0.227437,0.00071854,1244.04,1649.5,2050.43,2137.41,2491.31,3982.87,150,299790
0.409755,0.999371,0.175576,4,23,0,1.93649,73.1657,0.362073,0.00257163,73.1657,0.362073,0.00257163,1271.52,1660.89,2033.97,2113.38,2430.92,3670.78,150,299790
0.632146,0.995378,0.175576,4,23,0,-0.00863522,68.1898,0.300445,0.00651676,68.1898,0.300445,0.00651676,1274.4,1671.09,2052.55,2133.76,2457.87,3665.51,150,299790
0.572671,0.987513,0.175576,1,1,0,-0.562557,68.0524,0.301395,0.00651425,68.0524,0.301395,0.00651425,1276.33,1673.46,2055.28,2136.56,2460.92,3669.42,150,299790
1.475,0.992999,0.175576,4,23,0,0.00376028,70.2894,0.313441,0.000338723,70.2894,0.313441,0.000338723,1271.3,1670.2,2057.43,2140.54,2475.6,3849.11,150,299790
0.596764,0.795498,0.175576,2,7,0,0.641347,69.7557,0.329919,0.00296064,69.7557,0.329919,0.00296064,1283.21,1680.86,2063.74,2145.45,2472.78,3752.05,150,299790
-1.62972,0.6386,0.175576,1,3,0,1.8007,69.2056,0.339732,0.00196639,69.2056,0.339732,0.00196639,1295.2,1695.82,2081.59,2163.95,2494.22,3802.02,150,299790
1.25884,0.986685,0.175576,3,11,0,1.55535,68.4776,0.285568,0.00142893,68.4776,0.285568,0.00142893,1267.32,1668.79,2059.88,2143.95,2483.11,3859.36,150,299790
1.17257,0.988301,0.175576,2,3,0,-1.07921,68.6314,0.27984,0.000753003,68.6314,0.27984,0.000753003,1262.52,1664.09,2056.31,2140.78,2482.22,3888.04,150,299790
0.742772,0.860246,0.175576,2,3,0,-0.271097,69.4721,0.279704,0.00137769,69.4721,0.279704,0.00137769,1254.11,1652.47,2041.05,2124.65,2462.15,3835.67,150,299790
-1.29026,0.647298,0.175576,1,3,0,1.48212,70.0774,0.275355,0.00256125,70.0774,0.275355,0.00256125,1244.1,1638.97,2023.56,2106.18,2439.1,3767.15,150,299790
-0.237925,0.911509,0.175576,2,3,0,2.41517,66.6528,0.289323,0.00452246,66.6528,0.289323,0.00452246,1283.3,1686.38,2076.29,2159.66,2493.87,3779.52,150,299790
-0.517044,0.991786,0.175576,3,11,0,1.11644,64.1392,0.250251,0.00486146,64.1392,0.250251,0.00486146,1275.78,1683.12,2080.07,2165.29,2507.96,3830,150,299790
1.44795,0.99912,0.175576,4,23,0,1.23583,71.5909,0.32722,0.00101665,71.5909,0.32722,0.00101665,1267.54,1662.4,2044.18,2125.92,2454.57,3780.46,150,299790
1.09616,0.996063,0.175576,3,7,0,-0.767247,71.818,0.320994,-0.00335783,71.818,0.320994,-0.00335783,1266.95,1666.44,2056.52,2140.67,2482.08,3979.07,150,299790
0.982264,0.985466,0.175576,3,15,0,-0.249661,73.7413,0.335512,-0.0043496,73.7413,0.335512,-0.0043496,1260.21,1655.99,2042.07,2125.35,2463.31,3964.33,150,299790
1.18196,0.826343,0.175576,4,23,0,0.3983,68.2372,0.278801,0.0013038,68.2372,0.278801,0.0013038,1264.66,1666.6,2058.8,2143.2,2484.02,3873.37,150,299790
0.988348,0.999896,0.175576,4,15,0,-0.820569,67.4276,0.264813,0.0022117,67.4276,0.264813,0.0022117,1260.09,1662.25,2055.11,2139.67,2481.02,3855.89,150,299790
0.202034,0.984246,0.175576,4,31,0,0.499242,64.1227,0.246719,0.00800823,64.1227,0.246719,0.00800823,1268.9,1671.75,2062.04,2145.42,2478.78,3701.98,150,299790
-0.630873,0.976848,0.175576,3,7,0,0.730337,64.6359,0.25603,0.0112583,64.6359,0.25603,0.0112583,1268.15,1666.2,2048.62,2129.82,2452.27,3581.31,150,299790
0.31878,1,0.175576,3,7,0,0.688229,64.6938,0.235118,0.00478294,64.6938,0.235118,0.00478294,1256.64,1660.73,2055.92,2140.93,2483.4,3811.29,150,299790
0.314935,0.981409,0.175576,3,7,0,1.32455,67.1334,0.251735,0.00106989,67.1334,0.251735,0.00106989,1253.32,1656.79,2053.08,2138.7,2485.68,3921.33,150,299790
0.94203,0.999685,0.175576,4,15,0,-0.155157,67.0656,0.261327,0.00272037,67.0656,0.261327,0.00272037,1259.98,1662.25,2055.11,2139.64,2480.62,3842.72,150,299790
0.969027,0.895254,0.175576,4,31,0,2.7606,72.6972,0.318851,-0.00284206,72.6972,0.318851,-0.00284206,1257.45,1653.86,2040.71,2124.11,2462.22,3930.83,150,299790
0.64839,0.950024,0.175576,4,19,0,-0.254652,70.3249,0.30861,0.00428363,70.3249,0.30861,0.00428363,1263.22,1656.99,2036.67,2117.71,2442.2,3690.32,150,299790
0.799697,0.885247,0.175576,4,15,0,0.780812,74.9768,0.353597,-0.00385482,74.9768,0.353597,-0.00385482,1259.19,1651.28,2032.03,2113.92,2445.3,3889.53,150,299790
1.14866,0.938657,0.175576,3,11,0,-0.0115207,75.4889,0.391315,-0.00538525,75.4889,0.391315,-0.00538525,1275.09,1667.45,2046.89,2128.34,2457.7,3909.52,150,299790
1.48912,0.97084,0.175576,4,19,0,0.248613,71.4779,0.324599,0.000831574,71.4779,0.324599,0.000831574,1267.17,1662.49,2045.05,2127,2456.7,3791.99,150,299790
0.73285,0.758331,0.175576,3,15,0,0.879909,73.6007,0.363533,-0.00524661,73.6007,0.363533,-0.00524661,1277.52,1674.88,2061.04,2144.18,2481.15,3982.91,150,299790
1.12077,0.963419,0.175576,4,23,0,1.37352,73.6268,0.336685,-0.00408272,73.6268,0.336685,-0.00408272,1261.53,1657.3,2043.07,2126.23,2463.52,3952.42,150,299790
0.167999,0.972239,0.175576,3,7,0,0.378304,73.8758,0.33945,-0.00667662,73.8758,0.33945,-0.00667662,1264.02,1662.36,2052.45,2136.86,2480.9,4084.63,150,299790
-2.82646,0.960575,0.175576,3,15,0,3.21998,78.1877,0.501273,-0.00296156,78.1877,0.501273,-0.00296156,1291.27,1671.48,2031.59,2107.91,2412.79,3659.81,150,299790
-1.39997,0.995165,0.175576,4,15,0,4.08986,70.8362,0.280238,-0.00467104,70.8362,0.280238,-0.00467104,1249.82,1652.31,2050.02,2136.49,2490.06,4128.08,150,299790
-1.46296,0.528912,0.175576,2,5,0,6.67739,69.6237,0.331878,-0.00117089,69.6237,0.331878,-0.00117089,1290.47,1693.58,2084.65,2168.61,2507.43,3924.99,150,299790
0.687496,0.994641,0.175576,1,3,0,1.9544,70.5431,0.317084,-0.0023392,70.5431,0.317084,-0.0023392,1274.53,1676.18,2067.89,2152.29,2494.17,3965.54,150,299790
1.00598,1,0.175576,3,7,0,-0.547935,72.2568,0.325713,0.000774305,72.2568,0.325713,0.000774305,1261.15,1654.47,2035.04,2116.56,2444.54,3773.71,150,299790
0.429432,0.632974,0.175576,2,3,0,1.12254,70.4997,0.333818,-0.000719641,70.4997,0.333818,-0.000719641,1283.14,1683.26,2070.94,2154.1,2489.33,3879.65,150,299790
0.756266,0.973165,0.175576,4,31,0,0.933819,74.618,0.392122,-0.00492848,74.618,0.392122,-0.00492848,1282.25,1676.32,2057.05,2138.72,2468.65,3910.32,150,299790
1.07202,0.988248,0.175576,3,7,0,-0.158973,73.2239,0.366514,-0.00316627,73.2239,0.366514,-0.00316627,1279.86,1675.74,2058.74,2140.91,2472.59,3891.75,150,299790
0.82049,0.997005,0.175576,4,23,0,-0.116104,70.1152,0.331679,0.00239188,70.1152,0.331679,0.00239188,1281.68,1679.05,2061.95,2143.71,2471.55,3763.64,150,299790
0.32393,0.986136,0.175576,3,7,0,1.36345,73.1028,0.342564,-0.0059205,73.1028,0.342564,-0.0059205,1271.43,1670.93,2061.28,2145.62,2488.69,4057.83,150,299790
0.0142492,0.999037,0.175576,4,23,0,0.698093,68.2194,0.295016,0.00813131,68.2194,0.295016,0.00813131,1268.45,1662.81,2041.23,2121.64,2441.81,3608.73,150,299790
-0.0970617,0.920358,0.175576,3,7,0,0.688036,67.9321,0.298072,0.00880882,67.9321,0.298072,0.00880882,1272.44,1666.96,2044.86,2125.06,2443.94,3595.25,150,299790
-1.62189,0.828734,0.175576,2,3,0,1.94601,68.4659,0.295951,0.0104225,68.4659,0.295951,0.0104225,1264.17,1655.13,2028.63,2107.73,2421.43,3530.58,150,299790
-2.50992,0.775483,0.175576,1,1,0,2.78981,68.9311,0.295991,0.0105299,68.9311,0.295991,0.0105299,1259.86,1649.39,2021.45,2100.23,2412.62,3515.62,150,299790
0.0859384,0.861266,0.175576,4,23,0,4.43257,72.0658,0.307736,0.00052617,72.0658,0.307736,0.00052617,1251.89,1645.49,2027.86,2109.97,2441.01,3796.19,150,299790
-0.300199,0.981325,0.175576,2,7,0,0.53451,68.9547,0.322122,0.00166384,68.9547,0.322122,0.00166384,1287.29,1688.59,2076.49,2159.5,2493.03,3826.2,150,299790
0.828086,1,0.175576,1,3,0,0.295753,69.5366,0.322278,0.00278534,69.5366,0.322278,0.00278534,1280.74,1679.01,2063.16,2145.22,2474.28,3766.05,150,299790
0.464278,0.989527,0.175576,3,11,0,-0.230804,67.1621,0.275249,0.00128757,67.1621,0.275249,0.00128757,1271.91,1676.8,2072.2,2157.34,2501.24,3905.37,150,299790
1.1792,0.996669,0.175576,4,19,0,0.337641,69.5137,0.285766,0.000769037,69.5137,0.285766,0.000769037,1258.91,1658.28,2047.83,2131.66,2470.29,3861.06,150,299790
-0.0959635,0.996742,0.175576,4,15,0,0.569092,62.7899,0.224202,0.00786216,62.7899,0.224202,0.00786216,1260.62,1665.09,2058.97,2143.36,2481.59,3729.1,150,299790
-0.679434,0.996511,0.175576,3,7,0,0.719267,61.1584,0.20926,0.00926859,61.1584,0.20926,0.00926859,1259.31,1664.82,2059.81,2144.4,2482.94,3706.14,150,299790
0.653229,0.916837,0.175576,4,23,0,2.71421,75.8556,0.403013,-0.00705505,75.8556,0.403013,-0.00705505,1279.11,1672.25,2052.82,2134.61,2465.95,3964.96,150,299790
-0.545287,0.797662,0.175576,2,5,0,4.4678,75.3183,0.432817,-0.00421232,75.3183,0.432817,-0.00421232,1292.7,1683.38,2057.82,2137.74,2459.12,3824.46,150,299790
-0.0790594,0.965519,0.175576,3,11,0,1.92514,75.2555,0.372633,-0.000445584,75.2555,0.372633,-0.000445584,1262.65,1650.09,2022.66,2102.23,2421.71,3724.42,150,299790
0.683421,0.838678,0.175576,3,15,0,2.60263,71.4309,0.352404,8.9639e-05,71.4309,0.352404,8.9639e-05,1284.37,1681.19,2063.76,2145.56,2474.28,3811.02,150,299790
1.11111,0.927684,0.175576,4,23,0,0.357175,68.4973,0.282869,0.00375101,68.4973,0.282869,0.00375101,1262.37,1660.66,2047.03,2129.8,2462.3,3759.29,150,299790
1.00572,0.932714,0.175576,4,31,0,1.36552,71.7722,0.34414,-0.00198514,71.7722,0.34414,-0.00198514,1279.24,1677.53,2063.6,2146.49,2481.05,3894.9,150,299790
1.35341,0.913466,0.175576,2,7,0,-0.265141,73.2181,0.339278,-0.00155934,73.2181,0.339278,-0.00155934,1263.52,1657.34,2039.13,2121.08,2451.79,3841.24,150,299790
0.583526,0.937739,0.175576,3,15,0,0.0101209,71.5265,0.35819,0.00204987,71.5265,0.35819,0.00204987,1284.36,1678.67,2057.09,2137.72,2460.53,3731.77,150,299790
0.862743,0.968986,0.175576,3,15,0,0.352649,74.7491,0.356261,-0.00615598,74.7491,0.356261,-0.00615598,1265.13,1660.58,2046.1,2129.29,2467.31,4008.43,150,299790
0.84347,0.995461,0.175576,4,19,0,-0.129283,70.6361,0.330988,0.00430325,70.6361,0.330988,0.00430325,1274.37,1668,2046,2126.5,2448.21,3680.23,150,299790
1.56325,0.999362,0.175576,4,15,0,-0.743203,71.6078,0.331371,0.000277815,71.6078,0.331371,0.000277815,1270.72,1666.52,2049.45,2131.48,2461.67,3808.72,150,299790
0.94832,0.791891,0.175576,3,15,0,2.44374,74.9244,0.395534,-0.00213491,74.9244,0.395534,-0.00213491,1278.05,1668.11,2042.87,2122.91,2444.64,3783.09,150,299790
0.813828,0.990135,0.175576,4,23,0,0.0263764,67.7154,0.263844,0.00113155,67.7154,0.263844,0.00113155,1257.99,1660.65,2055.01,2140.06,2484.2,3899.48,150,299790
0.866864,0.996751,0.175576,3,15,0,0.222509,66.1484,0.260167,0.00392928,66.1484,0.260167,0.00392928,1266.11,1669.43,2062.4,2146.79,2486.43,3814.74,150,299790
0.688653,0.955232,0.175576,2,7,0,-0.0986307,67.2614,0.270429,0.00581577,67.2614,0.270429,0.00581577,1261.73,1660.13,2045.96,2128.46,2458.95,3709.11,150,299790
0.423302,0.945585,0.175576,2,3,0,-0.293629,66.1402,0.274706,0.00517764,66.1402,0.274706,0.00517764,1276.37,1679.22,2069.53,2153.03,2487.81,3766.03,150,299790
0.777715,0.952403,0.175576,2,5,0,-0.0523509,66.2585,0.266541,0.00621777,66.2585,0.266541,0.00621777,1267.51,1668.05,2055.94,2138.86,2470.92,3719.93,150,299790
0.896952,0.868243,0.175576,4,23,0,2.62627,72.3549,0.350747,-0.00315061,72.3549,0.350747,-0.00315061,1279.13,1677.29,2063.63,2146.65,2482.3,3927.56,150,299790
-0.618401,0.899081,0.175576,3,7,0,1.09756,72.7339,0.344631,0.00432611,72.7339,0.344631,0.00432611,1263.88,1652.14,2024.1,2103.2,2419.01,3625.23,150,299790
0.477456,0.821695,0.175576,4,19,0,3.33806,76.5086,0.42192,-0.00718883,76.5086,0.42192,-0.00718883,1281.73,1672.95,2050.49,2131.5,2459.12,3930.98,150,299790
0.2993,0.986285,0.175576,3,7,0,0.138351,76.2823,0.430907,-0.00535462,76.2823,0.430907,-0.00535462,1285.13,1674.67,2048.84,2128.84,2451.19,3847.58,150,299790
0.374081,0.999284,0.175576,3,7,0,0.0121272,76.8634,0.419572,-0.00838702,76.8634,0.419572,-0.00838702,1279.21,1670.94,2049.93,2131.41,2461.69,3981.83,150,299790
0.968874,0.994922,0.175576,4,23,0,0.296185,66.5163,0.263944,0.0038685,66.5163,0.263944,0.0038685,1265.84,1668.45,2060.45,2144.6,2483.2,3807.53,150,299790
-0.329757,0.762197,0.175576,2,7,0,2.01235,67.7082,0.251751,0.00235973,67.7082,0.251751,0.00235973,1246.5,1646.55,2038.37,2122.83,2464.18,3841.22,150,299790
0.792048,0.99919,0.175576,3,15,0,2.4284,74.6845,0.371108,-0.000922572,74.6845,0.371108,-0.000922572,1267.19,1656.63,2031.55,2111.68,2433.75,3757.71,150,299790
0.73111,0.994862,0.175576,4,15,0,0.106218,76.7421,0.398826,-0.0077729,76.7421,0.398826,-0.0077729,1270.8,1662.6,2042.65,2124.46,2456.41,3983.29,150,299790
-3.11445,0.706015,0.175576,3,7,0,3.68288,75.697,0.378988,-0.0114288,75.697,0.378988,-0.0114288,1274.6,1673.78,2065.18,2150.12,2497.92,4264.41,150,299790
0.619434,1,0.175576,2,3,0,3.02692,76.2049,0.371755,-0.00603088,76.2049,0.371755,-0.00603088,1260.75,1652.25,2032.67,2114.59,2446.85,3944.58,150,299790
-0.456042,0.907576,0.175576,2,7,0,0.796715,74.3109,0.400644,-0.00578058,74.3109,0.400644,-0.00578058,1289.65,1685.38,2067.72,2149.76,2481.44,3947.91,150,299790
0.194707,0.981306,0.175576,2,7,0,2.75103,77.0633,0.438827,-0.00470479,77.0633,0.438827,-0.00470479,1281.02,1667.71,2038.26,2117.36,2435.54,3795.2,150,299790
-0.431255,0.894668,0.175576,2,7,0,1.2787,77.0619,0.451911,-0.00765726,77.0619,0.451911,-0.00765726,1289.12,1678.61,2052.92,2133.05,2456.55,3901.75,150,299790
-0.48089,0.995907,0.175576,3,7,0,0.891741,78.3962,0.431624,-0.0051326,78.3962,0.431624,-0.0051326,1267.97,1652.03,2020.76,2099.57,2416.98,3786.52,150,299790
-1.41244,0.950242,0.175576,3,9,0,2.69418,75.2136,0.446204,-0.00240437,75.2136,0.446204,-0.00240437,1296.72,1685.4,2056.04,2134.88,2450.67,3750.34,150,299790
0.34788,0.993984,0.175576,4,23,0,2.59568,72.6261,0.379009,0.00018615,72.6261,0.379009,0.00018615,1287.4,1680.96,2058.58,2139.1,2461.92,3763.06,150,299790
0.478939,0.941232,0.175576,4,23,0,2.44739,68.5107,0.274137,0.00401694,68.5107,0.274137,0.00401694,1255.36,1652.71,2038.64,2121.37,2453.8,3747.49,150,299790
-2.54045,0.891357,0.175576,4,15,0,4.17855,64.34,0.282639,0.0135045,64.34,0.282639,0.0135045,1289.92,1688.39,2067.79,2147.87,2464.17,3541.03,150,299790
0.888051,0.998333,0.175576,4,15,0,2.99217,73.0825,0.35632,-0.00438562,73.0825,0.35632,-0.00438562,1277.24,1674.95,2061.35,2144.5,2481.21,3961.93,150,299790
0.482053,0.945993,0.175576,3,15,0,0.779857,76.6955,0.391116,-0.00443056,76.6955,0.391116,-0.00443056,1264,1652.22,2027.02,2107.37,2431.71,3836.91,150,299790
0.996087,0.999499,0.175576,2,7,0,-0.26449,75.9895,0.383778,-0.00457434,75.9895,0.383778,-0.00457434,1266.57,1656.81,2034.15,2115.13,2442.29,3867.88,150,299790
-0.732812,0.953154,0.175576,3,7,0,1.83915,79.0803,0.464125,-0.00639576,79.0803,0.464125,-0.00639576,1275.7,1658.52,2024.98,2103.21,2418.09,3788.14,150,299790
0.69392,1,0.175576,3,7,0,0.849609,77.0854,0.423518,-0.00654883,77.0854,0.423518,-0.00654883,1276.92,1665.95,2040.85,2121.2,2445.78,3885.94,150,299790
0.438024,0.955299,0.175576,2,7,0,-0.093177,77.9497,0.426543,-0.00855927,77.9497,0.426543,-0.00855927,1273.34,1662.38,2038.43,2119.23,2446.67,3953.03,150,299790
-0.029942,0.959569,0.175576,3,7,0,0.121673,77.4364,0.417459,-0.00996389,77.4364,0.417459,-0.00996389,1275.45,1667.59,2048.2,2130.23,2463.77,4051.53,150,299790
-1.54509,0.739871,0.175576,4,15,0,5.55782,68.4571,0.276379,0.00779135,68.4571,0.276379,0.00779135,1253.06,1645.97,2024.56,2105.21,2426.94,3607.35,150,299790
-0.688139,0.994553,0.175576,2,7,0,1.87531,66.2863,0.285037,0.00395687,66.2863,0.285037,0.00395687,1284.33,1688.97,2081.18,2165.15,2502.28,3812.22,150,299790
0.883957,0.947172,0.175576,3,7,0,1.20206,67.4699,0.262738,0.00262519,67.4699,0.262738,0.00262519,1257.52,1658.84,2050.73,2135.04,2475.19,3835.72,150,299790
0.687082,0.93805,0.175576,3,15,0,0.0858218,65.6779,0.248519,0.00373676,65.6779,0.248519,0.00373676,1260.82,1664.76,2059.5,2144.42,2486.76,3834.45,150,299790
0.880851,0.982016,0.175576,2,7,0,-0.197737,66.2168,0.264826,0.00495286,66.2168,0.264826,0.00495286,1268.05,1670.21,2060.82,2144.51,2480.52,3770.67,150,299790
0.754288,0.975923,0.175576,2,3,0,-0.700843,66.7696,0.261842,0.00518311,66.7696,0.261842,0.00518311,1260.15,1660.12,2048.66,2131.91,2466.08,3745.11,150,299790
1.19342,0.619567,0.175576,3,11,0,2.99773,70.6535,0.332256,0.0015545,70.6535,0.332256,0.0015545,1278.18,1675.07,2058.07,2139.96,2468.75,3781.73,150,299790
