# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-19 14:18:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmprxp6705z/2zmdpp1c.json
# random
#   seed = 8536
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/bao/bao-20230719151849.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-10406.4,0.874906,0.129626,3,8,1,10408,0.340097,67.0382,5.28689,0.340097,67.0382,5.28689,0.117188,0.143166,0.168909,0.174604,0.198499,0.32986,150,299790
-10406.6,0.954133,0.129626,4,22,1,10406.8,0.40888,71.0269,4.20085,0.40888,71.0269,4.20085,0.132683,0.162395,0.191848,0.198364,0.225703,0.375928,150,299790
-10407.1,0.898418,0.129626,3,10,1,10408,0.454359,76.0293,2.69091,0.454359,76.0293,2.69091,0.146276,0.17971,0.212895,0.220238,0.251052,0.420256,150,299790
-10407.7,0.92216,0.129626,3,13,1,10408.1,0.494666,72.7301,3.52398,0.494666,72.7301,3.52398,0.14859,0.182111,0.215352,0.222705,0.253562,0.423073,150,299790
-10407.4,0.8,0.129626,2,5,1,10408,0.482426,73.3881,2.22219,0.482426,73.3881,2.22219,0.150832,0.185603,0.22014,0.227784,0.259864,0.436,150,299790
-10407,0.909005,0.129626,3,11,1,10407.7,0.451826,72.5824,3.24054,0.451826,72.5824,3.24054,0.142647,0.174968,0.207028,0.214121,0.243884,0.407357,150,299790
-10407.2,0.833286,0.129626,2,6,1,10408.3,0.45199,70.2032,5.24409,0.45199,70.2032,5.24409,0.13691,0.167248,0.197311,0.203961,0.231865,0.385276,150,299790
-10406.4,0.899967,0.129626,3,10,1,10407.5,0.397906,71.9094,2.40688,0.397906,71.9094,2.40688,0.135726,0.166938,0.197934,0.204794,0.233582,0.391631,150,299790
-10406.5,0.874974,0.129626,3,8,1,10406.7,0.39952,72.9562,3.93291,0.39952,72.9562,3.93291,0.132634,0.162428,0.191969,0.198504,0.225924,0.376576,150,299790
-10406.9,0.856985,0.129626,2,7,1,10407.4,0.414546,73.6262,6.63426,0.414546,73.6262,6.63426,0.130197,0.158756,0.18705,0.193309,0.219573,0.364048,150,299790
-10407.8,0.964178,0.129626,4,30,1,10408.5,0.15217,68.1079,1.73383,0.15217,68.1079,1.73383,0.083767,0.10343,0.123003,0.127338,0.145537,0.245397,150,299790
-10407.4,0.923043,0.129626,3,13,1,10409.3,0.203539,79.8605,2.50797,0.203539,79.8605,2.50797,0.0992719,0.122121,0.144815,0.149838,0.170915,0.286604,150,299790
-10407.7,0.875,0.129626,3,8,1,10409.9,0.205115,76.6908,9.2534,0.205115,76.6908,9.2534,0.0895086,0.108888,0.128086,0.132333,0.150157,0.248281,150,299790
-10407.7,0.855696,0.129626,2,7,1,10410,0.198967,78.0472,7.82249,0.198967,78.0472,7.82249,0.0899172,0.109523,0.128945,0.133241,0.151272,0.250487,150,299790
-10407.4,0.799604,0.129626,2,5,1,10410.2,0.19793,77.1473,4.10149,0.19793,77.1473,4.10149,0.0941502,0.115296,0.136263,0.140901,0.160363,0.267278,150,299790
-10407.5,0.908306,0.129626,3,11,1,10410.1,0.221017,81.9942,3.31982,0.221017,81.9942,3.31982,0.10251,0.125769,0.148844,0.153949,0.175372,0.293008,150,299790
-10406.4,0.947218,0.129626,4,19,1,10407.9,0.323852,69.1326,5.51433,0.323852,69.1326,5.51433,0.11485,0.140264,0.165447,0.171018,0.194393,0.322907,150,299790
-10407.2,0.993658,0.129626,3,15,0,10410,0.247124,78.0379,8.01252,0.247124,78.0379,8.01252,0.10011,0.121911,0.143508,0.148286,0.168336,0.27867,150,299790
-10406.9,0.9,0.129626,3,10,1,10407.7,0.256909,78.5167,4.60755,0.256909,78.5167,4.60755,0.106987,0.13087,0.154543,0.15978,0.181755,0.302509,150,299790
-10406.7,0.833239,0.129626,2,6,1,10409.2,0.254818,76.3558,3.5954,0.254818,76.3558,3.5954,0.107619,0.131933,0.156047,0.161383,0.183769,0.306719,150,299790
-10407,0.799871,0.129626,2,5,1,10408.5,0.241484,75.9991,6.46972,0.241484,75.9991,6.46972,0.100136,0.122146,0.143953,0.148777,0.16902,0.280352,150,299790
-10407.2,0.916604,0.129626,3,12,1,10407.9,0.263417,77.8314,8.94727,0.263417,77.8314,8.94727,0.102281,0.124452,0.146415,0.151273,0.171664,0.283908,150,299790
-10407.6,0.99843,0.129626,4,31,0,10409.4,0.318258,76.3078,14.3358,0.318258,76.3078,14.3358,0.106832,0.129575,0.152105,0.15709,0.178016,0.293357,150,299790
-10409.2,0.997526,0.129626,4,15,0,10409.6,0.354903,85.2477,17.9628,0.354903,85.2477,17.9628,0.11329,0.137222,0.160933,0.16618,0.188209,0.309694,150,299790
-10408.8,0.94438,0.129626,4,18,1,10410.9,0.320009,87.5854,14.1903,0.320009,87.5854,14.1903,0.111058,0.134709,0.158138,0.163322,0.185084,0.305025,150,299790
-10409,0.961289,0.129626,4,26,1,10409.9,0.421012,84.5131,15.1772,0.421012,84.5131,15.1772,0.125526,0.152189,0.178603,0.184448,0.208984,0.344241,150,299790
-10408.5,1,0.129626,3,7,0,10409,0.407672,83.5134,13.4624,0.407672,83.5134,13.4624,0.124696,0.151295,0.177645,0.183474,0.207947,0.342815,150,299790
-10408.9,0.954417,0.129626,4,22,1,10409.2,0.411746,82.294,16.6729,0.411746,82.294,16.6729,0.12204,0.147881,0.173482,0.179147,0.20293,0.334067,150,299790
-10407.7,0.937266,0.129626,4,16,1,10409.7,0.367935,80.8955,12.1766,0.367935,80.8955,12.1766,0.118666,0.144074,0.169242,0.174811,0.198184,0.32696,150,299790
-10407.3,0.998033,0.129626,4,31,0,10409.4,0.212517,66.1534,6.9537,0.212517,66.1534,6.9537,0.0900758,0.109815,0.129371,0.133697,0.15185,0.251709,150,299790
-10407.2,0.999998,0.129626,3,7,0,10407.3,0.219833,65.5215,6.80453,0.219833,65.5215,6.80453,0.0915778,0.111664,0.131565,0.135967,0.15444,0.256052,150,299790
-10406.5,0.927349,0.129626,3,14,1,10409.7,0.306727,66.5308,6.05499,0.306727,66.5308,6.05499,0.10984,0.134045,0.158028,0.163333,0.185595,0.308017,150,299790
-10406.7,0.933285,0.129626,3,15,1,10406.7,0.307217,66.8135,7.71666,0.307217,66.8135,7.71666,0.107795,0.131301,0.154586,0.159737,0.181354,0.300305,150,299790
-10407.4,0.888107,0.129626,3,9,1,10409.1,0.295392,62.4417,11.6863,0.295392,62.4417,11.6863,0.0998675,0.121287,0.142506,0.1472,0.166904,0.27545,150,299790
-10408.6,0.997807,0.129626,3,15,0,10408.9,0.280439,57.771,15.6793,0.280439,57.771,15.6793,0.0924928,0.112123,0.131571,0.135874,0.15394,0.253532,150,299790
-10408.2,0.93312,0.129626,3,15,1,10409.4,0.323216,54.3284,10.7,0.323216,54.3284,10.7,0.101781,0.123683,0.145379,0.150178,0.170324,0.281277,150,299790
-10407,0.952372,0.129626,4,21,1,10408.8,0.421853,68.7831,7.11512,0.421853,68.7831,7.11512,0.128338,0.156404,0.184209,0.190359,0.216169,0.358174,150,299790
-10406.6,0.916568,0.129626,3,12,1,10407.9,0.384718,65.9731,5.31465,0.384718,65.9731,5.31465,0.124142,0.151647,0.178903,0.184932,0.21023,0.349315,150,299790
-10406.9,0.888763,0.129626,3,9,1,10407.6,0.361562,64.7916,8.99479,0.361562,64.7916,8.99479,0.114516,0.139325,0.163899,0.169335,0.192151,0.317754,150,299790
-10406.8,0.940919,0.129626,4,17,1,10407.5,0.383545,63.5218,5.82881,0.383545,63.5218,5.82881,0.121882,0.148774,0.17542,0.181314,0.206047,0.342053,150,299790
-10406.9,0.966329,0.129626,4,30,1,10407.6,0.282579,66.7164,9.35537,0.282579,66.7164,9.35537,0.10149,0.123447,0.145199,0.15001,0.170206,0.281389,150,299790
-10406.7,0.967339,0.129626,4,31,1,10407.3,0.353397,68.5443,7.9002,0.353397,68.5443,7.9002,0.116199,0.141508,0.166578,0.172124,0.195399,0.323481,150,299790
-10406.4,0.899677,0.129626,3,10,1,10408.2,0.322229,73.1591,5.52317,0.322229,73.1591,5.52317,0.116201,0.141912,0.16739,0.173025,0.196674,0.326692,150,299790
-10407,0.874476,0.129626,3,8,1,10409.2,0.285255,74.4345,10.3623,0.285255,74.4345,10.3623,0.103819,0.12619,0.14835,0.153252,0.173829,0.287144,150,299790
-10408.1,0.997242,0.129626,4,15,0,10409,0.408186,78.0806,14.9261,0.408186,78.0806,14.9261,0.121339,0.147129,0.172677,0.17833,0.202062,0.332878,150,299790
-10409.6,0.996589,0.129626,3,15,0,10410.4,0.461833,78.9814,19.0841,0.461833,78.9814,19.0841,0.126087,0.152667,0.179001,0.184828,0.209296,0.344253,150,299790
-10407.6,0.933278,0.129626,3,15,1,10410.9,0.343042,80.5243,12.2459,0.343042,80.5243,12.2459,0.114339,0.138817,0.163065,0.16843,0.190948,0.315014,150,299790
-10407.7,0.957593,0.129626,4,24,1,10408.7,0.23615,74.635,12.8,0.23615,74.635,12.8,0.0924414,0.112205,0.131782,0.136114,0.154297,0.254481,150,299790
-10407.4,0.888158,0.129626,3,9,1,10411.1,0.241094,74.6046,10.6246,0.241094,74.6046,10.6246,0.0951775,0.115669,0.135968,0.140459,0.159308,0.263112,150,299790
-10407.3,0.933326,0.129626,3,15,1,10407.9,0.264579,78.5727,9.22118,0.264579,78.5727,9.22118,0.102465,0.124649,0.146623,0.151485,0.171887,0.284207,150,299790
-10407.1,0.933329,0.129626,3,15,1,10407.4,0.257501,78.2989,7.91163,0.257501,78.2989,7.91163,0.102416,0.12473,0.146836,0.151726,0.172248,0.285176,150,299790
-10406.7,0.999409,0.129626,5,31,0,10408.1,0.333817,63.5253,5.74338,0.333817,63.5253,5.74338,0.113778,0.138907,0.163806,0.169314,0.192425,0.319506,150,299790
-10407.1,0.965979,0.129626,4,31,1,10408.1,0.383617,61.5074,6.92254,0.383617,61.5074,6.92254,0.119197,0.1453,0.17116,0.17688,0.200885,0.332945,150,299790
-10409.1,0.996523,0.129626,5,31,0,10410,0.49027,84.4811,9.22557,0.49027,84.4811,9.22557,0.142486,0.173308,0.203839,0.210593,0.238939,0.395005,150,299790
-10409.1,0.874258,0.129626,3,8,1,10410.5,0.476687,88.4657,4.92103,0.476687,88.4657,4.92103,0.149824,0.183113,0.216103,0.2234,0.254021,0.422346,150,299790
-10408.2,0.875,0.129626,3,8,1,10410,0.503357,81.1509,1.60406,0.503357,81.1509,1.60406,0.160194,0.197652,0.234918,0.243171,0.277815,0.468049,150,299790
-10408.2,0.5,0.129626,1,2,1,10411.2,0.497818,83.3024,0.283489,0.497818,83.3024,0.283489,0.164432,0.204569,0.24495,0.25394,0.291826,0.501907,150,299790
-10408.2,0,0.129626,0,1,1,10408.7,0.497818,83.3024,0.283489,0.497818,83.3024,0.283489,0.164432,0.204569,0.24495,0.25394,0.291826,0.501907,150,299790
-10408.4,0.486302,0.129626,1,2,1,10409.4,0.504988,83.1209,1.39224,0.504988,83.1209,1.39224,0.162205,0.20036,0.238351,0.246767,0.282102,0.476168,150,299790
-10408.2,0.666667,0.129626,1,3,1,10411.2,0.503343,80.5645,2.26082,0.503343,80.5645,2.26082,0.157628,0.193925,0.229973,0.237951,0.271433,0.455274,150,299790
-10407.1,0.875,0.129626,3,8,1,10411.1,0.38808,76.5528,9.40647,0.38808,76.5528,9.40647,0.123289,0.149948,0.176355,0.182197,0.206715,0.341706,150,299790
-10407.5,0.959562,0.129626,4,25,1,10408.1,0.370288,61.4218,11.4962,0.370288,61.4218,11.4962,0.111666,0.135626,0.15936,0.164611,0.186652,0.308064,150,299790
-10406.7,0.999992,0.129626,4,15,0,10407.7,0.353639,71.3373,8.08391,0.353639,71.3373,8.08391,0.11718,0.142678,0.167936,0.173523,0.196972,0.326021,150,299790
-10406.5,0.928428,0.129626,3,14,1,10407.1,0.33479,71.857,6.95874,0.33479,71.857,6.95874,0.11571,0.14105,0.166154,0.171707,0.195011,0.323211,150,299790
-10406.5,0.91614,0.129626,3,12,1,10407.2,0.358481,72.5508,5.95381,0.358481,72.5508,5.95381,0.12163,0.148445,0.175015,0.180892,0.205554,0.341175,150,299790
-10407,0.999444,0.129626,4,15,0,10407,0.360809,76.1282,9.47832,0.360809,76.1282,9.47832,0.118584,0.14422,0.169614,0.175232,0.19881,0.328625,150,299790
-10407.8,0.999163,0.129626,5,31,0,10408.6,0.27449,67.8452,15.4124,0.27449,67.8452,15.4124,0.0954772,0.115753,0.13584,0.140285,0.158944,0.261804,150,299790
-10407.4,0.995568,0.129626,4,31,0,10410.8,0.343099,73.5443,13.7924,0.343099,73.5443,13.7924,0.110386,0.133915,0.157225,0.162382,0.184032,0.303347,150,299790
-10407.2,0.932975,0.129626,3,15,1,10408.1,0.379252,70.0801,11.4296,0.379252,70.0801,11.4296,0.116933,0.142029,0.166887,0.172387,0.195471,0.322633,150,299790
-10407.5,0.960775,0.129626,4,26,1,10407.8,0.441214,69.9123,9.88745,0.441214,69.9123,9.88745,0.127938,0.155543,0.182887,0.188936,0.214324,0.35413,150,299790
-10407.2,0.999968,0.129626,4,15,0,10407.6,0.418839,67.5772,9.27153,0.418839,67.5772,9.27153,0.124309,0.1512,0.177838,0.183731,0.208463,0.344627,150,299790
-10407.8,0.908665,0.129626,3,11,1,10409.4,0.406317,62.9287,12.636,0.406317,62.9287,12.636,0.116628,0.141563,0.166264,0.171729,0.194669,0.321068,150,299790
-10408.2,0.999698,0.129626,4,15,0,10408.4,0.420846,64.9578,15.2764,0.420846,64.9578,15.2764,0.117319,0.142234,0.166915,0.172377,0.195304,0.321693,150,299790
-10407.5,0.92856,0.129626,3,14,1,10408.6,0.412323,66.7663,11.7883,0.412323,66.7663,11.7883,0.120115,0.145861,0.171365,0.177007,0.200691,0.331166,150,299790
-10406.7,0.947368,0.129626,4,19,1,10407.7,0.330768,64.4757,7.47747,0.330768,64.4757,7.47747,0.111194,0.13547,0.15952,0.16484,0.187165,0.310007,150,299790
-10407,0.906832,0.129626,3,11,1,10409,0.26331,62.0954,5.65883,0.26331,62.0954,5.65883,0.10048,0.122696,0.14471,0.14958,0.170014,0.282362,150,299790
-10406.8,0.928259,0.129626,3,14,1,10408.1,0.27295,63.6899,5.33082,0.27295,63.6899,5.33082,0.103464,0.126401,0.149132,0.15416,0.175259,0.291245,150,299790
-10406.5,0.921152,0.129626,3,13,1,10408.4,0.302898,66.9688,6.03996,0.302898,66.9688,6.03996,0.109349,0.13345,0.157329,0.162612,0.184777,0.306669,150,299790
-10407.2,0.998093,0.129626,4,15,0,10407.6,0.419694,65.8258,8.05739,0.419694,65.8258,8.05739,0.125213,0.152455,0.17944,0.185409,0.210461,0.348337,150,299790
-10407.1,0.947354,0.129626,4,19,1,10407.6,0.353618,60.5676,6.98119,0.353618,60.5676,6.98119,0.113873,0.138805,0.163505,0.168968,0.191897,0.318033,150,299790
-10406.9,0.798774,0.129626,2,5,1,10410.8,0.388598,60.5357,3.10987,0.388598,60.5357,3.10987,0.126612,0.155376,0.183914,0.190228,0.216723,0.362226,150,299790
-10407,0.947323,0.129626,4,19,1,10407.6,0.290081,58.8684,3.9766,0.290081,58.8684,3.9766,0.106837,0.130848,0.154656,0.159923,0.182023,0.303429,150,299790
-10406.9,0.908148,0.129626,3,11,1,10408.8,0.311956,59.3096,4.38872,0.311956,59.3096,4.38872,0.110276,0.134939,0.159387,0.164796,0.187489,0.312188,150,299790
-10407.6,0.997251,0.129626,5,31,0,10410.2,0.400847,83.0425,7.21513,0.400847,83.0425,7.21513,0.131036,0.159679,0.188054,0.194331,0.220671,0.365595,150,299790
-10408.3,0.886502,0.129626,3,9,1,10409.2,0.405459,89.0389,4.28292,0.405459,89.0389,4.28292,0.139727,0.170989,0.201978,0.208833,0.237597,0.39566,150,299790
-10407.4,0.908944,0.129626,3,11,1,10409,0.371021,82.1316,8.66773,0.371021,82.1316,8.66773,0.123631,0.150453,0.177023,0.1829,0.207568,0.343351,150,299790
