# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = Supernova_dL_model
# start_datetime = 2023-07-27 14:28:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/Supernova/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmppqzl4pgk/7ux50jrm.json
# random
#   seed = 93134
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/snia/Supernova_dL-20230727152814.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-51.0521,0.977163,1.18412,1,3,0,51.4115,0.287167,3.2622e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8778,23.854,23.7972,23.8239,23.8786,23.8041,23.7482,23.8216,23.8197,23.8035,23.8091,23.7988,23.7984,23.7675,23.7996,23.8361,23.8085,23.8033,23.8148,23.8048,23.8255,23.7993,23.8248,23.7831,23.7755,23.8168,23.8179,23.7793,23.6801
-51.8302,0.823605,1.18412,1,3,0,51.8413,0.296015,3.26323e+07,1.37065e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7737,23.7441,23.7763,23.7727,23.8801,23.8153,23.8793,23.8555,23.7989,23.8257,23.8806,23.8063,23.7506,23.8242,23.8224,23.8064,23.8123,23.8022,23.802,23.7714,23.8038,23.8406,23.8133,23.8085,23.8204,23.8108,23.8319,23.8063,23.8324,23.7913,23.7847,23.8269,23.8291,23.7925,23.6954
-51.1691,1,1.18412,1,1,0,51.6225,0.289582,3.26248e+07,1.3705e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.772,23.8792,23.8143,23.8782,23.8544,23.7977,23.8244,23.8791,23.8047,23.7489,23.8223,23.8204,23.8043,23.81,23.7998,23.7993,23.7685,23.8007,23.8373,23.8098,23.8047,23.8163,23.8065,23.8272,23.8012,23.8269,23.7853,23.778,23.8196,23.821,23.7829,23.6843
-51.079,1,1.18412,1,1,0,51.1517,0.287879,3.26229e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.8779,23.8541,23.7973,23.824,23.8787,23.8043,23.7484,23.8218,23.8199,23.8037,23.8094,23.7991,23.7987,23.7678,23.7999,23.8364,23.8089,23.8037,23.8152,23.8053,23.826,23.7999,23.8254,23.7838,23.7763,23.8176,23.8188,23.7803,23.6814
-52.818,0.620747,1.18412,1,3,0,53.3762,0.267861,3.25993e+07,1.36996e+06,57571.6,23.8153,23.7558,23.7811,23.78,23.7811,23.7715,23.7415,23.7734,23.7694,23.8763,23.8112,23.8747,23.8506,23.7934,23.8199,23.8742,23.7993,23.7431,23.8161,23.8137,23.797,23.8022,23.7913,23.7904,23.7589,23.7904,23.8262,23.7979,23.792,23.8025,23.7917,23.8113,23.784,23.808,23.7649,23.7552,23.7944,23.7929,23.7496,23.6457
-51.3402,1,1.18412,2,3,0,52.389,0.277323,3.26105e+07,1.37019e+06,57571.6,23.8155,23.7561,23.7815,23.7805,23.7817,23.7722,23.7424,23.7744,23.7705,23.8776,23.8126,23.8762,23.8522,23.7953,23.8219,23.8764,23.8017,23.7456,23.8188,23.8166,23.8002,23.8056,23.795,23.7943,23.7631,23.7949,23.831,23.8031,23.7976,23.8085,23.7982,23.8183,23.7916,23.8163,23.7739,23.7652,23.8055,23.8052,23.7643,23.6628
-51.1362,1,1.18412,1,1,0,51.293,0.280036,3.26137e+07,1.37026e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7747,23.7708,23.878,23.813,23.8767,23.8527,23.7958,23.8224,23.877,23.8023,23.7463,23.8196,23.8175,23.8011,23.8066,23.7961,23.7954,23.7643,23.7962,23.8324,23.8046,23.7992,23.8103,23.8,23.8203,23.7937,23.8186,23.7764,23.7681,23.8086,23.8087,23.7684,23.6676
-51.4906,0.960153,1.18412,2,3,0,51.5187,0.293307,3.26292e+07,1.37059e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.7761,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8252,23.88,23.8056,23.7498,23.8234,23.8216,23.8055,23.8113,23.8012,23.8009,23.7702,23.8025,23.8392,23.8118,23.8069,23.8187,23.809,23.8299,23.8042,23.83,23.7888,23.7819,23.8238,23.8257,23.7885,23.6908
-51.0589,0.87094,1.18412,2,3,0,52.2273,0.287364,3.26223e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8779,23.854,23.7972,23.8239,23.8786,23.8041,23.7483,23.8217,23.8197,23.8035,23.8092,23.7989,23.7984,23.7676,23.7997,23.8362,23.8086,23.8034,23.8149,23.805,23.8256,23.7995,23.825,23.7833,23.7757,23.8171,23.8181,23.7796,23.6805
-51.0242,1,1.18412,1,1,0,51.0496,0.286128,3.26208e+07,1.37041e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8138,23.8777,23.8538,23.797,23.8237,23.8784,23.8038,23.7479,23.8213,23.8194,23.8031,23.8087,23.7984,23.7979,23.767,23.7991,23.8355,23.8079,23.8027,23.8141,23.8041,23.8247,23.7985,23.8239,23.7821,23.7744,23.8156,23.8166,23.7777,23.6783
-51.0994,0.97594,1.18412,1,3,0,51.1486,0.28073,3.26145e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7747,23.7709,23.878,23.8131,23.8768,23.8528,23.796,23.8226,23.8771,23.8025,23.7465,23.8198,23.8177,23.8013,23.8068,23.7963,23.7957,23.7646,23.7965,23.8328,23.805,23.7996,23.8107,23.8005,23.8208,23.7943,23.8192,23.7771,23.7688,23.8094,23.8096,23.7695,23.6688
-51.0467,1,1.18412,2,3,0,51.0886,0.282046,3.2616e+07,1.37031e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7749,23.7711,23.8782,23.8133,23.877,23.8531,23.7962,23.8228,23.8774,23.8028,23.7469,23.8202,23.8181,23.8018,23.8073,23.7969,23.7963,23.7652,23.7972,23.8335,23.8057,23.8003,23.8116,23.8014,23.8218,23.7953,23.8204,23.7783,23.7702,23.8109,23.8113,23.7715,23.6711
-51.1672,0.985968,1.18412,2,3,0,51.1685,0.279526,3.26131e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8769,23.8022,23.7462,23.8194,23.8173,23.8009,23.8064,23.7959,23.7952,23.7641,23.796,23.8322,23.8043,23.7989,23.81,23.7997,23.8199,23.7933,23.8182,23.776,23.7675,23.808,23.8081,23.7677,23.6667
-51.2617,0.870088,1.18412,2,3,0,51.9415,0.278224,3.26116e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7424,23.7745,23.7706,23.8777,23.8127,23.8764,23.8524,23.7955,23.822,23.8766,23.8019,23.7458,23.8191,23.8169,23.8005,23.8059,23.7954,23.7947,23.7635,23.7953,23.8315,23.8036,23.7981,23.8091,23.7988,23.819,23.7923,23.8171,23.7747,23.7662,23.8065,23.8064,23.7657,23.6644
-51.013,0.993057,1.18412,1,3,0,51.2445,0.285421,3.262e+07,1.37039e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7728,23.7431,23.7752,23.7715,23.8787,23.8137,23.8775,23.8537,23.7969,23.8235,23.8782,23.8037,23.7478,23.8211,23.8191,23.8029,23.8085,23.7982,23.7976,23.7667,23.7988,23.8352,23.8076,23.8023,23.8137,23.8036,23.8242,23.798,23.8233,23.7815,23.7737,23.8148,23.8157,23.7766,23.6771
-51.5717,0.858291,1.18412,1,3,0,51.6854,0.275163,3.2608e+07,1.37014e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7422,23.7742,23.7703,23.8773,23.8123,23.8759,23.8519,23.7949,23.8214,23.8759,23.8011,23.745,23.8182,23.816,23.7995,23.8048,23.7942,23.7934,23.7622,23.7939,23.8299,23.8019,23.7963,23.8072,23.7967,23.8167,23.7898,23.8144,23.7719,23.7629,23.803,23.8024,23.761,23.6589
-51.5717,0.749045,1.18412,1,1,0,52.3312,0.275163,3.2608e+07,1.37014e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7422,23.7742,23.7703,23.8773,23.8123,23.8759,23.8519,23.7949,23.8214,23.8759,23.8011,23.745,23.8182,23.816,23.7995,23.8048,23.7942,23.7934,23.7622,23.7939,23.8299,23.8019,23.7963,23.8072,23.7967,23.8167,23.7898,23.8144,23.7719,23.7629,23.803,23.8024,23.761,23.6589
-51.2533,1,1.18412,1,1,0,51.5087,0.278329,3.26117e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7706,23.8777,23.8127,23.8764,23.8524,23.7955,23.8221,23.8766,23.8019,23.7459,23.8191,23.8169,23.8005,23.806,23.7954,23.7947,23.7636,23.7954,23.8315,23.8037,23.7982,23.8092,23.7988,23.819,23.7924,23.8171,23.7748,23.7663,23.8066,23.8065,23.7658,23.6645
-52.2451,0.876224,1.18412,2,3,0,52.3913,0.298651,3.26354e+07,1.37072e+06,57571.6,23.816,23.7567,23.7825,23.7817,23.7831,23.7739,23.7443,23.7766,23.773,23.8804,23.8157,23.8797,23.856,23.7994,23.8263,23.8812,23.8069,23.7512,23.8249,23.8232,23.8073,23.8132,23.8032,23.803,23.7725,23.805,23.8419,23.8147,23.81,23.822,23.8125,23.8338,23.8083,23.8346,23.7937,23.7874,23.8299,23.8324,23.7964,23.6999
-51.1939,1,1.18412,2,3,0,51.9071,0.28996,3.26253e+07,1.37051e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8793,23.8144,23.8783,23.8544,23.7977,23.8245,23.8792,23.8048,23.749,23.8224,23.8205,23.8044,23.8101,23.7999,23.7995,23.7687,23.8009,23.8375,23.81,23.8049,23.8166,23.8067,23.8275,23.8015,23.8272,23.7857,23.7784,23.82,23.8214,23.7835,23.685
-51.0154,0.997344,1.18412,2,3,0,51.2109,0.283422,3.26177e+07,1.37035e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8135,23.8772,23.8533,23.7965,23.8231,23.8777,23.8032,23.7472,23.8205,23.8185,23.8022,23.8078,23.7974,23.7968,23.7658,23.7978,23.8342,23.8065,23.8011,23.8124,23.8023,23.8228,23.7964,23.8216,23.7796,23.7716,23.8125,23.8131,23.7736,23.6736
-52.6222,0.614899,1.18412,2,3,0,53.8517,0.300689,3.26377e+07,1.37077e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7833,23.774,23.7445,23.7768,23.7733,23.8807,23.8159,23.88,23.8563,23.7998,23.8267,23.8816,23.8074,23.7518,23.8255,23.8238,23.808,23.8139,23.804,23.8039,23.7734,23.806,23.8429,23.8158,23.8112,23.8233,23.8139,23.8353,23.8099,23.8363,23.7955,23.7894,23.8321,23.8349,23.7994,23.7034
-51.0221,0.989554,1.18412,1,3,0,52.3903,0.283017,3.26172e+07,1.37034e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7727,23.7429,23.775,23.7712,23.8783,23.8134,23.8772,23.8532,23.7964,23.823,23.8776,23.8031,23.7471,23.8204,23.8184,23.8021,23.8076,23.7972,23.7967,23.7656,23.7976,23.8339,23.8062,23.8009,23.8122,23.802,23.8225,23.7961,23.8212,23.7792,23.7712,23.8121,23.8126,23.773,23.6729
-51.0752,0.983981,1.18412,1,1,0,51.0754,0.281268,3.26151e+07,1.37029e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8769,23.8529,23.7961,23.8227,23.8772,23.8026,23.7466,23.8199,23.8179,23.8015,23.807,23.7966,23.7959,23.7649,23.7968,23.8331,23.8053,23.7999,23.8111,23.8008,23.8212,23.7947,23.8197,23.7776,23.7694,23.81,23.8103,23.7703,23.6698
-51.8217,0.840634,1.18412,1,3,0,51.8309,0.273297,3.26058e+07,1.3701e+06,57571.6,23.8155,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.77,23.8771,23.812,23.8756,23.8515,23.7945,23.821,23.8754,23.8007,23.7445,23.8176,23.8154,23.7988,23.8041,23.7935,23.7927,23.7613,23.793,23.829,23.8009,23.7952,23.806,23.7954,23.8153,23.7884,23.8128,23.7701,23.761,23.8008,23.8,23.7581,23.6555
-51.3726,1,1.18412,2,3,0,51.6845,0.292151,3.26278e+07,1.37056e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7734,23.7437,23.7759,23.7723,23.8795,23.8147,23.8786,23.8548,23.7982,23.8249,23.8797,23.8053,23.7495,23.8231,23.8212,23.8051,23.8109,23.8008,23.8004,23.7697,23.8019,23.8386,23.8112,23.8062,23.8179,23.8082,23.8291,23.8033,23.8291,23.7877,23.7807,23.8225,23.8242,23.7868,23.6888
-51.1213,0.957644,1.18412,2,3,0,51.6097,0.280303,3.2614e+07,1.37027e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8528,23.7959,23.8225,23.877,23.8024,23.7464,23.8197,23.8176,23.8012,23.8067,23.7962,23.7955,23.7644,23.7963,23.8326,23.8048,23.7993,23.8104,23.8002,23.8205,23.7939,23.8189,23.7767,23.7683,23.8089,23.8091,23.7689,23.6681
-53.271,0.603884,1.18412,1,3,0,53.3432,0.265924,3.2597e+07,1.36991e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7713,23.7413,23.7732,23.7692,23.8761,23.8109,23.8744,23.8503,23.7931,23.8195,23.8738,23.7988,23.7426,23.8155,23.8131,23.7963,23.8015,23.7906,23.7896,23.758,23.7895,23.8252,23.7968,23.7908,23.8013,23.7903,23.8099,23.7824,23.8063,23.7631,23.7531,23.7921,23.7903,23.7465,23.6421
-51.6162,1,1.18412,1,1,0,52.8162,0.274804,3.26075e+07,1.37013e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7421,23.7741,23.7702,23.8773,23.8122,23.8758,23.8518,23.7948,23.8213,23.8758,23.801,23.7449,23.8181,23.8159,23.7993,23.8047,23.794,23.7933,23.762,23.7937,23.8297,23.8017,23.7961,23.8069,23.7964,23.8164,23.7896,23.8141,23.7715,23.7625,23.8025,23.802,23.7604,23.6582
-51.0741,1,1.18412,2,3,0,51.5475,0.287759,3.26227e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.879,23.8141,23.8779,23.8541,23.7973,23.824,23.8787,23.8042,23.7484,23.8218,23.8199,23.8037,23.8093,23.7991,23.7986,23.7677,23.7999,23.8364,23.8088,23.8037,23.8152,23.8052,23.8259,23.7998,23.8253,23.7836,23.7761,23.8175,23.8186,23.7802,23.6812
-51.9947,0.796214,1.18412,1,3,0,52.0027,0.297124,3.26336e+07,1.37068e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7442,23.7765,23.7728,23.8802,23.8154,23.8795,23.8557,23.7991,23.826,23.8808,23.8065,23.7508,23.8245,23.8227,23.8068,23.8127,23.8027,23.8024,23.7718,23.8043,23.8411,23.8139,23.8091,23.821,23.8115,23.8327,23.8071,23.8333,23.7923,23.7858,23.8281,23.8305,23.7941,23.6973
-51.9947,0.948201,1.18412,1,1,0,52.3949,0.297124,3.26336e+07,1.37068e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7442,23.7765,23.7728,23.8802,23.8154,23.8795,23.8557,23.7991,23.826,23.8808,23.8065,23.7508,23.8245,23.8227,23.8068,23.8127,23.8027,23.8024,23.7718,23.8043,23.8411,23.8139,23.8091,23.821,23.8115,23.8327,23.8071,23.8333,23.7923,23.7858,23.8281,23.8305,23.7941,23.6973
-51.4449,1,1.18412,2,3,0,51.8889,0.292878,3.26287e+07,1.37058e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8788,23.855,23.7983,23.8251,23.8799,23.8055,23.7497,23.8233,23.8214,23.8054,23.8111,23.801,23.8007,23.77,23.8023,23.839,23.8116,23.8066,23.8184,23.8087,23.8296,23.8038,23.8297,23.7884,23.7814,23.8233,23.8251,23.7878,23.69
-51.5183,0.606055,1.18412,2,3,0,53.993,0.293558,3.26295e+07,1.37059e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8789,23.8551,23.7984,23.8252,23.88,23.8057,23.7499,23.8235,23.8216,23.8056,23.8114,23.8013,23.801,23.7703,23.8026,23.8393,23.812,23.807,23.8188,23.8091,23.8301,23.8044,23.8303,23.789,23.7821,23.8241,23.826,23.7888,23.6912
-51.0314,1,1.18412,1,3,0,51.3745,0.286449,3.26212e+07,1.37042e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8538,23.7971,23.8238,23.8784,23.8039,23.748,23.8214,23.8195,23.8032,23.8089,23.7986,23.7981,23.7672,23.7993,23.8357,23.8081,23.8029,23.8143,23.8043,23.825,23.7988,23.8242,23.7824,23.7748,23.816,23.817,23.7782,23.6789
-51.9602,0.772476,1.18412,1,3,0,52.2078,0.272389,3.26047e+07,1.37007e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7739,23.7699,23.8769,23.8119,23.8754,23.8514,23.7943,23.8208,23.8752,23.8004,23.7443,23.8174,23.8151,23.7985,23.8038,23.7931,23.7923,23.7609,23.7926,23.8285,23.8004,23.7947,23.8054,23.7948,23.8147,23.7876,23.812,23.7692,23.76,23.7997,23.7988,23.7567,23.6539
-53.179,0.70815,1.18412,1,1,0,53.287,0.2663,3.25975e+07,1.36992e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.781,23.7714,23.7414,23.7732,23.7692,23.8761,23.811,23.8744,23.8503,23.7931,23.8196,23.8738,23.7989,23.7427,23.8156,23.8132,23.7965,23.8016,23.7907,23.7898,23.7582,23.7897,23.8254,23.797,23.7911,23.8015,23.7906,23.8101,23.7828,23.8066,23.7634,23.7535,23.7925,23.7908,23.7471,23.6428
-51.9191,1,1.18412,1,1,0,52.9174,0.272651,3.2605e+07,1.37008e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7719,23.7419,23.7739,23.77,23.877,23.8119,23.8755,23.8514,23.7944,23.8209,23.8753,23.8005,23.7444,23.8174,23.8152,23.7986,23.8039,23.7932,23.7924,23.761,23.7927,23.8286,23.8006,23.7948,23.8056,23.795,23.8149,23.7878,23.8122,23.7695,23.7603,23.8,23.7992,23.7571,23.6544
-52.5491,0.835509,1.18412,1,1,0,52.7124,0.269131,3.26008e+07,1.36999e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7416,23.7735,23.7696,23.8765,23.8114,23.8749,23.8508,23.7937,23.8201,23.8745,23.7996,23.7434,23.8164,23.8141,23.7974,23.8027,23.7918,23.7909,23.7595,23.791,23.8268,23.7986,23.7927,23.8033,23.7926,23.8122,23.785,23.8091,23.7661,23.7565,23.7959,23.7945,23.7516,23.648
-51.0631,1,1.18412,1,3,0,52.1698,0.281574,3.26155e+07,1.3703e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7428,23.7748,23.771,23.8782,23.8132,23.8769,23.853,23.7961,23.8227,23.8773,23.8027,23.7467,23.82,23.8179,23.8016,23.8071,23.7967,23.7961,23.765,23.7969,23.8332,23.8054,23.8001,23.8113,23.801,23.8214,23.7949,23.82,23.7779,23.7697,23.8104,23.8107,23.7708,23.6703
-51.1792,0.965576,1.18412,1,1,0,51.1834,0.279343,3.26129e+07,1.37024e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8768,23.8022,23.7461,23.8194,23.8173,23.8008,23.8063,23.7958,23.7951,23.764,23.7959,23.8321,23.8042,23.7988,23.8098,23.7995,23.8198,23.7932,23.818,23.7758,23.7673,23.8078,23.8079,23.7674,23.6664
-52.5342,0.739342,1.18412,1,3,0,52.5419,0.269205,3.26009e+07,1.36999e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7416,23.7735,23.7696,23.8765,23.8114,23.8749,23.8508,23.7937,23.8202,23.8745,23.7996,23.7434,23.8164,23.8141,23.7975,23.8027,23.7919,23.791,23.7595,23.791,23.8269,23.7986,23.7928,23.8034,23.7926,23.8123,23.7851,23.8092,23.7662,23.7566,23.796,23.7946,23.7517,23.6481
-53.8171,0.9,1.18412,2,3,0,54.0507,0.26384,3.25945e+07,1.36986e+06,57571.6,23.8152,23.7556,23.781,23.7798,23.7809,23.7712,23.7411,23.773,23.7689,23.8758,23.8106,23.874,23.8499,23.7927,23.819,23.8733,23.7983,23.742,23.8149,23.8125,23.7956,23.8007,23.7898,23.7887,23.7571,23.7885,23.8241,23.7957,23.7896,23.7999,23.7889,23.8083,23.7808,23.8044,23.7611,23.7508,23.7896,23.7876,23.7433,23.6383
-55.4936,0.637389,1.18412,1,1,0,55.9851,0.25851,3.25882e+07,1.36973e+06,57571.6,23.8151,23.7555,23.7807,23.7795,23.7805,23.7708,23.7406,23.7724,23.7683,23.8751,23.8098,23.8732,23.849,23.7916,23.8179,23.8721,23.797,23.7406,23.8133,23.8108,23.7939,23.7988,23.7877,23.7865,23.7547,23.7859,23.8213,23.7927,23.7864,23.7965,23.7852,23.8043,23.7765,23.7997,23.756,23.7451,23.7833,23.7804,23.7348,23.6284
-53.1055,1,1.18412,1,1,0,55.0831,0.266607,3.25978e+07,1.36993e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7714,23.7414,23.7733,23.7693,23.8762,23.811,23.8745,23.8504,23.7932,23.8196,23.8739,23.799,23.7428,23.8157,23.8133,23.7966,23.8017,23.7909,23.7899,23.7583,23.7898,23.8255,23.7972,23.7913,23.8017,23.7908,23.8104,23.783,23.8069,23.7637,23.7538,23.7929,23.7912,23.7476,23.6434
-53.2351,0.964708,1.18412,1,1,0,53.8106,0.26607,3.25972e+07,1.36992e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7713,23.7413,23.7732,23.7692,23.8761,23.8109,23.8744,23.8503,23.7931,23.8195,23.8738,23.7989,23.7426,23.8155,23.8132,23.7964,23.8015,23.7906,23.7897,23.7581,23.7895,23.8252,23.7969,23.7909,23.8013,23.7904,23.81,23.7826,23.8064,23.7632,23.7532,23.7923,23.7905,23.7468,23.6424
-51.5555,1,1.18412,2,3,0,52.7644,0.275297,3.26081e+07,1.37014e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.7721,23.7422,23.7742,23.7703,23.8773,23.8123,23.8759,23.8519,23.7949,23.8214,23.8759,23.8012,23.7451,23.8182,23.816,23.7995,23.8049,23.7942,23.7935,23.7622,23.794,23.83,23.802,23.7964,23.8073,23.7968,23.8168,23.79,23.8145,23.772,23.7631,23.8031,23.8026,23.7612,23.6591
-51.2974,1,1.18412,2,3,0,51.5275,0.277799,3.26111e+07,1.37021e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7722,23.7424,23.7744,23.7706,23.8777,23.8126,23.8763,23.8523,23.7954,23.822,23.8765,23.8018,23.7457,23.8189,23.8168,23.8003,23.8058,23.7952,23.7945,23.7633,23.7951,23.8313,23.8034,23.7978,23.8089,23.7985,23.8186,23.7919,23.8167,23.7743,23.7657,23.806,23.8059,23.765,23.6636
-51.1122,1,1.18412,2,3,0,51.244,0.288588,3.26237e+07,1.37047e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7756,23.7718,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8044,23.7486,23.822,23.8201,23.8039,23.8096,23.7994,23.7989,23.7681,23.8003,23.8368,23.8093,23.8042,23.8157,23.8058,23.8265,23.8005,23.826,23.7844,23.777,23.8185,23.8197,23.7814,23.6826
-51.0291,0.964034,1.18412,2,3,0,51.2986,0.286353,3.26211e+07,1.37042e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8538,23.797,23.8237,23.8784,23.8039,23.748,23.8214,23.8194,23.8032,23.8088,23.7985,23.798,23.7671,23.7992,23.8357,23.8081,23.8028,23.8143,23.8043,23.8249,23.7987,23.8241,23.7823,23.7747,23.8159,23.8168,23.778,23.6787
-51.0334,0.978382,1.18412,2,3,0,51.1307,0.286528,3.26213e+07,1.37042e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8539,23.7971,23.8238,23.8784,23.8039,23.748,23.8214,23.8195,23.8032,23.8089,23.7986,23.7981,23.7672,23.7993,23.8357,23.8082,23.803,23.8144,23.8044,23.825,23.7988,23.8242,23.7825,23.7749,23.8161,23.8171,23.7783,23.679
-51.3414,0.848563,1.18412,2,3,0,51.8552,0.27731,3.26105e+07,1.37019e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7424,23.7744,23.7705,23.8776,23.8126,23.8762,23.8522,23.7953,23.8219,23.8764,23.8017,23.7456,23.8188,23.8166,23.8002,23.8056,23.795,23.7943,23.7631,23.7949,23.831,23.8031,23.7976,23.8085,23.7981,23.8183,23.7916,23.8163,23.7739,23.7652,23.8055,23.8052,23.7643,23.6627
