# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = Supernova_dL_model
# start_datetime = 2023-07-22 21:01:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/Supernova/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpg_e5obpy/97x3tqkm.json
# random
#   seed = 9768
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/snia/Supernova_dL-20230722220118.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-51.3712,0.885831,1.04537,2,3,0,52.2711,0.292136,3.26278e+07,1.37056e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7734,23.7437,23.7759,23.7723,23.8795,23.8147,23.8786,23.8548,23.7982,23.8249,23.8797,23.8053,23.7495,23.8231,23.8212,23.8051,23.8109,23.8007,23.8004,23.7697,23.8019,23.8386,23.8112,23.8062,23.8179,23.8082,23.8291,23.8032,23.829,23.7877,23.7807,23.8225,23.8242,23.7867,23.6887
-51.0861,1,1.04537,2,3,0,51.3003,0.281016,3.26148e+07,1.37029e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8772,23.8026,23.7466,23.8199,23.8178,23.8014,23.8069,23.7965,23.7958,23.7648,23.7967,23.8329,23.8051,23.7997,23.8109,23.8007,23.821,23.7945,23.8195,23.7774,23.7691,23.8098,23.81,23.7699,23.6693
-52.3039,0.767635,1.04537,1,3,0,52.3764,0.270393,3.26023e+07,1.37002e+06,57571.6,23.8154,23.7558,23.7812,23.7802,23.7813,23.7717,23.7417,23.7737,23.7697,23.8767,23.8116,23.8751,23.851,23.7939,23.8204,23.8748,23.7999,23.7438,23.8168,23.8145,23.7979,23.8031,23.7923,23.7915,23.76,23.7916,23.8275,23.7993,23.7935,23.8041,23.7934,23.8132,23.786,23.8102,23.7673,23.7579,23.7974,23.7962,23.7536,23.6503
-51.332,1,1.04537,2,3,0,52.0572,0.277411,3.26106e+07,1.3702e+06,57571.6,23.8155,23.7561,23.7815,23.7805,23.7817,23.7722,23.7424,23.7744,23.7705,23.8776,23.8126,23.8762,23.8523,23.7953,23.8219,23.8764,23.8017,23.7456,23.8188,23.8167,23.8002,23.8056,23.7951,23.7944,23.7632,23.795,23.8311,23.8032,23.7976,23.8086,23.7982,23.8184,23.7916,23.8163,23.774,23.7653,23.8056,23.8054,23.7644,23.6629
-51.5539,0.944724,1.04537,1,1,0,51.598,0.27531,3.26081e+07,1.37015e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.7721,23.7422,23.7742,23.7703,23.8773,23.8123,23.8759,23.8519,23.7949,23.8214,23.8759,23.8012,23.7451,23.8182,23.816,23.7995,23.8049,23.7942,23.7935,23.7622,23.794,23.83,23.802,23.7964,23.8073,23.7968,23.8168,23.79,23.8145,23.772,23.7631,23.8031,23.8026,23.7612,23.6592
-51.1266,0.999292,1.04537,1,3,0,51.4432,0.280205,3.26139e+07,1.37027e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8527,23.7959,23.8225,23.877,23.8024,23.7464,23.8196,23.8175,23.8011,23.8066,23.7961,23.7955,23.7644,23.7963,23.8325,23.8047,23.7993,23.8104,23.8001,23.8204,23.7939,23.8188,23.7766,23.7682,23.8088,23.809,23.7687,23.6679
-51.6487,0.947003,1.04537,2,3,0,51.6659,0.294656,3.26307e+07,1.37062e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.7439,23.7762,23.7726,23.8799,23.8151,23.879,23.8553,23.7987,23.8255,23.8803,23.8059,23.7502,23.8238,23.822,23.806,23.8118,23.8017,23.8014,23.7708,23.8031,23.8399,23.8126,23.8077,23.8195,23.8099,23.8309,23.8052,23.8312,23.79,23.7833,23.8254,23.8274,23.7905,23.6931
-53.4736,0.590954,1.04537,1,1,0,53.4877,0.304566,3.26422e+07,1.37086e+06,57571.6,23.8162,23.7569,23.7827,23.782,23.7835,23.7743,23.7449,23.7772,23.7737,23.8812,23.8165,23.8807,23.857,23.8006,23.8275,23.8825,23.8084,23.7528,23.8266,23.825,23.8092,23.8153,23.8055,23.8055,23.7751,23.8078,23.8449,23.8179,23.8134,23.8257,23.8165,23.838,23.8129,23.8396,23.7991,23.7934,23.8365,23.8397,23.8051,23.7099
-52.08,1,1.04537,1,1,0,53.1834,0.297663,3.26342e+07,1.37069e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.7831,23.7738,23.7442,23.7765,23.7729,23.8803,23.8155,23.8795,23.8558,23.7992,23.8261,23.881,23.8067,23.751,23.8246,23.8229,23.8069,23.8128,23.8029,23.8026,23.7721,23.8045,23.8414,23.8142,23.8094,23.8214,23.8119,23.8331,23.8075,23.8338,23.7928,23.7863,23.8287,23.8311,23.7949,23.6982
-51.7127,1,1.04537,1,1,0,52.1074,0.295155,3.26313e+07,1.37063e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7726,23.8799,23.8151,23.8791,23.8554,23.7988,23.8256,23.8804,23.806,23.7503,23.8239,23.8221,23.8061,23.812,23.8019,23.8016,23.771,23.8034,23.8401,23.8128,23.808,23.8198,23.8102,23.8313,23.8056,23.8316,23.7905,23.7838,23.8259,23.828,23.7912,23.6939
-51.0111,0.994483,1.04537,2,3,0,51.7525,0.283801,3.26181e+07,1.37035e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8784,23.8135,23.8773,23.8534,23.7966,23.8232,23.8778,23.8033,23.7473,23.8207,23.8186,23.8023,23.8079,23.7975,23.797,23.766,23.798,23.8343,23.8067,23.8014,23.8127,23.8026,23.823,23.7967,23.8219,23.78,23.772,23.813,23.8136,23.7742,23.6742
-52.4246,0.770827,1.04537,2,3,0,52.9507,0.299654,3.26365e+07,1.37074e+06,57571.6,23.8161,23.7568,23.7825,23.7817,23.7832,23.7739,23.7444,23.7767,23.7731,23.8805,23.8158,23.8799,23.8561,23.7996,23.8265,23.8814,23.8071,23.7515,23.8252,23.8235,23.8076,23.8135,23.8036,23.8035,23.773,23.8055,23.8424,23.8153,23.8106,23.8226,23.8132,23.8345,23.8091,23.8354,23.7946,23.7884,23.831,23.8336,23.7979,23.7016
-51.0348,1,1.04537,1,3,0,52.1605,0.286584,3.26214e+07,1.37042e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7754,23.7716,23.8788,23.8139,23.8777,23.8539,23.7971,23.8238,23.8785,23.8039,23.7481,23.8215,23.8195,23.8033,23.8089,23.7986,23.7981,23.7672,23.7993,23.8358,23.8082,23.803,23.8144,23.8044,23.8251,23.7989,23.8243,23.7825,23.7749,23.8162,23.8171,23.7784,23.6791
-51.0348,0.533709,1.04537,1,3,0,53.1748,0.286584,3.26214e+07,1.37042e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7754,23.7716,23.8788,23.8139,23.8777,23.8539,23.7971,23.8238,23.8785,23.8039,23.7481,23.8215,23.8195,23.8033,23.8089,23.7986,23.7981,23.7672,23.7993,23.8358,23.8082,23.803,23.8144,23.8044,23.8251,23.7989,23.8243,23.7825,23.7749,23.8162,23.8171,23.7784,23.6791
-51.2775,0.926218,1.04537,1,3,0,51.4352,0.278032,3.26113e+07,1.37021e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7424,23.7745,23.7706,23.8777,23.8127,23.8763,23.8524,23.7954,23.822,23.8765,23.8018,23.7458,23.819,23.8169,23.8004,23.8058,23.7953,23.7946,23.7634,23.7953,23.8314,23.8035,23.798,23.809,23.7986,23.8188,23.7921,23.8169,23.7746,23.766,23.8063,23.8062,23.7654,23.664
-51.1753,0.949009,1.04537,2,3,0,51.7363,0.279401,3.26129e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8768,23.8022,23.7462,23.8194,23.8173,23.8009,23.8063,23.7958,23.7952,23.764,23.7959,23.8321,23.8043,23.7988,23.8099,23.7996,23.8198,23.7932,23.8181,23.7758,23.7674,23.8079,23.8079,23.7675,23.6665
-51.0142,0.993731,1.04537,1,3,0,51.2013,0.28552,3.26201e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7728,23.7431,23.7752,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8782,23.8037,23.7478,23.8212,23.8192,23.8029,23.8085,23.7982,23.7977,23.7667,23.7988,23.8352,23.8076,23.8024,23.8138,23.8037,23.8243,23.798,23.8234,23.7816,23.7738,23.8149,23.8158,23.7768,23.6772
-51.348,0.911283,1.04537,1,3,0,51.4677,0.277239,3.26104e+07,1.37019e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7424,23.7744,23.7705,23.8776,23.8126,23.8762,23.8522,23.7953,23.8218,23.8763,23.8016,23.7456,23.8188,23.8166,23.8001,23.8056,23.795,23.7943,23.7631,23.7949,23.831,23.8031,23.7975,23.8085,23.7981,23.8182,23.7915,23.8162,23.7738,23.7651,23.8054,23.8051,23.7642,23.6626
-51.0102,0.994105,1.04537,1,3,0,51.3566,0.285126,3.26196e+07,1.37039e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7822,23.7728,23.7431,23.7752,23.7714,23.8786,23.8137,23.8775,23.8536,23.7968,23.8235,23.8781,23.8036,23.7477,23.821,23.819,23.8028,23.8084,23.798,23.7975,23.7666,23.7986,23.835,23.8074,23.8021,23.8135,23.8034,23.824,23.7977,23.823,23.7812,23.7734,23.8145,23.8153,23.7762,23.6766
-51.0185,0.996981,1.04537,1,3,0,51.0272,0.283219,3.26174e+07,1.37034e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8134,23.8772,23.8533,23.7964,23.8231,23.8777,23.8031,23.7472,23.8205,23.8185,23.8021,23.8077,23.7973,23.7967,23.7657,23.7977,23.8341,23.8063,23.801,23.8123,23.8022,23.8226,23.7962,23.8214,23.7794,23.7714,23.8123,23.8128,23.7733,23.6732
-51.0115,0.895252,1.04537,2,3,0,51.6715,0.283757,3.2618e+07,1.37035e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8784,23.8135,23.8773,23.8534,23.7965,23.8232,23.8778,23.8032,23.7473,23.8206,23.8186,23.8023,23.8079,23.7975,23.797,23.766,23.798,23.8343,23.8066,23.8013,23.8126,23.8025,23.823,23.7967,23.8218,23.7799,23.772,23.8129,23.8135,23.7741,23.6742
-51.0248,0.798619,1.04537,2,3,0,52.346,0.286155,3.26208e+07,1.37041e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8138,23.8777,23.8538,23.797,23.8237,23.8784,23.8038,23.7479,23.8213,23.8194,23.8031,23.8087,23.7984,23.7979,23.767,23.7991,23.8355,23.808,23.8027,23.8142,23.8041,23.8248,23.7985,23.8239,23.7821,23.7745,23.8157,23.8166,23.7777,23.6784
-51.0428,0.99511,1.04537,1,1,0,51.0447,0.286873,3.26217e+07,1.37043e+06,57571.6,23.8158,23.7564,23.7819,23.7811,23.7824,23.773,23.7432,23.7754,23.7716,23.8789,23.814,23.8778,23.8539,23.7971,23.8238,23.8785,23.804,23.7481,23.8215,23.8196,23.8034,23.809,23.7987,23.7982,23.7673,23.7995,23.8359,23.8083,23.8032,23.8146,23.8046,23.8253,23.7991,23.8245,23.7828,23.7752,23.8165,23.8175,23.7788,23.6796
-51.0268,0.994357,1.04537,1,3,0,51.0855,0.282792,3.26169e+07,1.37033e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7429,23.775,23.7712,23.8783,23.8134,23.8771,23.8532,23.7964,23.823,23.8776,23.803,23.7471,23.8204,23.8183,23.802,23.8075,23.7971,23.7966,23.7655,23.7975,23.8338,23.8061,23.8008,23.812,23.8019,23.8223,23.7959,23.821,23.779,23.771,23.8118,23.8123,23.7727,23.6725
-51.2138,0.9445,1.04537,1,3,0,51.3238,0.290245,3.26256e+07,1.37051e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8793,23.8144,23.8783,23.8545,23.7978,23.8245,23.8793,23.8048,23.749,23.8225,23.8206,23.8045,23.8102,23.8,23.7996,23.7688,23.801,23.8376,23.8102,23.8051,23.8167,23.8069,23.8277,23.8018,23.8274,23.7859,23.7787,23.8203,23.8218,23.7839,23.6855
-51.1214,1,1.04537,2,3,0,51.2042,0.288765,3.26239e+07,1.37048e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8045,23.7486,23.8221,23.8202,23.804,23.8097,23.7994,23.799,23.7682,23.8003,23.8369,23.8094,23.8043,23.8158,23.8059,23.8267,23.8006,23.8262,23.7846,23.7772,23.8187,23.8199,23.7817,23.6829
-51.1592,0.989663,1.04537,1,1,0,51.1828,0.289424,3.26247e+07,1.37049e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7731,23.7435,23.7756,23.7719,23.8792,23.8143,23.8782,23.8544,23.7976,23.8244,23.8791,23.8046,23.7488,23.8223,23.8204,23.8042,23.8099,23.7997,23.7993,23.7685,23.8007,23.8372,23.8097,23.8046,23.8162,23.8063,23.8271,23.8011,23.8267,23.7852,23.7779,23.8194,23.8208,23.7827,23.6841
-51.0218,1,1.04537,2,3,0,51.1351,0.283034,3.26172e+07,1.37034e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7727,23.7429,23.775,23.7712,23.8783,23.8134,23.8772,23.8532,23.7964,23.823,23.8777,23.8031,23.7471,23.8204,23.8184,23.8021,23.8076,23.7972,23.7967,23.7656,23.7976,23.834,23.8062,23.8009,23.8122,23.802,23.8225,23.7961,23.8212,23.7792,23.7712,23.8121,23.8126,23.773,23.6729
-51.0365,0.964822,1.04537,2,3,0,51.2361,0.28665,3.26214e+07,1.37042e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7754,23.7716,23.8788,23.8139,23.8777,23.8539,23.7971,23.8238,23.8785,23.804,23.7481,23.8215,23.8195,23.8033,23.8089,23.7986,23.7981,23.7672,23.7993,23.8358,23.8082,23.803,23.8145,23.8045,23.8251,23.7989,23.8243,23.7826,23.775,23.8162,23.8172,23.7785,23.6792
-51.0831,0.987407,1.04537,1,1,0,51.0849,0.287974,3.2623e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7484,23.8219,23.8199,23.8037,23.8094,23.7991,23.7987,23.7678,23.8,23.8365,23.8089,23.8038,23.8153,23.8054,23.8261,23.8,23.8255,23.7838,23.7764,23.8178,23.8189,23.7805,23.6815
-51.0883,0.998574,1.04537,1,1,0,51.1076,0.288092,3.26231e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7485,23.8219,23.82,23.8038,23.8094,23.7992,23.7987,23.7679,23.8,23.8365,23.809,23.8039,23.8154,23.8054,23.8262,23.8001,23.8256,23.7839,23.7765,23.8179,23.8191,23.7807,23.6817
-51.1445,0.994905,1.04537,2,3,0,51.1568,0.289179,3.26244e+07,1.37049e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8792,23.8143,23.8782,23.8543,23.7976,23.8243,23.879,23.8046,23.7487,23.8222,23.8203,23.8041,23.8098,23.7996,23.7992,23.7684,23.8005,23.8371,23.8096,23.8045,23.8161,23.8062,23.827,23.8009,23.8265,23.785,23.7776,23.8191,23.8204,23.7823,23.6836
-53.2377,0.541717,1.04537,1,3,0,54.397,0.266059,3.25972e+07,1.36991e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7713,23.7413,23.7732,23.7692,23.8761,23.8109,23.8744,23.8503,23.7931,23.8195,23.8738,23.7989,23.7426,23.8155,23.8131,23.7964,23.8015,23.7906,23.7897,23.7581,23.7895,23.8252,23.7969,23.7909,23.8013,23.7904,23.81,23.7826,23.8064,23.7632,23.7532,23.7922,23.7905,23.7468,23.6424
-52.1028,1,1.04537,2,3,0,53.0502,0.271522,3.26037e+07,1.37005e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7418,23.7738,23.7698,23.8768,23.8117,23.8753,23.8512,23.7942,23.8206,23.875,23.8002,23.7441,23.8171,23.8148,23.7982,23.8035,23.7928,23.7919,23.7605,23.7922,23.8281,23.7999,23.7942,23.8048,23.7942,23.814,23.7869,23.8112,23.7684,23.7591,23.7987,23.7977,23.7553,23.6523
-51.5588,1,1.04537,2,3,0,52.018,0.27527,3.26081e+07,1.37014e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.7721,23.7422,23.7742,23.7703,23.8773,23.8123,23.8759,23.8519,23.7949,23.8214,23.8759,23.8011,23.7451,23.8182,23.816,23.7995,23.8049,23.7942,23.7935,23.7622,23.7939,23.83,23.802,23.7964,23.8072,23.7968,23.8168,23.7899,23.8145,23.772,23.763,23.8031,23.8026,23.7611,23.6591
-51.8993,0.917508,1.04537,1,1,0,51.9774,0.272779,3.26051e+07,1.37008e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7719,23.742,23.7739,23.77,23.877,23.8119,23.8755,23.8515,23.7944,23.8209,23.8753,23.8005,23.7444,23.8175,23.8152,23.7987,23.804,23.7933,23.7924,23.7611,23.7928,23.8287,23.8006,23.7949,23.8056,23.7951,23.8149,23.7879,23.8123,23.7696,23.7604,23.8002,23.7993,23.7573,23.6546
-53.3152,0.901741,1.04537,2,3,0,53.3503,0.265747,3.25968e+07,1.36991e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7713,23.7413,23.7732,23.7692,23.8761,23.8109,23.8743,23.8502,23.793,23.8194,23.8737,23.7988,23.7425,23.8154,23.8131,23.7963,23.8014,23.7905,23.7895,23.758,23.7894,23.8251,23.7967,23.7907,23.8011,23.7902,23.8097,23.7823,23.8061,23.7629,23.7529,23.7919,23.7901,23.7463,23.6418
-51.1578,1,1.04537,2,3,0,52.9113,0.2894,3.26246e+07,1.37049e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7731,23.7435,23.7756,23.7719,23.8792,23.8143,23.8782,23.8544,23.7976,23.8244,23.8791,23.8046,23.7488,23.8223,23.8204,23.8042,23.8099,23.7997,23.7993,23.7685,23.8006,23.8372,23.8097,23.8046,23.8162,23.8063,23.8271,23.8011,23.8267,23.7852,23.7778,23.8194,23.8207,23.7826,23.684
-53.4128,0.604073,1.04537,1,3,0,53.4845,0.304313,3.26419e+07,1.37085e+06,57571.6,23.8162,23.7569,23.7827,23.782,23.7835,23.7743,23.7448,23.7772,23.7737,23.8812,23.8165,23.8806,23.8569,23.8005,23.8274,23.8825,23.8083,23.7527,23.8265,23.8249,23.8091,23.8152,23.8054,23.8053,23.775,23.8077,23.8447,23.8178,23.8132,23.8255,23.8163,23.8379,23.8127,23.8394,23.7988,23.7931,23.8362,23.8394,23.8047,23.7095
-53.3048,1,1.04537,1,1,0,54.0184,0.303857,3.26414e+07,1.37084e+06,57571.6,23.8161,23.7569,23.7827,23.782,23.7835,23.7743,23.7448,23.7772,23.7736,23.8811,23.8164,23.8805,23.8569,23.8004,23.8274,23.8824,23.8082,23.7526,23.8264,23.8248,23.809,23.815,23.8052,23.8052,23.7748,23.8074,23.8445,23.8175,23.813,23.8253,23.816,23.8375,23.8123,23.839,23.7984,23.7927,23.8357,23.8388,23.804,23.7087
-51.869,1,1.04537,1,1,0,52.9563,0.296286,3.26326e+07,1.37066e+06,57571.6,23.816,23.7566,23.7823,23.7816,23.783,23.7737,23.7441,23.7764,23.7727,23.8801,23.8153,23.8793,23.8555,23.799,23.8258,23.8806,23.8063,23.7506,23.8242,23.8225,23.8065,23.8124,23.8023,23.8021,23.7715,23.8039,23.8407,23.8135,23.8086,23.8205,23.8109,23.8321,23.8065,23.8326,23.7915,23.7849,23.8272,23.8294,23.7929,23.6959
-51.1781,1,1.04537,1,1,0,51.6762,0.289722,3.2625e+07,1.3705e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.772,23.8792,23.8144,23.8782,23.8544,23.7977,23.8244,23.8792,23.8047,23.7489,23.8224,23.8205,23.8043,23.81,23.7998,23.7994,23.7686,23.8008,23.8374,23.8099,23.8048,23.8164,23.8065,23.8273,23.8014,23.827,23.7855,23.7782,23.8197,23.8211,23.7831,23.6846
-51.5226,0.868237,1.04537,1,3,0,52.0552,0.275576,3.26084e+07,1.37015e+06,57571.6,23.8155,23.756,23.7815,23.7804,23.7816,23.7721,23.7422,23.7742,23.7703,23.8774,23.8123,23.8759,23.8519,23.795,23.8215,23.876,23.8012,23.7451,23.8183,23.8161,23.7996,23.805,23.7943,23.7936,23.7623,23.7941,23.8301,23.8022,23.7965,23.8074,23.797,23.817,23.7902,23.8147,23.7722,23.7634,23.8034,23.803,23.7616,23.6596
-51.2566,0.901792,1.04537,2,3,0,52.3876,0.290814,3.26263e+07,1.37053e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8546,23.7979,23.8247,23.8794,23.805,23.7492,23.8227,23.8208,23.8047,23.8104,23.8002,23.7999,23.7691,23.8013,23.8379,23.8105,23.8054,23.8171,23.8073,23.8281,23.8022,23.8279,23.7865,23.7793,23.821,23.8225,23.7848,23.6865
-51.5123,0.93111,1.04537,1,1,0,51.542,0.293504,3.26294e+07,1.37059e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8789,23.8551,23.7984,23.8252,23.88,23.8056,23.7499,23.8234,23.8216,23.8056,23.8114,23.8013,23.8009,23.7703,23.8026,23.8393,23.8119,23.807,23.8188,23.8091,23.8301,23.8043,23.8302,23.789,23.7821,23.824,23.8259,23.7888,23.6911
-51.5123,0.701654,1.04537,1,1,0,52.4152,0.293504,3.26294e+07,1.37059e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8789,23.8551,23.7984,23.8252,23.88,23.8056,23.7499,23.8234,23.8216,23.8056,23.8114,23.8013,23.8009,23.7703,23.8026,23.8393,23.8119,23.807,23.8188,23.8091,23.8301,23.8043,23.8302,23.789,23.7821,23.824,23.8259,23.7888,23.6911
-51.0704,0.941336,1.04537,2,3,0,51.9313,0.287669,3.26226e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.879,23.8141,23.8779,23.854,23.7973,23.824,23.8787,23.8042,23.7483,23.8218,23.8198,23.8036,23.8093,23.799,23.7986,23.7677,23.7998,23.8363,23.8088,23.8036,23.8151,23.8052,23.8259,23.7997,23.8252,23.7836,23.776,23.8174,23.8185,23.78,23.681
-51.0856,0.995858,1.04537,1,1,0,51.0995,0.288031,3.2623e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7484,23.8219,23.8199,23.8037,23.8094,23.7992,23.7987,23.7679,23.8,23.8365,23.809,23.8038,23.8153,23.8054,23.8261,23.8,23.8255,23.7839,23.7764,23.8178,23.819,23.7806,23.6816
-51.5917,0.847092,1.04537,1,3,0,51.9814,0.274999,3.26078e+07,1.37014e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7422,23.7741,23.7702,23.8773,23.8122,23.8758,23.8518,23.7948,23.8214,23.8758,23.8011,23.745,23.8181,23.8159,23.7994,23.8048,23.7941,23.7934,23.7621,23.7938,23.8298,23.8018,23.7962,23.8071,23.7966,23.8166,23.7897,23.8142,23.7717,23.7628,23.8028,23.8022,23.7607,23.6586
-51.2355,1,1.04537,1,1,0,51.5117,0.278556,3.26119e+07,1.37023e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8127,23.8764,23.8525,23.7955,23.8221,23.8766,23.802,23.7459,23.8191,23.817,23.8006,23.806,23.7955,23.7948,23.7637,23.7955,23.8317,23.8038,23.7983,23.8093,23.799,23.8192,23.7925,23.8173,23.775,23.7665,23.8069,23.8068,23.7662,23.665
-51.8687,0.825544,1.04537,2,3,0,52.7923,0.272981,3.26054e+07,1.37009e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7815,23.7719,23.742,23.7739,23.77,23.877,23.8119,23.8755,23.8515,23.7944,23.821,23.8754,23.8006,23.7444,23.8175,23.8153,23.7987,23.804,23.7933,23.7925,23.7612,23.7929,23.8288,23.8007,23.795,23.8058,23.7952,23.8151,23.7881,23.8125,23.7698,23.7606,23.8004,23.7996,23.7576,23.655
-51.308,0.903973,1.04537,1,3,0,52.617,0.291438,3.2627e+07,1.37054e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8146,23.8785,23.8547,23.798,23.8248,23.8796,23.8051,23.7493,23.8229,23.821,23.8049,23.8106,23.8005,23.8001,23.7694,23.8016,23.8382,23.8108,23.8058,23.8175,23.8077,23.8286,23.8027,23.8284,23.787,23.7799,23.8217,23.8233,23.7857,23.6875
