# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = Supernova_dL_model
# start_datetime = 2023-07-27 14:28:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/Supernova/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmppqzl4pgk/7ux50jrm.json
# random
#   seed = 93134
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/snia/Supernova_dL-20230727152814.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-51.0114,0.983297,1.0466,2,3,0,51.1166,0.283762,3.26181e+07,1.37035e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8784,23.8135,23.8773,23.8534,23.7965,23.8232,23.8778,23.8032,23.7473,23.8206,23.8186,23.8023,23.8079,23.7975,23.797,23.766,23.798,23.8343,23.8066,23.8013,23.8126,23.8025,23.823,23.7967,23.8218,23.7799,23.772,23.8129,23.8135,23.7741,23.6742
-51.0114,0.765889,1.0466,1,3,0,52.201,0.283762,3.26181e+07,1.37035e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8784,23.8135,23.8773,23.8534,23.7965,23.8232,23.8778,23.8032,23.7473,23.8206,23.8186,23.8023,23.8079,23.7975,23.797,23.766,23.798,23.8343,23.8066,23.8013,23.8126,23.8025,23.823,23.7967,23.8218,23.7799,23.772,23.8129,23.8135,23.7741,23.6742
-53.1965,0.594072,1.0466,1,3,0,53.8609,0.266228,3.25974e+07,1.36992e+06,57571.6,23.8153,23.7557,23.7811,23.7799,23.781,23.7714,23.7414,23.7732,23.7692,23.8761,23.811,23.8744,23.8503,23.7931,23.8195,23.8738,23.7989,23.7426,23.8156,23.8132,23.7965,23.8016,23.7907,23.7897,23.7582,23.7896,23.8253,23.797,23.791,23.8014,23.7906,23.8101,23.7827,23.8065,23.7634,23.7534,23.7924,23.7907,23.747,23.6427
-51.2755,0.981949,1.0466,1,3,0,52.8877,0.278056,3.26114e+07,1.37021e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7424,23.7745,23.7706,23.8777,23.8127,23.8763,23.8524,23.7954,23.822,23.8765,23.8018,23.7458,23.819,23.8169,23.8004,23.8059,23.7953,23.7946,23.7634,23.7953,23.8314,23.8035,23.798,23.809,23.7987,23.8188,23.7921,23.8169,23.7746,23.766,23.8063,23.8062,23.7654,23.6641
-51.3036,0.997918,1.0466,2,3,0,51.3568,0.277727,3.2611e+07,1.3702e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7722,23.7424,23.7744,23.7706,23.8776,23.8126,23.8763,23.8523,23.7954,23.8219,23.8764,23.8018,23.7457,23.8189,23.8168,23.8003,23.8057,23.7952,23.7945,23.7633,23.7951,23.8312,23.8033,23.7978,23.8088,23.7984,23.8186,23.7919,23.8166,23.7743,23.7656,23.8059,23.8058,23.7649,23.6635
-51.0595,0.998927,1.0466,1,3,0,51.2538,0.28167,3.26156e+07,1.3703e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7428,23.7748,23.771,23.8782,23.8132,23.8769,23.853,23.7961,23.8228,23.8773,23.8027,23.7468,23.82,23.818,23.8016,23.8071,23.7967,23.7961,23.765,23.797,23.8333,23.8055,23.8001,23.8113,23.8011,23.8215,23.795,23.82,23.778,23.7698,23.8105,23.8109,23.7709,23.6705
-51.0326,0.982686,1.0466,2,3,0,51.2005,0.2865,3.26213e+07,1.37042e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8538,23.7971,23.8238,23.8784,23.8039,23.748,23.8214,23.8195,23.8032,23.8089,23.7986,23.7981,23.7672,23.7993,23.8357,23.8081,23.8029,23.8144,23.8044,23.825,23.7988,23.8242,23.7825,23.7748,23.8161,23.817,23.7783,23.679
-51.0131,0.787406,1.0466,2,3,0,52.7066,0.283606,3.26179e+07,1.37035e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7713,23.8784,23.8135,23.8773,23.8533,23.7965,23.8232,23.8778,23.8032,23.7473,23.8206,23.8186,23.8023,23.8078,23.7975,23.7969,23.7659,23.7979,23.8342,23.8066,23.8012,23.8125,23.8024,23.8229,23.7965,23.8217,23.7798,23.7718,23.8127,23.8133,23.7739,23.6739
-51.3798,0.953588,1.0466,2,3,0,51.4163,0.292226,3.26279e+07,1.37056e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7734,23.7437,23.7759,23.7723,23.8796,23.8147,23.8787,23.8548,23.7982,23.8249,23.8797,23.8053,23.7495,23.8231,23.8212,23.8051,23.8109,23.8008,23.8004,23.7697,23.802,23.8386,23.8113,23.8063,23.818,23.8082,23.8292,23.8033,23.8291,23.7878,23.7808,23.8226,23.8243,23.7869,23.6889
-51.0955,0.95265,1.0466,1,3,0,51.7306,0.280811,3.26146e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.7709,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8771,23.8025,23.7465,23.8198,23.8177,23.8013,23.8068,23.7964,23.7958,23.7647,23.7966,23.8328,23.805,23.7996,23.8108,23.8005,23.8209,23.7943,23.8193,23.7772,23.7689,23.8095,23.8097,23.7696,23.669
-51.0955,0.920134,1.0466,1,3,0,51.6087,0.280811,3.26146e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.7709,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8771,23.8025,23.7465,23.8198,23.8177,23.8013,23.8068,23.7964,23.7958,23.7647,23.7966,23.8328,23.805,23.7996,23.8108,23.8005,23.8209,23.7943,23.8193,23.7772,23.7689,23.8095,23.8097,23.7696,23.669
-51.0078,1,1.0466,2,3,0,51.0891,0.284518,3.26189e+07,1.37037e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7728,23.743,23.7751,23.7714,23.8785,23.8136,23.8774,23.8535,23.7967,23.8234,23.878,23.8034,23.7475,23.8209,23.8189,23.8026,23.8082,23.7978,23.7973,23.7663,23.7983,23.8347,23.8071,23.8018,23.8131,23.803,23.8236,23.7973,23.8225,23.7806,23.7728,23.8138,23.8145,23.7753,23.6755
-51.0774,0.983281,1.0466,1,3,0,51.0986,0.287839,3.26228e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.8779,23.8541,23.7973,23.824,23.8787,23.8042,23.7484,23.8218,23.8199,23.8037,23.8093,23.7991,23.7986,23.7678,23.7999,23.8364,23.8089,23.8037,23.8152,23.8053,23.826,23.7999,23.8254,23.7837,23.7762,23.8176,23.8187,23.7803,23.6813
-51.5088,0.926108,1.0466,1,3,0,51.521,0.293473,3.26294e+07,1.37059e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8789,23.8551,23.7984,23.8252,23.88,23.8056,23.7499,23.8234,23.8216,23.8056,23.8114,23.8013,23.8009,23.7702,23.8026,23.8393,23.8119,23.807,23.8188,23.8091,23.8301,23.8043,23.8302,23.7889,23.782,23.824,23.8259,23.7887,23.691
-51.0538,0.999066,1.0466,1,3,0,51.4273,0.287217,3.26221e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8778,23.854,23.7972,23.8239,23.8786,23.8041,23.7482,23.8216,23.8197,23.8035,23.8091,23.7989,23.7984,23.7675,23.7996,23.8361,23.8085,23.8034,23.8148,23.8049,23.8255,23.7994,23.8248,23.7831,23.7756,23.8169,23.8179,23.7794,23.6802
-51.083,0.993152,1.0466,1,1,0,51.0881,0.287972,3.2623e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7484,23.8219,23.8199,23.8037,23.8094,23.7991,23.7987,23.7678,23.8,23.8365,23.8089,23.8038,23.8153,23.8054,23.8261,23.8,23.8255,23.7838,23.7764,23.8177,23.8189,23.7805,23.6815
-51.6305,0.89114,1.0466,2,3,0,52.0232,0.29451,3.26306e+07,1.37062e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7735,23.7439,23.7762,23.7725,23.8799,23.8151,23.879,23.8552,23.7986,23.8254,23.8802,23.8059,23.7502,23.8237,23.8219,23.8059,23.8117,23.8017,23.8014,23.7707,23.8031,23.8398,23.8125,23.8076,23.8194,23.8098,23.8308,23.8051,23.8311,23.7899,23.7831,23.8252,23.8272,23.7903,23.6928
-51.3614,1,1.0466,1,1,0,51.6005,0.292032,3.26277e+07,1.37056e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7734,23.7437,23.7759,23.7722,23.8795,23.8147,23.8786,23.8548,23.7981,23.8249,23.8797,23.8053,23.7495,23.823,23.8212,23.8051,23.8108,23.8007,23.8003,23.7696,23.8019,23.8385,23.8111,23.8062,23.8179,23.8081,23.829,23.8032,23.829,23.7876,23.7806,23.8224,23.8241,23.7866,23.6886
-51.6856,0.869627,1.0466,2,3,0,52.6353,0.294946,3.26311e+07,1.37063e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7726,23.8799,23.8151,23.8791,23.8553,23.7987,23.8255,23.8803,23.806,23.7503,23.8239,23.8221,23.806,23.8119,23.8018,23.8015,23.7709,23.8033,23.84,23.8127,23.8078,23.8197,23.8101,23.8311,23.8054,23.8314,23.7903,23.7836,23.8257,23.8277,23.7909,23.6936
-51.5162,1,1.0466,1,1,0,51.7289,0.293539,3.26294e+07,1.37059e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8789,23.8551,23.7984,23.8252,23.88,23.8056,23.7499,23.8235,23.8216,23.8056,23.8114,23.8013,23.801,23.7703,23.8026,23.8393,23.812,23.807,23.8188,23.8091,23.8301,23.8043,23.8302,23.789,23.7821,23.8241,23.826,23.7888,23.6912
-51.092,1,1.0466,1,3,0,51.4227,0.288172,3.26232e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.7731,23.7434,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7485,23.8219,23.82,23.8038,23.8095,23.7992,23.7988,23.7679,23.8001,23.8366,23.8091,23.8039,23.8154,23.8055,23.8262,23.8001,23.8256,23.784,23.7766,23.818,23.8192,23.7808,23.6819
-51.0181,0.99982,1.0466,1,3,0,51.0777,0.28579,3.26204e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8783,23.8037,23.7478,23.8212,23.8192,23.803,23.8086,23.7983,23.7978,23.7669,23.7989,23.8354,23.8078,23.8025,23.8139,23.8039,23.8245,23.7983,23.8236,23.7818,23.7741,23.8152,23.8161,23.7772,23.6777
-51.5658,0.930677,1.0466,2,3,0,51.602,0.275211,3.2608e+07,1.37014e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7422,23.7742,23.7703,23.8773,23.8123,23.8759,23.8519,23.7949,23.8214,23.8759,23.8011,23.745,23.8182,23.816,23.7995,23.8048,23.7942,23.7934,23.7622,23.7939,23.8299,23.802,23.7963,23.8072,23.7967,23.8167,23.7899,23.8144,23.7719,23.763,23.803,23.8025,23.761,23.659
-51.4857,0.851479,1.0466,2,7,0,52.8276,0.293262,3.26291e+07,1.37059e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8252,23.88,23.8056,23.7498,23.8234,23.8215,23.8055,23.8113,23.8012,23.8009,23.7702,23.8025,23.8392,23.8118,23.8069,23.8186,23.8089,23.8299,23.8041,23.83,23.7887,23.7818,23.8238,23.8256,23.7884,23.6907
-51.3115,1,1.0466,1,1,0,51.4814,0.291479,3.26271e+07,1.37054e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8146,23.8785,23.8547,23.798,23.8248,23.8796,23.8051,23.7494,23.8229,23.821,23.8049,23.8106,23.8005,23.8001,23.7694,23.8016,23.8383,23.8108,23.8058,23.8175,23.8077,23.8286,23.8027,23.8285,23.7871,23.78,23.8217,23.8234,23.7857,23.6876
-51.5268,0.835637,1.0466,2,7,0,52.4944,0.275541,3.26084e+07,1.37015e+06,57571.6,23.8155,23.756,23.7815,23.7804,23.7816,23.7721,23.7422,23.7742,23.7703,23.8774,23.8123,23.8759,23.8519,23.7949,23.8215,23.8759,23.8012,23.7451,23.8183,23.8161,23.7996,23.805,23.7943,23.7936,23.7623,23.7941,23.8301,23.8021,23.7965,23.8074,23.7969,23.817,23.7901,23.8147,23.7722,23.7633,23.8034,23.8029,23.7615,23.6596
-51.119,0.94582,1.0466,1,3,0,52.0003,0.28872,3.26238e+07,1.37048e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8045,23.7486,23.8221,23.8201,23.804,23.8097,23.7994,23.799,23.7682,23.8003,23.8369,23.8093,23.8042,23.8158,23.8059,23.8266,23.8006,23.8261,23.7845,23.7771,23.8186,23.8199,23.7816,23.6828
-51.119,0.815949,1.0466,1,3,0,51.9927,0.28872,3.26238e+07,1.37048e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8045,23.7486,23.8221,23.8201,23.804,23.8097,23.7994,23.799,23.7682,23.8003,23.8369,23.8093,23.8042,23.8158,23.8059,23.8266,23.8006,23.8261,23.7845,23.7771,23.8186,23.8199,23.7816,23.6828
-51.223,0.975595,1.0466,1,1,0,51.2313,0.290372,3.26258e+07,1.37052e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7436,23.7757,23.7721,23.8793,23.8145,23.8784,23.8545,23.7978,23.8246,23.8793,23.8049,23.7491,23.8225,23.8207,23.8045,23.8103,23.8001,23.7997,23.7689,23.8011,23.8377,23.8102,23.8052,23.8168,23.807,23.8278,23.8019,23.8275,23.7861,23.7788,23.8205,23.822,23.7841,23.6857
-51.1235,0.956248,1.0466,1,3,0,51.5755,0.280262,3.2614e+07,1.37027e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8528,23.7959,23.8225,23.877,23.8024,23.7464,23.8196,23.8175,23.8012,23.8066,23.7962,23.7955,23.7644,23.7963,23.8325,23.8047,23.7993,23.8104,23.8002,23.8204,23.7939,23.8188,23.7766,23.7683,23.8089,23.809,23.7688,23.668
-51.2381,0.974538,1.0466,1,1,0,51.2448,0.278522,3.26119e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8777,23.8127,23.8764,23.8525,23.7955,23.8221,23.8766,23.802,23.7459,23.8191,23.817,23.8006,23.806,23.7955,23.7948,23.7637,23.7955,23.8316,23.8038,23.7983,23.8093,23.799,23.8192,23.7925,23.8173,23.775,23.7665,23.8069,23.8068,23.7661,23.6649
-51.1718,1,1.0466,1,1,0,51.2456,0.279455,3.2613e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8768,23.8022,23.7462,23.8194,23.8173,23.8009,23.8064,23.7958,23.7952,23.7641,23.7959,23.8321,23.8043,23.7988,23.8099,23.7996,23.8199,23.7933,23.8181,23.7759,23.7675,23.8079,23.808,23.7676,23.6666
-51.1718,0.874154,1.0466,1,3,0,52.0405,0.279455,3.2613e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8768,23.8022,23.7462,23.8194,23.8173,23.8009,23.8064,23.7958,23.7952,23.7641,23.7959,23.8321,23.8043,23.7988,23.8099,23.7996,23.8199,23.7933,23.8181,23.7759,23.7675,23.8079,23.808,23.7676,23.6666
-51.4058,0.949028,1.0466,1,1,0,51.4095,0.276649,3.26097e+07,1.37018e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7704,23.8775,23.8125,23.8761,23.8521,23.7952,23.8217,23.8762,23.8015,23.7454,23.8186,23.8164,23.7999,23.8054,23.7948,23.794,23.7628,23.7946,23.8307,23.8027,23.7972,23.8081,23.7977,23.8178,23.791,23.8157,23.7733,23.7645,23.8047,23.8044,23.7633,23.6616
-51.5079,0.977697,1.0466,1,1,0,51.5724,0.275704,3.26086e+07,1.37015e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7816,23.7721,23.7422,23.7742,23.7703,23.8774,23.8123,23.876,23.852,23.795,23.8215,23.876,23.8013,23.7452,23.8183,23.8161,23.7996,23.805,23.7944,23.7936,23.7624,23.7941,23.8302,23.8022,23.7966,23.8075,23.797,23.8171,23.7903,23.8149,23.7724,23.7635,23.8036,23.8031,23.7618,23.6599
-51.1609,1,1.0466,2,3,0,51.4304,0.279626,3.26132e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8769,23.8022,23.7462,23.8195,23.8173,23.8009,23.8064,23.7959,23.7953,23.7641,23.796,23.8322,23.8044,23.7989,23.81,23.7997,23.82,23.7934,23.8183,23.776,23.7676,23.8081,23.8082,23.7678,23.6669
-51.0429,0.892371,1.0466,2,3,0,51.9926,0.286873,3.26217e+07,1.37043e+06,57571.6,23.8158,23.7564,23.7819,23.7811,23.7824,23.773,23.7432,23.7754,23.7716,23.8789,23.814,23.8778,23.8539,23.7971,23.8238,23.8785,23.804,23.7481,23.8215,23.8196,23.8034,23.809,23.7987,23.7982,23.7673,23.7995,23.8359,23.8083,23.8032,23.8146,23.8046,23.8253,23.7991,23.8245,23.7828,23.7752,23.8165,23.8175,23.7788,23.6796
-51.0642,0.988645,1.0466,2,3,0,51.1445,0.287507,3.26224e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8779,23.854,23.7973,23.824,23.8787,23.8042,23.7483,23.8217,23.8198,23.8036,23.8092,23.799,23.7985,23.7676,23.7998,23.8362,23.8087,23.8035,23.815,23.8051,23.8257,23.7996,23.8251,23.7834,23.7759,23.8172,23.8183,23.7798,23.6807
-51.887,0.849385,1.0466,1,3,0,51.9533,0.296409,3.26328e+07,1.37066e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7441,23.7764,23.7728,23.8801,23.8153,23.8793,23.8556,23.799,23.8258,23.8807,23.8064,23.7507,23.8243,23.8225,23.8065,23.8124,23.8024,23.8021,23.7715,23.8039,23.8408,23.8135,23.8087,23.8206,23.811,23.8322,23.8066,23.8327,23.7916,23.7851,23.8273,23.8296,23.7931,23.6961
-51.3614,0.857314,1.0466,1,3,0,53.0635,0.277098,3.26102e+07,1.37019e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7744,23.7705,23.8776,23.8125,23.8762,23.8522,23.7952,23.8218,23.8763,23.8016,23.7455,23.8187,23.8166,23.8001,23.8055,23.7949,23.7942,23.763,23.7948,23.8309,23.803,23.7974,23.8084,23.798,23.8181,23.7914,23.8161,23.7737,23.765,23.8052,23.8049,23.7639,23.6624
-51.1408,1,1.0466,1,1,0,51.3136,0.279956,3.26136e+07,1.37026e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7747,23.7708,23.8779,23.8129,23.8767,23.8527,23.7958,23.8224,23.877,23.8023,23.7463,23.8196,23.8174,23.8011,23.8065,23.796,23.7954,23.7643,23.7962,23.8324,23.8046,23.7991,23.8102,23.7999,23.8202,23.7937,23.8186,23.7764,23.768,23.8085,23.8086,23.7683,23.6674
-51.4955,0.868101,1.0466,1,3,0,52.0725,0.293352,3.26292e+07,1.37059e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8252,23.88,23.8056,23.7498,23.8234,23.8216,23.8055,23.8113,23.8012,23.8009,23.7702,23.8025,23.8392,23.8119,23.8069,23.8187,23.809,23.83,23.8042,23.8301,23.7888,23.7819,23.8239,23.8257,23.7885,23.6908
