# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = Supernova_dL_model
# start_datetime = 2023-07-27 14:28:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/Supernova/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmppqzl4pgk/7ux50jrm.json
# random
#   seed = 93134
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/snia/Supernova_dL-20230727152814.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-51.2778,0.947944,0.952485,1,3,0,51.3142,0.291079,3.26266e+07,1.37053e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7721,23.8794,23.8146,23.8785,23.8546,23.798,23.8247,23.8795,23.805,23.7492,23.8227,23.8209,23.8048,23.8105,23.8003,23.8,23.7692,23.8014,23.8381,23.8106,23.8056,23.8173,23.8075,23.8283,23.8024,23.8281,23.7867,23.7796,23.8213,23.8228,23.7852,23.6869
-51.3565,0.981779,0.952485,1,1,0,51.4007,0.291979,3.26276e+07,1.37055e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8147,23.8786,23.8548,23.7981,23.8249,23.8797,23.8053,23.7495,23.823,23.8212,23.8051,23.8108,23.8007,23.8003,23.7696,23.8019,23.8385,23.8111,23.8061,23.8178,23.8081,23.829,23.8031,23.8289,23.7875,23.7805,23.8223,23.824,23.7865,23.6885
-51.5791,0.948888,0.952485,1,1,0,51.6165,0.294085,3.26301e+07,1.37061e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.815,23.879,23.8552,23.7985,23.8253,23.8802,23.8058,23.75,23.8236,23.8218,23.8058,23.8116,23.8015,23.8012,23.7705,23.8029,23.8396,23.8123,23.8073,23.8191,23.8095,23.8305,23.8048,23.8307,23.7895,23.7827,23.8247,23.8266,23.7896,23.6921
-51.4241,0.861363,0.952485,1,3,0,52.7988,0.276471,3.26095e+07,1.37017e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7423,23.7743,23.7704,23.8775,23.8124,23.8761,23.8521,23.7951,23.8217,23.8762,23.8014,23.7454,23.8185,23.8164,23.7999,23.8053,23.7947,23.794,23.7627,23.7945,23.8306,23.8027,23.7971,23.808,23.7976,23.8177,23.7909,23.8155,23.7731,23.7643,23.8045,23.8041,23.763,23.6612
-51.0131,0.983911,0.952485,1,3,0,51.5409,0.285427,3.262e+07,1.37039e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7728,23.7431,23.7752,23.7715,23.8787,23.8137,23.8775,23.8537,23.7969,23.8235,23.8782,23.8037,23.7478,23.8211,23.8191,23.8029,23.8085,23.7982,23.7976,23.7667,23.7988,23.8352,23.8076,23.8023,23.8137,23.8037,23.8242,23.798,23.8233,23.7815,23.7737,23.8148,23.8157,23.7767,23.6771
-51.0785,0.908553,0.952485,2,3,0,51.6523,0.281189,3.2615e+07,1.37029e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8769,23.8529,23.796,23.8227,23.8772,23.8026,23.7466,23.8199,23.8178,23.8015,23.807,23.7965,23.7959,23.7648,23.7968,23.833,23.8052,23.7998,23.811,23.8008,23.8211,23.7946,23.8196,23.7775,23.7693,23.81,23.8102,23.7702,23.6696
-51.128,0.989146,0.952485,1,1,0,51.134,0.280181,3.26139e+07,1.37027e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8527,23.7958,23.8224,23.877,23.8024,23.7464,23.8196,23.8175,23.8011,23.8066,23.7961,23.7955,23.7644,23.7963,23.8325,23.8047,23.7992,23.8104,23.8001,23.8204,23.7938,23.8188,23.7766,23.7682,23.8088,23.8089,23.7687,23.6678
-51.4899,0.868163,0.952485,1,3,0,52.0636,0.293301,3.26292e+07,1.37059e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.7761,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8252,23.88,23.8056,23.7498,23.8234,23.8216,23.8055,23.8113,23.8012,23.8009,23.7702,23.8025,23.8392,23.8118,23.8069,23.8187,23.809,23.8299,23.8042,23.83,23.7888,23.7819,23.8238,23.8257,23.7885,23.6908
-51.0087,0.993503,0.952485,1,3,0,51.5106,0.284891,3.26194e+07,1.37038e+06,57571.6,23.8157,23.7563,23.7819,23.7809,23.7822,23.7728,23.7431,23.7752,23.7714,23.8786,23.8137,23.8775,23.8536,23.7968,23.8234,23.8781,23.8035,23.7476,23.821,23.819,23.8027,23.8083,23.798,23.7974,23.7665,23.7985,23.8349,23.8073,23.802,23.8134,23.8033,23.8238,23.7976,23.8228,23.781,23.7731,23.8142,23.815,23.7758,23.6761
-51.0946,0.988826,0.952485,2,3,0,51.1012,0.280829,3.26146e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.7709,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8772,23.8025,23.7465,23.8198,23.8177,23.8013,23.8068,23.7964,23.7958,23.7647,23.7966,23.8328,23.805,23.7996,23.8108,23.8005,23.8209,23.7943,23.8193,23.7772,23.7689,23.8095,23.8098,23.7697,23.669
-51.124,0.993553,0.952485,1,1,0,51.1364,0.280253,3.26139e+07,1.37027e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8528,23.7959,23.8225,23.877,23.8024,23.7464,23.8196,23.8175,23.8012,23.8066,23.7962,23.7955,23.7644,23.7963,23.8325,23.8047,23.7993,23.8104,23.8001,23.8204,23.7939,23.8188,23.7766,23.7683,23.8089,23.809,23.7688,23.668
-51.0082,0.80986,0.952485,2,3,0,52.653,0.284271,3.26186e+07,1.37037e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8785,23.8136,23.8774,23.8535,23.7966,23.8233,23.8779,23.8034,23.7474,23.8208,23.8188,23.8025,23.8081,23.7977,23.7972,23.7662,23.7982,23.8346,23.8069,23.8016,23.813,23.8029,23.8234,23.7971,23.8223,23.7804,23.7725,23.8135,23.8142,23.7749,23.6751
-51.1288,0.972575,0.952485,1,3,0,51.1624,0.280167,3.26138e+07,1.37027e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8527,23.7958,23.8224,23.877,23.8024,23.7464,23.8196,23.8175,23.8011,23.8066,23.7961,23.7955,23.7644,23.7963,23.8325,23.8047,23.7992,23.8104,23.8001,23.8204,23.7938,23.8187,23.7766,23.7682,23.8088,23.8089,23.7686,23.6678
-51.5562,0.888009,0.952485,2,3,0,52.1707,0.29389,3.26298e+07,1.3706e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.815,23.8789,23.8551,23.7985,23.8253,23.8801,23.8057,23.75,23.8236,23.8217,23.8057,23.8115,23.8014,23.8011,23.7704,23.8028,23.8395,23.8122,23.8072,23.819,23.8093,23.8304,23.8046,23.8305,23.7893,23.7825,23.8245,23.8264,23.7893,23.6918
-51.5973,0.990309,0.952485,1,1,0,51.7147,0.294238,3.26303e+07,1.37061e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7762,23.7725,23.8798,23.815,23.879,23.8552,23.7986,23.8254,23.8802,23.8058,23.7501,23.8237,23.8218,23.8058,23.8116,23.8016,23.8012,23.7706,23.8029,23.8397,23.8123,23.8074,23.8192,23.8096,23.8306,23.8049,23.8308,23.7896,23.7828,23.8249,23.8268,23.7899,23.6924
-51.7609,0.961798,0.952485,1,1,0,51.8612,0.295516,3.26317e+07,1.37064e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7727,23.88,23.8152,23.8792,23.8554,23.7988,23.8256,23.8805,23.8061,23.7504,23.824,23.8222,23.8062,23.8121,23.802,23.8018,23.7711,23.8035,23.8403,23.813,23.8082,23.82,23.8104,23.8315,23.8059,23.8319,23.7908,23.7841,23.8263,23.8284,23.7918,23.6946
-52.0185,0.940088,0.952485,1,1,0,52.1385,0.297277,3.26338e+07,1.37068e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7738,23.7442,23.7765,23.7729,23.8802,23.8155,23.8795,23.8557,23.7992,23.826,23.8809,23.8066,23.7509,23.8245,23.8228,23.8068,23.8127,23.8027,23.8025,23.7719,23.8044,23.8412,23.814,23.8092,23.8211,23.8116,23.8328,23.8072,23.8334,23.7924,23.786,23.8283,23.8306,23.7944,23.6976
-52.0404,0.998251,0.952485,2,3,0,52.2731,0.297416,3.26339e+07,1.37069e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7738,23.7442,23.7765,23.7729,23.8802,23.8155,23.8795,23.8557,23.7992,23.826,23.8809,23.8066,23.7509,23.8246,23.8228,23.8069,23.8128,23.8028,23.8025,23.772,23.8044,23.8413,23.8141,23.8093,23.8212,23.8117,23.8329,23.8074,23.8335,23.7926,23.7861,23.8285,23.8308,23.7946,23.6978
-51.0292,0.954239,0.952485,1,3,0,52.3362,0.282685,3.26168e+07,1.37033e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7429,23.7749,23.7712,23.8783,23.8133,23.8771,23.8532,23.7963,23.823,23.8776,23.803,23.747,23.8203,23.8183,23.802,23.8075,23.7971,23.7965,23.7655,23.7975,23.8338,23.8061,23.8007,23.812,23.8018,23.8222,23.7958,23.8209,23.7789,23.7708,23.8117,23.8122,23.7725,23.6723
-51.0946,0.803739,0.952485,2,3,0,52.6475,0.288228,3.26233e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.7731,23.7434,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7485,23.8219,23.82,23.8038,23.8095,23.7992,23.7988,23.7679,23.8001,23.8366,23.8091,23.8039,23.8155,23.8055,23.8263,23.8002,23.8257,23.7841,23.7766,23.818,23.8192,23.7809,23.682
-51.4341,0.96007,0.952485,2,7,0,51.4358,0.276376,3.26094e+07,1.37017e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7423,23.7743,23.7704,23.8775,23.8124,23.8761,23.8521,23.7951,23.8217,23.8761,23.8014,23.7454,23.8185,23.8163,23.7999,23.8053,23.7947,23.7939,23.7627,23.7945,23.8305,23.8026,23.797,23.8079,23.7975,23.8176,23.7908,23.8154,23.773,23.7642,23.8044,23.804,23.7628,23.6611
-51.2153,1,0.952485,2,3,0,51.3955,0.278826,3.26123e+07,1.37023e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8222,23.8767,23.802,23.746,23.8192,23.8171,23.8007,23.8061,23.7956,23.7949,23.7638,23.7956,23.8318,23.8039,23.7985,23.8095,23.7992,23.8194,23.7928,23.8176,23.7753,23.7668,23.8072,23.8072,23.7666,23.6654
-51.0247,0.984008,0.952485,1,3,0,51.3353,0.286154,3.26208e+07,1.37041e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8138,23.8777,23.8538,23.797,23.8237,23.8784,23.8038,23.7479,23.8213,23.8194,23.8031,23.8087,23.7984,23.7979,23.767,23.7991,23.8355,23.808,23.8027,23.8142,23.8041,23.8248,23.7985,23.8239,23.7821,23.7745,23.8157,23.8166,23.7777,23.6784
-51.0957,0.973415,0.952485,1,3,0,51.1922,0.280806,3.26146e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.7709,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8771,23.8025,23.7465,23.8198,23.8177,23.8013,23.8068,23.7964,23.7957,23.7647,23.7966,23.8328,23.805,23.7996,23.8108,23.8005,23.8208,23.7943,23.8193,23.7772,23.7689,23.8095,23.8097,23.7696,23.6689
-51.1655,0.994921,0.952485,2,3,0,51.1719,0.279552,3.26131e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8769,23.8022,23.7462,23.8194,23.8173,23.8009,23.8064,23.7959,23.7952,23.7641,23.796,23.8322,23.8043,23.7989,23.81,23.7997,23.8199,23.7933,23.8182,23.776,23.7676,23.8081,23.8081,23.7677,23.6667
-51.2418,0.983479,0.952485,1,1,0,51.26,0.278475,3.26119e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8777,23.8127,23.8764,23.8524,23.7955,23.8221,23.8766,23.8019,23.7459,23.8191,23.817,23.8006,23.806,23.7955,23.7948,23.7636,23.7955,23.8316,23.8038,23.7982,23.8093,23.7989,23.8191,23.7925,23.8173,23.775,23.7664,23.8068,23.8067,23.7661,23.6648
-51.0115,0.997181,0.952485,1,3,0,51.239,0.283751,3.2618e+07,1.37035e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8784,23.8135,23.8773,23.8534,23.7965,23.8232,23.8778,23.8032,23.7473,23.8206,23.8186,23.8023,23.8079,23.7975,23.797,23.766,23.798,23.8343,23.8066,23.8013,23.8126,23.8025,23.823,23.7967,23.8218,23.7799,23.772,23.8129,23.8135,23.7741,23.6741
-51.3268,0.932732,0.952485,1,3,0,51.3996,0.277468,3.26107e+07,1.3702e+06,57571.6,23.8155,23.7561,23.7815,23.7805,23.7818,23.7722,23.7424,23.7744,23.7705,23.8776,23.8126,23.8763,23.8523,23.7953,23.8219,23.8764,23.8017,23.7456,23.8188,23.8167,23.8002,23.8056,23.7951,23.7944,23.7632,23.795,23.8311,23.8032,23.7977,23.8086,23.7983,23.8184,23.7917,23.8164,23.774,23.7654,23.8056,23.8054,23.7645,23.663
-51.1298,0.938868,0.952485,2,3,0,51.9196,0.288921,3.26241e+07,1.37048e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8543,23.7975,23.8243,23.879,23.8045,23.7487,23.8221,23.8202,23.804,23.8097,23.7995,23.7991,23.7682,23.8004,23.837,23.8095,23.8043,23.8159,23.806,23.8268,23.8007,23.8263,23.7847,23.7773,23.8188,23.8201,23.7819,23.6832
-52.6554,0.834035,0.952485,2,3,0,52.6681,0.268616,3.26002e+07,1.36998e+06,57571.6,23.8153,23.7558,23.7812,23.7801,23.7812,23.7715,23.7416,23.7735,23.7695,23.8764,23.8113,23.8748,23.8507,23.7936,23.82,23.8744,23.7995,23.7433,23.8163,23.8139,23.7973,23.8025,23.7916,23.7907,23.7592,23.7908,23.8266,23.7983,23.7924,23.803,23.7922,23.8119,23.7846,23.8087,23.7656,23.756,23.7953,23.7939,23.7508,23.6471
-52.5328,1,0.952485,2,3,0,52.9199,0.269212,3.26009e+07,1.36999e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7416,23.7735,23.7696,23.8765,23.8114,23.8749,23.8508,23.7937,23.8202,23.8745,23.7996,23.7434,23.8164,23.8141,23.7975,23.8027,23.7919,23.791,23.7595,23.791,23.8269,23.7987,23.7928,23.8034,23.7926,23.8123,23.7851,23.8092,23.7662,23.7566,23.796,23.7947,23.7517,23.6481
-52.5567,0.997219,0.952485,2,7,0,52.5639,0.300353,3.26373e+07,1.37076e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7445,23.7768,23.7732,23.8806,23.8159,23.88,23.8563,23.7998,23.8266,23.8816,23.8073,23.7517,23.8254,23.8237,23.8078,23.8138,23.8039,23.8037,23.7733,23.8058,23.8428,23.8157,23.811,23.8231,23.8137,23.835,23.8096,23.836,23.7952,23.7891,23.8318,23.8345,23.7989,23.7028
-51.5963,1,0.952485,1,1,0,52.3396,0.294229,3.26302e+07,1.37061e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.815,23.879,23.8552,23.7986,23.8254,23.8802,23.8058,23.7501,23.8237,23.8218,23.8058,23.8116,23.8016,23.8012,23.7706,23.8029,23.8397,23.8123,23.8074,23.8192,23.8096,23.8306,23.8049,23.8308,23.7896,23.7828,23.8249,23.8268,23.7898,23.6923
-55.3183,0.630092,0.952485,2,7,0,55.3195,0.259012,3.25888e+07,1.36974e+06,57571.6,23.8151,23.7555,23.7807,23.7796,23.7806,23.7708,23.7407,23.7725,23.7684,23.8752,23.8099,23.8732,23.849,23.7917,23.818,23.8722,23.7971,23.7407,23.8135,23.811,23.794,23.799,23.7879,23.7867,23.7549,23.7862,23.8216,23.793,23.7867,23.7968,23.7856,23.8047,23.7769,23.8002,23.7564,23.7456,23.7839,23.7811,23.7356,23.6293
-51.6891,0.990251,0.952485,2,7,0,54.5083,0.294973,3.26311e+07,1.37063e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7726,23.8799,23.8151,23.8791,23.8553,23.7987,23.8255,23.8804,23.806,23.7503,23.8239,23.8221,23.8061,23.8119,23.8018,23.8015,23.7709,23.8033,23.84,23.8127,23.8079,23.8197,23.8101,23.8311,23.8055,23.8315,23.7903,23.7836,23.8257,23.8278,23.791,23.6936
-51.0179,0.993371,0.952485,1,3,0,51.6634,0.285782,3.26204e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8783,23.8037,23.7478,23.8212,23.8192,23.803,23.8086,23.7983,23.7978,23.7669,23.7989,23.8354,23.8077,23.8025,23.8139,23.8039,23.8245,23.7983,23.8236,23.7818,23.7741,23.8152,23.8161,23.7772,23.6777
-52.6041,0.702962,0.952485,1,3,0,52.9514,0.300596,3.26376e+07,1.37076e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7445,23.7768,23.7733,23.8807,23.8159,23.88,23.8563,23.7998,23.8267,23.8816,23.8074,23.7518,23.8255,23.8238,23.8079,23.8139,23.804,23.8038,23.7734,23.8059,23.8429,23.8158,23.8111,23.8232,23.8138,23.8352,23.8098,23.8362,23.7955,23.7893,23.832,23.8348,23.7992,23.7032
-51.342,1,0.952485,2,7,0,52.3217,0.277303,3.26105e+07,1.37019e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7424,23.7744,23.7705,23.8776,23.8126,23.8762,23.8522,23.7953,23.8219,23.8763,23.8017,23.7456,23.8188,23.8166,23.8002,23.8056,23.795,23.7943,23.7631,23.7949,23.831,23.8031,23.7976,23.8085,23.7981,23.8183,23.7915,23.8163,23.7739,23.7652,23.8054,23.8052,23.7643,23.6627
-51.9486,0.878145,0.952485,1,1,0,51.9495,0.272462,3.26048e+07,1.37007e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7739,23.7699,23.8769,23.8119,23.8754,23.8514,23.7943,23.8208,23.8752,23.8005,23.7443,23.8174,23.8151,23.7985,23.8038,23.7931,23.7923,23.761,23.7926,23.8285,23.8004,23.7947,23.8054,23.7948,23.8147,23.7877,23.812,23.7693,23.7601,23.7998,23.7989,23.7568,23.654
-51.3081,0.885376,0.952485,1,3,0,53.1135,0.291439,3.2627e+07,1.37054e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8146,23.8785,23.8547,23.798,23.8248,23.8796,23.8051,23.7493,23.8229,23.821,23.8049,23.8106,23.8005,23.8001,23.7694,23.8016,23.8382,23.8108,23.8058,23.8175,23.8077,23.8286,23.8027,23.8284,23.787,23.7799,23.8217,23.8233,23.7857,23.6875
-51.1579,1,0.952485,1,1,0,51.2824,0.289403,3.26246e+07,1.37049e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7731,23.7435,23.7756,23.7719,23.8792,23.8143,23.8782,23.8544,23.7976,23.8244,23.8791,23.8046,23.7488,23.8223,23.8204,23.8042,23.8099,23.7997,23.7993,23.7685,23.8006,23.8372,23.8097,23.8046,23.8162,23.8063,23.8271,23.8011,23.8267,23.7852,23.7778,23.8194,23.8207,23.7826,23.684
-52.3082,0.814639,0.952485,1,3,0,52.3585,0.299011,3.26358e+07,1.37073e+06,57571.6,23.816,23.7567,23.7825,23.7817,23.7831,23.7739,23.7443,23.7766,23.7731,23.8805,23.8157,23.8798,23.856,23.7995,23.8264,23.8813,23.807,23.7513,23.825,23.8233,23.8074,23.8133,23.8034,23.8032,23.7727,23.8052,23.8421,23.8149,23.8102,23.8222,23.8128,23.8341,23.8086,23.8349,23.794,23.7877,23.8303,23.8328,23.7969,23.7005
