# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = Supernova_dL_model
# start_datetime = 2023-07-22 21:01:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/Supernova/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpg_e5obpy/97x3tqkm.json
# random
#   seed = 9768
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/snia/Supernova_dL-20230722220118.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-51.8347,1,0.99997,1,1,0,52.7609,0.273208,3.26056e+07,1.37009e+06,57571.6,23.8154,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.77,23.877,23.812,23.8756,23.8515,23.7945,23.821,23.8754,23.8006,23.7445,23.8176,23.8154,23.7988,23.8041,23.7934,23.7926,23.7613,23.793,23.8289,23.8009,23.7952,23.8059,23.7953,23.8153,23.7883,23.8127,23.77,23.7609,23.8007,23.7999,23.7579,23.6554
-52.3783,0.887085,0.99997,1,1,0,52.4564,0.269998,3.26018e+07,1.37001e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7813,23.7716,23.7417,23.7736,23.7697,23.8766,23.8115,23.875,23.851,23.7939,23.8203,23.8747,23.7998,23.7437,23.8167,23.8144,23.7977,23.803,23.7922,23.7913,23.7599,23.7914,23.8273,23.7991,23.7933,23.8039,23.7931,23.8129,23.7857,23.8099,23.767,23.7574,23.7969,23.7957,23.7529,23.6496
-52.0113,1,0.99997,1,1,0,52.4395,0.272071,3.26043e+07,1.37006e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7738,23.7699,23.8769,23.8118,23.8754,23.8513,23.7943,23.8208,23.8752,23.8004,23.7442,23.8173,23.815,23.7984,23.8037,23.793,23.7921,23.7608,23.7924,23.8283,23.8002,23.7945,23.8052,23.7946,23.8144,23.7874,23.8117,23.7689,23.7596,23.7993,23.7984,23.7562,23.6533
-52.5078,0.965643,0.99997,2,3,0,52.6263,0.269336,3.26011e+07,1.37e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7416,23.7736,23.7696,23.8765,23.8114,23.8749,23.8509,23.7937,23.8202,23.8745,23.7997,23.7435,23.8165,23.8142,23.7975,23.8027,23.7919,23.791,23.7596,23.7911,23.8269,23.7987,23.7929,23.8034,23.7927,23.8124,23.7852,23.8093,23.7663,23.7567,23.7961,23.7948,23.7519,23.6484
-52.0562,1,0.99997,1,1,0,52.544,0.271798,3.2604e+07,1.37006e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7419,23.7738,23.7699,23.8769,23.8118,23.8753,23.8513,23.7942,23.8207,23.8751,23.8003,23.7441,23.8172,23.8149,23.7983,23.8036,23.7929,23.792,23.7607,23.7923,23.8282,23.8001,23.7943,23.805,23.7944,23.8142,23.7872,23.8114,23.7687,23.7594,23.799,23.798,23.7557,23.6528
-52.2014,0.968593,0.99997,1,1,0,52.4005,0.270956,3.2603e+07,1.37004e+06,57571.6,23.8154,23.7558,23.7813,23.7802,23.7813,23.7717,23.7418,23.7737,23.7698,23.8767,23.8116,23.8752,23.8511,23.7941,23.8205,23.8749,23.8001,23.7439,23.817,23.8147,23.798,23.8033,23.7925,23.7917,23.7603,23.7919,23.8278,23.7996,23.7938,23.8045,23.7938,23.8136,23.7865,23.8107,23.7679,23.7585,23.798,23.7969,23.7544,23.6513
-51.0269,0.991633,0.99997,1,3,0,52.1534,0.282786,3.26169e+07,1.37033e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7429,23.775,23.7712,23.8783,23.8134,23.8771,23.8532,23.7964,23.823,23.8776,23.803,23.7471,23.8204,23.8183,23.802,23.8075,23.7971,23.7966,23.7655,23.7975,23.8338,23.8061,23.8008,23.812,23.8019,23.8223,23.7959,23.821,23.779,23.7709,23.8118,23.8123,23.7726,23.6724
-51.0153,0.997983,0.99997,2,3,0,51.0447,0.283431,3.26177e+07,1.37035e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8135,23.8772,23.8533,23.7965,23.8231,23.8777,23.8032,23.7472,23.8206,23.8185,23.8022,23.8078,23.7974,23.7968,23.7658,23.7978,23.8342,23.8065,23.8011,23.8124,23.8023,23.8228,23.7964,23.8216,23.7796,23.7716,23.8125,23.8131,23.7736,23.6736
-52.211,0.736779,0.99997,1,3,0,52.6391,0.298453,3.26351e+07,1.37071e+06,57571.6,23.816,23.7567,23.7824,23.7817,23.7831,23.7738,23.7443,23.7766,23.773,23.8804,23.8156,23.8797,23.8559,23.7994,23.8262,23.8811,23.8069,23.7512,23.8249,23.8231,23.8072,23.8131,23.8032,23.803,23.7724,23.8049,23.8418,23.8146,23.8099,23.8219,23.8124,23.8337,23.8082,23.8344,23.7935,23.7872,23.8296,23.8321,23.7961,23.6996
-51.3276,1,0.99997,1,1,0,51.991,0.291662,3.26273e+07,1.37055e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8146,23.8786,23.8547,23.7981,23.8248,23.8796,23.8052,23.7494,23.8229,23.8211,23.805,23.8107,23.8006,23.8002,23.7695,23.8017,23.8384,23.8109,23.8059,23.8176,23.8079,23.8288,23.8029,23.8286,23.7873,23.7802,23.822,23.8236,23.786,23.6879
-51.208,1,0.99997,1,1,0,51.3236,0.290163,3.26255e+07,1.37051e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8793,23.8144,23.8783,23.8545,23.7978,23.8245,23.8793,23.8048,23.749,23.8225,23.8206,23.8045,23.8102,23.8,23.7996,23.7688,23.801,23.8376,23.8101,23.8051,23.8167,23.8068,23.8277,23.8017,23.8274,23.7859,23.7786,23.8203,23.8217,23.7838,23.6853
-51.8204,0.931266,0.99997,2,7,0,51.8237,0.273305,3.26058e+07,1.3701e+06,57571.6,23.8155,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.77,23.8771,23.812,23.8756,23.8515,23.7945,23.821,23.8754,23.8007,23.7445,23.8176,23.8154,23.7988,23.8042,23.7935,23.7927,23.7613,23.793,23.829,23.8009,23.7952,23.806,23.7954,23.8153,23.7884,23.8128,23.7701,23.761,23.8008,23.8,23.7581,23.6555
-51.018,1,0.99997,2,3,0,51.7026,0.285784,3.26204e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8783,23.8037,23.7478,23.8212,23.8192,23.803,23.8086,23.7983,23.7978,23.7669,23.7989,23.8354,23.8077,23.8025,23.8139,23.8039,23.8245,23.7983,23.8236,23.7818,23.7741,23.8152,23.8161,23.7772,23.6777
-51.8103,0.806375,0.99997,1,3,0,52.1774,0.273375,3.26058e+07,1.3701e+06,57571.6,23.8155,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.7701,23.8771,23.812,23.8756,23.8516,23.7945,23.821,23.8755,23.8007,23.7446,23.8177,23.8154,23.7989,23.8042,23.7935,23.7927,23.7614,23.793,23.829,23.8009,23.7952,23.806,23.7955,23.8154,23.7884,23.8128,23.7702,23.761,23.8009,23.8001,23.7582,23.6557
-51.3384,1,0.99997,1,1,0,51.7122,0.277342,3.26105e+07,1.3702e+06,57571.6,23.8155,23.7561,23.7815,23.7805,23.7817,23.7722,23.7424,23.7744,23.7705,23.8776,23.8126,23.8762,23.8522,23.7953,23.8219,23.8764,23.8017,23.7456,23.8188,23.8166,23.8002,23.8056,23.795,23.7943,23.7631,23.7949,23.831,23.8031,23.7976,23.8086,23.7982,23.8183,23.7916,23.8163,23.7739,23.7652,23.8055,23.8053,23.7643,23.6628
-51.4257,0.896469,0.99997,1,3,0,52.2982,0.292692,3.26285e+07,1.37057e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8787,23.8549,23.7983,23.825,23.8798,23.8054,23.7497,23.8232,23.8214,23.8053,23.8111,23.801,23.8006,23.7699,23.8022,23.8389,23.8115,23.8065,23.8183,23.8085,23.8295,23.8037,23.8295,23.7882,23.7812,23.8231,23.8249,23.7876,23.6897
-51.9712,0.872601,0.99997,1,1,0,51.994,0.296972,3.26334e+07,1.37068e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7442,23.7764,23.7728,23.8802,23.8154,23.8794,23.8557,23.7991,23.8259,23.8808,23.8065,23.7508,23.8244,23.8227,23.8067,23.8126,23.8026,23.8024,23.7718,23.8042,23.841,23.8138,23.809,23.821,23.8114,23.8326,23.807,23.8332,23.7921,23.7856,23.828,23.8303,23.7939,23.697
-51.6527,0.849096,0.99997,2,3,0,53.6373,0.294688,3.26308e+07,1.37062e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7726,23.8799,23.8151,23.8791,23.8553,23.7987,23.8255,23.8803,23.8059,23.7502,23.8238,23.822,23.806,23.8118,23.8017,23.8014,23.7708,23.8031,23.8399,23.8126,23.8077,23.8195,23.8099,23.8309,23.8052,23.8312,23.79,23.7833,23.8254,23.8274,23.7905,23.6931
-51.418,1,0.99997,1,1,0,51.649,0.292615,3.26284e+07,1.37057e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8787,23.8549,23.7983,23.825,23.8798,23.8054,23.7497,23.8232,23.8213,23.8053,23.811,23.8009,23.8006,23.7699,23.8022,23.8388,23.8115,23.8065,23.8182,23.8085,23.8294,23.8036,23.8295,23.7881,23.7812,23.823,23.8248,23.7874,23.6896
-51.418,0.452657,0.99997,1,3,0,55.6797,0.292615,3.26284e+07,1.37057e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8787,23.8549,23.7983,23.825,23.8798,23.8054,23.7497,23.8232,23.8213,23.8053,23.811,23.8009,23.8006,23.7699,23.8022,23.8388,23.8115,23.8065,23.8182,23.8085,23.8294,23.8036,23.8295,23.7881,23.7812,23.823,23.8248,23.7874,23.6896
-52.0405,0.855907,0.99997,1,1,0,52.0568,0.297416,3.26339e+07,1.37069e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7738,23.7442,23.7765,23.7729,23.8802,23.8155,23.8795,23.8557,23.7992,23.826,23.8809,23.8066,23.7509,23.8246,23.8228,23.8069,23.8128,23.8028,23.8025,23.772,23.8044,23.8413,23.8141,23.8093,23.8212,23.8117,23.8329,23.8074,23.8335,23.7926,23.7861,23.8285,23.8308,23.7946,23.6978
-53.1733,0.747572,0.99997,1,1,0,53.2549,0.303286,3.26407e+07,1.37083e+06,57571.6,23.8161,23.7569,23.7826,23.7819,23.7834,23.7742,23.7447,23.7771,23.7736,23.881,23.8163,23.8805,23.8568,23.8003,23.8272,23.8822,23.808,23.7525,23.8262,23.8246,23.8088,23.8148,23.805,23.8049,23.7745,23.8072,23.8442,23.8172,23.8126,23.8249,23.8156,23.8371,23.8119,23.8385,23.7979,23.7921,23.8351,23.8381,23.8032,23.7077
-51.183,1,0.99997,1,3,0,52.7815,0.289798,3.26251e+07,1.3705e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.772,23.8792,23.8144,23.8783,23.8544,23.7977,23.8244,23.8792,23.8047,23.7489,23.8224,23.8205,23.8043,23.81,23.7998,23.7994,23.7686,23.8008,23.8374,23.8099,23.8049,23.8164,23.8066,23.8274,23.8014,23.827,23.7855,23.7782,23.8198,23.8212,23.7832,23.6847
-51.0176,0.999455,0.99997,1,3,0,51.158,0.285762,3.26204e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8783,23.8037,23.7478,23.8212,23.8192,23.803,23.8086,23.7983,23.7978,23.7669,23.7989,23.8353,23.8077,23.8025,23.8139,23.8039,23.8245,23.7982,23.8236,23.7818,23.7741,23.8152,23.8161,23.7772,23.6777
-51.1438,0.975012,0.99997,2,3,0,51.2142,0.289166,3.26244e+07,1.37049e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8792,23.8143,23.8782,23.8543,23.7976,23.8243,23.879,23.8046,23.7487,23.8222,23.8203,23.8041,23.8098,23.7996,23.7992,23.7684,23.8005,23.8371,23.8096,23.8045,23.8161,23.8062,23.8269,23.8009,23.8265,23.7849,23.7776,23.8191,23.8204,23.7823,23.6836
-52.135,0.892949,0.99997,2,3,0,52.141,0.271334,3.26034e+07,1.37005e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7717,23.7418,23.7738,23.7698,23.8768,23.8117,23.8752,23.8512,23.7941,23.8206,23.875,23.8002,23.744,23.8171,23.8148,23.7982,23.8034,23.7927,23.7918,23.7605,23.7921,23.828,23.7998,23.794,23.8047,23.7941,23.8139,23.7868,23.811,23.7682,23.7589,23.7985,23.7974,23.755,23.652
-53.0285,0.823521,0.99997,1,1,0,53.1118,0.266933,3.25982e+07,1.36994e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7714,23.7414,23.7733,23.7693,23.8762,23.8111,23.8745,23.8504,23.7933,23.8197,23.874,23.7991,23.7428,23.8158,23.8134,23.7967,23.8019,23.791,23.79,23.7585,23.79,23.8257,23.7974,23.7914,23.8019,23.791,23.8106,23.7833,23.8072,23.764,23.7542,23.7933,23.7917,23.7481,23.644
-53.8363,0.947534,0.99997,2,3,0,54.0957,0.26377,3.25944e+07,1.36986e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7809,23.7712,23.7411,23.773,23.7689,23.8758,23.8106,23.874,23.8499,23.7926,23.819,23.8733,23.7983,23.742,23.8149,23.8124,23.7956,23.8007,23.7897,23.7887,23.7571,23.7884,23.824,23.7956,23.7896,23.7999,23.7889,23.8083,23.7807,23.8044,23.761,23.7508,23.7895,23.7875,23.7431,23.6382
-52.4855,1,0.99997,1,1,0,53.6317,0.269448,3.26012e+07,1.37e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7416,23.7736,23.7696,23.8765,23.8114,23.8749,23.8509,23.7938,23.8202,23.8746,23.7997,23.7435,23.8165,23.8142,23.7975,23.8028,23.792,23.7911,23.7596,23.7912,23.827,23.7988,23.7929,23.8035,23.7928,23.8125,23.7853,23.8094,23.7664,23.7569,23.7963,23.795,23.7521,23.6486
-52.1599,1,0.99997,1,1,0,52.595,0.271192,3.26033e+07,1.37004e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7813,23.7717,23.7418,23.7737,23.7698,23.8768,23.8117,23.8752,23.8512,23.7941,23.8206,23.875,23.8001,23.744,23.817,23.8147,23.7981,23.8034,23.7926,23.7918,23.7604,23.792,23.8279,23.7997,23.794,23.8046,23.794,23.8138,23.7867,23.8109,23.7681,23.7587,23.7983,23.7973,23.7548,23.6517
-51.0283,1,0.99997,2,3,0,51.9775,0.28632,3.2621e+07,1.37042e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8538,23.797,23.8237,23.8784,23.8039,23.748,23.8214,23.8194,23.8032,23.8088,23.7985,23.798,23.7671,23.7992,23.8356,23.808,23.8028,23.8143,23.8043,23.8249,23.7987,23.8241,23.7823,23.7746,23.8159,23.8168,23.778,23.6786
-51.4092,0.95321,0.99997,2,3,0,51.4248,0.276616,3.26097e+07,1.37018e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7704,23.8775,23.8125,23.8761,23.8521,23.7952,23.8217,23.8762,23.8015,23.7454,23.8186,23.8164,23.7999,23.8053,23.7947,23.794,23.7628,23.7946,23.8307,23.8027,23.7972,23.8081,23.7977,23.8178,23.791,23.8157,23.7732,23.7645,23.8046,23.8043,23.7632,23.6615
-51.0185,1,0.99997,2,3,0,51.3433,0.285817,3.26205e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8783,23.8037,23.7479,23.8212,23.8193,23.803,23.8086,23.7983,23.7978,23.7669,23.799,23.8354,23.8078,23.8025,23.8139,23.8039,23.8245,23.7983,23.8236,23.7818,23.7741,23.8153,23.8162,23.7772,23.6778
-51.9242,0.782486,0.99997,1,3,0,52.3395,0.272618,3.26049e+07,1.37008e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7739,23.77,23.877,23.8119,23.8755,23.8514,23.7944,23.8209,23.8753,23.8005,23.7444,23.8174,23.8152,23.7986,23.8039,23.7932,23.7924,23.761,23.7927,23.8286,23.8005,23.7948,23.8055,23.7949,23.8148,23.7878,23.8122,23.7694,23.7602,23.8,23.7991,23.757,23.6543
-52.6817,0.847038,0.99997,1,1,0,52.7472,0.268492,3.26001e+07,1.36998e+06,57571.6,23.8153,23.7558,23.7812,23.7801,23.7812,23.7715,23.7416,23.7735,23.7695,23.8764,23.8113,23.8748,23.8507,23.7936,23.82,23.8743,23.7995,23.7433,23.8162,23.8139,23.7972,23.8024,23.7916,23.7907,23.7592,23.7907,23.8265,23.7983,23.7924,23.8029,23.7921,23.8118,23.7845,23.8085,23.7655,23.7558,23.7951,23.7937,23.7506,23.6468
-52.6475,1,0.99997,1,1,0,53.0306,0.268654,3.26003e+07,1.36998e+06,57571.6,23.8153,23.7558,23.7812,23.7801,23.7812,23.7715,23.7416,23.7735,23.7695,23.8764,23.8113,23.8748,23.8507,23.7936,23.82,23.8744,23.7995,23.7433,23.8163,23.814,23.7973,23.8025,23.7917,23.7907,23.7593,23.7908,23.8266,23.7983,23.7925,23.803,23.7922,23.8119,23.7846,23.8087,23.7657,23.756,23.7953,23.7939,23.7508,23.6471
-52.3459,1,0.99997,1,1,0,52.8067,0.270169,3.2602e+07,1.37002e+06,57571.6,23.8154,23.7558,23.7812,23.7802,23.7813,23.7717,23.7417,23.7736,23.7697,23.8766,23.8115,23.8751,23.851,23.7939,23.8204,23.8747,23.7999,23.7437,23.8167,23.8144,23.7978,23.803,23.7922,23.7914,23.7599,23.7915,23.8274,23.7992,23.7934,23.804,23.7933,23.813,23.7859,23.81,23.7671,23.7576,23.7971,23.7959,23.7532,23.6499
-54.0385,0.674722,0.99997,2,3,0,56.7868,0.263055,3.25936e+07,1.36984e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.7411,23.7729,23.7688,23.8757,23.8105,23.8739,23.8498,23.7925,23.8189,23.8731,23.7981,23.7418,23.8147,23.8122,23.7954,23.8005,23.7895,23.7884,23.7568,23.7881,23.8237,23.7952,23.7891,23.7994,23.7884,23.8077,23.7801,23.8037,23.7603,23.75,23.7887,23.7865,23.742,23.6368
-52.9546,1,0.99997,1,1,0,54.0065,0.267253,3.25986e+07,1.36994e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7714,23.7414,23.7733,23.7693,23.8763,23.8111,23.8746,23.8505,23.7933,23.8198,23.8741,23.7992,23.7429,23.8159,23.8135,23.7968,23.802,23.7911,23.7902,23.7586,23.7901,23.8258,23.7976,23.7916,23.8021,23.7913,23.8109,23.7835,23.8075,23.7643,23.7545,23.7937,23.7921,23.7486,23.6446
-51.7208,1,0.99997,1,1,0,52.6889,0.274009,3.26066e+07,1.37011e+06,57571.6,23.8155,23.7559,23.7814,23.7804,23.7815,23.772,23.7421,23.774,23.7701,23.8772,23.8121,23.8757,23.8517,23.7946,23.8212,23.8756,23.8008,23.7447,23.8178,23.8156,23.7991,23.8044,23.7937,23.7929,23.7616,23.7933,23.8293,23.8013,23.7956,23.8064,23.7959,23.8159,23.7889,23.8134,23.7708,23.7617,23.8016,23.8009,23.7592,23.6568
-51.0762,0.585967,0.99997,2,3,0,56.2367,0.287811,3.26228e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.8779,23.8541,23.7973,23.824,23.8787,23.8042,23.7484,23.8218,23.8199,23.8037,23.8093,23.7991,23.7986,23.7678,23.7999,23.8364,23.8089,23.8037,23.8152,23.8053,23.826,23.7999,23.8253,23.7837,23.7762,23.8176,23.8187,23.7802,23.6812
-51.4269,0.621156,0.99997,2,3,0,54.2722,0.276444,3.26095e+07,1.37017e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7423,23.7743,23.7704,23.8775,23.8124,23.8761,23.8521,23.7951,23.8217,23.8762,23.8014,23.7454,23.8185,23.8164,23.7999,23.8053,23.7947,23.794,23.7627,23.7945,23.8306,23.8026,23.7971,23.808,23.7976,23.8176,23.7909,23.8155,23.7731,23.7643,23.8044,23.8041,23.7629,23.6612
-51.6218,0.851766,0.99997,1,3,0,52.7862,0.294439,3.26305e+07,1.37061e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7828,23.7735,23.7439,23.7762,23.7725,23.8799,23.815,23.879,23.8552,23.7986,23.8254,23.8802,23.8059,23.7501,23.8237,23.8219,23.8059,23.8117,23.8016,23.8013,23.7707,23.803,23.8398,23.8125,23.8075,23.8194,23.8097,23.8308,23.805,23.831,23.7898,23.783,23.8251,23.8271,23.7902,23.6927
-51.0516,0.999201,0.99997,1,3,0,51.5216,0.287152,3.2622e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8778,23.854,23.7972,23.8239,23.8786,23.8041,23.7482,23.8216,23.8197,23.8035,23.8091,23.7988,23.7984,23.7675,23.7996,23.8361,23.8085,23.8033,23.8148,23.8048,23.8255,23.7993,23.8248,23.7831,23.7755,23.8168,23.8179,23.7793,23.6801
-51.7134,0.816707,0.99997,1,3,0,52.182,0.274063,3.26067e+07,1.37011e+06,57571.6,23.8155,23.7559,23.7814,23.7804,23.7815,23.772,23.7421,23.774,23.7701,23.8772,23.8121,23.8757,23.8517,23.7947,23.8212,23.8756,23.8008,23.7447,23.8178,23.8156,23.7991,23.8044,23.7938,23.793,23.7617,23.7934,23.8294,23.8013,23.7957,23.8065,23.7959,23.8159,23.789,23.8134,23.7708,23.7618,23.8017,23.801,23.7593,23.6569
-51.2205,1,0.99997,1,1,0,51.6013,0.278755,3.26122e+07,1.37023e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8222,23.8767,23.802,23.746,23.8192,23.8171,23.8007,23.8061,23.7956,23.7949,23.7638,23.7956,23.8318,23.8039,23.7984,23.8095,23.7991,23.8193,23.7927,23.8175,23.7752,23.7667,23.8071,23.8071,23.7665,23.6653
-52.027,0.88222,0.99997,1,3,0,52.0357,0.271975,3.26042e+07,1.37006e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7738,23.7699,23.8769,23.8118,23.8754,23.8513,23.7942,23.8207,23.8751,23.8003,23.7442,23.8172,23.815,23.7984,23.8037,23.7929,23.7921,23.7607,23.7924,23.8283,23.8002,23.7944,23.8051,23.7945,23.8144,23.7873,23.8116,23.7688,23.7595,23.7992,23.7983,23.756,23.6531
-51.3952,1,0.99997,2,3,0,51.8907,0.276753,3.26098e+07,1.37018e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7705,23.8775,23.8125,23.8761,23.8521,23.7952,23.8217,23.8762,23.8015,23.7455,23.8186,23.8165,23.8,23.8054,23.7948,23.7941,23.7629,23.7946,23.8307,23.8028,23.7972,23.8082,23.7978,23.8179,23.7911,23.8158,23.7733,23.7646,23.8048,23.8045,23.7634,23.6617
-51.0829,0.978361,0.99997,2,3,0,51.585,0.281088,3.26149e+07,1.37029e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8772,23.8026,23.7466,23.8199,23.8178,23.8014,23.8069,23.7965,23.7959,23.7648,23.7967,23.833,23.8052,23.7998,23.8109,23.8007,23.8211,23.7946,23.8195,23.7774,23.7692,23.8098,23.8101,23.7701,23.6694
-51.4068,0.947876,0.99997,1,3,0,51.4115,0.276638,3.26097e+07,1.37018e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7704,23.8775,23.8125,23.8761,23.8521,23.7952,23.8217,23.8762,23.8015,23.7454,23.8186,23.8164,23.7999,23.8053,23.7948,23.794,23.7628,23.7946,23.8307,23.8027,23.7972,23.8081,23.7977,23.8178,23.791,23.8157,23.7732,23.7645,23.8047,23.8044,23.7632,23.6615
-52.2279,0.943988,0.99997,2,3,0,52.2287,0.270808,3.26028e+07,1.37003e+06,57571.6,23.8154,23.7558,23.7813,23.7802,23.7813,23.7717,23.7418,23.7737,23.7698,23.8767,23.8116,23.8752,23.8511,23.794,23.8205,23.8749,23.8,23.7439,23.8169,23.8146,23.798,23.8033,23.7925,23.7916,23.7602,23.7918,23.8277,23.7995,23.7937,23.8044,23.7937,23.8135,23.7864,23.8106,23.7677,23.7583,23.7979,23.7968,23.7542,23.651
-51.9146,1,0.99997,1,1,0,52.2911,0.27268,3.2605e+07,1.37008e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7719,23.7419,23.7739,23.77,23.877,23.8119,23.8755,23.8514,23.7944,23.8209,23.8753,23.8005,23.7444,23.8174,23.8152,23.7986,23.8039,23.7932,23.7924,23.7611,23.7927,23.8286,23.8006,23.7948,23.8056,23.795,23.8149,23.7879,23.8122,23.7695,23.7603,23.8,23.7992,23.7571,23.6544
