# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = newbao_model
# start_datetime = 2023-07-20 10:25:22 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpal26qh23/sm0lah0q.json
# random
#   seed = 23928
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/bao/newbao-20230720112522.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,zeta,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6
2.66735,0.937424,0.0951163,2,3,0,-2.55384,65.2211,0.346536,0.444661,65.2211,0.346536,0.444661,1292.13,1678.62,2048.64,2127.58,2444.78,3753.05,150,299790,nan,nan,nan,nan,nan,nan
3.67136,0.911221,0.0951163,4,31,0,0.695731,72,0.357104,0.101523,72,0.357104,0.101523,1270.75,1659.33,2032.95,2112.75,2433.28,3740.64,150,299790,nan,nan,nan,nan,nan,nan
3.90473,0.988736,0.0951163,4,19,0,-3.28627,75.6036,0.320818,-0.241055,75.6036,0.320818,-0.241055,1256.2,1657.74,2049.49,2133.75,2473.67,3863.39,150,299790,nan,nan,nan,nan,nan,nan
2.76072,0.998318,0.0951163,4,31,0,-2.42614,73.9388,0.401568,0.0575779,73.9388,0.401568,0.0575779,1279.73,1665.78,2034.56,2113.02,2427.15,3692.17,150,299790,nan,nan,nan,nan,nan,nan
3.31791,0.984744,0.0951163,4,31,0,-1.83499,78.4341,0.32812,-0.35978,78.4341,0.32812,-0.35978,1251.37,1654.73,2048.97,2133.79,2475.93,3865.82,150,299790,nan,nan,nan,nan,nan,nan
3.18919,0.847092,0.0951163,3,13,0,-0.809914,75.6595,0.346065,-0.105126,75.6595,0.346065,-0.105126,1256.58,1649.46,2029.62,2111.04,2438.56,3770.86,150,299790,nan,nan,nan,nan,nan,nan
4.07617,0.958467,0.0951163,4,19,0,-2.63914,71.6771,0.308973,-0.11838,71.6771,0.308973,-0.11838,1268.56,1671.6,2064.55,2149.07,2490.35,3896.31,150,299790,nan,nan,nan,nan,nan,nan
3.48641,0.946717,0.0951163,3,11,0,-3.20645,71.5494,0.30672,-0.153337,71.5494,0.30672,-0.153337,1271.71,1677.33,2073.33,2158.56,2502.83,3921.19,150,299790,nan,nan,nan,nan,nan,nan
3.46142,0.995053,0.0951163,5,47,0,-3.08605,64.1015,0.302167,0.388988,64.1015,0.302167,0.388988,1285.27,1679.1,2059.56,2141.13,2470.1,3842.41,150,299790,nan,nan,nan,nan,nan,nan
3.00874,0.894819,0.0951163,2,3,0,-2.07604,64.6134,0.29966,0.529284,64.6134,0.29966,0.529284,1266.16,1650.88,2021.84,2101.31,2421.81,3762.85,150,299790,nan,nan,nan,nan,nan,nan
3.40793,0.916453,0.0951163,2,3,0,-1.97842,64.1265,0.297597,0.536978,64.1265,0.297597,0.536978,1269.04,1654.84,2026.92,2106.66,2428.24,3774.83,150,299790,nan,nan,nan,nan,nan,nan
3.72637,0.939288,0.0951163,2,3,0,-2.70447,63.1008,0.297899,0.503096,63.1008,0.297899,0.503096,1282.36,1673.03,2050.01,2130.81,2456.69,3820.48,150,299790,nan,nan,nan,nan,nan,nan
3.95966,0.991197,0.0951163,2,7,0,-3.54921,63.6568,0.295902,0.50155,63.6568,0.295902,0.50155,1275.81,1664.9,2040.51,2121.04,2445.88,3806.09,150,299790,nan,nan,nan,nan,nan,nan
4.17113,0.963671,0.0951163,4,31,0,-3.03732,69.4744,0.318574,0.0572683,69.4744,0.318574,0.0572683,1276.43,1674.5,2060.31,2143.08,2476.71,3852.04,150,299790,nan,nan,nan,nan,nan,nan
4.47062,0.99,0.0951163,2,3,0,-4.05067,69.52,0.315219,0.090796,69.52,0.315219,0.090796,1270.59,1666.35,2049.9,2132.19,2463.97,3834.24,150,299790,nan,nan,nan,nan,nan,nan
3.92778,0.943872,0.0951163,4,19,0,-3.43663,69.5892,0.292658,-0.0469194,69.5892,0.292658,-0.0469194,1268.57,1672,2065.99,2150.85,2493.97,3918.77,150,299790,nan,nan,nan,nan,nan,nan
4.20846,0.991009,0.0951163,5,63,0,-2.88134,70.7788,0.29461,-0.0596544,70.7788,0.29461,-0.0596544,1260.63,1661.6,2053.15,2137.48,2478.39,3892.52,150,299790,nan,nan,nan,nan,nan,nan
3.73619,0.985723,0.0951163,2,7,0,-2.91617,71.3561,0.283877,-0.137109,71.3561,0.283877,-0.137109,1255.14,1658.75,2054.54,2139.96,2485.85,3924.87,150,299790,nan,nan,nan,nan,nan,nan
2.22175,0.97351,0.0951163,4,15,0,-1.97036,73.9767,0.274093,-0.34362,73.9767,0.274093,-0.34362,1244.72,1653.66,2057.79,2145.34,2500.7,3980.15,150,299790,nan,nan,nan,nan,nan,nan
1.67515,0.935984,0.0951163,5,31,0,-1.07853,60.1836,0.320981,0.80862,60.1836,0.320981,0.80862,1296.94,1679.98,2046.34,2124.55,2439.19,3753.95,150,299790,nan,nan,nan,nan,nan,nan
2.38481,0.984619,0.0951163,4,15,0,-1.15155,59.3016,0.297652,0.845973,59.3016,0.297652,0.845973,1291.75,1676.82,2046.47,2125.54,2444.22,3784.57,150,299790,nan,nan,nan,nan,nan,nan
3.46104,0.999854,0.0951163,3,11,0,-2.22353,60.1059,0.270755,0.681684,60.1059,0.270755,0.681684,1281.46,1672.73,2051.28,2132.57,2461.1,3851.3,150,299790,nan,nan,nan,nan,nan,nan
4.37714,0.962375,0.0951163,5,63,0,-2.9219,71.1057,0.305547,-0.0402147,71.1057,0.305547,-0.0402147,1263.37,1662.71,2051.61,2135.23,2472.89,3868.22,150,299790,nan,nan,nan,nan,nan,nan
3.83333,0.93386,0.0951163,5,31,0,-3.51617,73.2337,0.35548,-0.0817147,73.2337,0.35548,-0.0817147,1279.61,1677.39,2061.43,2143.58,2473.74,3813.77,150,299790,nan,nan,nan,nan,nan,nan
3.34584,0.989526,0.0951163,3,15,0,-2.76504,74.1975,0.371959,0.0151483,74.1975,0.371959,0.0151483,1268.92,1657.52,2030.84,2110.5,2430.18,3725.39,150,299790,nan,nan,nan,nan,nan,nan
1.24617,0.99655,0.0951163,4,15,0,-0.758558,74.4944,0.43915,0.0335889,74.4944,0.43915,0.0335889,1293.14,1678.76,2045.22,2122.96,2433.4,3672.11,150,299790,nan,nan,nan,nan,nan,nan
3.13606,0.997742,0.0951163,4,19,0,0.507803,79.8046,0.333891,-0.416323,79.8046,0.333891,-0.416323,1250.98,1655.63,2051.32,2136.45,2479.7,3868.35,150,299790,nan,nan,nan,nan,nan,nan
3.87106,0.999755,0.0951163,5,31,0,-2.90959,78.1699,0.372846,-0.269494,78.1699,0.372846,-0.269494,1270.38,1669.73,2055.81,2138.38,2469.86,3799.4,150,299790,nan,nan,nan,nan,nan,nan
2.55917,0.559549,0.0951163,2,7,0,-0.0210804,80.7906,0.383674,-0.279964,80.7906,0.383674,-0.279964,1257,1651.04,2031.36,2112.61,2438.49,3740.68,150,299790,nan,nan,nan,nan,nan,nan
3.04974,0.948658,0.0951163,4,19,0,-1.73699,80.0079,0.362155,-0.308479,80.0079,0.362155,-0.308479,1254.55,1651.97,2037.34,2119.87,2451.59,3784.81,150,299790,nan,nan,nan,nan,nan,nan
2.86608,0.971606,0.0951163,4,27,0,-1.46259,72.6676,0.303638,-0.25048,72.6676,0.303638,-0.25048,1269.82,1678.8,2079.33,2165.66,2514.64,3950.9,150,299790,nan,nan,nan,nan,nan,nan
3.5812,1,0.0951163,2,3,0,-2.92654,73.9068,0.29828,-0.216759,73.9068,0.29828,-0.216759,1251.96,1654.85,2049.51,2134.6,2478.73,3899.32,150,299790,nan,nan,nan,nan,nan,nan
3.24883,0.701324,0.0951163,4,23,0,1.96295,79.0107,0.403665,-0.210911,79.0107,0.403665,-0.210911,1272.29,1665.58,2043.26,2123.75,2445.98,3729.82,150,299790,nan,nan,nan,nan,nan,nan
3.41637,0.950438,0.0951163,5,39,0,-1.38882,70.4663,0.354995,0.201357,70.4663,0.354995,0.201357,1272.46,1658.76,2029.6,2108.77,2426.79,3728.08,150,299790,nan,nan,nan,nan,nan,nan
4.12544,0.998286,0.0951163,4,21,0,-3.01965,75.4831,0.328143,-0.225248,75.4831,0.328143,-0.225248,1260.3,1661.43,2052.06,2135.98,2474.3,3854.23,150,299790,nan,nan,nan,nan,nan,nan
3.87125,0.893073,0.0951163,2,7,0,-3.38991,75.6337,0.3314,-0.186964,75.6337,0.3314,-0.186964,1256.97,1655.15,2042.28,2125.39,2460.27,3826.02,150,299790,nan,nan,nan,nan,nan,nan
4.07527,0.982772,0.0951163,5,59,0,-3.27191,69.6126,0.334797,0.183405,69.6126,0.334797,0.183405,1271.64,1661.54,2037.31,2117.7,2441.18,3771.75,150,299790,nan,nan,nan,nan,nan,nan
4.27607,0.990203,0.0951163,4,15,0,-3.62153,69.5489,0.332755,0.137242,69.5489,0.332755,0.137242,1275.84,1668.8,2048,2129.18,2455.89,3799.09,150,299790,nan,nan,nan,nan,nan,nan
3.84899,0.916887,0.0951163,5,35,0,-3.13398,69.6743,0.328808,0.19163,69.6743,0.328808,0.19163,1266.99,1656.22,2031.7,2112.07,2435.65,3769.22,150,299790,nan,nan,nan,nan,nan,nan
4.05645,0.99897,0.0951163,4,27,0,-3.52131,71.1409,0.351786,0.0750278,71.1409,0.351786,0.0750278,1278.45,1671.1,2049.17,2129.98,2454.74,3780.32,150,299790,nan,nan,nan,nan,nan,nan
2.92098,0.99815,0.0951163,4,15,0,-2.72488,67.9861,0.365605,0.34271,67.9861,0.365605,0.34271,1284.94,1669.05,2036.23,2114.48,2428.48,3714.52,150,299790,nan,nan,nan,nan,nan,nan
2.94961,0.999882,0.0951163,2,3,0,-2.90436,67.917,0.365039,0.337097,67.917,0.365039,0.337097,1285.93,1670.59,2038.37,2116.75,2431.3,3719.58,150,299790,nan,nan,nan,nan,nan,nan
1.54049,0.897598,0.0951163,4,31,0,-0.970297,66.1347,0.362983,0.548306,66.1347,0.362983,0.548306,1279.98,1657.3,2017.01,2093.6,2400.95,3666.63,150,299790,nan,nan,nan,nan,nan,nan
4.08013,0.984165,0.0951163,4,15,0,-1.27733,69.3593,0.337672,0.19487,69.3593,0.337672,0.19487,1274.28,1664.16,2039.64,2119.94,2442.95,3770.86,150,299790,nan,nan,nan,nan,nan,nan
-0.0608192,0.759958,0.0951163,5,63,0,1.34869,52.9017,0.196457,1.00061,52.9017,0.196457,1.00061,1281.77,1683.52,2077.31,2162.55,2509.59,4025.64,150,299790,nan,nan,nan,nan,nan,nan
2.35358,0.987472,0.0951163,3,11,0,0.58078,55.9449,0.241816,0.972724,55.9449,0.241816,0.972724,1285.38,1677.56,2057.74,2139.52,2470.71,3890.02,150,299790,nan,nan,nan,nan,nan,nan
-0.0940766,0.995612,0.0951163,4,15,0,0.383579,52.5644,0.169269,1.15713,52.5644,0.169269,1.15713,1248.53,1644.41,2034.72,2119.51,2465.83,4000.78,150,299790,nan,nan,nan,nan,nan,nan
2.55643,0.999648,0.0951163,5,31,0,1.00466,58.7935,0.248903,0.901827,58.7935,0.248903,0.901827,1264.15,1649.79,2023.39,2103.73,2428.88,3818.05,150,299790,nan,nan,nan,nan,nan,nan
2.92072,0.998716,0.0951163,3,15,0,-2.16336,58.3258,0.270098,0.859729,58.3258,0.270098,0.859729,1285.82,1674.39,2049.36,2129.8,2454.77,3832.82,150,299790,nan,nan,nan,nan,nan,nan
0.962225,0.892218,0.0951163,5,31,0,0.35458,54.6944,0.234271,1.38196,54.6944,0.234271,1.38196,1266.38,1646.46,2013.54,2092.4,2411.64,3786.85,150,299790,nan,nan,nan,nan,nan,nan
1.45586,1,0.0951163,2,3,0,-0.929224,54.6231,0.236076,1.36389,54.6231,0.236076,1.36389,1269.55,1650.48,2018.32,2097.33,2417.14,3793.85,150,299790,nan,nan,nan,nan,nan,nan
1.03268,0.994008,0.0951163,2,7,0,-0.786359,52.5101,0.238894,1.40616,52.5101,0.238894,1.40616,1293.43,1680.05,2052.94,2133,2456.91,3850.3,150,299790,nan,nan,nan,nan,nan,nan
1.65131,0.996773,0.0951163,3,11,0,-0.756939,54.4002,0.231259,1.3575,54.4002,0.231259,1.3575,1269.38,1651.55,2021.01,2100.42,2422,3808.57,150,299790,nan,nan,nan,nan,nan,nan
1.90233,0.990021,0.0951163,2,3,0,-1.56505,53.295,0.232765,1.31224,53.295,0.232765,1.31224,1286.32,1674.08,2049.03,2129.62,2455.99,3862.09,150,299790,nan,nan,nan,nan,nan,nan
2.7432,0.988578,0.0951163,5,39,0,-0.81953,74.2986,0.289114,-0.248226,74.2986,0.289114,-0.248226,1244.96,1648.18,2044.28,2129.81,2476.15,3910.56,150,299790,nan,nan,nan,nan,nan,nan
1.49151,0.95559,0.0951163,4,15,0,-0.579167,73.1467,0.261439,-0.370803,73.1467,0.261439,-0.370803,1243.07,1654.48,2062.55,2151.15,2511.43,4020.55,150,299790,nan,nan,nan,nan,nan,nan
4.24052,0.909165,0.0951163,4,15,0,-0.672977,67.981,0.307956,0.136577,67.981,0.307956,0.136577,1275.64,1672.81,2057.92,2140.58,2474.04,3855.96,150,299790,nan,nan,nan,nan,nan,nan
4.31595,0.962186,0.0951163,3,11,0,-3.82394,69.1648,0.318182,0.161454,69.1648,0.318182,0.161454,1268.56,1660.99,2040.55,2121.91,2449.79,3804.67,150,299790,nan,nan,nan,nan,nan,nan
3.34243,0.870774,0.0951163,2,7,0,-3.11894,68.4213,0.317398,0.0790145,68.4213,0.317398,0.0790145,1283.14,1682.81,2070.07,2153.15,2488.04,3869.77,150,299790,nan,nan,nan,nan,nan,nan
3.1795,0.969404,0.0951163,3,15,0,-2.09227,69.8244,0.294749,0.111472,69.8244,0.294749,0.111472,1252.88,1646.03,2028.45,2110.68,2442.88,3825.34,150,299790,nan,nan,nan,nan,nan,nan
3.79218,0.971594,0.0951163,4,27,0,-2.40923,75.2802,0.330808,-0.159535,75.2802,0.330808,-0.159535,1256.54,1653.7,2039.61,2122.44,2456.19,3818.69,150,299790,nan,nan,nan,nan,nan,nan
3.51786,0.977027,0.0951163,5,35,0,-2.64582,62.983,0.279767,0.403154,62.983,0.279767,0.403154,1281.15,1677.6,2062.24,2144.91,2479.02,3883.5,150,299790,nan,nan,nan,nan,nan,nan
3.89297,0.969406,0.0951163,4,31,0,-2.47786,69.2906,0.330776,0.0959272,69.2906,0.330776,0.0959272,1281.35,1677.65,2060.54,2142.54,2472.69,3829.52,150,299790,nan,nan,nan,nan,nan,nan
3.64646,0.997151,0.0951163,5,39,0,-3.12712,77.6784,0.362036,-0.208062,77.6784,0.362036,-0.208062,1260.93,1656.52,2039.11,2120.99,2449.94,3776.86,150,299790,nan,nan,nan,nan,nan,nan
3.16491,0.983565,0.0951163,4,31,0,-2.4351,71.5616,0.382116,0.143734,71.5616,0.382116,0.143734,1281.75,1668.44,2038.38,2117.19,2433.11,3714.87,150,299790,nan,nan,nan,nan,nan,nan
1.82663,0.881343,0.0951163,5,31,0,-0.299628,60.3739,0.219766,0.326597,60.3739,0.219766,0.326597,1266.17,1672.4,2072.72,2159.52,2512.92,4035.8,150,299790,nan,nan,nan,nan,nan,nan
2.26816,0.991179,0.0951163,5,47,0,0.718267,74.8059,0.400084,0.0506845,74.8059,0.400084,0.0506845,1272.58,1656.93,2024.2,2102.36,2415.3,3675.68,150,299790,nan,nan,nan,nan,nan,nan
2.93607,0.986688,0.0951163,5,31,0,-1.01087,64.8738,0.246976,0.0985086,64.8738,0.246976,0.0985086,1263.6,1669.44,2068.58,2154.96,2505.83,3995.17,150,299790,nan,nan,nan,nan,nan,nan
2.85278,0.991968,0.0951163,4,19,0,-2.36125,64.6567,0.332084,0.565295,64.6567,0.332084,0.565295,1279.08,1660.9,2026.67,2104.76,2418.81,3722,150,299790,nan,nan,nan,nan,nan,nan
3.76404,0.996423,0.0951163,4,31,0,-2.12685,68.981,0.336223,0.248942,68.981,0.336223,0.248942,1271.44,1659.06,2032.07,2111.83,2432.67,3753.81,150,299790,nan,nan,nan,nan,nan,nan
3.31771,0.995068,0.0951163,4,15,0,-2.96459,74.8802,0.296962,-0.298913,74.8802,0.296962,-0.298913,1251.19,1656.97,2055.46,2141.47,2489.52,3924.4,150,299790,nan,nan,nan,nan,nan,nan
3.1275,0.999955,0.0951163,5,31,0,-2.79271,64.4896,0.329351,0.548679,64.4896,0.329351,0.548679,1280.99,1664.3,2031.75,2110.24,2425.93,3736.41,150,299790,nan,nan,nan,nan,nan,nan
3.40904,0.955781,0.0951163,4,31,0,-2.00861,61.4832,0.296085,0.670557,61.4832,0.296085,0.670557,1283.03,1669.98,2042.51,2122.29,2443.97,3794.29,150,299790,nan,nan,nan,nan,nan,nan
3.14363,0.915334,0.0951163,3,15,0,-0.0750065,61.9933,0.2315,0.347608,61.9933,0.2315,0.347608,1258.85,1659.65,2053.27,2138.45,2484.68,3968.26,150,299790,nan,nan,nan,nan,nan,nan
2.35244,0.950178,0.0951163,4,31,0,-0.595316,57.5662,0.208455,0.742835,57.5662,0.208455,0.742835,1256.53,1652.64,2041.2,2125.3,2467.56,3953.14,150,299790,nan,nan,nan,nan,nan,nan
3.01244,0.963975,0.0951163,5,31,0,-1.64511,59.397,0.238618,0.570021,59.397,0.238618,0.570021,1274.82,1673.61,2062.95,2146.97,2487.83,3946.11,150,299790,nan,nan,nan,nan,nan,nan
2.06777,0.939688,0.0951163,3,11,0,-1.5198,60.6011,0.223821,0.57316,60.6011,0.223821,0.57316,1249.89,1644.08,2030.33,2113.86,2453.32,3915.12,150,299790,nan,nan,nan,nan,nan,nan
2.84451,0.957205,0.0951163,2,3,0,-1.45754,60.0506,0.221574,0.528173,60.0506,0.221574,0.528173,1256.74,1654.65,2045.09,2129.57,2473.12,3953.72,150,299790,nan,nan,nan,nan,nan,nan
0.544085,0.868697,0.0951163,4,15,0,1.66223,61.2676,0.204832,0.147524,61.2676,0.204832,0.147524,1254.58,1664.93,2072.46,2161.19,2523.61,4097.32,150,299790,nan,nan,nan,nan,nan,nan
2.65949,0.985764,0.0951163,4,15,0,1.22473,61.4708,0.223761,0.408145,61.4708,0.223761,0.408145,1252.78,1651.83,2044.03,2128.96,2474.4,3960.65,150,299790,nan,nan,nan,nan,nan,nan
3.90037,1,0.0951163,4,23,0,-2.58147,62.6367,0.285839,0.515839,62.6367,0.285839,0.515839,1278.72,1670.27,2048.92,2130.18,2458.28,3836.85,150,299790,nan,nan,nan,nan,nan,nan
3.74165,0.949887,0.0951163,2,3,0,-3.45426,62.6094,0.286719,0.496544,62.6094,0.286719,0.496544,1281.21,1673.85,2053.61,2135.11,2464.18,3846.03,150,299790,nan,nan,nan,nan,nan,nan
3.75991,0.995802,0.0951163,3,11,0,-3.56177,63.5091,0.278269,0.505932,63.5091,0.278269,0.505932,1266.17,1655.59,2032.85,2113.89,2441.34,3820.47,150,299790,nan,nan,nan,nan,nan,nan
3.07278,0.913602,0.0951163,4,23,0,-2.42278,65.5914,0.287675,0.176875,65.5914,0.287675,0.176875,1281.12,1682.44,2072.87,2156.85,2496.26,3914.07,150,299790,nan,nan,nan,nan,nan,nan
2.56962,0.99947,0.0951163,5,31,0,-1.26342,60.4116,0.251819,0.755065,60.4116,0.251819,0.755065,1260.1,1647.1,2022.63,2103.42,2430.48,3824.64,150,299790,nan,nan,nan,nan,nan,nan
3.74398,0.990102,0.0951163,3,15,0,-1.71569,60.4944,0.251278,0.622158,60.4944,0.251278,0.622158,1268.96,1661.91,2044.08,2126.38,2459.72,3879.25,150,299790,nan,nan,nan,nan,nan,nan
3.76836,0.791872,0.0951163,2,3,0,-1.91944,61.2519,0.251306,0.559231,61.2519,0.251306,0.559231,1266.07,1659.63,2042.81,2125.36,2459.81,3883.21,150,299790,nan,nan,nan,nan,nan,nan
2.96592,0.999971,0.0951163,4,31,0,-2.28855,56.2698,0.224352,0.926746,56.2698,0.224352,0.926746,1271.98,1665.14,2048.11,2130.71,2465.91,3911.68,150,299790,nan,nan,nan,nan,nan,nan
