# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-19 10:00:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpgmdm9_d1/hjzuwgbp.json
# random
#   seed = 58054
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/bao/bao-20230719110027.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,zeta,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6
3.84125,0.925749,0.0623926,5,47,0,-2.60733,68.881,0.314052,0.0982433,68.881,0.314052,0.0982433,1259.67,1652.02,2033.02,2114.87,2445.33,3817.59,150,299790,nan,nan,nan,nan,nan,nan
3.48717,0.980889,0.0623926,5,43,0,-2.65792,62.6665,0.313023,0.323472,62.6665,0.313023,0.323472,1264.56,1652.43,2028.99,2109.97,2437.5,3817.11,150,299790,nan,nan,nan,nan,nan,nan
3.22144,0.700276,0.0623926,5,39,0,0.809432,73.8053,0.33163,-0.102563,73.8053,0.33163,-0.102563,1281,1683.77,2073.66,2157.16,2493.02,3857.73,150,299790,nan,nan,nan,nan,nan,nan
2.92049,1,0.0623926,4,19,0,-2.75362,74.7833,0.291852,-0.113088,74.7833,0.291852,-0.113088,1247.27,1646.44,2036.17,2120.05,2458.86,3855.77,150,299790,nan,nan,nan,nan,nan,nan
4.01438,1,0.0623926,2,3,0,-2.97747,73.6746,0.292587,-0.130906,73.6746,0.292587,-0.130906,1261.67,1665.99,2060.7,2145.65,2488.66,3900.46,150,299790,nan,nan,nan,nan,nan,nan
3.04434,0.997932,0.0623926,6,63,0,-2.65724,55.8725,0.300928,0.593697,55.8725,0.300928,0.593697,1273.71,1660.19,2035.96,2116.93,2445.22,3851.04,150,299790,nan,nan,nan,nan,nan,nan
1.37778,0.983455,0.0623926,6,63,0,-1.05714,49.5604,0.285489,0.975555,49.5604,0.285489,0.975555,1272.97,1654.67,2026.38,2106.64,2432.87,3854.93,150,299790,nan,nan,nan,nan,nan,nan
0.704472,0.934195,0.0623926,3,15,0,0.697512,49.2111,0.292492,1.02551,49.2111,0.292492,1.02551,1270.5,1649.5,2018.19,2097.76,2421.11,3830.55,150,299790,nan,nan,nan,nan,nan,nan
0.825325,1,0.0623926,5,31,0,-0.299477,48.8402,0.257259,1.03097,48.8402,0.257259,1.03097,1264.69,1647.88,2022.57,2103.67,2434.01,3886.45,150,299790,nan,nan,nan,nan,nan,nan
2.39547,0.99823,0.0623926,6,63,0,0.762729,53.0655,0.248624,0.690007,53.0655,0.248624,0.690007,1265.8,1657.18,2040.99,2124.12,2462.69,3940.12,150,299790,nan,nan,nan,nan,nan,nan
0.863858,0.68112,0.0623926,3,15,0,2.60251,50.3346,0.235639,0.769575,50.3346,0.235639,0.769575,1279.02,1675.47,2065.04,2149.53,2494.12,4008.13,150,299790,nan,nan,nan,nan,nan,nan
3.38927,0.969176,0.0623926,5,47,0,1.59282,64.7118,0.25407,0.103257,64.7118,0.25407,0.103257,1257.22,1659.31,2054.63,2140.17,2487.73,3964.85,150,299790,nan,nan,nan,nan,nan,nan
3.12449,0.990508,0.0623926,3,11,0,-2.95559,64.3868,0.249837,0.0875286,64.3868,0.249837,0.0875286,1260.29,1664.64,2062.61,2148.79,2499.04,3989.22,150,299790,nan,nan,nan,nan,nan,nan
3.81623,0.962782,0.0623926,4,19,0,-0.775096,64.7945,0.287581,0.134512,64.7945,0.287581,0.134512,1273.19,1673.24,2063.67,2147.82,2488.47,3919.41,150,299790,nan,nan,nan,nan,nan,nan
4.15553,0.917112,0.0623926,4,23,0,-2.41432,65.1242,0.316158,0.212392,65.1242,0.316158,0.212392,1267.91,1659.21,2038.95,2120.55,2450.25,3828.71,150,299790,nan,nan,nan,nan,nan,nan
3.52389,0.993162,0.0623926,5,31,0,-3.0925,60.007,0.318552,0.421109,60.007,0.318552,0.421109,1272.13,1659.05,2034.31,2115,2441.42,3821.58,150,299790,nan,nan,nan,nan,nan,nan
3.10582,0.916318,0.0623926,5,63,0,-2.43157,58.5798,0.293376,0.398271,58.5798,0.293376,0.398271,1281.26,1675.73,2059.92,2142.72,2478.29,3905.46,150,299790,nan,nan,nan,nan,nan,nan
2.36418,0.998022,0.0623926,5,31,0,-1.33421,62.3371,0.232405,0.131762,62.3371,0.232405,0.131762,1256.8,1662.14,2062.56,2149.48,2503.57,4025.88,150,299790,nan,nan,nan,nan,nan,nan
2.45485,0.939787,0.0623926,2,7,0,-1.10718,62.8512,0.235926,0.155927,62.8512,0.235926,0.155927,1250.02,1651.78,2048.24,2134.25,2484.52,3989.51,150,299790,nan,nan,nan,nan,nan,nan
2.1697,0.987361,0.0623926,2,3,0,-2.0587,62.0826,0.233933,0.128851,62.0826,0.233933,0.128851,1261.23,1667.78,2069.26,2156.39,2511.26,4035.6,150,299790,nan,nan,nan,nan,nan,nan
3.34743,0.933922,0.0623926,4,31,0,0.427967,67.163,0.294905,0.138282,67.163,0.294905,0.138282,1254.49,1647.28,2030.07,2112.49,2445.96,3843.39,150,299790,nan,nan,nan,nan,nan,nan
3.97961,0.752071,0.0623926,4,27,0,0.012597,61.5001,0.299468,0.306976,61.5001,0.299468,0.306976,1273.53,1666.85,2049.61,2132.03,2465.72,3875.62,150,299790,nan,nan,nan,nan,nan,nan
3.25668,0.93642,0.0623926,5,63,0,-0.83243,69.0155,0.371605,0.15315,69.0155,0.371605,0.15315,1271.99,1657.53,2028.26,2107.49,2426.03,3732.69,150,299790,nan,nan,nan,nan,nan,nan
3.76219,0.950736,0.0623926,5,63,0,-1.43979,73.3002,0.374671,0.00818807,73.3002,0.374671,0.00818807,1277.18,1668.16,2043.71,2123.85,2445.39,3747.54,150,299790,nan,nan,nan,nan,nan,nan
4.14239,0.962264,0.0623926,4,31,0,-1.5686,73.9799,0.324806,-0.094798,73.9799,0.324806,-0.094798,1272.76,1673.78,2062.53,2145.85,2481.27,3848.46,150,299790,nan,nan,nan,nan,nan,nan
4.28024,0.996571,0.0623926,5,35,0,-2.38145,71.1846,0.334935,0.0350614,71.1846,0.334935,0.0350614,1267.28,1660.53,2040.95,2122.47,2450.75,3798.63,150,299790,nan,nan,nan,nan,nan,nan
4.00349,0.999967,0.0623926,6,63,0,-3.65552,63.2977,0.326378,0.282045,63.2977,0.326378,0.282045,1273.93,1663.55,2040.99,2122.04,2449.42,3820.02,150,299790,nan,nan,nan,nan,nan,nan
3.97507,0.973233,0.0623926,4,23,0,-3.385,64.0653,0.321883,0.261601,64.0653,0.321883,0.261601,1269.2,1658.63,2036.17,2117.28,2444.92,3816.64,150,299790,nan,nan,nan,nan,nan,nan
3.84452,0.966184,0.0623926,5,63,0,-3.39916,60.9864,0.296959,0.317069,60.9864,0.296959,0.317069,1275.3,1669.33,2052.95,2135.58,2470.19,3885.9,150,299790,nan,nan,nan,nan,nan,nan
3.76488,0.974066,0.0623926,4,31,0,-2.78386,63.8772,0.296777,0.249167,63.8772,0.296777,0.249167,1261.36,1652.89,2034.15,2116.26,2448.63,3849.73,150,299790,nan,nan,nan,nan,nan,nan
3.35241,0.79057,0.0623926,2,3,0,-1.708,63.0353,0.297904,0.205654,63.0353,0.297904,0.205654,1280.22,1678.61,2066.53,2150.05,2488.01,3908.55,150,299790,nan,nan,nan,nan,nan,nan
3.35241,0.749373,0.0623926,3,15,0,0.0360969,63.0353,0.297904,0.205654,63.0353,0.297904,0.205654,1280.22,1678.61,2066.53,2150.05,2488.01,3908.55,150,299790,nan,nan,nan,nan,nan,nan
3.67955,0.879377,0.0623926,4,31,0,-1.67275,65.9612,0.312691,0.199381,65.9612,0.312691,0.199381,1261.28,1651.46,2030.35,2111.8,2440.93,3817.35,150,299790,nan,nan,nan,nan,nan,nan
3.73185,0.896717,0.0623926,4,31,0,-0.457919,71.6728,0.33949,-0.0208701,71.6728,0.33949,-0.0208701,1281.03,1679.65,2064.93,2147.42,2479.27,3833.68,150,299790,nan,nan,nan,nan,nan,nan
2.44096,0.958563,0.0623926,5,31,0,-2.13036,66.9187,0.369559,0.236103,66.9187,0.369559,0.236103,1268.13,1650.59,2018.57,2097.28,2414.05,3722,150,299790,nan,nan,nan,nan,nan,nan
3.31421,0.953834,0.0623926,5,51,0,-1.46737,68.5733,0.375871,0.162931,68.5733,0.375871,0.162931,1275.05,1660.61,2031.14,2110.3,2428.52,3733.49,150,299790,nan,nan,nan,nan,nan,nan
2.77412,0.989383,0.0623926,5,31,0,-2.10521,63.0477,0.379028,0.318332,63.0477,0.379028,0.318332,1287.32,1672.12,2041.98,2121.08,2439.48,3758.84,150,299790,nan,nan,nan,nan,nan,nan
1.19678,0.814411,0.0623926,4,19,0,1.147,60.3514,0.41176,0.436511,60.3514,0.41176,0.436511,1292.93,1672.29,2035.64,2113.24,2425.4,3720.88,150,299790,nan,nan,nan,nan,nan,nan
4.10605,0.995111,0.0623926,6,63,0,-1.04941,66.3386,0.341521,0.180253,66.3386,0.341521,0.180253,1276.54,1667.28,2044.86,2125.79,2451.98,3803.08,150,299790,nan,nan,nan,nan,nan,nan
3.09905,0.856726,0.0623926,5,63,0,-1.51723,65.8914,0.251704,0.0677049,65.8914,0.251704,0.0677049,1251.67,1653.5,2048.9,2134.49,2482.27,3959.12,150,299790,nan,nan,nan,nan,nan,nan
3.40342,0.996843,0.0623926,5,31,0,-1.26082,58.4524,0.275872,0.397303,58.4524,0.275872,0.397303,1273.97,1669.32,2055.57,2138.97,2477.46,3924.91,150,299790,nan,nan,nan,nan,nan,nan
3.84656,0.966008,0.0623926,5,39,0,-2.65397,71.1079,0.330666,0.0495357,71.1079,0.330666,0.0495357,1261.71,1653.48,2032.74,2114.06,2441.7,3790.27,150,299790,nan,nan,nan,nan,nan,nan
3.82335,0.999004,0.0623926,4,23,0,-2.90646,74.2292,0.314609,-0.067863,74.2292,0.314609,-0.067863,1256.43,1653.05,2038.3,2121,2454.32,3821.13,150,299790,nan,nan,nan,nan,nan,nan
0.77683,0.984428,0.0623926,5,35,0,-0.506915,88.7557,0.398343,-0.330759,88.7557,0.398343,-0.330759,1285.03,1687.9,2072.27,2153.71,2477.81,3731.92,150,299790,nan,nan,nan,nan,nan,nan
2.67491,0.997462,0.0623926,5,39,0,-0.00981289,59.633,0.254471,0.280454,59.633,0.254471,0.280454,1272.1,1673.83,2068.25,2153.6,2500.61,3988.04,150,299790,nan,nan,nan,nan,nan,nan
3.79113,0.996936,0.0623926,3,15,0,-2.19663,61.6735,0.273177,0.280897,61.6735,0.273177,0.280897,1262.93,1658.27,2044.93,2128.42,2467.21,3909.23,150,299790,nan,nan,nan,nan,nan,nan
3.36888,0.980735,0.0623926,4,15,0,-3.13946,62.0708,0.25327,0.218558,62.0708,0.25327,0.218558,1258.71,1658.11,2050.5,2135.43,2480.66,3956.94,150,299790,nan,nan,nan,nan,nan,nan
3.45477,0.859611,0.0623926,5,51,0,-1.67196,66.5136,0.265689,0.0306979,66.5136,0.265689,0.0306979,1265.05,1669.7,2066.72,2152.5,2500.4,3965.41,150,299790,nan,nan,nan,nan,nan,nan
2.99734,0.995002,0.0623926,5,63,0,-1.99315,55.975,0.274516,0.517599,55.975,0.274516,0.517599,1276.52,1670.08,2054.5,2137.52,2474.73,3924.88,150,299790,nan,nan,nan,nan,nan,nan
-0.0973275,0.781566,0.0623926,5,39,0,2.31864,49.4263,0.337454,1.0198,49.4263,0.337454,1.0198,1276.94,1651.19,2013.24,2091.14,2406.9,3771.17,150,299790,nan,nan,nan,nan,nan,nan
1.0791,0.995913,0.0623926,5,31,0,0.483918,48.5464,0.282195,0.967152,48.5464,0.282195,0.967152,1286.58,1673.06,2049.61,2130.93,2461.56,3903.5,150,299790,nan,nan,nan,nan,nan,nan
2.79133,0.875175,0.0623926,5,35,0,2.43656,58.1033,0.241399,0.36089,58.1033,0.241399,0.36089,1263.87,1663.49,2056.69,2141.93,2489.01,3989.77,150,299790,nan,nan,nan,nan,nan,nan
1.59961,0.942752,0.0623926,5,31,0,0.0149992,54.892,0.216342,0.503451,54.892,0.216342,0.503451,1256.46,1655.47,2049.84,2135.59,2485.87,4024.3,150,299790,nan,nan,nan,nan,nan,nan
1.63742,0.961346,0.0623926,2,3,0,-1.27126,54.8228,0.216953,0.506462,54.8228,0.216953,0.506462,1257.19,1656.24,2050.58,2136.32,2486.52,4024.33,150,299790,nan,nan,nan,nan,nan,nan
1.36043,0.985917,0.0623926,4,15,0,-1.07975,55.3417,0.211742,0.460994,55.3417,0.211742,0.460994,1254.85,1655.31,2051.67,2137.91,2490.37,4039.65,150,299790,nan,nan,nan,nan,nan,nan
1.15776,0.804279,0.0623926,5,47,0,2.65073,50.4746,0.220447,0.832025,50.4746,0.220447,0.832025,1259.28,1651.52,2037.97,2121.92,2464.86,3982.36,150,299790,nan,nan,nan,nan,nan,nan
3.07736,0.980971,0.0623926,5,63,0,-0.881432,55.9522,0.288099,0.541131,55.9522,0.288099,0.541131,1278.29,1669.46,2050.63,2132.85,2466.43,3896.67,150,299790,nan,nan,nan,nan,nan,nan
3.19761,0.999896,0.0623926,5,31,0,-2.90856,57.2837,0.267904,0.44403,57.2837,0.267904,0.44403,1273.03,1668.42,2055.21,2138.79,2478.38,3937.36,150,299790,nan,nan,nan,nan,nan,nan
3.14827,0.99929,0.0623926,4,31,0,0.639963,57.9996,0.324765,0.480876,57.9996,0.324765,0.480876,1282.64,1670.4,2046.1,2126.86,2453.54,3836.88,150,299790,nan,nan,nan,nan,nan,nan
3.55872,0.913298,0.0623926,4,31,0,-0.261949,58.3842,0.27991,0.438979,58.3842,0.27991,0.438979,1268.33,1660.21,2042.73,2125.29,2460.33,3893.89,150,299790,nan,nan,nan,nan,nan,nan
3.28891,0.999687,0.0623926,5,31,0,-3.22154,56.6945,0.296724,0.539844,56.6945,0.296724,0.539844,1273.83,1662.19,2040.09,2121.54,2451.77,3864.2,150,299790,nan,nan,nan,nan,nan,nan
3.9138,0.999675,0.0623926,5,39,0,-2.30789,68.956,0.274388,-0.0109177,68.956,0.274388,-0.0109177,1258.94,1661.41,2055.62,2140.69,2485.27,3927.11,150,299790,nan,nan,nan,nan,nan,nan
4.36778,0.995742,0.0623926,5,31,0,-3.36338,70.5614,0.33377,0.0458618,70.5614,0.33377,0.0458618,1269.22,1662.93,2043.86,2125.51,2454.37,3806.26,150,299790,nan,nan,nan,nan,nan,nan
2.70807,0.789411,0.0623926,3,11,0,-2.19101,71.5367,0.335752,0.0662758,71.5367,0.335752,0.0662758,1256.32,1645.08,2021.09,2101.68,2426.27,3761.91,150,299790,nan,nan,nan,nan,nan,nan
4.24776,0.987599,0.0623926,2,3,0,-2.89266,69.8927,0.335899,0.0451546,69.8927,0.335899,0.0451546,1276.57,1672.23,2054.9,2136.9,2467.13,3823.66,150,299790,nan,nan,nan,nan,nan,nan
3.67249,0.993154,0.0623926,5,31,0,-3.43567,64.6547,0.354437,0.246444,64.6547,0.354437,0.246444,1281.23,1669.62,2044.19,2124.41,2447.64,3788.07,150,299790,nan,nan,nan,nan,nan,nan
3.69975,0.996897,0.0623926,3,7,0,-3.64288,64.8882,0.352847,0.254023,64.8882,0.352847,0.254023,1276.38,1663.35,2036.63,2116.59,2438.84,3776.38,150,299790,nan,nan,nan,nan,nan,nan
4.22235,0.977904,0.0623926,5,43,0,-2.5692,74.0844,0.336535,-0.0453923,74.0844,0.336535,-0.0453923,1265.42,1660.49,2042.54,2124.35,2453.47,3795.24,150,299790,nan,nan,nan,nan,nan,nan
4.07221,0.994448,0.0623926,6,63,0,-3.94604,64.7266,0.323631,0.235673,64.7266,0.323631,0.235673,1269.8,1659.82,2037.83,2119.01,2446.86,3816.55,150,299790,nan,nan,nan,nan,nan,nan
3.49018,0.887962,0.0623926,2,3,0,-3.00067,64.7389,0.323904,0.258909,64.7389,0.323904,0.258909,1264.24,1651.9,2027.59,2108.28,2434.19,3797.67,150,299790,nan,nan,nan,nan,nan,nan
3.75657,1,0.0623926,2,3,0,-3.4899,64.7017,0.324084,0.251741,64.7017,0.324084,0.251741,1266.39,1654.87,2031.34,2112.2,2438.75,3804.24,150,299790,nan,nan,nan,nan,nan,nan
2.41997,0.969003,0.0623926,4,23,0,-2.10771,60.0012,0.350933,0.388655,60.0012,0.350933,0.388655,1291.7,1680.26,2055.27,2135.68,2460.15,3818.86,150,299790,nan,nan,nan,nan,nan,nan
2.82091,0.961064,0.0623926,5,59,0,-1.61472,59.1708,0.316216,0.481486,59.1708,0.316216,0.481486,1266.81,1651.13,2023.97,2104.17,2428.81,3806.43,150,299790,nan,nan,nan,nan,nan,nan
2.00052,0.68856,0.0623926,2,7,0,0.634712,57.8653,0.319418,0.438178,57.8653,0.319418,0.438178,1291.62,1683.94,2064.37,2146.17,2477.1,3877.24,150,299790,nan,nan,nan,nan,nan,nan
1.65016,0.849839,0.0623926,4,19,0,0.567849,58.147,0.301696,0.544195,58.147,0.301696,0.544195,1259.1,1642.05,2014.39,2094.6,2419.72,3808.7,150,299790,nan,nan,nan,nan,nan,nan
1.54692,0.848356,0.0623926,5,39,0,0.994467,72.0852,0.338075,-0.0697599,72.0852,0.338075,-0.0697599,1290.57,1694.09,2084.21,2167.72,2503.52,3868.93,150,299790,nan,nan,nan,nan,nan,nan
3.70943,1,0.0623926,2,3,0,-2.00945,74.1175,0.336,-0.0289858,74.1175,0.336,-0.0289858,1260.25,1653.23,2033.31,2114.71,2442.26,3779.73,150,299790,nan,nan,nan,nan,nan,nan
3.43689,0.989616,0.0623926,5,43,0,-1.50624,61.7657,0.315319,0.360385,61.7657,0.315319,0.360385,1266.28,1653.39,2029.05,2109.83,2436.57,3814.8,150,299790,nan,nan,nan,nan,nan,nan
3.58294,0.937428,0.0623926,4,27,0,-1.51343,61.3047,0.304264,0.362186,61.3047,0.304264,0.362186,1265.64,1654.33,2032.21,2113.56,2442.88,3836.43,150,299790,nan,nan,nan,nan,nan,nan
2.36989,0.972149,0.0623926,5,63,0,-2.10505,54.5274,0.281999,0.677781,54.5274,0.281999,0.677781,1265.57,1651.05,2026.91,2108.05,2437.6,3860.75,150,299790,nan,nan,nan,nan,nan,nan
3.75188,0.923137,0.0623926,6,63,0,-0.751122,64.092,0.271709,0.142712,64.092,0.271709,0.142712,1267.65,1668.58,2061.14,2145.9,2489.64,3942.95,150,299790,nan,nan,nan,nan,nan,nan
3.36956,0.974129,0.0623926,6,63,0,-3.11318,60.8265,0.320095,0.400547,60.8265,0.320095,0.400547,1268.83,1654.99,2029.42,2109.91,2435.46,3809.88,150,299790,nan,nan,nan,nan,nan,nan
3.84349,0.984241,0.0623926,4,19,0,-3.08244,62.316,0.29712,0.303968,62.316,0.29712,0.303968,1264.77,1655.85,2036.6,2118.61,2450.68,3854.56,150,299790,nan,nan,nan,nan,nan,nan
3.82011,0.977007,0.0623926,6,63,0,-3.25884,79.9656,0.34712,-0.200666,79.9656,0.34712,-0.200666,1270.53,1671.24,2057.91,2140.5,2471.73,3797.5,150,299790,nan,nan,nan,nan,nan,nan
2.92237,0.900549,0.0623926,5,31,0,-2.39915,73.7548,0.385234,0.0348247,73.7548,0.385234,0.0348247,1270.24,1656.7,2027.31,2106.34,2423.28,3706.34,150,299790,nan,nan,nan,nan,nan,nan
2.32197,0.995143,0.0623926,5,31,0,-0.893494,86.25,0.376767,-0.301374,86.25,0.376767,-0.301374,1277.28,1679.71,2065.49,2147.49,2474.75,3755.71,150,299790,nan,nan,nan,nan,nan,nan
3.60315,0.988966,0.0623926,4,21,0,-1.9601,79.4544,0.353122,-0.190564,79.4544,0.353122,-0.190564,1275.43,1676.31,2062.67,2145.14,2475.75,3797.62,150,299790,nan,nan,nan,nan,nan,nan
3.42671,0.966151,0.0623926,2,7,0,-3.08576,78.9749,0.351495,-0.188641,78.9749,0.351495,-0.188641,1277.54,1679.27,2066.58,2149.28,2480.82,3807.51,150,299790,nan,nan,nan,nan,nan,nan
3.28454,0.987963,0.0623926,6,63,0,-0.676513,59.6038,0.33295,0.448055,59.6038,0.33295,0.448055,1275.7,1660.82,2033.5,2113.55,2437.1,3802.15,150,299790,nan,nan,nan,nan,nan,nan
3.59916,0.718485,0.0623926,4,23,0,0.281165,66.7054,0.306603,0.0837114,66.7054,0.306603,0.0837114,1278.97,1679.05,2068.12,2151.78,2489.69,3895.03,150,299790,nan,nan,nan,nan,nan,nan
4.13593,0.999407,0.0623926,4,31,0,-3.28991,69.5467,0.30654,0.0543918,69.5467,0.30654,0.0543918,1260.12,1655.23,2039.5,2122.11,2455.73,3840.47,150,299790,nan,nan,nan,nan,nan,nan
3.9029,0.988242,0.0623926,5,63,0,-1.97865,64.0809,0.338761,0.266927,64.0809,0.338761,0.266927,1275.23,1663.69,2039.23,2119.79,2444.79,3799.7,150,299790,nan,nan,nan,nan,nan,nan
3.97568,0.936272,0.0623926,5,63,0,-2.88479,78.4316,0.34025,-0.176986,78.4316,0.34025,-0.176986,1270.64,1671.56,2058.98,2141.82,2474.4,3812.14,150,299790,nan,nan,nan,nan,nan,nan
3.01053,0.748115,0.0623926,5,47,0,-2.05311,65.2537,0.307448,0.23442,65.2537,0.307448,0.23442,1257.08,1645.87,2023.75,2105.04,2433.74,3813.52,150,299790,nan,nan,nan,nan,nan,nan
4.26223,0.9684,0.0623926,3,15,0,-2.50554,65.6469,0.292456,0.148523,65.6469,0.292456,0.148523,1264.81,1660.96,2047.19,2130.38,2467.06,3880.03,150,299790,nan,nan,nan,nan,nan,nan
2.30355,0.709114,0.0623926,4,31,0,-0.217201,69.0526,0.306226,0.112314,69.0526,0.306226,0.112314,1250.18,1640.47,2020.01,2101.63,2431.4,3805.7,150,299790,nan,nan,nan,nan,nan,nan
4.19647,0.991163,0.0623926,4,31,0,-0.98121,69.3994,0.347852,0.087541,69.3994,0.347852,0.087541,1275.76,1667.96,2046.5,2127.54,2453.7,3793.21,150,299790,nan,nan,nan,nan,nan,nan
3.9325,0.965351,0.0623926,5,31,0,-3.82517,71.6374,0.350649,0.0487433,71.6374,0.350649,0.0487433,1267.94,1658.48,2035.21,2115.81,2440.03,3766.39,150,299790,nan,nan,nan,nan,nan,nan
1.7138,0.791046,0.0623926,4,31,0,-0.412646,76.3392,0.300731,-0.118335,76.3392,0.300731,-0.118335,1242.7,1639.09,2025.34,2108.37,2443.4,3819,150,299790,nan,nan,nan,nan,nan,nan
1.34649,0.979423,0.0623926,2,3,0,-0.597869,74.9722,0.300603,-0.210981,74.9722,0.300603,-0.210981,1278.93,1690.5,2091.75,2177.97,2525.55,3941.52,150,299790,nan,nan,nan,nan,nan,nan
3.57841,0.881189,0.0623926,1,3,0,-0.452208,76.5091,0.296355,-0.173513,76.5091,0.296355,-0.173513,1252.52,1654.86,2047.4,2131.82,2472.42,3867.13,150,299790,nan,nan,nan,nan,nan,nan
3.03748,0.926889,0.0623926,5,31,0,-2.47304,77.8467,0.332992,-0.202066,77.8467,0.332992,-0.202066,1277.86,1683.25,2075.6,2159.55,2496.74,3853.29,150,299790,nan,nan,nan,nan,nan,nan
3.7662,0.855683,0.0623926,2,3,0,-2.47928,79.0881,0.332695,-0.174799,79.0881,0.332695,-0.174799,1259.56,1658.12,2043.88,2126.44,2458.18,3796.54,150,299790,nan,nan,nan,nan,nan,nan
2.89724,0.892432,0.0623926,3,15,0,-1.08788,80.8608,0.325047,-0.281031,80.8608,0.325047,-0.281031,1272.15,1680.37,2076.22,2160.95,2501.23,3863.36,150,299790,nan,nan,nan,nan,nan,nan
