# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-19 10:00:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpgmdm9_d1/hjzuwgbp.json
# random
#   seed = 58054
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/bao/bao-20230719110027.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,zeta,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6
# Adaptation terminated
# Step size = 0.0713845
# Diagonal elements of inverse mass matrix:
# 0.0165966, 0.000102892, 0.0939147
1.9357,0.99569,0.0713845,6,63,0,-1.02696,69.1278,0.415184,0.180226,69.1278,0.415184,0.180226,1279.18,1660,2023.96,2101.49,2412.42,3678.36,150,299790,nan,nan,nan,nan,nan,nan
2.05494,1,0.0713845,1,1,0,-1.92703,69.0014,0.415316,0.178991,69.0014,0.415316,0.178991,1280.74,1662.04,2026.45,2104.08,2415.38,3682.66,150,299790,nan,nan,nan,nan,nan,nan
3.77828,0.999727,0.0713845,5,63,0,-1.46933,79.6193,0.356008,-0.180145,79.6193,0.356008,-0.180145,1272.71,1671.87,2056.36,2138.41,2467.29,3782.39,150,299790,nan,nan,nan,nan,nan,nan
3.14187,0.958824,0.0713845,5,47,0,-1.4935,73.5445,0.268083,-0.16249,73.5445,0.268083,-0.16249,1250.03,1656.1,2054.93,2141.05,2489.81,3938.13,150,299790,nan,nan,nan,nan,nan,nan
1.77474,0.963362,0.0713845,6,63,0,-1.37157,69.8306,0.417185,0.165399,69.8306,0.417185,0.165399,1277.86,1658.4,2021.95,2099.38,2409.77,3671.47,150,299790,nan,nan,nan,nan,nan,nan
3.11786,0.997109,0.0713845,5,31,0,-1.30092,76.4637,0.387077,-0.0801424,76.4637,0.387077,-0.0801424,1284.23,1678.44,2056.13,2136.55,2458.47,3746.88,150,299790,nan,nan,nan,nan,nan,nan
2.24235,0.76478,0.0713845,2,3,0,-1.41333,78.3229,0.384339,-0.0673888,78.3229,0.384339,-0.0673888,1263.66,1651.54,2023.35,2102.56,2419.75,3691.8,150,299790,nan,nan,nan,nan,nan,nan
2.80747,1,0.0713845,3,11,0,-2.10213,76.6222,0.370774,-0.0441522,76.6222,0.370774,-0.0441522,1263.21,1652.19,2026,2105.76,2425.64,3716.23,150,299790,nan,nan,nan,nan,nan,nan
3.78401,0.998669,0.0713845,6,63,0,-2.50815,70.7171,0.367178,0.0836244,70.7171,0.367178,0.0836244,1274.24,1663.11,2037.22,2117.17,2438.41,3750.38,150,299790,nan,nan,nan,nan,nan,nan
4.25676,0.999917,0.0713845,5,47,0,-3.54466,65.3709,0.300564,0.15172,65.3709,0.300564,0.15172,1271.53,1668.29,2054.49,2137.6,2473.7,3880.59,150,299790,nan,nan,nan,nan,nan,nan
