# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-19 14:30:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp4szuegh3/bcgx00c_.json
# random
#   seed = 83815
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/bao/bao-20230719153015.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,zeta,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6
3.18088,0.870914,0.088053,5,35,0,-0.0493746,59.569,0.303023,0.36431,59.569,0.303023,0.36431,1282.63,1676.7,2059.89,2142.39,2476.42,3890.55,150,299790,nan,nan,nan,nan,nan,nan
3.36066,0.955663,0.088053,2,3,0,-2.50634,61.4596,0.306078,0.366387,61.4596,0.306078,0.366387,1263.97,1651.74,2028.62,2109.74,2438.08,3827.1,150,299790,nan,nan,nan,nan,nan,nan
3.6336,0.994901,0.088053,5,31,0,-3.16758,63.6986,0.321872,0.288953,63.6986,0.321872,0.288953,1266.33,1654.17,2030.16,2110.95,2437.35,3806.14,150,299790,nan,nan,nan,nan,nan,nan
4.12248,0.994965,0.088053,5,31,0,-3.44633,66.0369,0.337645,0.181844,66.0369,0.337645,0.181844,1277.19,1668.71,2047.27,2128.44,2455.72,3812.89,150,299790,nan,nan,nan,nan,nan,nan
2.80811,0.774499,0.088053,4,19,0,-0.153998,67.1456,0.393539,0.212731,67.1456,0.393539,0.212731,1280.94,1664.42,2032.09,2110.56,2425.82,3718.41,150,299790,nan,nan,nan,nan,nan,nan
3.75647,0.9612,0.088053,4,15,0,-2.35601,69.6957,0.359666,0.0733577,69.6957,0.359666,0.0733577,1282.79,1675.74,2054.22,2135.15,2460.5,3790.82,150,299790,nan,nan,nan,nan,nan,nan
3.0723,0.84991,0.088053,5,43,0,-1.47575,65.0405,0.354863,0.203695,65.0405,0.354863,0.203695,1288.8,1680.57,2058.33,2139.21,2464.96,3811.71,150,299790,nan,nan,nan,nan,nan,nan
3.9243,0.995516,0.088053,5,31,0,-2.85293,69.0358,0.328444,0.108649,69.0358,0.328444,0.108649,1263.54,1654.43,2032.99,2114.2,2441.67,3796.35,150,299790,nan,nan,nan,nan,nan,nan
3.53989,0.998733,0.088053,3,15,0,-2.10692,67.4785,0.274482,0.0733512,67.4785,0.274482,0.0733512,1253.05,1650.94,2040.45,2124.51,2465.19,3898.2,150,299790,nan,nan,nan,nan,nan,nan
3.43218,1,0.088053,2,3,0,-3.31863,66.1245,0.271438,0.0498023,66.1245,0.271438,0.0498023,1268.77,1672.95,2068.94,2154.43,2500.97,3958.38,150,299790,nan,nan,nan,nan,nan,nan
1.94347,0.855629,0.088053,4,19,0,-0.806172,64.1296,0.374727,0.336956,64.1296,0.374727,0.336956,1270.4,1650.32,2015.71,2093.89,2408.74,3716.14,150,299790,nan,nan,nan,nan,nan,nan
-0.751044,0.823863,0.088053,4,31,0,2.6505,69.9759,0.438251,0.203948,69.9759,0.438251,0.203948,1271.42,1646.32,2003.63,2079.64,2384.17,3621.06,150,299790,nan,nan,nan,nan,nan,nan
0.976205,0.904083,0.088053,2,7,0,1.67248,68.425,0.442902,0.178345,68.425,0.442902,0.178345,1294.76,1676.59,2040.2,2117.51,2427.02,3680.41,150,299790,nan,nan,nan,nan,nan,nan
-0.726827,0.999737,0.088053,3,9,0,0.860794,68.2182,0.480625,0.219662,68.2182,0.480625,0.219662,1293.38,1669.13,2025.56,2101.19,2403.63,3625.09,150,299790,nan,nan,nan,nan,nan,nan
3.19493,0.999999,0.088053,4,31,0,1.35792,71.5354,0.393519,0.0727273,71.5354,0.393519,0.0727273,1281.64,1669.21,2040.49,2119.63,2437,3723.52,150,299790,nan,nan,nan,nan,nan,nan
3.98686,0.957014,0.088053,4,31,0,-1.63617,73.5372,0.28945,-0.124139,73.5372,0.28945,-0.124139,1258.59,1662.22,2056.53,2141.42,2484.38,3898.64,150,299790,nan,nan,nan,nan,nan,nan
3.47606,0.727603,0.088053,2,7,0,-1.96252,74.7652,0.282283,-0.159328,74.7652,0.282283,-0.159328,1251.47,1655.37,2050.7,2135.89,2480.25,3900.93,150,299790,nan,nan,nan,nan,nan,nan
3.03327,0.616488,0.088053,2,7,0,-0.0419131,76.2979,0.276011,-0.220135,76.2979,0.276011,-0.220135,1248.97,1655.51,2054.24,2140.22,2487.91,3919.73,150,299790,nan,nan,nan,nan,nan,nan
3.49356,0.921879,0.088053,4,15,0,-2.31935,76.4373,0.298179,-0.162761,76.4373,0.298179,-0.162761,1251.69,1653.03,2044.42,2128.57,2468.06,3858.38,150,299790,nan,nan,nan,nan,nan,nan
3.75934,0.96176,0.088053,4,19,0,-2.73849,72.3952,0.321431,-0.0691499,72.3952,0.321431,-0.0691499,1276.96,1678.95,2068.88,2152.51,2489.36,3867.03,150,299790,nan,nan,nan,nan,nan,nan
3.92005,0.879907,0.088053,4,19,0,-2.67137,67.4757,0.298852,0.0544203,67.4757,0.298852,0.0544203,1274.12,1674.94,2065.37,2149.38,2488.91,3902.07,150,299790,nan,nan,nan,nan,nan,nan
3.44994,0.701614,0.088053,2,3,0,-1.05164,67.7979,0.307118,0.043074,67.7979,0.307118,0.043074,1279.27,1680.64,2070.97,2154.88,2493.67,3898.48,150,299790,nan,nan,nan,nan,nan,nan
2.70061,0.962673,0.088053,4,23,0,-0.984541,69.6131,0.393614,0.151991,69.6131,0.393614,0.151991,1275.5,1658.95,2026.46,2104.86,2419.57,3703.8,150,299790,nan,nan,nan,nan,nan,nan
3.8179,0.999979,0.088053,5,31,0,-2.38466,72.643,0.356122,0.0276341,72.643,0.356122,0.0276341,1267.93,1658.28,2034.46,2114.89,2438.16,3756.32,150,299790,nan,nan,nan,nan,nan,nan
1.88192,0.931214,0.088053,5,47,0,-0.0609575,56.3621,0.351979,0.556062,56.3621,0.351979,0.556062,1292.46,1677.41,2048.98,2128.71,2450.83,3811.79,150,299790,nan,nan,nan,nan,nan,nan
3.28846,0.993273,0.088053,4,31,0,1.73218,58.5304,0.260559,0.374019,58.5304,0.260559,0.374019,1269.12,1666.35,2055.64,2139.83,2482,3951.45,150,299790,nan,nan,nan,nan,nan,nan
3.25995,0.996695,0.088053,2,3,0,-3.22572,58.9582,0.259162,0.388911,58.9582,0.259162,0.388911,1260.83,1655.37,2042.09,2125.74,2465.78,3927.75,150,299790,nan,nan,nan,nan,nan,nan
3.09884,0.912778,0.088053,5,31,0,-1.11699,61.5388,0.247855,0.239715,61.5388,0.247855,0.239715,1255.94,1654.92,2047.31,2132.3,2478,3961.11,150,299790,nan,nan,nan,nan,nan,nan
3.29677,0.964709,0.088053,4,15,0,-2.23969,61.421,0.25669,0.271182,61.421,0.25669,0.271182,1257.03,1653.83,2043.24,2127.49,2469.91,3935.75,150,299790,nan,nan,nan,nan,nan,nan
3.7259,0.992376,0.088053,5,63,0,-2.96196,59.619,0.28876,0.37112,59.619,0.28876,0.37112,1273.7,1667.3,2050.99,2133.72,2469.07,3895.43,150,299790,nan,nan,nan,nan,nan,nan
4.0968,0.972239,0.088053,5,51,0,-2.99013,68.998,0.347743,0.114737,68.998,0.347743,0.114737,1272,1662.25,2038.93,2119.59,2444.31,3780.71,150,299790,nan,nan,nan,nan,nan,nan
3.89375,0.984482,0.088053,2,7,0,-3.85613,68.2523,0.35038,0.109235,68.2523,0.35038,0.109235,1281.6,1674.54,2053.65,2134.8,2461.43,3804.15,150,299790,nan,nan,nan,nan,nan,nan
3.51809,0.931239,0.088053,4,31,0,-2.74718,65.6055,0.344165,0.241723,65.6055,0.344165,0.241723,1269.04,1655.42,2028.64,2108.65,2431.23,3772,150,299790,nan,nan,nan,nan,nan,nan
3.20818,0.973923,0.088053,5,63,0,-2.56403,58.3826,0.265279,0.435122,58.3826,0.265279,0.435122,1261.47,1653.96,2038.12,2121.16,2458.6,3909.1,150,299790,nan,nan,nan,nan,nan,nan
1.89724,0.838204,0.088053,4,19,0,-0.399402,56.5351,0.29936,0.479018,56.5351,0.29936,0.479018,1289.31,1683.32,2066.59,2149.16,2483.79,3910.01,150,299790,nan,nan,nan,nan,nan,nan
3.30172,0.999601,0.088053,2,7,0,-2.01714,57.5698,0.302627,0.515373,57.5698,0.302627,0.515373,1271.59,1658.82,2035.28,2116.37,2444.96,3846.59,150,299790,nan,nan,nan,nan,nan,nan
2.7573,0.969577,0.088053,4,23,0,-2.27182,54.8496,0.268624,0.569287,54.8496,0.268624,0.569287,1276.54,1670.03,2054.71,2137.85,2475.75,3934.54,150,299790,nan,nan,nan,nan,nan,nan
0.353133,0.987957,0.088053,5,63,0,0.704907,47.6887,0.220974,1.06973,47.6887,0.220974,1.06973,1259.74,1647.79,2029.59,2112.51,2451.32,3958.67,150,299790,nan,nan,nan,nan,nan,nan
-0.827669,0.980584,0.088053,5,63,0,1.79955,41.797,0.253703,1.59486,41.797,0.253703,1.59486,1277.87,1657.48,2028.32,2108.62,2436.18,3896.27,150,299790,nan,nan,nan,nan,nan,nan
-0.194946,0.931973,0.088053,4,31,0,2.29906,43.7362,0.271469,1.40441,43.7362,0.271469,1.40441,1279.61,1659.18,2029.24,2109.26,2435.2,3876.79,150,299790,nan,nan,nan,nan,nan,nan
1.79528,0.994221,0.088053,5,31,0,0.472056,50.2464,0.244426,0.870186,50.2464,0.244426,0.870186,1267.92,1657.29,2039.1,2121.83,2459.05,3940.65,150,299790,nan,nan,nan,nan,nan,nan
2.46951,0.900572,0.088053,4,31,0,0.435883,54.2208,0.251206,0.638006,54.2208,0.251206,0.638006,1262.69,1653.69,2037.03,2120.03,2457.97,3928.82,150,299790,nan,nan,nan,nan,nan,nan
2.13798,0.969136,0.088053,2,7,0,-2.02869,54.5946,0.251505,0.636827,54.5946,0.251505,0.636827,1258.78,1648.53,2030.64,2113.37,2450.19,3916,150,299790,nan,nan,nan,nan,nan,nan
2.65904,0.949343,0.088053,5,47,0,0.00680845,63.2514,0.269266,0.251955,63.2514,0.269266,0.251955,1250.91,1643.95,2028.73,2111.85,2449.21,3885.14,150,299790,nan,nan,nan,nan,nan,nan
3.09714,1,0.088053,2,3,0,-2.40926,62.3794,0.274579,0.193143,62.3794,0.274579,0.193143,1275.47,1676.89,2069.57,2154.33,2498.09,3953.86,150,299790,nan,nan,nan,nan,nan,nan
4.218,0.997829,0.088053,5,55,0,-3.08658,68.8496,0.313459,0.0850398,68.8496,0.313459,0.0850398,1262.9,1656.76,2039.27,2121.45,2453.21,3829.87,150,299790,nan,nan,nan,nan,nan,nan
3.64884,0.994538,0.088053,5,63,0,-3.43171,61.4955,0.311823,0.358991,61.4955,0.311823,0.358991,1267.81,1655.99,2032.9,2113.98,2442.01,3826.89,150,299790,nan,nan,nan,nan,nan,nan
3.55506,0.962416,0.088053,4,19,0,-3.08695,61.0606,0.285456,0.282454,61.0606,0.285456,0.282454,1275.98,1673.15,2060.67,2144.24,2482.92,3918.53,150,299790,nan,nan,nan,nan,nan,nan
4.19862,0.790693,0.088053,5,35,0,-1.19569,74.2426,0.330046,-0.0566219,74.2426,0.330046,-0.0566219,1263.25,1659.08,2042.36,2124.49,2455.04,3804.32,150,299790,nan,nan,nan,nan,nan,nan
4.06412,0.973485,0.088053,4,19,0,-3.86582,71.103,0.315948,0.0230629,71.103,0.315948,0.0230629,1260.1,1654.6,2037.61,2119.85,2451.59,3820.89,150,299790,nan,nan,nan,nan,nan,nan
3.60624,0.961373,0.088053,3,11,0,-3.51101,70.6341,0.305205,0.0328293,70.6341,0.305205,0.0328293,1255.04,1649.45,2033.17,2115.67,2448.83,3830.19,150,299790,nan,nan,nan,nan,nan,nan
3.87734,0.970157,0.088053,2,3,0,-3.27156,70.1866,0.309465,-0.0198166,70.1866,0.309465,-0.0198166,1275.22,1676.98,2067.59,2151.51,2490.09,3886.36,150,299790,nan,nan,nan,nan,nan,nan
4.24053,0.9994,0.088053,3,15,0,-3.73761,70.9222,0.325149,-0.00556811,70.9222,0.325149,-0.00556811,1274.87,1673.4,2059.65,2142.49,2476.23,3846.54,150,299790,nan,nan,nan,nan,nan,nan
4.11969,0.999355,0.088053,5,47,0,-3.5333,64.7691,0.319832,0.196621,64.7691,0.319832,0.196621,1277.02,1670.95,2053.01,2135.08,2466.5,3849.28,150,299790,nan,nan,nan,nan,nan,nan
3.33281,0.95198,0.088053,5,63,0,-1.87523,82.2025,0.365811,-0.202861,82.2025,0.365811,-0.202861,1266.36,1662.89,2044.06,2125.29,2450.44,3743.16,150,299790,nan,nan,nan,nan,nan,nan
3.09992,0.997005,0.088053,2,7,0,-3.01106,82.4323,0.374355,-0.223148,82.4323,0.374355,-0.223148,1276.85,1676.15,2059.3,2140.85,2466.88,3756.46,150,299790,nan,nan,nan,nan,nan,nan
3.24119,0.906926,0.088053,2,3,0,-2.73505,82.9197,0.373544,-0.221388,82.9197,0.373544,-0.221388,1272.03,1669.88,2051.69,2132.97,2457.95,3743.96,150,299790,nan,nan,nan,nan,nan,nan
3.32165,0.999711,0.088053,2,7,0,-3.21646,82.6571,0.370714,-0.217048,82.6571,0.370714,-0.217048,1270.75,1668.46,2050.36,2131.69,2456.99,3746.11,150,299790,nan,nan,nan,nan,nan,nan
2.85041,0.45755,0.088053,5,55,0,1.86575,62.419,0.307464,0.344646,62.419,0.307464,0.344646,1259.75,1646.53,2022.37,2103.25,2430.55,3812.97,150,299790,nan,nan,nan,nan,nan,nan
3.31618,0.995471,0.088053,3,15,0,-2.52685,61.7888,0.326614,0.370761,61.7888,0.326614,0.370761,1268.38,1654.07,2027.66,2107.92,2432.3,3797.24,150,299790,nan,nan,nan,nan,nan,nan
3.69357,0.99946,0.088053,2,3,0,-3.22869,61.1561,0.329095,0.367898,61.1561,0.329095,0.367898,1276.48,1664.31,2039.84,2120.49,2446.4,3816.7,150,299790,nan,nan,nan,nan,nan,nan
4.13466,0.998374,0.088053,5,47,0,-2.09864,72.1433,0.355811,0.0217998,72.1433,0.355811,0.0217998,1273.76,1666.13,2044.28,2125.13,2450.07,3774.52,150,299790,nan,nan,nan,nan,nan,nan
4.0989,0.980091,0.088053,5,63,0,-3.77316,75.5778,0.353225,-0.0695493,75.5778,0.353225,-0.0695493,1269.75,1664.34,2044.72,2126.01,2452.41,3773.15,150,299790,nan,nan,nan,nan,nan,nan
4.28645,0.998513,0.088053,5,63,0,-3.46553,65.5386,0.293021,0.145653,65.5386,0.293021,0.145653,1266.85,1663.63,2050.42,2133.73,2470.86,3885.18,150,299790,nan,nan,nan,nan,nan,nan
2.47939,0.982993,0.088053,5,63,0,-0.871222,83.9869,0.397758,-0.201505,83.9869,0.397758,-0.201505,1271.85,1665.16,2040.9,2120.69,2439.12,3692.65,150,299790,nan,nan,nan,nan,nan,nan
2.91626,0.925804,0.088053,5,31,0,-0.874564,73.088,0.385994,0.0526677,73.088,0.385994,0.0526677,1270.94,1656.95,2027.13,2106.07,2422.74,3706.46,150,299790,nan,nan,nan,nan,nan,nan
3.5288,0.998862,0.088053,4,31,0,-1.99198,69.41,0.352134,0.127394,69.41,0.352134,0.127394,1266.95,1654.61,2028.52,2108.56,2430.71,3756.21,150,299790,nan,nan,nan,nan,nan,nan
3.6793,1,0.088053,4,29,0,-2.94006,63.8185,0.312536,0.274735,63.8185,0.312536,0.274735,1264.13,1653.18,2030.96,2112.19,2440.63,3820.47,150,299790,nan,nan,nan,nan,nan,nan
3.41343,0.998491,0.088053,4,31,0,-2.53938,66.7241,0.372061,0.186562,66.7241,0.372061,0.186562,1284.26,1672.52,2045.89,2125.7,2446.7,3766.59,150,299790,nan,nan,nan,nan,nan,nan
4.20004,0.998471,0.088053,4,23,0,-2.25269,68.2257,0.293644,0.0685768,68.2257,0.293644,0.0685768,1260.39,1657.35,2044.4,2127.74,2464.78,3871.55,150,299790,nan,nan,nan,nan,nan,nan
4.25737,1,0.088053,1,1,0,-4.20029,68.1941,0.293881,0.0661938,68.1941,0.293881,0.0661938,1261.4,1658.72,2046.1,2129.5,2466.8,3874.31,150,299790,nan,nan,nan,nan,nan,nan
4.28442,0.996062,0.088053,6,63,0,-4.17218,73.7202,0.33113,-0.0443223,73.7202,0.33113,-0.0443223,1264.91,1660.66,2043.77,2125.86,2456.27,3805.87,150,299790,nan,nan,nan,nan,nan,nan
4.37464,0.991115,0.088053,5,39,0,-4.06507,67.9783,0.309272,0.0972565,67.9783,0.309272,0.0972565,1265.35,1660.31,2044.19,2126.7,2459.98,3846.03,150,299790,nan,nan,nan,nan,nan,nan
4.31975,0.760419,0.088053,2,3,0,-2.61569,67.4119,0.310711,0.0913973,67.4119,0.310711,0.0913973,1272.89,1670.14,2056.14,2139.09,2474.08,3866.06,150,299790,nan,nan,nan,nan,nan,nan
3.53942,0.999971,0.088053,5,63,0,-3.1562,59.1179,0.317502,0.440445,59.1179,0.317502,0.440445,1276.81,1664.88,2041.31,2122.26,2449.82,3836.52,150,299790,nan,nan,nan,nan,nan,nan
0.726244,0.525976,0.088053,2,3,0,0.131775,58.177,0.319802,0.39984,58.177,0.319802,0.39984,1297.04,1691.85,2074.68,2156.99,2489.85,3895.24,150,299790,nan,nan,nan,nan,nan,nan
2.68853,0.769666,0.088053,2,3,0,3.06334,59.5409,0.316479,0.369697,59.5409,0.316479,0.369697,1287.77,1681.02,2062.57,2144.61,2476.44,3876.4,150,299790,nan,nan,nan,nan,nan,nan
1.51147,0.74914,0.088053,1,1,0,-1.40547,59.2043,0.318227,0.362888,59.2043,0.318227,0.362888,1293.69,1688.64,2071.72,2154.07,2487.11,3891,150,299790,nan,nan,nan,nan,nan,nan
3.51226,0.977641,0.088053,5,35,0,0.035286,67.9345,0.370565,0.143662,67.9345,0.370565,0.143662,1284.14,1673.78,2048.51,2128.59,2450.56,3770.65,150,299790,nan,nan,nan,nan,nan,nan
2.50887,0.964099,0.088053,4,15,0,-1.92439,70.4268,0.411631,0.112515,70.4268,0.411631,0.112515,1286.52,1671.84,2040.1,2118.51,2432.75,3705.79,150,299790,nan,nan,nan,nan,nan,nan
3.98898,0.952537,0.088053,5,47,0,-1.88893,76.3368,0.351034,-0.113418,76.3368,0.351034,-0.113418,1275.33,1673.57,2057.59,2139.65,2469.01,3797.15,150,299790,nan,nan,nan,nan,nan,nan
3.99027,0.831227,0.088053,4,19,0,-2.60436,71.0517,0.302008,-0.0533201,71.0517,0.302008,-0.0533201,1271.16,1674.07,2066.45,2150.81,2491.35,3896.06,150,299790,nan,nan,nan,nan,nan,nan
4.33417,0.950377,0.088053,5,35,0,-3.03183,72.6333,0.306265,-0.0730959,72.6333,0.306265,-0.0730959,1265.59,1666.7,2057,2140.86,2479.17,3870.24,150,299790,nan,nan,nan,nan,nan,nan
3.79129,0.967753,0.088053,5,39,0,0.216582,61.3744,0.275369,0.27088,61.3744,0.275369,0.27088,1269.39,1666.62,2054.98,2138.82,2478.91,3924.65,150,299790,nan,nan,nan,nan,nan,nan
4.20667,0.997188,0.088053,5,63,0,-3.54209,65.5143,0.28617,0.131871,65.5143,0.28617,0.131871,1265.98,1664.1,2052.76,2136.53,2475.73,3901.08,150,299790,nan,nan,nan,nan,nan,nan
4.02747,0.964648,0.088053,4,31,0,-3.68195,66.9409,0.288102,0.0634432,66.9409,0.288102,0.0634432,1269.79,1670.85,2062.35,2146.7,2488.02,3915.16,150,299790,nan,nan,nan,nan,nan,nan
4.0938,0.980687,0.088053,4,27,0,-3.69776,66.1757,0.302977,0.113711,66.1757,0.302977,0.113711,1274.41,1672.77,2060.41,2143.8,2480.84,3887.09,150,299790,nan,nan,nan,nan,nan,nan
4.36748,0.995264,0.088053,4,23,0,-3.78503,66.3266,0.316357,0.151503,66.3266,0.316357,0.151503,1271.35,1665.38,2047.81,2129.97,2461.74,3843.38,150,299790,nan,nan,nan,nan,nan,nan
3.6782,0.886827,0.088053,4,27,0,-2.53946,75.6019,0.336838,-0.0690551,75.6019,0.336838,-0.0690551,1259.66,1653.69,2034.73,2116.3,2444.37,3779,150,299790,nan,nan,nan,nan,nan,nan
3.91635,0.998547,0.088053,5,43,0,-3.25149,61.1925,0.286609,0.320158,61.1925,0.286609,0.320158,1267.12,1660.35,2043.89,2126.59,2461.82,3884.99,150,299790,nan,nan,nan,nan,nan,nan
2.32738,0.992343,0.088053,5,39,0,-1.30029,72.1568,0.418264,0.0820227,72.1568,0.418264,0.0820227,1283.02,1667.25,2034.01,2112.03,2424.45,3684.94,150,299790,nan,nan,nan,nan,nan,nan
2.16921,0.839827,0.088053,6,79,0,0.655319,58.8906,0.333415,0.517582,58.8906,0.333415,0.517582,1267.88,1649.06,2017.9,2097.15,2417.58,3774.23,150,299790,nan,nan,nan,nan,nan,nan
-0.467419,0.398254,0.088053,1,3,0,4.57264,57.0472,0.336324,0.455004,57.0472,0.336324,0.455004,1303.15,1695.87,2075.72,2157.29,2486.92,3877.04,150,299790,nan,nan,nan,nan,nan,nan
