# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = newbao_model
# start_datetime = 2023-07-20 10:25:22 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpal26qh23/sm0lah0q.json
# random
#   seed = 23928
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/bao/newbao-20230720112522.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,zeta,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6
3.41466,0.831234,0.0931262,1,3,0,-2.09054,63.2687,0.263057,0.488795,63.2687,0.263057,0.488795,1259.84,1650.78,2030.86,2112.67,2443.76,3845.52,150,299790,nan,nan,nan,nan,nan,nan
4.15909,0.997788,0.0931262,5,47,0,-2.92106,67.2963,0.29566,0.137696,67.2963,0.29566,0.137696,1273.99,1672.8,2060.44,2143.77,2480.33,3881.13,150,299790,nan,nan,nan,nan,nan,nan
4.05205,0.958339,0.0931262,3,11,0,-3.26408,68.0606,0.308649,0.238771,68.0606,0.308649,0.238771,1265.5,1656.34,2034.49,2115.59,2442.61,3800.29,150,299790,nan,nan,nan,nan,nan,nan
3.74869,0.997891,0.0931262,5,31,0,-2.85375,77.6997,0.332028,-0.331165,77.6997,0.332028,-0.331165,1256.6,1659.95,2053.57,2138.18,2479.31,3864.24,150,299790,nan,nan,nan,nan,nan,nan
3.44602,0.987784,0.0931262,4,15,0,-2.99898,80.1245,0.345324,-0.420268,80.1245,0.345324,-0.420268,1256.57,1661.55,2056.73,2141.63,2483.57,3860.53,150,299790,nan,nan,nan,nan,nan,nan
3.55034,0.619111,0.0931262,5,31,0,0.18141,65.9644,0.305957,0.413158,65.9644,0.305957,0.413158,1267.21,1654.17,2027.54,2107.55,2430.08,3774.49,150,299790,nan,nan,nan,nan,nan,nan
3.62177,0.938948,0.0931262,3,15,0,-2.44577,64.2435,0.290196,0.333947,64.2435,0.290196,0.333947,1281.55,1678.01,2062.32,2144.85,2478.16,3872.79,150,299790,nan,nan,nan,nan,nan,nan
3.42165,0.97756,0.0931262,4,19,0,-2.95614,66.1038,0.299112,0.394307,66.1038,0.299112,0.394307,1263.66,1651.29,2025.94,2106.29,2430.42,3783.99,150,299790,nan,nan,nan,nan,nan,nan
3.73245,0.99224,0.0931262,4,23,0,-1.24961,74.8588,0.363181,-0.156045,74.8588,0.363181,-0.156045,1278.61,1677.61,2062.95,2145.36,2476.41,3813.66,150,299790,nan,nan,nan,nan,nan,nan
3.66226,0.772285,0.0931262,5,43,0,-0.842421,61.181,0.248649,0.485037,61.181,0.248649,0.485037,1270.58,1667.95,2055.58,2139.16,2478,3920.63,150,299790,nan,nan,nan,nan,nan,nan
3.87199,0.922262,0.0931262,4,31,0,-2.62058,63.319,0.282061,0.411133,63.319,0.282061,0.411133,1278.6,1673.6,2056.59,2138.88,2471.36,3868.04,150,299790,nan,nan,nan,nan,nan,nan
4.32784,0.999157,0.0931262,4,31,0,-3.50642,69.6857,0.302593,0.00918739,69.6857,0.302593,0.00918739,1269.11,1669.16,2058.55,2142.28,2480.36,3880.48,150,299790,nan,nan,nan,nan,nan,nan
4.24411,0.999442,0.0931262,4,27,0,-3.69965,73.9129,0.319872,-0.178782,73.9129,0.319872,-0.178782,1262.98,1664.58,2055.86,2139.96,2479.23,3869.1,150,299790,nan,nan,nan,nan,nan,nan
4.4113,0.948187,0.0931262,5,31,0,-3.58064,70.5119,0.313171,-0.00297934,70.5119,0.313171,-0.00297934,1269.85,1668.73,2056.25,2139.48,2475.21,3859.9,150,299790,nan,nan,nan,nan,nan,nan
4.28817,0.953355,0.0931262,2,7,0,-3.98332,69.9874,0.311673,0.00961724,69.9874,0.311673,0.00961724,1272.3,1671.8,2059.91,2143.28,2479.59,3867.79,150,299790,nan,nan,nan,nan,nan,nan
4.09979,0.835854,0.0931262,4,31,0,0.274913,73.6743,0.347421,-0.0369653,73.6743,0.347421,-0.0369653,1266.39,1659.75,2039.71,2121.02,2448.03,3780.33,150,299790,nan,nan,nan,nan,nan,nan
4.09035,0.998105,0.0931262,5,47,0,-3.23781,67.0967,0.31157,0.30479,67.0967,0.31157,0.30479,1269.85,1659.62,2036.03,2116.7,2441.82,3792.05,150,299790,nan,nan,nan,nan,nan,nan
3.52971,0.933996,0.0931262,2,7,0,-3.12831,67.4565,0.305713,0.307765,67.4565,0.305713,0.307765,1262.84,1651.41,2027.08,2107.63,2432.48,3784.15,150,299790,nan,nan,nan,nan,nan,nan
2.91983,0.970922,0.0931262,4,27,0,-2.30911,74.7464,0.338649,-0.260938,74.7464,0.338649,-0.260938,1277.16,1683.37,2078.51,2163.33,2504.94,3891.45,150,299790,nan,nan,nan,nan,nan,nan
4.16229,1,0.0931262,2,7,0,-2.81794,75.8939,0.33968,-0.238286,75.8939,0.33968,-0.238286,1265.69,1667.24,2057.54,2141.29,2478.54,3847.81,150,299790,nan,nan,nan,nan,nan,nan
4.22236,0.840683,0.0931262,5,35,0,-2.73495,68.2814,0.311496,0.124722,68.2814,0.311496,0.124722,1276.23,1673.33,2058.18,2140.77,2473.81,3852.02,150,299790,nan,nan,nan,nan,nan,nan
4.45755,0.999284,0.0931262,1,3,0,-4.22021,68.6515,0.310559,0.142224,68.6515,0.310559,0.142224,1270.54,1665.5,2048.21,2130.33,2461.52,3832.98,150,299790,nan,nan,nan,nan,nan,nan
4.37537,0.988568,0.0931262,2,7,0,-4.34375,68.7749,0.311738,0.163544,68.7749,0.311738,0.163544,1268.06,1661.39,2042.27,2123.98,2453.42,3817.73,150,299790,nan,nan,nan,nan,nan,nan
3.94436,0.982151,0.0931262,4,31,0,-3.56114,64.2879,0.290012,0.46352,64.2879,0.290012,0.46352,1269.47,1658.74,2035.21,2115.99,2442.08,3809.32,150,299790,nan,nan,nan,nan,nan,nan
2.65707,0.973299,0.0931262,4,23,0,-1.97827,56.1123,0.237804,0.956086,56.1123,0.237804,0.956086,1281.84,1674.23,2055.04,2137.01,2469.13,3894.33,150,299790,nan,nan,nan,nan,nan,nan
2.08681,0.989103,0.0931262,3,11,0,-0.414624,56.4065,0.266927,1.19075,56.4065,0.266927,1.19075,1279.8,1660.15,2025.8,2104.14,2420.42,3767.27,150,299790,nan,nan,nan,nan,nan,nan
1.26846,0.862923,0.0931262,3,11,0,0.785054,55.5386,0.278432,1.18488,55.5386,0.278432,1.18488,1296.21,1679.09,2046.36,2124.95,2441.96,3787.5,150,299790,nan,nan,nan,nan,nan,nan
2.83624,0.997033,0.0931262,5,43,0,0.666694,65.9884,0.254676,0.0287053,65.9884,0.254676,0.0287053,1265.39,1672.36,2072.5,2159.06,2510.47,3995.53,150,299790,nan,nan,nan,nan,nan,nan
3.64686,1,0.0931262,3,11,0,-1.96621,67.1949,0.273127,0.183509,67.1949,0.273127,0.183509,1255.2,1650.91,2037.02,2120.22,2457,3871.81,150,299790,nan,nan,nan,nan,nan,nan
3.27374,0.995964,0.0931262,5,47,0,-1.63425,73.4801,0.388548,0.045012,73.4801,0.388548,0.045012,1279.39,1667.69,2039.46,2118.66,2436.03,3717.63,150,299790,nan,nan,nan,nan,nan,nan
4.26708,0.911399,0.0931262,3,15,0,-2.40424,73.1811,0.341475,-0.0361115,73.1811,0.341475,-0.0361115,1267.15,1661.66,2043.13,2124.82,2453.52,3795.22,150,299790,nan,nan,nan,nan,nan,nan
4.10605,0.989175,0.0931262,4,15,0,-3.96259,72.5397,0.312218,-0.153865,72.5397,0.312218,-0.153865,1266.94,1670.16,2063.37,2147.95,2489.37,3892.98,150,299790,nan,nan,nan,nan,nan,nan
1.02848,0.710388,0.0931262,4,23,0,1.16818,77.2765,0.354185,-0.11104,77.2765,0.354185,-0.11104,1248.71,1638.11,2014.39,2094.91,2418.59,3731.63,150,299790,nan,nan,nan,nan,nan,nan
3.96576,1,0.0931262,2,3,0,-1.28316,75.7708,0.364272,-0.182099,75.7708,0.364272,-0.182099,1274.67,1673.24,2058.34,2140.7,2471.56,3806.43,150,299790,nan,nan,nan,nan,nan,nan
3.88812,0.869271,0.0931262,4,19,0,-2.03162,72.2358,0.315935,-0.145419,72.2358,0.315935,-0.145419,1271.19,1674.86,2068.12,2152.67,2493.81,3894.62,150,299790,nan,nan,nan,nan,nan,nan
4.03481,0.999173,0.0931262,5,35,0,-3.58312,67.454,0.319927,0.210196,67.454,0.319927,0.210196,1280.48,1674.82,2055.72,2137.33,2466.09,3825.29,150,299790,nan,nan,nan,nan,nan,nan
2.64291,0.906991,0.0931262,5,47,0,0.176737,59.9994,0.280372,0.669335,59.9994,0.280372,0.669335,1289.56,1681.63,2060.27,2141.49,2469.48,3852.83,150,299790,nan,nan,nan,nan,nan,nan
3.76038,0.990801,0.0931262,5,51,0,-2.1945,65.5758,0.291829,0.391037,65.5758,0.291829,0.391037,1264.57,1653.93,2030.82,2111.71,2438.28,3805.19,150,299790,nan,nan,nan,nan,nan,nan
2.79285,0.992049,0.0931262,5,55,0,-1.26276,57.7255,0.261798,0.876898,57.7255,0.261798,0.876898,1285.92,1675.91,2052.81,2133.73,2460.89,3852.2,150,299790,nan,nan,nan,nan,nan,nan
0.59948,0.783738,0.0931262,3,15,0,0.740541,57.5737,0.238053,1.08588,57.5737,0.238053,1.08588,1256.85,1638.87,2008.92,2088.51,2410.84,3795.08,150,299790,nan,nan,nan,nan,nan,nan
1.96235,0.996977,0.0931262,5,39,0,1.24731,68.9548,0.287225,0.193725,68.9548,0.287225,0.193725,1248.11,1638.69,2018.57,2100.27,2430.48,3810.46,150,299790,nan,nan,nan,nan,nan,nan
2.82941,0.851198,0.0931262,5,39,0,3.60428,55.4538,0.232002,1.08741,55.4538,0.232002,1.08741,1275.95,1665.17,2042.73,2123.99,2453.32,3870.75,150,299790,nan,nan,nan,nan,nan,nan
3.01932,0.999993,0.0931262,4,15,0,-2.80203,56.4363,0.228263,0.965835,56.4363,0.228263,0.965835,1270.49,1661.43,2041.66,2123.6,2455.94,3887.41,150,299790,nan,nan,nan,nan,nan,nan
3.0983,0.964521,0.0931262,3,15,0,-2.73833,56.7133,0.23362,0.956715,56.7133,0.23362,0.956715,1272.05,1662.4,2041.61,2123.28,2454.32,3877.18,150,299790,nan,nan,nan,nan,nan,nan
2.79942,0.972395,0.0931262,4,19,0,-2.27632,58.453,0.278779,0.891593,58.453,0.278779,0.891593,1286.96,1673.35,2045.38,2125.1,2446.87,3808.24,150,299790,nan,nan,nan,nan,nan,nan
2.97187,1,0.0931262,3,7,0,-2.79903,58.5733,0.276934,0.90254,58.5733,0.276934,0.90254,1283.74,1669.29,2040.6,2120.17,2441.41,3801.43,150,299790,nan,nan,nan,nan,nan,nan
2.41059,0.981569,0.0931262,4,31,0,-2.03939,60.1677,0.300197,0.888815,60.1677,0.300197,0.888815,1280.22,1660.38,2024.93,2102.87,2416.92,3737.63,150,299790,nan,nan,nan,nan,nan,nan
0.921731,0.993871,0.0931262,4,15,0,-0.648972,59.6306,0.334753,0.942787,59.6306,0.334753,0.942787,1296.65,1673.96,2033.39,2109.98,2417.77,3702.57,150,299790,nan,nan,nan,nan,nan,nan
1.58256,0.954398,0.0931262,3,7,0,-0.548983,60.3591,0.329416,0.875733,60.3591,0.329416,0.875733,1292.75,1671.43,2032.79,2109.84,2419.64,3712.97,150,299790,nan,nan,nan,nan,nan,nan
0.238162,0.998978,0.0931262,4,15,0,0.256217,61.3628,0.360874,0.877039,61.3628,0.360874,0.877039,1294.37,1668.03,2022.83,2098.29,2401.05,3656.73,150,299790,nan,nan,nan,nan,nan,nan
3.47469,0.996948,0.0931262,4,31,0,3.12539,70.0432,0.365734,0.192353,70.0432,0.365734,0.192353,1282.36,1670.23,2041.96,2121.25,2439.46,3737.61,150,299790,nan,nan,nan,nan,nan,nan
3.2331,0.589446,0.0931262,4,31,0,1.62941,61.9743,0.266593,0.427976,61.9743,0.266593,0.427976,1280.25,1678.38,2065.57,2148.9,2486.14,3911.03,150,299790,nan,nan,nan,nan,nan,nan
3.40353,0.624883,0.0931262,5,35,0,3.60313,74.5333,0.340526,-0.06101,74.5333,0.340526,-0.06101,1257.9,1650.53,2030.46,2111.84,2439.36,3775.73,150,299790,nan,nan,nan,nan,nan,nan
3.81718,0.999785,0.0931262,5,39,0,-2.39396,66.2766,0.262012,0.157675,66.2766,0.262012,0.157675,1257.64,1656.96,2047.8,2132.16,2474.09,3916.69,150,299790,nan,nan,nan,nan,nan,nan
3.27522,0.973448,0.0931262,5,31,0,-2.80027,59.9203,0.24816,0.731515,59.9203,0.24816,0.731515,1264.39,1654.05,2032.61,2114.1,2444.16,3852.72,150,299790,nan,nan,nan,nan,nan,nan
2.57913,0.721501,0.0931262,2,3,0,-0.366668,58.8261,0.259338,0.699053,58.8261,0.259338,0.699053,1286.21,1680.92,2063.63,2145.92,2478.84,3893.42,150,299790,nan,nan,nan,nan,nan,nan
1.91545,0.854806,0.0931262,1,1,0,-1.74265,58.7086,0.259926,0.67807,58.7086,0.259926,0.67807,1289.54,1685.65,2069.79,2152.39,2486.59,3905.99,150,299790,nan,nan,nan,nan,nan,nan
3.69032,0.955215,0.0931262,5,43,0,-0.867547,67.0167,0.276164,0.213755,67.0167,0.276164,0.213755,1256.38,1651.02,2035.6,2118.42,2453.48,3860.07,150,299790,nan,nan,nan,nan,nan,nan
3.95412,0.99887,0.0931262,3,15,0,-3.26284,65.7342,0.299511,0.263412,65.7342,0.299511,0.263412,1279.43,1675.51,2059.24,2141.6,2474,3858.77,150,299790,nan,nan,nan,nan,nan,nan
4.06778,0.958879,0.0931262,3,11,0,-3.27257,65.7632,0.274408,0.273762,65.7632,0.274408,0.273762,1261.65,1656.6,2041.17,2123.96,2458.9,3867.12,150,299790,nan,nan,nan,nan,nan,nan
1.07652,0.732875,0.0931262,5,39,0,-0.039688,73.4762,0.348703,0.0985958,73.4762,0.348703,0.0985958,1254.15,1639.07,2009.73,2088.97,2407.47,3709.5,150,299790,nan,nan,nan,nan,nan,nan
4.1508,0.934643,0.0931262,3,15,0,-0.132506,72.6919,0.355333,-0.00142377,72.6919,0.355333,-0.00142377,1275.16,1668.8,2048.18,2129.28,2455.19,3781.19,150,299790,nan,nan,nan,nan,nan,nan
3.93078,0.927374,0.0931262,5,47,0,-1.28112,65.7707,0.286267,0.207364,65.7707,0.286267,0.207364,1275.64,1674.62,2062.63,2146.08,2483.38,3893.8,150,299790,nan,nan,nan,nan,nan,nan
3.84995,0.951139,0.0931262,3,15,0,-3.21286,67.2602,0.275958,0.178322,67.2602,0.275958,0.178322,1257.09,1653,2039.13,2122.3,2458.88,3871.17,150,299790,nan,nan,nan,nan,nan,nan
3.76995,0.997985,0.0931262,5,63,0,-2.66649,77.3105,0.369214,-0.258357,77.3105,0.369214,-0.258357,1273.92,1674.47,2061.86,2144.73,2477.52,3814.42,150,299790,nan,nan,nan,nan,nan,nan
3.51418,0.987877,0.0931262,4,23,0,-2.61911,74.6496,0.299518,-0.287315,74.6496,0.299518,-0.287315,1253.83,1659.65,2057.82,2143.72,2491.21,3922.55,150,299790,nan,nan,nan,nan,nan,nan
3.78916,0.798384,0.0931262,5,31,0,-1.25592,79.4289,0.362843,-0.33435,79.4289,0.362843,-0.33435,1262.57,1663.47,2052.43,2135.75,2470.63,3814.91,150,299790,nan,nan,nan,nan,nan,nan
1.79509,0.74734,0.0931262,4,15,0,-0.0327061,78.2685,0.29775,-0.529218,78.2685,0.29775,-0.529218,1248.5,1662.13,2071.09,2159.61,2518.31,3987.98,150,299790,nan,nan,nan,nan,nan,nan
-1.1292,0.957331,0.0931262,5,55,0,4.47046,70.2749,0.231209,-0.423482,70.2749,0.231209,-0.423482,1242.33,1660.29,2078.56,2169.86,2542.92,4132.47,150,299790,nan,nan,nan,nan,nan,nan
2.11836,0.891847,0.0931262,3,7,0,1.97361,71.5997,0.269398,-0.302191,71.5997,0.269398,-0.302191,1256.91,1669.16,2076.52,2164.78,2523.15,4019.74,150,299790,nan,nan,nan,nan,nan,nan
2.82976,1,0.0931262,3,7,0,-1.73852,72.4084,0.275695,-0.206397,72.4084,0.275695,-0.206397,1246.24,1650.68,2048.7,2134.76,2483.73,3939.07,150,299790,nan,nan,nan,nan,nan,nan
2.6783,0.995682,0.0931262,4,31,0,-2.07074,69.8722,0.265235,-0.192008,69.8722,0.265235,-0.192008,1258.26,1667.92,2071.89,2159.35,2514.43,4002.98,150,299790,nan,nan,nan,nan,nan,nan
1.67242,0.998166,0.0931262,5,39,0,1.1987,76.6642,0.288123,-0.497597,76.6642,0.288123,-0.497597,1249.94,1664.18,2074.19,2163.02,2523.31,4007.88,150,299790,nan,nan,nan,nan,nan,nan
2.54564,0.8198,0.0931262,4,15,0,-0.294433,78.0468,0.305406,-0.469954,78.0468,0.305406,-0.469954,1250,1660.62,2065.18,2152.58,2506.29,3952.54,150,299790,nan,nan,nan,nan,nan,nan
4.1112,0.994928,0.0931262,3,15,0,-1.0551,76.6866,0.359333,-0.209213,76.6866,0.359333,-0.209213,1267.55,1665.65,2050.89,2133.35,2464.76,3802.66,150,299790,nan,nan,nan,nan,nan,nan
2.52268,0.666925,0.0931262,3,15,0,-0.338794,80.898,0.387494,-0.277001,80.898,0.387494,-0.277001,1257.82,1651.46,2031.12,2112.2,2437.28,3734.88,150,299790,nan,nan,nan,nan,nan,nan
1.56808,0.826789,0.0931262,4,19,0,0.652791,77.4308,0.313614,-0.493584,77.4308,0.313614,-0.493584,1263.83,1678.76,2087.16,2175.33,2531.83,3982.98,150,299790,nan,nan,nan,nan,nan,nan
2.07184,0.995275,0.0931262,5,39,0,-0.70885,62.8162,0.310446,0.727881,62.8162,0.310446,0.727881,1272,1651.53,2015.62,2093.45,2406.88,3718.41,150,299790,nan,nan,nan,nan,nan,nan
2.31191,0.99875,0.0931262,5,35,0,-1.16102,58.8502,0.236801,0.851383,58.8502,0.236801,0.851383,1258.71,1646.48,2023.49,2104.7,2433.91,3846.19,150,299790,nan,nan,nan,nan,nan,nan
3.66084,0.96988,0.0931262,5,63,0,-0.967908,62.8522,0.294531,0.50225,62.8522,0.294531,0.50225,1282.97,1674.49,2052.54,2133.6,2460.64,3830.66,150,299790,nan,nan,nan,nan,nan,nan
2.60154,0.999699,0.0931262,4,31,0,-2.04322,59.6278,0.287038,0.911163,59.6278,0.287038,0.911163,1277.32,1658.7,2025.22,2103.68,2420.13,3756.12,150,299790,nan,nan,nan,nan,nan,nan
2.74191,0.999541,0.0931262,3,7,0,-2.59275,59.5925,0.28628,0.899569,59.5925,0.28628,0.899569,1278.24,1660.3,2027.58,2106.22,2423.41,3762.61,150,299790,nan,nan,nan,nan,nan,nan
3.61826,0.919476,0.0931262,3,15,0,-0.873891,60.8868,0.260871,0.666976,60.8868,0.260871,0.666976,1268.09,1657.67,2035.47,2116.71,2445.36,3840.57,150,299790,nan,nan,nan,nan,nan,nan
4.43664,0.877369,0.0931262,5,39,0,-1.96135,70.8043,0.313081,0.0179795,70.8043,0.313081,0.0179795,1265.1,1661.83,2047.08,2129.8,2463.49,3840.43,150,299790,nan,nan,nan,nan,nan,nan
4.4465,0.960795,0.0931262,3,11,0,-4.08772,70.6331,0.322172,0.0269158,70.6331,0.322172,0.0269158,1271.34,1668.2,2052.81,2135.31,2467.78,3835.69,150,299790,nan,nan,nan,nan,nan,nan
4.34642,0.968363,0.0931262,3,11,0,-4.17236,71.0507,0.319116,0.0379122,71.0507,0.319116,0.0379122,1264.67,1659.61,2042.49,2124.64,2455.78,3819.99,150,299790,nan,nan,nan,nan,nan,nan
4.27393,0.994942,0.0931262,4,23,0,-4.1547,72.703,0.326201,-0.0430579,72.703,0.326201,-0.0430579,1262.99,1658.89,2042.87,2125.24,2457.15,3818.58,150,299790,nan,nan,nan,nan,nan,nan
4.23148,0.932799,0.0931262,3,11,0,-3.64931,71.2399,0.316852,0.0304854,71.2399,0.316852,0.0304854,1262.38,1657.21,2040.23,2122.44,2453.88,3820.16,150,299790,nan,nan,nan,nan,nan,nan
4.2429,0.99615,0.0931262,4,31,0,-1.80796,70.5107,0.323452,0.0964761,70.5107,0.323452,0.0964761,1266.1,1658.88,2038.9,2120.35,2448.5,3800.27,150,299790,nan,nan,nan,nan,nan,nan
3.86619,0.999687,0.0931262,4,31,0,-3.33529,65.5727,0.316342,0.420101,65.5727,0.316342,0.420101,1276.03,1663.6,2036.8,2116.68,2438.38,3775.39,150,299790,nan,nan,nan,nan,nan,nan
3.6488,0.999893,0.0931262,5,39,0,-3.18221,62.9792,0.298672,0.589654,62.9792,0.298672,0.589654,1276.34,1662.81,2035.14,2114.89,2436.47,3783.71,150,299790,nan,nan,nan,nan,nan,nan
3.35872,0.936981,0.0931262,2,3,0,-3.08669,63.401,0.295321,0.588775,63.401,0.295321,0.588775,1270.36,1655.66,2027.13,2106.73,2427.77,3774.1,150,299790,nan,nan,nan,nan,nan,nan
3.38955,0.976382,0.0931262,2,7,0,-2.75688,62.3575,0.289531,0.503206,62.3575,0.289531,0.503206,1284.9,1677.94,2057.84,2139.34,2468.31,3848.63,150,299790,nan,nan,nan,nan,nan,nan
1.08182,0.805936,0.0931262,2,3,0,-0.815347,63.773,0.284534,0.635453,63.773,0.284534,0.635453,1256.58,1638.62,2007.46,2086.56,2405.89,3750.35,150,299790,nan,nan,nan,nan,nan,nan
3.82023,0.955938,0.0931262,3,15,0,-0.657881,62.1149,0.262928,0.451778,62.1149,0.262928,0.451778,1274.25,1670.65,2056.29,2139.32,2475.4,3897.8,150,299790,nan,nan,nan,nan,nan,nan
3.95142,0.998372,0.0931262,4,23,0,-3.44099,65.0667,0.310809,0.431088,65.0667,0.310809,0.431088,1276.86,1665.39,2039.82,2120,2443.08,3788.24,150,299790,nan,nan,nan,nan,nan,nan
3.37851,0.948242,0.0931262,3,15,0,-3.10501,65.2195,0.316139,0.490013,65.2195,0.316139,0.490013,1272.78,1657.52,2027.58,2106.74,2425.56,3752.33,150,299790,nan,nan,nan,nan,nan,nan
3.33606,0.934563,0.0931262,5,39,0,-0.701167,70.4856,0.372312,0.176922,70.4856,0.372312,0.176922,1283.14,1670.7,2041.84,2120.95,2438.34,3730.41,150,299790,nan,nan,nan,nan,nan,nan
2.91351,0.894929,0.0931262,4,27,0,-1.99823,73.1509,0.376847,-0.0503987,73.1509,0.376847,-0.0503987,1287.93,1683.91,2064.51,2145.73,2471.55,3787.11,150,299790,nan,nan,nan,nan,nan,nan
2.58636,0.96555,0.0931262,3,15,0,-0.126249,75.8626,0.329906,-0.351775,75.8626,0.329906,-0.351775,1272.42,1681.98,2082.05,2168.1,2515.1,3924.13,150,299790,nan,nan,nan,nan,nan,nan
2.58636,0.528839,0.0931262,1,1,0,-0.905303,75.8626,0.329906,-0.351775,75.8626,0.329906,-0.351775,1272.42,1681.98,2082.05,2168.1,2515.1,3924.13,150,299790,nan,nan,nan,nan,nan,nan
3.24902,0.978927,0.0931262,5,63,0,-0.736955,58.5436,0.26242,0.825379,58.5436,0.26242,0.825379,1281.4,1671.04,2047.84,2128.77,2455.95,3846.37,150,299790,nan,nan,nan,nan,nan,nan
3.12191,0.936614,0.0931262,3,15,0,-2.43334,60.5097,0.251882,0.708546,60.5097,0.251882,0.708546,1262.64,1651.47,2029.06,2110.31,2439.31,3841.11,150,299790,nan,nan,nan,nan,nan,nan
3.01708,0.914209,0.0931262,2,3,0,-1.97386,60.5264,0.255909,0.733655,60.5264,0.255909,0.733655,1263.31,1650.91,2026.81,2107.64,2434.79,3826.96,150,299790,nan,nan,nan,nan,nan,nan
