# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb_model
# start_datetime = 2023-07-27 21:32:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = Model4/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpyli5c534/d3la3cg2.json
# random
#   seed = 72628
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/cmb/cmb-20230727223248_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,lambda,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
# Adaptation terminated
# Step size = 0.0492509
# Diagonal elements of inverse mass matrix:
# 0.00018289, 2.57309e-05, 0.344648, 3.3008e-05
-346.737,0.950744,0.0492509,6,63,0,348.565,73.403,0.044242,21.3011,1.40289,0.73403,0.044242,21.2568,4.15e-05,7.70231e-05,-20.3011,0.73403,0.044242,21.2568,7.70231e-05,-20.3011,1.40289,21.3011,0.0580421,0.546669,1303.92,0,0,0.359879,0.359879,0.00375813,300.84,1.66095,0.0238375,-0.73046,-0.0797487,0.00155755
-345.289,0.999206,0.0492509,6,63,0,347.212,73.4874,0.0436532,21.8689,1.40039,0.734874,0.0436532,21.8253,4.15e-05,7.68461e-05,-20.869,0.734874,0.0436532,21.8253,7.68461e-05,-20.869,1.40039,21.8689,0.0585388,0.546928,1310.04,0,0,0.35603,0.35603,0.00371676,300.935,1.66495,0.0235745,-0.635343,-0.0757533,0.00129448
-345.954,0.866636,0.0492509,6,127,0,347.006,74.4841,0.042077,22.0811,1.39781,0.744841,0.042077,22.039,4.15e-05,7.48034e-05,-21.0812,0.744841,0.042077,22.039,7.48034e-05,-21.0812,1.39781,22.0811,0.0589817,0.547154,1317.11,0,0,0.354969,0.354969,0.00370535,300.961,1.66802,0.0233438,-0.608979,-0.0726831,0.00106381
-345.46,0.927426,0.0492509,2,3,0,346.489,74.4928,0.0425109,22.0535,1.39791,0.744928,0.0425109,22.011,4.15e-05,7.47858e-05,-21.0536,0.744928,0.0425109,22.011,7.47858e-05,-21.0536,1.39791,22.0535,0.0585091,0.546913,1314.64,0,0,0.355148,0.355148,0.00370766,300.926,1.66782,0.0235901,-0.643997,-0.0728812,0.00131006
-347.472,0.550319,0.0492509,2,3,0,348.831,74.463,0.0425082,22.0474,1.39726,0.74463,0.0425082,22.0049,4.15e-05,7.48457e-05,-21.0475,0.74463,0.0425082,22.0049,7.48457e-05,-21.0475,1.39726,22.0474,0.058548,0.546933,1314.69,0,0,0.355324,0.355324,0.00371156,300.759,1.66841,0.0235697,-0.811285,-0.0722852,0.00128967
-347.567,0.879524,0.0492509,2,7,0,349.428,74.5318,0.041811,22.0456,1.39799,0.745318,0.041811,22.0038,4.15e-05,7.47077e-05,-21.0457,0.745318,0.041811,22.0038,7.47077e-05,-21.0457,1.39799,22.0456,0.0592108,0.547268,1318.2,0,0,0.355202,0.355202,0.00370736,300.996,1.66777,0.0232259,-0.573808,-0.0729284,0.000945929
-348.666,0.950949,0.0492509,4,23,0,349.701,74.7785,0.0414127,22.2169,1.39674,0.747785,0.0414127,22.1755,4.15e-05,7.42154e-05,-21.217,0.747785,0.0414127,22.1755,7.42154e-05,-21.217,1.39674,22.2169,0.0593451,0.547335,1320.83,0,0,0.354181,0.354181,0.00369666,300.999,1.66942,0.0231573,-0.570897,-0.0712753,0.000877277
-345.673,0.977569,0.0492509,3,15,0,349.298,74.6612,0.0420539,22.1085,1.39712,0.746612,0.0420539,22.0665,4.15e-05,7.44488e-05,-21.1086,0.746612,0.0420539,22.0665,7.44488e-05,-21.1086,1.39712,22.1085,0.0587922,0.547058,1316.99,0,0,0.354902,0.354902,0.00370563,300.882,1.66874,0.0234421,-0.687817,-0.0719609,0.00116208
-345.604,0.885485,0.0492509,6,63,0,348.078,75.5257,0.0413379,21.1844,1.40037,0.755257,0.0413379,21.1431,4.15e-05,7.27542e-05,-20.1845,0.755257,0.0413379,21.1431,7.27542e-05,-20.1845,1.40037,21.1844,0.0585289,0.546923,1313.04,0,0,0.361335,0.361335,0.00377259,300.898,1.6631,0.0235797,-0.671906,-0.0776033,0.00129968
-345.804,0.777727,0.0492509,5,51,0,347.522,73.9024,0.042839,21.6959,1.4006,0.739024,0.042839,21.6531,4.15e-05,7.59855e-05,-20.696,0.739024,0.042839,21.6531,7.59855e-05,-20.696,1.4006,21.6959,0.0588793,0.547102,1312.14,0,0,0.357308,0.357308,0.00372975,300.963,1.6643,0.0233968,-0.606822,-0.0763967,0.00111682
-345.686,0.958458,0.0492509,5,51,0,348.33,74.8514,0.0420278,21.9437,1.39752,0.748514,0.0420278,21.9017,4.15e-05,7.4071e-05,-20.9438,0.748514,0.0420278,21.9017,7.4071e-05,-20.9438,1.39752,21.9437,0.0585911,0.546955,1315.67,0,0,0.356054,0.356054,0.00371805,300.85,1.6679,0.023547,-0.719928,-0.0727977,0.00126704
-348.43,0.997599,0.0492509,5,63,0,351.103,74.1929,0.0423122,22.8917,1.3944,0.741929,0.0423122,22.8494,4.15e-05,7.53917e-05,-21.8918,0.741929,0.0423122,22.8494,7.53917e-05,-21.8918,1.3944,22.8917,0.059084,0.547205,1321.49,0,0,0.349746,0.349746,0.00365093,300.953,1.67337,0.0232911,-0.616769,-0.0673322,0.00101108
-349.481,0.718457,0.0492509,2,3,0,350.8,74.1942,0.0423502,22.9134,1.39498,0.741942,0.0423502,22.8711,4.15e-05,7.53891e-05,-21.9135,0.741942,0.0423502,22.8711,7.53891e-05,-21.9135,1.39498,22.9134,0.0590418,0.547184,1321.41,0,0,0.349479,0.349479,0.0036463,301.106,1.67289,0.0233128,-0.464402,-0.0678132,0.00103281
-348.291,0.765027,0.0492509,4,27,0,354.364,73.6354,0.0433468,22.3995,1.39694,0.736354,0.0433468,22.3561,4.15e-05,7.65375e-05,-21.3996,0.736354,0.0433468,22.3561,7.65375e-05,-21.3996,1.39694,22.3995,0.0586746,0.546998,1314.44,0,0,0.35278,0.35278,0.00368481,300.772,1.66964,0.0235034,-0.797525,-0.0710599,0.00122338
-346.42,1,0.0492509,2,3,0,348.347,73.6673,0.0432059,22.3981,1.39736,0.736673,0.0432059,22.3548,4.15e-05,7.64713e-05,-21.3981,0.736673,0.0432059,22.3548,7.64713e-05,-21.3981,1.39736,22.3981,0.0587822,0.547053,1315.07,0,0,0.35271,0.35271,0.0036827,300.886,1.66926,0.0234473,-0.684101,-0.0714436,0.00116727
-347.912,0.899426,0.0492509,6,63,0,349.363,76.1515,0.0409511,20.9415,1.40034,0.761515,0.0409511,20.9005,4.15e-05,7.15635e-05,-19.9415,0.761515,0.0409511,20.9005,7.15635e-05,-19.9415,1.40034,20.9415,0.0582107,0.546758,1312.14,0,0,0.363278,0.363278,0.00379395,300.813,1.66242,0.0237477,-0.757067,-0.0782751,0.00146771
-347.816,0.98414,0.0492509,6,63,0,348.901,75.6597,0.0415953,20.7272,1.40213,0.756597,0.0415953,20.6856,4.15e-05,7.24969e-05,-19.7272,0.756597,0.0415953,20.6856,7.24969e-05,-19.7272,1.40213,20.7272,0.0580923,0.546696,1308.49,0,0,0.364634,0.364634,0.00380823,300.804,1.66007,0.0238108,-0.765612,-0.080626,0.00153075
-348.937,0.941237,0.0492509,6,63,0,350.657,76.6217,0.0398014,21.1424,1.39912,0.766217,0.0398014,21.1026,4.15e-05,7.06878e-05,-20.1425,0.766217,0.0398014,21.1026,7.06878e-05,-20.1425,1.39912,21.1424,0.058937,0.547131,1318.68,0,0,0.361939,0.361939,0.00377791,300.977,1.66423,0.023367,-0.592952,-0.0764749,0.00108695
-349.914,0.561873,0.0492509,5,35,0,355.31,74.5911,0.043107,21.2209,1.40125,0.745911,0.043107,21.1778,4.15e-05,7.45889e-05,-20.221,0.745911,0.043107,21.1778,7.45889e-05,-20.221,1.40125,21.2209,0.0577694,0.546524,1306.28,0,0,0.360849,0.360849,0.00376908,300.773,1.66229,0.023984,-0.796576,-0.0784067,0.00170401
-350.623,0.971241,0.0492509,2,7,0,351.044,74.6756,0.0415853,21.2497,1.40165,0.746756,0.0415853,21.2081,4.15e-05,7.44201e-05,-20.2498,0.746756,0.0415853,21.2081,7.44201e-05,-20.2498,1.40165,21.2497,0.0592813,0.547303,1314.09,0,0,0.360561,0.360561,0.00376308,301.013,1.6621,0.0231898,-0.556833,-0.078605,0.000909845
-347.797,0.971907,0.0492509,3,15,0,352.204,74.7327,0.0419611,21.2179,1.40202,0.747327,0.0419611,21.1759,4.15e-05,7.43065e-05,-20.218,0.747327,0.0419611,21.1759,7.43065e-05,-20.218,1.40202,21.2179,0.0588054,0.547065,1311.79,0,0,0.360731,0.360731,0.00376432,301.056,1.66163,0.0234352,-0.514395,-0.0790707,0.00115518
-345.422,1,0.0492509,2,3,0,347.39,74.702,0.0421963,21.2118,1.40173,0.74702,0.0421963,21.1696,4.15e-05,7.43676e-05,-20.2119,0.74702,0.0421963,21.1696,7.43676e-05,-20.2119,1.40173,21.2118,0.0585908,0.546955,1310.6,0,0,0.360835,0.360835,0.00376665,300.956,1.66187,0.0235472,-0.613672,-0.078829,0.00126719
-345.259,0.999927,0.0492509,6,63,0,345.679,75.0274,0.041717,21.6442,1.39915,0.750274,0.041717,21.6025,4.15e-05,7.37238e-05,-20.6443,0.750274,0.041717,21.6025,7.37238e-05,-20.6443,1.39915,21.6442,0.0587136,0.547018,1315.05,0,0,0.358003,0.358003,0.00373695,300.967,1.66555,0.023483,-0.602641,-0.0751484,0.00120301
-345.174,0.945992,0.0492509,5,43,0,346.225,73.8863,0.0432387,21.6101,1.40055,0.738863,0.0432387,21.5668,4.15e-05,7.60186e-05,-20.6101,0.738863,0.0432387,21.5668,7.60186e-05,-20.6101,1.40055,21.6101,0.058481,0.546899,1309.62,0,0,0.357969,0.357969,0.00373833,300.828,1.66408,0.0236048,-0.741931,-0.0766215,0.00132483
-347.008,0.74855,0.0492509,5,35,0,348.975,74.6143,0.041945,21.1484,1.40164,0.746143,0.041945,21.1064,4.15e-05,7.45426e-05,-20.1485,0.746143,0.041945,21.1064,7.45426e-05,-20.1485,1.40164,21.1484,0.0589659,0.547146,1311.7,0,0,0.361358,0.361358,0.00377342,300.851,1.66179,0.023352,-0.718542,-0.0789103,0.00107199
-349.826,0.853453,0.0492509,6,63,0,350.702,72.83,0.0452487,21.1004,1.40483,0.7283,0.0452487,21.0552,4.15e-05,7.82397e-05,-20.1005,0.7283,0.0452487,21.0552,7.82397e-05,-20.1005,1.40483,21.1004,0.0577381,0.546508,1299.28,0,0,0.361051,0.361051,0.00377008,300.862,1.6585,0.0240009,-0.707543,-0.082203,0.00172087
-349.329,0.93266,0.0492509,5,47,0,353.218,75.3342,0.0408075,21.6182,1.39826,0.753342,0.0408075,21.5774,4.15e-05,7.31247e-05,-20.6183,0.753342,0.0408075,21.5774,7.31247e-05,-20.6183,1.39826,21.6182,0.0593412,0.547333,1319.1,0,0,0.358394,0.358394,0.00374205,300.885,1.66637,0.0231593,-0.684766,-0.0743341,0.000879264
-352.108,0.679636,0.0492509,2,3,0,352.735,75.5172,0.0420681,21.6631,1.39842,0.755172,0.0420681,21.6211,4.15e-05,7.27707e-05,-20.6632,0.755172,0.0420681,21.6211,7.27707e-05,-20.6632,1.39842,21.6631,0.0577568,0.546518,1312.18,0,0,0.357997,0.357997,0.00373724,300.939,1.66625,0.0239908,-0.630929,-0.0744506,0.00171081
-346.904,1,0.0492509,2,3,0,351.222,75.5273,0.0414285,21.6683,1.39862,0.755273,0.0414285,21.6269,4.15e-05,7.27512e-05,-20.6684,0.755273,0.0414285,21.6269,7.27512e-05,-20.6684,1.39862,21.6683,0.0584287,0.546871,1315.59,0,0,0.357928,0.357928,0.00373535,301.033,1.66613,0.0236324,-0.537088,-0.074573,0.00135238
-345.442,0.95197,0.0492509,2,3,0,347.494,75.4728,0.0413235,21.6395,1.39823,0.754728,0.0413235,21.5982,4.15e-05,7.28563e-05,-20.6396,0.754728,0.0413235,21.5982,7.28563e-05,-20.6396,1.39823,21.6395,0.0586074,0.546964,1316.1,0,0,0.358228,0.358228,0.00374012,300.902,1.66642,0.0235385,-0.668329,-0.0742835,0.0012585
-345.548,0.902621,0.0492509,6,63,0,346.326,75.0302,0.0415575,21.8691,1.39788,0.750302,0.0415575,21.8276,4.15e-05,7.37185e-05,-20.8692,0.750302,0.0415575,21.8276,7.37185e-05,-20.8692,1.39788,21.8691,0.058883,0.547104,1317.3,0,0,0.35655,0.35655,0.00372217,300.936,1.66738,0.0233949,-0.634277,-0.0733158,0.00111491
-345.959,0.948149,0.0492509,2,7,0,346.14,75.0117,0.0414961,21.8555,1.3978,0.750117,0.0414961,21.814,4.15e-05,7.37547e-05,-20.8555,0.750117,0.0414961,21.814,7.37547e-05,-20.8555,1.3978,21.8555,0.058972,0.547149,1317.59,0,0,0.35667,0.35667,0.00372386,300.901,1.66743,0.0233488,-0.669366,-0.0732723,0.00106883
-346.528,0.813658,0.0492509,2,3,0,347.986,75.1048,0.0420174,21.8967,1.39763,0.751048,0.0420174,21.8547,4.15e-05,7.3572e-05,-20.8967,0.751048,0.0420174,21.8547,7.3572e-05,-20.8967,1.39763,21.8967,0.058299,0.546804,1314.84,0,0,0.356385,0.356385,0.00372094,300.897,1.66767,0.0237009,-0.673421,-0.0730344,0.00142091
-346.193,0.997237,0.0492509,4,27,0,347.524,74.5381,0.0420048,21.8623,1.3989,0.745381,0.0420048,21.8203,4.15e-05,7.46949e-05,-20.8624,0.745381,0.0420048,21.8203,7.46949e-05,-20.8624,1.3989,21.8623,0.0589938,0.54716,1316.02,0,0,0.356394,0.356394,0.00371986,300.991,1.6664,0.0233376,-0.578591,-0.0743011,0.00105759
-345.96,1,0.0492509,5,63,0,347.55,74.0356,0.0426351,22.2028,1.39779,0.740356,0.0426351,22.1602,4.15e-05,7.57124e-05,-21.2029,0.740356,0.0426351,22.1602,7.57124e-05,-21.2029,1.39779,22.2028,0.0589322,0.547129,1315.98,0,0,0.354064,0.354064,0.00369641,300.921,1.66835,0.0233694,-0.649104,-0.0723546,0.00108941
-346.34,0.837274,0.0492509,6,63,0,348.313,75.491,0.0411343,21.8865,1.39747,0.75491,0.0411343,21.8454,4.15e-05,7.28212e-05,-20.8866,0.75491,0.0411343,21.8454,7.28212e-05,-20.8866,1.39747,21.8865,0.0587924,0.547058,1318.63,0,0,0.356504,0.356504,0.00372062,301.023,1.66783,0.023442,-0.547493,-0.072867,0.00116199
-346.937,0.89847,0.0492509,6,63,0,347.983,73.3179,0.0434064,21.9082,1.40005,0.733179,0.0434064,21.8648,4.15e-05,7.72019e-05,-20.9083,0.733179,0.0434064,21.8648,7.72019e-05,-20.9083,1.40005,21.9082,0.0590023,0.547164,1311.91,0,0,0.355805,0.355805,0.00371528,300.864,1.66539,0.0233332,-0.706261,-0.075312,0.00105318
-346.883,0.999948,0.0492509,6,63,0,347.93,73.5554,0.0434404,20.9605,1.40395,0.735554,0.0434404,20.9171,4.15e-05,7.67042e-05,-19.9606,0.735554,0.0434404,20.9171,7.67042e-05,-19.9606,1.40395,20.9605,0.0586754,0.546998,1305.39,0,0,0.362364,0.362364,0.00378474,300.787,1.659,0.023503,-0.78337,-0.0817011,0.00122295
-345.89,1,0.0492509,2,3,0,346.711,73.5603,0.0436531,20.9743,1.40405,0.735603,0.0436531,20.9306,4.15e-05,7.6694e-05,-19.9744,0.735603,0.0436531,20.9306,7.6694e-05,-19.9744,1.40405,20.9743,0.0584499,0.546882,1304.43,0,0,0.362232,0.362232,0.00378298,300.817,1.65894,0.0236212,-0.752894,-0.081763,0.00134122
-346.567,0.937864,0.0492509,6,63,0,348.15,72.7044,0.0448893,21.5089,1.40294,0.727044,0.0448893,21.464,4.15e-05,7.85103e-05,-20.509,0.727044,0.0448893,21.464,7.85103e-05,-20.509,1.40294,21.5089,0.0582476,0.546777,1303.69,0,0,0.358251,0.358251,0.0037411,300.841,1.66148,0.0237282,-0.728961,-0.0792179,0.00144816
-347.578,0.654281,0.0492509,6,63,0,352.286,72.6899,0.0445758,22.4286,1.39876,0.726899,0.0445758,22.384,4.15e-05,7.85416e-05,-21.4287,0.726899,0.0445758,22.384,7.85416e-05,-21.4287,1.39876,22.4286,0.0585797,0.546949,1310.7,0,0,0.352198,0.352198,0.00367753,300.871,1.66797,0.023553,-0.699083,-0.0727314,0.00127305
-348.662,0.885925,0.0492509,6,63,0,350.938,74.4618,0.0423809,20.4269,1.40518,0.744618,0.0423809,20.3845,4.15e-05,7.4848e-05,-19.427,0.744618,0.0423809,20.3845,7.4848e-05,-19.427,1.40518,20.4269,0.0586842,0.547003,1305.27,0,0,0.366465,0.366465,0.00382766,300.78,1.65628,0.0234983,-0.790269,-0.0844225,0.00121835
-348.275,0.999833,0.0492509,6,63,0,349.74,73.096,0.0436774,22.6875,1.39742,0.73096,0.0436774,22.6438,4.15e-05,7.76714e-05,-21.6876,0.73096,0.0436774,22.6438,7.76714e-05,-21.6876,1.39742,22.6875,0.058995,0.54716,1315.75,0,0,0.350601,0.350601,0.00365914,301.012,1.66996,0.0233369,-0.558113,-0.0707401,0.00105694
-345.218,0.955416,0.0492509,6,63,0,348.945,75.0611,0.0419551,21.5355,1.39945,0.750611,0.0419551,21.4935,4.15e-05,7.36576e-05,-20.5355,0.750611,0.0419551,21.4935,7.36576e-05,-20.5355,1.39945,21.5355,0.0584176,0.546866,1313.04,0,0,0.358776,0.358776,0.00374575,300.908,1.66495,0.0236383,-0.661794,-0.075753,0.00135826
-347.426,0.547007,0.0492509,3,11,0,349.594,75.1822,0.0421784,21.3852,1.40013,0.751822,0.0421784,21.343,4.15e-05,7.34206e-05,-20.3852,0.751822,0.0421784,21.343,7.34206e-05,-20.3852,1.40013,21.3852,0.0580361,0.546666,1310.66,0,0,0.3598,0.3598,0.00375631,300.919,1.66386,0.0238408,-0.650869,-0.0768362,0.00156076
-347.755,0.80383,0.0492509,4,23,0,351.16,75.1344,0.0415874,20.7488,1.40249,0.751344,0.0415874,20.7072,4.15e-05,7.3514e-05,-19.7489,0.751344,0.0415874,20.7072,7.3514e-05,-19.7489,1.40249,20.7488,0.0587254,0.547024,1309.86,0,0,0.364387,0.364387,0.0038062,300.761,1.65982,0.0234768,-0.808844,-0.080885,0.00119684
-347.518,0.85365,0.0492509,6,63,0,350.605,74.6921,0.0417411,22.4038,1.39553,0.746921,0.0417411,22.362,4.15e-05,7.43873e-05,-21.4038,0.746921,0.0417411,22.362,7.43873e-05,-21.4038,1.39553,22.4038,0.0590919,0.547209,1320.41,0,0,0.353042,0.353042,0.0036863,300.874,1.67104,0.023287,-0.695824,-0.069661,0.001007
-347.284,0.960447,0.0492509,2,3,0,348.582,74.7507,0.0420569,22.4068,1.39541,0.747507,0.0420569,22.3648,4.15e-05,7.42706e-05,-21.4069,0.747507,0.0420569,22.3648,7.42706e-05,-21.4069,1.39541,22.4068,0.058681,0.547001,1318.59,0,0,0.353039,0.353039,0.00368668,300.841,1.67114,0.0235,-0.728961,-0.0695608,0.00122001
-345.493,0.990345,0.0492509,5,55,0,347.833,74.7738,0.0421339,21.2579,1.40147,0.747738,0.0421339,21.2158,4.15e-05,7.42249e-05,-20.258,0.747738,0.0421339,21.2158,7.42249e-05,-20.258,1.40147,21.2579,0.058571,0.546945,1311.04,0,0,0.360527,0.360527,0.00376324,300.972,1.66225,0.0235576,-0.598471,-0.0784451,0.00127758
-346.528,0.906201,0.0492509,6,63,0,347.654,72.8561,0.0442898,21.5074,1.40251,0.728561,0.0442898,21.4631,4.15e-05,7.81836e-05,-20.5075,0.728561,0.0442898,21.4631,7.81836e-05,-20.5075,1.40251,21.5074,0.0586637,0.546992,1306.2,0,0,0.358356,0.358356,0.00374258,300.811,1.66191,0.0235091,-0.759438,-0.0787873,0.00122909
-349.054,0.795346,0.0492509,6,63,0,350.578,76.1357,0.0401919,21.3563,1.39802,0.761357,0.0401919,21.3161,4.15e-05,7.15932e-05,-20.3564,0.761357,0.0401919,21.3161,7.15932e-05,-20.3564,1.39802,21.3563,0.0590709,0.547198,1318.98,0,0,0.360475,0.360475,0.0037648,300.804,1.66586,0.0232978,-0.766411,-0.0748426,0.0010178
-349.008,0.897061,0.0492509,2,7,0,351.611,76.0975,0.0410072,21.3938,1.39798,0.760975,0.0410072,21.3528,4.15e-05,7.1665e-05,-20.3938,0.760975,0.0410072,21.3528,7.1665e-05,-20.3938,1.39798,21.3938,0.0582129,0.546759,1314.82,0,0,0.360178,0.360178,0.00376217,300.766,1.66595,0.0237466,-0.803616,-0.0747534,0.00146655
-347.535,0.941771,0.0492509,2,7,0,350.491,76.1324,0.0409047,21.4215,1.39862,0.761324,0.0409047,21.3806,4.15e-05,7.15994e-05,-20.4216,0.761324,0.0409047,21.3806,7.15994e-05,-20.4216,1.39862,21.4215,0.0582838,0.546796,1315.47,0,0,0.359835,0.359835,0.00375612,300.963,1.66544,0.0237089,-0.606894,-0.0752623,0.00142893
-348.766,0.606447,0.0492509,6,63,0,352.259,72.7075,0.0450164,22.1657,1.40001,0.727075,0.0450164,22.1207,4.15e-05,7.85037e-05,-21.1658,0.727075,0.0450164,22.1207,7.85037e-05,-21.1658,1.40001,22.1657,0.0581175,0.546709,1306.97,0,0,0.353875,0.353875,0.00369513,300.864,1.66606,0.0237973,-0.706019,-0.074642,0.00151733
-346.219,0.999772,0.0492509,4,23,0,349.053,73.3979,0.0434075,21.6681,1.40121,0.733979,0.0434075,21.6247,4.15e-05,7.70338e-05,-20.6682,0.733979,0.0434075,21.6247,7.70338e-05,-20.6682,1.40121,21.6681,0.0589028,0.547114,1310.26,0,0,0.357393,0.357393,0.00373151,300.893,1.66363,0.0233847,-0.677272,-0.0770716,0.00110467
-345.596,0.994367,0.0492509,6,63,0,347.134,73.6913,0.0431884,22.0485,1.39931,0.736913,0.0431884,22.0053,4.15e-05,7.64216e-05,-21.0486,0.736913,0.0431884,22.0053,7.64216e-05,-21.0486,1.39931,22.0485,0.0587712,0.547047,1313,0,0,0.354903,0.354903,0.00370458,300.968,1.66648,0.023453,-0.601869,-0.0742237,0.00117302
-345.428,0.925253,0.0492509,2,7,0,346.087,73.7339,0.043317,22.0154,1.39903,0.737339,0.043317,21.9721,4.15e-05,7.63332e-05,-21.0155,0.737339,0.043317,21.9721,7.63332e-05,-21.0155,1.39903,22.0154,0.0585853,0.546952,1312.04,0,0,0.355205,0.355205,0.00370893,300.87,1.66664,0.0235501,-0.699638,-0.0740602,0.00127009
-345.648,0.89501,0.0492509,1,3,0,346.171,73.7303,0.0430986,22.027,1.39933,0.737303,0.0430986,21.9839,4.15e-05,7.63408e-05,-21.0271,0.737303,0.0430986,21.9839,7.63408e-05,-21.0271,1.39933,22.027,0.0588173,0.547071,1313.23,0,0,0.35506,0.35506,0.00370623,300.967,1.6664,0.023429,-0.603021,-0.0742997,0.00114904
-346.853,0.944313,0.0492509,5,31,0,347.888,72.984,0.0439057,22.238,1.39941,0.72984,0.0439057,22.1941,4.15e-05,7.791e-05,-21.2381,0.72984,0.0439057,22.1941,7.791e-05,-21.2381,1.39941,22.238,0.0588982,0.547111,1312.18,0,0,0.353473,0.353473,0.00368995,300.944,1.66688,0.0233871,-0.626359,-0.0738188,0.00110706
-351.621,0.840581,0.0492509,6,63,0,354.107,74.2892,0.0420959,23.4265,1.3922,0.742892,0.0420959,23.3844,4.15e-05,7.51963e-05,-22.4265,0.742892,0.0420959,23.3844,7.51963e-05,-22.4265,1.3922,23.4265,0.0591984,0.547262,1325.65,0,0,0.34644,0.34644,0.00361511,301.063,1.6768,0.0232323,-0.507366,-0.0638968,0.000952275
-352.29,0.943022,0.0492509,5,31,0,354.232,73.7507,0.0430637,23.5758,1.39227,0.737507,0.0430637,23.5328,4.15e-05,7.62985e-05,-22.5759,0.737507,0.0430637,23.5328,7.62985e-05,-22.5759,1.39227,23.5758,0.0588288,0.547076,1322.63,0,0,0.345397,0.345397,0.003605,300.997,1.67707,0.023423,-0.573106,-0.0636294,0.00114304
-352.798,0.587468,0.0492509,5,31,0,357.403,73.9412,0.0427017,23.6388,1.39143,0.739412,0.0427017,23.5961,4.15e-05,7.59058e-05,-22.6389,0.739412,0.0427017,23.5961,7.59058e-05,-22.6389,1.39143,23.6388,0.0589768,0.547151,1324.47,0,0,0.345133,0.345133,0.00360274,300.956,1.67803,0.0233463,-0.613932,-0.0626731,0.00106634
-351.753,0.816689,0.0492509,5,31,0,355.587,73.696,0.0432434,23.4202,1.39286,0.73696,0.0432434,23.377,4.15e-05,7.64118e-05,-22.4203,0.73696,0.0432434,23.377,7.64118e-05,-22.4203,1.39286,23.4202,0.058708,0.547015,1320.89,0,0,0.346346,0.346346,0.0036156,300.94,1.67612,0.0234859,-0.630279,-0.0645792,0.00120593
-347.25,0.852594,0.0492509,5,35,0,356.436,74.2056,0.0428896,22.4893,1.3966,0.742056,0.0428896,22.4464,4.15e-05,7.5366e-05,-21.4894,0.742056,0.0428896,22.4464,7.5366e-05,-21.4894,1.3966,22.4893,0.0584579,0.546887,1315.98,0,0,0.352194,0.352194,0.00367605,300.989,1.67021,0.023617,-0.581071,-0.0704909,0.00133701
-346.765,0.985345,0.0492509,4,23,0,348.24,74.4111,0.0426074,22.0857,1.39735,0.744111,0.0426074,22.0431,4.15e-05,7.49501e-05,-21.0858,0.744111,0.0426074,22.0431,7.49501e-05,-21.0858,1.39735,22.0857,0.0585059,0.546911,1314.53,0,0,0.35502,0.35502,0.00370788,300.8,1.66843,0.0235918,-0.770333,-0.0722673,0.00131176
-346.037,0.989137,0.0492509,4,27,0,349.783,74.2627,0.0425451,21.6524,1.39952,0.742627,0.0425451,21.6098,4.15e-05,7.525e-05,-20.6524,0.742627,0.0425451,21.6098,7.525e-05,-20.6524,1.39952,21.6524,0.0587512,0.547037,1312.54,0,0,0.35786,0.35786,0.0037377,300.786,1.6652,0.0234634,-0.78399,-0.0755034,0.00118339
-346.824,0.878458,0.0492509,4,19,0,348.484,74.4208,0.0426048,21.7725,1.39998,0.744208,0.0426048,21.7299,4.15e-05,7.49307e-05,-20.7726,0.744208,0.0426048,21.7299,7.49307e-05,-20.7726,1.39998,21.7725,0.0584969,0.546907,1312.6,0,0,0.356849,0.356849,0.00372362,301.071,1.6651,0.0235965,-0.498887,-0.0756037,0.00131648
-345.153,0.988309,0.0492509,4,27,0,347.873,74.7225,0.042262,21.4104,1.40021,0.747225,0.042262,21.3682,4.15e-05,7.43267e-05,-20.4105,0.747225,0.042262,21.3682,7.43267e-05,-20.4105,1.40021,21.4104,0.0584963,0.546906,1311.44,0,0,0.359589,0.359589,0.00375526,300.826,1.66387,0.0235968,-0.743719,-0.0768312,0.00131683
