# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb_model
# start_datetime = 2023-07-27 21:32:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = Model4/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpyli5c534/d3la3cg2.json
# random
#   seed = 72628
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/cmb/cmb-20230727223248_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,lambda,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-10685.8,0.5,0.00276195,1,2,1,10689.9,70.3729,0.0796027,0.700424,1.62282,0.703729,0.0796027,0.620821,4.15e-05,8.37987e-05,0.299492,0.703729,0.0796027,0.620821,8.37987e-05,0.299492,1.62282,0.700424,0.0388516,0.527996,1085.72,0,0,1.22209,1.22209,0.0129974,295.391,1.02278,0.039422,-6.17928,-0.717916,0.017142
-10685.8,0,0.00276195,0,1,1,10688.9,70.3729,0.0796027,0.700424,1.62282,0.703729,0.0796027,0.620821,4.15e-05,8.37987e-05,0.299492,0.703729,0.0796027,0.620821,8.37987e-05,0.299492,1.62282,0.700424,0.0388516,0.527996,1085.72,0,0,1.22209,1.22209,0.0129974,295.391,1.02278,0.039422,-6.17928,-0.717916,0.017142
-10685.8,0,0.00276195,0,1,1,10686.1,70.3729,0.0796027,0.700424,1.62282,0.703729,0.0796027,0.620821,4.15e-05,8.37987e-05,0.299492,0.703729,0.0796027,0.620821,8.37987e-05,0.299492,1.62282,0.700424,0.0388516,0.527996,1085.72,0,0,1.22209,1.22209,0.0129974,295.391,1.02278,0.039422,-6.17928,-0.717916,0.017142
-10682.2,0.5,0.00276195,1,2,1,10688.8,70.3705,0.079586,0.700442,1.62287,0.703705,0.079586,0.620856,4.15e-05,8.38043e-05,0.299474,0.703705,0.079586,0.620856,8.38043e-05,0.299474,1.62287,0.700442,0.0388605,0.528011,1085.73,0,0,1.22201,1.22201,0.0129951,295.424,1.02273,0.0394111,-6.14642,-0.71797,0.0171311
-10682.2,0.293371,0.00276195,1,2,1,10685.9,70.3705,0.079586,0.700442,1.62287,0.703705,0.079586,0.620856,4.15e-05,8.38043e-05,0.299474,0.703705,0.079586,0.620856,8.38043e-05,0.299474,1.62287,0.700442,0.0388605,0.528011,1085.73,0,0,1.22201,1.22201,0.0129951,295.424,1.02273,0.0394111,-6.14642,-0.71797,0.0171311
-10682.2,0,0.00276195,0,1,1,10683.6,70.3705,0.079586,0.700442,1.62287,0.703705,0.079586,0.620856,4.15e-05,8.38043e-05,0.299474,0.703705,0.079586,0.620856,8.38043e-05,0.299474,1.62287,0.700442,0.0388605,0.528011,1085.73,0,0,1.22201,1.22201,0.0129951,295.424,1.02273,0.0394111,-6.14642,-0.71797,0.0171311
-10681.7,0.214155,0.00276195,1,2,1,10685.3,70.37,0.0795617,0.700446,1.62272,0.7037,0.0795617,0.620884,4.15e-05,8.38055e-05,0.29947,0.7037,0.0795617,0.620884,8.38055e-05,0.29947,1.62272,0.700446,0.0388707,0.528029,1085.74,0,0,1.22224,1.22224,0.0130034,295.288,1.02292,0.0393985,-6.28157,-0.717778,0.0171185
-10681.7,0,0.00276195,0,1,1,10682.3,70.37,0.0795617,0.700446,1.62272,0.7037,0.0795617,0.620884,4.15e-05,8.38055e-05,0.29947,0.7037,0.0795617,0.620884,8.38055e-05,0.29947,1.62272,0.700446,0.0388707,0.528029,1085.74,0,0,1.22224,1.22224,0.0130034,295.288,1.02292,0.0393985,-6.28157,-0.717778,0.0171185
-10679.3,0.5,0.00276195,1,2,1,10682.2,70.3695,0.0795536,0.700435,1.62277,0.703695,0.0795536,0.620881,4.15e-05,8.38069e-05,0.299481,0.703695,0.0795536,0.620881,8.38069e-05,0.299481,1.62277,0.700435,0.0388746,0.528035,1085.74,0,0,1.22216,1.22216,0.0130008,295.33,1.02285,0.0393938,-6.23991,-0.71785,0.0171138
-10678.4,0.5,0.00276195,1,2,1,10680.8,70.3683,0.0795504,0.700426,1.62279,0.703683,0.0795504,0.620875,4.15e-05,8.38096e-05,0.299491,0.703683,0.0795504,0.620875,8.38096e-05,0.299491,1.62279,0.700426,0.0388769,0.528039,1085.74,0,0,1.22215,1.22215,0.0130003,295.338,1.02283,0.039391,-6.23206,-0.717869,0.017111
-10678.4,0,0.00276195,0,1,1,10679.1,70.3683,0.0795504,0.700426,1.62279,0.703683,0.0795504,0.620875,4.15e-05,8.38096e-05,0.299491,0.703683,0.0795504,0.620875,8.38096e-05,0.299491,1.62279,0.700426,0.0388769,0.528039,1085.74,0,0,1.22215,1.22215,0.0130003,295.338,1.02283,0.039391,-6.23206,-0.717869,0.017111
-10678.4,0.214323,0.00276195,1,2,1,10683.7,70.3683,0.0795504,0.700426,1.62279,0.703683,0.0795504,0.620875,4.15e-05,8.38096e-05,0.299491,0.703683,0.0795504,0.620875,8.38096e-05,0.299491,1.62279,0.700426,0.0388769,0.528039,1085.74,0,0,1.22215,1.22215,0.0130003,295.338,1.02283,0.039391,-6.23206,-0.717869,0.017111
-10678.4,0,0.00276195,0,1,1,10679.8,70.3683,0.0795504,0.700426,1.62279,0.703683,0.0795504,0.620875,4.15e-05,8.38096e-05,0.299491,0.703683,0.0795504,0.620875,8.38096e-05,0.299491,1.62279,0.700426,0.0388769,0.528039,1085.74,0,0,1.22215,1.22215,0.0130003,295.338,1.02283,0.039391,-6.23206,-0.717869,0.017111
-10678.4,0,0.00276195,0,1,1,10680.6,70.3683,0.0795504,0.700426,1.62279,0.703683,0.0795504,0.620875,4.15e-05,8.38096e-05,0.299491,0.703683,0.0795504,0.620875,8.38096e-05,0.299491,1.62279,0.700426,0.0388769,0.528039,1085.74,0,0,1.22215,1.22215,0.0130003,295.338,1.02283,0.039391,-6.23206,-0.717869,0.017111
-10674.6,0.5,0.00276195,1,2,1,10679.5,70.3679,0.0795253,0.700442,1.62281,0.703679,0.0795253,0.620916,4.15e-05,8.38107e-05,0.299475,0.703679,0.0795253,0.620916,8.38107e-05,0.299475,1.62281,0.700442,0.0388874,0.528057,1085.75,0,0,1.2221,1.2221,0.0129992,295.351,1.0228,0.039378,-6.21888,-0.717896,0.017098
-10673.9,0.341872,0.00276195,1,2,1,10677.2,70.3691,0.0795085,0.700451,1.62276,0.703691,0.0795085,0.620942,4.15e-05,8.38078e-05,0.299465,0.703691,0.0795085,0.620942,8.38078e-05,0.299465,1.62276,0.700451,0.0388931,0.528067,1085.76,0,0,1.22218,1.22218,0.0130022,295.302,1.02287,0.0393711,-6.26846,-0.717825,0.0170911
-10669.5,0.5,0.00276195,1,2,1,10673.7,70.3683,0.0794923,0.700461,1.62287,0.703683,0.0794923,0.620969,4.15e-05,8.38096e-05,0.299455,0.703683,0.0794923,0.620969,8.38096e-05,0.299455,1.62287,0.700461,0.0389004,0.528079,1085.77,0,0,1.22201,1.22201,0.0129967,295.386,1.02274,0.0393622,-6.18384,-0.717959,0.0170822
-10669.5,0,0.00276195,0,1,1,10671.2,70.3683,0.0794923,0.700461,1.62287,0.703683,0.0794923,0.620969,4.15e-05,8.38096e-05,0.299455,0.703683,0.0794923,0.620969,8.38096e-05,0.299455,1.62287,0.700461,0.0389004,0.528079,1085.77,0,0,1.22201,1.22201,0.0129967,295.386,1.02274,0.0393622,-6.18384,-0.717959,0.0170822
-10669.5,0.0880483,0.00276195,1,2,1,10673.5,70.3683,0.0794923,0.700461,1.62287,0.703683,0.0794923,0.620969,4.15e-05,8.38096e-05,0.299455,0.703683,0.0794923,0.620969,8.38096e-05,0.299455,1.62287,0.700461,0.0389004,0.528079,1085.77,0,0,1.22201,1.22201,0.0129967,295.386,1.02274,0.0393622,-6.18384,-0.717959,0.0170822
-10669.5,0,0.00276195,0,1,1,10670.1,70.3683,0.0794923,0.700461,1.62287,0.703683,0.0794923,0.620969,4.15e-05,8.38096e-05,0.299455,0.703683,0.0794923,0.620969,8.38096e-05,0.299455,1.62287,0.700461,0.0389004,0.528079,1085.77,0,0,1.22201,1.22201,0.0129967,295.386,1.02274,0.0393622,-6.18384,-0.717959,0.0170822
-10669.5,0,0.00276195,0,1,1,10670.7,70.3683,0.0794923,0.700461,1.62287,0.703683,0.0794923,0.620969,4.15e-05,8.38096e-05,0.299455,0.703683,0.0794923,0.620969,8.38096e-05,0.299455,1.62287,0.700461,0.0389004,0.528079,1085.77,0,0,1.22201,1.22201,0.0129967,295.386,1.02274,0.0393622,-6.18384,-0.717959,0.0170822
-10669.5,0,0.00276195,0,1,1,10673.1,70.3683,0.0794923,0.700461,1.62287,0.703683,0.0794923,0.620969,4.15e-05,8.38096e-05,0.299455,0.703683,0.0794923,0.620969,8.38096e-05,0.299455,1.62287,0.700461,0.0389004,0.528079,1085.77,0,0,1.22201,1.22201,0.0129967,295.386,1.02274,0.0393622,-6.18384,-0.717959,0.0170822
-10669.5,0,0.00276195,0,1,1,10677.9,70.3683,0.0794923,0.700461,1.62287,0.703683,0.0794923,0.620969,4.15e-05,8.38096e-05,0.299455,0.703683,0.0794923,0.620969,8.38096e-05,0.299455,1.62287,0.700461,0.0389004,0.528079,1085.77,0,0,1.22201,1.22201,0.0129967,295.386,1.02274,0.0393622,-6.18384,-0.717959,0.0170822
-10669.5,0.225082,0.00276195,1,2,1,10673.2,70.3683,0.0794923,0.700461,1.62287,0.703683,0.0794923,0.620969,4.15e-05,8.38096e-05,0.299455,0.703683,0.0794923,0.620969,8.38096e-05,0.299455,1.62287,0.700461,0.0389004,0.528079,1085.77,0,0,1.22201,1.22201,0.0129967,295.386,1.02274,0.0393622,-6.18384,-0.717959,0.0170822
-10669.5,0,0.00276195,0,1,1,10672.6,70.3683,0.0794923,0.700461,1.62287,0.703683,0.0794923,0.620969,4.15e-05,8.38096e-05,0.299455,0.703683,0.0794923,0.620969,8.38096e-05,0.299455,1.62287,0.700461,0.0389004,0.528079,1085.77,0,0,1.22201,1.22201,0.0129967,295.386,1.02274,0.0393622,-6.18384,-0.717959,0.0170822
-10668.2,0.314803,0.00276195,1,2,1,10672.2,70.3685,0.0794722,0.700488,1.62279,0.703685,0.0794722,0.621016,4.15e-05,8.38092e-05,0.299428,0.703685,0.0794722,0.621016,8.38092e-05,0.299428,1.62279,0.700488,0.0389083,0.528093,1085.77,0,0,1.22211,1.22211,0.0130009,295.316,1.02285,0.0393524,-6.25394,-0.717853,0.0170724
-10668.2,0.0781674,0.00276195,1,2,1,10673.9,70.3685,0.0794722,0.700488,1.62279,0.703685,0.0794722,0.621016,4.15e-05,8.38092e-05,0.299428,0.703685,0.0794722,0.621016,8.38092e-05,0.299428,1.62279,0.700488,0.0389083,0.528093,1085.77,0,0,1.22211,1.22211,0.0130009,295.316,1.02285,0.0393524,-6.25394,-0.717853,0.0170724
-10668.2,0,0.00276195,0,1,1,10671.1,70.3685,0.0794722,0.700488,1.62279,0.703685,0.0794722,0.621016,4.15e-05,8.38092e-05,0.299428,0.703685,0.0794722,0.621016,8.38092e-05,0.299428,1.62279,0.700488,0.0389083,0.528093,1085.77,0,0,1.22211,1.22211,0.0130009,295.316,1.02285,0.0393524,-6.25394,-0.717853,0.0170724
-10668.2,0,0.00276195,0,1,1,10670,70.3685,0.0794722,0.700488,1.62279,0.703685,0.0794722,0.621016,4.15e-05,8.38092e-05,0.299428,0.703685,0.0794722,0.621016,8.38092e-05,0.299428,1.62279,0.700488,0.0389083,0.528093,1085.77,0,0,1.22211,1.22211,0.0130009,295.316,1.02285,0.0393524,-6.25394,-0.717853,0.0170724
-10668.2,0,0.00276195,0,1,1,10670.2,70.3685,0.0794722,0.700488,1.62279,0.703685,0.0794722,0.621016,4.15e-05,8.38092e-05,0.299428,0.703685,0.0794722,0.621016,8.38092e-05,0.299428,1.62279,0.700488,0.0389083,0.528093,1085.77,0,0,1.22211,1.22211,0.0130009,295.316,1.02285,0.0393524,-6.25394,-0.717853,0.0170724
-10668.2,0,0.00276195,0,1,1,10669.2,70.3685,0.0794722,0.700488,1.62279,0.703685,0.0794722,0.621016,4.15e-05,8.38092e-05,0.299428,0.703685,0.0794722,0.621016,8.38092e-05,0.299428,1.62279,0.700488,0.0389083,0.528093,1085.77,0,0,1.22211,1.22211,0.0130009,295.316,1.02285,0.0393524,-6.25394,-0.717853,0.0170724
-10668.2,0,0.00276195,0,1,1,10669.9,70.3685,0.0794722,0.700488,1.62279,0.703685,0.0794722,0.621016,4.15e-05,8.38092e-05,0.299428,0.703685,0.0794722,0.621016,8.38092e-05,0.299428,1.62279,0.700488,0.0389083,0.528093,1085.77,0,0,1.22211,1.22211,0.0130009,295.316,1.02285,0.0393524,-6.25394,-0.717853,0.0170724
-10663.3,0.5,0.00276195,1,2,1,10669.5,70.3686,0.0794466,0.700516,1.62287,0.703686,0.0794466,0.62107,4.15e-05,8.38088e-05,0.2994,0.703686,0.0794466,0.62107,8.38088e-05,0.2994,1.62287,0.700516,0.0389185,0.52811,1085.78,0,0,1.22198,1.22198,0.012997,295.373,1.02276,0.03934,-6.19655,-0.717943,0.01706
-10663.3,0,0.00276195,0,1,1,10665.3,70.3686,0.0794466,0.700516,1.62287,0.703686,0.0794466,0.62107,4.15e-05,8.38088e-05,0.2994,0.703686,0.0794466,0.62107,8.38088e-05,0.2994,1.62287,0.700516,0.0389185,0.52811,1085.78,0,0,1.22198,1.22198,0.012997,295.373,1.02276,0.03934,-6.19655,-0.717943,0.01706
-10663.3,0,0.00276195,0,1,1,10664.3,70.3686,0.0794466,0.700516,1.62287,0.703686,0.0794466,0.62107,4.15e-05,8.38088e-05,0.2994,0.703686,0.0794466,0.62107,8.38088e-05,0.2994,1.62287,0.700516,0.0389185,0.52811,1085.78,0,0,1.22198,1.22198,0.012997,295.373,1.02276,0.03934,-6.19655,-0.717943,0.01706
-10663.5,0.306739,0.00276195,1,2,1,10665.3,70.3689,0.0794359,0.700527,1.62279,0.703689,0.0794359,0.621091,4.15e-05,8.38083e-05,0.299389,0.703689,0.0794359,0.621091,8.38083e-05,0.299389,1.62279,0.700527,0.0389227,0.528117,1085.79,0,0,1.22209,1.22209,0.0130012,295.305,1.02286,0.0393349,-6.26477,-0.717841,0.0170549
-10659.7,0.403996,0.00276195,1,2,1,10666.4,70.3677,0.0794046,0.700536,1.62277,0.703677,0.0794046,0.621132,4.15e-05,8.38112e-05,0.29938,0.703677,0.0794046,0.621132,8.38112e-05,0.29938,1.62277,0.700536,0.0389364,0.52814,1085.8,0,0,1.22211,1.22211,0.0130023,295.282,1.02288,0.0393181,-6.28754,-0.717821,0.0170381
-10659.7,0,0.00276195,0,1,1,10661.3,70.3677,0.0794046,0.700536,1.62277,0.703677,0.0794046,0.621132,4.15e-05,8.38112e-05,0.29938,0.703677,0.0794046,0.621132,8.38112e-05,0.29938,1.62277,0.700536,0.0389364,0.52814,1085.8,0,0,1.22211,1.22211,0.0130023,295.282,1.02288,0.0393181,-6.28754,-0.717821,0.0170381
-10659.7,0,0.00276195,0,1,1,10660.5,70.3677,0.0794046,0.700536,1.62277,0.703677,0.0794046,0.621132,4.15e-05,8.38112e-05,0.29938,0.703677,0.0794046,0.621132,8.38112e-05,0.29938,1.62277,0.700536,0.0389364,0.52814,1085.8,0,0,1.22211,1.22211,0.0130023,295.282,1.02288,0.0393181,-6.28754,-0.717821,0.0170381
-10659.7,0,0.00276195,0,1,1,10660.8,70.3677,0.0794046,0.700536,1.62277,0.703677,0.0794046,0.621132,4.15e-05,8.38112e-05,0.29938,0.703677,0.0794046,0.621132,8.38112e-05,0.29938,1.62277,0.700536,0.0389364,0.52814,1085.8,0,0,1.22211,1.22211,0.0130023,295.282,1.02288,0.0393181,-6.28754,-0.717821,0.0170381
-10659.7,0,0.00276195,0,1,1,10661,70.3677,0.0794046,0.700536,1.62277,0.703677,0.0794046,0.621132,4.15e-05,8.38112e-05,0.29938,0.703677,0.0794046,0.621132,8.38112e-05,0.29938,1.62277,0.700536,0.0389364,0.52814,1085.8,0,0,1.22211,1.22211,0.0130023,295.282,1.02288,0.0393181,-6.28754,-0.717821,0.0170381
-10659.7,0,0.00276195,0,1,1,10660.1,70.3677,0.0794046,0.700536,1.62277,0.703677,0.0794046,0.621132,4.15e-05,8.38112e-05,0.29938,0.703677,0.0794046,0.621132,8.38112e-05,0.29938,1.62277,0.700536,0.0389364,0.52814,1085.8,0,0,1.22211,1.22211,0.0130023,295.282,1.02288,0.0393181,-6.28754,-0.717821,0.0170381
-10656.3,0.5,0.00276195,1,2,1,10659.7,70.367,0.0793931,0.700533,1.62285,0.70367,0.0793931,0.62114,4.15e-05,8.38128e-05,0.299383,0.70367,0.0793931,0.62114,8.38128e-05,0.299383,1.62285,0.700533,0.0389417,0.528149,1085.8,0,0,1.22199,1.22199,0.0129983,295.344,1.02278,0.0393116,-6.22555,-0.717923,0.0170316
-10656.3,0,0.00276195,0,1,1,10656.8,70.367,0.0793931,0.700533,1.62285,0.70367,0.0793931,0.62114,4.15e-05,8.38128e-05,0.299383,0.70367,0.0793931,0.62114,8.38128e-05,0.299383,1.62285,0.700533,0.0389417,0.528149,1085.8,0,0,1.22199,1.22199,0.0129983,295.344,1.02278,0.0393116,-6.22555,-0.717923,0.0170316
-10656.3,0,0.00276195,0,1,1,10657.3,70.367,0.0793931,0.700533,1.62285,0.70367,0.0793931,0.62114,4.15e-05,8.38128e-05,0.299383,0.70367,0.0793931,0.62114,8.38128e-05,0.299383,1.62285,0.700533,0.0389417,0.528149,1085.8,0,0,1.22199,1.22199,0.0129983,295.344,1.02278,0.0393116,-6.22555,-0.717923,0.0170316
-10656.3,0,0.00276195,0,1,1,10657.8,70.367,0.0793931,0.700533,1.62285,0.70367,0.0793931,0.62114,4.15e-05,8.38128e-05,0.299383,0.70367,0.0793931,0.62114,8.38128e-05,0.299383,1.62285,0.700533,0.0389417,0.528149,1085.8,0,0,1.22199,1.22199,0.0129983,295.344,1.02278,0.0393116,-6.22555,-0.717923,0.0170316
-10655.7,0.483216,0.00276195,1,2,1,10658,70.3659,0.079391,0.700548,1.62285,0.703659,0.079391,0.621157,4.15e-05,8.38154e-05,0.299368,0.703659,0.079391,0.621157,8.38154e-05,0.299368,1.62285,0.700548,0.0389435,0.528152,1085.81,0,0,1.22199,1.22199,0.0129985,295.34,1.02279,0.0393093,-6.23029,-0.717913,0.0170293
-10654.9,0.5,0.00276195,1,2,1,10659.6,70.3653,0.0793903,0.700595,1.62285,0.703653,0.0793903,0.621204,4.15e-05,8.38167e-05,0.299321,0.703653,0.0793903,0.621204,8.38167e-05,0.299321,1.62285,0.700595,0.0389443,0.528154,1085.81,0,0,1.22196,1.22196,0.012998,295.345,1.0228,0.0393084,-6.22481,-0.717904,0.0170284
-10654.9,0,0.00276195,0,1,1,10655.8,70.3653,0.0793903,0.700595,1.62285,0.703653,0.0793903,0.621204,4.15e-05,8.38167e-05,0.299321,0.703653,0.0793903,0.621204,8.38167e-05,0.299321,1.62285,0.700595,0.0389443,0.528154,1085.81,0,0,1.22196,1.22196,0.012998,295.345,1.0228,0.0393084,-6.22481,-0.717904,0.0170284
-10654.9,0,0.00276195,0,1,1,10657,70.3653,0.0793903,0.700595,1.62285,0.703653,0.0793903,0.621204,4.15e-05,8.38167e-05,0.299321,0.703653,0.0793903,0.621204,8.38167e-05,0.299321,1.62285,0.700595,0.0389443,0.528154,1085.81,0,0,1.22196,1.22196,0.012998,295.345,1.0228,0.0393084,-6.22481,-0.717904,0.0170284
-10654.9,0,0.00276195,0,1,1,10657,70.3653,0.0793903,0.700595,1.62285,0.703653,0.0793903,0.621204,4.15e-05,8.38167e-05,0.299321,0.703653,0.0793903,0.621204,8.38167e-05,0.299321,1.62285,0.700595,0.0389443,0.528154,1085.81,0,0,1.22196,1.22196,0.012998,295.345,1.0228,0.0393084,-6.22481,-0.717904,0.0170284
-10654.9,0,0.00276195,0,1,1,10657,70.3653,0.0793903,0.700595,1.62285,0.703653,0.0793903,0.621204,4.15e-05,8.38167e-05,0.299321,0.703653,0.0793903,0.621204,8.38167e-05,0.299321,1.62285,0.700595,0.0389443,0.528154,1085.81,0,0,1.22196,1.22196,0.012998,295.345,1.0228,0.0393084,-6.22481,-0.717904,0.0170284
-10654.9,0,0.00276195,0,1,1,10656.1,70.3653,0.0793903,0.700595,1.62285,0.703653,0.0793903,0.621204,4.15e-05,8.38167e-05,0.299321,0.703653,0.0793903,0.621204,8.38167e-05,0.299321,1.62285,0.700595,0.0389443,0.528154,1085.81,0,0,1.22196,1.22196,0.012998,295.345,1.0228,0.0393084,-6.22481,-0.717904,0.0170284
-10654.9,0.5,0.00276195,1,2,1,10656.2,70.3661,0.0793917,0.7006,1.62287,0.703661,0.0793917,0.621208,4.15e-05,8.38148e-05,0.299316,0.703661,0.0793917,0.621208,8.38148e-05,0.299316,1.62287,0.7006,0.038943,0.528151,1085.81,0,0,1.22192,1.22192,0.0129969,295.363,1.02277,0.0393099,-6.20736,-0.717927,0.0170299
-10654.9,0.337669,0.00276195,1,2,1,10656.7,70.3661,0.0793917,0.7006,1.62287,0.703661,0.0793917,0.621208,4.15e-05,8.38148e-05,0.299316,0.703661,0.0793917,0.621208,8.38148e-05,0.299316,1.62287,0.7006,0.038943,0.528151,1085.81,0,0,1.22192,1.22192,0.0129969,295.363,1.02277,0.0393099,-6.20736,-0.717927,0.0170299
-10654.9,0,0.00276195,0,1,1,10665.1,70.3661,0.0793917,0.7006,1.62287,0.703661,0.0793917,0.621208,4.15e-05,8.38148e-05,0.299316,0.703661,0.0793917,0.621208,8.38148e-05,0.299316,1.62287,0.7006,0.038943,0.528151,1085.81,0,0,1.22192,1.22192,0.0129969,295.363,1.02277,0.0393099,-6.20736,-0.717927,0.0170299
-10654.9,0,0.00276195,0,1,1,10657.3,70.3661,0.0793917,0.7006,1.62287,0.703661,0.0793917,0.621208,4.15e-05,8.38148e-05,0.299316,0.703661,0.0793917,0.621208,8.38148e-05,0.299316,1.62287,0.7006,0.038943,0.528151,1085.81,0,0,1.22192,1.22192,0.0129969,295.363,1.02277,0.0393099,-6.20736,-0.717927,0.0170299
-10654.9,0,0.00276195,0,1,1,10656.6,70.3661,0.0793917,0.7006,1.62287,0.703661,0.0793917,0.621208,4.15e-05,8.38148e-05,0.299316,0.703661,0.0793917,0.621208,8.38148e-05,0.299316,1.62287,0.7006,0.038943,0.528151,1085.81,0,0,1.22192,1.22192,0.0129969,295.363,1.02277,0.0393099,-6.20736,-0.717927,0.0170299
-10654.9,0,0.00276195,0,1,1,10655.8,70.3661,0.0793917,0.7006,1.62287,0.703661,0.0793917,0.621208,4.15e-05,8.38148e-05,0.299316,0.703661,0.0793917,0.621208,8.38148e-05,0.299316,1.62287,0.7006,0.038943,0.528151,1085.81,0,0,1.22192,1.22192,0.0129969,295.363,1.02277,0.0393099,-6.20736,-0.717927,0.0170299
-10654.9,0,0.00276195,0,1,1,10658.8,70.3661,0.0793917,0.7006,1.62287,0.703661,0.0793917,0.621208,4.15e-05,8.38148e-05,0.299316,0.703661,0.0793917,0.621208,8.38148e-05,0.299316,1.62287,0.7006,0.038943,0.528151,1085.81,0,0,1.22192,1.22192,0.0129969,295.363,1.02277,0.0393099,-6.20736,-0.717927,0.0170299
-10654.9,0,0.00276195,0,1,1,10656.6,70.3661,0.0793917,0.7006,1.62287,0.703661,0.0793917,0.621208,4.15e-05,8.38148e-05,0.299316,0.703661,0.0793917,0.621208,8.38148e-05,0.299316,1.62287,0.7006,0.038943,0.528151,1085.81,0,0,1.22192,1.22192,0.0129969,295.363,1.02277,0.0393099,-6.20736,-0.717927,0.0170299
-10654.9,0,0.00276195,0,1,1,10656,70.3661,0.0793917,0.7006,1.62287,0.703661,0.0793917,0.621208,4.15e-05,8.38148e-05,0.299316,0.703661,0.0793917,0.621208,8.38148e-05,0.299316,1.62287,0.7006,0.038943,0.528151,1085.81,0,0,1.22192,1.22192,0.0129969,295.363,1.02277,0.0393099,-6.20736,-0.717927,0.0170299
-10654.9,0,0.00276195,0,1,1,10657.7,70.3661,0.0793917,0.7006,1.62287,0.703661,0.0793917,0.621208,4.15e-05,8.38148e-05,0.299316,0.703661,0.0793917,0.621208,8.38148e-05,0.299316,1.62287,0.7006,0.038943,0.528151,1085.81,0,0,1.22192,1.22192,0.0129969,295.363,1.02277,0.0393099,-6.20736,-0.717927,0.0170299
-10654.9,0,0.00276195,0,1,1,10656.1,70.3661,0.0793917,0.7006,1.62287,0.703661,0.0793917,0.621208,4.15e-05,8.38148e-05,0.299316,0.703661,0.0793917,0.621208,8.38148e-05,0.299316,1.62287,0.7006,0.038943,0.528151,1085.81,0,0,1.22192,1.22192,0.0129969,295.363,1.02277,0.0393099,-6.20736,-0.717927,0.0170299
-10654.9,0,0.00276195,0,1,1,10656.6,70.3661,0.0793917,0.7006,1.62287,0.703661,0.0793917,0.621208,4.15e-05,8.38148e-05,0.299316,0.703661,0.0793917,0.621208,8.38148e-05,0.299316,1.62287,0.7006,0.038943,0.528151,1085.81,0,0,1.22192,1.22192,0.0129969,295.363,1.02277,0.0393099,-6.20736,-0.717927,0.0170299
-10654.9,0,0.00276195,0,1,1,10657.3,70.3661,0.0793917,0.7006,1.62287,0.703661,0.0793917,0.621208,4.15e-05,8.38148e-05,0.299316,0.703661,0.0793917,0.621208,8.38148e-05,0.299316,1.62287,0.7006,0.038943,0.528151,1085.81,0,0,1.22192,1.22192,0.0129969,295.363,1.02277,0.0393099,-6.20736,-0.717927,0.0170299
-10654.9,0,0.00276195,0,1,1,10656,70.3661,0.0793917,0.7006,1.62287,0.703661,0.0793917,0.621208,4.15e-05,8.38148e-05,0.299316,0.703661,0.0793917,0.621208,8.38148e-05,0.299316,1.62287,0.7006,0.038943,0.528151,1085.81,0,0,1.22192,1.22192,0.0129969,295.363,1.02277,0.0393099,-6.20736,-0.717927,0.0170299
-10654.9,0,0.00276195,0,1,1,10656.4,70.3661,0.0793917,0.7006,1.62287,0.703661,0.0793917,0.621208,4.15e-05,8.38148e-05,0.299316,0.703661,0.0793917,0.621208,8.38148e-05,0.299316,1.62287,0.7006,0.038943,0.528151,1085.81,0,0,1.22192,1.22192,0.0129969,295.363,1.02277,0.0393099,-6.20736,-0.717927,0.0170299
-10654.9,0,0.00276195,0,1,1,10656.5,70.3661,0.0793917,0.7006,1.62287,0.703661,0.0793917,0.621208,4.15e-05,8.38148e-05,0.299316,0.703661,0.0793917,0.621208,8.38148e-05,0.299316,1.62287,0.7006,0.038943,0.528151,1085.81,0,0,1.22192,1.22192,0.0129969,295.363,1.02277,0.0393099,-6.20736,-0.717927,0.0170299
