# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb_model
# start_datetime = 2023-07-27 21:32:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = Model4/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpyli5c534/d3la3cg2.json
# random
#   seed = 72628
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/cmb/cmb-20230727223248_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,lambda,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-10510.2,0,0.000259155,0,1,1,10512.2,70.511,0.078262,0.705676,1.62285,0.70511,0.078262,0.627414,4.15e-05,8.34707e-05,0.294241,0.70511,0.078262,0.627414,8.34707e-05,0.294241,1.62285,0.705676,0.0392726,0.528702,1086.25,0,0,1.21912,1.21912,0.0129634,295.445,1.02411,0.0389103,-6.12483,-0.716586,0.0166303
-10509.9,0.745921,0.000259155,2,4,1,10511.8,70.5112,0.0782535,0.705678,1.62279,0.705112,0.0782535,0.627424,4.15e-05,8.34704e-05,0.294239,0.705112,0.0782535,0.627424,8.34704e-05,0.294239,1.62279,0.705678,0.039276,0.528708,1086.25,0,0,1.2192,1.2192,0.0129662,295.399,1.02418,0.0389063,-6.17111,-0.71652,0.0166263
-10510,0.998691,0.000259155,3,7,0,10511.6,70.5107,0.0782564,0.705676,1.62281,0.705107,0.0782564,0.627419,4.15e-05,8.34714e-05,0.294241,0.705107,0.0782564,0.627419,8.34714e-05,0.294241,1.62281,0.705676,0.0392752,0.528707,1086.25,0,0,1.21918,1.21918,0.0129657,295.408,1.02417,0.0389072,-6.16173,-0.716533,0.0166272
-10507.2,0.899977,0.000259155,3,10,1,10510.5,70.5104,0.0782395,0.705683,1.62287,0.705104,0.0782395,0.627443,4.15e-05,8.34722e-05,0.294234,0.705104,0.0782395,0.627443,8.34722e-05,0.294234,1.62287,0.705683,0.0392825,0.528719,1086.25,0,0,1.21909,1.21909,0.0129628,295.451,1.0241,0.0388984,-6.11881,-0.716605,0.0166184
-10509.9,0.998701,0.000259155,3,7,0,10510.1,70.5107,0.07826,0.705685,1.62284,0.705107,0.07826,0.627425,4.15e-05,8.34714e-05,0.294231,0.705107,0.07826,0.627425,8.34714e-05,0.294231,1.62284,0.705685,0.0392737,0.528704,1086.25,0,0,1.21913,1.21913,0.012964,295.435,1.02413,0.038909,-6.13509,-0.716568,0.016629
-10509.2,0.833332,0.000259155,2,6,1,10510,70.5107,0.0782546,0.705687,1.62284,0.705107,0.0782546,0.627433,4.15e-05,8.34715e-05,0.294229,0.705107,0.0782546,0.627433,8.34715e-05,0.294229,1.62284,0.705687,0.0392759,0.528708,1086.25,0,0,1.21912,1.21912,0.0129638,295.438,1.02413,0.0389063,-6.13247,-0.716574,0.0166263
-10509.3,0.666667,0.000259155,1,3,1,10509.8,70.5107,0.0782559,0.705689,1.62285,0.705107,0.0782559,0.627433,4.15e-05,8.34714e-05,0.294227,0.705107,0.0782559,0.627433,8.34714e-05,0.294227,1.62285,0.705689,0.0392754,0.528707,1086.25,0,0,1.21911,1.21911,0.0129634,295.443,1.02412,0.038907,-6.12724,-0.716581,0.016627
-10509.3,0.749783,0.000259155,2,4,1,10510.5,70.5106,0.0782562,0.705691,1.62284,0.705106,0.0782562,0.627435,4.15e-05,8.34718e-05,0.294225,0.705106,0.0782562,0.627435,8.34718e-05,0.294225,1.62284,0.705691,0.0392754,0.528707,1086.25,0,0,1.21912,1.21912,0.0129637,295.439,1.02413,0.038907,-6.13121,-0.716574,0.016627
-10509.7,0.5,0.000259155,1,2,1,10512.8,70.5108,0.0782606,0.705688,1.62286,0.705108,0.0782606,0.627428,4.15e-05,8.34713e-05,0.294228,0.705108,0.0782606,0.627428,8.34713e-05,0.294228,1.62286,0.705688,0.0392734,0.528704,1086.25,0,0,1.21909,1.21909,0.0129626,295.456,1.0241,0.0389094,-6.11402,-0.716598,0.0166294
-10509.7,0,0.000259155,0,1,1,10514.2,70.5108,0.0782606,0.705688,1.62286,0.705108,0.0782606,0.627428,4.15e-05,8.34713e-05,0.294228,0.705108,0.0782606,0.627428,8.34713e-05,0.294228,1.62286,0.705688,0.0392734,0.528704,1086.25,0,0,1.21909,1.21909,0.0129626,295.456,1.0241,0.0389094,-6.11402,-0.716598,0.0166294
-10509.7,0,0.000259155,0,1,1,10512.9,70.5108,0.0782606,0.705688,1.62286,0.705108,0.0782606,0.627428,4.15e-05,8.34713e-05,0.294228,0.705108,0.0782606,0.627428,8.34713e-05,0.294228,1.62286,0.705688,0.0392734,0.528704,1086.25,0,0,1.21909,1.21909,0.0129626,295.456,1.0241,0.0389094,-6.11402,-0.716598,0.0166294
-10508.8,0.749031,0.000259155,2,4,1,10510.7,70.5111,0.0782511,0.705694,1.62284,0.705111,0.0782511,0.627443,4.15e-05,8.34706e-05,0.294223,0.705111,0.0782511,0.627443,8.34706e-05,0.294223,1.62284,0.705694,0.039277,0.52871,1086.25,0,0,1.21912,1.21912,0.0129638,295.436,1.02413,0.038905,-6.13401,-0.716571,0.016625
-10509.2,0.749007,0.000259155,2,4,1,10511.1,70.5109,0.0782532,0.705693,1.62282,0.705109,0.0782532,0.62744,4.15e-05,8.34711e-05,0.294223,0.705109,0.0782532,0.62744,8.34711e-05,0.294223,1.62282,0.705693,0.0392764,0.528709,1086.25,0,0,1.21914,1.21914,0.0129646,295.423,1.02415,0.0389058,-6.14672,-0.716551,0.0166258
-10507.8,0.799263,0.000259155,2,5,1,10511,70.5107,0.0782382,0.70569,1.62281,0.705107,0.0782382,0.627452,4.15e-05,8.34715e-05,0.294227,0.705107,0.0782382,0.627452,8.34715e-05,0.294227,1.62281,0.70569,0.0392827,0.528719,1086.25,0,0,1.21917,1.21917,0.0129657,295.405,1.02417,0.0388982,-6.16517,-0.716533,0.0166182
-10507.2,0.833333,0.000259155,2,6,1,10509.4,70.5106,0.0782347,0.705682,1.62282,0.705106,0.0782347,0.627447,4.15e-05,8.34717e-05,0.294235,0.705106,0.0782347,0.627447,8.34717e-05,0.294235,1.62282,0.705682,0.0392843,0.528722,1086.26,0,0,1.21915,1.21915,0.012965,295.416,1.02415,0.0388963,-6.15392,-0.716554,0.0166163
-10507.5,0.857141,0.000259155,2,7,1,10512.6,70.5109,0.0782367,0.705678,1.62283,0.705109,0.0782367,0.627441,4.15e-05,8.34709e-05,0.294239,0.705109,0.0782367,0.627441,8.34709e-05,0.294239,1.62283,0.705678,0.0392832,0.52872,1086.25,0,0,1.21915,1.21915,0.0129648,295.42,1.02414,0.0388976,-6.15005,-0.71656,0.0166176
-10506.1,0.83296,0.000259155,2,6,1,10508.2,70.5108,0.0782244,0.705679,1.62282,0.705108,0.0782244,0.627454,4.15e-05,8.34712e-05,0.294238,0.705108,0.0782244,0.627454,8.34712e-05,0.294238,1.62282,0.705679,0.0392883,0.528728,1086.26,0,0,1.21915,1.21915,0.0129652,295.412,1.02414,0.0388914,-6.15764,-0.716555,0.0166114
-10504.5,0.749848,0.000259155,2,4,1,10508,70.5105,0.0782139,0.705673,1.62285,0.705105,0.0782139,0.627459,4.15e-05,8.34719e-05,0.294243,0.705105,0.0782139,0.627459,8.34719e-05,0.294243,1.62285,0.705673,0.039293,0.528736,1086.26,0,0,1.21911,1.21911,0.0129639,295.432,1.02411,0.0388859,-6.1379,-0.716593,0.0166059
-10504.5,0.749974,0.000259155,2,4,1,10508.8,70.51,0.0782142,0.705664,1.62286,0.7051,0.0782142,0.62745,4.15e-05,8.34731e-05,0.294253,0.7051,0.0782142,0.62745,8.34731e-05,0.294253,1.62286,0.705664,0.0392933,0.528737,1086.26,0,0,1.21911,1.21911,0.0129639,295.433,1.0241,0.0388855,-6.13671,-0.716599,0.0166055
-10504.5,0,0.000259155,0,1,1,10508.2,70.51,0.0782142,0.705664,1.62286,0.7051,0.0782142,0.62745,4.15e-05,8.34731e-05,0.294253,0.7051,0.0782142,0.62745,8.34731e-05,0.294253,1.62286,0.705664,0.0392933,0.528737,1086.26,0,0,1.21911,1.21911,0.0129639,295.433,1.0241,0.0388855,-6.13671,-0.716599,0.0166055
-10504.2,0.747572,0.000259155,2,4,1,10505.1,70.5099,0.0782068,0.705663,1.62282,0.705099,0.0782068,0.627456,4.15e-05,8.34733e-05,0.294254,0.705099,0.0782068,0.627456,8.34733e-05,0.294254,1.62282,0.705663,0.0392964,0.528742,1086.27,0,0,1.21917,1.21917,0.012966,295.398,1.02415,0.0388817,-6.17206,-0.71655,0.0166017
-10503.7,0.857128,0.000259155,2,7,1,10505.7,70.5101,0.0782031,0.705661,1.62282,0.705101,0.0782031,0.627458,4.15e-05,8.3473e-05,0.294256,0.705101,0.0782031,0.627458,8.3473e-05,0.294256,1.62282,0.705661,0.0392979,0.528744,1086.27,0,0,1.21916,1.21916,0.0129657,295.403,1.02414,0.03888,-6.16713,-0.71656,0.0166
-10504.2,0.857143,0.000259155,2,7,1,10505.6,70.5103,0.0782077,0.705655,1.62283,0.705103,0.0782077,0.627447,4.15e-05,8.34725e-05,0.294262,0.705103,0.0782077,0.627447,8.34725e-05,0.294262,1.62283,0.705655,0.0392957,0.528741,1086.27,0,0,1.21916,1.21916,0.0129654,295.408,1.02413,0.0388825,-6.16164,-0.716567,0.0166025
-10504.2,0,0.000259155,0,1,1,10506.2,70.5103,0.0782077,0.705655,1.62283,0.705103,0.0782077,0.627447,4.15e-05,8.34725e-05,0.294262,0.705103,0.0782077,0.627447,8.34725e-05,0.294262,1.62283,0.705655,0.0392957,0.528741,1086.27,0,0,1.21916,1.21916,0.0129654,295.408,1.02413,0.0388825,-6.16164,-0.716567,0.0166025
-10505,0.75,0.000259155,2,4,1,10505.4,70.5102,0.0782158,0.705656,1.62284,0.705102,0.0782158,0.62744,4.15e-05,8.34728e-05,0.294261,0.705102,0.0782158,0.62744,8.34728e-05,0.294261,1.62284,0.705656,0.0392925,0.528735,1086.26,0,0,1.21915,1.21915,0.0129649,295.418,1.02412,0.0388864,-6.15184,-0.716578,0.0166064
-10505,0,0.000259155,0,1,1,10506.3,70.5102,0.0782158,0.705656,1.62284,0.705102,0.0782158,0.62744,4.15e-05,8.34728e-05,0.294261,0.705102,0.0782158,0.62744,8.34728e-05,0.294261,1.62284,0.705656,0.0392925,0.528735,1086.26,0,0,1.21915,1.21915,0.0129649,295.418,1.02412,0.0388864,-6.15184,-0.716578,0.0166064
-10504.8,0.5,0.000259155,1,2,1,10505.3,70.5102,0.0782153,0.705657,1.62285,0.705102,0.0782153,0.627441,4.15e-05,8.34727e-05,0.29426,0.705102,0.0782153,0.627441,8.34727e-05,0.29426,1.62285,0.705657,0.0392927,0.528736,1086.26,0,0,1.21913,1.21913,0.0129642,295.428,1.02411,0.0388862,-6.14211,-0.716592,0.0166062
-10505.5,0.497842,0.000259155,1,2,1,10508.9,70.51,0.0782168,0.705655,1.62281,0.7051,0.0782168,0.627438,4.15e-05,8.34731e-05,0.294262,0.7051,0.0782168,0.627438,8.34731e-05,0.294262,1.62281,0.705655,0.0392922,0.528735,1086.26,0,0,1.21919,1.21919,0.0129663,295.396,1.02416,0.0388867,-6.1743,-0.716544,0.0166067
-10503.8,0.873663,0.000259155,3,8,1,10505.9,70.51,0.0781997,0.705653,1.6228,0.7051,0.0781997,0.627453,4.15e-05,8.34731e-05,0.294264,0.7051,0.0781997,0.627453,8.34731e-05,0.294264,1.6228,0.705653,0.0392993,0.528746,1086.27,0,0,1.2192,1.2192,0.0129671,295.381,1.02417,0.0388782,-6.18887,-0.716532,0.0165982
-10503.2,0.799827,0.000259155,2,5,1,10505,70.5099,0.0781968,0.705651,1.62281,0.705099,0.0781968,0.627454,4.15e-05,8.34735e-05,0.294265,0.705099,0.0781968,0.627454,8.34735e-05,0.294265,1.62281,0.705651,0.0393006,0.528749,1086.27,0,0,1.21918,1.21918,0.0129665,295.391,1.02415,0.0388766,-6.17912,-0.716549,0.0165966
-10504.1,0.665651,0.000259155,1,3,1,10505.2,70.5098,0.0782009,0.705651,1.62279,0.705098,0.0782009,0.62745,4.15e-05,8.34737e-05,0.294266,0.705098,0.0782009,0.62745,8.34737e-05,0.294266,1.62279,0.705651,0.039299,0.528746,1086.27,0,0,1.21922,1.21922,0.0129676,295.373,1.02418,0.0388786,-6.19681,-0.71652,0.0165986
-10503.5,0.888375,0.000259155,3,9,1,10504.8,70.5098,0.0781939,0.705647,1.62278,0.705098,0.0781939,0.627453,4.15e-05,8.34737e-05,0.29427,0.705098,0.0781939,0.627453,8.34737e-05,0.29427,1.62278,0.705647,0.0393019,0.528751,1086.27,0,0,1.21923,1.21923,0.0129682,295.363,1.02419,0.0388751,-6.20697,-0.71651,0.0165951
-10503.4,0.85711,0.000259155,2,7,1,10504.6,70.5099,0.0781926,0.705649,1.62278,0.705099,0.0781926,0.627457,4.15e-05,8.34734e-05,0.294267,0.705099,0.0781926,0.627457,8.34734e-05,0.294267,1.62278,0.705649,0.0393024,0.528752,1086.27,0,0,1.21923,1.21923,0.0129683,295.362,1.02419,0.0388746,-6.20816,-0.716508,0.0165946
-10502.3,0.79991,0.000259155,2,5,1,10507.7,70.5096,0.0781859,0.705653,1.62279,0.705096,0.0781859,0.627467,4.15e-05,8.3474e-05,0.294263,0.705096,0.0781859,0.627467,8.3474e-05,0.294263,1.62279,0.705653,0.0393053,0.528756,1086.27,0,0,1.21921,1.21921,0.0129677,295.37,1.02418,0.038871,-6.20039,-0.716522,0.016591
-10502.1,0.85701,0.000259155,2,7,1,10502.7,70.5095,0.0781837,0.705651,1.62279,0.705095,0.0781837,0.627467,4.15e-05,8.34742e-05,0.294265,0.705095,0.0781837,0.627467,8.34742e-05,0.294265,1.62279,0.705651,0.0393064,0.528758,1086.27,0,0,1.21922,1.21922,0.0129678,295.368,1.02418,0.0388698,-6.2019,-0.716522,0.0165898
-10501.5,0.5,0.000259155,1,2,1,10505.9,70.5095,0.0781864,0.705652,1.62284,0.705095,0.0781864,0.627466,4.15e-05,8.34744e-05,0.294265,0.705095,0.0781864,0.627466,8.34744e-05,0.294265,1.62284,0.705652,0.0393053,0.528756,1086.27,0,0,1.21914,1.21914,0.0129651,295.411,1.02411,0.038871,-6.15881,-0.716585,0.016591
-10500.9,0.749988,0.000259155,2,4,1,10504.2,70.5091,0.0781837,0.705661,1.62285,0.705091,0.0781837,0.627477,4.15e-05,8.34752e-05,0.294256,0.705091,0.0781837,0.627477,8.34752e-05,0.294256,1.62285,0.705661,0.0393068,0.528759,1086.28,0,0,1.21913,1.21913,0.0129649,295.414,1.02411,0.0388693,-6.15571,-0.716588,0.0165893
-10500.7,0.5,0.000259155,1,2,1,10501.7,70.5092,0.0781826,0.70566,1.62286,0.705092,0.0781826,0.627477,4.15e-05,8.34749e-05,0.294257,0.705092,0.0781826,0.627477,8.34749e-05,0.294257,1.62286,0.70566,0.0393071,0.528759,1086.28,0,0,1.21911,1.21911,0.0129642,295.425,1.0241,0.0388689,-6.14516,-0.716605,0.0165889
-10501,0.498212,0.000259155,1,2,1,10502.3,70.5093,0.078181,0.70566,1.62283,0.705093,0.078181,0.627479,4.15e-05,8.34749e-05,0.294257,0.705093,0.078181,0.627479,8.34749e-05,0.294257,1.62283,0.70566,0.0393077,0.52876,1086.28,0,0,1.21916,1.21916,0.0129659,295.398,1.02413,0.0388681,-6.17166,-0.716566,0.0165881
-10501.4,0.665981,0.000259155,1,3,1,10508.6,70.5097,0.078181,0.705655,1.62281,0.705097,0.078181,0.627474,4.15e-05,8.34739e-05,0.294261,0.705097,0.078181,0.627474,8.34739e-05,0.294261,1.62281,0.705655,0.0393074,0.52876,1086.28,0,0,1.21918,1.21918,0.0129667,295.385,1.02415,0.0388686,-6.18453,-0.716548,0.0165886
-10497.2,0.883417,0.000259155,3,9,1,10505.4,70.509,0.0781354,0.705649,1.62277,0.70509,0.0781354,0.627514,4.15e-05,8.34756e-05,0.294267,0.70509,0.0781354,0.627514,8.34756e-05,0.294267,1.62277,0.705649,0.0393269,0.528792,1086.29,0,0,1.21924,1.21924,0.0129695,295.336,1.0242,0.0388451,-6.2345,-0.7165,0.0165651
-10496.7,0.666667,0.000259155,1,3,1,10498.3,70.5089,0.0781368,0.70565,1.6228,0.705089,0.0781368,0.627513,4.15e-05,8.34758e-05,0.294267,0.705089,0.0781368,0.627513,8.34758e-05,0.294267,1.6228,0.70565,0.0393264,0.528791,1086.29,0,0,1.2192,1.2192,0.0129681,295.358,1.02417,0.0388457,-6.21158,-0.716533,0.0165657
-10493.4,0.885588,0.000259155,3,9,1,10498.5,70.5095,0.0781074,0.705664,1.6228,0.705095,0.0781074,0.627557,4.15e-05,8.34743e-05,0.294252,0.705095,0.0781074,0.627557,8.34743e-05,0.294252,1.6228,0.705664,0.039338,0.52881,1086.3,0,0,1.21919,1.21919,0.0129682,295.353,1.02417,0.0388318,-6.21695,-0.716535,0.0165518
-10493.1,0.856804,0.000259155,2,7,1,10493.9,70.5095,0.0781033,0.705661,1.6228,0.705095,0.0781033,0.627557,4.15e-05,8.34744e-05,0.294256,0.705095,0.0781033,0.627557,8.34744e-05,0.294256,1.6228,0.705661,0.0393398,0.528813,1086.3,0,0,1.2192,1.2192,0.0129685,295.348,1.02417,0.0388297,-6.22234,-0.71653,0.0165497
-10492.1,0.888702,0.000259155,3,9,1,10495.9,70.5086,0.0780979,0.70566,1.62281,0.705086,0.0780979,0.627562,4.15e-05,8.34764e-05,0.294256,0.705086,0.0780979,0.627562,8.34764e-05,0.294256,1.62281,0.70566,0.0393428,0.528818,1086.31,0,0,1.21918,1.21918,0.0129682,295.353,1.02416,0.0388261,-6.21749,-0.716541,0.0165461
-10490.7,0.75,0.000259155,2,4,1,10494.4,70.5082,0.0780912,0.705667,1.62284,0.705082,0.0780912,0.627575,4.15e-05,8.34773e-05,0.29425,0.705082,0.0780912,0.627575,8.34773e-05,0.29425,1.62284,0.705667,0.0393459,0.528823,1086.31,0,0,1.21914,1.21914,0.0129669,295.372,1.02413,0.0388223,-6.19786,-0.716573,0.0165423
-10490.3,0.74315,0.000259155,2,4,1,10493.2,70.5083,0.0780777,0.70567,1.62279,0.705083,0.0780777,0.627592,4.15e-05,8.34771e-05,0.294247,0.705083,0.0780777,0.627592,8.34771e-05,0.294247,1.62279,0.70567,0.0393514,0.528832,1086.32,0,0,1.21921,1.21921,0.0129696,295.327,1.02419,0.0388157,-6.24257,-0.716511,0.0165357
-10490.7,0.857052,0.000259155,2,7,1,10491,70.5083,0.07808,0.705668,1.62278,0.705083,0.07808,0.627588,4.15e-05,8.34772e-05,0.294248,0.705083,0.07808,0.627588,8.34772e-05,0.294248,1.62278,0.705668,0.0393505,0.528831,1086.31,0,0,1.21922,1.21922,0.0129698,295.325,1.02419,0.0388168,-6.24517,-0.716507,0.0165368
-10491.9,0.833264,0.000259155,2,6,1,10493.8,70.5086,0.0780906,0.705665,1.62278,0.705086,0.0780906,0.627574,4.15e-05,8.34763e-05,0.294252,0.705086,0.0780906,0.627574,8.34763e-05,0.294252,1.62278,0.705665,0.0393458,0.528823,1086.31,0,0,1.21922,1.21922,0.0129696,295.329,1.02419,0.0388225,-6.24144,-0.716507,0.0165425
-10487.6,0.87334,0.000259155,3,8,1,10493.3,70.5079,0.078058,0.705667,1.62281,0.705079,0.078058,0.627609,4.15e-05,8.34781e-05,0.29425,0.705079,0.078058,0.627609,8.34781e-05,0.29425,1.62281,0.705667,0.0393601,0.528846,1086.32,0,0,1.21918,1.21918,0.0129687,295.339,1.02416,0.0388054,-6.23145,-0.71654,0.0165254
-10486.2,0.5,0.000259155,1,2,1,10491.1,70.5077,0.0780518,0.705665,1.62285,0.705077,0.0780518,0.627613,4.15e-05,8.34785e-05,0.294252,0.705077,0.0780518,0.627613,8.34785e-05,0.294252,1.62285,0.705665,0.0393628,0.528851,1086.33,0,0,1.21913,1.21913,0.012967,295.365,1.02412,0.0388022,-6.20492,-0.716584,0.0165222
-10487.3,0.8,0.000259155,2,5,1,10488,70.5078,0.0780636,0.705666,1.62285,0.705078,0.0780636,0.627602,4.15e-05,8.34784e-05,0.294251,0.705078,0.0780636,0.627602,8.34784e-05,0.294251,1.62285,0.705666,0.0393578,0.528843,1086.32,0,0,1.21912,1.21912,0.0129666,295.374,1.02411,0.0388082,-6.19622,-0.716591,0.0165282
-10487.3,0,0.000259155,0,1,1,10490.3,70.5078,0.0780636,0.705666,1.62285,0.705078,0.0780636,0.627602,4.15e-05,8.34784e-05,0.294251,0.705078,0.0780636,0.627602,8.34784e-05,0.294251,1.62285,0.705666,0.0393578,0.528843,1086.32,0,0,1.21912,1.21912,0.0129666,295.374,1.02411,0.0388082,-6.19622,-0.716591,0.0165282
-10488.5,0.497345,0.000259155,1,2,1,10491,70.5076,0.0780682,0.705665,1.62282,0.705076,0.0780682,0.627597,4.15e-05,8.34787e-05,0.294252,0.705076,0.0780682,0.627597,8.34787e-05,0.294252,1.62282,0.705665,0.039356,0.52884,1086.32,0,0,1.21917,1.21917,0.0129682,295.348,1.02415,0.0388102,-6.22239,-0.716549,0.0165302
-10487.9,0.666667,0.000259155,1,3,1,10491.9,70.5074,0.0780666,0.705668,1.62283,0.705074,0.0780666,0.627602,4.15e-05,8.34793e-05,0.294248,0.705074,0.0780666,0.627602,8.34793e-05,0.294248,1.62283,0.705668,0.0393569,0.528841,1086.32,0,0,1.21915,1.21915,0.0129675,295.358,1.02413,0.0388092,-6.2117,-0.716565,0.0165292
-10487.9,0.747665,0.000259155,2,4,1,10488.8,70.5073,0.0780606,0.70567,1.6228,0.705073,0.0780606,0.627609,4.15e-05,8.34795e-05,0.294247,0.705073,0.0780606,0.627609,8.34795e-05,0.294247,1.6228,0.70567,0.0393595,0.528846,1086.32,0,0,1.21919,1.21919,0.0129691,295.332,1.02417,0.0388061,-6.23801,-0.716528,0.0165261
-10487.2,0.5,0.000259155,1,2,1,10492.6,70.5071,0.0780633,0.705672,1.62284,0.705071,0.0780633,0.627609,4.15e-05,8.348e-05,0.294244,0.705071,0.0780633,0.627609,8.348e-05,0.294244,1.62284,0.705672,0.0393586,0.528844,1086.32,0,0,1.21913,1.21913,0.012967,295.366,1.02412,0.0388072,-6.2042,-0.716577,0.0165272
-10485.8,0.833333,0.000259155,2,6,1,10492.4,70.507,0.0780508,0.705669,1.62285,0.70507,0.0780508,0.627618,4.15e-05,8.34801e-05,0.294247,0.70507,0.0780508,0.627618,8.34801e-05,0.294247,1.62285,0.705669,0.0393638,0.528853,1086.33,0,0,1.21912,1.21912,0.0129669,295.367,1.02411,0.038801,-6.20291,-0.716587,0.016521
