# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb_model
# start_datetime = 2023-07-27 21:32:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = Model4/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpyli5c534/d3la3cg2.json
# random
#   seed = 72628
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/cmb/cmb-20230727223248_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,lambda,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
# Adaptation terminated
# Step size = 0.0117321
# Diagonal elements of inverse mass matrix:
# 6.59663e-05, 3.7561e-05, 0.454223, 0.000535137
-347.479,0.997746,0.0117321,5,63,0,350.79,73.7944,0.0427256,22.464,1.39709,0.737944,0.0427256,22.4213,4.15e-05,7.6208e-05,-21.4641,0.737944,0.0427256,22.4213,7.6208e-05,-21.4641,1.39709,22.464,0.0591313,0.547228,1317.66,0,0,0.352287,0.352287,0.00367728,300.968,1.66971,0.0232667,-0.602436,-0.0709939,0.000986746
-346.852,0.991663,0.0117321,8,287,0,348.712,73.5732,0.0431491,22.3695,1.39809,0.735732,0.0431491,22.3264,4.15e-05,7.66671e-05,-21.3696,0.735732,0.0431491,22.3264,7.66671e-05,-21.3696,1.39809,22.3695,0.0589569,0.547141,1315.42,0,0,0.352776,0.352776,0.00368197,301.001,1.6685,0.0233566,-0.568757,-0.0721974,0.00107663
-347.116,0.993924,0.0117321,8,255,0,347.79,72.8916,0.0447944,20.9876,1.40527,0.728916,0.0447944,20.9428,4.15e-05,7.81075e-05,-19.9877,0.728916,0.0447944,20.9428,7.81075e-05,-19.9877,1.40527,20.9876,0.0581123,0.546706,1300.58,0,0,0.361862,0.361862,0.0037784,300.874,1.65777,0.0238001,-0.695837,-0.0829263,0.00152008
-347.207,0.990344,0.0117321,7,175,0,349.501,73.2805,0.0438393,22.5548,1.39772,0.732805,0.0438393,22.511,4.15e-05,7.72808e-05,-21.5549,0.732805,0.0438393,22.511,7.72808e-05,-21.5549,1.39772,22.5548,0.058601,0.54696,1313.7,0,0,0.351493,0.351493,0.0036688,300.984,1.66931,0.0235418,-0.586181,-0.0713898,0.00126185
-346.809,0.987927,0.0117321,4,27,0,347.599,73.31,0.0436497,22.4737,1.39762,0.7331,0.0436497,22.4301,4.15e-05,7.72185e-05,-21.4738,0.7331,0.0436497,22.4301,7.72185e-05,-21.4738,1.39762,22.4737,0.0587598,0.547041,1314.11,0,0,0.352102,0.352102,0.00367623,300.896,1.66919,0.0234589,-0.674446,-0.0715082,0.00117894
-347.79,0.916577,0.0117321,7,199,0,350.575,72.2283,0.0450009,21.6325,1.40293,0.722283,0.0450009,21.5875,4.15e-05,7.95488e-05,-20.6325,0.722283,0.0450009,21.5875,7.95488e-05,-20.6325,1.40293,21.6325,0.0587258,0.547024,1305,0,0,0.357304,0.357304,0.00373143,300.824,1.66185,0.0234766,-0.7459,-0.0788542,0.00119664
-347.627,0.997608,0.0117321,4,31,0,348.589,72.2909,0.0454503,21.6464,1.40326,0.722909,0.0454503,21.601,4.15e-05,7.94111e-05,-20.6465,0.722909,0.0454503,21.601,7.94111e-05,-20.6465,1.40326,21.6464,0.0582023,0.546754,1302.83,0,0,0.357125,0.357125,0.0037284,300.918,1.66155,0.0237522,-0.652056,-0.0791478,0.00147221
-347.592,0.977119,0.0117321,4,15,0,349.083,72.2848,0.044894,21.6215,1.40308,0.722848,0.044894,21.5766,4.15e-05,7.94244e-05,-20.6216,0.722848,0.044894,21.5766,7.94244e-05,-20.6216,1.40308,21.6215,0.0587625,0.547043,1305.31,0,0,0.357359,0.357359,0.00373144,300.869,1.66168,0.0234575,-0.700665,-0.0790188,0.00117754
-345.575,0.941084,0.0117321,8,255,0,348.517,73.6425,0.0437475,21.5567,1.40156,0.736425,0.0437475,21.513,4.15e-05,7.65229e-05,-20.5568,0.736425,0.0437475,21.513,7.65229e-05,-20.5568,1.40156,21.5567,0.0582532,0.54678,1307.33,0,0,0.35817,0.35817,0.00373945,300.907,1.66296,0.0237252,-0.66341,-0.0777438,0.00144517
-345.774,0.957984,0.0117321,8,331,0,347.816,74.5163,0.0422302,21.2976,1.40157,0.745163,0.0422302,21.2553,4.15e-05,7.47386e-05,-20.2976,0.745163,0.0422302,21.2553,7.47386e-05,-20.2976,1.40157,21.2976,0.0587787,0.547051,1311.38,0,0,0.360195,0.360195,0.00375992,300.96,1.66227,0.0234491,-0.610176,-0.0784257,0.00116907
-345.462,1,0.0117321,3,7,0,345.869,74.5107,0.0423296,21.2935,1.40101,0.745107,0.0423296,21.2512,4.15e-05,7.47499e-05,-20.2936,0.745107,0.0423296,21.2512,7.47499e-05,-20.2936,1.40101,21.2935,0.0586796,0.547,1310.86,0,0,0.36034,0.36034,0.00376325,300.815,1.66278,0.0235007,-0.755311,-0.0779158,0.00122074
-344.806,0.999799,0.0117321,6,123,0,345.866,74.5649,0.0423202,21.4791,1.40029,0.745649,0.0423202,21.4367,4.15e-05,7.46412e-05,-20.4791,0.745649,0.0423202,21.4367,7.46412e-05,-20.4791,1.40029,21.4791,0.0586242,0.546972,1311.93,0,0,0.359039,0.359039,0.00374892,300.875,1.66398,0.0235297,-0.695247,-0.0767154,0.00124971
-345.219,0.967165,0.0117321,7,143,0,345.638,74.6283,0.0422306,21.6253,1.3993,0.746283,0.0422306,21.583,4.15e-05,7.45146e-05,-20.6253,0.746283,0.0422306,21.583,7.45146e-05,-20.6253,1.3993,21.6253,0.0586431,0.546982,1313.16,0,0,0.358114,0.358114,0.00373981,300.83,1.66534,0.0235198,-0.739684,-0.0753617,0.00123983
-345.8,0.971928,0.0117321,7,135,0,346.566,74.6414,0.0424212,21.1868,1.40121,0.746414,0.0424212,21.1444,4.15e-05,7.44884e-05,-20.1869,0.746414,0.0424212,21.1444,7.44884e-05,-20.1869,1.40121,21.1868,0.0584251,0.54687,1309.42,0,0,0.361135,0.361135,0.00377205,300.775,1.66227,0.0236343,-0.795167,-0.0784296,0.00135428
-346.099,0.953826,0.0117321,7,247,0,347.214,74.1246,0.0429302,21.3356,1.40117,0.741246,0.0429302,21.2927,4.15e-05,7.55307e-05,-20.3357,0.741246,0.0429302,21.2927,7.55307e-05,-20.3357,1.40117,21.3356,0.0585135,0.546915,1308.94,0,0,0.359972,0.359972,0.0037602,300.751,1.66273,0.0235878,-0.818529,-0.07797,0.00130777
-345.403,1,0.0117321,2,3,0,346.121,74.1235,0.0429625,21.3354,1.40135,0.741235,0.0429625,21.2925,4.15e-05,7.55329e-05,-20.3355,0.741235,0.0429625,21.2925,7.55329e-05,-20.3355,1.40135,21.3354,0.058481,0.546898,1308.78,0,0,0.359935,0.359935,0.00375929,300.793,1.66255,0.0236049,-0.776728,-0.0781479,0.00132485
-345.206,1,0.0117321,3,15,0,345.498,74.1097,0.0429646,21.3592,1.40132,0.741097,0.0429646,21.3162,4.15e-05,7.5561e-05,-20.3592,0.741097,0.0429646,21.3162,7.5561e-05,-20.3592,1.40132,21.3592,0.0584954,0.546906,1308.95,0,0,0.359756,0.359756,0.00375722,300.81,1.66265,0.0235973,-0.760473,-0.0780536,0.00131726
-345.553,0.995172,0.0117321,7,175,0,346.571,74.6302,0.04231,21.9752,1.39834,0.746302,0.04231,21.9329,4.15e-05,7.45106e-05,-20.9753,0.746302,0.04231,21.9329,7.45106e-05,-20.9753,1.39834,21.9752,0.0585563,0.546937,1314.89,0,0,0.355651,0.355651,0.0037121,300.992,1.66721,0.0235653,-0.577926,-0.0734869,0.0012853
-346.856,0.974245,0.0117321,4,31,0,348.243,74.5992,0.042666,21.945,1.39809,0.745992,0.042666,21.9023,4.15e-05,7.45726e-05,-20.9451,0.745992,0.042666,21.9023,7.45726e-05,-20.9451,1.39809,21.945,0.0582181,0.546762,1312.92,0,0,0.355923,0.355923,0.00371645,300.869,1.66734,0.0237438,-0.700884,-0.073361,0.00146382
-344.92,0.996895,0.0117321,7,175,0,349.353,74.8224,0.0420065,21.4069,1.40032,0.748224,0.0420065,21.3649,4.15e-05,7.41285e-05,-20.407,0.748224,0.0420065,21.3649,7.41285e-05,-20.407,1.40032,21.4069,0.0586487,0.546985,1312.52,0,0,0.359597,0.359597,0.00375452,300.893,1.66377,0.0235169,-0.677065,-0.0769304,0.00123689
-345.022,0.994947,0.0117321,8,303,0,345.934,74.4122,0.0427506,21.2462,1.40177,0.744122,0.0427506,21.2034,4.15e-05,7.4948e-05,-20.2463,0.744122,0.0427506,21.2034,7.4948e-05,-20.2463,1.40177,21.2462,0.0583541,0.546833,1308.64,0,0,0.36055,0.36055,0.00376453,300.888,1.66191,0.0236718,-0.681574,-0.0787945,0.00139177
-346.184,0.964996,0.0117321,2,7,0,347.021,74.4133,0.0429934,21.248,1.40188,0.744133,0.0429934,21.205,4.15e-05,7.49457e-05,-20.248,0.744133,0.0429934,21.205,7.49457e-05,-20.248,1.40188,21.248,0.0580995,0.5467,1307.42,0,0,0.36051,0.36051,0.0037639,300.905,1.66179,0.0238069,-0.665097,-0.0789091,0.00152692
-345.212,0.978045,0.0117321,6,111,0,348.369,74.4547,0.0426183,21.8614,1.39883,0.744547,0.0426183,21.8188,4.15e-05,7.48624e-05,-20.8615,0.744547,0.0426183,21.8188,7.48624e-05,-20.8615,1.39883,21.8614,0.0584419,0.546878,1313,0,0,0.356408,0.356408,0.00372103,300.908,1.66643,0.0236254,-0.661624,-0.0742746,0.00134543
-345.238,0.954556,0.0117321,5,47,0,346.203,74.3908,0.042373,22.0192,1.39809,0.743908,0.042373,21.9769,4.15e-05,7.49912e-05,-21.0193,0.743908,0.042373,21.9769,7.49912e-05,-21.0193,1.39809,22.0192,0.0587785,0.547051,1315.39,0,0,0.355371,0.355371,0.00371019,300.91,1.66757,0.0234492,-0.660237,-0.0731326,0.00116918
-345.917,0.903233,0.0117321,7,235,0,348.092,74.2423,0.042346,21.9546,1.39872,0.742423,0.042346,21.9122,4.15e-05,7.52913e-05,-20.9546,0.742423,0.042346,21.9122,7.52913e-05,-20.9546,1.39872,21.9546,0.0589875,0.547156,1315.48,0,0,0.355731,0.355731,0.00371352,300.945,1.6668,0.0233408,-0.625487,-0.0738976,0.00106082
-345.674,0.999288,0.0117321,6,79,0,347.509,74.307,0.0425129,22.265,1.39715,0.74307,0.0425129,22.2225,4.15e-05,7.51604e-05,-21.2651,0.74307,0.0425129,22.2225,7.51604e-05,-21.2651,1.39715,22.265,0.0587316,0.547027,1316.35,0,0,0.353733,0.353733,0.00369289,300.926,1.66912,0.0234736,-0.643874,-0.0715812,0.00119364
-345.787,0.929302,0.0117321,4,23,0,346.834,74.3178,0.0424275,22.2843,1.39718,0.743178,0.0424275,22.2419,4.15e-05,7.51384e-05,-21.2844,0.743178,0.0424275,22.2419,7.51384e-05,-21.2844,1.39718,22.2843,0.058809,0.547066,1316.9,0,0,0.353586,0.353586,0.00369088,300.964,1.66915,0.0234333,-0.605767,-0.0715544,0.00115331
-349.217,0.990566,0.0117321,8,431,0,350.058,76.7139,0.040029,20.5803,1.40157,0.767139,0.040029,20.5402,4.15e-05,7.05181e-05,-19.5803,0.767139,0.040029,20.5402,7.05181e-05,-19.5803,1.40157,20.5803,0.0585719,0.546945,1313.56,0,0,0.365969,0.365969,0.00382099,300.897,1.66023,0.0235571,-0.673391,-0.080466,0.00127713
-347.581,0.887946,0.0117321,8,255,0,352.197,74.6955,0.0421251,22.3376,1.39691,0.746955,0.0421251,22.2955,4.15e-05,7.43805e-05,-21.3377,0.746955,0.0421251,22.2955,7.43805e-05,-21.3377,1.39691,22.3376,0.0586747,0.546998,1317.93,0,0,0.353248,0.353248,0.00368579,301.092,1.66955,0.0235033,-0.478043,-0.071154,0.00122333
-346.848,0.999835,0.0117321,7,199,0,349.07,74.8238,0.0420585,22.0826,1.39669,0.748238,0.0420585,22.0405,4.15e-05,7.41256e-05,-21.0826,0.748238,0.0420585,22.0405,7.41256e-05,-21.0826,1.39669,22.0826,0.0585914,0.546955,1316.42,0,0,0.355178,0.355178,0.0037095,300.802,1.66906,0.0235469,-0.767802,-0.071643,0.00126688
-347.16,0.963631,0.0117321,7,239,0,348.644,74.5313,0.0422742,22.1295,1.39681,0.745313,0.0422742,22.0873,4.15e-05,7.47086e-05,-21.1296,0.745313,0.0422742,22.0873,7.47086e-05,-21.1296,1.39681,22.1295,0.0587137,0.547018,1316.26,0,0,0.354804,0.354804,0.00370584,300.782,1.66907,0.023483,-0.788163,-0.0716303,0.00120297
-345.14,0.993472,0.0117321,8,303,0,348.112,73.5914,0.0435303,21.3795,1.40241,0.735914,0.0435303,21.336,4.15e-05,7.66292e-05,-20.3796,0.735914,0.0435303,21.336,7.66292e-05,-20.3796,1.40241,21.3795,0.0585385,0.546928,1307.44,0,0,0.359372,0.359372,0.00375203,300.904,1.66166,0.0235747,-0.665572,-0.0790359,0.00129467
-345.048,0.98705,0.0117321,6,127,0,346.334,73.7573,0.0433033,21.7015,1.4008,0.737573,0.0433033,21.6582,4.15e-05,7.62849e-05,-20.7016,0.737573,0.0433033,21.6582,7.62849e-05,-20.7016,1.4008,21.7015,0.0585711,0.546945,1310.15,0,0,0.35722,0.35722,0.00372904,300.946,1.66411,0.0235576,-0.624074,-0.0765935,0.00127755
-345.26,0.998468,0.0117321,8,383,0,346.012,74.6324,0.0424013,21.837,1.39882,0.746324,0.0424013,21.7946,4.15e-05,7.45064e-05,-20.837,0.746324,0.0424013,21.7946,7.45064e-05,-20.837,1.39882,21.837,0.058457,0.546886,1313.56,0,0,0.356595,0.356595,0.00372252,300.946,1.66637,0.0236175,-0.62398,-0.07433,0.00133747
-347.017,0.996878,0.0117321,8,255,0,350.136,73.2182,0.0442497,20.7108,1.40605,0.732182,0.0442497,20.6665,4.15e-05,7.74123e-05,-19.7108,0.732182,0.0442497,20.6665,7.74123e-05,-19.7108,1.40605,20.7108,0.0582595,0.546784,1300.72,0,0,0.363936,0.363936,0.00380019,300.864,1.65624,0.0237218,-0.706029,-0.0844603,0.00144183
-344.98,0.99404,0.0117321,8,511,0,347.871,74.6223,0.0421803,21.8714,1.39849,0.746223,0.0421803,21.8292,4.15e-05,7.45266e-05,-20.8715,0.746223,0.0421803,21.8292,7.45266e-05,-20.8715,1.39849,21.8714,0.058704,0.547013,1314.95,0,0,0.356404,0.356404,0.00372086,300.919,1.66679,0.023488,-0.651251,-0.0739098,0.001208
-345.825,0.925606,0.0117321,2,3,0,345.923,74.625,0.0421201,21.8674,1.39807,0.74625,0.0421201,21.8253,4.15e-05,7.45212e-05,-20.8675,0.74625,0.0421201,21.8253,7.45212e-05,-20.8675,1.39807,21.8674,0.058765,0.547044,1315.24,0,0,0.356518,0.356518,0.00372325,300.822,1.66717,0.0234562,-0.74788,-0.0735271,0.00117621
-345.431,0.972495,0.0117321,7,223,0,347.499,73.6857,0.043251,21.7679,1.40066,0.736857,0.043251,21.7246,4.15e-05,7.64331e-05,-20.7679,0.736857,0.043251,21.7246,7.64331e-05,-20.7679,1.40066,21.7679,0.0587127,0.547017,1310.99,0,0,0.356743,0.356743,0.00372376,300.97,1.66442,0.0234835,-0.599665,-0.0762776,0.00120349
-346.449,0.921067,0.0117321,3,7,0,346.628,73.684,0.043294,21.773,1.39979,0.73684,0.043294,21.7297,4.15e-05,7.64366e-05,-20.7731,0.73684,0.043294,21.7297,7.64366e-05,-20.7731,1.39979,21.773,0.05867,0.546996,1310.8,0,0,0.356878,0.356878,0.00372767,300.769,1.66525,0.0235058,-0.80149,-0.0754503,0.00122577
-345.704,0.980569,0.0117321,8,311,0,351.735,74.6648,0.0419968,21.4034,1.40035,0.746648,0.0419968,21.3614,4.15e-05,7.44417e-05,-20.4035,0.746648,0.0419968,21.3614,7.44417e-05,-20.4035,1.40035,21.4034,0.058849,0.547087,1312.92,0,0,0.359619,0.359619,0.00375527,300.851,1.66373,0.0234125,-0.718818,-0.0769654,0.00113253
-345.001,0.966413,0.0117321,3,7,0,346.335,74.6793,0.0422401,21.4164,1.40075,0.746793,0.0422401,21.3741,4.15e-05,7.44128e-05,-20.4165,0.746793,0.0422401,21.3741,7.44128e-05,-20.4165,1.40075,21.4164,0.0585716,0.546945,1311.7,0,0,0.359434,0.359434,0.00375211,300.949,1.66338,0.0235573,-0.621111,-0.0773185,0.00127727
-345.023,0.999612,0.0117321,4,19,0,345.249,74.6688,0.0422045,21.4006,1.40081,0.746688,0.0422045,21.3584,4.15e-05,7.44337e-05,-20.4006,0.746688,0.0422045,21.3584,7.44337e-05,-20.4006,1.40081,21.4006,0.058622,0.546971,1311.81,0,0,0.359544,0.359544,0.00375332,300.945,1.66328,0.0235309,-0.625046,-0.0774209,0.00125086
-345.787,0.970348,0.0117321,8,255,0,346.982,73.9627,0.0428906,21.5438,1.40058,0.739627,0.0428906,21.5009,4.15e-05,7.58617e-05,-20.5439,0.739627,0.0428906,21.5009,7.58617e-05,-20.5439,1.40058,21.5438,0.0587516,0.547037,1310.8,0,0,0.358477,0.358477,0.00374394,300.803,1.66388,0.0234632,-0.766678,-0.0768186,0.00118321
-346.901,0.976982,0.0117321,3,7,0,348.158,73.9378,0.042632,21.5417,1.40099,0.739378,0.042632,21.499,4.15e-05,7.59129e-05,-20.5417,0.739378,0.042632,21.499,7.59129e-05,-20.5417,1.40099,21.5417,0.059055,0.54719,1312.16,0,0,0.358414,0.358414,0.003742,300.906,1.66351,0.023306,-0.663843,-0.0771926,0.00102602
-345.119,0.984958,0.0117321,3,7,0,347.921,73.9259,0.0430558,21.5794,1.40063,0.739259,0.0430558,21.5364,4.15e-05,7.59373e-05,-20.5795,0.739259,0.0430558,21.5364,7.59373e-05,-20.5795,1.40063,21.5794,0.0586234,0.546972,1310.26,0,0,0.358191,0.358191,0.00374057,300.834,1.66393,0.0235301,-0.73588,-0.0767712,0.00125015
-344.834,0.992037,0.0117321,6,95,0,345.59,73.8949,0.0431604,21.6798,1.40043,0.738949,0.0431604,21.6366,4.15e-05,7.60011e-05,-20.6799,0.738949,0.0431604,21.6366,7.60011e-05,-20.6799,1.40043,21.6798,0.0585521,0.546935,1310.42,0,0,0.35746,0.35746,0.0037323,300.885,1.66439,0.0235675,-0.684741,-0.0763091,0.0012875
-345.047,0.990201,0.0117321,6,127,0,345.915,73.8826,0.0430239,21.6125,1.40069,0.738826,0.0430239,21.5695,4.15e-05,7.60264e-05,-20.6126,0.738826,0.0430239,21.5695,7.60264e-05,-20.6126,1.40069,21.6125,0.0587095,0.547016,1310.73,0,0,0.357925,0.357925,0.00373727,300.876,1.66396,0.0234852,-0.694298,-0.076736,0.00120515
-344.704,0.988419,0.0117321,8,383,0,345.515,74.4248,0.0425388,21.5008,1.40055,0.744248,0.0425388,21.4583,4.15e-05,7.49227e-05,-20.5009,0.744248,0.0425388,21.4583,7.49227e-05,-20.5009,1.40055,21.5008,0.0585618,0.54694,1311.26,0,0,0.358818,0.358818,0.00374624,300.904,1.6638,0.0235624,-0.665782,-0.0768996,0.00128242
-347.04,0.934564,0.0117321,8,255,0,348.425,75.5011,0.0414735,20.6641,1.40311,0.755011,0.0414735,20.6226,4.15e-05,7.28016e-05,-19.6641,0.755011,0.0414735,20.6226,7.28016e-05,-19.6641,1.40311,20.6641,0.0584111,0.546862,1309.08,0,0,0.364949,0.364949,0.00381003,300.922,1.65898,0.0236417,-0.648086,-0.0817225,0.00136166
-347.926,0.913579,0.0117321,8,255,0,349.699,76.2764,0.0405002,21.2762,1.39933,0.762764,0.0405002,21.2357,4.15e-05,7.13294e-05,-20.2763,0.762764,0.0405002,21.2357,7.13294e-05,-20.2763,1.39933,21.2762,0.05856,0.546939,1316.44,0,0,0.360831,0.360831,0.00376566,301.032,1.66438,0.0235634,-0.537813,-0.0763249,0.00128335
-349.083,0.957809,0.0117321,3,7,0,349.427,76.267,0.0403269,21.2416,1.3982,0.76267,0.0403269,21.2013,4.15e-05,7.13469e-05,-20.2417,0.76267,0.0403269,21.2013,7.13469e-05,-20.2417,1.3982,21.2416,0.058764,0.547043,1317.2,0,0,0.361336,0.361336,0.00377462,300.738,1.66535,0.0234567,-0.832122,-0.0753523,0.00117673
-346.837,0.998729,0.0117321,3,15,0,349.593,76.2315,0.0403953,21.24,1.39906,0.762315,0.0403953,21.1996,4.15e-05,7.14132e-05,-20.2401,0.762315,0.0403953,21.1996,7.14132e-05,-20.2401,1.39906,21.24,0.0587296,0.547026,1316.89,0,0,0.361173,0.361173,0.0037706,300.922,1.66453,0.0234747,-0.647908,-0.0761682,0.00119468
-345.505,0.982134,0.0117321,7,255,0,348.176,75.1416,0.0416686,21.1625,1.40082,0.751416,0.0416686,21.1208,4.15e-05,7.34999e-05,-20.1625,0.751416,0.0416686,21.1208,7.34999e-05,-20.1625,1.40082,21.1625,0.058629,0.546975,1312.03,0,0,0.361415,0.361415,0.00377411,300.844,1.66261,0.0235272,-0.725569,-0.0780931,0.00124722
-346.647,0.999221,0.0117321,8,383,0,348.427,73.0037,0.0441654,22.3539,1.39886,0.730037,0.0441654,22.3097,4.15e-05,7.78678e-05,-21.3539,0.730037,0.0441654,22.3097,7.78678e-05,-21.3539,1.39886,22.3539,0.0586081,0.546964,1311.54,0,0,0.352728,0.352728,0.00368234,300.931,1.66769,0.0235382,-0.639264,-0.073006,0.00125816
-346.814,0.976827,0.0117321,7,255,0,349.304,72.8225,0.0446479,21.016,1.40488,0.728225,0.0446479,20.9713,4.15e-05,7.82559e-05,-20.0161,0.728225,0.0446479,20.9713,7.82559e-05,-20.0161,1.40488,21.016,0.0583436,0.546827,1301.59,0,0,0.361719,0.361719,0.00377789,300.796,1.65824,0.0236773,-0.773955,-0.0824641,0.00139731
-347.77,0.93015,0.0117321,7,255,0,349.46,73.5106,0.0439305,20.7139,1.40497,0.735106,0.0439305,20.67,4.15e-05,7.67977e-05,-19.714,0.735106,0.0439305,20.67,7.67977e-05,-19.714,1.40497,20.7139,0.0582267,0.546766,1301.6,0,0,0.364136,0.364136,0.00380422,300.711,1.65728,0.0237392,-0.859404,-0.0834225,0.00145921
-346.846,0.990099,0.0117321,9,511,0,349.773,73.1803,0.0440603,22.397,1.39839,0.731803,0.0440603,22.3529,4.15e-05,7.74925e-05,-21.3971,0.731803,0.0440603,22.3529,7.74925e-05,-21.3971,1.39839,22.397,0.0584981,0.546907,1311.9,0,0,0.352505,0.352505,0.00368005,300.927,1.66825,0.0235959,-0.642687,-0.0724514,0.00131586
-346.306,0.995539,0.0117321,5,55,0,347.853,73.2832,0.0439561,22.2408,1.39897,0.732832,0.0439561,22.1969,4.15e-05,7.7275e-05,-21.2409,0.732832,0.0439561,22.1969,7.7275e-05,-21.2409,1.39897,22.2408,0.0584782,0.546897,1311.24,0,0,0.353536,0.353536,0.00369076,300.932,1.66728,0.0236063,-0.638453,-0.0734164,0.00132631
-347.679,0.958248,0.0117321,8,255,0,348.34,72.9909,0.0445328,22.1954,1.39984,0.729909,0.0445328,22.1508,4.15e-05,7.78951e-05,-21.1954,0.729909,0.0445328,22.1508,7.78951e-05,-21.1954,1.39984,22.1954,0.0582523,0.54678,1308.82,0,0,0.353693,0.353693,0.00369195,300.968,1.66631,0.0237256,-0.602373,-0.0743853,0.00144565
-345.966,0.954946,0.0117321,8,511,0,354.425,73.6755,0.0434449,21.5156,1.40107,0.736755,0.0434449,21.4722,4.15e-05,7.64544e-05,-20.5157,0.736755,0.0434449,21.4722,7.64544e-05,-20.5157,1.40107,21.5156,0.0585241,0.546921,1308.5,0,0,0.35859,0.35859,0.00374553,300.77,1.66332,0.0235822,-0.799749,-0.0773843,0.00130223
-346.567,0.966882,0.0117321,5,39,0,347.151,73.65,0.0435407,21.4398,1.40257,0.7365,0.0435407,21.3963,4.15e-05,7.65072e-05,-20.4399,0.7365,0.0435407,21.3963,7.65072e-05,-20.4399,1.40257,21.4398,0.0584562,0.546886,1307.62,0,0,0.358871,0.358871,0.00374526,301.028,1.66168,0.0236179,-0.542253,-0.0790152,0.00133791
-345.906,1,0.0117321,8,303,0,347.785,75.4562,0.041351,21.813,1.3978,0.754562,0.041351,21.7717,4.15e-05,7.28884e-05,-20.8131,0.754562,0.041351,21.7717,7.28884e-05,-20.8131,1.3978,21.813,0.0585974,0.546958,1317.07,0,0,0.356991,0.356991,0.00372611,300.99,1.66731,0.0235438,-0.580186,-0.0733916,0.00126377
-348.684,0.96987,0.0117321,7,127,0,349.509,75.2411,0.041267,22.7128,1.39325,0.752411,0.041267,22.6715,4.15e-05,7.33057e-05,-21.7128,0.752411,0.041267,22.6715,7.33057e-05,-21.7128,1.39325,22.7128,0.0589462,0.547136,1323.6,0,0,0.351255,0.351255,0.00366756,300.881,1.67401,0.0233622,-0.688691,-0.0666933,0.00108217
-350.238,0.89437,0.0117321,7,215,0,351.398,75.5214,0.0410032,22.5093,1.39333,0.755214,0.0410032,22.4683,4.15e-05,7.27625e-05,-21.5094,0.755214,0.0410032,22.4683,7.27625e-05,-21.5094,1.39333,22.5093,0.0588999,0.547112,1323.15,0,0,0.35271,0.35271,0.003684,300.78,1.6734,0.0233861,-0.790215,-0.0673013,0.00110613
-348.755,0.998818,0.0117321,8,255,0,353.954,74.7331,0.0421237,22.8653,1.39372,0.747331,0.0421237,22.8232,4.15e-05,7.43057e-05,-21.8654,0.747331,0.0421237,22.8232,7.43057e-05,-21.8654,1.39372,22.8653,0.0586309,0.546976,1321.05,0,0,0.350064,0.350064,0.00365443,300.938,1.67393,0.0235262,-0.631683,-0.0667741,0.0012462
-344.777,1,0.0117321,7,191,0,349.525,74.6016,0.0423486,21.4732,1.40028,0.746016,0.0423486,21.4309,4.15e-05,7.45679e-05,-20.4733,0.746016,0.0423486,21.4309,7.45679e-05,-20.4733,1.40028,21.4732,0.0585498,0.546934,1311.66,0,0,0.359087,0.359087,0.00374944,300.873,1.66398,0.0235687,-0.696817,-0.0767189,0.00128872
-345.267,0.949129,0.0117321,6,119,0,345.951,74.4104,0.0425885,21.7457,1.39976,0.744104,0.0425885,21.7031,4.15e-05,7.49516e-05,-20.7458,0.744104,0.0425885,21.7031,7.49516e-05,-20.7458,1.39976,21.7457,0.0585267,0.546922,1312.55,0,0,0.357099,0.357099,0.00372727,300.987,1.66523,0.0235808,-0.58347,-0.0754681,0.00130083
-347.775,0.832508,0.0117321,6,119,0,350.261,74.4489,0.0425801,21.2804,1.40066,0.744489,0.0425801,21.2378,4.15e-05,7.48742e-05,-20.2804,0.744489,0.0425801,21.2378,7.48742e-05,-20.2804,1.40066,21.2804,0.0584891,0.546903,1309.63,0,0,0.360511,0.360511,0.00376668,300.684,1.66306,0.0236006,-0.885912,-0.0776381,0.0013206
