# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = BAO_model
# start_datetime = 2023-07-22 20:59:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/Baryonic_Acoustic_Oscilators/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpv_ravs6o/g5_4s2h_.json
# random
#   seed = 19058
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/bao/BAO-20230722215942.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,theta.1,theta.2,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6
4.09254,0.903359,0.00902346,1,1,0,-4.04351,72.9014,0.358935,72.9014,0.358935,1275.1,1668.1,2046.62,2127.51,2452.45,3773.2,150,299790,nan,nan,nan,nan,nan,nan
4.09254,0.000673217,0.0126071,2,7,1,-3.1916,72.9014,0.358935,72.9014,0.358935,1275.1,1668.1,2046.62,2127.51,2452.45,3773.2,150,299790,nan,nan,nan,nan,nan,nan
3.9701,0.999511,0.00103782,4,31,0,-3.90496,73.1784,0.345575,73.1784,0.345575,1265.55,1657.7,2036.3,2117.32,2443.16,3772.82,150,299790,nan,nan,nan,nan,nan,nan
3.45424,0.977963,0.0020202,3,11,0,-3.09314,73.5284,0.341319,73.5284,0.341319,1260.23,1651.4,2029.35,2110.27,2435.81,3766.04,150,299790,nan,nan,nan,nan,nan,nan
3.26239,0.959625,0.00368696,2,3,0,-3.0673,73.1871,0.384051,73.1871,0.384051,1285.15,1677.42,2053.61,2133.8,2455.3,3753.09,150,299790,nan,nan,nan,nan,nan,nan
3.90515,1,0.00635493,1,1,0,-3.52588,73.3782,0.368392,73.3782,0.368392,1275.85,1667.63,2044.35,2124.78,2447.61,3756.31,150,299790,nan,nan,nan,nan,nan,nan
3.90515,0.016958,0.0123741,1,3,1,-3.50475,73.3782,0.368392,73.3782,0.368392,1275.85,1667.63,2044.35,2124.78,2447.61,3756.31,150,299790,nan,nan,nan,nan,nan,nan
4.11309,0.995817,0.00118961,4,27,0,-3.37207,72.8877,0.357801,72.8877,0.357801,1274.62,1667.65,2046.28,2127.2,2452.29,3774.12,150,299790,nan,nan,nan,nan,nan,nan
3.9806,0.937743,0.00230977,2,5,0,-2.99222,72.9209,0.338094,72.9209,0.338094,1263.57,1656.3,2035.98,2117.29,2444.53,3783.06,150,299790,nan,nan,nan,nan,nan,nan
3.25935,0.901682,0.0037375,2,7,0,-3.19322,73.0059,0.381603,73.0059,0.381603,1285.55,1678.31,2055.12,2135.47,2457.63,3758.95,150,299790,nan,nan,nan,nan,nan,nan
3.8272,1,0.00540029,2,3,0,-3.17035,72.9577,0.334871,72.9577,0.334871,1261.42,1653.99,2033.75,2115.11,2442.63,3783.68,150,299790,nan,nan,nan,nan,nan,nan
4.02081,0.333342,0.010388,1,3,1,-4.00543,73.0991,0.362803,73.0991,0.362803,1275.4,1667.9,2045.68,2126.38,2450.45,3766.21,150,299790,nan,nan,nan,nan,nan,nan
2.74,0.772251,0.00280304,2,5,0,-0.788996,73.2547,0.324488,73.2547,0.324488,1252.82,1644.38,2023.93,2105.33,2433.36,3781.07,150,299790,nan,nan,nan,nan,nan,nan
2.19193,0.903716,0.00277224,1,1,0,-2.08765,73.3023,0.319744,73.3023,0.319744,1249.55,1640.88,2020.53,2102.01,2430.46,3782.08,150,299790,nan,nan,nan,nan,nan,nan
2.63682,1,0.00400866,2,3,0,-2.08756,72.7436,0.386988,72.7436,0.386988,1290.4,1683.83,2060.95,2141.32,2463.46,3762.83,150,299790,nan,nan,nan,nan,nan,nan
2.63682,0.00298541,0.00758887,2,3,0,3.46601,72.7436,0.386988,72.7436,0.386988,1290.4,1683.83,2060.95,2141.32,2463.46,3762.83,150,299790,nan,nan,nan,nan,nan,nan
2.12846,0.997493,0.000843785,3,7,0,-1.99423,72.7918,0.394321,72.7918,0.394321,1293.39,1686.64,2063.14,2143.33,2464.54,3757.78,150,299790,nan,nan,nan,nan,nan,nan
3.96189,0.994786,0.00159123,4,31,0,-1.31403,71.5519,0.308818,71.5519,0.308818,1257.64,1653.32,2038.03,2120.7,2454.31,3832.48,150,299790,nan,nan,nan,nan,nan,nan
3.8531,0.963786,0.00294727,4,23,0,-2.05522,69.5894,0.280227,69.5894,0.280227,1255.11,1654.95,2046.06,2130.4,2471.8,3897.83,150,299790,nan,nan,nan,nan,nan,nan
3.84257,0.98371,0.00496015,1,3,0,-3.75988,69.5357,0.309796,69.5357,0.309796,1276.12,1677.45,2067.58,2151.4,2489.64,3886.41,150,299790,nan,nan,nan,nan,nan,nan
3.84257,2.86188e-252,0.0087403,1,1,0,-2.1132,69.5357,0.309796,69.5357,0.309796,1276.12,1677.45,2067.58,2151.4,2489.64,3886.41,150,299790,nan,nan,nan,nan,nan,nan
3.96647,0.999656,0.0010548,5,47,0,-3.04946,68.4892,0.27883,68.4892,0.27883,1263.97,1666.88,2061.11,2146.14,2490.38,3929.15,150,299790,nan,nan,nan,nan,nan,nan
2.94643,0.921119,0.00194676,3,7,0,-2.69314,68.5405,0.259004,68.5405,0.259004,1247.95,1649.35,2043.88,2129.19,2475.43,3935.18,150,299790,nan,nan,nan,nan,nan,nan
3.67842,0.909717,0.00288374,1,3,0,-2.27899,68.3551,0.286845,68.3551,0.286845,1271.1,1674.85,2069.21,2154.18,2497.87,3929.62,150,299790,nan,nan,nan,nan,nan,nan
3.95112,0.987654,0.00411791,3,15,0,-2.99175,69.1764,0.278028,69.1764,0.278028,1257.16,1658.05,2050.37,2134.99,2477.63,3910.18,150,299790,nan,nan,nan,nan,nan,nan
3.95112,5.25932e-05,0.00717574,2,3,0,-2.79392,69.1764,0.278028,69.1764,0.278028,1257.16,1658.05,2050.37,2134.99,2477.63,3910.18,150,299790,nan,nan,nan,nan,nan,nan
4.12352,0.99448,0.000942525,2,7,0,-3.54821,69.1487,0.282687,69.1487,0.282687,1260.87,1662.1,2054.36,2138.92,2481.12,3909.06,150,299790,nan,nan,nan,nan,nan,nan
4.32127,0.991459,0.00167579,4,23,0,-3.78337,70.2383,0.312673,70.2383,0.312673,1271.67,1671.11,2059.18,2142.53,2478.77,3865.87,150,299790,nan,nan,nan,nan,nan,nan
0.248083,0.817383,0.0029297,4,19,0,1.28085,66.8924,0.290891,66.8924,0.290891,1287.67,1695.95,2094.39,2180.2,2527.12,3969.99,150,299790,nan,nan,nan,nan,nan,nan
0.597072,1,0.00325782,1,1,0,0.498773,66.9671,0.290075,66.9671,0.290075,1286.37,1694.39,2092.64,2178.41,2525.24,3968.17,150,299790,nan,nan,nan,nan,nan,nan
0.597072,1.21276e-09,0.00573947,1,1,0,-0.398642,66.9671,0.290075,66.9671,0.290075,1286.37,1694.39,2092.64,2178.41,2525.24,3968.17,150,299790,nan,nan,nan,nan,nan,nan
0.283751,0.995797,0.000813819,4,23,0,1.59659,66.6708,0.286284,66.6708,0.286284,1286.42,1695.13,2094.39,2180.42,2528.43,3978.49,150,299790,nan,nan,nan,nan,nan,nan
-1.29357,0.954928,0.00142072,2,7,0,2.65718,66.6404,0.218829,66.6404,0.218829,1228.45,1631.23,2031.08,2118.08,2473.02,4000.87,150,299790,nan,nan,nan,nan,nan,nan
1.246,1,0.00222291,2,7,0,1.16889,66.4602,0.228893,66.4602,0.228893,1240.05,1644.65,2045.24,2132.26,2486.78,4004.25,150,299790,nan,nan,nan,nan,nan,nan
2.68863,0.540254,0.00385933,2,5,0,-1.3167,66.7035,0.242833,66.7035,0.242833,1250.79,1656.16,2056.14,2142.83,2495.39,3993.45,150,299790,nan,nan,nan,nan,nan,nan
2.78501,0.793893,0.00216536,2,3,0,-0.846275,66.6529,0.262678,66.6529,0.262678,1268.28,1675.53,2075.47,2161.91,2512.56,3988.41,150,299790,nan,nan,nan,nan,nan,nan
2.38599,0.966947,0.00226347,2,3,0,-2.26514,66.8178,0.240014,66.8178,0.240014,1247.19,1651.93,2051.57,2138.22,2490.76,3990.88,150,299790,nan,nan,nan,nan,nan,nan
2.40358,0.979424,0.0035844,2,7,0,-2.19788,66.3825,0.237841,66.3825,0.237841,1249.22,1655.04,2055.96,2142.92,2496.81,4004.35,150,299790,nan,nan,nan,nan,nan,nan
2.78756,1,0.00580965,1,1,0,-2.59791,66.3136,0.245082,66.3136,0.245082,1256.43,1663.19,2064.32,2151.24,2504.59,4004.34,150,299790,nan,nan,nan,nan,nan,nan
2.78756,0.0139373,0.00982056,1,2,1,-2.61241,66.3136,0.245082,66.3136,0.245082,1256.43,1663.19,2064.32,2151.24,2504.59,4004.34,150,299790,nan,nan,nan,nan,nan,nan
3.78556,0.993153,0.00161284,5,39,0,-2.1051,68.1146,0.276585,68.1146,0.276585,1265.69,1669.56,2064.92,2150.22,2495.64,3940.69,150,299790,nan,nan,nan,nan,nan,nan
2.97839,0.811559,0.00268571,2,3,0,-2.58881,68.2439,0.295266,68.2439,0.295266,1278.12,1682.6,2076.97,2161.85,2504.88,3929.12,150,299790,nan,nan,nan,nan,nan,nan
3.51602,0.925067,0.00291108,2,3,0,-2.12745,68.3104,0.289019,68.3104,0.289019,1273.08,1677.07,2071.48,2156.44,2500,3929.96,150,299790,nan,nan,nan,nan,nan,nan
3.83312,0.979055,0.00409649,2,5,0,-3.54465,68.1921,0.276667,68.1921,0.276667,1265.05,1668.69,2063.83,2149.08,2494.3,3938.45,150,299790,nan,nan,nan,nan,nan,nan
3.83312,0.0191333,0.00649539,1,1,0,-2.879,68.1921,0.276667,68.1921,0.276667,1265.05,1668.69,2063.83,2149.08,2494.3,3938.45,150,299790,nan,nan,nan,nan,nan,nan
3.66197,0.996079,0.00114515,4,15,0,-3.61392,68.0883,0.265326,68.0883,0.265326,1257.16,1660.35,2056.06,2141.55,2488.26,3945.77,150,299790,nan,nan,nan,nan,nan,nan
3.05088,0.793923,0.00189041,3,7,0,-0.150917,67.6391,0.252602,67.6391,0.252602,1250.75,1654.25,2051.44,2137.41,2486.57,3963.11,150,299790,nan,nan,nan,nan,nan,nan
3.28464,0.977731,0.00196598,2,3,0,-2.74359,67.5868,0.255669,67.5868,0.255669,1253.82,1657.73,2055.04,2141,2489.98,3963.6,150,299790,nan,nan,nan,nan,nan,nan
3.44223,0.829341,0.00308379,2,3,0,-2.76181,67.4158,0.267189,67.4158,0.267189,1264.81,1670.12,2067.73,2153.62,2501.82,3964.43,150,299790,nan,nan,nan,nan,nan,nan
3.44223,0.302417,0.0034565,2,7,0,1.57889,67.4158,0.267189,67.4158,0.267189,1264.81,1670.12,2067.73,2153.62,2501.82,3964.43,150,299790,nan,nan,nan,nan,nan,nan
3.6645,0.999847,0.00120515,4,19,0,-3.36335,67.8072,0.26678,67.8072,0.26678,1260.88,1665,2061.49,2147.14,2494.39,3953.29,150,299790,nan,nan,nan,nan,nan,nan
3.1114,0.865627,0.00197297,1,3,0,-2.34644,67.7596,0.283196,67.7596,0.283196,1273.92,1679.21,2075.4,2160.8,2506.39,3948.14,150,299790,nan,nan,nan,nan,nan,nan
3.67216,1,0.00239383,2,3,0,-3.12956,67.8417,0.272051,67.8417,0.272051,1264.71,1669.09,2065.36,2150.9,2497.5,3950.29,150,299790,nan,nan,nan,nan,nan,nan
3.3233,0.107759,0.00388053,2,7,0,0.559019,68.6629,0.299625,68.6629,0.299625,1277.28,1680.73,2073.74,2158.28,2499.78,3915.34,150,299790,nan,nan,nan,nan,nan,nan
3.46766,1,0.000908577,4,15,0,-3.22596,68.7244,0.29885,68.7244,0.29885,1276.19,1679.43,2072.29,2156.81,2498.25,3913.96,150,299790,nan,nan,nan,nan,nan,nan
2.12546,0.949061,0.00147217,3,15,0,-0.459037,68.5455,0.310092,68.5455,0.310092,1285.37,1689.56,2082.45,2166.85,2507.46,3913.85,150,299790,nan,nan,nan,nan,nan,nan
3.89944,1,0.00212716,2,3,0,-2.17279,68.5549,0.273202,68.5549,0.273202,1259.1,1661.47,2055.67,2140.75,2485.45,3929.53,150,299790,nan,nan,nan,nan,nan,nan
2.26582,0.471154,0.00341039,2,3,0,-1.80397,68.3393,0.30463,68.3393,0.30463,1283.66,1688.25,2081.96,2166.6,2508.33,3922.2,150,299790,nan,nan,nan,nan,nan,nan
2.23194,0.992922,0.0017776,3,15,0,-1.13799,67.7726,0.24612,67.7726,0.24612,1243.93,1646.46,2043.3,2129.28,2478.76,3961.3,150,299790,nan,nan,nan,nan,nan,nan
2.0038,1,0.00279495,2,3,0,-1.63987,67.3573,0.287045,67.3573,0.287045,1280.5,1687.19,2084.41,2169.99,2516.17,3958.12,150,299790,nan,nan,nan,nan,nan,nan
3.97099,0.437699,0.00443747,4,19,0,-0.167248,73.4282,0.362221,73.4282,0.362221,1272.28,1663.91,2040.89,2121.42,2444.84,3758.18,150,299790,nan,nan,nan,nan,nan,nan
4.28009,0.992788,0.0021757,4,31,0,-2.60597,71.2109,0.309884,71.2109,0.309884,1261.29,1657.94,2043.52,2126.36,2460.64,3841.03,150,299790,nan,nan,nan,nan,nan,nan
2.98961,0.648206,0.00338963,1,3,0,-1.68533,71.0026,0.350591,71.0026,0.350591,1287.3,1685.38,2069.36,2151.49,2481.64,3826.85,150,299790,nan,nan,nan,nan,nan,nan
4.15919,1,0.0025853,2,3,0,-2.95905,71.1816,0.33523,71.1816,0.33523,1277.05,1674.42,2058.81,2141.16,2472.64,3829.76,150,299790,nan,nan,nan,nan,nan,nan
4.43878,0.965431,0.00406373,2,3,0,-3.99143,71.3577,0.327672,71.3577,0.327672,1271.04,1667.78,2052.1,2134.5,2466.44,3828.77,150,299790,nan,nan,nan,nan,nan,nan
4.28395,0.613349,0.00592452,3,11,0,-4.1604,72.232,0.33098,72.232,0.33098,1265.39,1659.82,2041.67,2123.51,2453.09,3804.26,150,299790,nan,nan,nan,nan,nan,nan
4.29219,0.985657,0.00421349,4,23,0,-3.90427,70.2779,0.314577,70.2779,0.314577,1272.53,1671.92,2059.79,2143.08,2479.01,3863.9,150,299790,nan,nan,nan,nan,nan,nan
4.27288,0.548997,0.00637102,2,7,0,-4.11552,70.9855,0.328753,70.9855,0.328753,1274.97,1672.76,2058.01,2140.61,2473.28,3838.13,150,299790,nan,nan,nan,nan,nan,nan
3.48853,0.965824,0.00399273,4,19,0,-2.93909,73.9137,0.353444,73.9137,0.353444,1263.57,1653.88,2030.16,2110.62,2433.97,3750.38,150,299790,nan,nan,nan,nan,nan,nan
4.01535,0.664427,0.00577864,3,15,0,-3.4025,72.175,0.354376,72.175,0.354376,1278.99,1673.9,2054.57,2135.96,2463.02,3794.18,150,299790,nan,nan,nan,nan,nan,nan
4.24534,0.752786,0.00457693,2,3,0,-2.80512,71.921,0.322129,71.921,0.322129,1262.79,1657.86,2040.97,2123.17,2454.45,3816.59,150,299790,nan,nan,nan,nan,nan,nan
4.45378,0.962459,0.00432647,3,15,0,-3.94408,70.5589,0.310218,70.5589,0.310218,1267.24,1665.7,2053.02,2136.22,2471.99,3858.33,150,299790,nan,nan,nan,nan,nan,nan
3.32761,0.410586,0.00618178,3,11,0,-2.13918,73.5887,0.38748,73.5887,0.38748,1283.31,1674.5,2049.44,2129.35,2449.6,3741.21,150,299790,nan,nan,nan,nan,nan,nan
4.42766,0.988026,0.00298521,4,23,0,-2.93707,71.2452,0.326863,71.2452,0.326863,1271.55,1668.58,2053.24,2135.72,2468.01,3832.13,150,299790,nan,nan,nan,nan,nan,nan
4.46397,0.995794,0.00447472,4,19,0,-4.40489,71.0193,0.320201,71.0193,0.320201,1269.48,1666.97,2052.57,2135.31,2468.88,3841.32,150,299790,nan,nan,nan,nan,nan,nan
4.46397,0.0607524,0.00678261,2,3,0,-3.70082,71.0193,0.320201,71.0193,0.320201,1269.48,1666.97,2052.57,2135.31,2468.88,3841.32,150,299790,nan,nan,nan,nan,nan,nan
3.84248,0.985415,0.00168167,5,39,0,-3.12331,73.454,0.349819,73.454,0.349819,1265.52,1656.99,2034.65,2115.43,2440.18,3763.74,150,299790,nan,nan,nan,nan,nan,nan
3.37237,0.976697,0.00249953,3,7,0,-3.30273,73.461,0.338026,73.461,0.338026,1258.95,1650.24,2028.55,2109.57,2435.63,3769.35,150,299790,nan,nan,nan,nan,nan,nan
3.94187,1,0.00363995,1,3,0,-3.3898,73.4731,0.356897,73.4731,0.356897,1269.13,1660.61,2037.8,2118.42,2442.34,3759.72,150,299790,nan,nan,nan,nan,nan,nan
4.40463,0.871044,0.00552186,3,15,0,-3.13604,70.3722,0.311492,70.3722,0.311492,1269.72,1668.74,2056.51,2139.8,2475.86,3862.79,150,299790,nan,nan,nan,nan,nan,nan
1.28116,0.241082,0.00653335,3,11,0,-0.479167,71.3088,0.37419,71.3088,0.37419,1296.9,1694.25,2075.94,2157.39,2484.15,3806.65,150,299790,nan,nan,nan,nan,nan,nan
0.949039,0.989614,0.00234788,4,23,0,0.105381,73.657,0.423645,73.657,0.423645,1298.58,1689.18,2061.44,2140.52,2456.64,3720.6,150,299790,nan,nan,nan,nan,nan,nan
3.75049,0.930251,0.00347888,1,3,0,0.180499,73.782,0.374266,73.782,0.374266,1275.32,1666.04,2041.37,2121.46,2442.77,3743.17,150,299790,nan,nan,nan,nan,nan,nan
2.79525,0.956364,0.00459599,3,7,0,-2.68198,74.9937,0.407235,74.9937,0.407235,1280.24,1667.62,2037.75,2116.49,2431.6,3696.3,150,299790,nan,nan,nan,nan,nan,nan
2.77205,0.728086,0.0063586,4,15,0,-1.77836,73.9852,0.40301,73.9852,0.40301,1286.96,1676.99,2049.89,2129.25,2446.94,3723.26,150,299790,nan,nan,nan,nan,nan,nan
2.83693,1,0.0057415,1,3,0,-2.3221,74.3036,0.404744,74.3036,0.404744,1285,1674.18,2046.18,2125.33,2442.15,3714.48,150,299790,nan,nan,nan,nan,nan,nan
0.143806,0.989119,0.00857672,2,7,0,1.18862,77.4999,0.458655,77.4999,0.458655,1279.65,1659.85,2020.38,2096.76,2401.38,3610.46,150,299790,nan,nan,nan,nan,nan,nan
1.26215,0.201751,0.0125141,2,3,0,0.750336,76.2288,0.446156,76.2288,0.446156,1285.55,1669.15,2033.55,2110.82,2419.25,3646.5,150,299790,nan,nan,nan,nan,nan,nan
1.26252,0.955546,0.00429719,2,3,0,-0.59173,76.2617,0.387282,76.2617,0.387282,1260.84,1645.21,2013.63,2092.15,2406.84,3676.08,150,299790,nan,nan,nan,nan,nan,nan
0.60431,0.421753,0.0058942,3,9,0,2.74013,73.9731,0.433202,73.9731,0.433202,1299.7,1689.3,2060.08,2138.79,2453.21,3707.73,150,299790,nan,nan,nan,nan,nan,nan
0.60431,3.0688e-13,0.78204,1,3,1,0.202574,73.9731,0.433202,73.9731,0.433202,1299.7,1689.3,2060.08,2138.79,2453.21,3707.73,150,299790,nan,nan,nan,nan,nan,nan
0.60431,0,1.82611,0,1,1,0.960855,73.9731,0.433202,73.9731,0.433202,1299.7,1689.3,2060.08,2138.79,2453.21,3707.73,150,299790,nan,nan,nan,nan,nan,nan
1.29876,1,0.180054,2,3,0,-0.612309,74.1526,0.427735,74.1526,0.427735,1295.96,1685.19,2055.93,2134.67,2449.3,3706.17,150,299790,nan,nan,nan,nan,nan,nan
2.73911,0.917755,0.187526,3,15,0,-0.247499,73.3938,0.327375,73.3938,0.327375,1253.36,1644.63,2023.67,2104.94,2432.34,3776.17,150,299790,nan,nan,nan,nan,nan,nan
3.49507,1,0.200524,2,3,0,-2.57556,73.0316,0.377471,73.0316,0.377471,1283.33,1676.03,2053.05,2133.47,2456.04,3760.43,150,299790,nan,nan,nan,nan,nan,nan
3.98932,1,0.310399,2,3,0,-3.46636,72.8492,0.336412,72.8492,0.336412,1263.23,1656.11,2036.07,2117.46,2445.05,3785.71,150,299790,nan,nan,nan,nan,nan,nan
3.98932,0.00225097,0.524884,1,3,1,-3.01478,72.8492,0.336412,72.8492,0.336412,1263.23,1656.11,2036.07,2117.46,2445.05,3785.71,150,299790,nan,nan,nan,nan,nan,nan
3.81622,0.998363,0.0418989,5,59,0,-1.53889,69.6326,0.312271,69.6326,0.312271,1276.85,1677.99,2067.74,2151.45,2489.17,3882.59,150,299790,nan,nan,nan,nan,nan,nan
4.25679,0.982329,0.0743045,2,7,0,-2.59524,69.668,0.301989,69.668,0.301989,1269.76,1670.43,2060.53,2144.43,2483.23,3886.34,150,299790,nan,nan,nan,nan,nan,nan
4.3045,0.997706,0.129209,3,11,0,-4.17031,70.2204,0.296893,70.2204,0.296893,1261.38,1660.27,2049.07,2132.73,2470.78,3873.49,150,299790,nan,nan,nan,nan,nan,nan
3.88455,0.86031,0.240072,3,13,0,-2.38566,72.1287,0.356732,72.1287,0.356732,1280.65,1675.71,2056.36,2137.72,2464.62,3794.19,150,299790,nan,nan,nan,nan,nan,nan
4.05917,0.825777,0.291601,2,5,0,-2.7792,73.0532,0.360734,73.0532,0.360734,1274.73,1667.34,2045.36,2126.13,2450.53,3768.43,150,299790,nan,nan,nan,nan,nan,nan
4.4003,0.981907,0.319406,3,11,0,-3.82454,70.9221,0.322946,70.9221,0.322946,1272.02,1669.85,2055.58,2138.32,2471.8,3842.61,150,299790,nan,nan,nan,nan,nan,nan
4.4003,0.255868,0.573024,1,3,0,-4.39352,70.9221,0.322946,70.9221,0.322946,1272.02,1669.85,2055.58,2138.32,2471.8,3842.61,150,299790,nan,nan,nan,nan,nan,nan
-0.0314916,0.864907,0.106554,3,7,0,0.430113,70.8691,0.375791,70.8691,0.375791,1301.66,1700.22,2082.97,2164.63,2492.21,3817.45,150,299790,nan,nan,nan,nan,nan,nan
2.96665,0.970274,0.133867,2,7,0,0.87479,70.4967,0.341,70.4967,0.341,1286.48,1685.85,2071.75,2154.37,2486.77,3845.19,150,299790,nan,nan,nan,nan,nan,nan
4.28732,1,0.232513,1,3,0,-3.31425,70.6517,0.322175,70.6517,0.322175,1273.95,1672.51,2059,2141.92,2476.11,3850.22,150,299790,nan,nan,nan,nan,nan,nan
4.18436,0.405278,0.439568,1,3,0,-4.12702,70.607,0.298491,70.607,0.298491,1259.05,1656.94,2044.62,2128.03,2464.99,3862.32,150,299790,nan,nan,nan,nan,nan,nan
1.13287,0.773933,0.135902,2,3,0,-0.793915,71.0903,0.27673,71.0903,0.27673,1239.4,1634.85,2021.96,2105.48,2443.68,3858.43,150,299790,nan,nan,nan,nan,nan,nan
4.07255,1,0.129813,2,3,0,-1.30576,70.7986,0.298933,70.7986,0.298933,1257.67,1655.05,2042.19,2125.48,2461.94,3856.97,150,299790,nan,nan,nan,nan,nan,nan
4.31055,1,0.243733,2,3,0,-4.10108,70.2532,0.313403,70.2532,0.313403,1272,1671.42,2059.42,2142.74,2478.87,3865.12,150,299790,nan,nan,nan,nan,nan,nan
4.31055,1.41312e-11,0.453216,1,1,0,-3.08744,70.2532,0.313403,70.2532,0.313403,1272,1671.42,2059.42,2142.74,2478.87,3865.12,150,299790,nan,nan,nan,nan,nan,nan
4.35725,0.997005,0.0444887,5,59,0,-2.97077,71.9912,0.328573,71.9912,0.328573,1266.05,1661.09,2043.69,2125.71,2456.11,3811.69,150,299790,nan,nan,nan,nan,nan,nan
