# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = BAO_model
# start_datetime = 2023-07-22 20:59:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/Baryonic_Acoustic_Oscilators/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpv_ravs6o/g5_4s2h_.json
# random
#   seed = 19058
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/bao/BAO-20230722215942.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,theta.1,theta.2,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6
4.35884,4.34101e-05,0.575086,1,1,0,-0.977129,71.3172,0.314233,71.3172,0.314233,1263.14,1659.63,2044.73,2127.42,2460.97,3836.2,150,299790,nan,nan,nan,nan,nan,nan
3.33719,0.994916,0.146911,4,19,0,-3.09853,67.7744,0.257465,67.7744,0.257465,1253.61,1657.12,2053.86,2139.67,2487.99,3957.58,150,299790,nan,nan,nan,nan,nan,nan
4.44181,0.996285,0.207645,3,15,0,-2.40687,71.1336,0.324165,71.1336,0.324165,1270.9,1668.17,2053.27,2135.87,2468.72,3836.39,150,299790,nan,nan,nan,nan,nan,nan
4.261,0.990888,0.293426,3,11,0,-3.64555,69.6056,0.290333,69.6056,0.290333,1262.28,1662.61,2053.34,2137.49,2477.74,3893.17,150,299790,nan,nan,nan,nan,nan,nan
4.29296,0.998324,0.409831,2,3,0,-4.26363,69.6439,0.292337,69.6439,0.292337,1263.35,1663.66,2054.22,2138.3,2478.24,3891.26,150,299790,nan,nan,nan,nan,nan,nan
4.29296,0.17805,0.578263,3,15,0,-3.86581,69.6439,0.292337,69.6439,0.292337,1263.35,1663.66,2054.22,2138.3,2478.24,3891.26,150,299790,nan,nan,nan,nan,nan,nan
3.77769,0.962649,0.20427,3,7,0,-3.75273,69.6955,0.280258,69.6955,0.280258,1254.19,1653.73,2044.55,2128.82,2469.96,3894.9,150,299790,nan,nan,nan,nan,nan,nan
4.11866,0.993341,0.27145,3,9,0,-3.11823,68.9305,0.283691,68.9305,0.283691,1263.57,1665.48,2058.32,2142.99,2485.62,3914.73,150,299790,nan,nan,nan,nan,nan,nan
3.34155,0.488895,0.378971,3,7,0,-1.927,72.0233,0.364643,72.0233,0.364643,1285.71,1681.09,2061.53,2142.78,2469.02,3792.9,150,299790,nan,nan,nan,nan,nan,nan
4.22129,0.978214,0.227582,1,3,0,-2.89701,72.429,0.35046,72.429,0.35046,1274.67,1668.87,2049.11,2130.44,2457.38,3789.58,150,299790,nan,nan,nan,nan,nan,nan
3.83929,0.883125,0.309294,1,3,0,-3.45279,72.8406,0.332289,72.8406,0.332289,1260.93,1653.76,2033.96,2115.44,2443.51,3787.93,150,299790,nan,nan,nan,nan,nan,nan
3.50637,0.960023,0.358326,2,3,0,-3.45087,72.2778,0.366238,72.2778,0.366238,1284.29,1679,2058.67,2139.74,2465.24,3785.5,150,299790,nan,nan,nan,nan,nan,nan
3.56811,0.980317,0.470833,2,7,0,-3.00544,71.7566,0.306439,71.7566,0.306439,1254.33,1649.37,2033.65,2116.24,2449.65,3828.16,150,299790,nan,nan,nan,nan,nan,nan
3.56811,0.0395593,0.638475,1,1,0,-1.54553,71.7566,0.306439,71.7566,0.306439,1254.33,1649.37,2033.65,2116.24,2449.65,3828.16,150,299790,nan,nan,nan,nan,nan,nan
4.26514,0.949877,0.184762,3,7,0,-2.05239,71.8601,0.342735,71.8601,0.342735,1275.36,1671,2053.18,2134.98,2464.07,3808.2,150,299790,nan,nan,nan,nan,nan,nan
4.32304,0.984247,0.238634,3,13,0,-3.91351,71.2608,0.312008,71.2608,0.312008,1262.22,1658.8,2044.14,2126.91,2460.84,3838.72,150,299790,nan,nan,nan,nan,nan,nan
4.27624,0.998657,0.3254,3,13,0,-4.10302,71.9032,0.342874,71.9032,0.342874,1275.06,1670.59,2052.64,2134.42,2463.4,3807,150,299790,nan,nan,nan,nan,nan,nan
4.44235,0.693532,0.453277,2,5,0,-3.57758,71.2072,0.32527,71.2072,0.32527,1270.92,1668.02,2052.86,2135.4,2467.95,3833.91,150,299790,nan,nan,nan,nan,nan,nan
3.55836,0.488083,0.384527,2,7,0,-0.508902,73.4929,0.34261,73.4929,0.34261,1261.24,1652.53,2030.5,2111.41,2436.88,3766.31,150,299790,nan,nan,nan,nan,nan,nan
4.15412,0.99886,0.234437,2,7,0,-3.41045,72.7699,0.340565,72.7699,0.340565,1266.26,1659.42,2039.36,2120.7,2448,3785.71,150,299790,nan,nan,nan,nan,nan,nan
4.43853,0.998488,0.325944,3,15,0,-4.09983,71.2057,0.325529,71.2057,0.325529,1271.09,1668.2,2053.03,2135.57,2468.1,3833.82,150,299790,nan,nan,nan,nan,nan,nan
4.45401,0.963704,0.451931,2,7,0,-4.29098,70.5789,0.3096,70.5789,0.3096,1266.66,1665.05,2052.34,2135.55,2471.33,3858.07,150,299790,nan,nan,nan,nan,nan,nan
4.24959,0.64357,0.591499,1,3,0,-4.17505,70.5377,0.321106,70.5377,0.321106,1274.3,1673.15,2060,2143.01,2477.59,3853.8,150,299790,nan,nan,nan,nan,nan,nan
4.08251,0.910772,0.464175,2,7,0,-3.24259,73.0143,0.345328,73.0143,0.345328,1266.82,1659.4,2038.43,2119.55,2445.77,3777.12,150,299790,nan,nan,nan,nan,nan,nan
3.61651,0.732856,0.557544,2,7,0,-3.56273,73.9194,0.38038,73.9194,0.38038,1277.11,1667.47,2042.06,2121.94,2442.27,3736.6,150,299790,nan,nan,nan,nan,nan,nan
3.84967,0.939571,0.504768,3,7,0,0.679691,73.014,0.33686,73.014,0.33686,1262.08,1654.53,2034.04,2115.33,2442.51,3781.28,150,299790,nan,nan,nan,nan,nan,nan
3.84967,0.0129552,0.63357,2,5,0,-0.809381,73.014,0.33686,73.014,0.33686,1262.08,1654.53,2034.04,2115.33,2442.51,3781.28,150,299790,nan,nan,nan,nan,nan,nan
3.33935,0.993106,0.184911,3,7,0,-3.22538,73.1838,0.382542,73.1838,0.382542,1284.46,1676.74,2053.04,2133.27,2454.94,3753.96,150,299790,nan,nan,nan,nan,nan,nan
2.74174,0.972536,0.252832,4,23,0,-1.23927,66.4751,0.243142,66.4751,0.243142,1253.18,1659.28,2059.92,2146.76,2499.89,4000.12,150,299790,nan,nan,nan,nan,nan,nan
2.74174,0.0408448,0.334115,3,15,0,0.38317,66.4751,0.243142,66.4751,0.243142,1253.18,1659.28,2059.92,2146.76,2499.89,4000.12,150,299790,nan,nan,nan,nan,nan,nan
2.85927,1,0.103187,4,15,0,-2.72504,66.3622,0.250543,66.3622,0.250543,1260.78,1667.9,2068.86,2155.67,2508.34,4001.19,150,299790,nan,nan,nan,nan,nan,nan
2.74081,0.977063,0.142443,2,7,0,-2.37887,66.8305,0.244077,66.8305,0.244077,1250.73,1655.85,2055.44,2142.04,2494.15,3989.34,150,299790,nan,nan,nan,nan,nan,nan
4.01097,0.999749,0.189397,4,19,0,-1.82235,73.1,0.344711,73.1,0.344711,1265.75,1658.09,2036.94,2118.02,2444.12,3775.24,150,299790,nan,nan,nan,nan,nan,nan
4.29139,0.995268,0.260359,3,15,0,-3.20785,70.8914,0.326504,70.8914,0.326504,1274.45,1672.45,2058.08,2140.77,2473.92,3841.73,150,299790,nan,nan,nan,nan,nan,nan
3.56573,0.905147,0.35477,3,11,0,-3.1828,73.0597,0.376326,73.0597,0.376326,1282.53,1675.15,2052.17,2132.6,2455.24,3760.31,150,299790,nan,nan,nan,nan,nan,nan
4.05353,0.976449,0.420171,3,9,0,-3.50306,69.8568,0.286621,69.8568,0.286621,1257.4,1656.83,2047,2131.06,2471.12,3887.84,150,299790,nan,nan,nan,nan,nan,nan
3.88691,0.625313,0.554464,1,3,0,-3.83542,69.0164,0.29768,69.0164,0.29768,1272.72,1675.07,2067.16,2151.52,2492.38,3906.31,150,299790,nan,nan,nan,nan,nan,nan
3.88691,0.0400475,0.427394,1,1,0,-2.22816,69.0164,0.29768,69.0164,0.29768,1272.72,1675.07,2067.16,2151.52,2492.38,3906.31,150,299790,nan,nan,nan,nan,nan,nan
3.90732,0.989805,0.135379,2,3,0,-3.6017,69.1617,0.300496,69.1617,0.300496,1273.33,1675.37,2066.95,2151.17,2491.36,3901.01,150,299790,nan,nan,nan,nan,nan,nan
4.23373,1,0.182451,3,7,0,-3.93867,69.589,0.289,69.589,0.289,1261.48,1661.79,2052.62,2136.8,2477.24,3894.2,150,299790,nan,nan,nan,nan,nan,nan
4.40756,0.999666,0.249281,4,17,0,-3.69727,71.9374,0.333743,71.9374,0.333743,1269.55,1664.84,2047.31,2129.26,2459.19,3810.59,150,299790,nan,nan,nan,nan,nan,nan
4.18584,0.776607,0.339807,4,15,0,-0.725664,71.6159,0.314507,71.6159,0.314507,1260.71,1656.4,2040.69,2123.2,2456.03,3828.18,150,299790,nan,nan,nan,nan,nan,nan
2.96415,0.677076,0.330545,2,3,0,-1.97657,70.5767,0.342602,70.5767,0.342602,1286.67,1685.84,2071.43,2153.97,2486.01,3842.24,150,299790,nan,nan,nan,nan,nan,nan
4.14181,0.818307,0.276963,2,7,0,-1.05678,71.7401,0.315757,71.7401,0.315757,1260.42,1655.81,2039.71,2122.13,2454.54,3824.33,150,299790,nan,nan,nan,nan,nan,nan
4.18248,0.880005,0.286956,2,7,0,-3.34932,71.2659,0.336091,71.2659,0.336091,1276.8,1673.96,2058.07,2140.35,2471.55,3827.1,150,299790,nan,nan,nan,nan,nan,nan
4.033,0.829638,0.325912,2,7,0,-2.707,70.2535,0.320722,70.2535,0.320722,1276.6,1676.24,2063.88,2147.06,2482.35,3861.66,150,299790,nan,nan,nan,nan,nan,nan
3.68148,0.932179,0.343178,3,11,0,-2.97436,72.3681,0.319164,72.3681,0.319164,1257.12,1650.91,2033,2115.01,2445.61,3806.34,150,299790,nan,nan,nan,nan,nan,nan
3.78996,0.951672,0.420625,1,3,0,-3.39656,72.1957,0.317581,72.1957,0.317581,1257.62,1651.83,2034.45,2116.58,2447.75,3811.56,150,299790,nan,nan,nan,nan,nan,nan
2.96852,0.997308,0.530039,2,7,0,-0.0351614,66.883,0.247827,66.883,0.247827,1253.56,1658.88,2058.31,2144.82,2496.42,3986.66,150,299790,nan,nan,nan,nan,nan,nan
2.96852,0.381422,0.713545,1,3,0,-2.38504,66.883,0.247827,66.883,0.247827,1253.56,1658.88,2058.31,2144.82,2496.42,3986.66,150,299790,nan,nan,nan,nan,nan,nan
3.90013,0.912188,0.387355,3,7,0,-2.74192,68.3958,0.280788,68.3958,0.280788,1266.28,1669.58,2064.02,2149.07,2493.33,3930.99,150,299790,nan,nan,nan,nan,nan,nan
4.34468,0.842945,0.459844,3,9,0,-2.89502,72.2843,0.338917,72.2843,0.338917,1269.51,1663.95,2045.23,2126.88,2455.45,3799.04,150,299790,nan,nan,nan,nan,nan,nan
4.39808,0.973235,0.492807,2,7,0,-4.17778,70.8902,0.308865,70.8902,0.308865,1263.44,1660.94,2047.42,2130.47,2465.6,3850.05,150,299790,nan,nan,nan,nan,nan,nan
4.39808,0.0792962,0.63856,2,5,0,-3.05056,70.8902,0.308865,70.8902,0.308865,1263.44,1660.94,2047.42,2130.47,2465.6,3850.05,150,299790,nan,nan,nan,nan,nan,nan
3.99162,0.956762,0.224762,2,3,0,-3.84868,71.2164,0.303817,71.2164,0.303817,1257.29,1653.7,2039.53,2122.48,2457.43,3843.63,150,299790,nan,nan,nan,nan,nan,nan
3.03959,0.775157,0.284542,1,1,0,-3.02359,71.4531,0.29572,71.4531,0.29572,1249.8,1645.24,2030.76,2113.73,2449.03,3840.92,150,299790,nan,nan,nan,nan,nan,nan
3.93952,1,0.276544,1,1,0,-3.24773,71.2164,0.302948,71.2164,0.302948,1256.71,1653.1,2038.96,2121.93,2456.97,3844.02,150,299790,nan,nan,nan,nan,nan,nan
3.4759,0.929709,0.371992,3,9,0,-2.91332,74.1579,0.385443,74.1579,0.385443,1277.49,1667.21,2040.87,2120.51,2439.78,3728.08,150,299790,nan,nan,nan,nan,nan,nan
3.18836,0.979167,0.451474,2,3,0,-2.99923,74.7951,0.385184,74.7951,0.385184,1271.99,1660.07,2032.17,2111.49,2429.44,3712.52,150,299790,nan,nan,nan,nan,nan,nan
3.09622,1,0.587715,1,1,0,-3.06153,74.8175,0.395762,74.8175,0.395762,1276.66,1664.61,2035.96,2115.03,2431.77,3706.53,150,299790,nan,nan,nan,nan,nan,nan
3.18194,0.834091,0.787189,1,1,0,-2.86545,74.1557,0.395442,74.1557,0.395442,1282.12,1671.78,2044.77,2124.2,2442.37,3722.96,150,299790,nan,nan,nan,nan,nan,nan
1.76305,0.0115482,0.830408,1,3,1,1.61195,71.6095,0.375732,71.6095,0.375732,1294.97,1691.5,2072.3,2153.55,2479.46,3797.96,150,299790,nan,nan,nan,nan,nan,nan
3.89945,0.978815,0.270892,2,7,0,-1.54554,72.0619,0.316921,72.0619,0.316921,1258.37,1652.92,2035.92,2118.13,2449.68,3815.36,150,299790,nan,nan,nan,nan,nan,nan
4.25104,0.990329,0.351953,2,7,0,-3.69355,72.2132,0.347336,72.2132,0.347336,1274.84,1669.58,2050.57,2132.08,2459.85,3796.72,150,299790,nan,nan,nan,nan,nan,nan
4.12333,0.986391,0.464186,4,15,0,-3.67955,73.0465,0.350877,73.0465,0.350877,1269.57,1662.12,2040.76,2121.74,2447.26,3773.55,150,299790,nan,nan,nan,nan,nan,nan
2.20886,0.0630519,0.607952,3,7,0,-1.29593,70.994,0.358973,70.994,0.358973,1291.89,1690.07,2073.56,2155.52,2484.73,3822.82,150,299790,nan,nan,nan,nan,nan,nan
3.55374,0.997228,0.215845,2,7,0,-1.53091,72.0882,0.362344,72.0882,0.362344,1283.95,1679.15,2059.56,2140.82,2467.18,3792.39,150,299790,nan,nan,nan,nan,nan,nan
4.18902,0.949402,0.287196,2,7,0,-2.99615,72.8587,0.348002,72.8587,0.348002,1269.62,1662.64,2041.92,2123.07,2449.33,3779.77,150,299790,nan,nan,nan,nan,nan,nan
4.4027,0.999539,0.356786,2,5,0,-4.01615,71.8654,0.335371,71.8654,0.335371,1271.12,1666.63,2049.2,2131.16,2461.07,3811.68,150,299790,nan,nan,nan,nan,nan,nan
3.96678,0.573509,0.474997,3,11,0,-3.2192,68.5615,0.276126,68.5615,0.276126,1261.27,1663.81,2057.91,2142.94,2487.3,3928.19,150,299790,nan,nan,nan,nan,nan,nan
2.20179,0.963973,0.348035,2,7,0,0.345985,65.4328,0.236021,65.4328,0.236021,1256.42,1664.95,2068.71,2156.31,2512.9,4033.38,150,299790,nan,nan,nan,nan,nan,nan
2.20179,0.170306,0.440319,3,11,0,-0.436543,65.4328,0.236021,65.4328,0.236021,1256.42,1664.95,2068.71,2156.31,2512.9,4033.38,150,299790,nan,nan,nan,nan,nan,nan
4.35508,0.989431,0.184387,4,23,0,-1.77545,72.1812,0.33457,72.1812,0.33457,1267.92,1662.56,2044.35,2126.14,2455.43,3803.84,150,299790,nan,nan,nan,nan,nan,nan
4.13468,0.986213,0.241758,2,7,0,-4.04722,72.6741,0.336657,72.6741,0.336657,1264.87,1658.22,2038.62,2120.1,2448.05,3790.08,150,299790,nan,nan,nan,nan,nan,nan
3.33877,0.745572,0.315157,1,3,0,-2.36316,71.7548,0.359985,71.7548,0.359985,1285.65,1681.75,2063.17,2144.67,2472.04,3802.27,150,299790,nan,nan,nan,nan,nan,nan
2.46431,0.95074,0.294251,2,3,0,-2.43288,71.5603,0.367404,71.5603,0.367404,1291.22,1687.87,2069.34,2150.8,2477.76,3803.56,150,299790,nan,nan,nan,nan,nan,nan
0.164544,0.526346,0.36464,1,1,0,0.0739916,71.0006,0.377105,71.0006,0.377105,1301.12,1699.31,2081.63,2163.19,2490.32,3813.27,150,299790,nan,nan,nan,nan,nan,nan
4.3496,0.908625,0.25183,3,7,0,1.14633,72.0304,0.329157,72.0304,0.329157,1266.06,1661,2043.47,2125.46,2455.7,3810.38,150,299790,nan,nan,nan,nan,nan,nan
4.21869,0.832044,0.294352,3,9,0,-2.83651,69.2574,0.29065,69.2574,0.29065,1265.63,1666.96,2058.65,2143,2484.06,3902.68,150,299790,nan,nan,nan,nan,nan,nan
4.41792,0.999231,0.309587,4,15,0,-3.81707,70.2425,0.303885,70.2425,0.303885,1265.9,1665.02,2053.47,2136.98,2474.2,3869.78,150,299790,nan,nan,nan,nan,nan,nan
4.45845,0.762824,0.409013,2,7,0,-3.79527,71.0426,0.32124,71.0426,0.32124,1269.91,1667.36,2052.85,2135.56,2468.95,3840.21,150,299790,nan,nan,nan,nan,nan,nan
4.45858,0.882242,0.391067,2,3,0,-4.18547,71.0696,0.321679,71.0696,0.321679,1269.95,1667.33,2052.73,2135.41,2468.69,3839.28,150,299790,nan,nan,nan,nan,nan,nan
4.34637,0.996364,0.439888,2,7,0,-4.05683,69.933,0.296457,69.933,0.296457,1263.63,1663.31,2052.91,2136.75,2475.54,3881.53,150,299790,nan,nan,nan,nan,nan,nan
4.34637,0.201922,0.577304,1,1,0,-3.95189,69.933,0.296457,69.933,0.296457,1263.63,1663.31,2052.91,2136.75,2475.54,3881.53,150,299790,nan,nan,nan,nan,nan,nan
4.47063,0.987161,0.258289,3,15,0,-4.02261,70.8602,0.315232,70.8602,0.315232,1267.78,1665.56,2051.83,2134.77,2469.26,3847.91,150,299790,nan,nan,nan,nan,nan,nan
4.02409,0.732859,0.334774,3,11,0,-2.66492,71.9749,0.351272,71.9749,0.351272,1279.07,1674.5,2055.87,2137.44,2465.3,3800.94,150,299790,nan,nan,nan,nan,nan,nan
1.38682,0.120294,1.2308,1,3,1,0.661178,75.1459,0.439456,75.1459,0.439456,1292.1,1678.56,2046.03,2123.99,2435.31,3675.82,150,299790,nan,nan,nan,nan,nan,nan
1.38682,0,3.57663,0,1,1,-1.10633,75.1459,0.439456,75.1459,0.439456,1292.1,1678.56,2046.03,2123.99,2435.31,3675.82,150,299790,nan,nan,nan,nan,nan,nan
1.93255,1,0.376269,1,1,0,-1.44153,75.1826,0.429798,75.1826,0.429798,1288,1674.56,2042.64,2120.79,2433.07,3679.98,150,299790,nan,nan,nan,nan,nan,nan
1.48159,0.971758,0.406661,2,3,0,-1.32367,76.5948,0.417528,76.5948,0.417528,1271.29,1654.52,2020.11,2097.81,2408.55,3652.71,150,299790,nan,nan,nan,nan,nan,nan
3.22921,0.747724,0.519278,2,7,0,-1.56499,73.773,0.391481,73.773,0.391481,1283.58,1674.26,2048.48,2128.2,2447.61,3734.53,150,299790,nan,nan,nan,nan,nan,nan
3.376,0.935146,0.387178,2,3,0,-2.89021,73.8112,0.34742,73.8112,0.34742,1261.2,1651.71,2028.6,2109.24,2433.49,3755.93,150,299790,nan,nan,nan,nan,nan,nan
3.376,0.420683,0.533446,1,3,0,-1.34808,73.8112,0.34742,73.8112,0.34742,1261.2,1651.71,2028.6,2109.24,2433.49,3755.93,150,299790,nan,nan,nan,nan,nan,nan
3.86196,0.989846,0.155495,2,3,0,-3.07658,73.2866,0.344953,73.2866,0.344953,1264.29,1656.15,2034.51,2115.48,2441.14,3770.38,150,299790,nan,nan,nan,nan,nan,nan
3.87949,0.984037,0.270709,3,15,0,-2.38805,68.3422,0.272874,68.3422,0.272874,1260.78,1663.74,2058.56,2143.78,2489.03,3935.68,150,299790,nan,nan,nan,nan,nan,nan
4.14339,0.491566,0.475209,2,5,0,-2.80325,70.5764,0.324579,70.5764,0.324579,1276.09,1674.92,2061.49,2144.4,2478.5,3851.1,150,299790,nan,nan,nan,nan,nan,nan
3.95774,0.992527,0.178374,3,7,0,-3.71494,70.7836,0.332353,70.7836,0.332353,1278.9,1677.32,2062.92,2145.56,2478.29,3841.77,150,299790,nan,nan,nan,nan,nan,nan
4.43809,1,0.329252,1,3,0,-4.10145,71.2366,0.326026,71.2366,0.326026,1271.12,1668.15,2052.88,2135.39,2467.79,3832.77,150,299790,nan,nan,nan,nan,nan,nan
4.43809,0.405434,0.624879,1,1,0,-4.16781,71.2366,0.326026,71.2366,0.326026,1271.12,1668.15,2052.88,2135.39,2467.79,3832.77,150,299790,nan,nan,nan,nan,nan,nan
4.36053,0.995474,0.183767,3,7,0,-4.33097,71.1062,0.327878,71.1062,0.327878,1273.38,1670.81,2055.79,2138.33,2470.83,3835.34,150,299790,nan,nan,nan,nan,nan,nan
2.49412,0.388302,0.345934,3,11,0,1.26123,75.0575,0.416406,75.0575,0.416406,1283.59,1670.69,2040.03,2118.54,2432.52,3689.98,150,299790,nan,nan,nan,nan,nan,nan
2.18801,0.996099,0.0988072,3,11,0,-1.25541,75.7679,0.421094,75.7679,0.421094,1279.58,1664.81,2032.11,2110.15,2422.17,3670.46,150,299790,nan,nan,nan,nan,nan,nan
1.98944,0.98979,0.186788,3,7,0,-1.80749,74.9817,0.427303,74.9817,0.427303,1288.7,1675.82,2044.56,2122.87,2435.83,3686.14,150,299790,nan,nan,nan,nan,nan,nan
2.72779,0.916989,0.343992,2,3,0,-1.10026,74.147,0.405583,74.147,0.405583,1286.7,1676.28,2048.6,2127.82,2444.88,3717.91,150,299790,nan,nan,nan,nan,nan,nan
4.2574,0.626005,0.504165,2,7,0,-2.97651,72.142,0.34636,72.142,0.34636,1274.92,1669.85,2051.07,2132.65,2460.69,3799.05,150,299790,nan,nan,nan,nan,nan,nan
4.02992,0.951328,0.306584,2,3,0,-3.98608,72.5462,0.329949,72.5462,0.329949,1262.08,1655.65,2036.73,2118.42,2447.41,3796.62,150,299790,nan,nan,nan,nan,nan,nan
2.32628,0.380392,0.49622,1,3,0,-1.53461,72.6736,0.309322,72.6736,0.309322,1248.35,1641.03,2022.78,2104.81,2435.82,3802.97,150,299790,nan,nan,nan,nan,nan,nan
2.49855,0.997541,0.147421,3,15,0,-1.64739,69.391,0.323796,69.391,0.323796,1286.31,1688.46,2078.31,2161.94,2498.92,3883.77,150,299790,nan,nan,nan,nan,nan,nan
3.29211,1,0.273085,2,3,0,-2.45933,69.8053,0.323393,69.8053,0.323393,1282.29,1683.25,2071.99,2155.37,2491.42,3872.58,150,299790,nan,nan,nan,nan,nan,nan
4.46086,0.464683,0.504467,1,3,0,-3.70017,71.3893,0.322293,71.3893,0.322293,1267.51,1664.04,2048.55,2131.04,2463.52,3830.5,150,299790,nan,nan,nan,nan,nan,nan
4.35877,0.990475,0.19725,3,15,0,-4.15926,71.7379,0.322507,71.7379,0.322507,1264.6,1660.18,2043.76,2126.05,2457.7,3821.21,150,299790,nan,nan,nan,nan,nan,nan
4.41772,0.613217,0.352126,2,7,0,-2.3721,70.2357,0.303945,70.2357,0.303945,1266,1665.14,2053.6,2137.12,2474.35,3869.94,150,299790,nan,nan,nan,nan,nan,nan
4.25303,0.962507,0.213827,1,3,0,-4.09787,70.0688,0.31145,70.0688,0.31145,1272.4,1672.27,2060.86,2144.33,2481.11,3871.04,150,299790,nan,nan,nan,nan,nan,nan
4.1391,0.955785,0.349332,1,1,0,-4.07315,69.9585,0.312352,69.9585,0.312352,1273.97,1674.18,2063.03,2146.55,2483.49,3873.63,150,299790,nan,nan,nan,nan,nan,nan
2.48951,0.0458241,0.55556,2,5,0,-0.766468,70.7378,0.35099,70.7378,0.35099,1289.89,1688.71,2073.38,2155.65,2486.36,3833.71,150,299790,nan,nan,nan,nan,nan,nan
2.13626,0.998019,0.0710393,3,7,0,-1.93504,70.7074,0.353938,70.7074,0.353938,1291.77,1690.7,2075.27,2157.5,2487.94,3833.03,150,299790,nan,nan,nan,nan,nan,nan
2.86003,0.999875,0.127547,2,3,0,-2.03578,70.9712,0.351511,70.9712,0.351511,1288.08,1686.26,2070.27,2152.4,2482.51,3827.23,150,299790,nan,nan,nan,nan,nan,nan
2.58172,0.990428,0.227944,3,7,0,-2.43586,71.6749,0.295032,71.6749,0.295032,1247.43,1642.23,2027.19,2110.04,2444.9,3835.35,150,299790,nan,nan,nan,nan,nan,nan
4.15999,1,0.393361,1,1,0,-3.18538,70.9599,0.303033,70.9599,0.303033,1259.01,1656.1,2042.65,2125.76,2461.39,3850.83,150,299790,nan,nan,nan,nan,nan,nan
4.15999,1.69792e-05,0.690239,1,2,1,-2.89765,70.9599,0.303033,70.9599,0.303033,1259.01,1656.1,2042.65,2125.76,2461.39,3850.83,150,299790,nan,nan,nan,nan,nan,nan
4.4086,0.999391,0.0847641,4,15,0,-4.0154,70.9417,0.322886,70.9417,0.322886,1271.81,1669.58,2055.26,2138,2471.43,3842.12,150,299790,nan,nan,nan,nan,nan,nan
4.29078,0.99115,0.148964,3,15,0,-3.79961,72.4309,0.34593,72.4309,0.34593,1272.17,1666.32,2046.82,2128.24,2455.69,3791.79,150,299790,nan,nan,nan,nan,nan,nan
3.99536,0.966183,0.253932,2,3,0,-3.96795,72.0598,0.353212,72.0598,0.353212,1279.37,1674.59,2055.63,2137.1,2464.56,3797.76,150,299790,nan,nan,nan,nan,nan,nan
3.78732,0.93498,0.40238,3,9,0,-3.57363,70.6812,0.292773,70.6812,0.292773,1254.48,1651.91,2039.61,2123.08,2460.5,3862.81,150,299790,nan,nan,nan,nan,nan,nan
3.78732,0.0319284,0.58429,1,1,0,-1.95345,70.6812,0.292773,70.6812,0.292773,1254.48,1651.91,2039.61,2123.08,2460.5,3862.81,150,299790,nan,nan,nan,nan,nan,nan
4.3402,0.998518,0.084417,3,7,0,-3.56496,69.8981,0.303521,69.8981,0.303521,1268.72,1668.8,2058.21,2141.93,2480.01,3879.33,150,299790,nan,nan,nan,nan,nan,nan
4.04339,0.995719,0.144811,4,15,0,-3.67303,68.8418,0.278942,68.8418,0.278942,1260.86,1662.75,2055.99,2140.8,2484.16,3919.17,150,299790,nan,nan,nan,nan,nan,nan
3.87019,0.98949,0.244664,2,3,0,-3.79315,68.2516,0.275982,68.2516,0.275982,1263.98,1667.41,2062.4,2147.62,2492.77,3937.03,150,299790,nan,nan,nan,nan,nan,nan
4.44833,0.988279,0.403823,2,7,0,-3.03706,70.7464,0.309938,70.7464,0.309938,1265.4,1663.33,2050.15,2133.26,2468.61,3853.41,150,299790,nan,nan,nan,nan,nan,nan
4.44833,0.246967,0.659624,1,1,0,-4.20492,70.7464,0.309938,70.7464,0.309938,1265.4,1663.33,2050.15,2133.26,2468.61,3853.41,150,299790,nan,nan,nan,nan,nan,nan
4.46311,0.960406,0.17312,3,7,0,-3.6675,71.0763,0.321272,71.0763,0.321272,1269.64,1667,2052.39,2135.08,2468.39,3839.3,150,299790,nan,nan,nan,nan,nan,nan
4.33633,0.996966,0.26388,3,15,0,-4.285,69.7507,0.298451,69.7507,0.298451,1266.62,1666.91,2056.93,2140.84,2479.84,3885.64,150,299790,nan,nan,nan,nan,nan,nan
