# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = total_model
# start_datetime = 2023-07-19 13:15:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/3together.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp2imwo2i2/ow8j9mud.json
# random
#   seed = 70105
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/together/total-20230719141518.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,M,theta.1,theta.2,theta.3,theta.4,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
# Adaptation terminated
# Step size = 0.000339752
# Diagonal elements of inverse mass matrix:
# 0.000634199, 2.43906e-05, 2.44088e-05, 0.000115953
-1.4638e+07,0.978211,0.000339752,1,1,0,1.46382e+07,0.0330116,60.328,0.973654,1.17746,0.0330116,60.328,0.973654,1.17746,0.014129,0.019665,0.0269163,0.0337264,0.0408241,0.0492951,0.0585335,0.0673462,0.0763856,0.086567,0.095508,0.108537,0.116794,0.131635,0.141723,0.156276,0.171709,0.186511,0.205086,0.22202,0.24373,0.264228,0.290789,0.312749,0.342661,0.374207,0.411658,0.449319,0.490741,0.547849,0.600755,0.669164,0.749971,0.859858,0.972606,1.17406,1.39574,1.71456,2.48623,3.67319,-8.07199,-7.35407,-6.67246,-6.18269,-5.76796,-5.35852,-4.98552,-4.68098,-4.40748,-4.13578,-3.92234,-3.64466,-3.48544,-3.22568,-3.06534,-2.85308,-2.64857,-2.46902,-2.26286,-2.09058,-1.888,-1.71265,-1.50465,-1.34656,-1.14822,-0.956984,-0.74986,-0.559767,-0.368282,-0.129237,0.0709458,0.305122,0.55268,0.849591,1.11714,1.5259,1.90148,2.34822,3.15516,4.00267,61.4613,61.6603,61.9435,62.3957,62.4758,62.6534,62.6622,63.2849,63.3747,64.0315,64.2931,64.4823,64.4861,64.722,64.9162,65.1623,65.2449,65.2618,66.4311,67.3911,68.2035,68.5749,69.7462,69.8105,70.0693,71.9271,75.9141,76.9517,78.0901,79.8558,84.0174,88.4441,0.0378575,0.046815,0.0556539,0.0575972,0.0656884,0.108031,150,299790
-1.46378e+07,0.95787,0.000339752,2,3,0,1.4638e+07,0.0329338,60.328,0.97365,1.17746,0.0329338,60.328,0.97365,1.17746,0.0141291,0.0196653,0.0269167,0.033727,0.0408249,0.0492962,0.0585349,0.067348,0.0763877,0.0865695,0.095511,0.10854,0.116798,0.13164,0.141728,0.156282,0.171717,0.186519,0.205096,0.222031,0.243743,0.264243,0.290806,0.312768,0.342683,0.374232,0.411687,0.449353,0.49078,0.547895,0.600809,0.669228,0.750047,0.859952,0.972721,1.17421,1.39594,1.71485,2.48675,3.67416,-8.07196,-7.35404,-6.67242,-6.18265,-5.76791,-5.35847,-4.98546,-4.68091,-4.40742,-4.13571,-3.92227,-3.64458,-3.48536,-3.22559,-3.06525,-2.85299,-2.64847,-2.46892,-2.26275,-2.09047,-1.88788,-1.71252,-1.50452,-1.34643,-1.14807,-0.956831,-0.749698,-0.559598,-0.368103,-0.129047,0.0711457,0.305334,0.552907,0.849837,1.11741,1.5262,1.9018,2.34859,3.15562,4.00325,61.4587,61.6572,61.9397,62.3909,62.4708,62.648,62.6568,63.2781,63.3676,64.023,64.284,64.4728,64.4766,64.7119,64.9058,65.1513,65.2337,65.2506,66.4174,67.3753,68.186,68.5566,69.7255,69.7896,70.0479,71.9019,75.8811,76.9168,78.053,79.8154,83.9695,88.3883,0.0378125,0.0467593,0.0555877,0.0575287,0.0656103,0.107902,150,299790
-1.46371e+07,0.959403,0.000339752,2,3,0,1.46378e+07,0.0326344,60.328,0.973656,1.1775,0.0326344,60.328,0.973656,1.1775,0.0141297,0.0196663,0.0269184,0.0337293,0.0408279,0.0493003,0.0585403,0.0673546,0.0763958,0.0865794,0.0955225,0.108554,0.116814,0.131659,0.14175,0.156307,0.171745,0.186552,0.205134,0.222074,0.243792,0.264299,0.290872,0.312841,0.342768,0.374329,0.411801,0.449483,0.490929,0.548073,0.601015,0.669472,0.75034,0.860317,0.973165,1.17481,1.39674,1.71595,2.48875,3.6779,-8.07183,-7.35389,-6.67225,-6.18246,-5.76771,-5.35825,-4.98522,-4.68066,-4.40715,-4.13543,-3.92197,-3.64426,-3.48503,-3.22524,-3.06489,-2.85261,-2.64807,-2.4685,-2.26231,-2.09001,-1.8874,-1.71202,-1.50399,-1.34588,-1.1475,-0.956228,-0.749063,-0.558931,-0.367404,-0.128304,0.0719281,0.306166,0.553794,0.850795,1.11844,1.52734,1.90307,2.35003,3.15741,4.0055,61.4485,61.6453,61.9253,62.3724,62.4517,62.6273,62.6361,63.2519,63.3407,63.9904,64.2491,64.4364,64.4401,64.6734,64.8656,65.1091,65.1908,65.2076,66.3646,67.3146,68.1186,68.4863,69.6458,69.7094,69.9656,71.8051,75.7541,76.7821,77.91,79.6597,83.7846,88.1735,0.0376387,0.0465445,0.0553323,0.0572643,0.0653086,0.107403,150,299790
-1.46369e+07,0.980015,0.000339752,1,1,0,1.46371e+07,0.032559,60.328,0.973654,1.17751,0.032559,60.328,0.973654,1.17751,0.0141299,0.0196665,0.0269188,0.0337299,0.0408287,0.0493013,0.0585416,0.0673563,0.0763979,0.0865819,0.0955254,0.108558,0.116817,0.131664,0.141755,0.156313,0.171753,0.18656,0.205143,0.222085,0.243805,0.264313,0.290888,0.31286,0.342789,0.374354,0.411829,0.449516,0.490967,0.548118,0.601067,0.669534,0.750414,0.860409,0.973277,1.17496,1.39693,1.71623,2.48926,3.67884,-8.0718,-7.35385,-6.67221,-6.18241,-5.76766,-5.3582,-4.98517,-4.6806,-4.40708,-4.13536,-3.9219,-3.64418,-3.48495,-3.22516,-3.0648,-2.85251,-2.64797,-2.4684,-2.2622,-2.0899,-1.88728,-1.71189,-1.50386,-1.34574,-1.14735,-0.956077,-0.748905,-0.558765,-0.367229,-0.128118,0.0721239,0.306374,0.554016,0.851035,1.11869,1.52763,1.90339,2.35039,3.15786,4.00606,61.4459,61.6422,61.9216,62.3678,62.4469,62.6221,62.6308,63.2453,63.3339,63.9822,64.2403,64.4272,64.4309,64.6637,64.8555,65.0985,65.18,65.1967,66.3512,67.2993,68.1016,68.4686,69.6257,69.6892,69.9449,71.7807,75.7221,76.7481,77.874,79.6205,83.738,88.1193,0.0375949,0.0464902,0.0552678,0.0571976,0.0652324,0.107277,150,299790
-1.46367e+07,0.981132,0.000339752,1,1,0,1.46369e+07,0.0324885,60.328,0.973655,1.17752,0.0324885,60.328,0.973655,1.17752,0.01413,0.0196667,0.0269191,0.0337304,0.0408294,0.0493023,0.0585429,0.0673579,0.0763998,0.0865842,0.0955281,0.108561,0.116821,0.131668,0.14176,0.156319,0.171759,0.186568,0.205152,0.222095,0.243817,0.264327,0.290904,0.312877,0.342809,0.374377,0.411856,0.449546,0.491002,0.54816,0.601115,0.669592,0.750483,0.860495,0.973382,1.1751,1.39712,1.71649,2.48973,3.67972,-8.07176,-7.35382,-6.67217,-6.18237,-5.76761,-5.35814,-4.98511,-4.68054,-4.40702,-4.13529,-3.92182,-3.6441,-3.48487,-3.22507,-3.06471,-2.85242,-2.64788,-2.4683,-2.2621,-2.08979,-1.88716,-1.71178,-1.50373,-1.34561,-1.14722,-0.955934,-0.748754,-0.558607,-0.367063,-0.127942,0.0723096,0.306571,0.554226,0.851263,1.11894,1.5279,1.90369,2.35073,3.15828,4.0066,61.4435,61.6394,61.9182,62.3634,62.4423,62.6172,62.6259,63.2391,63.3275,63.9745,64.2321,64.4186,64.4223,64.6547,64.846,65.0885,65.1699,65.1866,66.3388,67.285,68.0858,68.452,69.6069,69.6703,69.9255,71.7579,75.6922,76.7164,77.8403,79.5838,83.6944,88.0686,0.0375538,0.0464395,0.0552074,0.0571351,0.0651611,0.10716,150,299790
-1.46359e+07,0.873493,0.000339752,3,7,0,1.46367e+07,0.0321523,60.328,0.973657,1.17756,0.0321523,60.328,0.973657,1.17756,0.0141307,0.0196679,0.026921,0.033733,0.0408329,0.0493069,0.0585489,0.0673654,0.0764089,0.0865953,0.095541,0.108577,0.116839,0.13169,0.141784,0.156347,0.171792,0.186604,0.205195,0.222143,0.243872,0.26439,0.290977,0.312959,0.342905,0.374487,0.411983,0.449693,0.49117,0.548361,0.601347,0.669867,0.750813,0.860906,0.973882,1.17578,1.39801,1.71773,2.49199,3.68395,-8.07162,-7.35366,-6.67199,-6.18217,-5.76739,-5.3579,-4.98485,-4.68026,-4.40672,-4.13497,-3.92149,-3.64375,-3.48451,-3.22469,-3.06431,-2.852,-2.64743,-2.46783,-2.26161,-2.08928,-1.88663,-1.71122,-1.50315,-1.345,-1.14657,-0.955261,-0.748045,-0.557863,-0.366282,-0.127111,0.073184,0.3075,0.555218,0.852336,1.12009,1.52919,1.90512,2.35234,3.16029,4.00912,61.4321,61.626,61.902,62.3427,62.4208,62.594,62.6026,63.2097,63.2972,63.9378,64.193,64.3776,64.3813,64.6114,64.8009,65.0411,65.1216,65.1382,66.2794,67.2167,68.01,68.3729,69.5173,69.58,69.833,71.649,75.5492,76.5648,77.6793,79.4084,83.4861,87.8264,0.0373573,0.0461966,0.0549186,0.0568361,0.0648199,0.106596,150,299790
