# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = total_model
# start_datetime = 2023-07-19 13:16:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/3together.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpk9qze93e/aktflwy5.json
# random
#   seed = 78767
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/together/total-20230719141652.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,M,theta.1,theta.2,theta.3,theta.4,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
# Adaptation terminated
# Step size = 0.000184398
# Diagonal elements of inverse mass matrix:
# 0.0016013, 2.43907e-05, 2.44862e-05, 0.000336523
-1.4504e+07,0.973628,0.000184398,2,3,0,1.45041e+07,0.0248357,87.3222,0.958058,1.26597,0.0248357,87.3222,0.958058,1.26597,0.0141462,0.0196936,0.0269626,0.0337919,0.040912,0.0494127,0.058687,0.0675369,0.0766174,0.0868485,0.095836,0.108937,0.117242,0.132176,0.14233,0.156983,0.172528,0.187443,0.206168,0.223245,0.245148,0.265838,0.292662,0.314849,0.345087,0.376994,0.414899,0.453043,0.495024,0.552951,0.606663,0.676181,0.758391,0.87034,0.985382,1.19136,1.41862,1.74651,2.54469,3.78335,-7.98083,-7.2624,-6.58022,-6.08996,-5.67478,-5.26483,-4.89132,-4.58632,-4.31239,-4.04022,-3.82639,-3.54815,-3.38861,-3.12827,-2.96755,-2.75477,-2.54973,-2.36968,-2.16293,-1.99012,-1.78689,-1.61094,-1.4022,-1.24352,-1.04439,-0.852355,-0.644315,-0.453333,-0.2609,-0.0205966,0.18071,0.416287,0.665435,0.964415,1.23399,1.64618,2.0253,2.47682,3.29414,4.15535,88.5433,88.7588,89.066,89.5575,89.6448,89.8382,89.8479,90.5276,90.6257,91.3452,91.6324,91.8403,91.8445,92.1038,92.3176,92.5888,92.6798,92.6985,93.9908,95.056,95.9602,96.3745,97.6841,97.7561,98.0462,100.135,104.654,105.838,107.14,109.165,113.968,119.117,0.0360179,0.044541,0.0529487,0.0547967,0.0624891,0.102682,150,299790
-1.45034e+07,0.237914,0.000184398,4,29,1,1.4504e+07,0.0245747,87.3222,0.958058,1.26599,0.0245747,87.3222,0.958058,1.26599,0.0141467,0.0196945,0.026964,0.0337939,0.0409146,0.0494163,0.0586916,0.0675427,0.0766245,0.086857,0.095846,0.108949,0.117256,0.132192,0.142348,0.157004,0.172553,0.187472,0.206201,0.223282,0.245192,0.265888,0.29272,0.314913,0.345162,0.37708,0.415,0.453158,0.495157,0.55311,0.606848,0.676401,0.758654,0.870669,0.985784,1.19191,1.41935,1.74753,2.54658,3.78699,-7.98073,-7.26229,-6.58009,-6.08982,-5.67462,-5.26466,-4.89113,-4.58612,-4.31217,-4.03998,-3.82614,-3.54789,-3.38833,-3.12798,-2.96725,-2.75445,-2.54939,-2.36933,-2.16256,-1.98974,-1.78648,-1.61052,-1.40175,-1.24305,-1.0439,-0.851839,-0.64377,-0.45276,-0.260297,-0.0199536,0.181388,0.41701,0.66621,0.965255,1.2349,1.6472,2.02644,2.47811,3.29578,4.15746,88.5306,88.7439,89.0479,89.5343,89.6207,89.8121,89.8217,90.4945,90.5916,91.3039,91.5881,91.794,91.7981,92.0549,92.2665,92.535,92.6251,92.6436,93.9232,94.978,95.8735,96.2838,97.581,97.6522,97.9396,100.009,104.487,105.66,106.95,108.958,113.721,118.827,0.0358262,0.0443039,0.0526668,0.054505,0.0621562,0.102131,150,299790
-1.45028e+07,0.974209,0.000184398,2,3,0,1.45034e+07,0.0243302,87.3222,0.958057,1.26602,0.0243302,87.3222,0.958057,1.26602,0.0141472,0.0196953,0.0269653,0.0337958,0.0409171,0.0494197,0.058696,0.0675481,0.0766311,0.0868651,0.0958554,0.108961,0.117269,0.132208,0.142365,0.157024,0.172577,0.187498,0.206232,0.223318,0.245233,0.265934,0.292774,0.314974,0.345232,0.377161,0.415094,0.453267,0.495281,0.553258,0.60702,0.676606,0.758901,0.870977,0.986162,1.19242,1.42003,1.74849,2.54836,3.7904,-7.98063,-7.26217,-6.57996,-6.08967,-5.67446,-5.26449,-4.89094,-4.58592,-4.31196,-4.03976,-3.8259,-3.54764,-3.38807,-3.1277,-2.96696,-2.75415,-2.54907,-2.369,-2.1622,-1.98937,-1.78609,-1.61011,-1.40132,-1.24261,-1.04343,-0.851349,-0.643253,-0.452216,-0.259725,-0.0193442,0.182031,0.417695,0.666942,0.96605,1.23576,1.64816,2.02751,2.47933,3.29732,4.15944,88.5186,88.7298,89.0309,89.5126,89.5981,89.7877,89.7972,90.4635,90.5597,91.2651,91.5466,91.7506,91.7547,92.009,92.2187,92.4846,92.5738,92.5922,93.8598,94.9049,95.7921,96.1987,97.4842,97.5548,97.8396,99.8906,104.33,105.493,106.773,108.764,113.488,118.555,0.0356457,0.0440807,0.0524014,0.0542303,0.0618427,0.101613,150,299790
-1.45027e+07,0.988857,0.000184398,1,1,0,1.45028e+07,0.0242776,87.3222,0.958055,1.26602,0.0242776,87.3222,0.958055,1.26602,0.0141473,0.0196954,0.0269656,0.0337962,0.0409177,0.0494204,0.0586969,0.0675493,0.0766325,0.0868668,0.0958574,0.108963,0.117272,0.132211,0.142369,0.157029,0.172582,0.187504,0.206239,0.223325,0.245241,0.265944,0.292785,0.314987,0.345247,0.377179,0.415114,0.45329,0.495308,0.55329,0.607057,0.67665,0.758955,0.871044,0.986243,1.19253,1.42018,1.7487,2.54875,3.79114,-7.98061,-7.26215,-6.57993,-6.08964,-5.67443,-5.26445,-4.8909,-4.58588,-4.31192,-4.03971,-3.82585,-3.54758,-3.38802,-3.12764,-2.9669,-2.75408,-2.54901,-2.36893,-2.16213,-1.98929,-1.78601,-1.61003,-1.40123,-1.24252,-1.04333,-0.851245,-0.643143,-0.452101,-0.259604,-0.0192149,0.182168,0.417841,0.667098,0.966219,1.23594,1.64837,2.02773,2.47959,3.29765,4.15987,88.5161,88.7268,89.0272,89.5079,89.5932,89.7824,89.7919,90.4568,90.5528,91.2568,91.5377,91.7412,91.7453,91.9991,92.2084,92.4737,92.5628,92.5811,93.8462,94.8892,95.7747,96.1804,97.4634,97.5339,97.8181,99.8652,104.296,105.458,106.735,108.723,113.438,118.496,0.0356068,0.0440326,0.0523442,0.0541711,0.0617751,0.101501,150,299790
-1.45021e+07,0.974469,0.000184398,2,3,0,1.45027e+07,0.0240389,87.3222,0.958057,1.26605,0.0240389,87.3222,0.958057,1.26605,0.0141478,0.0196962,0.0269669,0.033798,0.0409201,0.0494236,0.0587012,0.0675546,0.0766389,0.0868746,0.0958665,0.108974,0.117284,0.132226,0.142386,0.157049,0.172605,0.18753,0.206269,0.22336,0.245281,0.26599,0.292838,0.315047,0.345316,0.377258,0.415206,0.453396,0.49543,0.553436,0.607226,0.676851,0.759196,0.871346,0.986612,1.19303,1.42085,1.74964,2.55049,3.79449,-7.98051,-7.26204,-6.5798,-6.0895,-5.67427,-5.26428,-4.89072,-4.58568,-4.3117,-4.03949,-3.82562,-3.54733,-3.38775,-3.12736,-2.96661,-2.75378,-2.54869,-2.3686,-2.16178,-1.98893,-1.78563,-1.60963,-1.40081,-1.24208,-1.04287,-0.850761,-0.642633,-0.451564,-0.25904,-0.0186146,0.182801,0.418515,0.667819,0.967001,1.23678,1.64931,2.02879,2.48079,3.29917,4.16182,88.5044,88.7131,89.0106,89.4867,89.5712,89.7586,89.7679,90.4265,90.5216,91.2189,91.4972,91.6988,91.7029,91.9543,92.1616,92.4245,92.5127,92.5309,93.7842,94.8177,95.6952,96.0973,97.3688,97.4387,97.7204,99.7496,104.143,105.294,106.561,108.533,113.211,118.23,0.0354296,0.0438134,0.0520836,0.0539013,0.0614673,0.100991,150,299790
-1.45007e+07,0.92126,0.000184398,3,7,0,1.45021e+07,0.0234916,87.3222,0.958052,1.26611,0.0234916,87.3222,0.958052,1.26611,0.0141489,0.019698,0.0269698,0.0338022,0.0409257,0.0494311,0.058711,0.0675668,0.0766537,0.0868926,0.0958875,0.109,0.117313,0.132261,0.142425,0.157094,0.172657,0.18759,0.206339,0.223439,0.245373,0.266094,0.292959,0.315183,0.345473,0.377439,0.415417,0.453639,0.49571,0.55377,0.607614,0.677313,0.759752,0.872039,0.98746,1.19419,1.42238,1.7518,2.55451,3.80222,-7.98028,-7.26178,-6.5795,-6.08917,-5.67391,-5.26389,-4.8903,-4.58523,-4.31123,-4.03898,-3.82508,-3.54676,-3.38716,-3.12673,-2.96596,-2.75309,-2.54797,-2.36784,-2.16099,-1.9881,-1.78476,-1.60872,-1.39986,-1.24108,-1.04182,-0.849659,-0.64147,-0.450342,-0.257755,-0.0172452,0.184246,0.420054,0.669465,0.968788,1.23871,1.65147,2.03119,2.48353,3.30264,4.1663,88.4777,88.6817,88.9725,89.438,89.5206,89.7038,89.713,90.357,90.45,91.132,91.4043,91.6015,91.6054,91.8514,92.0542,92.3114,92.3978,92.4155,93.6421,94.6536,95.5127,95.9064,97.1516,97.22,97.496,99.4839,103.79,104.919,106.162,108.096,112.687,117.616,0.0350198,0.0433067,0.0514809,0.0532775,0.0607555,0.0998136,150,299790
