# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = total_model
# start_datetime = 2023-07-27 14:53:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/3together.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp7c2hgc8p/87rtwbml.json
# random
#   seed = 64094
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/together/total-20230727155353.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,M,theta.1,theta.2,theta.3,theta.4,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
# Adaptation terminated
# Step size = 0.334372
# Diagonal elements of inverse mass matrix:
# 0.000178305, 1.8698, 0.00548635, 7.82327e-05
-36.6375,0.975719,0.334372,3,7,0,36.8507,0.2956,68.6141,0.0461603,-1.18263,68.6141,0.2956,0.0461603,-1.18263,0.0141498,0.0196871,0.0269303,0.0337216,0.0407875,0.0492037,0.0583607,0.0670745,0.0759906,0.0860065,0.094779,0.107523,0.115576,0.130005,0.139779,0.153832,0.168674,0.182852,0.200565,0.216639,0.237143,0.256399,0.281204,0.30159,0.329185,0.358077,0.392105,0.426037,0.463035,0.513515,0.559757,0.618839,0.687653,0.779649,0.872286,1.03381,1.20631,1.44614,1.99487,2.77726,14.5711,15.2883,15.9686,16.4569,16.87,17.2774,17.648,17.9502,18.2212,18.49,18.7009,18.9749,19.1317,19.3872,19.5446,19.7526,19.9526,20.1279,20.3286,20.496,20.6924,20.8619,21.0625,21.2144,21.4046,21.5872,21.7844,21.9646,22.1454,22.3701,22.5574,22.7753,23.0042,23.2769,23.5207,23.8896,24.2247,24.6184,25.3169,26.0355,70.9563,71.6673,72.7683,74.6944,75.0531,75.8631,75.9041,78.8815,79.3242,82.6376,83.9846,84.9664,84.9862,86.2164,87.2343,88.5289,88.9641,89.0536,95.246,100.331,104.612,106.56,112.655,112.987,114.322,123.79,143.416,148.38,153.763,161.993,180.875,200.296,1270.5,1671.04,2061.14,2145.07,2484.15,3893.09,150,299790
-35.8244,0.825854,0.334372,3,15,0,39.0637,0.275456,67.8062,0.0910417,-1.19128,67.8062,0.275456,0.0910417,-1.19128,0.0141511,0.0196896,0.026935,0.033729,0.0407983,0.0492194,0.0583828,0.0671036,0.0760279,0.0860542,0.0948369,0.107598,0.115662,0.130113,0.139904,0.153983,0.168856,0.183064,0.20082,0.216935,0.237497,0.256811,0.281698,0.302156,0.329856,0.358866,0.393046,0.42714,0.464329,0.515091,0.561612,0.621079,0.690381,0.783091,0.876514,1.03955,1.21386,1.45649,2.01262,2.80731,14.5627,15.2799,15.9603,16.4487,16.8619,17.2694,17.6401,17.9425,18.2136,18.4826,18.6936,18.9677,19.1247,19.3803,19.5379,19.7461,19.9463,20.1217,20.3228,20.4904,20.687,20.8568,21.0576,21.2099,21.4003,21.5834,21.7809,21.9616,22.1429,22.3681,22.5559,22.7745,23.0042,23.2778,23.5225,23.893,24.2296,24.6253,25.3275,26.0502,70.0522,70.7329,71.786,73.6263,73.9687,74.7418,74.7809,77.6199,78.0418,81.1971,82.479,83.4132,83.4321,84.6024,85.5706,86.8017,87.2156,87.3007,93.1874,98.0195,102.088,103.939,109.731,110.047,111.316,120.314,138.975,143.696,148.817,156.646,174.616,193.105,1259.44,1658.75,2048.95,2133.07,2473.63,3901.08,150,299790
-35.8278,0.932819,0.334372,3,15,0,41.0227,0.293017,69.8164,0.0330793,-1.18637,69.8164,0.293017,0.0330793,-1.18637,0.0141508,0.0196889,0.0269337,0.033727,0.0407953,0.049215,0.0583765,0.0670951,0.0760168,0.0860397,0.0948191,0.107574,0.115635,0.130078,0.139862,0.153932,0.168793,0.18299,0.200729,0.216827,0.237365,0.256655,0.281507,0.301932,0.329586,0.358541,0.392649,0.426665,0.463759,0.514379,0.560754,0.620017,0.689052,0.781361,0.87433,1.03647,1.20966,1.4505,2.00169,2.78775,14.5675,15.2847,15.9651,16.4535,16.8667,17.2741,17.6448,17.9471,18.2182,18.4871,18.6981,18.9722,19.1291,19.3846,19.5421,19.7503,19.9504,20.1258,20.3267,20.4942,20.6907,20.8604,21.0611,21.2132,21.4035,21.5863,21.7836,21.9641,22.1451,22.37,22.5575,22.7756,23.0049,23.2779,23.522,23.8914,24.2269,24.6212,25.3206,26.0399,72.1515,72.8612,73.9607,75.886,76.2448,77.0552,77.0962,80.0777,80.5214,83.844,85.1959,86.1815,86.2014,87.4368,88.4594,89.7602,90.1976,90.2875,96.5157,101.635,105.948,107.911,114.057,114.392,115.739,125.293,145.117,150.133,155.575,163.895,182.992,202.64,1259.14,1656.97,2044.74,2128.2,2465.52,3868.15,150,299790
-35.657,1,0.334372,1,1,0,35.8446,0.292662,69.7786,0.0327926,-1.1871,69.7786,0.292662,0.0327926,-1.1871,0.0141508,0.0196891,0.026934,0.0337274,0.0407958,0.0492157,0.0583776,0.0670965,0.0760186,0.0860421,0.0948219,0.107578,0.115639,0.130083,0.139868,0.153939,0.168802,0.183,0.200741,0.216841,0.237381,0.256674,0.281529,0.301957,0.329615,0.358575,0.392689,0.426711,0.463813,0.514443,0.560829,0.620105,0.689158,0.781492,0.874488,1.03667,1.20992,1.45085,2.00225,2.78865,14.5668,15.284,15.9644,16.4528,16.866,17.2734,17.6441,17.9464,18.2175,18.4865,18.6974,18.9715,19.1284,19.384,19.5415,19.7496,19.9498,20.1252,20.3261,20.4936,20.6901,20.8598,21.0605,21.2126,21.4029,21.5858,21.7831,21.9636,22.1446,22.3696,22.5571,22.7752,23.0045,23.2775,23.5217,23.8911,24.2267,24.621,25.3205,26.0399,72.1091,72.8173,73.9147,75.8364,76.1945,77.0035,77.0444,80.0205,80.4634,83.7803,85.1298,86.1138,86.1336,87.367,88.3878,89.6866,90.1232,90.213,96.4312,101.542,105.849,107.809,113.946,114.281,115.626,125.167,144.963,149.973,155.408,163.717,182.79,202.414,1259.26,1657.19,2045.11,2128.6,2466.06,3869.5,150,299790
-34.9628,0.968029,0.334372,3,7,0,36.6822,0.283286,68.665,0.0164563,-1.19389,68.665,0.283286,0.0164563,-1.19389,0.0141529,0.0196931,0.0269416,0.0337392,0.0408131,0.0492406,0.0584123,0.0671421,0.0760767,0.0861158,0.0949108,0.107691,0.115769,0.130246,0.140055,0.154163,0.169068,0.18331,0.201109,0.217266,0.237884,0.257254,0.282216,0.302738,0.330529,0.359639,0.39394,0.428159,0.465489,0.516449,0.563157,0.622868,0.692457,0.785556,0.879372,1.04309,1.21809,1.46162,2.01947,2.81579,14.5603,15.2777,15.9582,16.4468,16.8601,17.2677,17.6386,17.9411,18.2124,18.4815,18.6927,18.967,19.1241,19.3799,19.5376,19.746,19.9464,20.122,20.3233,20.4911,20.6879,20.8579,21.059,21.2114,21.4022,21.5854,21.7833,21.9641,22.1457,22.3712,22.5593,22.7781,23.0081,23.282,23.527,23.8977,24.2345,24.6303,25.3323,26.0541,70.8531,71.5193,72.5526,74.3647,74.7028,75.4668,75.5055,78.3207,78.7401,81.8855,83.167,84.102,84.1208,85.2934,86.2646,87.5007,87.9165,88.002,93.931,98.814,102.934,104.811,110.691,111.012,112.302,121.46,140.498,145.321,150.556,158.563,176.956,195.895,1264.15,1665.8,2058.27,2142.86,2485.11,3913.35,150,299790
-35.5221,0.832148,0.334372,2,7,0,37.0357,0.285438,68.8709,0.0195922,-1.2,68.8709,0.285438,0.0195922,-1.2,0.0141525,0.0196923,0.0269399,0.0337367,0.0408093,0.0492353,0.0584048,0.0671323,0.0760641,0.0860999,0.0948916,0.107667,0.115741,0.130211,0.140015,0.154114,0.16901,0.183243,0.201029,0.217174,0.237775,0.257128,0.282067,0.302568,0.33033,0.359407,0.393667,0.427844,0.465123,0.516011,0.562648,0.622263,0.691734,0.784664,0.878298,1.04167,1.21629,1.45924,2.01564,2.80973,14.5542,15.2715,15.952,16.4405,16.8538,17.2614,17.6322,17.9347,18.2059,18.475,18.6861,18.9604,19.1174,19.3732,19.5309,19.7392,19.9396,20.1151,20.3163,20.484,20.6808,20.8507,21.0518,21.2041,21.3947,21.5779,21.7756,21.9564,22.1378,22.3633,22.5512,22.7699,22.9997,23.2734,23.5182,23.8887,24.2252,24.6206,25.3221,26.0433,71.0884,71.7632,72.8098,74.6446,74.9868,75.7601,75.7992,78.6478,79.0722,82.2531,83.5487,84.4939,84.513,85.6982,86.6797,87.9289,88.349,88.4354,94.4246,99.3551,103.514,105.408,111.342,111.665,112.967,122.205,141.401,146.263,151.539,159.609,178.143,197.225,1263.55,1664.53,2056.14,2140.51,2481.82,3904.95,150,299790
