# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = total_model
# start_datetime = 2023-07-19 14:36:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/3together.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpe2_kqd_7/x7kpeuc8.json
# random
#   seed = 17636
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/together/total-20230719153624.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,M,theta.1,theta.2,theta.3,theta.4,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
# Adaptation terminated
# Step size = 0.128862
# Diagonal elements of inverse mass matrix:
# 0.000858362, 2.94158, 0.00425849, 0.000350959
-10441.1,0.963575,0.128862,4,15,0,10442.6,0.289253,73.4981,-0.122302,-1.23457,0.289253,73.4981,-0.122302,-1.23457,0.0142215,0.0198053,0.0271204,0.0339889,0.0411441,0.0496773,0.0589738,0.0678308,0.0769033,0.0871061,0.0960512,0.10906,0.117288,0.132045,0.142051,0.156451,0.171676,0.186232,0.204437,0.220973,0.242087,0.261936,0.28753,0.308584,0.33711,0.367006,0.402252,0.437432,0.475826,0.528261,0.576338,0.637818,0.709486,0.805382,0.902018,1.07063,1.25078,1.5013,2.07423,2.88993,14.5301,15.2493,15.9319,16.4221,16.837,17.2462,17.6187,17.9226,18.1952,18.4657,18.6779,18.9538,19.1117,19.369,19.5277,19.7373,19.939,20.1157,20.3182,20.4871,20.6853,20.8564,21.0588,21.2123,21.4043,21.5888,21.7879,21.97,22.1527,22.3797,22.5688,22.7889,23.0201,23.2954,23.5415,23.9136,24.2513,24.6478,25.3497,26.0699,74.6478,75.2022,76.1018,77.7532,78.0687,78.7884,78.8251,81.54,81.9511,85.0727,86.361,87.3058,87.3249,88.515,89.5047,90.769,91.1953,91.2831,97.413,102.514,106.844,108.823,115.046,115.386,116.755,126.503,146.88,152.058,157.682,166.294,186.104,206.531,0.120771,0.149773,0.178588,0.184947,0.211506,0.350652,150,299790
-10440.9,0.997454,0.128862,2,3,0,10441.2,0.290585,73.472,-0.124705,-1.23438,0.290585,73.472,-0.124705,-1.23438,0.0142229,0.0198077,0.0271241,0.033994,0.0411506,0.0496858,0.0589844,0.0678435,0.0769183,0.0871236,0.096071,0.109083,0.117314,0.132075,0.142083,0.156486,0.171715,0.186275,0.204484,0.221023,0.242142,0.261995,0.287594,0.308652,0.337183,0.367083,0.402334,0.437517,0.475914,0.528351,0.576428,0.637906,0.709569,0.805452,0.902069,1.07063,1.25072,1.50112,2.0737,2.88873,14.5306,15.2498,15.9324,16.4226,16.8375,17.2468,17.6193,17.9232,18.1958,18.4663,18.6786,18.9544,19.1124,19.3697,19.5283,19.738,19.9397,20.1164,20.3189,20.4878,20.686,20.8571,21.0595,21.213,21.4049,21.5894,21.7886,21.9706,22.1533,22.3802,22.5693,22.7894,23.0206,23.2958,23.5418,23.9138,24.2514,24.6477,25.3493,26.0692,74.6026,75.156,76.055,77.707,78.0228,78.7432,78.7799,81.4988,81.9106,85.0384,86.3294,87.2762,87.2954,88.4882,89.4801,90.7473,91.1747,91.2626,97.4074,102.521,106.862,108.846,115.084,115.425,116.798,126.57,146.995,152.185,157.823,166.454,186.309,206.781,0.121055,0.150127,0.179014,0.18539,0.212015,0.351503,150,299790
-10439.4,0.99427,0.128862,4,15,0,10441.6,0.31509,73.7134,-0.108778,-1.21849,0.31509,73.7134,-0.108778,-1.21849,0.0142154,0.0197942,0.0271006,0.033959,0.0411014,0.0496168,0.0588905,0.0677228,0.076767,0.0869342,0.0958451,0.108799,0.11699,0.131674,0.141626,0.155943,0.171073,0.185532,0.203607,0.220015,0.240957,0.260632,0.285988,0.306833,0.335059,0.36462,0.399446,0.43418,0.472058,0.523744,0.571091,0.631581,0.702022,0.796161,0.890909,1.05598,1.23206,1.4765,2.03426,2.82644,14.5453,15.2642,15.9464,16.4363,16.8508,17.2597,17.6317,17.9352,18.2074,18.4775,18.6894,18.9646,19.1222,19.379,19.5372,19.7463,19.9474,20.1236,20.3255,20.4938,20.6912,20.8617,21.0632,21.216,21.4071,21.5907,21.7888,21.9699,22.1515,22.3771,22.565,22.7837,23.0133,23.2865,23.5307,23.8998,24.2347,24.6277,25.3235,26.0377,75.115,75.7395,76.7458,78.5798,78.9287,79.7234,79.7638,82.7479,83.1982,86.6078,88.0103,89.0374,89.0582,90.3504,91.4236,92.7931,93.2546,93.3495,99.9649,105.448,110.089,112.207,118.855,119.218,120.678,131.057,152.669,158.149,164.096,173.193,194.089,215.602,0.12621,0.156511,0.186604,0.193243,0.220959,0.365785,150,299790
-10437.7,0.942106,0.128862,3,11,0,10440,0.320456,72.3132,-0.11893,-1.22551,0.320456,72.3132,-0.11893,-1.22551,0.0142221,0.019805,0.0271174,0.0339819,0.0411312,0.0496553,0.058939,0.0677812,0.0768357,0.0870149,0.0959364,0.108906,0.117107,0.131809,0.141773,0.156108,0.171256,0.185733,0.203829,0.220257,0.241222,0.260919,0.2863,0.307166,0.335419,0.365005,0.399858,0.434616,0.472518,0.524228,0.571591,0.632093,0.702536,0.796658,0.891367,1.05632,1.23221,1.47631,2.03294,2.82296,14.5393,15.2584,15.9407,16.4307,16.8453,17.2543,17.6265,17.93,18.2023,18.4725,18.6844,18.9598,19.1174,19.3742,19.5325,19.7416,19.9427,20.1189,20.3208,20.4891,20.6866,20.857,21.0586,21.2114,21.4024,21.586,21.784,21.965,22.1466,22.3721,22.5599,22.7784,23.0078,23.2808,23.5248,23.8935,24.2279,24.6204,25.3151,26.028,73.6018,74.2097,75.1938,76.9946,77.338,78.1205,78.1603,81.1041,81.5489,84.9191,86.3065,87.3229,87.3434,88.6224,89.6848,91.0407,91.4977,91.5917,98.1443,103.577,108.176,110.275,116.863,117.223,118.67,128.954,150.366,155.794,161.685,170.696,191.389,212.691,0.126737,0.157179,0.187417,0.194088,0.221938,0.367438,150,299790
-10438.1,0.985894,0.128862,5,63,0,10438.6,0.385492,68.1425,-0.228654,-1.2519,0.385492,68.1425,-0.228654,-1.2519,0.0143112,0.0199483,0.0273415,0.0342898,0.0415329,0.050176,0.0595964,0.0685744,0.0777725,0.0881176,0.0971877,0.110377,0.118718,0.133675,0.143813,0.158397,0.173809,0.188536,0.206942,0.223646,0.244958,0.264972,0.29075,0.311929,0.340587,0.370573,0.405864,0.44102,0.479312,0.531481,0.579189,0.640026,0.710715,0.804932,0.899478,1.06357,1.23783,1.47858,2.02393,2.79187,14.5265,15.2476,15.9322,16.4239,16.8401,17.2506,17.6242,17.9289,18.2022,18.4734,18.6862,18.9625,19.1207,19.3783,19.5371,19.7468,19.9485,20.1251,20.3273,20.4959,20.6936,20.8641,21.0657,21.2184,21.4092,21.5925,21.79,21.9704,22.1512,22.3755,22.5622,22.7791,23.0066,23.2769,23.5181,23.8819,24.2114,24.5973,25.2791,25.9776,68.2488,68.7522,69.6227,71.3117,71.6426,72.4046,72.4436,75.378,75.8279,79.2725,80.7041,81.7565,81.7778,83.1057,84.2113,85.6253,86.1025,86.2007,93.0676,98.78,103.622,105.832,112.77,113.148,114.671,125.492,147.976,153.665,159.834,169.264,190.886,213.103,0.137958,0.171308,0.204485,0.21181,0.242388,0.401687,150,299790
-10441.6,0.955095,0.128862,5,31,0,10442.8,0.392747,72.9921,-0.292034,-1.28199,0.392747,72.9921,-0.292034,-1.28199,0.0143634,0.0200341,0.0274786,0.0344815,0.0417873,0.0505119,0.0600286,0.0691048,0.0784093,0.0888804,0.098066,0.111431,0.119888,0.135058,0.145346,0.160153,0.175807,0.190772,0.209483,0.226472,0.248154,0.268523,0.294766,0.316334,0.345527,0.37608,0.412045,0.447879,0.486914,0.540101,0.588739,0.650761,0.722816,0.818831,0.915149,1.08223,1.25951,1.50421,2.05758,2.83511,14.5043,15.2269,15.913,16.4059,16.8232,17.235,17.6098,17.9156,18.1899,18.462,18.6756,18.953,19.1119,19.3706,19.53,19.7407,19.9432,20.1206,20.3238,20.4931,20.6916,20.8629,21.0654,21.2187,21.4104,21.5944,21.7927,21.9738,22.1553,22.3804,22.5676,22.7851,23.0132,23.284,23.5255,23.8896,24.219,24.6046,25.2848,25.9809,72.2425,72.673,73.4674,75.0918,75.4175,76.174,76.2129,79.1847,79.646,83.2114,84.7063,85.809,85.8313,87.2266,88.3913,89.8842,90.3887,90.4926,97.7878,103.89,109.078,111.45,118.906,119.313,120.953,132.61,156.878,163.024,169.691,179.883,203.261,227.287,0.142196,0.176708,0.21109,0.218686,0.250415,0.415848,150,299790
