# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = total_model
# start_datetime = 2023-07-19 13:15:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/3together.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp2imwo2i2/ow8j9mud.json
# random
#   seed = 70105
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/together/total-20230719141518.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,M,theta.1,theta.2,theta.3,theta.4,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
# Adaptation terminated
# Step size = 0.000290494
# Diagonal elements of inverse mass matrix:
# 0.000793905, 2.43915e-05, 2.45459e-05, 0.000105382
-1.46851e+07,0.408902,0.000290494,5,31,0,1.46877e+07,0.043969,60.3288,0.976296,1.16012,0.043969,60.3288,0.976296,1.16012,0.0141067,0.0196281,0.0268567,0.0336421,0.0407109,0.0491438,0.0583364,0.0671014,0.0760881,0.0862058,0.0950875,0.108024,0.116219,0.130943,0.140947,0.155372,0.170663,0.185321,0.203706,0.220459,0.241924,0.26218,0.28841,0.310083,0.339586,0.370676,0.407558,0.444617,0.48534,0.541429,0.593334,0.660371,0.739449,0.846806,0.956754,1.15272,1.3677,1.67576,2.4166,3.54533,-8.09275,-7.37549,-6.69462,-6.20547,-5.79133,-5.38254,-5.01019,-4.70623,-4.4333,-4.1622,-3.94927,-3.67228,-3.51349,-3.25447,-3.09461,-2.88301,-2.67918,-2.50026,-2.29486,-2.12325,-1.92149,-1.74689,-1.53983,-1.3825,-1.18514,-0.994907,-0.788933,-0.599954,-0.409651,-0.172173,0.0266158,0.259059,0.50466,0.799037,1.06412,1.46873,1.84007,2.28118,3.07614,3.9084,61.8369,62.1007,62.4756,63.073,63.1787,63.4128,63.4245,64.2438,64.3617,65.223,65.5652,65.8126,65.8176,66.1255,66.3789,66.6997,66.8072,66.8293,68.3482,69.5898,70.637,71.1149,72.6175,72.6997,73.0309,75.3998,80.4411,81.7446,83.1709,85.376,90.5423,95.996,0.0437375,0.0540839,0.064296,0.0665417,0.0758944,0.124885,150,299790
-1.46844e+07,0.968506,0.000290494,2,3,0,1.46851e+07,0.0436745,60.3288,0.976298,1.16014,0.0436745,60.3288,0.976298,1.16014,0.0141073,0.0196291,0.0268583,0.0336444,0.0407139,0.0491479,0.0583416,0.0671079,0.076096,0.0862154,0.0950986,0.108038,0.116234,0.130962,0.140967,0.155396,0.170691,0.185352,0.203743,0.2205,0.241972,0.262234,0.288473,0.310153,0.339666,0.370769,0.407666,0.44474,0.485482,0.541597,0.593528,0.660601,0.739723,0.847145,0.957165,1.15327,1.36842,1.67676,2.41837,3.54853,-8.09264,-7.37536,-6.69447,-6.2053,-5.79115,-5.38234,-5.00997,-4.706,-4.43306,-4.16194,-3.94899,-3.67199,-3.51319,-3.25414,-3.09427,-2.88266,-2.67881,-2.49987,-2.29445,-2.12282,-1.92104,-1.74642,-1.53934,-1.38199,-1.1846,-0.994346,-0.788341,-0.599333,-0.408999,-0.171481,0.0273442,0.259833,0.505483,0.799926,1.06507,1.46979,1.84123,2.28249,3.07775,3.91038,61.827,62.089,62.4615,63.055,63.1601,63.3927,63.4043,64.2184,64.3356,65.1914,65.5315,65.7774,65.7824,66.0884,66.3403,66.6591,66.766,66.7879,68.2976,69.5319,70.573,71.0481,72.5421,72.6239,72.9532,75.309,80.3232,81.6198,83.0389,85.2328,90.3735,95.8013,0.0435899,0.0539014,0.0640791,0.0663172,0.0756382,0.124462,150,299790
-1.46843e+07,0.969366,0.000290494,2,3,0,1.46844e+07,0.0436073,60.3288,0.976297,1.16014,0.0436073,60.3288,0.976297,1.16014,0.0141075,0.0196293,0.0268586,0.0336449,0.0407146,0.0491488,0.0583428,0.0671093,0.0760978,0.0862176,0.0951012,0.108041,0.116238,0.130966,0.140972,0.155402,0.170697,0.18536,0.203751,0.220509,0.241982,0.262246,0.288487,0.310169,0.339685,0.37079,0.407691,0.444768,0.485514,0.541636,0.593573,0.660653,0.739786,0.847223,0.957259,1.1534,1.36859,1.67699,2.41877,3.54926,-8.09261,-7.37533,-6.69444,-6.20526,-5.7911,-5.38229,-5.00992,-4.70594,-4.433,-4.16188,-3.94893,-3.67192,-3.51312,-3.25407,-3.09419,-2.88258,-2.67873,-2.49978,-2.29436,-2.12272,-1.92094,-1.74631,-1.53922,-1.38187,-1.18448,-0.994215,-0.788203,-0.599189,-0.408848,-0.17132,0.0275132,0.260012,0.505674,0.800131,1.06529,1.47004,1.8415,2.28279,3.07812,3.91083,61.8247,62.0863,62.4582,63.0509,63.1558,63.3881,63.3997,64.2126,64.3296,65.1842,65.5238,65.7694,65.7743,66.0799,66.3314,66.6498,66.7565,66.7784,68.2861,69.5187,70.5584,71.0328,72.5249,72.6065,72.9354,75.2882,80.2962,81.5913,83.0087,85.2001,90.335,95.7568,0.0435561,0.0538596,0.0640294,0.0662658,0.0755796,0.124366,150,299790
-1.46836e+07,0.906371,0.000290494,3,7,0,1.46843e+07,0.0433247,60.3288,0.976297,1.16016,0.0433247,60.3288,0.976297,1.16016,0.014108,0.0196303,0.0268602,0.033647,0.0407175,0.0491526,0.0583478,0.0671156,0.0761053,0.0862268,0.0951119,0.108054,0.116252,0.130983,0.140992,0.155425,0.170724,0.18539,0.203786,0.220549,0.242028,0.262298,0.288547,0.310236,0.339763,0.370879,0.407794,0.444887,0.48565,0.541797,0.593759,0.660874,0.74005,0.847549,0.957655,1.15393,1.36928,1.67794,2.42047,3.55235,-8.09251,-7.37521,-6.6943,-6.20511,-5.79093,-5.3821,-5.00972,-4.70572,-4.43276,-4.16163,-3.94866,-3.67164,-3.51283,-3.25376,-3.09387,-2.88224,-2.67837,-2.49941,-2.29396,-2.12232,-1.92051,-1.74587,-1.53875,-1.38138,-1.18396,-0.993674,-0.787634,-0.598591,-0.408221,-0.170654,0.0282139,0.260756,0.506467,0.800987,1.06621,1.47105,1.84262,2.28405,3.07966,3.91274,61.8151,62.0751,62.4447,63.0336,63.1379,63.3687,63.3803,64.1882,64.3045,65.1539,65.4915,65.7356,65.7405,66.0443,66.2943,66.6108,66.7169,66.7387,68.2375,69.4631,70.4969,70.9687,72.4525,72.5337,72.8607,75.2008,80.1829,81.4714,82.8817,85.0623,90.1727,95.5695,0.0434138,0.0536838,0.0638204,0.0660495,0.0753328,0.123959,150,299790
-1.4683e+07,0.403715,0.000290494,5,31,0,1.46836e+07,0.0430355,60.3288,0.976299,1.16018,0.0430355,60.3288,0.976299,1.16018,0.0141086,0.0196312,0.0268617,0.0336492,0.0407205,0.0491566,0.0583529,0.067122,0.0761131,0.0862362,0.0951228,0.108067,0.116267,0.131001,0.141012,0.155448,0.170751,0.185421,0.203822,0.220589,0.242075,0.262351,0.288609,0.310305,0.339842,0.370971,0.4079,0.445008,0.485789,0.541963,0.59395,0.6611,0.74032,0.847884,0.958061,1.15447,1.36999,1.67893,2.42222,3.55552,-8.09239,-7.37508,-6.69415,-6.20494,-5.79075,-5.38191,-5.0095,-4.70549,-4.43252,-4.16137,-3.94839,-3.67135,-3.51253,-3.25344,-3.09354,-2.88189,-2.678,-2.49903,-2.29356,-2.1219,-1.92007,-1.7454,-1.53827,-1.38087,-1.18343,-0.993119,-0.787049,-0.597978,-0.407577,-0.16997,0.0289336,0.26152,0.50728,0.801865,1.06715,1.4721,1.84378,2.28534,3.08125,3.9147,61.8053,62.0636,62.4308,63.016,63.1196,63.3489,63.3604,64.1632,64.2788,65.1229,65.4584,65.7009,65.7058,66.0078,66.2562,66.5708,66.6763,66.6979,68.1877,69.4061,70.4339,70.9029,72.3783,72.459,72.7843,75.1113,80.0666,81.3485,82.7515,84.9211,90.0063,95.3774,0.0432677,0.0535032,0.0636057,0.0658273,0.0750793,0.12354,150,299790
-1.46828e+07,0.98507,0.000290494,1,1,0,1.4683e+07,0.0429673,60.3288,0.976299,1.16019,0.0429673,60.3288,0.976299,1.16019,0.0141088,0.0196315,0.0268621,0.0336497,0.0407212,0.0491575,0.0583542,0.0671235,0.0761149,0.0862384,0.0951254,0.10807,0.116271,0.131006,0.141017,0.155454,0.170757,0.185428,0.20383,0.220599,0.242086,0.262363,0.288624,0.310321,0.339861,0.370992,0.407925,0.445037,0.485822,0.542002,0.593995,0.661154,0.740384,0.847963,0.958156,1.1546,1.37016,1.67916,2.42263,3.55627,-8.09237,-7.37505,-6.69412,-6.20491,-5.79071,-5.38186,-5.00945,-4.70544,-4.43246,-4.16131,-3.94833,-3.67128,-3.51246,-3.25336,-3.09346,-2.88181,-2.67792,-2.49894,-2.29347,-2.1218,-1.91996,-1.7453,-1.53816,-1.38075,-1.18331,-0.992989,-0.786912,-0.597835,-0.407426,-0.16981,0.0291019,0.261698,0.507471,0.80207,1.06737,1.47234,1.84405,2.28564,3.08163,3.91516,61.803,62.0609,62.4275,63.0118,63.1152,63.3443,63.3557,64.1573,64.2727,65.1156,65.4506,65.6928,65.6977,65.9991,66.2473,66.5614,66.6667,66.6883,68.176,69.3926,70.419,70.8874,72.3608,72.4414,72.7662,75.0902,80.0392,81.3195,82.7208,84.8878,89.967,95.3321,0.0432332,0.0534606,0.063555,0.0657749,0.0750195,0.123442,150,299790
-1.46826e+07,0.969006,0.000290494,2,3,0,1.46828e+07,0.0428992,60.3288,0.976296,1.1602,0.0428992,60.3288,0.976296,1.1602,0.0141089,0.0196317,0.0268624,0.0336503,0.0407218,0.0491584,0.0583554,0.067125,0.0761167,0.0862406,0.095128,0.108073,0.116274,0.13101,0.141021,0.155459,0.170764,0.185435,0.203839,0.220608,0.242097,0.262376,0.288638,0.310338,0.33988,0.371014,0.40795,0.445065,0.485855,0.542041,0.594041,0.661207,0.740448,0.848042,0.958252,1.15473,1.37033,1.67939,2.42305,3.55702,-8.09234,-7.37501,-6.69408,-6.20486,-5.79067,-5.38181,-5.0094,-4.70538,-4.4324,-4.16124,-3.94826,-3.67121,-3.51238,-3.25328,-3.09338,-2.88172,-2.67783,-2.49884,-2.29337,-2.12169,-1.91986,-1.74518,-1.53804,-1.38063,-1.18318,-0.992853,-0.786769,-0.597685,-0.40727,-0.169644,0.0292766,0.261883,0.507668,0.802282,1.0676,1.4726,1.84432,2.28595,3.08201,3.91563,61.8007,62.0582,62.4242,63.0076,63.1109,63.3396,63.351,64.1514,64.2666,65.1083,65.4428,65.6846,65.6895,65.9905,66.2383,66.552,66.6571,66.6787,68.1643,69.3792,70.4042,70.8719,72.3433,72.4238,72.7482,75.0691,80.0118,81.2905,82.6901,84.8544,89.9278,95.2868,0.0431987,0.0534179,0.0635043,0.0657224,0.0749596,0.123343,150,299790
