# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = total_model
# start_datetime = 2023-07-19 10:46:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/3together.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpziw3_g8o/cocgm0ci.json
# random
#   seed = 7026
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/together/total-20230719114654.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-10460.9,0.939182,0.350387,2,7,0,10463.7,0.315382,73.0268,-0.112885,0.315382,73.0268,-0.112885,3.25499e+07,1.36892e+06,57571.6,23.8058,23.7448,23.7687,23.7664,23.7665,23.7558,23.7249,23.756,23.7513,23.8575,23.7919,23.8547,23.8302,23.7726,23.7987,23.8526,23.7774,23.7209,23.7937,23.7912,23.7743,23.7795,23.7687,23.7678,23.7365,23.7682,23.8044,23.7766,23.7712,23.7826,23.7727,23.7934,23.7676,23.7936,23.7526,23.7464,23.7895,23.793,23.7601,23.668,74.3725,74.9858,75.9758,77.7833,78.1275,78.9116,78.9515,81.8986,82.3436,85.7143,87.1014,88.1175,88.138,89.4164,90.4783,91.8336,92.2903,92.3842,98.9329,104.362,108.959,111.057,117.643,118.002,119.449,129.732,151.148,156.578,162.472,171.488,192.197,213.519,0.125991,0.156244,0.186292,0.192921,0.220597,0.365227,150,299790
-10460.2,0.999849,0.350387,3,7,0,10461.2,0.323514,72.8507,-0.132327,0.323514,72.8507,-0.132327,3.2538e+07,1.36867e+06,57571.6,23.8039,23.7425,23.7661,23.7636,23.7634,23.7525,23.7213,23.7522,23.7474,23.8535,23.7877,23.8503,23.8258,23.768,23.794,23.8478,23.7725,23.716,23.7886,23.7861,23.7692,23.7743,23.7634,23.7625,23.7312,23.763,23.7991,23.7714,23.7661,23.7776,23.7677,23.7887,23.763,23.7893,23.7486,23.743,23.7867,23.7911,23.7598,23.6696,74.0139,74.6121,75.5865,77.3804,77.7234,78.5061,78.546,81.4985,81.9453,85.3362,86.7339,87.7583,87.779,89.0687,90.1405,91.5088,91.97,92.0649,98.6836,104.175,108.827,110.951,117.616,117.98,119.445,129.854,151.532,157.028,162.993,172.116,193.07,214.638,0.127661,0.158344,0.188827,0.195553,0.223634,0.370352,150,299790
-10459,0.989158,0.350387,2,3,0,10460.3,0.332287,71.6737,-0.14354,0.332287,71.6737,-0.14354,3.25338e+07,1.36858e+06,57571.6,23.8026,23.7411,23.7644,23.7618,23.7615,23.7505,23.7192,23.7501,23.7451,23.8512,23.7853,23.8479,23.8234,23.7655,23.7915,23.8453,23.77,23.7135,23.7862,23.7836,23.7668,23.7719,23.7612,23.7603,23.7291,23.761,23.7973,23.7697,23.7646,23.7763,23.7666,23.7879,23.7626,23.7893,23.749,23.7442,23.7886,23.7939,23.7645,23.6763,72.7241,73.3114,74.2732,76.0525,76.3935,77.1724,77.212,80.1558,80.6019,83.9896,85.3871,86.4116,86.4324,87.7224,88.7946,90.1636,90.6251,90.7201,97.344,102.841,107.496,109.621,116.291,116.655,118.12,128.532,150.205,155.698,161.658,170.773,191.703,213.24,0.128949,0.15996,0.190773,0.197573,0.225958,0.374197,150,299790
-10459.3,0.787436,0.350387,3,7,0,10460.8,0.336214,72.2406,-0.151898,0.336214,72.2406,-0.151898,3.25283e+07,1.36847e+06,57571.6,23.8017,23.74,23.7632,23.7605,23.7601,23.7489,23.7176,23.7483,23.7433,23.8493,23.7834,23.8459,23.8213,23.7634,23.7894,23.8431,23.7678,23.7112,23.7838,23.7813,23.7644,23.7695,23.7587,23.7579,23.7267,23.7586,23.7949,23.7673,23.7622,23.774,23.7644,23.7857,23.7605,23.7874,23.7473,23.7427,23.7874,23.7931,23.7645,23.6772,73.2168,73.8027,74.7663,76.5562,76.8999,77.6854,77.7255,80.6995,81.1507,84.5797,85.9953,87.0333,87.0543,88.3616,89.4484,90.8363,91.3043,91.4005,98.1187,103.695,108.419,110.576,117.344,117.713,119.2,129.766,151.76,157.333,163.381,172.629,193.863,215.71,0.130033,0.161318,0.192407,0.199268,0.22791,0.377469,150,299790
-10461.1,0.907696,0.350387,4,15,0,10463.9,0.299676,71.2962,-0.0612464,0.299676,71.2962,-0.0612464,3.25827e+07,1.36961e+06,57571.6,23.8106,23.7504,23.775,23.7734,23.7741,23.764,23.7336,23.7652,23.761,23.8677,23.8023,23.8656,23.8415,23.7842,23.8106,23.8648,23.7899,23.7337,23.8067,23.8044,23.7879,23.7932,23.7826,23.7819,23.7507,23.7826,23.8188,23.791,23.7857,23.797,23.787,23.8076,23.7815,23.807,23.7656,23.7585,23.8005,23.8025,23.7664,23.6704,73.0577,73.6967,74.7076,76.517,76.8581,77.6324,77.6717,80.5549,80.9876,84.2501,85.5868,86.5642,86.5839,87.812,88.8308,90.1296,90.567,90.6569,96.9137,102.087,106.462,108.457,114.716,115.058,116.432,126.197,146.527,151.682,157.276,165.835,185.498,205.747,0.121773,0.150949,0.179906,0.186293,0.212949,0.352262,150,299790
-10460.1,0.985318,0.350387,3,7,0,10461.5,0.308454,71.216,-0.0964999,0.308454,71.216,-0.0964999,3.25591e+07,1.36911e+06,57571.6,23.8074,23.7466,23.7708,23.7687,23.769,23.7585,23.7277,23.7589,23.7544,23.8608,23.7952,23.8581,23.8338,23.7762,23.8024,23.8564,23.7812,23.7248,23.7976,23.7952,23.7784,23.7836,23.7728,23.7719,23.7406,23.7723,23.8084,23.7806,23.7752,23.7865,23.7764,23.797,23.771,23.7967,23.7555,23.7488,23.7913,23.7942,23.7598,23.666,72.6673,73.2752,74.2499,76.0176,76.3532,77.1167,77.1555,80.0165,80.4477,83.709,85.0494,86.0307,86.0505,87.2847,88.3095,89.617,90.0575,90.1481,96.4608,101.691,106.118,108.139,114.479,114.825,116.218,126.118,146.739,151.968,157.643,166.327,186.275,206.816,0.123702,0.153383,0.182857,0.189359,0.216502,0.358374,150,299790
-10458.8,0.804265,0.350387,3,15,0,10462.7,0.360317,70.9503,-0.194045,0.360317,70.9503,-0.194045,3.25001e+07,1.36787e+06,57571.6,23.7966,23.7341,23.7565,23.7531,23.7521,23.7404,23.7085,23.7388,23.7334,23.8389,23.7727,23.8349,23.8101,23.7518,23.7776,23.8311,23.7556,23.6988,23.7713,23.7687,23.7517,23.7568,23.746,23.7452,23.714,23.746,23.7825,23.7551,23.7503,23.7625,23.7533,23.7752,23.7507,23.7786,23.7395,23.7367,23.7832,23.7914,23.7676,23.6857,71.4717,72.019,72.9416,74.6939,75.0339,75.8139,75.8538,78.8338,79.2884,82.7576,84.195,85.2504,85.2718,86.6025,87.7098,89.125,89.6023,89.7006,96.564,102.269,107.104,109.312,116.241,116.619,118.141,128.955,151.448,157.144,163.323,172.771,194.447,216.737,0.134377,0.166787,0.199012,0.206125,0.235822,0.390733,150,299790
-10459.1,0.945623,0.350387,4,15,0,10459.5,0.361993,70.5844,-0.214544,0.361993,70.5844,-0.214544,3.24784e+07,1.36742e+06,57571.6,23.7943,23.7314,23.7533,23.7495,23.7483,23.7362,23.7039,23.7339,23.7282,23.8335,23.7671,23.8289,23.8039,23.7453,23.7709,23.8242,23.7484,23.6914,23.7636,23.7607,23.7435,23.7484,23.7373,23.7363,23.7049,23.7366,23.7729,23.7453,23.7403,23.7522,23.7429,23.7646,23.7399,23.7675,23.7283,23.7254,23.7719,23.7801,23.7566,23.6753,70.8584,71.3716,72.2496,73.9387,74.2684,75.0267,75.0655,77.9779,78.4238,81.8353,83.2525,84.2941,84.3152,85.6297,86.7242,88.124,88.5964,88.6937,95.4958,101.16,105.965,108.16,115.052,115.429,116.943,127.71,150.12,155.796,161.956,171.373,192.984,215.208,0.134647,0.167157,0.199496,0.206636,0.236449,0.392022,150,299790
-10460.3,0.947531,0.350387,3,7,0,10463,0.372455,67.587,-0.214866,0.372455,67.587,-0.214866,3.24839e+07,1.36753e+06,57571.6,23.7938,23.7309,23.7528,23.749,23.7477,23.7357,23.7035,23.7335,23.7279,23.8332,23.7668,23.8288,23.8038,23.7454,23.7711,23.8245,23.7488,23.6919,23.7643,23.7616,23.7445,23.7496,23.7387,23.7379,23.7068,23.7388,23.7754,23.7481,23.7434,23.7557,23.7468,23.7689,23.7448,23.7731,23.7345,23.7326,23.78,23.7894,23.768,23.6888,67.8531,68.3581,69.222,70.8835,71.2078,71.9534,71.9915,74.8537,75.2917,78.6411,80.0317,81.0534,81.0741,82.3631,83.4362,84.8082,85.2712,85.3665,92.0277,97.5688,102.266,104.411,111.143,111.511,112.989,123.496,145.341,150.871,156.87,166.04,187.074,208.696,0.135153,0.167792,0.200256,0.207423,0.237345,0.393344,150,299790
-10458.8,0.85515,0.350387,3,11,0,10463.6,0.347253,71.5577,-0.183106,0.347253,71.5577,-0.183106,3.25036e+07,1.36795e+06,57571.6,23.7982,23.7359,23.7585,23.7553,23.7545,23.7428,23.711,23.7414,23.7361,23.8417,23.7756,23.8378,23.813,23.7547,23.7805,23.834,23.7584,23.7016,23.774,23.7713,23.7542,23.7592,23.7483,23.7473,23.716,23.7478,23.784,23.7564,23.7513,23.7631,23.7535,23.775,23.7499,23.7771,23.7374,23.7335,23.7789,23.7856,23.7592,23.6745,72.1924,72.742,73.6624,75.4001,75.7363,76.5072,76.5465,79.4853,79.9331,83.3476,84.7616,85.7997,85.8207,87.1294,88.2183,89.6099,90.0793,90.1759,96.9255,102.538,107.296,109.468,116.291,116.663,118.162,128.817,150.999,156.619,162.718,172.045,193.453,215.477,0.132065,0.163892,0.195536,0.20252,0.231684,0.383938,150,299790
-10460.1,0.97551,0.350387,3,7,0,10460.6,0.354991,72.8978,-0.202672,0.354991,72.8978,-0.202672,3.24874e+07,1.36761e+06,57571.6,23.7958,23.7332,23.7554,23.7518,23.7507,23.7388,23.7067,23.7369,23.7313,23.8367,23.7704,23.8323,23.8074,23.7489,23.7746,23.8279,23.7522,23.6953,23.7676,23.7647,23.7475,23.7524,23.7413,23.7403,23.7089,23.7407,23.7769,23.7492,23.7441,23.7559,23.7465,23.768,23.7431,23.7705,23.731,23.7276,23.7735,23.781,23.7561,23.6733,73.3203,73.86,74.7755,76.5238,76.864,77.6452,77.6852,80.6776,81.1349,84.6295,86.0795,87.1449,87.1665,88.5105,89.6292,91.0598,91.5425,91.6418,98.589,104.371,109.276,111.516,118.552,118.936,120.482,131.472,154.353,160.15,166.44,176.059,198.136,220.843,0.134318,0.166725,0.198954,0.20607,0.23578,0.390863,150,299790
-10460.7,0.864451,0.350387,4,15,0,10462.7,0.331481,67.4837,-0.16244,0.331481,67.4837,-0.16244,3.25142e+07,1.36817e+06,57571.6,23.8007,23.7389,23.7619,23.7589,23.7583,23.747,23.7154,23.746,23.7408,23.8466,23.7806,23.8429,23.8182,23.76,23.7858,23.8394,23.7639,23.7071,23.7795,23.7768,23.7596,23.7646,23.7535,23.7525,23.721,23.7526,23.7886,23.7608,23.7554,23.7668,23.7569,23.7779,23.7523,23.7787,23.7382,23.733,23.7771,23.7822,23.7525,23.6643,68.2723,68.797,69.6652,71.287,71.5993,72.3139,72.3503,75.0633,75.4757,78.6145,79.9123,80.8646,80.8838,82.0839,83.0819,84.3572,84.7873,84.8758,91.0574,96.196,100.553,102.543,108.791,109.133,110.506,120.271,140.615,145.773,151.372,159.935,179.602,199.844,0.126933,0.157485,0.187853,0.194556,0.222542,0.368776,150,299790
-10462,0.901339,0.350387,3,7,0,10462.2,0.324905,67.4328,-0.162471,0.324905,67.4328,-0.162471,3.25094e+07,1.36807e+06,57571.6,23.8009,23.7391,23.762,23.759,23.7584,23.7471,23.7155,23.746,23.7408,23.8465,23.7804,23.8426,23.8178,23.7596,23.7854,23.8388,23.7632,23.7063,23.7786,23.7758,23.7585,23.7633,23.7521,23.751,23.7193,23.7507,23.7865,23.7585,23.7529,23.764,23.7538,23.7745,23.7485,23.7745,23.7335,23.7277,23.7711,23.7754,23.7443,23.6547,68.205,68.719,69.5696,71.1593,71.4655,72.1662,72.2019,74.8633,75.2679,78.3492,79.6238,80.5592,80.5781,81.7571,82.7378,83.9912,84.414,84.501,90.5801,95.6371,99.9269,101.887,108.043,108.379,109.733,119.359,139.431,144.523,150.05,158.505,177.93,197.93,0.125608,0.155839,0.185888,0.192521,0.220218,0.365023,150,299790
-10460,1,0.350387,3,7,0,10461.8,0.352528,70.049,-0.142926,0.352528,70.049,-0.142926,3.25498e+07,1.36892e+06,57571.6,23.8023,23.7408,23.7642,23.7617,23.7615,23.7506,23.7195,23.7505,23.7458,23.852,23.7863,23.8492,23.8248,23.7672,23.7935,23.8476,23.7726,23.7164,23.7894,23.7872,23.7708,23.7764,23.7661,23.7657,23.735,23.7674,23.8044,23.7774,23.773,23.7856,23.7767,23.799,23.7747,23.8028,23.7638,23.761,23.8073,23.815,23.7897,23.7057,71.1448,71.754,72.7507,74.5923,74.9449,75.75,75.791,78.8294,79.2893,82.778,84.2152,85.2681,85.2894,86.6144,87.7151,89.1198,89.5931,89.6905,96.4742,102.092,106.843,109.009,115.803,116.173,117.664,128.25,150.237,155.802,161.837,171.063,192.228,213.987,0.13215,0.163936,0.195513,0.20248,0.231555,0.383136,150,299790
-10460.2,0.972069,0.350387,2,7,0,10461.9,0.338,71.5538,-0.195683,0.338,71.5538,-0.195683,3.24845e+07,1.36754e+06,57571.6,23.7972,23.7347,23.7571,23.7536,23.7525,23.7407,23.7086,23.7388,23.7332,23.8386,23.7722,23.8341,23.8091,23.7506,23.7761,23.8294,23.7535,23.6964,23.7685,23.7655,23.7481,23.7528,23.7414,23.7401,23.7084,23.7397,23.7755,23.7475,23.7419,23.7531,23.7431,23.7639,23.7382,23.7646,23.7241,23.7191,23.7635,23.769,23.7406,23.6542,72.0285,72.544,73.4147,75.0716,75.3935,76.1325,76.1703,78.9985,79.4305,82.7322,84.1025,85.1094,85.1298,86.4001,87.4579,88.8107,89.2672,89.3611,95.9361,101.415,106.066,108.191,114.871,115.235,116.704,127.152,148.935,154.46,160.457,169.63,190.698,212.384,0.130306,0.161724,0.19297,0.199868,0.228679,0.379261,150,299790
-10462.8,0.854965,0.350387,2,3,0,10463.7,0.367617,73.1975,-0.177059,0.367617,73.1975,-0.177059,3.25236e+07,1.36837e+06,57571.6,23.7982,23.7361,23.7588,23.7557,23.755,23.7436,23.7121,23.7427,23.7376,23.8434,23.7775,23.84,23.8154,23.7575,23.7836,23.8374,23.7622,23.7058,23.7786,23.7763,23.7597,23.7651,23.7547,23.7542,23.7235,23.7559,23.7929,23.7659,23.7616,23.7743,23.7656,23.7881,23.7642,23.7928,23.7543,23.7525,23.7998,23.8089,23.7866,23.7059,73.9611,74.5662,75.5751,77.4715,77.8377,78.676,78.7188,81.9063,82.391,86.0803,87.6049,88.7233,88.7459,90.1546,91.3258,92.8215,93.3258,93.4295,100.667,106.669,111.75,114.067,121.336,121.732,123.328,134.656,158.184,164.137,170.593,180.462,203.094,226.356,0.136748,0.169703,0.202457,0.209685,0.239854,0.397065,150,299790
-10460.4,1,0.350387,3,15,0,10463.8,0.318782,71.4937,-0.151952,0.318782,71.4937,-0.151952,3.25152e+07,1.36819e+06,57571.6,23.8021,23.7404,23.7635,23.7607,23.7602,23.749,23.7175,23.7481,23.743,23.8488,23.7827,23.8451,23.8203,23.7621,23.788,23.8415,23.7659,23.709,23.7813,23.7785,23.7613,23.7661,23.7548,23.7536,23.7219,23.7533,23.7891,23.761,23.7553,23.7663,23.756,23.7765,23.7503,23.776,23.7348,23.7284,23.7714,23.775,23.7426,23.6515,72.4094,72.9596,73.865,75.5482,75.8717,76.6111,76.6488,79.4516,79.8772,83.1149,84.4529,85.4347,85.4545,86.6916,87.7204,89.035,89.4784,89.5696,95.9429,101.243,105.739,107.792,114.244,114.596,116.015,126.104,147.147,152.485,158.281,167.149,187.524,208.506,0.126192,0.156546,0.186715,0.193373,0.221178,0.366581,150,299790
-10461.7,0.817213,0.350387,3,15,0,10464.4,0.361875,71.0111,-0.149996,0.361875,71.0111,-0.149996,3.25493e+07,1.36891e+06,57571.6,23.8013,23.7397,23.763,23.7604,23.7601,23.7492,23.718,23.749,23.7442,23.8505,23.7848,23.8477,23.8233,23.7658,23.792,23.8462,23.7712,23.715,23.7882,23.786,23.7697,23.7754,23.7652,23.7649,23.7344,23.767,23.8042,23.7774,23.7732,23.7861,23.7775,23.8001,23.7762,23.8048,23.7663,23.7643,23.8114,23.82,23.7966,23.7145,72.0663,72.6884,73.7099,75.6029,75.9659,76.7949,76.8372,79.9697,80.4441,84.0442,85.5276,86.6145,86.6365,88.0043,89.1406,90.5906,91.0792,91.1797,98.1814,103.978,108.879,111.113,118.118,118.5,120.037,130.946,153.592,159.321,165.534,175.029,196.804,219.185,0.134443,0.166796,0.198936,0.206026,0.235618,0.389796,150,299790
-10458.5,1,0.350387,2,3,0,10461.3,0.34949,70.1874,-0.18554,0.34949,70.1874,-0.18554,3.25025e+07,1.36792e+06,57571.6,23.7979,23.7356,23.7581,23.7548,23.754,23.7423,23.7105,23.7409,23.7355,23.8411,23.7749,23.8371,23.8123,23.7541,23.7798,23.8333,23.7578,23.701,23.7734,23.7707,23.7536,23.7586,23.7477,23.7467,23.7154,23.7472,23.7835,23.7559,23.7509,23.7627,23.7532,23.7748,23.7498,23.7771,23.7374,23.7337,23.7793,23.7863,23.7603,23.6762,70.7859,71.3246,72.228,73.9359,74.2666,75.0249,75.0636,77.9558,78.3966,81.7587,83.1511,84.1735,84.1942,85.4831,86.5555,87.9262,88.3885,88.4836,95.1319,100.66,105.346,107.486,114.205,114.572,116.048,126.541,148.382,153.916,159.921,169.103,190.178,211.857,0.131869,0.163654,0.195256,0.202231,0.231357,0.383393,150,299790
