lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,M,theta.1,theta.2,theta.3,theta.4,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
# Adaptation terminated
# Step size = 0.000492758
# Diagonal elements of inverse mass matrix:
# 0.000926344, 2.43926e-05, 2.45976e-05, 0.00043722
-1.4697e+07,0.334444,0.000492758,4,15,0,1.46989e+07,0.105572,87.3227,0.964801,1.24625,0.105572,87.3227,0.964801,1.24625,0.0139871,0.0194303,0.0265377,0.0331924,0.0401092,0.0483417,0.0572939,0.0658101,0.0745232,0.0843118,0.092887,0.10535,0.113228,0.127354,0.13693,0.150711,0.165283,0.17922,0.196658,0.212506,0.232761,0.251823,0.276434,0.29671,0.324231,0.353135,0.3873,0.421499,0.45894,0.510278,0.55756,0.618326,0.689595,0.785688,0.883368,1.0558,1.24276,1.50717,2.12926,3.04937,-8.02512,-7.31135,-6.63443,-6.14856,-5.73753,-5.33215,-4.96321,-4.66229,-4.3923,-4.12431,-3.91398,-3.64059,-3.48398,-3.22869,-3.07126,-2.86303,-2.66261,-2.48683,-2.2852,-2.11689,-1.9192,-1.74828,-1.54579,-1.39209,-1.19948,-1.01405,-0.813516,-0.62977,-0.444975,-0.214723,-0.0222953,0.202333,0.439216,0.722496,0.976954,1.36415,1.71818,2.13706,2.88739,3.6673,92.43,93.3085,94.5499,96.5111,96.8561,97.6179,97.6559,100.298,100.675,103.411,104.489,105.264,105.28,106.241,107.03,108.023,108.356,108.424,113.066,116.799,119.908,121.315,125.698,125.936,126.893,133.66,147.668,151.216,155.07,160.971,174.566,188.629,0.0744819,0.0920492,0.109385,0.113197,0.129071,0.211923,150,299790
-1.46965e+07,0.919913,0.000492758,1,1,0,1.4697e+07,0.105366,87.3227,0.964802,1.24631,0.105366,87.3227,0.964802,1.24631,0.0139875,0.019431,0.0265388,0.0331939,0.0401112,0.0483443,0.0572973,0.0658143,0.0745283,0.0843179,0.0928942,0.105358,0.113238,0.127366,0.136943,0.150726,0.1653,0.179239,0.19668,0.212532,0.23279,0.251855,0.276472,0.296752,0.324279,0.35319,0.387363,0.42157,0.459021,0.510372,0.557668,0.618452,0.689743,0.785868,0.883582,1.05608,1.24311,1.50764,2.13003,3.05064,-8.02499,-7.31121,-6.63428,-6.1484,-5.73736,-5.33196,-4.96302,-4.66208,-4.39208,-4.12409,-3.91374,-3.64034,-3.48372,-3.22842,-3.07098,-2.86275,-2.66232,-2.48652,-2.28489,-2.11657,-1.91886,-1.74793,-1.54543,-1.39172,-1.19909,-1.01365,-0.813098,-0.629336,-0.444525,-0.214252,-0.0218069,0.202844,0.439751,0.723061,0.977548,1.36479,1.71887,2.1378,2.88824,3.66827,92.4203,93.2972,94.5363,96.494,96.8385,97.5989,97.6368,100.274,100.651,103.382,104.458,105.232,105.248,106.208,106.995,107.987,108.318,108.387,113.022,116.749,119.853,121.258,125.634,125.872,126.828,133.585,147.574,151.118,154.966,160.861,174.439,188.484,0.0744096,0.0919601,0.10928,0.113088,0.128947,0.211721,150,299790
-1.46921e+07,0.33232,0.000492758,4,15,0,1.46965e+07,0.103448,87.3227,0.964794,1.24692,0.103448,87.3227,0.964794,1.24692,0.0139912,0.0194371,0.0265486,0.0332077,0.0401296,0.0483688,0.057329,0.0658535,0.0745757,0.0843752,0.0929605,0.105439,0.113328,0.127473,0.137063,0.150865,0.16546,0.17942,0.196888,0.212766,0.233059,0.252158,0.276821,0.297141,0.324724,0.353696,0.387945,0.422232,0.459773,0.511254,0.558676,0.619629,0.691129,0.787551,0.885585,1.05868,1.24643,1.51203,2.13723,3.06256,-8.02381,-7.30993,-6.63287,-6.14689,-5.73576,-5.33026,-4.96121,-4.66019,-4.3901,-4.12201,-3.91159,-3.63808,-3.4814,-3.22599,-3.06848,-2.86014,-2.65961,-2.48373,-2.28198,-2.11357,-1.91575,-1.74472,-1.54209,-1.38827,-1.19551,-1.00993,-0.809234,-0.625329,-0.440368,-0.209899,-0.0172835,0.207574,0.444711,0.728309,0.983067,1.37075,1.72525,2.14471,2.89618,3.67734,92.33,93.1919,94.4099,96.3349,96.6736,97.4215,97.4587,100.054,100.424,103.112,104.171,104.933,104.949,105.894,106.669,107.646,107.973,108.04,112.606,116.28,119.34,120.725,125.042,125.276,126.219,132.887,146.698,150.199,154.001,159.825,173.245,187.132,0.073733,0.0911261,0.108291,0.112065,0.127783,0.209837,150,299790
-1.469e+07,0.62768,0.000492758,3,7,0,1.46921e+07,0.102549,87.3227,0.964789,1.24722,0.102549,87.3227,0.964789,1.24722,0.0139929,0.01944,0.0265532,0.0332142,0.0401383,0.0483803,0.0573439,0.065872,0.074598,0.0844021,0.0929917,0.105477,0.11337,0.127524,0.13712,0.15093,0.165535,0.179505,0.196986,0.212876,0.233186,0.252301,0.276986,0.297324,0.324933,0.353934,0.388219,0.422543,0.460127,0.51167,0.559151,0.620183,0.691782,0.788344,0.88653,1.05991,1.24799,1.5141,2.14064,3.0682,-8.02324,-7.30931,-6.6322,-6.14617,-5.73499,-5.32944,-4.96035,-4.65928,-4.38915,-4.12102,-3.91056,-3.637,-3.48029,-3.22483,-3.06729,-2.8589,-2.65833,-2.4824,-2.28061,-2.11215,-1.91427,-1.74319,-1.5405,-1.38663,-1.19381,-1.00817,-0.807401,-0.623428,-0.438396,-0.207836,-0.0151394,0.209816,0.447061,0.730795,0.985682,1.37357,1.72827,2.14799,2.89994,3.68164,92.2876,93.1424,94.3506,96.2601,96.5962,97.3382,97.3751,99.9498,100.318,102.985,104.036,104.793,104.808,105.747,106.516,107.486,107.81,107.877,112.411,116.059,119.099,120.475,124.763,124.996,125.933,132.558,146.286,149.766,153.546,159.336,172.682,186.494,0.0734135,0.0907322,0.107824,0.111582,0.127233,0.208947,150,299790
-1.46895e+07,0.843666,0.000492758,2,3,0,1.469e+07,0.102339,87.3227,0.96479,1.2473,0.102339,87.3227,0.96479,1.2473,0.0139933,0.0194406,0.0265543,0.0332157,0.0401403,0.048383,0.0573474,0.0658763,0.0746032,0.0844084,0.092999,0.105485,0.11338,0.127536,0.137133,0.150945,0.165553,0.179525,0.197009,0.212902,0.233216,0.252335,0.277024,0.297367,0.324982,0.35399,0.388283,0.422616,0.46021,0.511767,0.559262,0.620313,0.691935,0.78853,0.886751,1.0602,1.24836,1.51459,2.14144,3.06953,-8.02309,-7.30915,-6.63203,-6.14598,-5.7348,-5.32924,-4.96013,-4.65905,-4.38891,-4.12077,-3.91031,-3.63674,-3.48002,-3.22454,-3.06699,-2.8586,-2.65801,-2.48208,-2.28027,-2.1118,-1.91391,-1.74282,-1.54011,-1.38623,-1.1934,-1.00774,-0.806958,-0.622968,-0.43792,-0.207338,-0.014623,0.210356,0.447626,0.731392,0.986309,1.37425,1.72899,2.14877,2.90083,3.68266,92.2777,93.1309,94.3367,96.2427,96.5781,97.3187,97.3556,99.9256,100.293,102.956,104.005,104.76,104.775,105.712,106.48,107.448,107.772,107.839,112.365,116.007,119.042,120.416,124.698,124.93,125.866,132.481,146.189,149.665,153.439,159.222,172.55,186.345,0.0733386,0.0906398,0.107714,0.111469,0.127104,0.208738,150,299790
-1.4689e+07,0.689069,0.000492758,2,3,0,1.46895e+07,0.102128,87.3227,0.964792,1.24737,0.102128,87.3227,0.964792,1.24737,0.0139937,0.0194413,0.0265554,0.0332172,0.0401423,0.0483857,0.0573509,0.0658806,0.0746084,0.0844147,0.0930063,0.105494,0.11339,0.127547,0.137146,0.150961,0.165571,0.179545,0.197032,0.212928,0.233245,0.252368,0.277063,0.29741,0.325031,0.354046,0.388347,0.422689,0.460293,0.511865,0.559373,0.620444,0.692088,0.788716,0.886973,1.06049,1.24872,1.51507,2.14225,3.07086,-8.02296,-7.309,-6.63187,-6.14582,-5.73462,-5.32905,-4.95993,-4.65884,-4.38869,-4.12054,-3.91007,-3.63649,-3.47976,-3.22427,-3.06671,-2.85831,-2.65771,-2.48177,-2.27995,-2.11147,-1.91357,-1.74246,-1.53974,-1.38585,-1.193,-1.00733,-0.806529,-0.622524,-0.437459,-0.206856,-0.0141216,0.21088,0.448176,0.731973,0.986921,1.37491,1.7297,2.14954,2.90171,3.68367,92.2678,93.1193,94.3228,96.2252,96.5599,97.2992,97.336,99.9013,100.268,102.926,103.973,104.727,104.743,105.678,106.444,107.411,107.734,107.8,112.319,115.956,118.986,120.358,124.632,124.865,125.798,132.404,146.093,149.563,153.333,159.108,172.418,186.195,0.0732634,0.0905472,0.107604,0.111355,0.126975,0.208529,150,299790
-1.46885e+07,0.686215,0.000492758,2,3,0,1.4689e+07,0.101913,87.3227,0.964793,1.24743,0.101913,87.3227,0.964793,1.24743,0.0139942,0.019442,0.0265565,0.0332187,0.0401444,0.0483884,0.0573545,0.065885,0.0746138,0.0844211,0.0930138,0.105503,0.1134,0.12756,0.13716,0.150976,0.165589,0.179565,0.197056,0.212954,0.233276,0.252402,0.277102,0.297454,0.325082,0.354103,0.388413,0.422764,0.460378,0.511964,0.559487,0.620577,0.692245,0.788907,0.8872,1.06079,1.2491,1.51557,2.14307,3.07222,-8.02283,-7.30886,-6.63171,-6.14565,-5.73444,-5.32886,-4.95973,-4.65863,-4.38847,-4.12031,-3.90983,-3.63624,-3.4795,-3.224,-3.06643,-2.85802,-2.65741,-2.48145,-2.27962,-2.11113,-1.91322,-1.7421,-1.53937,-1.38547,-1.1926,-1.00692,-0.806096,-0.622075,-0.436993,-0.206367,-0.0136138,0.211412,0.448733,0.732563,0.987542,1.37558,1.73042,2.15032,2.90261,3.68469,92.2577,93.1074,94.3086,96.2073,96.5414,97.2792,97.316,99.8765,100.242,102.896,103.941,104.694,104.709,105.642,106.407,107.373,107.695,107.761,112.273,115.903,118.928,120.298,124.566,124.797,125.73,132.325,145.994,149.459,153.223,158.99,172.283,186.042,0.0731866,0.0904524,0.107492,0.111239,0.126843,0.208314,150,299790
-1.4688e+07,0.623439,0.000492758,3,7,0,1.46885e+07,0.101714,87.3227,0.964789,1.24751,0.101714,87.3227,0.964789,1.24751,0.0139945,0.0194426,0.0265575,0.0332202,0.0401463,0.048391,0.0573578,0.0658891,0.0746187,0.0844271,0.0930207,0.105512,0.113409,0.127571,0.137172,0.150991,0.165605,0.179584,0.197077,0.212979,0.233304,0.252434,0.277139,0.297495,0.325128,0.354156,0.388474,0.422833,0.460456,0.512056,0.559593,0.6207,0.69239,0.789083,0.887409,1.06106,1.24945,1.51603,2.14382,3.07348,-8.0227,-7.30872,-6.63156,-6.14548,-5.73427,-5.32867,-4.95953,-4.65843,-4.38826,-4.12009,-3.9096,-3.63599,-3.47925,-3.22374,-3.06617,-2.85774,-2.65712,-2.48116,-2.27931,-2.11081,-1.91289,-1.74176,-1.53901,-1.3851,-1.19222,-1.00652,-0.805685,-0.621649,-0.436551,-0.205905,-0.013134,0.211913,0.449259,0.733119,0.988126,1.37621,1.7311,2.15105,2.90345,3.68565,92.2483,93.0965,94.2955,96.1907,96.5243,97.2608,97.2975,99.8535,100.219,102.868,103.911,104.663,104.678,105.61,106.374,107.337,107.659,107.725,112.229,115.854,118.874,120.242,124.504,124.735,125.666,132.252,145.902,149.363,153.123,158.882,172.158,185.901,0.0731157,0.090365,0.107388,0.111132,0.126721,0.208117,150,299790
-1.4688e+07,0.923739,0.000492758,1,1,0,1.4688e+07,0.101714,87.3227,0.964789,1.24751,0.101714,87.3227,0.964789,1.24751,0.0139945,0.0194426,0.0265575,0.0332202,0.0401463,0.048391,0.0573578,0.0658891,0.0746187,0.0844271,0.0930207,0.105512,0.113409,0.127571,0.137172,0.150991,0.165605,0.179584,0.197077,0.212979,0.233304,0.252434,0.277139,0.297495,0.325128,0.354156,0.388474,0.422833,0.460456,0.512056,0.559593,0.6207,0.69239,0.789083,0.887409,1.06106,1.24945,1.51603,2.14382,3.07348,-8.0227,-7.30872,-6.63156,-6.14548,-5.73427,-5.32867,-4.95953,-4.65843,-4.38826,-4.12009,-3.9096,-3.63599,-3.47925,-3.22374,-3.06617,-2.85774,-2.65712,-2.48116,-2.27931,-2.11081,-1.91289,-1.74176,-1.53901,-1.3851,-1.19222,-1.00652,-0.805685,-0.621649,-0.436551,-0.205905,-0.013134,0.211913,0.449259,0.733119,0.988126,1.37621,1.7311,2.15105,2.90345,3.68565,92.2483,93.0965,94.2955,96.1907,96.5243,97.2608,97.2975,99.8535,100.219,102.868,103.911,104.663,104.678,105.61,106.374,107.337,107.659,107.725,112.229,115.854,118.874,120.242,124.504,124.735,125.666,132.252,145.902,149.363,153.123,158.882,172.158,185.901,0.0731157,0.090365,0.107388,0.111132,0.126721,0.208117,150,299790
-1.46875e+07,0.918658,0.000492758,1,1,0,1.4688e+07,0.10151,87.3227,0.964788,1.24758,0.10151,87.3227,0.964788,1.24758,0.0139949,0.0194433,0.0265585,0.0332216,0.0401483,0.0483936,0.0573611,0.0658933,0.0746238,0.0844332,0.0930278,0.10552,0.113419,0.127582,0.137185,0.151006,0.165622,0.179603,0.1971,0.213004,0.233333,0.252466,0.277176,0.297536,0.325176,0.35421,0.388536,0.422904,0.460537,0.512151,0.559701,0.620826,0.692539,0.789264,0.887625,1.06134,1.24981,1.51651,2.14461,3.07477,-8.02257,-7.30858,-6.6314,-6.14532,-5.73409,-5.32848,-4.95933,-4.65822,-4.38804,-4.11986,-3.90936,-3.63574,-3.479,-3.22347,-3.06589,-2.85746,-2.65683,-2.48085,-2.27899,-2.11049,-1.91255,-1.74141,-1.53865,-1.38472,-1.19183,-1.00612,-0.805265,-0.621214,-0.4361,-0.205433,-0.0126429,0.212427,0.449797,0.733689,0.988725,1.37685,1.73179,2.1518,2.90431,3.68664,92.2387,93.0853,94.282,96.1738,96.5067,97.2419,97.2785,99.83,100.194,102.839,103.881,104.631,104.646,105.576,106.339,107.301,107.622,107.688,112.185,115.804,118.819,120.185,124.44,124.671,125.601,132.178,145.808,149.265,153.019,158.771,172.03,185.755,0.0730426,0.090275,0.107282,0.111021,0.126595,0.207913,150,299790
