# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = total_model
# start_datetime = 2023-07-19 14:36:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/3together.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpe2_kqd_7/x7kpeuc8.json
# random
#   seed = 17636
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/together/total-20230719153624.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,M,theta.1,theta.2,theta.3,theta.4,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-10438.6,0.642785,0.156052,4,31,0,10444.2,0.30498,72.9374,-0.111069,-1.22261,0.30498,72.9374,-0.111069,-1.22261,0.0142161,0.0197959,0.0271041,0.0339647,0.0411102,0.04963,0.0589096,0.0677485,0.0768004,0.0869775,0.0958981,0.108868,0.11707,0.131775,0.141744,0.156085,0.171245,0.185734,0.203849,0.220298,0.241295,0.261025,0.286458,0.30737,0.335695,0.365366,0.400331,0.435213,0.473264,0.525203,0.572797,0.633623,0.704484,0.799227,0.894628,1.06093,1.23843,1.48502,2.04815,2.84873,14.5413,15.2603,15.9426,16.4325,16.8471,17.2561,17.6283,17.9319,18.2042,18.4744,18.6864,18.9619,19.1196,19.3766,19.5349,19.7442,19.9455,20.1218,20.3239,20.4924,20.6901,20.8608,21.0627,21.2157,21.4071,21.591,21.7895,21.9709,22.1529,22.379,22.5674,22.7865,23.0167,23.2907,23.5356,23.9058,24.2418,24.636,25.3342,26.0506,74.2564,74.8517,75.8123,77.5655,77.8994,78.6601,78.6988,81.5585,81.9905,85.2635,86.611,87.5983,87.6183,88.8609,89.8932,91.2111,91.6553,91.7466,98.1198,103.409,107.89,109.936,116.362,116.713,118.125,128.168,149.109,154.422,160.191,169.018,189.303,210.2,0.1238,0.153521,0.183043,0.189557,0.216753,0.358998,150,299790
-10442.7,0.993889,0.156052,4,15,0,10443.2,0.345329,64.9979,-0.0765223,-1.19909,0.345329,64.9979,-0.0765223,-1.19909,0.0141955,0.0197603,0.0270442,0.0338774,0.0409898,0.0494646,0.0586886,0.0674684,0.0764539,0.0865494,0.0953927,0.108241,0.11636,0.130907,0.140761,0.154928,0.169891,0.18418,0.202031,0.218225,0.238878,0.258268,0.283236,0.303747,0.331499,0.360539,0.394719,0.428778,0.465887,0.51647,0.562758,0.621832,0.690543,0.78225,0.874428,1.03477,1.20552,1.44219,1.98106,2.74483,14.5617,15.2799,15.9613,16.4505,16.8643,17.2724,17.6437,17.9464,18.2179,18.4872,18.6985,18.9729,19.1299,19.3857,19.5433,19.7516,19.9518,20.1271,20.328,20.4954,20.6918,20.8613,21.0617,21.2135,21.4033,21.5857,21.7824,21.9621,22.1423,22.3661,22.5525,22.7693,22.9969,23.2676,23.5095,23.8751,24.2068,24.596,25.2854,25.9935,66.6868,67.334,68.3623,70.2086,70.5571,71.3483,71.3885,74.3345,74.7764,78.1053,79.4673,80.4625,80.4826,81.7321,82.768,84.0874,84.5315,84.6228,90.9615,96.1851,100.591,102.597,108.879,109.222,110.599,120.364,140.607,145.725,151.274,159.755,179.202,199.189,0.127947,0.158626,0.189067,0.195779,0.22378,0.369618,150,299790
-10439.1,0.918567,0.156052,4,15,0,10445.2,0.293173,68.585,-0.0281732,-1.20701,0.293173,68.585,-0.0281732,-1.20701,0.0141681,0.0197177,0.0269803,0.0337928,0.0408835,0.0493326,0.0585294,0.0672844,0.0762461,0.0863169,0.0951406,0.107964,0.11607,0.130599,0.140443,0.154603,0.169565,0.183861,0.20173,0.21795,0.238649,0.258096,0.283158,0.303761,0.331663,0.360887,0.395321,0.429671,0.467141,0.518286,0.565156,0.625065,0.694871,0.788233,0.882283,1.04633,1.22159,1.4653,2.02295,2.81777,14.5495,15.2673,15.9482,16.4371,16.8507,17.2587,17.6299,17.9326,18.2041,18.4735,18.6848,18.9594,19.1166,19.3727,19.5305,19.7391,19.9397,20.1154,20.3168,20.4848,20.6818,20.8519,21.0531,21.2056,21.3965,21.5798,21.7777,21.9587,22.1402,22.3658,22.5538,22.7726,23.0025,23.2763,23.521,23.8913,24.2276,24.6226,25.3229,26.0425,70.5506,71.1938,72.2002,73.9817,74.3156,75.0719,75.1103,77.911,78.3297,81.4781,82.7645,83.704,83.723,84.9024,85.88,87.1253,87.5444,87.6306,93.6168,98.5572,102.73,104.632,110.596,110.922,112.231,121.527,140.869,145.772,151.092,159.232,177.93,197.186,0.119106,0.147606,0.175881,0.182116,0.208133,0.344072,150,299790
-10438.1,0.99902,0.156052,4,15,0,10440,0.314542,68.5656,-0.0567928,-1.20071,0.314542,68.5656,-0.0567928,-1.20071,0.0141835,0.019742,0.0270174,0.0338427,0.0409472,0.0494133,0.0586288,0.0674018,0.0763816,0.0864725,0.0953134,0.108161,0.116281,0.130835,0.140695,0.154876,0.169857,0.18417,0.202056,0.218289,0.238999,0.258452,0.283513,0.304111,0.331996,0.361192,0.395579,0.429867,0.467252,0.518254,0.564966,0.624635,0.694112,0.786954,0.880393,1.04319,1.21686,1.45804,2.00865,2.79145,14.5582,15.2763,15.9575,16.4466,16.8604,17.2685,17.6398,17.9427,18.2142,18.4837,18.6951,18.9696,19.1268,19.3829,19.5407,19.7492,19.9497,20.1254,20.3267,20.4944,20.6913,20.8612,21.0622,21.2145,21.405,21.588,21.7855,21.966,22.1471,22.372,22.5594,22.7774,23.0064,23.279,23.5227,23.8911,24.2255,24.6181,25.3138,26.0284,70.387,71.0371,72.0634,73.8958,74.2407,75.0232,75.0629,77.9714,78.4073,81.6897,83.0326,84.0139,84.0337,85.266,86.2878,87.5896,88.0278,88.1179,94.3784,99.5451,103.908,105.897,112.129,112.469,113.836,123.542,143.712,148.819,154.36,162.834,182.286,202.303,0.123566,0.153167,0.182541,0.189019,0.216047,0.357112,150,299790
-10437.4,0.97821,0.156052,4,15,0,10439.2,0.30442,69.9453,-0.100265,-1.22068,0.30442,69.9453,-0.100265,-1.22068,0.0142097,0.0197853,0.0270873,0.0339412,0.041079,0.049589,0.0588569,0.0676839,0.0767229,0.0868848,0.0957914,0.10874,0.116928,0.131607,0.141557,0.155872,0.171002,0.185462,0.203541,0.219954,0.240905,0.260592,0.285967,0.306831,0.335089,0.364689,0.399568,0.434364,0.472319,0.524125,0.571597,0.632266,0.702943,0.797439,0.892593,1.05847,1.23553,1.48151,2.04337,2.84233,14.5422,15.261,15.9431,16.433,16.8474,17.2562,17.6283,17.9317,18.2039,18.474,18.686,18.9613,19.1189,19.3757,19.534,19.7432,19.9443,20.1206,20.3226,20.491,20.6886,20.8591,21.0609,21.2138,21.4051,21.5889,21.7873,21.9686,22.1505,22.3765,22.5648,22.7838,23.0139,23.2878,23.5326,23.9027,24.2386,24.6328,25.3311,26.0477,71.315,71.8994,72.8379,74.5432,74.8672,75.6048,75.6423,78.4088,78.826,81.9839,83.2827,84.2337,84.253,85.4495,86.4432,87.7114,88.1387,88.2266,94.3538,99.4342,103.737,105.701,111.867,112.203,113.558,123.191,143.268,148.361,153.89,162.35,181.79,201.813,0.122329,0.151685,0.180838,0.18727,0.214121,0.354533,150,299790
-10438.6,0.777275,0.156052,3,11,0,10441.1,0.320328,70.2533,-0.0812911,-1.21654,0.320328,70.2533,-0.0812911,-1.21654,0.0141985,0.0197664,0.0270558,0.0338958,0.041017,0.0495045,0.0587449,0.0675429,0.0765496,0.086672,0.0955414,0.108432,0.11658,0.131185,0.141081,0.155313,0.170351,0.184718,0.202673,0.218969,0.239761,0.259291,0.284453,0.305133,0.33313,0.362443,0.396967,0.431391,0.468921,0.520118,0.567004,0.62689,0.696608,0.789754,0.883479,1.04672,1.2208,1.46243,2.01367,2.7966,14.5447,15.2631,15.9448,16.4342,16.8483,17.2567,17.6283,17.9314,18.2032,18.4729,18.6844,18.9592,19.1166,19.3729,19.5308,19.7395,19.9402,20.116,20.3174,20.4854,20.6824,20.8524,21.0535,21.2059,21.3965,21.5797,21.7772,21.9578,22.139,22.364,22.5514,22.7694,22.9984,23.2709,23.5144,23.8826,24.2167,24.6088,25.3034,26.0166,71.8984,72.542,73.5673,75.4142,75.7635,76.5571,76.5974,79.5602,80.0054,83.366,84.7438,85.7515,85.7718,87.0381,88.0887,89.428,89.879,89.9717,96.4224,101.754,106.259,108.313,114.753,115.104,116.518,126.553,147.416,152.7,158.432,167.199,187.324,208.033,0.125606,0.155728,0.185628,0.192223,0.219743,0.363393,150,299790
-10438,0.964746,0.156052,4,15,0,10440.2,0.325152,68.0373,-0.0909509,-1.20724,0.325152,68.0373,-0.0909509,-1.20724,0.0142047,0.0197762,0.0270711,0.0339168,0.0410444,0.0495399,0.0587895,0.0675966,0.0766128,0.0867461,0.0956253,0.10853,0.116688,0.131309,0.141216,0.155465,0.17052,0.184903,0.202878,0.219191,0.240006,0.259556,0.284742,0.305442,0.333464,0.362801,0.397351,0.431798,0.469351,0.520573,0.567476,0.627377,0.697102,0.790241,0.883938,1.04709,1.22103,1.46237,2.01267,2.79378,14.5549,15.2735,15.9553,16.4448,16.859,17.2675,17.6393,17.9424,18.2143,18.484,18.6956,18.9705,19.1279,19.3842,19.5422,19.7509,19.9516,20.1275,20.3289,20.4969,20.6939,20.8639,21.065,21.2174,21.408,21.5911,21.7886,21.9692,22.1502,22.3752,22.5625,22.7804,23.0092,23.2816,23.5249,23.8927,24.2264,24.618,25.3116,26.0237,69.5552,70.1743,71.1641,72.9537,73.2927,74.0636,74.1028,76.9852,77.4189,80.6942,82.038,83.0211,83.0409,84.2765,85.3019,86.6092,87.0495,87.14,93.4393,98.6469,103.048,105.055,111.347,111.69,113.071,122.876,143.256,148.417,154.016,162.578,182.231,202.451,0.125591,0.155722,0.185635,0.192233,0.219767,0.363462,150,299790
-10436.5,0.939692,0.156052,4,23,0,10440.1,0.329331,70.827,-0.140008,-1.22559,0.329331,70.827,-0.140008,-1.22559,0.0142364,0.0198281,0.0271536,0.0340318,0.0411965,0.0497401,0.0590463,0.067911,0.0769895,0.0871964,0.096143,0.10915,0.117375,0.13212,0.142114,0.156492,0.171687,0.186208,0.204359,0.220837,0.241866,0.261621,0.287078,0.308004,0.336337,0.366004,0.400949,0.435793,0.473784,0.525607,0.573064,0.633673,0.70422,0.798451,0.893235,1.05824,1.23408,1.47794,2.03348,2.82099,14.5414,15.2608,15.9436,16.4338,16.8487,17.2579,17.6304,17.9341,18.2066,18.4769,18.689,18.9645,19.1223,19.3793,19.5376,19.7469,19.9481,20.1244,20.3264,20.4948,20.6923,20.8628,21.0644,21.2172,21.4083,21.5918,21.7899,21.9708,22.1523,22.3777,22.5654,22.7837,23.013,23.2857,23.5292,23.8973,24.2311,24.6227,25.3156,26.0264,71.8944,72.4748,73.4239,75.1769,75.5126,76.2791,76.3182,79.2137,79.6523,82.9824,84.3558,85.3626,85.3829,86.6505,87.704,89.0492,89.5027,89.5959,96.1039,101.504,106.078,108.166,114.72,115.077,116.517,126.749,148.052,153.451,159.31,168.272,188.849,210.027,0.127955,0.158721,0.189289,0.196035,0.224195,0.371281,150,299790
-10436.9,0.974813,0.156052,4,27,0,10437.6,0.336847,71.9339,-0.157504,-1.23238,0.336847,71.9339,-0.157504,-1.23238,0.014249,0.0198483,0.0271854,0.0340755,0.0412537,0.0498145,0.0591406,0.0680251,0.0771247,0.0873562,0.0963248,0.109365,0.117611,0.132395,0.142416,0.156832,0.172068,0.186628,0.204829,0.221351,0.242437,0.262245,0.287769,0.308749,0.337154,0.366894,0.401922,0.436846,0.474918,0.526845,0.574389,0.635097,0.705745,0.800083,0.894945,1.06001,1.23584,1.47955,2.03426,2.81978,14.5365,15.2562,15.9393,16.4298,16.8449,17.2544,17.627,17.931,18.2036,18.4741,18.6863,18.962,19.1198,19.377,19.5354,19.7448,19.9461,20.1225,20.3246,20.493,20.6906,20.8612,21.0628,21.2156,21.4068,21.5903,21.7883,21.9693,22.1507,22.376,22.5636,22.7818,23.0109,23.2833,23.5266,23.8942,24.2274,24.6183,25.3097,26.0187,72.8442,73.42,74.37,76.1396,76.4798,77.2579,77.2976,80.2474,80.6952,84.1012,85.5082,86.5402,86.561,87.861,88.9419,90.3225,90.788,90.8838,97.5696,103.122,107.826,109.974,116.716,117.084,118.565,129.093,151.009,156.564,162.591,171.808,192.971,214.746,0.130048,0.161345,0.192449,0.199314,0.227972,0.377631,150,299790
-10438.5,0.871064,0.156052,4,31,0,10439.7,0.33478,72.4012,-0.197007,-1.25218,0.33478,72.4012,-0.197007,-1.25218,0.0142748,0.0198908,0.0272535,0.0341712,0.041381,0.0499833,0.0593586,0.0682935,0.077448,0.0877449,0.0967738,0.109906,0.118213,0.13311,0.143211,0.157747,0.173114,0.187805,0.206173,0.222853,0.244145,0.264154,0.289943,0.311147,0.339862,0.369936,0.405366,0.440701,0.479229,0.531792,0.579928,0.641405,0.712961,0.808527,0.904636,1.07189,1.25004,1.49694,2.05874,2.85379,14.5207,15.2411,15.9249,16.4161,16.8318,17.2419,17.6152,17.9197,18.1929,18.4639,18.6766,18.9529,19.1111,19.3689,19.5277,19.7376,19.9395,20.1164,20.319,20.4879,20.6861,20.8571,21.0594,21.2126,21.4043,21.5885,21.7871,21.9685,22.1505,22.3765,22.5647,22.7835,23.0131,23.2863,23.5302,23.8986,24.2324,24.6238,25.3158,26.0249,72.8618,73.3765,74.2465,75.9038,76.226,76.9656,77.0035,79.8358,80.2687,83.5778,84.9516,85.9613,85.9817,87.2558,88.3168,89.6739,90.1319,90.2262,96.825,102.326,106.998,109.133,115.844,116.211,117.687,128.189,150.094,155.651,161.684,170.912,192.112,213.935,0.130059,0.161417,0.192605,0.199492,0.228252,0.378618,150,299790
