# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = total_model
# start_datetime = 2023-07-19 10:46:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/3together.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpziw3_g8o/cocgm0ci.json
# random
#   seed = 7026
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/together/total-20230719114654.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-10458.6,0.909616,0.441475,2,7,0,10459.1,0.340668,68.8017,-0.151877,0.340668,68.8017,-0.151877,3.25316e+07,1.36854e+06,57571.6,23.8016,23.7399,23.7631,23.7604,23.76,23.7489,23.7176,23.7484,23.7434,23.8494,23.7835,23.8461,23.8216,23.7637,23.7897,23.8436,23.7683,23.7117,23.7845,23.782,23.7652,23.7704,23.7597,23.759,23.7279,23.7599,23.7964,23.7689,23.764,23.7759,23.7665,23.7881,23.7631,23.7903,23.7504,23.7463,23.7914,23.7977,23.77,23.6836,69.7439,70.3092,71.2388,72.9651,73.2965,74.054,74.0926,76.9595,77.3943,80.6981,82.0616,83.0613,83.0816,84.3405,85.3869,86.7231,87.1736,87.2663,93.7315,99.0958,103.638,105.712,112.217,112.572,114.001,124.153,145.275,150.626,156.431,165.308,185.685,206.647,0.129306,0.160418,0.191334,0.198156,0.226635,0.375289,150,299790
-10460.3,0.748628,0.441475,2,7,0,10461.6,0.343073,69.4608,-0.119878,0.343073,69.4608,-0.119878,3.25663e+07,1.36927e+06,57571.6,23.8048,23.7438,23.7676,23.7654,23.7655,23.7549,23.7241,23.7554,23.7509,23.8573,23.7918,23.855,23.8307,23.7733,23.7997,23.854,23.7791,23.723,23.7962,23.7941,23.7778,23.7834,23.7732,23.7728,23.7422,23.7747,23.8116,23.7846,23.7802,23.7927,23.7837,23.8058,23.7813,23.8091,23.7698,23.7664,23.812,23.8188,23.7917,23.7055,70.7746,71.3974,72.4053,74.2483,74.5994,75.3995,75.4402,78.4462,78.8999,82.3338,83.7455,84.779,84.7999,86.0997,87.1788,88.5552,89.0189,89.1143,95.7532,101.245,105.887,108.004,114.64,115.001,116.458,126.795,148.266,153.701,159.596,168.607,189.283,210.544,0.129916,0.161129,0.192125,0.198962,0.227497,0.376295,150,299790
-10461.4,0.984959,0.441475,4,15,0,10463.3,0.351077,73.7087,-0.1698,0.351077,73.7087,-0.1698,3.25203e+07,1.3683e+06,57571.6,23.7995,23.7375,23.7603,23.7573,23.7567,23.7454,23.7138,23.7444,23.7393,23.8451,23.7791,23.8416,23.8169,23.7589,23.7849,23.8386,23.7633,23.7067,23.7794,23.7768,23.76,23.7653,23.7546,23.7539,23.7228,23.7548,23.7914,23.764,23.7592,23.7714,23.7622,23.784,23.7593,23.7869,23.7475,23.7442,23.7901,23.7974,23.7718,23.6878,74.5315,75.1258,76.1127,77.962,78.3185,79.1346,79.1763,82.2765,82.7478,86.3346,87.8171,88.9047,88.9267,90.2969,91.4362,92.8915,93.3822,93.4832,100.53,106.38,111.335,113.597,120.694,121.081,122.64,133.713,156.743,162.575,168.902,178.576,200.777,223.608,0.133737,0.165948,0.197963,0.205028,0.234524,0.388412,150,299790
-10463.1,0.982162,0.441475,3,7,0,10466.6,0.303989,74.1196,-0.102901,0.303989,74.1196,-0.102901,3.25492e+07,1.36891e+06,57571.6,23.8069,23.746,23.7699,23.7678,23.7679,23.7573,23.7264,23.7575,23.7528,23.8591,23.7934,23.8562,23.8317,23.774,23.8001,23.8539,23.7787,23.7221,23.7947,23.7921,23.7752,23.7802,23.7692,23.7682,23.7367,23.7682,23.8041,23.776,23.7704,23.7814,23.7711,23.7914,23.765,23.7904,23.7487,23.7415,23.7835,23.7857,23.7503,23.6555,75.5413,76.156,77.1443,78.942,79.2837,80.0619,80.1014,83.0219,83.4625,86.7984,88.1708,89.176,89.1963,90.461,91.5114,92.8521,93.3039,93.3968,99.8761,105.25,109.802,111.88,118.404,118.76,120.194,130.388,151.639,157.03,162.883,171.84,192.421,213.621,0.124062,0.153836,0.183406,0.189931,0.217168,0.359613,150,299790
-10462.6,1,0.441475,2,3,0,10463.3,0.306353,73.8545,-0.0904131,0.306353,73.8545,-0.0904131,3.25628e+07,1.36919e+06,57571.6,23.808,23.7473,23.7715,23.7695,23.7699,23.7594,23.7287,23.76,23.7555,23.8619,23.7964,23.8594,23.8351,23.7775,23.8037,23.8578,23.7827,23.7263,23.7991,23.7967,23.7799,23.7851,23.7743,23.7735,23.7422,23.7739,23.8101,23.7822,23.7768,23.788,23.778,23.7986,23.7725,23.7982,23.7568,23.75,23.7924,23.795,23.7602,23.6659,75.4135,76.0484,77.0639,78.9013,79.2496,80.042,80.0822,83.0479,83.4945,86.8709,88.2579,89.273,89.2935,90.5702,91.6301,92.9821,93.4376,93.5313,100.057,105.462,110.037,112.124,118.675,119.033,120.472,130.699,152.003,157.405,163.268,172.239,192.849,214.072,0.124385,0.154222,0.183849,0.190384,0.217666,0.360268,150,299790
-10464.5,0.725948,0.441475,2,3,0,10465.6,0.294511,73.7351,-0.108112,0.294511,73.7351,-0.108112,3.25361e+07,1.36863e+06,57571.6,23.8065,23.7455,23.7693,23.767,23.767,23.7562,23.7252,23.7561,23.7513,23.8574,23.7916,23.8542,23.8296,23.7716,23.7976,23.8512,23.7757,23.719,23.7913,23.7885,23.7713,23.7761,23.7647,23.7635,23.7316,23.7628,23.7983,23.7699,23.7639,23.7743,23.7636,23.7834,23.7564,23.781,23.7386,23.7303,23.7712,23.7722,23.7345,23.6375,75.0531,75.6387,76.5828,78.3048,78.6326,79.3795,79.4175,82.2257,82.6498,85.8651,87.1894,88.1599,88.1795,89.4011,90.4163,91.7124,92.1494,92.2392,98.5121,103.722,108.14,110.158,116.498,116.845,118.239,128.158,148.865,154.123,159.832,168.572,188.668,209.379,0.12193,0.151195,0.180265,0.18668,0.213464,0.353672,150,299790
-10463.3,0.979971,0.441475,3,7,0,10467.6,0.328614,65.8754,-0.0855116,0.328614,65.8754,-0.0855116,3.25879e+07,1.36972e+06,57571.6,23.8084,23.7479,23.7723,23.7706,23.7711,23.7609,23.7305,23.7621,23.7579,23.8646,23.7994,23.8628,23.8387,23.7816,23.8081,23.8626,23.7879,23.7319,23.8052,23.8033,23.7871,23.7928,23.7827,23.7823,23.7517,23.7842,23.8211,23.7941,23.7895,23.8018,23.7927,23.8145,23.7897,23.8169,23.7771,23.7727,23.8173,23.8227,23.7927,23.7033,67.4151,68.0281,69.006,70.7696,71.1033,71.8617,71.9002,74.7322,75.1578,78.3704,79.6874,80.6506,80.67,81.8803,82.8843,84.164,84.595,84.6836,90.8454,95.9352,100.235,102.195,108.338,108.672,110.02,119.587,139.461,144.491,149.949,158.293,177.442,197.139,0.125217,0.155252,0.185065,0.19164,0.219077,0.362209,150,299790
-10462.1,1,0.441475,3,7,0,10463.4,0.314798,66.3792,-0.099676,0.314798,66.3792,-0.099676,3.25619e+07,1.36917e+06,57571.6,23.8071,23.7463,23.7704,23.7683,23.7686,23.7581,23.7273,23.7586,23.7541,23.8605,23.7949,23.8579,23.8336,23.7761,23.8023,23.8564,23.7813,23.725,23.7978,23.7955,23.7788,23.7841,23.7734,23.7726,23.7415,23.7734,23.8096,23.782,23.7768,23.7883,23.7784,23.7994,23.7736,23.7998,23.7589,23.7529,23.796,23.7996,23.7666,23.6743,67.7287,68.3025,69.2236,70.8957,71.2132,71.9358,71.9726,74.681,75.0892,78.1768,79.4457,80.3746,80.3933,81.5616,82.5315,83.7689,84.1858,84.2716,90.2441,95.1904,99.376,101.286,107.278,107.605,108.921,118.271,137.737,142.671,148.026,156.217,175.03,194.396,0.122801,0.152272,0.181537,0.187993,0.21494,0.355729,150,299790
-10460.3,0.747447,0.441475,3,7,0,10464.6,0.309812,69.4832,-0.072236,0.309812,69.4832,-0.072236,3.25827e+07,1.36961e+06,57571.6,23.8096,23.7493,23.7738,23.7722,23.7727,23.7626,23.7322,23.7638,23.7595,23.8662,23.8009,23.8642,23.84,23.7828,23.8092,23.8635,23.7886,23.7325,23.8056,23.8034,23.7869,23.7924,23.7819,23.7813,23.7503,23.7824,23.8188,23.7913,23.7862,23.7978,23.7881,23.8091,23.7834,23.8096,23.7686,23.7625,23.8054,23.8086,23.7747,23.6811,71.1478,71.7762,72.7741,74.5665,74.905,75.6738,75.7128,78.5797,79.0103,82.2589,83.5904,84.5643,84.5839,85.8076,86.8228,88.1171,88.553,88.6426,94.8775,100.032,104.39,106.377,112.609,112.949,114.317,124.035,144.252,149.376,154.935,163.439,182.969,203.072,0.123099,0.152606,0.181896,0.188356,0.215316,0.356137,150,299790
-10459.4,0.989709,0.441475,3,7,0,10460.5,0.314493,70.5246,-0.110933,0.314493,70.5246,-0.110933,3.2551e+07,1.36894e+06,57571.6,23.806,23.745,23.7689,23.7667,23.7668,23.7561,23.7252,23.7563,23.7517,23.8579,23.7923,23.8551,23.8307,23.773,23.7991,23.8531,23.7779,23.7214,23.7941,23.7916,23.7748,23.78,23.7691,23.7683,23.737,23.7687,23.8049,23.7771,23.7717,23.7831,23.7731,23.7939,23.768,23.7939,23.7529,23.7467,23.7897,23.7931,23.76,23.6677,71.8408,72.4342,73.3913,75.1371,75.4695,76.2265,76.265,79.1092,79.5386,82.7902,84.1282,85.1081,85.1279,86.3609,87.385,88.6919,89.1323,89.2229,95.5376,100.773,105.205,107.228,113.577,113.924,115.319,125.233,145.882,151.117,156.8,165.493,185.461,206.021,0.124693,0.154631,0.184366,0.190927,0.218313,0.361438,150,299790
-10458.6,0.940942,0.441475,3,11,0,10460.2,0.339704,70.7323,-0.146282,0.339704,70.7323,-0.146282,3.25366e+07,1.36864e+06,57571.6,23.8022,23.7406,23.7639,23.7613,23.761,23.75,23.7187,23.7496,23.7447,23.8507,23.7849,23.8476,23.8231,23.7653,23.7913,23.8452,23.77,23.7135,23.7863,23.7839,23.7671,23.7724,23.7618,23.7611,23.73,23.7621,23.7986,23.7712,23.7662,23.7782,23.7689,23.7904,23.7655,23.7927,23.7529,23.7487,23.7938,23.8,23.7721,23.6855,71.761,72.3491,73.3133,75.099,75.4414,76.2234,76.2632,79.2195,79.6675,83.0694,84.4726,85.5011,85.5219,86.8169,87.8931,89.2671,89.7303,89.8255,96.4708,101.982,106.648,108.778,115.459,115.824,117.291,127.715,149.4,154.893,160.853,169.966,190.884,212.402,0.129997,0.161267,0.192336,0.199192,0.22781,0.377182,150,299790
-10458.9,0.990068,0.441475,2,7,0,10459.6,0.325697,69.3711,-0.137651,0.325697,69.3711,-0.137651,3.25345e+07,1.3686e+06,57571.6,23.8033,23.7419,23.7653,23.7627,23.7625,23.7515,23.7203,23.7512,23.7463,23.8523,23.7865,23.8491,23.8245,23.7667,23.7927,23.8465,23.7711,23.7145,23.7872,23.7846,23.7677,23.7728,23.7619,23.761,23.7297,23.7614,23.7976,23.7699,23.7646,23.7761,23.7663,23.7872,23.7616,23.788,23.7474,23.742,23.7858,23.7904,23.7595,23.6699,70.4299,70.9957,71.9197,73.6248,73.9512,74.6964,74.7344,77.5483,77.9745,81.21,82.5443,83.5224,83.5422,84.7738,85.7974,87.1044,87.5449,87.6356,93.9594,99.2079,103.654,105.684,112.055,112.403,113.803,123.753,144.476,149.729,155.43,164.151,184.178,204.792,0.126549,0.156972,0.1872,0.19387,0.221717,0.367206,150,299790
-10458.8,0.85718,0.441475,3,15,0,10460.4,0.362822,69.5283,-0.204832,0.362822,69.5283,-0.204832,3.24897e+07,1.36766e+06,57571.6,23.7953,23.7326,23.7548,23.7511,23.75,23.7381,23.706,23.7362,23.7306,23.8361,23.7697,23.8318,23.8069,23.7485,23.7742,23.8276,23.7519,23.6951,23.7674,23.7647,23.7476,23.7526,23.7417,23.7408,23.7096,23.7415,23.7779,23.7505,23.7456,23.7577,23.7485,23.7704,23.7458,23.7737,23.7347,23.732,23.7786,23.787,23.7637,23.6824,69.9145,70.437,71.3245,73.021,73.3512,74.1097,74.1485,77.0538,77.4978,80.8904,82.2978,83.3318,83.3527,84.6568,85.7423,87.1301,87.5983,87.6946,94.4311,100.035,104.786,106.955,113.766,114.138,115.635,126.268,148.389,153.992,160.07,169.362,190.683,212.606,0.134233,0.166627,0.198844,0.205956,0.23565,0.390552,150,299790
-10458.6,0.575341,0.441475,2,3,0,10462.7,0.356328,70.6307,-0.197007,0.356328,70.6307,-0.197007,3.24944e+07,1.36775e+06,57571.6,23.7964,23.7339,23.7562,23.7527,23.7517,23.7399,23.7079,23.7381,23.7327,23.8382,23.7719,23.834,23.8091,23.7507,23.7765,23.8299,23.7543,23.6974,23.7698,23.7671,23.75,23.755,23.744,23.7431,23.7118,23.7436,23.78,23.7524,23.7474,23.7594,23.7501,23.7717,23.747,23.7746,23.7352,23.732,23.7781,23.7858,23.7612,23.6786,71.1089,71.6429,72.5452,74.2622,74.5957,75.3611,75.4002,78.3273,78.7742,82.1862,83.6008,84.6398,84.6608,85.9711,87.0616,88.4557,88.926,89.0227,95.788,101.415,106.187,108.365,115.206,115.58,117.083,127.765,149.996,155.627,161.737,171.079,192.519,214.569,0.133472,0.165666,0.19768,0.204747,0.234255,0.388237,150,299790
-10458.7,0.997658,0.441475,3,7,0,10458.7,0.355947,70.6603,-0.19866,0.355947,70.6603,-0.19866,3.24924e+07,1.36771e+06,57571.6,23.7962,23.7337,23.7559,23.7524,23.7514,23.7396,23.7076,23.7378,23.7323,23.8377,23.7715,23.8335,23.8086,23.7502,23.7759,23.8293,23.7537,23.6968,23.7692,23.7664,23.7493,23.7542,23.7432,23.7423,23.7109,23.7428,23.7791,23.7515,23.7465,23.7584,23.749,23.7707,23.7459,23.7734,23.734,23.7307,23.7768,23.7844,23.7597,23.677,71.1186,71.6496,72.5478,74.2588,74.5913,75.3546,75.3936,78.3139,78.7599,82.1658,83.5782,84.6157,84.6367,85.9452,87.0342,88.4266,88.8963,88.993,95.7513,101.374,106.142,108.319,115.156,115.529,117.031,127.708,149.931,155.56,161.668,171.008,192.442,214.487,0.133422,0.165607,0.197612,0.204678,0.234179,0.38814,150,299790
-10459.9,0.809857,0.441475,4,15,0,10463.4,0.325358,67.6989,-0.120538,0.325358,67.6989,-0.120538,3.2551e+07,1.36894e+06,57571.6,23.805,23.7439,23.7676,23.7653,23.7653,23.7546,23.7236,23.7547,23.75,23.8563,23.7906,23.8535,23.8291,23.7714,23.7976,23.8516,23.7765,23.72,23.7929,23.7905,23.7738,23.7791,23.7684,23.7677,23.7365,23.7685,23.8049,23.7773,23.7722,23.7839,23.7743,23.7955,23.7701,23.7966,23.7562,23.751,23.7949,23.7996,23.7688,23.679,68.9071,69.4825,70.4145,72.1209,72.4462,73.1879,73.2256,76.0156,76.4371,79.6309,80.9455,81.9085,81.9279,83.1396,84.146,85.4304,85.8632,85.9522,92.1571,97.2994,101.652,103.638,109.87,110.21,111.578,121.303,141.54,146.669,152.234,160.745,180.289,200.402,0.125617,0.155794,0.185767,0.19238,0.219984,0.364146,150,299790
-10459.7,0.984127,0.441475,3,11,0,10461.9,0.333996,67.6585,-0.148645,0.333996,67.6585,-0.148645,3.25299e+07,1.3685e+06,57571.6,23.8021,23.7405,23.7637,23.761,23.7606,23.7495,23.7182,23.749,23.744,23.85,23.7841,23.8467,23.8221,23.7642,23.7902,23.8439,23.7686,23.712,23.7846,23.7821,23.7652,23.7703,23.7595,23.7587,23.7274,23.7593,23.7956,23.768,23.7629,23.7746,23.7649,23.7862,23.7609,23.7877,23.7475,23.7428,23.7872,23.7927,23.7636,23.6759,68.6012,69.1511,70.0539,71.7283,72.0496,72.7837,72.8211,75.5988,76.02,79.2205,80.5414,81.5099,81.5295,82.7492,83.7631,85.0579,85.4944,85.5842,91.8508,97.0522,101.458,103.47,109.783,110.127,111.514,121.371,141.888,147.088,152.73,161.359,181.172,201.559,0.12744,0.158096,0.188558,0.19528,0.223345,0.369903,150,299790
-10459.2,1,0.441475,2,3,0,10459.9,0.338333,68.3624,-0.132079,0.338333,68.3624,-0.132079,3.25501e+07,1.36892e+06,57571.6,23.8036,23.7423,23.7659,23.7635,23.7634,23.7526,23.7216,23.7526,23.7479,23.8541,23.7885,23.8513,23.8269,23.7693,23.7955,23.8496,23.7745,23.7182,23.7911,23.7888,23.7722,23.7776,23.7671,23.7666,23.7356,23.7678,23.8045,23.7772,23.7724,23.7845,23.7753,23.7969,23.7721,23.7994,23.7597,23.7556,23.8007,23.8068,23.7787,23.6917,69.5062,70.0931,71.0486,72.806,73.1418,73.9079,73.9469,76.8338,77.2704,80.5804,81.9435,82.9421,82.9623,84.2189,85.2627,86.5949,87.0438,87.1361,93.5711,98.9022,103.413,105.471,111.926,112.278,113.695,123.76,144.688,149.988,155.738,164.53,184.709,205.465,0.128537,0.159434,0.190126,0.196898,0.225162,0.372649,150,299790
-10460.1,0.994866,0.441475,3,15,0,10460.6,0.314173,68.2833,-0.105008,0.314173,68.2833,-0.105008,3.25563e+07,1.36906e+06,57571.6,23.8066,23.7457,23.7697,23.7675,23.7677,23.7571,23.7263,23.7575,23.7529,23.8592,23.7936,23.8566,23.8322,23.7746,23.8007,23.8547,23.7796,23.7232,23.796,23.7936,23.7768,23.782,23.7712,23.7704,23.7392,23.771,23.8072,23.7795,23.7741,23.7856,23.7756,23.7965,23.7706,23.7967,23.7557,23.7495,23.7925,23.796,23.7628,23.6704,69.6155,70.1975,71.1337,72.8373,73.1611,73.8985,73.936,76.703,77.1203,80.2791,81.578,82.5291,82.5483,83.7448,84.7383,86.0061,86.4332,86.5211,92.6434,97.7164,102.011,103.97,110.12,110.455,111.806,121.406,141.395,146.463,151.964,160.378,179.704,199.601,0.123584,0.153249,0.182709,0.189209,0.21634,0.358111,150,299790
