# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = total_model
# start_datetime = 2023-07-27 14:53:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/3together.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp7c2hgc8p/87rtwbml.json
# random
#   seed = 64094
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/together/total-20230727155353.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,M,theta.1,theta.2,theta.3,theta.4,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
# Adaptation terminated
# Step size = 0.280678
# Diagonal elements of inverse mass matrix:
# 0.000234835, 2.57804, 0.00681979, 6.97869e-05
-37.757,0.883421,0.280678,3,15,0,40.7486,0.317644,70.0315,-0.0328208,-1.18442,70.0315,0.317644,-0.0328208,-1.18442,0.0141501,0.0196876,0.0269312,0.033723,0.0407894,0.0492063,0.0583641,0.0670786,0.0759954,0.0860121,0.0947853,0.10753,0.115584,0.130013,0.139786,0.153839,0.16868,0.182856,0.200566,0.216636,0.237134,0.256382,0.281175,0.301548,0.329124,0.35799,0.391983,0.425872,0.462817,0.51321,0.559359,0.618303,0.686928,0.778626,0.87091,1.03169,1.20324,1.44149,1.98561,2.7596,14.5694,15.2865,15.9669,16.4552,16.8683,17.2757,17.6463,17.9485,18.2195,18.4884,18.6993,18.9732,19.1301,19.3855,19.5429,19.7509,19.9509,20.1261,20.3269,20.4942,20.6905,20.86,21.0605,21.2124,21.4024,21.5849,21.7819,21.962,22.1426,22.3671,22.554,22.7716,23.0001,23.2722,23.5154,23.8833,24.2173,24.6096,25.305,26.0198,72.416,73.1431,74.2717,76.2528,76.6225,77.4584,77.5008,80.5825,81.0419,84.4869,85.8906,86.9148,86.9355,88.2199,89.2835,90.6373,91.0927,91.1863,97.6771,103.019,107.523,109.574,115.997,116.347,117.755,127.746,148.481,153.728,159.421,168.124,188.099,208.648,1280.06,1682.38,2073.16,2157.07,2495.43,3887.76,150,299790
-36.4705,0.784,0.280678,3,11,0,42.3873,0.284692,69.1039,0.0616414,-1.18485,69.1039,0.284692,0.0616414,-1.18485,0.0141508,0.0196891,0.026934,0.0337275,0.0407961,0.0492161,0.0583781,0.0670974,0.0760198,0.0860438,0.0948241,0.107581,0.115643,0.130089,0.139875,0.153947,0.168813,0.183014,0.200759,0.216863,0.237409,0.256708,0.281572,0.30201,0.329681,0.358657,0.392793,0.426839,0.463971,0.514647,0.561081,0.620426,0.689571,0.782045,0.875204,1.03772,1.21139,1.45301,2.00636,2.79624,14.5691,15.2863,15.9667,16.4551,16.8682,17.2757,17.6464,17.9487,18.2198,18.4887,18.6997,18.9738,19.1307,19.3863,19.5439,19.752,19.9522,20.1276,20.3285,20.4961,20.6926,20.8623,21.0631,21.2153,21.4056,21.5885,21.786,21.9665,22.1476,22.3727,22.5603,22.7786,23.008,23.2813,23.5257,23.8956,24.2316,24.6265,25.3272,26.048,71.4087,72.108,73.1909,75.0849,75.4376,76.2341,76.2744,79.2017,79.6369,82.8945,84.2189,85.1842,85.2037,86.4133,87.4143,88.6874,89.1154,89.2034,95.2942,100.297,104.51,106.427,112.428,112.755,114.07,123.395,142.737,147.631,152.94,161.056,179.683,198.849,1257.02,1654.77,2042.92,2126.52,2464.69,3876.13,150,299790
-35.0029,0.890505,0.280678,3,15,0,38.205,0.28388,69.1371,0.0342835,-1.1961,69.1371,0.28388,0.0342835,-1.1961,0.0141521,0.0196915,0.0269386,0.0337346,0.0408063,0.0492309,0.0583987,0.0671244,0.0760541,0.0860872,0.0948764,0.107648,0.115719,0.130184,0.139984,0.154077,0.168967,0.183192,0.20097,0.217106,0.237695,0.257037,0.28196,0.302448,0.330192,0.359248,0.393483,0.427633,0.464884,0.515731,0.562329,0.621894,0.691306,0.784155,0.877708,1.04094,1.21541,1.45817,2.01422,2.80795,14.558,15.2753,15.9558,16.4443,16.8575,17.2651,17.6359,17.9383,18.2095,18.4786,18.6897,18.9639,19.1209,19.3767,19.5343,19.7426,19.9429,20.1184,20.3196,20.4873,20.684,20.8539,21.0548,21.2072,21.3977,21.5809,21.7785,21.9593,22.1406,22.366,22.5539,22.7725,23.0023,23.2759,23.5207,23.891,24.2275,24.6229,25.3244,26.0458,71.3809,72.0632,73.1207,74.9732,75.3186,76.0988,76.1383,79.0104,79.438,82.6417,83.9458,84.897,84.9162,86.1086,87.0959,88.3522,88.7746,88.8615,94.8809,99.833,104.008,105.909,111.864,112.188,113.494,122.758,142.001,146.874,152.161,160.246,178.813,197.926,1258.67,1657.92,2047.84,2131.86,2471.76,3890.25,150,299790
-35.5422,0.957713,0.280678,4,15,0,36.8368,0.29428,68.5205,0.012406,-1.19067,68.5205,0.29428,0.012406,-1.19067,0.0141515,0.0196903,0.0269362,0.0337309,0.0408009,0.0492231,0.0583878,0.0671099,0.0760355,0.0860634,0.0948475,0.10761,0.115676,0.13013,0.139921,0.154002,0.168876,0.183086,0.200842,0.216957,0.237518,0.25683,0.281712,0.302163,0.329854,0.35885,0.393008,0.427076,0.46423,0.514933,0.561389,0.620757,0.68992,0.782404,0.875554,1.03801,1.21155,1.45287,2.00511,2.79252,14.5633,15.2806,15.961,16.4495,16.8627,17.2702,17.6409,17.9433,18.2144,18.4834,18.6945,18.9686,19.1255,19.3812,19.5387,19.747,19.9472,20.1226,20.3236,20.4912,20.6878,20.8576,21.0584,21.2105,21.4009,21.5839,21.7813,21.9619,22.143,22.3681,22.5556,22.7739,23.0033,23.2765,23.5207,23.8903,24.226,24.6205,25.32,26.0393,70.779,71.4663,72.532,74.4002,74.7486,75.5359,75.5758,78.4752,78.9071,82.1435,83.4614,84.4227,84.4421,85.6474,86.6454,87.9153,88.3424,88.4303,94.5166,99.5244,103.746,105.669,111.691,112.019,113.339,122.707,142.16,147.085,152.428,160.599,179.359,198.667,1273.69,1676.54,2069.3,2153.83,2495.47,3914.85,150,299790
-34.6136,0.965775,0.280678,2,7,0,36.338,0.294323,69.3532,-0.0203422,-1.19478,69.3532,0.294323,-0.0203422,-1.19478,0.0141529,0.019693,0.0269413,0.0337388,0.0408123,0.0492395,0.0584106,0.0671398,0.0760735,0.0861116,0.0949055,0.107684,0.11576,0.130235,0.140042,0.154145,0.169046,0.183283,0.201076,0.217225,0.237833,0.257192,0.282138,0.302646,0.330415,0.359499,0.393765,0.427947,0.46523,0.516118,0.562751,0.622355,0.691804,0.784688,0.878256,1.04147,1.21584,1.45835,2.01334,2.80457,14.5594,15.2768,15.9573,16.4459,16.8592,17.2668,17.6377,17.9401,18.2114,18.4805,18.6917,18.966,19.123,19.3789,19.5365,19.7449,19.9452,20.1208,20.322,20.4898,20.6866,20.8565,21.0575,21.2099,21.4005,21.5837,21.7814,21.9622,22.1436,22.369,22.5568,22.7754,23.0051,23.2787,23.5233,23.8935,24.2296,24.6245,25.3248,26.0445,71.5702,72.2466,73.2969,75.1415,75.486,76.2649,76.3043,79.1781,79.6068,82.824,84.1361,85.0938,85.1131,86.3147,87.3102,88.5777,89.0042,89.0919,95.1775,100.194,104.429,106.359,112.408,112.738,114.066,123.49,143.092,148.059,153.449,161.696,180.639,200.145,1269.31,1671.82,2064.53,2149.07,2490.83,3909.73,150,299790
-34.8611,0.762244,0.280678,2,3,0,36.8279,0.292368,69.1307,0.00609774,-1.19096,69.1307,0.292368,0.00609774,-1.19096,0.014152,0.0196914,0.0269382,0.033734,0.0408055,0.0492296,0.0583969,0.0671218,0.0760508,0.0860828,0.0948709,0.10764,0.11571,0.130172,0.13997,0.15406,0.168946,0.183167,0.200938,0.217068,0.237648,0.256981,0.28189,0.302366,0.33009,0.359125,0.393331,0.427449,0.464661,0.515448,0.561985,0.621462,0.69076,0.783435,0.876789,1.03962,1.21359,1.45555,2.00933,2.79909,14.5631,15.2804,15.9609,16.4494,16.8626,17.2702,17.641,17.9434,18.2146,18.4836,18.6947,18.9689,19.1259,19.3816,19.5392,19.7475,19.9478,20.1233,20.3244,20.492,20.6887,20.8585,21.0594,21.2117,21.4022,21.5853,21.7828,21.9635,22.1447,22.37,22.5577,22.7761,23.0057,23.2791,23.5235,23.8934,24.2294,24.6242,25.3243,26.0441,71.3814,72.0668,73.1299,74.9945,75.3423,76.1284,76.1682,79.0648,79.4964,82.7321,84.0502,85.0119,85.0313,86.2373,87.236,88.5071,88.9346,89.0225,95.1175,100.135,104.367,106.295,112.334,112.663,113.987,123.386,142.914,147.86,153.226,161.433,180.28,199.68,1267.4,1668.8,2060.36,2144.66,2485.43,3902.09,150,299790
