# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = total_model
# start_datetime = 2023-07-19 14:36:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/3together.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpe2_kqd_7/x7kpeuc8.json
# random
#   seed = 17636
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/together/total-20230719153624.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,M,theta.1,theta.2,theta.3,theta.4,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
# Adaptation terminated
# Step size = 0.104057
# Diagonal elements of inverse mass matrix:
# 0.000842109, 2.94576, 0.00530906, 0.000431657
-10437.7,0.978907,0.104057,5,31,0,10440.7,0.341391,70.4108,-0.113288,-1.21344,0.341391,70.4108,-0.113288,-1.21344,0.01422,0.0198006,0.0271088,0.0339681,0.0411105,0.0496246,0.0588952,0.0677227,0.0767602,0.0869176,0.0958179,0.108753,0.11693,0.131585,0.141515,0.155795,0.170881,0.185294,0.203303,0.219646,0.240495,0.260074,0.285293,0.306016,0.334063,0.363419,0.397982,0.432431,0.469974,0.521163,0.568016,0.627826,0.697409,0.7903,0.883685,1.04615,1.21919,1.45902,2.00502,2.77859,14.5511,15.27,15.9521,16.4419,16.8563,17.265,17.637,17.9402,18.2122,18.4821,18.6938,18.9688,19.1262,19.3826,19.5406,19.7493,19.95,20.1259,20.3273,20.4952,20.6921,20.862,21.063,21.2153,21.4057,21.5886,21.7859,21.9661,22.1469,22.3714,22.5584,22.7758,23.004,23.2755,23.518,23.8845,24.2169,24.6069,25.2972,26.0057,71.8098,72.448,73.4778,75.3556,75.7128,76.5264,76.5678,79.6205,80.0808,83.5628,84.9935,86.0406,86.0617,87.3783,88.4711,89.8649,90.3344,90.4309,97.1503,102.707,107.402,109.543,116.254,116.62,118.093,128.545,150.254,155.749,161.709,170.819,191.723,213.218,0.130001,0.161224,0.192228,0.199067,0.227606,0.376424,150,299790
-10437.5,0.8681,0.104057,4,15,0,10439.6,0.328434,68.1356,-0.152977,-1.23278,0.328434,68.1356,-0.152977,-1.23278,0.0142447,0.0198417,0.0271755,0.0340624,0.0412372,0.0497941,0.0591161,0.067997,0.077093,0.0873209,0.0962868,0.109323,0.117567,0.132349,0.142369,0.156785,0.172022,0.186585,0.20479,0.221319,0.242414,0.262234,0.287776,0.308774,0.337207,0.366982,0.402057,0.437034,0.475173,0.527202,0.574852,0.63571,0.706554,0.801187,0.89638,1.0621,1.23871,1.48364,2.04156,2.8323,14.5355,15.2551,15.9381,16.4286,16.8437,17.2531,17.6258,17.9297,18.2023,18.4728,18.6851,18.9608,19.1187,19.3758,19.5343,19.7438,19.9451,20.1216,20.3238,20.4923,20.69,20.8607,21.0625,21.2154,21.4067,21.5904,21.7887,21.9698,22.1515,22.3771,22.565,22.7835,23.0129,23.2859,23.5297,23.8981,24.2321,24.6239,25.317,26.0279,69.0238,69.5623,70.4487,72.0966,72.4133,73.1371,73.174,75.9165,76.3328,79.4984,80.806,81.7652,81.7845,82.9929,83.9976,85.2811,85.7138,85.8029,92.0203,97.1859,101.565,103.564,109.842,110.185,111.565,121.374,141.811,146.992,152.616,161.218,180.975,201.311,0.126592,0.157048,0.187316,0.193996,0.221886,0.367623,150,299790
-10438.4,0.931659,0.104057,3,7,0,10438.9,0.325911,67.9639,-0.163812,-1.23772,0.325911,67.9639,-0.163812,-1.23772,0.0142513,0.0198526,0.0271931,0.0340874,0.0412707,0.0498388,0.0591741,0.0680688,0.0771801,0.0874262,0.0964089,0.109472,0.117733,0.132547,0.142591,0.157041,0.172317,0.186918,0.205173,0.221748,0.242906,0.262787,0.28841,0.309478,0.338007,0.367887,0.40309,0.4382,0.476486,0.528725,0.576572,0.637689,0.708844,0.803904,0.899539,1.06605,1.24353,1.48968,2.05044,2.84522,14.5315,15.2514,15.9346,16.4252,16.8405,17.2501,17.6229,17.927,18.1998,18.4705,18.6829,18.9588,19.1168,19.3741,19.5327,19.7424,19.9439,20.1205,20.3229,20.4916,20.6895,20.8603,21.0623,21.2154,21.4069,21.5909,21.7893,21.9706,22.1525,22.3784,22.5665,22.7853,23.015,23.2883,23.5324,23.9012,24.2356,24.6277,25.3215,26.0329,68.7307,69.2484,70.1058,71.7093,72.0182,72.7253,72.7614,75.4476,75.8561,78.967,80.254,81.1985,81.2176,82.4081,83.3985,84.6642,85.0911,85.179,91.318,96.4249,100.757,102.736,108.953,109.293,110.659,120.38,140.648,145.789,151.369,159.907,179.519,199.711,0.126065,0.156408,0.18657,0.193227,0.221028,0.366366,150,299790
-10439.3,0.997491,0.104057,5,31,0,10441.9,0.282677,70.7579,0.00697887,-1.19504,0.282677,70.7579,0.00697887,-1.19504,0.0141499,0.0196884,0.0269345,0.0337297,0.040801,0.0492256,0.0583939,0.0671206,0.0760521,0.0860879,0.09488,0.107657,0.115732,0.130205,0.140012,0.154117,0.169019,0.183259,0.201056,0.217212,0.237829,0.257199,0.282163,0.302687,0.330482,0.359598,0.393908,0.428139,0.465484,0.516469,0.563202,0.622951,0.692591,0.785766,0.879668,1.04355,1.21876,1.4626,2.02125,2.8188,14.5587,15.276,15.9565,16.445,16.8583,17.2659,17.6368,17.9392,18.2105,18.4797,18.6908,18.9652,19.1222,19.3781,19.5358,19.7442,19.9446,20.1203,20.3215,20.4894,20.6863,20.8563,21.0575,21.2099,21.4007,21.584,21.7819,21.9629,22.1445,22.3702,22.5583,22.7772,23.0073,23.2814,23.5265,23.8975,24.2345,24.6306,25.3331,26.0553,73.038,73.7222,74.7819,76.6385,76.9846,77.767,77.8066,80.6887,81.1181,84.3385,85.6508,86.6084,86.6277,87.8288,88.8236,90.09,90.516,90.6036,96.6803,101.687,105.913,107.839,113.874,114.203,115.527,124.93,144.489,149.446,154.826,163.058,181.969,201.447,0.117711,0.145841,0.173738,0.179888,0.205549,0.339634,150,299790
-10436.6,0.987899,0.104057,4,31,0,10440.8,0.323893,70.1901,-0.140826,-1.22766,0.323893,70.1901,-0.140826,-1.22766,0.0142363,0.0198281,0.0271541,0.0340329,0.0411985,0.0497437,0.0590521,0.0679193,0.0770009,0.0872119,0.0961624,0.109176,0.117405,0.13216,0.142162,0.156551,0.171759,0.186294,0.204464,0.22096,0.242015,0.261796,0.28729,0.308248,0.336627,0.366348,0.40136,0.436277,0.474352,0.526299,0.573878,0.634653,0.705409,0.79994,0.895049,1.06067,1.23722,1.48215,2.04039,2.8321,14.5393,15.2587,15.9415,16.4318,16.8468,17.256,17.6285,17.9323,18.2048,18.4752,18.6874,18.963,19.1208,19.3779,19.5363,19.7456,19.9469,20.1233,20.3254,20.4939,20.6915,20.8622,21.0639,21.2168,21.4081,21.5918,21.79,21.9712,22.1528,22.3785,22.5664,22.785,23.0145,23.2876,23.5316,23.9002,24.2346,24.6268,25.3209,26.0329,71.2218,71.7866,72.7104,74.4181,74.7452,75.4924,75.5305,78.3542,78.7821,82.0323,83.3733,84.3566,84.3765,85.6147,86.644,87.9585,88.4016,88.4928,94.8558,100.139,104.616,106.66,113.078,113.429,114.839,124.865,145.753,151.05,156.798,165.591,185.787,206.578,0.12658,0.157015,0.187256,0.193929,0.221792,0.367393,150,299790
-10436.8,0.889337,0.104057,4,31,0,10439,0.337045,71.8691,-0.160076,-1.23224,0.337045,71.8691,-0.160076,-1.23224,0.0142507,0.0198512,0.0271899,0.0340819,0.0412621,0.0498256,0.0591548,0.0680426,0.0771456,0.0873812,0.0963536,0.109399,0.117649,0.13244,0.142466,0.156889,0.172133,0.186701,0.204912,0.221444,0.242541,0.262361,0.287901,0.308893,0.337316,0.367075,0.402125,0.437071,0.475168,0.52713,0.574706,0.635454,0.706149,0.80055,0.895473,1.06065,1.23658,1.48044,2.03545,2.82135,14.5369,15.2567,15.9398,16.4304,16.8455,17.255,17.6277,17.9317,18.2043,18.4748,18.6871,18.9628,19.1207,19.3779,19.5363,19.7457,19.9471,20.1235,20.3256,20.4941,20.6917,20.8623,21.064,21.2168,21.4079,21.5915,21.7896,21.9705,22.152,22.3773,22.565,22.7832,23.0122,23.2847,23.528,23.8956,24.2289,24.6197,25.3111,26.02,72.7499,73.3216,74.266,76.0277,76.3667,77.142,77.1816,80.1225,80.5692,83.9675,85.3716,86.4017,86.4225,87.7202,88.7992,90.1776,90.6424,90.7381,97.4147,102.96,107.66,109.806,116.542,116.909,118.389,128.908,150.809,156.359,162.382,171.593,192.742,214.504,0.130071,0.161378,0.192493,0.19936,0.22803,0.377755,150,299790
-10436.9,0.898835,0.104057,4,27,0,10441.2,0.338009,68.8731,-0.158584,-1.22875,0.338009,68.8731,-0.158584,-1.22875,0.0142499,0.0198497,0.0271875,0.0340785,0.0412575,0.0498194,0.0591466,0.0680323,0.077133,0.0873657,0.0963354,0.109377,0.117624,0.132409,0.142431,0.156849,0.172086,0.186648,0.20485,0.221374,0.24246,0.262269,0.287794,0.308774,0.337178,0.366917,0.401943,0.436864,0.474932,0.526852,0.574388,0.635084,0.705715,0.800026,0.894855,1.05986,1.2356,1.47917,2.03352,2.81843,14.5403,15.26,15.9431,16.4336,16.8488,17.2582,17.6309,17.9348,18.2074,18.478,18.6902,18.9659,19.1237,19.3808,19.5393,19.7487,19.95,20.1264,20.3284,20.4969,20.6944,20.865,21.0667,21.2194,21.4105,21.5941,21.7921,21.973,22.1544,22.3797,22.5673,22.7854,23.0144,23.2868,23.53,23.8975,24.2306,24.6213,25.3125,26.0213,69.7358,70.2874,71.1979,72.8949,73.2213,73.9677,74.0057,76.8358,77.2655,80.5339,81.8841,82.8744,82.8944,84.142,85.1793,86.5042,86.951,87.0429,93.4592,98.7875,103.302,105.363,111.833,112.186,113.607,123.709,144.737,150.065,155.847,164.69,184.992,205.881,0.128856,0.159868,0.19069,0.197492,0.22589,0.374176,150,299790
