lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,theta.1,theta.2,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,A
# Adaptation terminated
# Step size = 0.448492
# Diagonal elements of inverse mass matrix:
# 0.00082284, 0.0130433
-13.0155,0.919397,0.448492,2,3,0,13.0883,67.9302,0.360112,67.9302,0.360112,70.6291,71.4477,72.7145,74.9282,75.3401,76.2698,76.3168,79.7286,80.2352,84.0207,85.5567,86.6752,86.6977,88.098,89.2556,90.7267,91.2209,91.3224,98.3378,104.078,108.897,111.087,117.926,118.298,119.794,130.377,152.221,157.729,163.698,172.81,193.68,215.099,16.032
-12.38,0.999643,0.448492,2,5,0,13.3322,68.2906,0.345231,68.2906,0.345231,70.8938,71.6841,72.9079,75.0482,75.4466,76.3463,76.3918,79.6965,80.1876,83.8599,85.3513,86.4378,86.4597,87.8204,88.9458,90.3763,90.857,90.9558,97.7859,103.382,108.085,110.223,116.904,117.268,118.73,129.081,150.475,155.875,161.727,170.666,191.147,212.18,15.438
-13.8294,0.626453,0.448492,1,1,0,14.0099,68.4615,0.359977,68.4615,0.359977,71.1805,72.0052,73.2815,75.5117,75.9267,76.8634,76.9107,80.3481,80.8585,84.6723,86.2198,87.3468,87.3695,88.7802,89.9466,91.4287,91.9266,92.029,99.0971,104.88,109.737,111.943,118.834,119.209,120.716,131.379,153.388,158.939,164.952,174.134,195.162,216.745,16.8541
-12.6979,1,0.448492,1,1,0,13.712,68.3171,0.349463,68.3171,0.349463,70.9527,71.7526,72.991,75.1564,75.5594,76.4695,76.5155,79.8572,80.3537,84.0655,85.5725,86.6703,86.6924,88.0671,89.2039,90.6487,91.1342,91.234,98.1304,103.778,108.524,110.681,117.421,117.787,119.262,129.7,151.264,156.706,162.603,171.609,192.241,213.426,15.7484
-12.8906,0.63949,0.448492,2,5,0,16.1292,69.5992,0.267997,69.5992,0.267997,71.6672,72.2983,73.2784,75.0003,75.322,76.0495,76.0863,78.7721,79.1729,82.1834,83.4122,84.3095,84.3276,85.4538,86.3872,87.5762,87.9763,88.0586,93.775,98.4956,102.486,104.306,110.015,110.326,111.58,120.493,139.072,143.787,148.908,156.745,174.769,193.351,15.7654
-11.7082,0.934873,0.448492,2,7,0,13.7995,68.6034,0.300029,68.6034,0.300029,70.8816,71.5754,72.6513,74.5382,74.8902,75.6857,75.7259,78.6563,79.0929,82.3653,83.6981,84.6704,84.69,85.9091,86.9186,88.2033,88.6354,88.7242,94.8821,99.9493,104.222,106.167,112.261,112.593,113.929,123.408,143.091,148.074,153.48,161.746,180.723,200.253,14.7326
-11.7587,0.933044,0.448492,2,7,0,12.616,68.6888,0.325128,68.6888,0.325128,71.1574,71.9078,73.0706,75.1068,75.4862,76.3433,76.3866,79.5386,80.0075,83.5175,84.9449,85.9853,86.0062,87.3099,88.3886,89.7606,90.2217,90.3166,96.8779,102.264,106.796,108.858,115.308,115.659,117.072,127.083,147.812,153.051,158.731,167.41,187.314,207.773,14.8331
-11.8997,1,0.448492,2,7,0,11.9884,68.9152,0.291326,68.9152,0.291326,71.1384,71.8158,72.8667,74.7107,75.0548,75.8326,75.872,78.7391,79.1664,82.3713,83.6773,84.6303,84.6496,85.8448,86.8348,88.095,88.5189,88.6061,94.6513,99.6304,103.831,105.745,111.741,112.068,113.383,122.72,142.126,147.043,152.377,160.537,179.277,198.571,14.8955
-12.7246,0.879396,0.448492,2,7,0,13.3054,69.0273,0.336941,69.0273,0.336941,71.5965,72.3769,73.5857,75.7008,76.0948,76.9844,77.0294,80.2987,80.7848,84.4209,85.8984,86.975,86.9967,88.3453,89.4609,90.8793,91.356,91.454,98.2308,103.787,108.46,110.584,117.227,117.588,119.042,129.34,150.641,156.02,161.851,170.758,191.174,212.148,15.803
-11.4932,0.916463,0.448492,2,3,0,13.2521,68.1703,0.31873,68.1703,0.31873,70.5729,71.3035,72.436,74.4198,74.7895,75.6248,75.6671,78.7405,79.1978,82.6228,84.0161,85.0318,85.0523,86.3253,87.3789,88.719,89.1696,89.2622,95.675,100.942,105.377,107.395,113.709,114.053,115.436,125.242,145.56,150.697,156.268,164.782,184.31,204.389,14.5542
-11.8368,0.981835,0.448492,3,11,0,11.8576,69.7981,0.29771,69.7981,0.29771,72.0984,72.7989,73.8856,75.7915,76.147,76.9506,76.9913,79.9521,80.3932,83.7004,85.0476,86.0304,86.0503,87.2827,88.3033,89.6022,90.0391,90.1289,96.3562,101.482,105.804,107.773,113.939,114.275,115.627,125.221,145.149,150.194,155.669,164.04,183.261,203.044,14.8705
-12.434,0.521198,0.448492,2,3,0,16.0402,70.314,0.270508,70.314,0.270508,72.4226,73.066,74.065,75.82,76.1477,76.889,76.9266,79.6629,80.0712,83.1374,84.3887,85.3024,85.3209,86.4675,87.4178,88.6282,89.0355,89.1193,94.9373,99.7404,103.799,105.65,111.457,111.773,113.048,122.11,140.993,145.784,150.987,158.95,177.258,196.131,15.336
-12.5238,1,0.448492,2,3,0,12.6003,71.0608,0.275475,71.0608,0.275475,73.2303,73.892,74.9193,76.7236,77.0605,77.8223,77.8609,80.6721,81.0915,84.2397,85.524,86.4617,86.4806,87.6572,88.6321,89.8737,90.2915,90.3774,96.3424,101.264,105.422,107.317,113.261,113.585,114.89,124.162,143.469,148.367,153.683,161.82,180.522,199.794,15.468
-12.9918,0.933519,0.448492,3,9,0,13.2914,65.7851,0.388267,65.7851,0.388267,68.5989,69.4508,70.7677,73.0655,73.4925,74.4559,74.5046,78.0338,78.5571,82.4617,84.0435,85.1945,85.2177,86.6577,87.8474,89.3581,89.8654,89.9697,97.1593,103.028,107.948,110.181,117.148,117.526,119.048,129.806,151.959,157.537,163.578,172.796,193.887,215.513,15.8426
-11.8668,1,0.448492,2,7,0,13.6143,67.8859,0.306094,67.8859,0.306094,70.1851,70.8849,71.9701,73.8725,74.2273,75.029,75.0695,78.0217,78.4613,81.7557,83.097,84.0752,84.0949,85.3213,86.3367,87.6286,88.0631,88.1524,94.3415,99.4312,103.721,105.674,111.788,112.121,113.461,122.967,142.692,147.683,153.098,161.376,180.374,199.919,14.8989
-12.2276,0.929877,0.448492,3,15,0,13.4634,66.0523,0.368928,66.0523,0.368928,68.7397,69.5542,70.8144,73.0155,73.4249,74.3489,74.3956,77.7843,78.2872,82.0437,83.5671,84.6762,84.6986,86.0867,87.2341,88.6919,89.1815,89.2822,96.2293,101.909,106.676,108.841,115.601,115.968,117.446,127.899,149.457,154.891,160.777,169.763,190.337,211.445,15.1833
-11.9566,0.983184,0.448492,3,11,0,12.4372,69.9445,0.299863,69.9445,0.299863,72.2659,72.9728,74.0693,75.992,76.3507,77.1613,77.2023,80.1885,80.6334,83.9682,85.3265,86.3173,86.3373,87.5796,88.6084,89.9176,90.358,90.4485,96.724,101.888,106.242,108.225,114.435,114.773,116.135,125.796,145.857,150.935,156.445,164.87,184.212,204.117,14.9999
-12.1401,0.902888,0.448492,2,7,0,13.3906,66.3409,0.333756,66.3409,0.333756,68.7872,69.5305,70.6818,72.6968,73.0721,73.9198,73.9627,77.0784,77.5417,81.0083,82.4172,83.4439,83.4646,84.7507,85.8148,87.1677,87.6224,87.7159,94.1818,99.4847,103.945,105.974,112.316,112.661,114.05,123.886,144.237,149.377,154.949,163.462,182.977,203.028,15.1806
-13.4364,0.767982,0.448492,1,3,0,13.8594,66.2836,0.312693,66.2836,0.312693,68.5761,69.2736,70.3549,72.2497,72.603,73.4011,73.4415,76.3793,76.8167,80.0928,81.426,82.3981,82.4178,83.6363,84.645,85.9282,86.3597,86.4484,92.5923,97.6414,101.895,103.83,109.889,110.219,111.547,120.961,140.481,145.418,150.773,158.958,177.738,197.052,16.4597
-12.1521,0.873376,0.448492,2,3,0,14.5833,67.9951,0.346229,67.9951,0.346229,70.5943,71.3834,72.6052,74.7419,75.1397,76.0378,76.0832,79.382,79.8722,83.5376,85.0261,86.1104,86.1323,87.4902,88.6133,90.0408,90.5205,90.6191,97.4346,103.018,107.71,109.843,116.509,116.871,118.33,128.656,149.996,155.381,161.218,170.133,190.559,211.535,15.204
-12.2518,0.992695,0.448492,4,15,0,13.8061,68.2926,0.343076,68.2926,0.343076,70.8799,71.6655,72.8821,75.01,75.4062,76.3009,76.3461,79.6327,80.1211,83.7741,85.2579,86.3388,86.3606,87.7145,88.8343,90.2578,90.7361,90.8344,97.6322,103.202,107.885,110.014,116.667,117.029,118.485,128.794,150.106,155.486,161.317,170.223,190.631,211.592,15.313
-12.0313,1,0.448492,2,3,0,12.253,67.3709,0.311832,67.3709,0.311832,69.6947,70.4017,71.4979,73.4189,73.777,74.5862,74.6271,77.6058,78.0493,81.3712,82.7232,83.7091,83.729,84.9647,85.9877,87.2891,87.7267,87.8166,94.0479,99.1694,103.484,105.448,111.594,111.929,113.276,122.827,142.633,147.642,153.076,161.382,180.439,200.04,15.0692
-11.5978,1,0.448492,2,3,0,12.0243,67.7372,0.334938,67.7372,0.334938,70.2436,71.0051,72.1846,74.2488,74.6333,75.5015,75.5455,78.7368,79.2113,82.7615,84.2042,85.2556,85.2768,86.5938,87.6833,89.0686,89.5342,89.6299,96.2498,101.678,106.244,108.321,114.812,115.165,116.587,126.653,147.478,152.738,158.439,167.15,187.116,207.629,14.6586
-11.8874,0.979994,0.448492,2,3,0,11.9313,66.6254,0.333996,66.6254,0.333996,69.084,69.8309,70.988,73.013,73.3901,74.242,74.2851,77.4162,77.8818,81.3654,82.7811,83.8128,83.8336,85.126,86.1953,87.5548,88.0117,88.1057,94.6028,99.9313,104.413,106.451,112.824,113.171,114.566,124.449,144.897,150.061,155.66,164.213,183.819,203.965,14.932
-11.7867,0.984711,0.448492,1,3,0,12.0996,66.8047,0.350246,66.8047,0.350246,69.3875,70.1714,71.3849,73.5068,73.9017,74.7934,74.8385,78.1127,78.5991,82.2356,83.712,84.7874,84.8091,86.1557,87.2694,88.6847,89.1603,89.2581,96.0133,101.545,106.193,108.306,114.906,115.265,116.709,126.931,148.047,153.375,159.149,167.967,188.168,208.91,14.8131
-11.7688,0.971071,0.448492,3,7,0,12.1771,66.6475,0.347147,66.6475,0.347147,69.2019,69.9773,71.1779,73.2774,73.6682,74.5507,74.5953,77.8363,78.3179,81.9187,83.3809,84.446,84.4675,85.8014,86.9045,88.3067,88.7779,88.8747,95.5686,101.052,105.66,107.754,114.3,114.656,116.088,126.227,147.178,152.465,158.195,166.947,186.999,207.59,14.799
-13.116,0.781883,0.448492,3,9,0,13.23,68.5062,0.277981,68.5062,0.277981,70.6165,71.2601,72.259,74.0133,74.3408,75.0814,75.1189,77.8512,78.2588,81.3178,82.5656,83.4764,83.4948,84.6376,85.5846,86.7904,87.1962,87.2796,93.0714,97.8489,101.884,103.723,109.49,109.805,111.071,120.064,138.786,143.534,148.688,156.574,174.7,193.375,16.0385
-11.715,0.987741,0.448492,2,7,0,13.1455,68.7347,0.322787,68.7347,0.322787,71.1875,71.9332,73.0888,75.1127,75.4899,76.3419,76.385,79.5188,79.9851,83.4759,84.8956,85.9306,85.9514,87.2483,88.3215,89.6864,90.1453,90.2396,96.769,102.13,106.642,108.695,115.117,115.467,116.874,126.843,147.493,152.712,158.371,167.02,186.855,207.244,14.7885
-11.8731,0.999444,0.448492,4,15,0,11.9702,66.9043,0.353499,66.9043,0.353499,69.5146,70.3066,71.5326,73.6759,74.0747,74.9753,75.0208,78.3267,78.8177,82.4882,83.9781,85.0633,85.0852,86.4439,87.5674,88.9952,89.475,89.5736,96.3866,101.964,106.65,108.779,115.431,115.792,117.248,127.546,148.815,154.181,159.995,168.874,189.212,210.092,14.8934
-11.8705,0.916556,0.448492,3,7,0,12.6219,68.2982,0.33531,68.2982,0.33531,70.8282,71.5968,72.7873,74.8707,75.2587,76.1351,76.1794,79.4004,79.8793,83.4622,84.9183,85.9793,86.0007,87.3298,88.4293,89.8273,90.2972,90.3938,97.0741,102.552,107.159,109.255,115.805,116.161,117.596,127.753,148.765,154.071,159.824,168.612,188.756,209.453,14.9393
-11.8902,0.879096,0.448492,2,7,0,12.7321,67.6635,0.309453,67.6635,0.309453,69.9799,70.6848,71.7777,73.6933,74.0505,74.8575,74.8984,77.8696,78.312,81.6266,82.9757,83.9596,83.9795,85.2128,86.2338,87.5329,87.9697,88.0595,94.2808,99.3953,103.705,105.666,111.807,112.141,113.487,123.031,142.827,147.835,153.267,161.571,180.627,200.228,14.9274
-12.7916,0.923729,0.448492,2,3,0,12.8159,69.2157,0.334224,69.2157,0.334224,71.7715,72.548,73.7508,75.8559,76.248,77.1335,77.1783,80.4331,80.9171,84.5382,86.0098,87.0822,87.1038,88.4473,89.5587,90.9718,91.4468,91.5444,98.2977,103.836,108.495,110.613,117.237,117.597,119.047,129.319,150.57,155.938,161.756,170.646,191.023,211.959,15.8743
-12.6162,0.715123,0.448492,2,7,0,15.7239,68.2933,0.28696,68.2933,0.28696,70.4639,71.1255,72.1521,73.9537,74.29,75.0502,75.0887,77.8916,78.3095,81.4442,82.7221,83.6546,83.6735,84.8432,85.8122,87.0458,87.4608,87.5462,93.4663,98.3447,102.462,104.338,110.217,110.538,111.828,120.987,140.034,144.861,150.099,158.113,176.521,195.478,15.5831
-12.8092,0.997783,0.448492,3,7,0,13.2809,69.8403,0.266946,69.8403,0.266946,71.9075,72.5384,73.5181,75.2397,75.5613,76.2886,76.3255,79.011,79.4118,82.4223,83.6513,84.5487,84.5668,85.6932,86.6268,87.816,88.2163,88.2986,94.017,98.7398,102.732,104.553,110.266,110.578,111.833,120.752,139.348,144.068,149.194,157.04,175.085,193.689,15.6801
-11.9162,1,0.448492,3,7,0,12.7832,69.903,0.299188,69.903,0.299188,72.2179,72.9229,74.0163,75.9339,76.2916,77.1001,77.141,80.1194,80.5631,83.8895,85.2444,86.2327,86.2527,87.492,88.5183,89.8244,90.2636,90.354,96.6147,101.767,106.112,108.09,114.287,114.624,115.983,125.624,145.644,150.712,156.211,164.62,183.926,203.794,14.9566
-12.8539,0.939787,0.448492,2,3,0,12.951,69.7845,0.266809,69.7845,0.266809,71.849,72.4791,73.4575,75.1769,75.4981,76.2245,76.2613,78.9435,79.3438,82.3505,83.578,84.4743,84.4924,85.6174,86.5498,87.7376,88.1374,88.2196,93.9311,98.6483,102.636,104.455,110.161,110.472,111.726,120.635,139.21,143.925,149.045,156.883,174.907,193.491,15.723
-12.8273,0.931272,0.448492,2,3,0,13.8373,70.5565,0.262263,70.5565,0.262263,72.6088,73.2353,74.2084,75.9189,76.2385,76.9614,76.998,79.668,80.0666,83.0613,84.2842,85.1774,85.1954,86.3166,87.246,88.4301,88.8287,88.9107,94.607,99.3141,103.295,105.111,110.81,111.121,112.373,121.276,139.849,144.566,149.688,157.531,175.571,194.176,15.6741
-13.5001,0.955528,0.448492,2,3,0,13.5621,72.0024,0.275707,72.0024,0.275707,74.2026,74.8736,75.9154,77.7449,78.0866,78.8591,78.8982,81.7488,82.1741,85.3663,86.6687,87.6194,87.6386,88.8316,89.8201,91.0791,91.5027,91.5898,97.6379,102.628,106.843,108.765,114.791,115.12,116.443,125.843,145.417,150.382,155.772,164.02,182.979,202.516,16.4589
-13.8189,1,0.448492,2,3,0,14.0975,70.7571,0.248263,70.7571,0.248263,72.7069,73.3027,74.2286,75.8574,76.1619,76.851,76.8859,79.4334,79.814,82.6762,83.8462,84.7011,84.7184,85.792,86.6824,87.8173,88.1994,88.278,93.7455,98.2712,102.103,103.853,109.348,109.648,110.856,119.454,137.428,141.999,146.965,154.571,172.085,190.164,16.5511
-12.4555,1,0.448492,4,15,0,13.8847,66.2242,0.37416,66.2242,0.37416,68.956,69.7837,71.0641,73.2997,73.7155,74.6536,74.701,78.1407,78.6511,82.4621,84.0072,85.1319,85.1545,86.562,87.7253,89.203,89.6993,89.8013,96.8408,102.593,107.42,109.612,116.454,116.825,118.321,128.897,150.698,156.192,162.143,171.226,192.018,213.348,15.3905
-11.7788,0.771522,0.448492,2,7,0,15.4436,68.9334,0.320676,68.9334,0.320676,71.3774,72.1206,73.2724,75.2898,75.6658,76.5151,76.5581,79.6827,80.1477,83.629,85.0451,86.0774,86.0982,87.3918,88.4625,89.8242,90.282,90.3761,96.8913,102.241,106.745,108.795,115.207,115.556,116.96,126.915,147.54,152.753,158.407,167.047,186.864,207.237,14.8532
-14.0369,0.594164,0.448492,1,3,0,14.0486,69.7305,0.338255,69.7305,0.338255,72.3358,73.1272,74.3528,76.4972,76.8966,77.7984,77.844,81.1581,81.6507,85.3361,86.8335,87.9245,87.9465,89.3131,90.4436,91.8809,92.3639,92.4632,99.3295,104.958,109.692,111.844,118.572,118.938,120.411,130.84,152.41,157.857,163.76,172.779,193.449,214.683,17.1244
-11.626,0.947983,0.448492,2,7,0,15.7315,67.0957,0.335123,67.0957,0.335123,69.5798,70.3345,71.5034,73.5491,73.9301,74.7906,74.8341,77.9968,78.467,81.9852,83.415,84.4568,84.4778,85.7829,86.8626,88.2354,88.6968,88.7917,95.3516,100.731,105.255,107.313,113.745,114.095,115.504,125.478,146.113,151.325,156.974,165.605,185.388,205.714,14.6772
-11.626,0.273722,0.448492,1,3,0,16.7002,67.0957,0.335123,67.0957,0.335123,69.5798,70.3345,71.5034,73.5491,73.9301,74.7906,74.8341,77.9968,78.467,81.9852,83.415,84.4568,84.4778,85.7829,86.8626,88.2354,88.6968,88.7917,95.3516,100.731,105.255,107.313,113.745,114.095,115.504,125.478,146.113,151.325,156.974,165.605,185.388,205.714,14.6772
-11.9841,0.965525,0.448492,3,11,0,12.151,69.3836,0.285214,69.3836,0.285214,71.5757,72.2438,73.2807,75.1007,75.4405,76.2085,76.2473,79.0794,79.5017,82.6697,83.9613,84.9039,84.9229,86.1054,87.0849,88.332,88.7516,88.8378,94.8237,99.7573,103.922,105.819,111.767,112.091,113.396,122.664,141.94,146.825,152.127,160.239,178.874,198.068,14.9583
-11.9111,1,0.448492,2,3,0,11.9907,69.3832,0.287179,69.3832,0.287179,71.5901,72.2627,73.3064,75.1382,75.4801,76.2529,76.292,79.1416,79.5665,82.7533,84.0524,85.0005,85.0196,86.2088,87.1939,88.4479,88.8698,88.9566,94.9748,99.9339,104.119,106.026,112.003,112.329,113.64,122.95,142.31,147.216,152.541,160.686,179.396,198.664,14.8948
-11.9822,0.993506,0.448492,1,3,0,12.2033,70.1088,0.285901,70.1088,0.285901,72.329,73.0057,74.0559,75.8991,76.2431,77.0209,77.0602,79.9281,80.3557,83.5635,84.8712,85.8256,85.8449,87.0421,88.0338,89.2964,89.7212,89.8085,95.8684,100.863,105.078,106.999,113.019,113.347,114.668,124.047,143.555,148.498,153.864,162.072,180.929,200.349,14.9702
-11.5812,0.973421,0.448492,2,7,0,13.5515,67.4505,0.325542,67.4505,0.325542,69.8776,70.6154,71.7586,73.7605,74.1335,74.976,75.0186,78.1173,78.5782,82.0288,83.4318,84.4545,84.4752,85.7566,86.817,88.1656,88.6189,88.7121,95.1615,100.455,104.91,106.937,113.276,113.621,115.01,124.848,145.22,150.368,155.95,164.479,184.039,204.143,14.6377
-11.6717,0.980392,0.448492,3,9,0,11.9027,69.1739,0.310209,69.1739,0.310209,71.5477,72.2701,73.39,75.3528,75.7188,76.5457,76.5875,79.6317,80.085,83.4806,84.8627,85.8706,85.8909,87.1543,88.2002,89.5309,89.9783,90.0703,96.4425,101.681,106.094,108.103,114.391,114.733,116.112,125.884,146.154,151.281,156.843,165.345,184.853,204.919,14.7326
-12.6442,0.843913,0.448492,4,15,0,14.7289,66.5691,0.317447,66.5691,0.317447,68.9059,69.6166,70.7183,72.6482,73.0079,73.8206,73.8617,76.8521,77.2972,80.6302,81.9861,82.9747,82.9947,84.2337,85.2592,86.5636,87.0022,87.0923,93.3351,98.4631,102.781,104.746,110.895,111.23,112.577,122.127,141.918,146.922,152.348,160.642,179.668,199.231,15.6798
-11.7659,1,0.448492,2,5,0,12.8297,67.5802,0.314366,67.5802,0.314366,69.9299,70.6447,71.7528,73.6943,74.0562,74.874,74.9153,77.9249,78.3729,81.7284,83.0938,84.0893,84.1094,85.3573,86.3901,87.7041,88.1459,88.2367,94.5266,99.695,104.048,106.029,112.229,112.567,113.926,123.558,143.527,148.577,154.054,162.426,181.632,201.383,14.8117
-13.017,0.87314,0.448492,2,3,0,13.2169,66.5924,0.311483,66.5924,0.311483,68.8869,69.585,70.6674,72.5641,72.9178,73.7168,73.7572,76.6986,77.1365,80.4169,81.752,82.7256,82.7452,83.9656,84.9758,86.261,86.6931,86.782,92.9359,97.994,102.255,104.195,110.265,110.596,111.926,121.36,140.923,145.872,151.239,159.443,178.269,197.631,16.0426
-12.3575,1,0.448492,2,7,0,13.5695,69.8586,0.31372,69.8586,0.31372,72.2825,73.0199,74.1631,76.1663,76.5397,77.3834,77.4261,80.5314,80.9937,84.4562,85.8652,86.8926,86.9133,88.201,89.2669,90.623,91.0789,91.1726,97.6643,102.999,107.492,109.537,115.937,116.286,117.688,127.631,148.247,153.461,159.115,167.759,187.589,207.983,15.4353
-12.9694,0.823436,0.448492,1,1,0,13.1134,70.0581,0.319293,70.0581,0.319293,72.5314,73.2836,74.4494,76.4915,76.8721,77.7319,77.7754,80.9388,81.4096,84.9347,86.3687,87.4141,87.4352,88.7453,89.8296,91.2088,91.6725,91.7678,98.3672,103.787,108.351,110.427,116.924,117.278,118.701,128.79,149.694,154.979,160.71,169.469,189.559,210.214,16.0584
-13.1679,1,0.448492,2,3,0,13.4221,69.1683,0.269218,69.1683,0.269218,71.2328,71.8627,72.8409,74.5596,74.8806,75.6066,75.6434,78.3235,78.7235,81.7272,82.9531,83.8483,83.8663,84.9898,85.921,87.107,87.5061,87.5882,93.2897,97.9974,101.976,103.791,109.483,109.794,111.044,119.928,138.446,143.146,148.249,156.06,174.019,192.534,16.0448
-11.578,1,0.448492,2,5,0,13.3852,68.927,0.310534,68.927,0.310534,71.2948,72.0153,73.1323,75.09,75.455,76.2798,76.3215,79.3577,79.8097,83.1963,84.5747,85.5798,85.6001,86.8601,87.9031,89.2302,89.6764,89.7681,96.1227,101.346,105.747,107.75,114.02,114.362,115.736,125.481,145.691,150.804,156.349,164.826,184.276,204.283,14.6361
-11.9326,0.75126,0.448492,2,3,0,13.2281,67.5431,0.310701,67.5431,0.310701,69.8646,70.5709,71.6661,73.5855,73.9433,74.7519,74.7928,77.7695,78.2126,81.5327,82.884,83.8694,83.8893,85.1246,86.1471,87.448,87.8855,87.9754,94.2051,99.3258,103.64,105.604,111.75,112.085,113.432,122.985,142.796,147.807,153.243,161.552,180.618,200.229,14.9707
-12.1071,0.997718,0.448492,3,9,0,12.4933,65.9214,0.36164,65.9214,0.36164,68.5515,69.349,70.5833,72.74,73.1412,74.0469,74.0927,77.4159,77.9094,81.596,83.0917,84.1809,84.2029,85.5663,86.6935,88.1258,88.607,88.7059,95.5356,101.123,105.814,107.945,114.601,114.963,116.419,126.717,147.97,153.329,159.136,168.001,188.302,209.137,15.0885
-11.7036,0.999045,0.448492,2,5,0,12.1851,66.8474,0.344001,66.8474,0.344001,69.3866,70.1576,71.3514,73.4395,73.8283,74.7062,74.7505,77.9752,78.4545,82.0383,83.4939,84.5543,84.5757,85.9038,87.0022,88.3985,88.8678,88.9642,95.6318,101.095,105.687,107.775,114.299,114.654,116.082,126.191,147.086,152.361,158.077,166.809,186.816,207.364,14.7421
-12.0083,0.907106,0.448492,1,3,0,12.1452,67.5282,0.350291,67.5282,0.350291,70.1394,70.9318,72.1586,74.3037,74.703,75.6044,75.65,78.9601,79.4518,83.1281,84.6206,85.7078,85.7297,87.0911,88.2169,89.6478,90.1285,90.2274,97.0564,102.649,107.348,109.483,116.155,116.518,117.978,128.312,149.658,155.045,160.882,169.796,190.217,211.185,15.0454
-11.7222,1,0.448492,2,3,0,11.9289,67.2224,0.34547,67.2224,0.34547,69.7866,70.565,71.7704,73.8785,74.271,75.1572,75.202,78.457,78.9407,82.5577,84.0266,85.0967,85.1183,86.4584,87.5668,88.9757,89.4491,89.5464,96.2732,101.784,106.416,108.522,115.101,115.459,116.899,127.094,148.162,153.479,159.242,168.045,188.213,208.926,14.764
-15.4811,0.577797,0.448492,2,3,0,16.3546,64.7075,0.327417,64.7075,0.327417,67.049,67.7607,68.8635,70.7942,71.1539,71.9664,72.0075,74.9954,75.4398,78.7663,80.1187,81.1045,81.1244,82.3595,83.3814,84.6811,85.118,85.2078,91.4223,96.5221,100.814,102.766,108.871,109.204,110.541,120.015,139.628,144.584,149.958,158.168,176.994,196.343,18.4968
-15.0246,1,0.448492,3,11,0,16.5151,70.8198,0.32512,70.8198,0.32512,73.3648,74.1385,75.3374,77.4367,77.8279,78.7115,78.7562,82.0058,82.4893,86.1082,87.5797,88.6524,88.674,90.0181,91.1303,92.5447,93.0202,93.118,99.8827,105.435,110.109,112.235,118.885,119.247,120.703,131.024,152.396,157.797,163.653,172.602,193.123,214.216,18.1296
-11.8561,0.930435,0.448492,1,3,0,15.2869,69.0606,0.291075,69.0606,0.291075,71.2866,71.9648,73.0171,74.8635,75.208,75.9869,76.0263,78.8972,79.3251,82.5343,83.8422,84.7965,84.8158,86.0127,87.0041,88.266,88.6906,88.7778,94.8317,99.818,104.025,105.942,111.947,112.274,113.592,122.943,142.379,147.303,152.646,160.819,179.589,198.914,14.8529
-12.4105,0.952978,0.448492,3,7,0,12.4186,70.4561,0.299387,70.4561,0.299387,72.7909,73.5019,74.6046,76.5386,76.8994,77.7147,77.756,80.7598,81.2073,84.5619,85.9282,86.925,86.9451,88.1949,89.2299,90.547,90.99,91.081,97.3946,102.59,106.971,108.966,115.215,115.555,116.925,126.647,146.834,151.945,157.489,165.968,185.434,205.467,15.4595
-12.2593,0.974997,0.448492,3,11,0,13.0825,66.1344,0.369755,66.1344,0.369755,68.831,69.6483,70.9127,73.1211,73.5318,74.4588,74.5056,77.9052,78.4097,82.1779,83.706,84.8185,84.8409,86.2333,87.3842,88.8463,89.3374,89.4384,96.4059,102.102,106.882,109.053,115.831,116.2,117.682,128.163,149.777,155.225,161.127,170.136,190.761,211.922,15.2128
-12.859,0.94114,0.448492,2,3,0,12.8847,66.1723,0.382323,66.1723,0.382323,68.9603,69.8046,71.1103,73.389,73.8126,74.7683,74.8166,78.3191,78.8386,82.716,84.2873,85.4308,85.4538,86.8846,88.0669,89.5684,90.0727,90.1764,97.3252,103.163,108.059,110.282,117.218,117.595,119.111,129.825,151.9,157.46,163.482,172.672,193.703,215.272,15.7509
-12.8031,1,0.448492,2,3,0,12.9746,64.9983,0.361723,64.9983,0.361723,67.5921,68.3787,69.5959,71.7229,72.1186,73.0118,73.0569,76.3343,76.8209,80.4566,81.9317,83.0058,83.0275,84.3721,85.4837,86.8962,87.3707,87.4682,94.2035,99.7133,104.34,106.442,113.005,113.362,114.798,124.953,145.912,151.196,156.922,165.664,185.684,206.23,15.7701
-12.1595,1,0.448492,2,3,0,12.8547,65.7811,0.359099,65.7811,0.359099,68.3874,69.1779,70.4014,72.5395,72.9373,73.8354,73.8808,77.1764,77.6658,81.3228,82.8068,83.8874,83.9092,85.2621,86.3806,87.802,88.2795,88.3777,95.1566,100.703,105.362,107.478,114.088,114.448,115.893,126.123,147.239,152.564,158.334,167.144,187.321,208.03,15.147
