# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = Chrono_model
# start_datetime = 2023-07-22 21:00:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/Cosmic_Chronometers/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpb89sai7z/l6tont0x.json
# random
#   seed = 87191
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/cc/Chrono-20230722220012.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,theta.1,theta.2,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,A
-13.2549,0.996953,0.437229,3,15,0,13.6073,71.8697,0.273099,71.8697,0.273099,74.0453,74.709,75.7394,77.5494,77.8874,78.6518,78.6905,81.5116,81.9325,85.0926,86.3821,87.3235,87.3425,88.5239,89.5029,90.7498,91.1693,91.2556,97.2474,102.192,106.371,108.276,114.251,114.577,115.888,125.21,144.63,149.556,154.905,163.091,181.91,201.306,16.1956
-14.5246,0.93731,0.437229,2,3,0,14.6833,72.7646,0.271063,72.7646,0.271063,74.9511,75.6182,76.6541,78.4737,78.8136,79.5822,79.6211,82.458,82.8814,86.0601,87.3573,88.3044,88.3236,89.5122,90.4973,91.752,92.1742,92.2611,98.2916,103.27,107.477,109.395,115.412,115.741,117.062,126.452,146.019,150.984,156.375,164.625,183.595,203.149,17.4646
-12.4465,0.989272,0.437229,2,3,0,14.6617,70.916,0.274402,70.916,0.274402,73.0728,73.7307,74.7521,76.546,76.881,77.6386,77.6769,80.4725,80.8896,84.0208,85.2983,86.2309,86.2498,87.4201,88.3899,89.6251,90.0407,90.1261,96.0607,100.958,105.095,106.981,112.897,113.22,114.518,123.746,142.966,147.842,153.135,161.236,179.857,199.047,15.3821
-12.9273,0.812659,0.437229,1,3,0,13.7759,69.5946,0.267579,69.5946,0.267579,71.6593,72.2894,73.2679,74.9872,75.3084,76.0348,76.0716,78.7534,79.1537,82.1598,83.3869,84.2829,84.301,85.4257,86.3578,87.5452,87.9448,88.027,93.7359,98.4506,102.436,104.254,109.956,110.267,111.52,120.422,138.981,143.692,148.807,156.637,174.642,193.206,15.7991
-12.2059,0.898154,0.437229,2,5,0,14.3667,68.2985,0.293006,68.2985,0.293006,70.5143,71.1893,72.2366,74.074,74.4168,75.1917,75.231,78.0871,78.5127,81.7047,83.0054,83.9544,83.9736,85.1638,86.1495,87.4043,87.8263,87.9131,93.9312,98.8871,103.068,104.972,110.939,111.264,112.573,121.862,141.165,146.054,151.359,159.474,178.108,197.292,15.1998
-12.2577,0.994712,0.437229,2,7,0,12.8925,70.5717,0.289643,70.5717,0.289643,72.8354,73.5252,74.5955,76.4736,76.824,77.6163,77.6564,80.5772,81.0126,84.2781,85.609,86.5802,86.5998,87.818,88.8269,90.1114,90.5435,90.6323,96.7947,101.871,106.155,108.107,114.222,114.556,115.897,125.421,145.221,150.237,155.681,164.008,183.134,202.827,15.2699
-11.5429,0.999982,0.437229,3,11,0,12.2583,67.8583,0.330251,67.8583,0.330251,70.3347,71.0873,72.2533,74.2943,74.6745,75.5333,75.5767,78.7341,79.2036,82.7178,84.1463,85.1874,85.2084,86.5127,87.5919,88.9643,89.4255,89.5204,96.0808,101.463,105.991,108.051,114.492,114.842,116.253,126.244,146.924,152.148,157.812,166.466,186.307,206.696,14.6067
-11.547,0.987584,0.437229,2,7,0,11.6287,67.6147,0.323843,67.6147,0.323843,70.0352,70.7711,71.9115,73.9084,74.2805,75.1211,75.1637,78.2554,78.7154,82.1589,83.5593,84.5801,84.6007,85.8798,86.9383,88.2845,88.7371,88.8301,95.2692,100.555,105.004,107.029,113.36,113.705,115.092,124.92,145.275,150.419,155.997,164.521,184.069,204.163,14.6049
-11.8455,0.991818,0.437229,3,7,0,12.1453,66.95,0.352209,66.95,0.352209,69.5527,70.3425,71.5651,73.7026,74.1004,74.9986,75.044,78.3415,78.8313,82.493,83.9795,85.0621,85.084,86.4396,87.5606,88.9854,89.4641,89.5625,96.3612,101.928,106.604,108.73,115.369,115.731,117.183,127.465,148.7,154.058,159.863,168.729,189.039,209.891,14.8696
-12.0179,0.909961,0.437229,3,7,0,12.5214,66.1234,0.347123,66.1234,0.347123,68.6575,69.4267,70.6178,72.7006,73.0884,73.9639,74.0081,77.2234,77.7012,81.2734,82.724,83.7808,83.8021,85.1254,86.2198,87.6109,88.0783,88.1744,94.8153,100.255,104.827,106.905,113.398,113.751,115.172,125.231,146.016,151.262,156.947,165.629,185.522,205.951,15.0404
-12.3459,0.820642,0.437229,2,3,0,13.7622,65.8177,0.372941,65.8177,0.372941,68.5241,69.3442,70.6128,72.828,73.24,74.1696,74.2166,77.6254,78.1313,81.9085,83.44,84.5549,84.5773,85.9726,87.1257,88.5906,89.0826,89.1838,96.1629,101.867,106.653,108.826,115.611,115.98,117.463,127.952,149.576,155.026,160.929,169.939,190.565,211.726,15.2804
-12.2454,0.840839,0.437229,3,9,0,13.5338,67.9288,0.29795,67.9288,0.29795,70.1692,70.8515,71.9098,73.7661,74.1124,74.895,74.9346,77.8182,78.2478,81.4687,82.7807,83.7379,83.7572,84.9574,85.9513,87.2163,87.6417,87.7292,93.7935,98.7849,102.994,104.911,110.915,111.242,112.559,121.901,141.305,146.218,151.548,159.7,178.415,197.676,15.2529
-11.5122,0.991968,0.437229,2,7,0,12.8826,67.8828,0.320684,67.8828,0.320684,70.2896,71.0214,72.1557,74.1424,74.5126,75.3491,75.3914,78.4685,78.9263,82.3547,83.7492,84.7658,84.7863,86.0602,87.1146,88.4556,88.9064,88.9991,95.4151,100.684,105.119,107.137,113.452,113.795,115.179,124.982,145.292,150.427,155.994,164.503,184.018,204.081,14.5713
-11.8039,0.933973,0.437229,2,7,0,12.3599,66.6395,0.350608,66.6395,0.350608,69.2186,70.0013,71.213,73.3317,73.726,74.6163,74.6614,77.9304,78.4161,82.0467,83.5208,84.5944,84.6161,85.9605,87.0723,88.4853,88.9601,89.0577,95.8015,101.324,105.964,108.073,114.661,115.02,116.461,126.665,147.742,153.06,158.824,167.625,187.788,208.491,14.8271
-12.2046,0.985763,0.437229,2,5,0,12.9826,65.8775,0.367383,65.8775,0.367383,68.5467,69.3559,70.6078,72.7946,73.2013,74.1193,74.1657,77.533,78.0329,81.7662,83.2803,84.3828,84.405,85.7848,86.9254,88.3745,88.8613,88.9614,95.8682,101.516,106.256,108.409,115.132,115.497,116.967,127.364,148.81,154.216,160.072,169.013,189.483,210.487,15.1641
-12.2374,0.999126,0.437229,2,3,0,12.2546,65.6985,0.36615,65.6985,0.36615,68.3517,69.156,70.4006,72.5747,72.9791,73.8919,73.938,77.2863,77.7833,81.4959,83.0019,84.0983,84.1204,85.4928,86.6273,88.0687,88.5528,88.6524,95.523,101.142,105.858,108,114.689,115.053,116.516,126.862,148.205,153.586,159.415,168.314,188.689,209.597,15.199
-12.2374,0.516617,0.437229,1,3,0,14.9245,65.6985,0.36615,65.6985,0.36615,68.3517,69.156,70.4006,72.5747,72.9791,73.8919,73.938,77.2863,77.7833,81.4959,83.0019,84.0983,84.1204,85.4928,86.6273,88.0687,88.5528,88.6524,95.523,101.142,105.858,108,114.689,115.053,116.516,126.862,148.205,153.586,159.415,168.314,188.689,209.597,15.199
-11.8958,0.999359,0.437229,2,3,0,12.2446,66.4149,0.354845,66.4149,0.354845,69.0158,69.8049,71.0263,73.1614,73.5587,74.4557,74.501,77.7938,78.2828,81.9381,83.4218,84.5024,84.5241,85.877,86.9957,88.4174,88.895,88.9932,95.7759,101.328,105.992,108.111,114.731,115.091,116.539,126.788,147.951,153.29,159.074,167.908,188.141,208.912,14.9052
-12.2308,0.885229,0.437229,3,11,0,13.1822,68.3995,0.291169,68.3995,0.291169,70.6049,71.2768,72.3194,74.1487,74.49,75.2616,75.3007,78.1449,78.5688,81.7482,83.0439,83.9894,84.0085,85.1943,86.1764,87.4266,87.8472,87.9336,93.931,98.8709,103.039,104.937,110.886,111.211,112.516,121.779,141.034,145.911,151.204,159.3,177.894,197.038,15.2184
-11.7744,0.818277,0.437229,2,3,0,13.9864,69.5662,0.303357,69.5662,0.303357,71.9016,72.6125,73.7151,75.6483,76.0089,76.8237,76.8649,79.8659,80.3129,83.6629,85.0271,86.022,86.0421,87.2896,88.3225,89.6369,90.0789,90.1698,96.4679,101.649,106.016,108.004,114.231,114.57,115.935,125.618,145.717,150.804,156.323,164.76,184.127,204.055,14.8233
-11.5774,0.778916,0.437229,2,5,0,13.4538,67.8181,0.316976,67.8181,0.316976,70.1952,70.9183,72.039,74.0024,74.3684,75.1952,75.2371,78.2796,78.7324,82.1236,83.5033,84.5092,84.5295,85.7902,86.8337,88.161,88.6073,88.699,95.0516,100.27,104.665,106.664,112.922,113.263,114.634,124.353,144.497,149.59,155.113,163.556,182.922,202.835,14.6309
-11.5347,0.936348,0.437229,2,3,0,12.0618,67.9366,0.32871,67.9366,0.32871,70.4045,71.1546,72.3167,74.3512,74.7302,75.5863,75.6296,78.7775,79.2457,82.75,84.1746,85.2129,85.2338,86.5347,87.6111,88.9799,89.44,89.5346,96.079,101.449,105.967,108.023,114.45,114.8,116.207,126.18,146.823,152.039,157.694,166.334,186.144,206.503,14.5995
-12.367,0.879247,0.437229,2,7,0,13.6286,69.435,0.323295,69.435,0.323295,71.9165,72.671,73.8402,75.8877,76.2692,77.1311,77.1747,80.3449,80.8166,84.3477,85.7838,86.8306,86.8517,88.1634,89.2489,90.6295,91.0936,91.189,97.7929,103.214,107.778,109.854,116.349,116.702,118.125,128.206,149.087,154.364,160.087,168.832,188.886,209.502,15.451
-11.9001,0.857826,0.437229,1,3,0,13.6301,68.4987,0.296173,68.4987,0.296173,70.7447,71.4288,72.4899,74.3513,74.6986,75.4835,75.5232,78.4154,78.8464,82.0776,83.394,84.3543,84.3737,85.5781,86.5754,87.8449,88.2718,88.3596,94.4463,99.457,103.683,105.608,111.637,111.966,113.288,122.671,142.164,147.1,152.455,160.646,179.452,198.81,14.9094
-11.8996,0.999096,0.437229,3,9,0,12.0138,66.7343,0.330183,66.7343,0.330183,69.1693,69.9092,71.0556,73.0624,73.4363,74.2807,74.3234,77.4279,77.8896,81.3449,82.7495,83.7732,83.7939,85.0764,86.1376,87.4869,87.9405,88.0337,94.4844,99.7767,104.229,106.255,112.588,112.932,114.319,124.144,144.479,149.616,155.185,163.695,183.205,203.254,14.9466
-12.0939,0.461542,0.437229,2,7,0,19.6365,70.3512,0.289532,70.3512,0.289532,72.607,73.2944,74.3609,76.2325,76.5817,77.3713,77.4113,80.3219,80.7557,84.01,85.3363,86.3042,86.3237,87.5377,88.5432,89.8232,90.2538,90.3423,96.4837,101.543,105.812,107.757,113.852,114.184,115.521,125.013,144.746,149.745,155.171,163.47,182.532,202.159,15.1025
-11.6374,0.931761,0.437229,3,11,0,12.7509,68.3684,0.327082,68.3684,0.327082,70.8399,71.5912,72.7552,74.7932,75.1729,76.0306,76.074,79.2279,79.6971,83.2087,84.6365,85.6771,85.6981,87.002,88.0809,89.453,89.9142,90.009,96.5699,101.954,106.485,108.546,114.993,115.344,116.755,126.758,147.469,152.702,158.376,167.045,186.925,207.356,14.7081
-11.6374,0.582409,0.437229,2,3,0,14.0006,68.3684,0.327082,68.3684,0.327082,70.8399,71.5912,72.7552,74.7932,75.1729,76.0306,76.074,79.2279,79.6971,83.2087,84.6365,85.6771,85.6981,87.002,88.0809,89.453,89.9142,90.009,96.5699,101.954,106.485,108.546,114.993,115.344,116.755,126.758,147.469,152.702,158.376,167.045,186.925,207.356,14.7081
-11.7678,0.939249,0.437229,2,3,0,12.174,68.342,0.331865,68.342,0.331865,70.8481,71.6096,72.7893,74.8541,75.2388,76.1075,76.1515,79.3451,79.82,83.3739,84.8185,85.8712,85.8924,87.2113,88.3024,89.6899,90.1563,90.2521,96.884,102.324,106.901,108.982,115.49,115.845,117.27,127.365,148.255,153.532,159.253,167.994,188.032,208.622,14.8386
-13.7509,0.690101,0.437229,1,3,0,13.7944,69.0912,0.347715,69.0912,0.347715,71.7436,72.5486,73.7951,75.9749,76.3807,77.2969,77.3432,80.7079,81.2078,84.9458,86.4636,87.5693,87.5916,88.9762,90.1213,91.5768,92.0659,92.1664,99.1144,104.805,109.588,111.762,118.554,118.924,120.41,130.932,152.673,158.16,164.106,173.187,193.994,215.359,16.8162
-11.6319,0.933739,0.437229,2,3,0,14.4713,67.3035,0.340366,67.3035,0.340366,69.8336,70.6019,71.7919,73.8737,74.2613,75.1367,75.181,78.3973,78.8754,82.4513,83.9041,84.9625,84.9838,86.3095,87.4061,88.8002,89.2687,89.365,96.0239,101.482,106.071,108.157,114.678,115.033,116.46,126.568,147.468,152.745,158.464,167.2,187.222,207.788,14.6819
-12.1113,0.920445,0.437229,3,11,0,12.4919,68.3727,0.293613,68.3727,0.293613,70.5954,71.2725,72.323,74.166,74.5098,75.2871,75.3264,78.1909,78.6178,81.819,83.1234,84.0751,84.0943,85.2878,86.2763,87.5345,87.9577,88.0448,94.0792,99.0482,103.24,105.149,111.131,111.457,112.769,122.081,141.43,146.331,151.649,159.782,178.459,197.687,15.1088
-12.2584,0.922478,0.437229,2,3,0,13.1134,68.5827,0.288258,68.5827,0.288258,70.7722,71.4395,72.4748,74.2918,74.6309,75.3975,75.4363,78.2626,78.6839,81.8442,83.1324,84.0725,84.0914,85.2706,86.2473,87.4906,87.9089,87.9949,93.9612,98.877,103.025,104.916,110.839,111.162,112.461,121.687,140.87,145.73,151.005,159.074,177.609,196.696,15.2357
-11.6943,1,0.437229,2,3,0,12.1463,69.4111,0.302626,69.4111,0.302626,71.7358,72.4435,73.5411,75.4657,75.8246,76.6358,76.6769,79.6647,80.1098,83.4454,84.8037,85.7945,85.8145,87.0567,88.0853,89.3942,89.8344,89.9249,96.1972,101.357,105.707,107.688,113.89,114.228,115.587,125.234,145.257,150.325,155.823,164.23,183.527,203.383,14.7387
-11.9322,0.982633,0.437229,3,7,0,12.0464,69.9472,0.298337,69.9472,0.298337,72.2571,72.9606,74.0518,75.9655,76.3225,77.1293,77.1702,80.1429,80.5858,83.9061,85.2586,86.2452,86.2651,87.5023,88.5269,89.8308,90.2693,90.3595,96.6103,101.755,106.093,108.069,114.257,114.594,115.951,125.58,145.576,150.639,156.132,164.532,183.818,203.667,14.9702
-11.8429,1,0.437229,1,1,0,11.9213,69.8342,0.29586,69.8342,0.29586,72.1215,72.8182,73.899,75.7948,76.1485,76.9479,76.9884,79.9342,80.3731,83.6643,85.0052,85.9834,86.0032,87.2299,88.2459,89.5389,89.9738,90.0633,96.2635,101.368,105.673,107.634,113.776,114.111,115.458,125.017,144.876,149.905,155.362,163.707,182.868,202.592,14.8703
-13.316,0.845939,0.437229,2,7,0,13.9548,71.6014,0.285536,71.6014,0.285536,73.866,74.5563,75.6275,77.5077,77.8586,78.652,78.6922,81.6177,82.0539,85.3264,86.6605,87.6342,87.6538,88.8752,89.887,91.1752,91.6085,91.6976,97.8803,102.976,107.277,109.237,115.38,115.715,117.062,126.633,146.54,151.585,157.06,165.437,184.681,204.5,16.3233
-12.9436,0.990946,0.437229,2,7,0,16.8053,65.1789,0.349782,65.1789,0.349782,67.6956,68.4595,69.642,71.7097,72.0945,72.9635,73.0074,76.1982,76.6722,80.2163,81.6552,82.7033,82.7244,84.0369,85.1222,86.5018,86.9653,87.0606,93.6447,99.0367,103.567,105.627,112.061,112.411,113.818,123.783,144.368,149.563,155.192,163.788,183.483,203.705,15.9464
-13.499,0.966076,0.437229,2,3,0,13.5919,64.8507,0.348899,64.8507,0.348899,67.3485,68.1066,69.2804,71.3328,71.7149,72.5775,72.6211,75.7887,76.2594,79.778,81.2067,82.2474,82.2684,83.5716,84.6493,86.0191,86.4794,86.574,93.1125,98.4674,102.967,105.012,111.403,111.751,113.149,123.047,143.497,148.657,154.249,162.79,182.357,202.449,16.4985
-12.1625,1,0.437229,2,3,0,13.32,66.0268,0.366405,66.0268,0.366405,68.6951,69.504,70.7556,72.942,73.3487,74.2666,74.313,77.68,78.1798,81.9132,83.4275,84.53,84.5523,85.9323,87.0731,88.5224,89.0093,89.1094,96.018,101.667,106.41,108.564,115.289,115.655,117.126,127.528,148.987,154.397,160.258,169.205,189.69,210.71,15.1281
-12.7446,0.82822,0.437229,1,3,0,13.3498,67.1068,0.36908,67.1068,0.36908,69.8381,70.666,71.9468,74.1839,74.6,75.5391,75.5865,79.0305,79.5417,83.3594,84.9077,86.0349,86.0576,87.4684,88.6345,90.116,90.6136,90.7159,97.7762,103.548,108.393,110.593,117.462,117.836,119.338,129.96,151.868,157.39,163.372,172.504,193.41,214.861,15.7155
-12.7953,0.995008,0.437229,3,11,0,13.4176,71.1822,0.286493,71.1822,0.286493,73.4411,74.1295,75.1978,77.0729,77.4228,78.214,78.2541,81.1713,81.6062,84.8689,86.199,87.1697,87.1893,88.4069,89.4155,90.6996,91.1316,91.2204,97.3831,102.462,106.748,108.701,114.822,115.156,116.499,126.035,145.867,150.893,156.348,164.692,183.86,203.601,15.8014
-11.5798,0.994174,0.437229,2,5,0,13.3764,68.9548,0.304726,68.9548,0.304726,71.2799,71.9877,73.0853,75.0096,75.3685,76.1795,76.2205,79.2071,79.6519,82.9854,84.3426,85.3326,85.3525,86.5937,87.6212,88.9288,89.3685,89.4589,95.7236,100.876,105.219,107.196,113.387,113.725,115.082,124.709,144.688,149.744,155.229,163.615,182.862,202.664,14.6238
-11.5579,0.999378,0.437229,2,3,0,11.5899,68.8296,0.306492,68.8296,0.306492,71.1638,71.8742,72.9759,74.907,75.2672,76.081,76.1221,79.1188,79.565,82.909,84.2704,85.2633,85.2833,86.5281,87.5586,88.8699,89.3108,89.4015,95.683,100.848,105.202,107.184,113.388,113.726,115.086,124.733,144.749,149.813,155.307,163.706,182.983,202.814,14.6049
-12.8483,0.733159,0.437229,2,3,0,13.3819,68.1578,0.285971,68.1578,0.285971,70.3168,70.9748,71.996,73.7883,74.1228,74.8791,74.9174,77.7061,78.1219,81.241,82.5127,83.4407,83.4594,84.6235,85.5878,86.8156,87.2286,87.3135,93.2059,98.062,102.161,104.028,109.882,110.201,111.485,120.605,139.573,144.38,149.597,157.578,175.912,194.795,15.8084
-11.5984,0.911751,0.437229,2,7,0,13.8929,68.8213,0.315605,68.8213,0.315605,71.2234,71.9541,73.0867,75.0712,75.4411,76.2768,76.3191,79.3947,79.8525,83.2812,84.6762,85.6933,85.7139,86.9887,88.0439,89.3862,89.8375,89.9303,96.3553,101.634,106.08,108.103,114.434,114.779,116.166,126.001,146.387,151.542,157.133,165.678,185.282,205.44,14.6644
-11.6854,0.984497,0.437229,2,7,0,12.0147,67.065,0.330164,67.065,0.330164,69.5119,70.2555,71.4075,73.4241,73.7998,74.6484,74.6913,77.811,78.275,81.7473,83.1588,84.1875,84.2082,85.4971,86.5634,87.9194,88.3752,88.4689,94.9513,100.27,104.744,106.779,113.143,113.49,114.884,124.757,145.191,150.354,155.951,164.502,184.108,204.255,14.7374
-11.7011,0.981849,0.437229,3,11,0,12.3362,69.3738,0.305307,69.3738,0.305307,71.7174,72.4308,73.5371,75.4765,75.8382,76.6555,76.6969,79.7068,80.155,83.5142,84.8819,85.8794,85.8996,87.1502,88.1856,89.5031,89.9462,90.0373,96.3494,101.541,105.916,107.908,114.145,114.485,115.852,125.55,145.674,150.767,156.292,164.738,184.123,204.068,14.7528
-11.6139,0.999164,0.437229,4,15,0,11.7257,68.3059,0.307207,68.3059,0.307207,70.6276,71.3342,72.4299,74.3506,74.7087,75.5181,75.559,78.539,78.9828,82.3079,83.6616,84.6489,84.6688,85.9064,86.9311,88.2348,88.6732,88.7634,95.0083,100.143,104.471,106.441,112.608,112.944,114.296,123.884,143.777,148.81,154.27,162.617,181.772,201.479,14.655
-11.8207,0.988154,0.437229,3,11,0,12.2574,69.4964,0.289865,69.4964,0.289865,71.7273,72.407,73.4618,75.3126,75.658,76.4388,76.4783,79.3565,79.7855,83.0034,84.3149,85.2719,85.2912,86.4916,87.4858,88.7515,89.1772,89.2648,95.3369,100.339,104.56,106.483,112.508,112.837,114.159,123.542,143.05,147.992,153.355,161.559,180.402,199.804,14.8185
-11.6874,0.983928,0.437229,2,3,0,11.9478,69.4017,0.298866,69.4017,0.298866,71.6976,72.3968,73.4813,75.3832,75.738,76.5399,76.5804,79.5346,79.9748,83.2742,84.6182,85.5986,85.6183,86.8477,87.8657,89.1613,89.597,89.6866,95.8973,101.009,105.319,107.281,113.429,113.764,115.112,124.677,144.54,149.568,155.024,163.368,182.523,202.236,14.7195
-11.5277,0.991907,0.437229,2,7,0,12.5519,67.6465,0.325396,67.6465,0.325396,70.0796,70.8192,71.9652,73.9721,74.346,75.1906,75.2334,78.3398,78.8019,82.2611,83.6677,84.693,84.7137,85.9984,87.0615,88.4135,88.868,88.9614,95.4273,100.735,105.201,107.233,113.589,113.935,115.327,125.191,145.616,150.778,156.374,164.926,184.538,204.695,14.587
-11.5205,0.999815,0.437229,3,11,0,11.534,68.2956,0.312734,68.2956,0.312734,70.658,71.3768,72.4911,74.4436,74.8076,75.6301,75.6717,78.6991,79.1498,82.5257,83.8995,84.9013,84.9215,86.1772,87.2166,88.539,88.9836,89.075,95.406,100.609,104.992,106.986,113.23,113.57,114.938,124.639,144.753,149.84,155.358,163.792,183.144,203.046,14.5739
-11.5897,0.991387,0.437229,4,15,0,11.6671,67.6341,0.320229,67.6341,0.320229,70.0288,70.757,71.8856,73.8624,74.2308,75.0631,75.1052,78.1671,78.6228,82.0344,83.4222,84.4338,84.4542,85.7221,86.7713,88.1059,88.5546,88.6468,95.0323,100.276,104.691,106.7,112.985,113.327,114.704,124.462,144.68,149.791,155.334,163.804,183.232,203.205,14.6446
-11.5524,0.988531,0.437229,2,3,0,11.7017,67.7534,0.319895,67.7534,0.319895,70.1498,70.8785,72.008,73.9863,74.355,75.188,75.2302,78.2947,78.7507,82.1653,83.5543,84.5669,84.5873,85.8563,86.9065,88.2423,88.6914,88.7838,95.1754,100.424,104.844,106.855,113.146,113.488,114.867,124.636,144.876,149.993,155.542,164.022,183.472,203.469,14.6087
-12.2507,0.991648,0.437229,4,15,0,12.3397,70.0167,0.275509,70.0167,0.275509,72.1546,72.8067,73.819,75.5969,75.9289,76.6797,76.7177,79.4879,79.9011,83.0034,84.269,85.193,85.2117,86.3711,87.3318,88.5552,88.9669,89.0516,94.9295,99.7794,103.876,105.744,111.601,111.921,113.207,122.342,141.368,146.194,151.433,159.45,177.878,196.869,15.1803
-13.5519,0.859014,0.437229,2,3,0,13.9236,69.8698,0.257963,69.8698,0.257963,71.8693,72.4799,73.4284,75.0961,75.4077,76.1127,76.1484,78.7531,79.1421,82.065,83.259,84.1312,84.1488,85.2438,86.1516,87.3083,87.6977,87.7778,93.3448,97.9476,101.841,103.618,109.196,109.5,110.726,119.443,137.64,142.262,147.283,154.972,172.663,190.914,16.3553
-13.1174,1,0.437229,1,1,0,13.5309,70.016,0.261535,70.016,0.261535,72.047,72.6671,73.6302,75.3231,75.6395,76.355,76.3912,79.0341,79.4286,82.3932,83.6039,84.4881,84.5059,85.616,86.5361,87.7085,88.1031,88.1842,93.8244,98.4856,102.428,104.226,109.87,110.179,111.419,120.237,138.635,143.307,148.381,156.15,174.023,192.457,15.951
-12.0345,0.998685,0.437229,3,7,0,13.4114,69.9801,0.302086,69.9801,0.302086,72.3197,73.032,74.1367,76.0738,76.4351,77.2516,77.2929,80.3005,80.7485,84.1062,85.4737,86.4711,86.4912,87.7418,88.7773,90.095,90.5382,90.6293,96.9442,102.14,106.519,108.514,114.759,115.099,116.468,126.182,146.347,151.451,156.988,165.455,184.89,204.889,15.0854
-12.0743,0.924652,0.437229,2,7,0,12.9655,69.6714,0.281231,69.6714,0.281231,71.8423,72.5042,73.5315,75.3351,75.6718,76.4331,76.4717,79.2798,79.6985,82.8411,84.1227,85.0581,85.077,86.2506,87.2229,88.4609,88.8775,88.9631,94.9077,99.8094,103.948,105.834,111.748,112.071,113.368,122.586,141.769,146.632,151.911,159.988,178.548,197.667,15.0319
-12.4513,0.974024,0.437229,3,7,0,12.7252,70.9398,0.275201,70.9398,0.275201,73.1035,73.7635,74.7881,76.5875,76.9236,77.6834,77.7219,80.5258,80.9441,84.0842,85.3653,86.3005,86.3194,87.493,88.4655,89.704,90.1207,90.2064,96.1566,101.066,105.214,107.105,113.034,113.358,114.659,123.909,143.171,148.057,153.362,161.479,180.138,199.367,15.3921
-12.4725,0.925044,0.437229,1,3,0,13.0007,69.9831,0.271154,69.9831,0.271154,72.0867,72.7285,73.725,75.4757,75.8027,76.5421,76.5795,79.3089,79.7161,82.7742,84.0222,84.9334,84.9518,86.0954,87.0431,88.2501,88.6563,88.7398,94.5414,99.3306,103.378,105.223,111.012,111.328,112.599,121.632,140.455,145.231,150.417,158.353,176.602,195.411,15.3741
-12.0685,1,0.437229,2,3,0,12.4204,70.3204,0.285559,70.3204,0.285559,72.5447,73.2227,74.2748,76.1215,76.4662,77.2455,77.2849,80.1584,80.5868,83.8009,85.1113,86.0676,86.0869,87.2865,88.2803,89.5454,89.9711,90.0586,96.1311,101.136,105.36,107.285,113.318,113.647,114.971,124.371,143.922,148.877,154.255,162.482,181.383,200.849,15.0578
-11.9344,0.992107,0.437229,3,11,0,13.1566,66.2455,0.35443,66.2455,0.35443,68.8367,69.6229,70.8399,72.9672,73.3631,74.2569,74.3021,77.583,78.0703,81.7127,83.1912,84.268,84.2897,85.6378,86.7526,88.1694,88.6454,88.7432,95.5026,101.036,105.684,107.796,114.394,114.753,116.196,126.411,147.505,152.826,158.592,167.397,187.565,208.269,14.9424
-12.676,0.916342,0.437229,3,7,0,12.9028,65.1997,0.357291,65.1997,0.357291,67.7703,68.5501,69.7569,71.8663,72.2588,73.1449,73.1897,76.4417,76.9247,80.534,81.9988,83.0655,83.087,84.4225,85.5267,86.9299,87.4013,87.4982,94.1916,99.6693,104.27,106.36,112.89,113.245,114.673,124.779,145.643,150.906,156.608,165.314,185.255,205.724,15.6601
-11.7084,0.997925,0.437229,2,7,0,13.1091,67.4057,0.343309,67.4057,0.343309,69.9611,70.737,71.9385,74.0402,74.4315,75.3151,75.3597,78.6056,79.088,82.6956,84.1609,85.2284,85.2499,86.5869,87.6928,89.0985,89.5709,89.668,96.381,101.882,106.506,108.608,115.177,115.535,116.973,127.153,148.197,153.509,159.266,168.06,188.211,208.908,14.7562
