# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = SNIA_model
# start_datetime = 2023-07-19 09:58:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpvemhtge4/l7m1rgs5.json
# random
#   seed = 99854
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/snia/SNIA-20230719105841.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-42.4819,1,0.439548,2,5,0,44.7818,0.348206,63.4819,-0.153233,0.348206,63.4819,-0.153233,3.25358e+07,1.36862e+06,57571.6,23.8013,23.7396,23.7628,23.7601,23.7597,23.7486,23.7173,23.7481,23.7432,23.8493,23.7834,23.8461,23.8216,23.7638,23.7899,23.8438,23.7686,23.7122,23.785,23.7827,23.766,23.7714,23.7608,23.7603,23.7293,23.7615,23.7982,23.771,23.7663,23.7785,23.7694,23.7913,23.7667,23.7943,23.755,23.7516,23.7974,23.8045,23.7783,23.6936
-42.4397,1,0.439548,2,3,0,42.5886,0.339657,62.4628,-0.16959,0.339657,62.4628,-0.16959,3.25126e+07,1.36814e+06,57571.6,23.7998,23.7378,23.7607,23.7576,23.757,23.7456,23.7139,23.7445,23.7393,23.845,23.7789,23.8413,23.8165,23.7584,23.7842,23.8378,23.7623,23.7056,23.778,23.7753,23.7583,23.7633,23.7523,23.7514,23.72,23.7518,23.788,23.7603,23.7551,23.7667,23.7571,23.7784,23.7531,23.78,23.7399,23.7354,23.7802,23.7862,23.7582,23.6719
-42.1327,0.996962,0.439548,3,7,0,43.4164,0.332996,74.1363,-0.138015,0.332996,74.1363,-0.138015,3.25399e+07,1.36871e+06,57571.6,23.8031,23.7417,23.7652,23.7626,23.7624,23.7515,23.7203,23.7512,23.7464,23.8525,23.7867,23.8494,23.8249,23.7672,23.7932,23.8471,23.7719,23.7154,23.7882,23.7857,23.769,23.7742,23.7635,23.7628,23.7316,23.7636,23.8,23.7725,23.7674,23.7792,23.7697,23.791,23.7658,23.7927,23.7525,23.7479,23.7924,23.7978,23.7686,23.6805
-45.529,0.485126,0.439548,3,7,0,46.3103,0.361143,64.7674,-0.247324,0.361143,64.7674,-0.247324,3.24412e+07,1.36663e+06,57571.6,23.7907,23.7272,23.7484,23.744,23.7422,23.7295,23.6967,23.7262,23.72,23.8248,23.7579,23.8192,23.7939,23.7348,23.76,23.8128,23.7365,23.6791,23.7509,23.7476,23.7298,23.7343,23.7227,23.7213,23.6894,23.7206,23.7564,23.7283,23.7229,23.7342,23.7245,23.7456,23.7205,23.7476,23.7079,23.7044,23.7505,23.7583,23.7346,23.6536
-46.0655,0.946142,0.439548,3,7,0,49.621,0.321588,52.2663,-0.0787104,0.321588,52.2663,-0.0787104,3.25879e+07,1.36972e+06,57571.6,23.809,23.7486,23.7732,23.7715,23.772,23.7619,23.7315,23.7631,23.7589,23.8657,23.8004,23.8638,23.8397,23.7826,23.8091,23.8635,23.7888,23.7328,23.806,23.804,23.7877,23.7934,23.7831,23.7827,23.752,23.7843,23.8211,23.7939,23.7891,23.8012,23.7919,23.8134,23.7883,23.8152,23.775,23.77,23.814,23.8186,23.7872,23.6962
-43.1704,1,0.439548,3,15,0,47.4279,0.332697,62.0473,-0.169907,0.332697,62.0473,-0.169907,3.25075e+07,1.36803e+06,57571.6,23.8,23.738,23.7608,23.7577,23.7571,23.7456,23.7139,23.7444,23.7392,23.8448,23.7787,23.841,23.8162,23.7579,23.7837,23.8372,23.7616,23.7047,23.7771,23.7742,23.7571,23.7619,23.7508,23.7497,23.7182,23.7497,23.7857,23.7578,23.7524,23.7637,23.7538,23.7747,23.7491,23.7754,23.7349,23.7297,23.7739,23.779,23.7496,23.6617
-41.9179,0.984484,0.439548,3,7,0,44.7551,0.36217,70.9222,-0.196784,0.36217,70.9222,-0.196784,3.24983e+07,1.36783e+06,57571.6,23.7962,23.7337,23.756,23.7525,23.7515,23.7398,23.7078,23.7381,23.7327,23.8382,23.772,23.8341,23.8093,23.751,23.7768,23.8303,23.7547,23.698,23.7705,23.7678,23.7508,23.7559,23.7451,23.7443,23.7131,23.7451,23.7817,23.7543,23.7495,23.7617,23.7526,23.7746,23.7501,23.7781,23.7391,23.7364,23.7831,23.7914,23.768,23.6865
-41.8685,0.999492,0.439548,2,3,0,41.9274,0.35897,70.0372,-0.193566,0.35897,70.0372,-0.193566,3.24998e+07,1.36787e+06,57571.6,23.7967,23.7342,23.7566,23.7532,23.7522,23.7405,23.7086,23.7389,23.7335,23.839,23.7728,23.835,23.8102,23.7519,23.7777,23.8312,23.7557,23.6989,23.7714,23.7687,23.7517,23.7568,23.7459,23.7451,23.7139,23.7459,23.7823,23.7549,23.7501,23.7622,23.753,23.7749,23.7503,23.7781,23.7389,23.736,23.7824,23.7904,23.7663,23.6842
-42.699,0.293456,0.439548,2,3,0,46.9844,0.357563,79.1674,-0.165684,0.357563,79.1674,-0.165684,3.25292e+07,1.36849e+06,57571.6,23.7997,23.7378,23.7608,23.7579,23.7573,23.7461,23.7146,23.7454,23.7403,23.8463,23.7804,23.843,23.8184,23.7606,23.7866,23.8405,23.7653,23.7089,23.7817,23.7793,23.7627,23.7681,23.7576,23.7571,23.7262,23.7585,23.7953,23.7682,23.7637,23.7762,23.7672,23.7894,23.7651,23.7932,23.7543,23.7516,23.7982,23.8062,23.7819,23.6992
-43.6907,0.971218,0.439548,2,7,0,44.5321,0.348736,53.0164,-0.186628,0.348736,53.0164,-0.186628,3.25008e+07,1.36789e+06,57571.6,23.7978,23.7355,23.758,23.7547,23.7538,23.7421,23.7103,23.7406,23.7353,23.8408,23.7746,23.8368,23.812,23.7537,23.7795,23.8329,23.7573,23.7005,23.7729,23.7702,23.7531,23.758,23.7471,23.7461,23.7148,23.7465,23.7828,23.7552,23.7501,23.7618,23.7524,23.7738,23.7488,23.776,23.7363,23.7325,23.778,23.7849,23.7588,23.6745
-43.8363,0.996634,0.439548,3,7,0,44.1549,0.349713,52.5742,-0.159682,0.349713,52.5742,-0.159682,3.25301e+07,1.3685e+06,57571.6,23.8006,23.7388,23.7618,23.759,23.7585,23.7473,23.716,23.7467,23.7417,23.8477,23.7818,23.8444,23.8198,23.762,23.788,23.8419,23.7666,23.7101,23.7829,23.7805,23.7638,23.7691,23.7585,23.7579,23.7269,23.759,23.7957,23.7684,23.7637,23.7759,23.7668,23.7886,23.764,23.7917,23.7524,23.749,23.7949,23.8021,23.7763,23.6919
-42.8069,0.989914,0.439548,2,7,0,44.8717,0.356279,57.5574,-0.182043,0.356279,57.5574,-0.182043,3.25107e+07,1.3681e+06,57571.6,23.798,23.7358,23.7584,23.7552,23.7544,23.7429,23.7111,23.7416,23.7363,23.842,23.776,23.8383,23.8135,23.7554,23.7813,23.835,23.7595,23.7028,23.7754,23.7728,23.756,23.7611,23.7504,23.7497,23.7186,23.7506,23.7871,23.7598,23.755,23.7672,23.758,23.7799,23.7553,23.7831,23.7439,23.7409,23.7872,23.795,23.7704,23.6876
-44.473,0.98549,0.439548,4,15,0,44.8927,0.310381,57.6277,-0.0821871,0.310381,57.6277,-0.0821871,3.25741e+07,1.36943e+06,57571.6,23.8087,23.7482,23.7726,23.7708,23.7712,23.7609,23.7304,23.7618,23.7575,23.864,23.7986,23.8618,23.8376,23.7802,23.8065,23.8607,23.7858,23.7295,23.8025,23.8003,23.7837,23.7891,23.7785,23.7778,23.7467,23.7787,23.815,23.7874,23.7822,23.7938,23.7839,23.8049,23.7791,23.8051,23.7642,23.7579,23.8008,23.804,23.7701,23.6767
-44.473,0.855781,0.439548,1,3,0,45.6717,0.310381,57.6277,-0.0821871,0.310381,57.6277,-0.0821871,3.25741e+07,1.36943e+06,57571.6,23.8087,23.7482,23.7726,23.7708,23.7712,23.7609,23.7304,23.7618,23.7575,23.864,23.7986,23.8618,23.8376,23.7802,23.8065,23.8607,23.7858,23.7295,23.8025,23.8003,23.7837,23.7891,23.7785,23.7778,23.7467,23.7787,23.815,23.7874,23.7822,23.7938,23.7839,23.8049,23.7791,23.8051,23.7642,23.7579,23.8008,23.804,23.7701,23.6767
-45.6045,0.91182,0.439548,2,3,0,45.8841,0.297833,56.3564,-0.0720125,0.297833,56.3564,-0.0720125,3.25713e+07,1.36937e+06,57571.6,23.8097,23.7492,23.7737,23.7719,23.7724,23.7622,23.7316,23.7631,23.7587,23.8652,23.7998,23.8629,23.8386,23.7812,23.8074,23.8616,23.7865,23.7302,23.803,23.8006,23.7839,23.7891,23.7783,23.7774,23.7461,23.7778,23.8138,23.7859,23.7803,23.7914,23.7812,23.8016,23.7752,23.8005,23.7588,23.7514,23.7931,23.7948,23.7581,23.6618
-45.9578,1,0.439548,3,7,0,47.6347,0.291589,69.0561,-0.0185628,0.291589,69.0561,-0.0185628,3.26113e+07,1.37021e+06,57571.6,23.8143,23.7546,23.78,23.7789,23.78,23.7704,23.7405,23.7725,23.7686,23.8757,23.8107,23.8744,23.8504,23.7935,23.8201,23.8747,23.8001,23.7441,23.8175,23.8154,23.7991,23.8047,23.7944,23.7938,23.7629,23.795,23.8314,23.8038,23.7986,23.81,23.8001,23.8208,23.7947,23.8202,23.7786,23.7713,23.8129,23.8143,23.7766,23.6786
-46.2744,0.404795,0.439548,2,3,0,50.5001,0.301289,66.2199,-0.0246749,0.301289,66.2199,-0.0246749,3.26167e+07,1.37033e+06,57571.6,23.8139,23.7542,23.7796,23.7785,23.7796,23.7701,23.7402,23.7722,23.7684,23.8756,23.8106,23.8744,23.8505,23.7937,23.8204,23.8751,23.8006,23.7448,23.8182,23.8163,23.8002,23.8059,23.7958,23.7954,23.7647,23.797,23.8337,23.8064,23.8015,23.8134,23.8038,23.8249,23.7993,23.8254,23.7844,23.7781,23.8206,23.8232,23.7876,23.6919
-47.1725,0.80539,0.439548,2,3,0,47.6871,0.28291,72.5695,-0.0664994,0.28291,72.5695,-0.0664994,3.25613e+07,1.36916e+06,57571.6,23.8101,23.7497,23.7741,23.7723,23.7728,23.7624,23.7318,23.7632,23.7587,23.8651,23.7995,23.8625,23.8381,23.7805,23.8066,23.8605,23.7853,23.7287,23.8013,23.7987,23.7817,23.7866,23.7754,23.7743,23.7426,23.7739,23.8094,23.7811,23.775,23.7855,23.7747,23.7944,23.7672,23.7915,23.7488,23.7398,23.7799,23.7798,23.7396,23.6397
-44.9656,0.862092,0.439548,2,3,0,47.8132,0.301479,65.7001,-0.0462907,0.301479,65.7001,-0.0462907,3.25978e+07,1.36993e+06,57571.6,23.812,23.752,23.7769,23.7755,23.7764,23.7665,23.7364,23.7682,23.7641,23.871,23.8059,23.8694,23.8453,23.7883,23.8148,23.8692,23.7945,23.7385,23.8117,23.8096,23.7932,23.7988,23.7884,23.7878,23.7569,23.789,23.8254,23.7979,23.7928,23.8044,23.7946,23.8154,23.7896,23.8155,23.7743,23.7676,23.8099,23.8124,23.7767,23.6811
-44.6305,0.92902,0.439548,3,15,0,45.9935,0.39323,79.1634,-0.263169,0.39323,79.1634,-0.263169,3.24368e+07,1.36654e+06,57571.6,23.7872,23.7232,23.7439,23.7392,23.7371,23.7241,23.6911,23.7204,23.7141,23.8188,23.7519,23.8132,23.7879,23.7288,23.7541,23.807,23.7308,23.6736,23.7455,23.7425,23.7251,23.7298,23.7186,23.7176,23.6862,23.7181,23.7545,23.7272,23.7224,23.7349,23.726,23.7485,23.7246,23.7536,23.7157,23.715,23.7638,23.7751,23.7577,23.6832
-45.3831,0.986169,0.439548,2,3,0,45.7263,0.409064,77.1696,-0.258741,0.409064,77.1696,-0.258741,3.24489e+07,1.3668e+06,57571.6,23.7868,23.7228,23.7436,23.739,23.7369,23.7241,23.6911,23.7206,23.7145,23.8193,23.7525,23.814,23.7888,23.73,23.7554,23.8086,23.7327,23.6757,23.7479,23.7451,23.7281,23.7331,23.7224,23.7217,23.6907,23.723,23.76,23.7331,23.729,23.7421,23.7339,23.757,23.7341,23.764,23.7271,23.7279,23.7782,23.7911,23.7767,23.705
-44.261,1,0.439548,2,3,0,45.6246,0.392883,79.0416,-0.256743,0.392883,79.0416,-0.256743,3.24445e+07,1.3667e+06,57571.6,23.788,23.7241,23.745,23.7404,23.7384,23.7256,23.6926,23.7221,23.7159,23.8207,23.7539,23.8153,23.79,23.7311,23.7564,23.8094,23.7334,23.6762,23.7483,23.7453,23.728,23.7328,23.7217,23.7208,23.6895,23.7214,23.7579,23.7307,23.726,23.7386,23.7298,23.7523,23.7286,23.7576,23.7197,23.7191,23.7679,23.7792,23.7618,23.6871
-45.2077,0.915814,0.439548,2,3,0,45.5912,0.398771,86.0155,-0.245544,0.398771,86.0155,-0.245544,3.24609e+07,1.36705e+06,57571.6,23.789,23.7254,23.7465,23.7421,23.7403,23.7277,23.695,23.7247,23.7187,23.8237,23.7571,23.8187,23.7936,23.7349,23.7605,23.8137,23.7379,23.681,23.7533,23.7505,23.7335,23.7386,23.7278,23.7271,23.6961,23.7284,23.7653,23.7383,23.734,23.7469,23.7385,23.7614,23.7382,23.7677,23.7303,23.7304,23.7799,23.7918,23.7755,23.7017
-45.0018,0.503937,0.439548,2,3,0,47.6115,0.389086,81.5505,-0.264625,0.389086,81.5505,-0.264625,3.24333e+07,1.36647e+06,57571.6,23.7872,23.7232,23.7439,23.7392,23.737,23.7241,23.691,23.7203,23.714,23.8186,23.7517,23.8129,23.7875,23.7284,23.7536,23.8065,23.7303,23.673,23.7448,23.7417,23.7242,23.7288,23.7175,23.7164,23.6849,23.7167,23.7529,23.7255,23.7206,23.7328,23.7238,23.746,23.722,23.7506,23.7125,23.7114,23.7598,23.7707,23.7525,23.6773
-46.5189,0.647764,0.439548,1,1,0,46.7691,0.390598,83.3123,-0.278468,0.390598,83.3123,-0.278468,3.24169e+07,1.36612e+06,57571.6,23.7855,23.7212,23.7415,23.7365,23.7341,23.7209,23.6875,23.7166,23.7101,23.8145,23.7474,23.8083,23.7828,23.7235,23.7486,23.8012,23.7248,23.6673,23.739,23.7356,23.718,23.7224,23.711,23.7097,23.678,23.7096,23.7457,23.718,23.713,23.7251,23.716,23.738,23.7139,23.7424,23.7041,23.703,23.7514,23.7623,23.7445,23.6698
