lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 0.33054
# Diagonal elements of inverse mass matrix:
# 0.00472399, 0.0216376, 0.00248055
-43.8466,1,0.33054,2,3,0,44.2771,0.357962,51.5806,-0.187286,0.357962,51.5806,-0.187286,3.25061e+07,1.368e+06,57571.6,23.7974,23.7351,23.7576,23.7543,23.7534,23.7418,23.71,23.7404,23.7351,23.8407,23.7746,23.8368,23.812,23.7539,23.7797,23.8333,23.7578,23.7011,23.7736,23.771,23.7541,23.7592,23.7485,23.7477,23.7166,23.7486,23.7851,23.7577,23.7529,23.7651,23.756,23.7778,23.7533,23.7811,23.742,23.7391,23.7854,23.7934,23.7691,23.6867
-42.8085,0.805882,0.33054,4,15,0,46.3965,0.348533,66.7585,-0.143275,0.348533,66.7585,-0.143275,3.25464e+07,1.36885e+06,57571.6,23.8023,23.7408,23.7642,23.7616,23.7615,23.7505,23.7194,23.7504,23.7456,23.8518,23.7861,23.8489,23.8245,23.7668,23.793,23.8471,23.772,23.7157,23.7887,23.7864,23.7699,23.7754,23.765,23.7645,23.7337,23.7661,23.8029,23.7758,23.7712,23.7836,23.7746,23.7967,23.7722,23.8,23.7608,23.7576,23.8035,23.8107,23.7847,23.6999
-42.0732,0.926883,0.33054,2,7,0,43.8011,0.334445,69.1413,-0.153862,0.334445,69.1413,-0.153862,3.2525e+07,1.3684e+06,57571.6,23.8015,23.7398,23.763,23.7602,23.7598,23.7486,23.7172,23.7479,23.7428,23.8487,23.7828,23.8453,23.8207,23.7627,23.7886,23.8423,23.7669,23.7103,23.7829,23.7803,23.7634,23.7684,23.7576,23.7567,23.7254,23.7572,23.7934,23.7658,23.7606,23.7722,23.7626,23.7838,23.7585,23.7852,23.745,23.7402,23.7847,23.7902,23.7611,23.6735
-42.0001,0.998745,0.33054,3,11,0,42.3757,0.362643,73.3509,-0.203228,0.362643,73.3509,-0.203228,3.24914e+07,1.36769e+06,57571.6,23.7955,23.7328,23.755,23.7514,23.7503,23.7384,23.7064,23.7366,23.731,23.8365,23.7702,23.8322,23.8073,23.749,23.7747,23.8281,23.7525,23.6956,23.768,23.7653,23.7483,23.7533,23.7424,23.7415,23.7103,23.7422,23.7786,23.7512,23.7463,23.7585,23.7493,23.7712,23.7467,23.7746,23.7355,23.7328,23.7795,23.7878,23.7645,23.6832
-42.2545,0.867103,0.33054,4,15,0,43.3231,0.334892,66.7596,-0.135769,0.334892,66.7596,-0.135769,3.25436e+07,1.36879e+06,57571.6,23.8033,23.742,23.7655,23.763,23.7628,23.7519,23.7208,23.7518,23.747,23.8531,23.7874,23.8501,23.8257,23.768,23.7941,23.848,23.7729,23.7164,23.7893,23.7868,23.7702,23.7755,23.7648,23.7642,23.7331,23.7651,23.8016,23.7742,23.7692,23.7812,23.7717,23.7932,23.7681,23.7951,23.7551,23.7507,23.7954,23.8011,23.7722,23.6845
-43.2377,0.896327,0.33054,2,7,0,43.9009,0.335132,68.9765,-0.113053,0.335132,68.9765,-0.113053,3.25666e+07,1.36927e+06,57571.6,23.8056,23.7446,23.7686,23.7664,23.7666,23.7561,23.7253,23.7566,23.7521,23.8586,23.7931,23.8562,23.8319,23.7745,23.8009,23.8551,23.7802,23.724,23.7971,23.795,23.7786,23.7842,23.7738,23.7734,23.7426,23.7749,23.8117,23.7846,23.7799,23.7921,23.783,23.8047,23.78,23.8073,23.7676,23.7635,23.8084,23.8143,23.7856,23.6978
-42.4208,0.994383,0.33054,4,15,0,43.5509,0.370862,65.2571,-0.204197,0.370862,65.2571,-0.204197,3.24952e+07,1.36777e+06,57571.6,23.7951,23.7324,23.7545,23.7509,23.7498,23.738,23.7059,23.7361,23.7307,23.8361,23.7699,23.832,23.8072,23.7489,23.7746,23.8282,23.7526,23.6959,23.7684,23.7658,23.7489,23.754,23.7433,23.7426,23.7115,23.7436,23.7803,23.7531,23.7485,23.761,23.7521,23.7743,23.7502,23.7786,23.7401,23.7382,23.7855,23.7948,23.7731,23.6934
-42.5767,0.998377,0.33054,3,15,0,43.273,0.327846,67.0704,-0.118789,0.327846,67.0704,-0.118789,3.25548e+07,1.36902e+06,57571.6,23.8051,23.744,23.7678,23.7656,23.7656,23.7549,23.724,23.7552,23.7505,23.8568,23.7912,23.8541,23.8298,23.7722,23.7984,23.8524,23.7773,23.721,23.7939,23.7916,23.7749,23.7803,23.7697,23.7691,23.738,23.77,23.8065,23.7791,23.7741,23.7859,23.7764,23.7977,23.7725,23.7993,23.759,23.7541,23.7983,23.8033,23.773,23.6837
-42.2352,0.938643,0.33054,4,15,0,43.2846,0.354236,76.6218,-0.165937,0.354236,76.6218,-0.165937,3.25266e+07,1.36843e+06,57571.6,23.7998,23.7379,23.7608,23.7579,23.7574,23.7461,23.7146,23.7453,23.7402,23.8462,23.7803,23.8428,23.8182,23.7603,23.7863,23.8402,23.7649,23.7084,23.7812,23.7788,23.7621,23.7674,23.7568,23.7562,23.7253,23.7575,23.7942,23.767,23.7623,23.7746,23.7656,23.7876,23.7631,23.791,23.7519,23.7489,23.7951,23.8028,23.7779,23.6944
-42.8844,0.935985,0.33054,2,3,0,43.4142,0.347764,84.2308,-0.187598,0.347764,84.2308,-0.187598,3.24992e+07,1.36785e+06,57571.6,23.7977,23.7354,23.7579,23.7545,23.7536,23.742,23.7101,23.7404,23.735,23.8406,23.7744,23.8365,23.8117,23.7534,23.7791,23.8326,23.7569,23.7001,23.7725,23.7697,23.7526,23.7575,23.7465,23.7455,23.7141,23.7458,23.782,23.7544,23.7492,23.761,23.7514,23.7728,23.7478,23.7749,23.7351,23.7312,23.7766,23.7834,23.757,23.6726
-47.3562,0.810661,0.33054,3,11,0,49.7102,0.358481,38.7227,-0.185309,0.358481,38.7227,-0.185309,3.25085e+07,1.36805e+06,57571.6,23.7976,23.7353,23.7578,23.7546,23.7538,23.7422,23.7104,23.7408,23.7355,23.8412,23.7751,23.8374,23.8126,23.7545,23.7804,23.834,23.7585,23.7019,23.7744,23.7719,23.755,23.7602,23.7494,23.7487,23.7176,23.7496,23.7862,23.7589,23.7541,23.7663,23.7572,23.7792,23.7547,23.7826,23.7435,23.7406,23.7871,23.7951,23.7709,23.6886
-48.6594,0.985594,0.33054,4,15,0,49.543,0.353908,108.123,-0.187641,0.353908,108.123,-0.187641,3.25031e+07,1.36794e+06,57571.6,23.7975,23.7352,23.7576,23.7543,23.7535,23.7418,23.71,23.7403,23.735,23.8406,23.7744,23.8366,23.8118,23.7536,23.7794,23.8329,23.7574,23.7006,23.7731,23.7704,23.7534,23.7585,23.7476,23.7467,23.7155,23.7474,23.7838,23.7563,23.7514,23.7633,23.754,23.7757,23.751,23.7785,23.7391,23.7358,23.7818,23.7893,23.7642,23.681
-42.5646,1,0.33054,2,3,0,48.7886,0.35464,83.6569,-0.180471,0.35464,83.6569,-0.180471,3.25113e+07,1.36811e+06,57571.6,23.7982,23.736,23.7587,23.7555,23.7547,23.7432,23.7115,23.742,23.7367,23.8424,23.7764,23.8387,23.814,23.7558,23.7817,23.8354,23.7599,23.7033,23.7758,23.7732,23.7564,23.7615,23.7508,23.75,23.7189,23.7509,23.7874,23.76,23.7552,23.7673,23.7581,23.78,23.7553,23.783,23.7438,23.7406,23.7868,23.7944,23.7694,23.6863
-44.3549,0.790442,0.33054,2,3,0,44.7138,0.341776,86.2441,-0.197444,0.341776,86.2441,-0.197444,3.2485e+07,1.36756e+06,57571.6,23.7969,23.7344,23.7567,23.7532,23.7521,23.7402,23.7082,23.7383,23.7328,23.8381,23.7718,23.8337,23.8087,23.7502,23.7758,23.829,23.7532,23.6961,23.7683,23.7653,23.7479,23.7526,23.7413,23.7401,23.7084,23.7399,23.7758,23.7478,23.7423,23.7537,23.7438,23.7648,23.7392,23.7658,23.7256,23.7209,23.7656,23.7716,23.744,23.6584
-42.4206,0.99984,0.33054,3,7,0,44.3815,0.36814,74.4117,-0.189645,0.36814,74.4117,-0.189645,3.25099e+07,1.36808e+06,57571.6,23.7968,23.7344,23.7569,23.7535,23.7527,23.741,23.7093,23.7397,23.7344,23.8401,23.774,23.8363,23.8116,23.7535,23.7794,23.8331,23.7577,23.7011,23.7738,23.7713,23.7546,23.7599,23.7493,23.7487,23.7178,23.75,23.7868,23.7597,23.7552,23.7678,23.759,23.7813,23.7573,23.7857,23.7471,23.7452,23.7924,23.8015,23.7792,23.6989
-42.6513,0.950746,0.33054,1,1,0,42.7466,0.370368,74.9839,-0.189975,0.370368,74.9839,-0.189975,3.25109e+07,1.3681e+06,57571.6,23.7967,23.7343,23.7567,23.7534,23.7525,23.7409,23.7091,23.7396,23.7343,23.84,23.7739,23.8362,23.8115,23.7535,23.7794,23.8331,23.7578,23.7012,23.7739,23.7714,23.7547,23.7601,23.7495,23.749,23.7181,23.7504,23.7873,23.7603,23.7558,23.7685,23.7597,23.7822,23.7582,23.7868,23.7484,23.7466,23.7941,23.8034,23.7816,23.7016
-42.0937,1,0.33054,3,7,0,42.6177,0.357386,76.3333,-0.199319,0.357386,76.3333,-0.199319,3.24925e+07,1.36771e+06,57571.6,23.7961,23.7336,23.7558,23.7523,23.7512,23.7394,23.7074,23.7376,23.7321,23.8376,23.7713,23.8333,23.8084,23.7501,23.7758,23.8292,23.7535,23.6967,23.769,23.7663,23.7492,23.7542,23.7432,23.7423,23.711,23.7428,23.7791,23.7516,23.7466,23.7586,23.7493,23.771,23.7462,23.7738,23.7345,23.7314,23.7776,23.7853,23.7609,23.6786
-43.8657,0.830785,0.33054,2,7,0,45.1787,0.388318,70.4897,-0.211993,0.388318,70.4897,-0.211993,3.24961e+07,1.36779e+06,57571.6,23.7935,23.7306,23.7525,23.7488,23.7476,23.7357,23.7036,23.7338,23.7283,23.8337,23.7675,23.8297,23.8048,23.7466,23.7725,23.8261,23.7507,23.6941,23.7667,23.7643,23.7476,23.7529,23.7425,23.742,23.7113,23.7437,23.7808,23.754,23.7498,23.7629,23.7546,23.7775,23.7541,23.7835,23.7459,23.7455,23.7944,23.8054,23.7871,23.7108
-42.6894,0.976763,0.33054,2,3,0,44.1416,0.377898,67.9227,-0.227997,0.377898,67.9227,-0.227997,3.24717e+07,1.36728e+06,57571.6,23.7921,23.7289,23.7505,23.7465,23.745,23.7327,23.7002,23.7301,23.7243,23.8295,23.763,23.8247,23.7997,23.7411,23.7667,23.8199,23.7441,23.6872,23.7594,23.7566,23.7395,23.7445,23.7335,23.7327,23.7014,23.7334,23.77,23.7427,23.7379,23.7503,23.7414,23.7636,23.7396,23.768,23.7296,23.7281,23.7758,23.7857,23.7653,23.6874
-42.1744,0.93386,0.33054,3,11,0,43.4165,0.351588,70.8099,-0.158969,0.351588,70.8099,-0.158969,3.25322e+07,1.36855e+06,57571.6,23.8006,23.7388,23.7619,23.7591,23.7586,23.7475,23.7161,23.7469,23.7419,23.8479,23.782,23.8447,23.8201,23.7623,23.7884,23.8422,23.767,23.7106,23.7834,23.781,23.7644,23.7697,23.7592,23.7586,23.7277,23.7599,23.7966,23.7694,23.7648,23.7771,23.768,23.79,23.7655,23.7933,23.7541,23.7509,23.797,23.8044,23.7789,23.6949
-42.202,0.997862,0.33054,2,3,0,42.2771,0.347078,70.2915,-0.190199,0.347078,70.2915,-0.190199,3.2496e+07,1.36779e+06,57571.6,23.7974,23.7351,23.7575,23.7541,23.7532,23.7415,23.7096,23.7399,23.7344,23.8399,23.7737,23.8358,23.8109,23.7525,23.7783,23.8317,23.756,23.6991,23.7714,23.7686,23.7514,23.7563,23.7453,23.7443,23.7128,23.7445,23.7806,23.7529,23.7477,23.7594,23.7498,23.7711,23.746,23.773,23.7332,23.7291,23.7745,23.7811,23.7546,23.6701
-44.1799,0.777012,0.33054,2,7,0,46.9292,0.330759,76.181,-0.184464,0.330759,76.181,-0.184464,3.24913e+07,1.36769e+06,57571.6,23.7986,23.7363,23.7589,23.7556,23.7547,23.743,23.711,23.7413,23.7359,23.8413,23.775,23.837,23.8121,23.7536,23.7792,23.8325,23.7567,23.6996,23.7717,23.7687,23.7513,23.756,23.7446,23.7433,23.7115,23.7429,23.7786,23.7504,23.7448,23.7558,23.7456,23.7663,23.7403,23.7664,23.7256,23.72,23.7638,23.7686,23.7386,23.6505
-44.5271,0.986501,0.33054,3,7,0,45.3848,0.358063,76.1114,-0.235943,0.358063,76.1114,-0.235943,3.24525e+07,1.36687e+06,57571.6,23.7921,23.7288,23.7503,23.7461,23.7445,23.732,23.6994,23.729,23.723,23.8279,23.7612,23.8227,23.7974,23.7385,23.7638,23.8167,23.7406,23.6833,23.7551,23.7519,23.7343,23.7388,23.7273,23.726,23.6942,23.7256,23.7614,23.7334,23.728,23.7394,23.7296,23.7509,23.7257,23.7528,23.7131,23.7094,23.7553,23.7629,23.7386,23.6568
-42.8242,0.901147,0.33054,2,3,0,45.3991,0.381149,75.2076,-0.228572,0.381149,75.2076,-0.228572,3.24727e+07,1.3673e+06,57571.6,23.7919,23.7287,23.7502,23.7462,23.7447,23.7324,23.7,23.7298,23.724,23.8292,23.7627,23.8245,23.7995,23.7409,23.7665,23.8198,23.744,23.6871,23.7594,23.7566,23.7396,23.7446,23.7337,23.7329,23.7017,23.7338,23.7704,23.7432,23.7386,23.7511,23.7423,23.7646,23.7407,23.7694,23.7312,23.7299,23.778,23.7882,23.7684,23.6911
-41.8561,0.98742,0.33054,2,7,0,43.9163,0.357982,70.8694,-0.193389,0.357982,70.8694,-0.193389,3.24994e+07,1.36786e+06,57571.6,23.7967,23.7343,23.7567,23.7532,23.7523,23.7406,23.7086,23.739,23.7336,23.8391,23.7729,23.835,23.8102,23.7519,23.7777,23.8312,23.7557,23.6989,23.7713,23.7687,23.7517,23.7567,23.7458,23.745,23.7138,23.7457,23.7822,23.7547,23.7498,23.7619,23.7527,23.7745,23.7499,23.7776,23.7384,23.7354,23.7817,23.7896,23.7653,23.683
-43.9444,0.96451,0.33054,3,11,0,44.2678,0.304665,67.3322,-0.0745966,0.304665,67.3322,-0.0745966,3.25756e+07,1.36946e+06,57571.6,23.8094,23.749,23.7735,23.7717,23.7722,23.762,23.7315,23.763,23.7586,23.8652,23.7998,23.863,23.8388,23.7814,23.8078,23.862,23.787,23.7307,23.8037,23.8014,23.7848,23.7901,23.7795,23.7788,23.7476,23.7794,23.8157,23.788,23.7827,23.794,23.7841,23.8048,23.7788,23.8045,23.7632,23.7565,23.7989,23.8014,23.7663,23.6716
-44.0279,0.878941,0.33054,1,3,0,44.9389,0.315168,67.885,-0.0736717,0.315168,67.885,-0.0736717,3.25866e+07,1.36969e+06,57571.6,23.8095,23.7492,23.7737,23.7721,23.7727,23.7626,23.7322,23.7638,23.7596,23.8663,23.801,23.8644,23.8403,23.7831,23.8096,23.8639,23.7892,23.7331,23.8063,23.8042,23.7878,23.7934,23.783,23.7825,23.7517,23.7839,23.8205,23.7931,23.7882,23.8001,23.7905,23.8118,23.7864,23.8129,23.7723,23.7667,23.8101,23.814,23.7812,23.6888
-43.7841,0.932819,0.33054,2,7,0,47.2953,0.324587,62.6636,-0.160415,0.324587,62.6636,-0.160415,3.25112e+07,1.36811e+06,57571.6,23.8011,23.7393,23.7623,23.7594,23.7588,23.7474,23.7159,23.7464,23.7412,23.847,23.7809,23.8431,23.8184,23.7602,23.7859,23.8394,23.7638,23.707,23.7793,23.7764,23.7592,23.764,23.7528,23.7517,23.72,23.7515,23.7873,23.7593,23.7537,23.7648,23.7547,23.7753,23.7494,23.7754,23.7344,23.7285,23.772,23.7763,23.7451,23.6554
-44.4038,1,0.33054,2,7,0,45.6312,0.320939,73.4878,-0.0752411,0.320939,73.4878,-0.0752411,3.25906e+07,1.36978e+06,57571.6,23.8094,23.749,23.7736,23.772,23.7726,23.7625,23.7322,23.7638,23.7596,23.8664,23.8012,23.8646,23.8405,23.7834,23.81,23.8644,23.7897,23.7337,23.807,23.805,23.7888,23.7944,23.7842,23.7838,23.7531,23.7855,23.8223,23.7951,23.7903,23.8025,23.7931,23.8147,23.7896,23.8164,23.7762,23.7712,23.8152,23.8197,23.7882,23.697
-43.2457,0.980385,0.33054,4,15,0,46.0962,0.368828,74.0302,-0.175625,0.368828,74.0302,-0.175625,3.2526e+07,1.36842e+06,57571.6,23.7983,23.7362,23.759,23.7559,23.7553,23.7439,23.7124,23.743,23.7379,23.8438,23.7779,23.8405,23.8159,23.758,23.7841,23.838,23.7628,23.7064,23.7793,23.777,23.7605,23.7659,23.7556,23.7551,23.7245,23.7569,23.7939,23.767,23.7627,23.7755,23.7669,23.7895,23.7656,23.7943,23.756,23.7543,23.8017,23.8109,23.7888,23.7084
-42.2352,0.906756,0.33054,1,3,0,44.1368,0.360063,73.4752,-0.209532,0.360063,73.4752,-0.209532,3.24829e+07,1.36751e+06,57571.6,23.7949,23.7321,23.7542,23.7505,23.7493,23.7372,23.7051,23.7351,23.7295,23.8348,23.7685,23.8304,23.8054,23.7469,23.7725,23.8258,23.7501,23.6931,23.7654,23.7625,23.7454,23.7502,23.7392,23.7382,23.7068,23.7386,23.7749,23.7473,23.7423,23.7542,23.7448,23.7665,23.7418,23.7694,23.7301,23.7271,23.7734,23.7814,23.7576,23.6759
-42.8215,0.988829,0.33054,4,15,0,42.9715,0.375417,79.251,-0.206877,0.375417,79.251,-0.206877,3.24948e+07,1.36776e+06,57571.6,23.7946,23.7318,23.7539,23.7503,23.7492,23.7372,23.7052,23.7354,23.7299,23.8354,23.7691,23.8312,23.8064,23.7481,23.7739,23.8274,23.7519,23.6952,23.7677,23.7651,23.7483,23.7535,23.7428,23.7421,23.7112,23.7434,23.7802,23.7531,23.7486,23.7612,23.7524,23.7748,23.7509,23.7796,23.7413,23.7397,23.7875,23.7972,23.7764,23.6976
-44.9402,0.979826,0.33054,3,7,0,45.0544,0.369843,92.6514,-0.227514,0.369843,92.6514,-0.227514,3.2468e+07,1.3672e+06,57571.6,23.7925,23.7294,23.751,23.747,23.7455,23.7331,23.7007,23.7305,23.7247,23.8298,23.7633,23.825,23.7999,23.7412,23.7667,23.8199,23.744,23.687,23.7591,23.7562,23.7389,23.7438,23.7326,23.7316,23.7002,23.732,23.7683,23.7408,23.7358,23.7479,23.7387,23.7606,23.7361,23.7641,23.7252,23.7228,23.7699,23.7789,23.7569,23.6774
-43.3241,0.988527,0.33054,2,3,0,45.4402,0.369141,85.3413,-0.193458,0.369141,85.3413,-0.193458,3.25062e+07,1.368e+06,57571.6,23.7963,23.7339,23.7562,23.7529,23.7519,23.7402,23.7084,23.7388,23.7334,23.839,23.7729,23.8352,23.8104,23.7523,23.7782,23.8318,23.7564,23.6998,23.7724,23.7699,23.7531,23.7584,23.7478,23.7471,23.7162,23.7484,23.7852,23.7581,23.7536,23.7661,23.7573,23.7796,23.7556,23.784,23.7455,23.7436,23.7909,23.8,23.778,23.6978
-43.4938,0.866575,0.33054,3,7,0,44.6619,0.351127,67.3618,-0.215773,0.351127,67.3618,-0.215773,3.24709e+07,1.36726e+06,57571.6,23.7946,23.7317,23.7536,23.7498,23.7485,23.7363,23.704,23.734,23.7282,23.8334,23.7669,23.8286,23.8035,23.7448,23.7703,23.8234,23.7474,23.6903,23.7623,23.7593,23.7418,23.7465,23.7351,23.7339,23.7022,23.7336,23.7696,23.7416,23.7362,23.7477,23.7379,23.7591,23.7338,23.7608,23.7209,23.7169,23.7623,23.7693,23.7435,23.6601
-44.0055,0.999834,0.33054,3,15,0,45.8598,0.333479,63.8134,-0.103505,0.333479,63.8134,-0.103505,3.25746e+07,1.36944e+06,57571.6,23.8066,23.7458,23.7699,23.7679,23.7682,23.7578,23.7272,23.7586,23.7542,23.8607,23.7953,23.8586,23.8344,23.7771,23.8035,23.8578,23.783,23.7269,23.8001,23.798,23.7817,23.7874,23.7771,23.7767,23.746,23.7784,23.8153,23.7882,23.7836,23.7959,23.7867,23.8085,23.7838,23.8111,23.7714,23.7673,23.8122,23.818,23.7889,23.7007
-43.2137,0.982841,0.33054,3,15,0,44.8806,0.333583,56.2086,-0.146276,0.333583,56.2086,-0.146276,3.2532e+07,1.36855e+06,57571.6,23.8023,23.7407,23.764,23.7614,23.761,23.75,23.7187,23.7495,23.7445,23.8505,23.7847,23.8473,23.8227,23.7648,23.7908,23.8446,23.7693,23.7127,23.7854,23.7829,23.766,23.7712,23.7604,23.7596,23.7283,23.7602,23.7965,23.7689,23.7638,23.7755,23.7659,23.7872,23.7619,23.7887,23.7485,23.7437,23.7882,23.7937,23.7645,23.6766
-43.1949,0.968058,0.33054,2,3,0,43.557,0.329045,57.9142,-0.145231,0.329045,57.9142,-0.145231,3.25296e+07,1.36849e+06,57571.6,23.8025,23.741,23.7643,23.7616,23.7613,23.7502,23.7188,23.7496,23.7447,23.8506,23.7848,23.8473,23.8227,23.7648,23.7908,23.8445,23.7691,23.7125,23.7851,23.7825,23.7656,23.7706,23.7597,23.7588,23.7275,23.7593,23.7954,23.7677,23.7625,23.774,23.7642,23.7853,23.7598,23.7863,23.7458,23.7406,23.7846,23.7896,23.7594,23.6706
-45.3908,0.985628,0.33054,4,15,0,46.7737,0.369763,46.2816,-0.207562,0.369763,46.2816,-0.207562,3.24907e+07,1.36768e+06,57571.6,23.7947,23.732,23.754,23.7504,23.7492,23.7373,23.7052,23.7354,23.7298,23.8352,23.7689,23.831,23.8061,23.7477,23.7735,23.8269,23.7513,23.6945,23.767,23.7643,23.7473,23.7524,23.7416,23.7408,23.7097,23.7418,23.7783,23.7511,23.7464,23.7587,23.7498,23.7719,23.7477,23.776,23.7373,23.7353,23.7825,23.7916,23.7697,23.6899
-46.6886,0.596457,0.33054,3,7,0,48.8483,0.383436,49.7907,-0.193944,0.383436,49.7907,-0.193944,3.25144e+07,1.36818e+06,57571.6,23.7958,23.7333,23.7556,23.7523,23.7514,23.7397,23.7079,23.7384,23.7331,23.8389,23.7728,23.8352,23.8106,23.7526,23.7786,23.8325,23.7572,23.7008,23.7736,23.7713,23.7548,23.7603,23.75,23.7497,23.7191,23.7517,23.7889,23.7622,23.7581,23.7712,23.763,23.7859,23.7626,23.7919,23.7542,23.7536,23.8022,23.8129,23.7936,23.7161
-44.0078,1,0.33054,2,7,0,47.3877,0.348081,65.453,-0.215404,0.348081,65.453,-0.215404,3.24696e+07,1.36723e+06,57571.6,23.7948,23.7319,23.7538,23.75,23.7487,23.7365,23.7042,23.7341,23.7284,23.8335,23.767,23.8287,23.8036,23.7448,23.7703,23.8234,23.7474,23.6902,23.7622,23.7591,23.7416,23.7462,23.7348,23.7335,23.7018,23.7331,23.769,23.741,23.7355,23.7468,23.7369,23.758,23.7325,23.7593,23.7192,23.7149,23.7601,23.7666,23.7403,23.6562
-42.7481,0.998427,0.33054,3,11,0,44.1415,0.347287,74.5127,-0.141069,0.347287,74.5127,-0.141069,3.25478e+07,1.36888e+06,57571.6,23.8026,23.7411,23.7646,23.762,23.7619,23.7509,23.7198,23.7508,23.7461,23.8523,23.7866,23.8494,23.825,23.7674,23.7936,23.8477,23.7726,23.7163,23.7893,23.787,23.7705,23.776,23.7656,23.7652,23.7344,23.7667,23.8035,23.7764,23.7718,23.7842,23.7752,23.7972,23.7727,23.8004,23.7611,23.7579,23.8037,23.8108,23.7844,23.6994
-42.4692,0.9947,0.33054,3,11,0,43.4661,0.37644,70.9843,-0.21458,0.37644,70.9843,-0.21458,3.24865e+07,1.36759e+06,57571.6,23.7937,23.7308,23.7527,23.7489,23.7476,23.7356,23.7034,23.7335,23.7279,23.8332,23.7669,23.8289,23.804,23.7455,23.7713,23.8247,23.7491,23.6923,23.7647,23.7621,23.7451,23.7502,23.7395,23.7387,23.7077,23.7398,23.7765,23.7493,23.7448,23.7573,23.7485,23.7708,23.7469,23.7755,23.7371,23.7356,23.7834,23.7931,23.7725,23.6941
-41.942,0.961462,0.33054,2,7,0,45.2678,0.34591,76.6409,-0.164453,0.34591,76.6409,-0.164453,3.25224e+07,1.36834e+06,57571.6,23.8002,23.7383,23.7612,23.7583,23.7578,23.7465,23.715,23.7456,23.7405,23.8464,23.7804,23.8429,23.8183,23.7603,23.7862,23.84,23.7646,23.708,23.7807,23.7781,23.7613,23.7665,23.7557,23.755,23.7238,23.7558,23.7923,23.7648,23.7599,23.7719,23.7626,23.7842,23.7593,23.7867,23.7471,23.7433,23.7888,23.7955,23.7688,23.6837
-43.0831,0.854757,0.33054,2,3,0,43.3255,0.332397,77.6927,-0.172069,0.332397,77.6927,-0.172069,3.25051e+07,1.36798e+06,57571.6,23.7998,23.7377,23.7605,23.7574,23.7567,23.7452,23.7135,23.744,23.7387,23.8443,23.7782,23.8404,23.8156,23.7573,23.783,23.8365,23.7608,23.704,23.7763,23.7734,23.7562,23.761,23.7499,23.7488,23.7172,23.7487,23.7846,23.7567,23.7512,23.7625,23.7526,23.7734,23.7478,23.7741,23.7335,23.7283,23.7724,23.7775,23.7479,23.6601
-42.2483,0.996006,0.33054,3,11,0,43.8586,0.355058,68.9264,-0.164497,0.355058,68.9264,-0.164497,3.25287e+07,1.36848e+06,57571.6,23.7999,23.738,23.761,23.7581,23.7576,23.7463,23.7149,23.7456,23.7406,23.8465,23.7807,23.8432,23.8187,23.7608,23.7868,23.8407,23.7655,23.709,23.7818,23.7794,23.7628,23.7681,23.7576,23.757,23.7261,23.7584,23.7951,23.768,23.7633,23.7757,23.7667,23.7888,23.7644,23.7923,23.7533,23.7504,23.7967,23.8045,23.7797,23.6964
-43.0172,0.991599,0.33054,4,15,0,43.5052,0.333369,57.731,-0.140597,0.333369,57.731,-0.140597,3.25376e+07,1.36866e+06,57571.6,23.8029,23.7414,23.7648,23.7622,23.762,23.751,23.7198,23.7507,23.7458,23.8519,23.7861,23.8488,23.8243,23.7664,23.7925,23.8464,23.7711,23.7146,23.7873,23.7849,23.7681,23.7733,23.7626,23.7618,23.7306,23.7626,23.799,23.7714,23.7664,23.7782,23.7686,23.7899,23.7647,23.7916,23.7514,23.7467,23.7912,23.7967,23.7675,23.6796
-44.7746,0.883269,0.33054,3,11,0,45.7882,0.312215,53.805,-0.0965246,0.312215,53.805,-0.0965246,3.25625e+07,1.36919e+06,57571.6,23.8074,23.7466,23.7708,23.7687,23.769,23.7585,23.7278,23.7591,23.7546,23.861,23.7955,23.8585,23.8341,23.7766,23.8028,23.8569,23.7818,23.7255,23.7983,23.796,23.7793,23.7845,23.7738,23.7731,23.7418,23.7737,23.8099,23.7822,23.7769,23.7884,23.7785,23.7993,23.7735,23.7995,23.7584,23.7522,23.7951,23.7984,23.7648,23.6719
-42.0979,0.994002,0.33054,3,11,0,45.1725,0.365234,73.2551,-0.208844,0.365234,73.2551,-0.208844,3.24866e+07,1.36759e+06,57571.6,23.7948,23.732,23.754,23.7504,23.7492,23.7372,23.7051,23.7352,23.7296,23.835,23.7686,23.8306,23.8057,23.7472,23.7729,23.8263,23.7506,23.6937,23.7661,23.7633,23.7462,23.7512,23.7403,23.7394,23.7082,23.7401,23.7765,23.7491,23.7443,23.7564,23.7473,23.7692,23.7447,23.7727,23.7338,23.7312,23.7781,23.7867,23.7638,23.6831
