# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = SNIA_model
# start_datetime = 2023-07-19 12:50:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpb1__lxuo/bjmm3b8a.json
# random
#   seed = 91110
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/snia/SNIA-20230719135016.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-41.9898,0.99322,0.37691,3,15,0,42.2065,0.359259,68.5904,-0.200146,0.359259,68.5904,-0.200146,3.24928e+07,1.36772e+06,57571.6,23.7959,23.7334,23.7556,23.7521,23.751,23.7392,23.7071,23.7374,23.7319,23.8373,23.771,23.8331,23.8082,23.7498,23.7756,23.829,23.7534,23.6965,23.7689,23.7662,23.7491,23.7541,23.7431,23.7423,23.711,23.7429,23.7792,23.7518,23.7468,23.7589,23.7496,23.7714,23.7467,23.7744,23.7352,23.7322,23.7786,23.7866,23.7626,23.6806
-41.9095,0.971731,0.37691,2,7,0,42.7172,0.349098,75.9931,-0.179467,0.349098,75.9931,-0.179467,3.25087e+07,1.36805e+06,57571.6,23.7985,23.7363,23.759,23.7558,23.7551,23.7435,23.7118,23.7422,23.737,23.8427,23.7765,23.8388,23.8141,23.7559,23.7817,23.8353,23.7598,23.7031,23.7756,23.7729,23.7559,23.761,23.7501,23.7493,23.718,23.7499,23.7863,23.7587,23.7537,23.7656,23.7562,23.7778,23.7529,23.7803,23.7407,23.737,23.7826,23.7896,23.7636,23.6793
-45.2929,0.777341,0.37691,3,7,0,46.6882,0.331565,95.7914,-0.12857,0.331565,95.7914,-0.12857,3.25482e+07,1.36888e+06,57571.6,23.8041,23.7429,23.7665,23.7641,23.764,23.7532,23.7222,23.7532,23.7485,23.8547,23.789,23.8518,23.8274,23.7697,23.7959,23.8499,23.7747,23.7184,23.7912,23.7888,23.7722,23.7775,23.7668,23.7662,23.7351,23.7671,23.8036,23.7762,23.7712,23.7831,23.7736,23.795,23.7698,23.7967,23.7566,23.7519,23.7963,23.8017,23.7722,23.6837
-46.6416,0.856849,0.37691,3,9,0,48.8572,0.394683,49.551,-0.224277,0.394683,49.551,-0.224277,3.24848e+07,1.36755e+06,57571.6,23.7917,23.7286,23.7502,23.7463,23.7449,23.7327,23.7004,23.7304,23.7248,23.8301,23.7637,23.8257,23.8008,23.7424,23.7682,23.8217,23.7462,23.6895,23.7621,23.7595,23.7428,23.7481,23.7376,23.7371,23.7063,23.7388,23.7758,23.7491,23.7449,23.7581,23.7498,23.7728,23.7496,23.7792,23.7418,23.7419,23.7912,23.8028,23.7857,23.7107
-42.3368,1,0.37691,3,15,0,46.8774,0.338319,73.4928,-0.134305,0.338319,73.4928,-0.134305,3.25478e+07,1.36888e+06,57571.6,23.8034,23.7421,23.7656,23.7632,23.7631,23.7522,23.7211,23.7521,23.7474,23.8536,23.7879,23.8507,23.8263,23.7687,23.7948,23.8489,23.7738,23.7174,23.7903,23.788,23.7714,23.7768,23.7662,23.7656,23.7347,23.7668,23.8035,23.7762,23.7713,23.7834,23.7742,23.7958,23.7709,23.7982,23.7584,23.7543,23.7994,23.8055,23.7774,23.6904
-44.5546,0.749435,0.37691,2,3,0,44.7014,0.343314,74.1651,-0.111795,0.343314,74.1651,-0.111795,3.25747e+07,1.36944e+06,57571.6,23.8056,23.7447,23.7688,23.7667,23.7669,23.7565,23.7258,23.7572,23.7528,23.8593,23.7939,23.8572,23.833,23.7757,23.8022,23.8565,23.7818,23.7258,23.7991,23.797,23.7809,23.7866,23.7765,23.7762,23.7457,23.7783,23.8153,23.7885,23.7841,23.7967,23.7879,23.81,23.7857,23.8136,23.7744,23.7711,23.8169,23.8237,23.7967,23.7105
-45.2051,0.972911,0.37691,2,7,0,49.203,0.30578,56.0893,-0.106773,0.30578,56.0893,-0.106773,3.25472e+07,1.36887e+06,57571.6,23.8065,23.7455,23.7695,23.7672,23.7673,23.7567,23.7257,23.7568,23.7521,23.8583,23.7926,23.8554,23.8309,23.7732,23.7992,23.8531,23.7778,23.7212,23.7939,23.7913,23.7743,23.7793,23.7683,23.7673,23.7358,23.7673,23.8032,23.7752,23.7696,23.7806,23.7703,23.7907,23.7644,23.7898,23.7482,23.7411,23.7832,23.7857,23.7506,23.6563
-44.9145,0.997608,0.37691,2,3,0,45.812,0.313614,52.799,-0.0952483,0.313614,52.799,-0.0952483,3.25649e+07,1.36924e+06,57571.6,23.8075,23.7468,23.7709,23.7689,23.7692,23.7588,23.7281,23.7594,23.7549,23.8614,23.7959,23.8589,23.8346,23.7771,23.8034,23.8575,23.7824,23.7261,23.799,23.7967,23.78,23.7853,23.7747,23.774,23.7428,23.7747,23.811,23.7833,23.7781,23.7897,23.7798,23.8007,23.775,23.8011,23.7602,23.7541,23.7972,23.8007,23.7674,23.6748
-42.7347,0.997059,0.37691,3,7,0,44.9962,0.318725,70.5384,-0.113787,0.318725,70.5384,-0.113787,3.25519e+07,1.36896e+06,57571.6,23.8057,23.7447,23.7685,23.7663,23.7664,23.7557,23.7248,23.7559,23.7512,23.8575,23.7919,23.8547,23.8303,23.7726,23.7988,23.8528,23.7776,23.7212,23.794,23.7915,23.7748,23.78,23.7692,23.7684,23.7372,23.769,23.8053,23.7776,23.7723,23.7838,23.774,23.795,23.7693,23.7955,23.7547,23.7489,23.7922,23.7962,23.764,23.6726
-44.9103,0.53621,0.37691,2,7,0,48.3814,0.35774,75.3407,-0.135992,0.35774,75.3407,-0.135992,3.25612e+07,1.36916e+06,57571.6,23.8029,23.7416,23.7652,23.7627,23.7627,23.752,23.721,23.7522,23.7476,23.8539,23.7884,23.8515,23.8272,23.7698,23.7961,23.8504,23.7756,23.7195,23.7927,23.7907,23.7745,23.7803,23.7702,23.77,23.7395,23.7722,23.8094,23.7827,23.7785,23.7914,23.7829,23.8054,23.7815,23.81,23.7714,23.7692,23.8161,23.8244,23.8001,23.7171
-43.9878,0.660647,0.37691,2,7,0,49.7088,0.337793,80.5761,-0.193625,0.337793,80.5761,-0.193625,3.24865e+07,1.36759e+06,57571.6,23.7974,23.735,23.7574,23.7539,23.7529,23.7411,23.709,23.7392,23.7337,23.8391,23.7727,23.8347,23.8097,23.7512,23.7768,23.83,23.7542,23.6971,23.7692,23.7662,23.7488,23.7535,23.7422,23.741,23.7092,23.7406,23.7764,23.7484,23.7428,23.7541,23.7441,23.7649,23.7392,23.7656,23.7251,23.7201,23.7645,23.7701,23.7416,23.6551
-44.2174,0.967269,0.37691,2,3,0,44.8401,0.352673,77.9073,-0.134317,0.352673,77.9073,-0.134317,3.2559e+07,1.36911e+06,57571.6,23.8032,23.7419,23.7655,23.7631,23.763,23.7523,23.7213,23.7524,23.7478,23.8542,23.7886,23.8516,23.8273,23.7699,23.7962,23.8504,23.7755,23.7194,23.7926,23.7905,23.7742,23.7798,23.7697,23.7694,23.7388,23.7714,23.8085,23.7816,23.7772,23.79,23.7812,23.8036,23.7794,23.8076,23.7688,23.7661,23.8125,23.8202,23.795,23.7109
-44.0647,0.988357,0.37691,2,7,0,45.0478,0.333547,69.1871,-0.190288,0.333547,69.1871,-0.190288,3.24872e+07,1.3676e+06,57571.6,23.7979,23.7355,23.758,23.7546,23.7536,23.7418,23.7098,23.74,23.7345,23.8399,23.7736,23.8355,23.8105,23.752,23.7776,23.8308,23.755,23.6979,23.77,23.767,23.7495,23.7542,23.7428,23.7415,23.7097,23.741,23.7768,23.7486,23.743,23.7541,23.7439,23.7646,23.7388,23.7649,23.7242,23.7188,23.7628,23.7679,23.7385,23.6511
-43.3235,0.997604,0.37691,2,7,0,44.7959,0.34344,61.5392,-0.132398,0.34344,61.5392,-0.132398,3.25538e+07,1.369e+06,57571.6,23.8035,23.7422,23.7658,23.7634,23.7634,23.7526,23.7216,23.7527,23.748,23.8543,23.7886,23.8516,23.8272,23.7697,23.7959,23.85,23.775,23.7188,23.7918,23.7896,23.7731,23.7786,23.7682,23.7678,23.737,23.7693,23.8061,23.779,23.7744,23.7867,23.7777,23.7996,23.775,23.8026,23.7632,23.7596,23.8052,23.8119,23.7848,23.6989
-41.9378,0.969504,0.37691,2,7,0,44.7821,0.341612,67.1147,-0.163187,0.341612,67.1147,-0.163187,3.25206e+07,1.36831e+06,57571.6,23.8004,23.7385,23.7615,23.7586,23.7581,23.7468,23.7152,23.7459,23.7408,23.8466,23.7806,23.8431,23.8184,23.7604,23.7863,23.84,23.7646,23.708,23.7806,23.778,23.7611,23.7662,23.7553,23.7545,23.7233,23.7552,23.7915,23.764,23.7589,23.7707,23.7612,23.7827,23.7576,23.7847,23.7448,23.7406,23.7857,23.792,23.7644,23.6784
-41.9396,0.956664,0.37691,3,15,0,43.9062,0.347156,73.7194,-0.181868,0.347156,73.7194,-0.181868,3.25049e+07,1.36797e+06,57571.6,23.7983,23.7361,23.7587,23.7555,23.7547,23.7431,23.7113,23.7417,23.7364,23.842,23.7759,23.8381,23.8133,23.7551,23.7809,23.8344,23.7588,23.7021,23.7745,23.7718,23.7547,23.7597,23.7487,23.7478,23.7165,23.7483,23.7846,23.7569,23.7519,23.7636,23.7541,23.7756,23.7506,23.7777,23.738,23.7341,23.7795,23.7863,23.7598,23.6751
-43.635,0.603871,0.37691,1,3,0,44.6995,0.357766,72.2187,-0.148054,0.357766,72.2187,-0.148054,3.25483e+07,1.36889e+06,57571.6,23.8016,23.74,23.7634,23.7608,23.7605,23.7496,23.7184,23.7494,23.7446,23.8508,23.7852,23.848,23.8236,23.7661,23.7923,23.8464,23.7714,23.7152,23.7883,23.7861,23.7698,23.7754,23.7651,23.7648,23.7342,23.7667,23.8037,23.7769,23.7725,23.7853,23.7766,23.799,23.7749,23.8033,23.7646,23.7622,23.8089,23.8171,23.7929,23.71
-41.8505,0.968612,0.37691,2,7,0,44.5404,0.351852,69.4318,-0.186005,0.351852,69.4318,-0.186005,3.25035e+07,1.36795e+06,57571.6,23.7977,23.7354,23.758,23.7547,23.7538,23.7422,23.7104,23.7407,23.7354,23.841,23.7748,23.837,23.8122,23.754,23.7798,23.8333,23.7578,23.701,23.7735,23.7708,23.7538,23.7588,23.7479,23.747,23.7157,23.7476,23.784,23.7564,23.7515,23.7634,23.754,23.7756,23.7508,23.7782,23.7387,23.7352,23.781,23.7883,23.7628,23.6791
-42.6362,0.976082,0.37691,3,7,0,42.7847,0.3409,83.495,-0.165827,0.3409,83.495,-0.165827,3.25174e+07,1.36824e+06,57571.6,23.8002,23.7382,23.7612,23.7582,23.7576,23.7463,23.7147,23.7453,23.7402,23.846,23.7799,23.8423,23.8177,23.7596,23.7855,23.8391,23.7637,23.707,23.7795,23.7769,23.7599,23.765,23.7541,23.7533,23.722,23.7538,23.7901,23.7625,23.7574,23.7691,23.7596,23.7809,23.7558,23.7828,23.7428,23.7386,23.7835,23.7897,23.762,23.6758
-42.5168,0.976643,0.37691,3,7,0,43.9662,0.331696,62.3854,-0.144285,0.331696,62.3854,-0.144285,3.25326e+07,1.36856e+06,57571.6,23.8025,23.741,23.7643,23.7617,23.7614,23.7503,23.7191,23.7499,23.7449,23.851,23.7851,23.8477,23.8231,23.7652,23.7913,23.8451,23.7697,23.7132,23.7858,23.7833,23.7664,23.7715,23.7607,23.7599,23.7286,23.7605,23.7968,23.7691,23.764,23.7756,23.766,23.7872,23.7618,23.7885,23.7482,23.7433,23.7876,23.7929,23.7633,23.675
-42.1726,1,0.37691,2,3,0,42.5548,0.33448,66.958,-0.139187,0.33448,66.958,-0.139187,3.25398e+07,1.36871e+06,57571.6,23.803,23.7416,23.765,23.7624,23.7622,23.7513,23.7201,23.751,23.7462,23.8523,23.7865,23.8492,23.8247,23.7669,23.793,23.8469,23.7717,23.7152,23.788,23.7856,23.7688,23.7741,23.7634,23.7627,23.7315,23.7635,23.8,23.7725,23.7675,23.7793,23.7698,23.7913,23.7661,23.793,23.753,23.7484,23.7931,23.7987,23.7697,23.682
-41.8215,0.994446,0.37691,3,15,0,42.4113,0.355273,71.5579,-0.179776,0.355273,71.5579,-0.179776,3.25125e+07,1.36813e+06,57571.6,23.7983,23.7361,23.7588,23.7556,23.7548,23.7433,23.7116,23.7421,23.7369,23.8426,23.7766,23.8389,23.8142,23.7561,23.782,23.8356,23.7602,23.7036,23.7762,23.7736,23.7567,23.7619,23.7512,23.7504,23.7193,23.7514,23.7879,23.7606,23.7558,23.768,23.7588,23.7806,23.7561,23.7838,23.7446,23.7415,23.7877,23.7954,23.7706,23.6876
-42.005,0.919821,0.37691,3,7,0,42.3717,0.346443,76.1608,-0.179452,0.346443,76.1608,-0.179452,3.2507e+07,1.36802e+06,57571.6,23.7986,23.7364,23.7591,23.7559,23.7551,23.7436,23.7118,23.7423,23.737,23.8426,23.7765,23.8388,23.814,23.7558,23.7816,23.8351,23.7596,23.7028,23.7753,23.7726,23.7556,23.7606,23.7496,23.7487,23.7174,23.7492,23.7855,23.7579,23.7528,23.7646,23.7551,23.7765,23.7515,23.7787,23.7389,23.735,23.7803,23.787,23.7604,23.6756
-42.8325,0.965703,0.37691,3,15,0,44.569,0.329752,78.4173,-0.117395,0.329752,78.4173,-0.117395,3.25577e+07,1.36909e+06,57571.6,23.8052,23.7442,23.768,23.7658,23.7659,23.7552,23.7243,23.7555,23.7509,23.8572,23.7917,23.8546,23.8303,23.7727,23.799,23.8531,23.7781,23.7218,23.7947,23.7924,23.7759,23.7812,23.7707,23.7701,23.7392,23.7713,23.8078,23.7805,23.7756,23.7875,23.7781,23.7995,23.7744,23.8013,23.7612,23.7565,23.8009,23.8061,23.7763,23.6873
-43.4667,0.965668,0.37691,3,7,0,44.5826,0.328596,86.6763,-0.12791,0.328596,86.6763,-0.12791,3.25464e+07,1.36885e+06,57571.6,23.8042,23.743,23.7666,23.7642,23.7641,23.7533,23.7223,23.7533,23.7485,23.8547,23.789,23.8518,23.8274,23.7697,23.7958,23.8497,23.7746,23.7181,23.7909,23.7885,23.7718,23.7771,23.7664,23.7656,23.7345,23.7665,23.8029,23.7753,23.7702,23.782,23.7724,23.7937,23.7683,23.795,23.7547,23.7497,23.7939,23.7989,23.7688,23.6797
-43.382,0.997369,0.37691,3,7,0,44.6216,0.313067,69.5388,-0.0860411,0.313067,69.5388,-0.0860411,3.2573e+07,1.36941e+06,57571.6,23.8084,23.7478,23.7721,23.7703,23.7707,23.7604,23.7298,23.7612,23.7568,23.8634,23.798,23.8611,23.8369,23.7795,23.8058,23.8601,23.7851,23.7289,23.8019,23.7996,23.7831,23.7884,23.7779,23.7772,23.7462,23.7782,23.8146,23.787,23.7819,23.7935,23.7837,23.8047,23.7791,23.8053,23.7644,23.7584,23.8015,23.805,23.7717,23.6789
-42.6675,0.874802,0.37691,3,15,0,45.3173,0.361399,66.4872,-0.217916,0.361399,66.4872,-0.217916,3.24743e+07,1.36733e+06,57571.6,23.7939,23.731,23.7528,23.749,23.7477,23.7355,23.7032,23.7331,23.7274,23.8326,23.7661,23.8279,23.8029,23.7442,23.7698,23.823,23.7471,23.6901,23.7623,23.7593,23.7421,23.7469,23.7357,23.7347,23.7032,23.7349,23.7711,23.7434,23.7383,23.7502,23.7408,23.7624,23.7376,23.7652,23.7259,23.7229,23.7693,23.7774,23.7538,23.6724
-42.7973,0.711429,0.37691,3,11,0,45.4726,0.353604,66.8967,-0.152636,0.353604,66.8967,-0.152636,3.25404e+07,1.36872e+06,57571.6,23.8012,23.7396,23.7628,23.7601,23.7598,23.7487,23.7174,23.7483,23.7434,23.8495,23.7838,23.8465,23.8221,23.7644,23.7905,23.8445,23.7694,23.7131,23.786,23.7837,23.7672,23.7727,23.7623,23.7618,23.731,23.7634,23.8002,23.7732,23.7686,23.7811,23.7722,23.7944,23.7701,23.7981,23.7591,23.7562,23.8025,23.8102,23.7852,23.7015
-43.2876,0.863136,0.37691,1,1,0,43.4837,0.355614,67.5454,-0.149015,0.355614,67.5454,-0.149015,3.25457e+07,1.36883e+06,57571.6,23.8016,23.74,23.7633,23.7606,23.7604,23.7494,23.7182,23.7492,23.7444,23.8505,23.7848,23.8477,23.8232,23.7656,23.7918,23.8459,23.7709,23.7146,23.7876,23.7854,23.769,23.7745,23.7642,23.7638,23.7332,23.7656,23.8026,23.7756,23.7712,23.7839,23.7751,23.7973,23.7732,23.8014,23.7625,23.7599,23.8065,23.8144,23.7898,23.7064
-42.3728,1,0.37691,2,3,0,43.0618,0.339166,67.3732,-0.176154,0.339166,67.3732,-0.176154,3.25055e+07,1.36799e+06,57571.6,23.7991,23.737,23.7598,23.7566,23.7559,23.7443,23.7126,23.743,23.7378,23.8434,23.7773,23.8395,23.8147,23.7564,23.7822,23.8357,23.7601,23.7033,23.7756,23.7728,23.7557,23.7606,23.7496,23.7486,23.7171,23.7487,23.7848,23.757,23.7518,23.7633,23.7536,23.7747,23.7493,23.7761,23.7359,23.7313,23.776,23.7818,23.7537,23.6673
-44.0953,0.972054,0.37691,3,7,0,45.3165,0.383604,85.0219,-0.213203,0.383604,85.0219,-0.213203,3.24921e+07,1.3677e+06,57571.6,23.7935,23.7306,23.7526,23.7488,23.7476,23.7356,23.7035,23.7336,23.728,23.8335,23.7672,23.8293,23.8044,23.7461,23.7719,23.8255,23.75,23.6933,23.7659,23.7633,23.7465,23.7518,23.7412,23.7406,23.7097,23.7421,23.779,23.7521,23.7477,23.7606,23.752,23.7747,23.7511,23.7802,23.7423,23.7415,23.7899,23.8005,23.7812,23.7041
-43.8037,0.910689,0.37691,3,11,0,48.0221,0.305835,67.506,-0.0795808,0.305835,67.506,-0.0795808,3.25722e+07,1.36939e+06,57571.6,23.809,23.7485,23.7729,23.771,23.7715,23.7612,23.7307,23.7621,23.7577,23.8643,23.7988,23.862,23.8377,23.7803,23.8066,23.8608,23.7858,23.7295,23.8024,23.8001,23.7834,23.7887,23.7781,23.7773,23.7461,23.778,23.8142,23.7865,23.7811,23.7925,23.7825,23.8032,23.7772,23.803,23.7617,23.7551,23.7975,23.8002,23.7653,23.6708
