# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = SNIA_model
# start_datetime = 2023-07-19 09:58:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpvemhtge4/l7m1rgs5.json
# random
#   seed = 99854
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/snia/SNIA-20230719105841.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-45.1038,0.992848,0.322244,2,7,0,45.928,0.357823,65.4601,-0.135331,0.357823,65.4601,-0.135331,3.25619e+07,1.36917e+06,57571.6,23.803,23.7417,23.7653,23.7629,23.7628,23.7521,23.7212,23.7523,23.7477,23.8541,23.7886,23.8517,23.8274,23.77,23.7964,23.8507,23.7758,23.7198,23.793,23.791,23.7748,23.7805,23.7705,23.7703,23.7398,23.7725,23.8098,23.783,23.7789,23.7918,23.7832,23.8058,23.7819,23.8104,23.7719,23.7697,23.8165,23.8248,23.8006,23.7176
-44.5719,0.913762,0.322244,3,11,0,48.4287,0.344056,92.5023,-0.186987,0.344056,92.5023,-0.186987,3.24974e+07,1.36782e+06,57571.6,23.7979,23.7356,23.7581,23.7547,23.7539,23.7422,23.7103,23.7406,23.7352,23.8407,23.7745,23.8366,23.8118,23.7534,23.7791,23.8325,23.7568,23.7,23.7723,23.7695,23.7523,23.7572,23.746,23.745,23.7135,23.7452,23.7813,23.7535,23.7482,23.7598,23.7501,23.7714,23.7461,23.773,23.733,23.7287,23.7738,23.7802,23.753,23.6678
-44.3372,0.991746,0.322244,3,7,0,47.2212,0.382895,56.7128,-0.243985,0.382895,56.7128,-0.243985,3.24554e+07,1.36693e+06,57571.6,23.79,23.7265,23.7477,23.7433,23.7416,23.729,23.6963,23.7259,23.7199,23.8248,23.7581,23.8197,23.7945,23.7356,23.7611,23.8142,23.7382,23.6811,23.7532,23.7502,23.733,23.7378,23.7267,23.7258,23.6944,23.7263,23.7627,23.7354,23.7306,23.7429,23.734,23.7562,23.7321,23.7607,23.7224,23.7211,23.7691,23.7794,23.7601,23.6833
-45.683,0.900035,0.322244,3,11,0,48.8888,0.328303,93.4399,-0.102798,0.328303,93.4399,-0.102798,3.25708e+07,1.36936e+06,57571.6,23.8067,23.7459,23.77,23.768,23.7683,23.7578,23.7272,23.7585,23.7541,23.8606,23.7952,23.8583,23.8341,23.7767,23.8031,23.8573,23.7824,23.7263,23.7994,23.7972,23.7808,23.7863,23.776,23.7755,23.7446,23.7769,23.8136,23.7863,23.7815,23.7936,23.7843,23.8059,23.7808,23.8078,23.7678,23.7631,23.8075,23.8127,23.7826,23.6933
-42.0508,0.992655,0.322244,3,11,0,46.606,0.350155,68.2118,-0.19033,0.350155,68.2118,-0.19033,3.24978e+07,1.36783e+06,57571.6,23.7973,23.735,23.7574,23.754,23.7531,23.7414,23.7095,23.7398,23.7344,23.8399,23.7737,23.8358,23.8109,23.7526,23.7784,23.8318,23.7562,23.6993,23.7717,23.7689,23.7518,23.7568,23.7458,23.7448,23.7134,23.7452,23.7814,23.7538,23.7487,23.7605,23.751,23.7725,23.7475,23.7748,23.7351,23.7314,23.777,23.784,23.7582,23.6742
-42.41,0.965338,0.322244,2,7,0,42.4768,0.361035,66.857,-0.174769,0.361035,66.857,-0.174769,3.25217e+07,1.36833e+06,57571.6,23.7986,23.7366,23.7593,23.7563,23.7556,23.7442,23.7126,23.7433,23.7381,23.844,23.778,23.8405,23.8159,23.7579,23.7839,23.8377,23.7624,23.7059,23.7787,23.7763,23.7596,23.765,23.7544,23.7539,23.723,23.7552,23.792,23.7649,23.7604,23.7729,23.764,23.7862,23.7619,23.7901,23.7513,23.7489,23.7957,23.804,23.7804,23.6984
-42.0782,0.985976,0.322244,2,3,0,42.6439,0.357713,64.9608,-0.182663,0.357713,64.9608,-0.182663,3.25109e+07,1.3681e+06,57571.6,23.7979,23.7357,23.7583,23.755,23.7543,23.7427,23.711,23.7414,23.7362,23.8419,23.7758,23.8381,23.8134,23.7553,23.7812,23.8348,23.7594,23.7028,23.7754,23.7728,23.7559,23.7611,23.7504,23.7497,23.7186,23.7507,23.7873,23.7599,23.7552,23.7674,23.7583,23.7802,23.7558,23.7836,23.7445,23.7416,23.788,23.796,23.7717,23.6891
-43.0399,0.951067,0.322244,3,7,0,43.1513,0.354521,60.8472,-0.207777,0.354521,60.8472,-0.207777,3.24816e+07,1.36748e+06,57571.6,23.7953,23.7326,23.7547,23.751,23.7498,23.7378,23.7056,23.7357,23.7301,23.8354,23.769,23.8309,23.8059,23.7473,23.7729,23.8262,23.7504,23.6934,23.7656,23.7627,23.7454,23.7502,23.7391,23.738,23.7065,23.7382,23.7743,23.7466,23.7414,23.7531,23.7436,23.765,23.74,23.7673,23.7277,23.7242,23.77,23.7774,23.7524,23.6695
-43.7213,0.940748,0.322244,2,7,0,44.9627,0.350968,54.3891,-0.197871,0.350968,54.3891,-0.197871,3.24902e+07,1.36767e+06,57571.6,23.7965,23.734,23.7563,23.7528,23.7517,23.7399,23.7078,23.7381,23.7325,23.838,23.7717,23.8337,23.8088,23.7503,23.776,23.8294,23.7536,23.6967,23.769,23.7661,23.7489,23.7538,23.7427,23.7417,23.7102,23.7419,23.7781,23.7504,23.7452,23.7569,23.7474,23.7688,23.7438,23.771,23.7313,23.7275,23.7731,23.7802,23.7545,23.6708
-41.9988,0.978249,0.322244,2,7,0,45.784,0.352879,67.9841,-0.19255,0.352879,67.9841,-0.19255,3.24971e+07,1.36781e+06,57571.6,23.797,23.7346,23.757,23.7536,23.7526,23.7409,23.7089,23.7392,23.7338,23.8393,23.7731,23.8352,23.8104,23.752,23.7778,23.8312,23.7556,23.6988,23.7711,23.7684,23.7513,23.7563,23.7453,23.7444,23.713,23.7449,23.7811,23.7536,23.7485,23.7604,23.751,23.7726,23.7477,23.7751,23.7356,23.7321,23.7779,23.7853,23.76,23.6766
-42.4643,0.973912,0.322244,2,7,0,42.833,0.352204,65.0163,-0.200154,0.352204,65.0163,-0.200154,3.24885e+07,1.36763e+06,57571.6,23.7962,23.7336,23.7559,23.7523,23.7513,23.7394,23.7073,23.7375,23.732,23.8374,23.771,23.833,23.8081,23.7496,23.7753,23.8287,23.7529,23.696,23.7682,23.7654,23.7482,23.7531,23.7419,23.7409,23.7095,23.7412,23.7773,23.7496,23.7445,23.7562,23.7467,23.7681,23.7431,23.7704,23.7307,23.7271,23.7728,23.7799,23.7545,23.6711
-44.1472,0.99294,0.322244,3,7,0,44.4912,0.3773,56.1608,-0.237503,0.3773,56.1608,-0.237503,3.24603e+07,1.36704e+06,57571.6,23.791,23.7276,23.749,23.7448,23.7431,23.7307,23.6981,23.7278,23.7218,23.8268,23.7602,23.8218,23.7967,23.7379,23.7634,23.8165,23.7405,23.6834,23.7556,23.7526,23.7353,23.7402,23.7291,23.7281,23.6967,23.7285,23.7649,23.7375,23.7326,23.7448,23.7357,23.7578,23.7336,23.7619,23.7233,23.7215,23.7692,23.7789,23.7584,23.6805
-43.4826,1,0.322244,2,3,0,44.1625,0.380886,59.171,-0.226425,0.380886,59.171,-0.226425,3.24751e+07,1.36735e+06,57571.6,23.7921,23.729,23.7506,23.7466,23.7451,23.7329,23.7005,23.7304,23.7246,23.8298,23.7634,23.8252,23.8002,23.7416,23.7672,23.8206,23.7448,23.6879,23.7603,23.7575,23.7405,23.7455,23.7347,23.7339,23.7028,23.7348,23.7715,23.7443,23.7397,23.7522,23.7434,23.7658,23.7419,23.7706,23.7324,23.7311,23.7792,23.7894,23.7696,23.6922
-43.4986,0.989565,0.322244,3,7,0,45.0623,0.352999,89.5842,-0.174677,0.352999,89.5842,-0.174677,3.25164e+07,1.36822e+06,57571.6,23.7989,23.7368,23.7596,23.7565,23.7558,23.7444,23.7128,23.7433,23.7381,23.8439,23.7779,23.8403,23.8156,23.7576,23.7835,23.8372,23.7618,23.7052,23.7778,23.7753,23.7584,23.7636,23.7529,23.7522,23.7211,23.7531,23.7897,23.7623,23.7575,23.7697,23.7605,23.7823,23.7577,23.7853,23.746,23.7428,23.7888,23.7963,23.7711,23.6875
-42.8186,0.74441,0.322244,2,3,0,46.2147,0.35801,85.1355,-0.184164,0.35801,85.1355,-0.184164,3.25095e+07,1.36807e+06,57571.6,23.7977,23.7355,23.758,23.7548,23.754,23.7424,23.7106,23.7411,23.7358,23.8415,23.7754,23.8377,23.813,23.7548,23.7807,23.8344,23.7589,23.7022,23.7748,23.7722,23.7554,23.7606,23.7498,23.7491,23.718,23.75,23.7866,23.7593,23.7545,23.7668,23.7576,23.7796,23.7551,23.7829,23.7438,23.741,23.7874,23.7953,23.7711,23.6886
-42.8349,0.986658,0.322244,3,7,0,43.1385,0.353301,83.0932,-0.199116,0.353301,83.0932,-0.199116,3.24903e+07,1.36767e+06,57571.6,23.7963,23.7337,23.756,23.7525,23.7514,23.7396,23.7075,23.7377,23.7322,23.8376,23.7713,23.8333,23.8084,23.75,23.7757,23.8291,23.7533,23.6964,23.7687,23.7659,23.7487,23.7536,23.7426,23.7416,23.7102,23.7419,23.7781,23.7505,23.7454,23.7572,23.7477,23.7692,23.7443,23.7716,23.732,23.7285,23.7743,23.7816,23.7564,23.6732
-43.8916,0.963357,0.322244,4,15,0,44.6553,0.380907,65.1426,-0.251102,0.380907,65.1426,-0.251102,3.2446e+07,1.36673e+06,57571.6,23.7893,23.7256,23.7466,23.7422,23.7403,23.7276,23.6947,23.7242,23.7181,23.8229,23.7561,23.8175,23.7922,23.7332,23.7586,23.8115,23.7354,23.6782,23.7502,23.7471,23.7297,23.7344,23.7231,23.7221,23.6906,23.7223,23.7586,23.731,23.7261,23.7382,23.7291,23.7512,23.7269,23.7552,23.7168,23.7151,23.7629,23.773,23.7532,23.6762
-42.0285,0.964986,0.322244,3,7,0,45.121,0.344583,64.6778,-0.166242,0.344583,64.6778,-0.166242,3.25196e+07,1.36828e+06,57571.6,23.8,23.7381,23.761,23.758,23.7575,23.7461,23.7146,23.7452,23.7401,23.8459,23.7799,23.8424,23.8177,23.7597,23.7856,23.8393,23.7639,23.7073,23.7798,23.7773,23.7604,23.7655,23.7547,23.7539,23.7227,23.7546,23.791,23.7635,23.7586,23.7705,23.7611,23.7826,23.7576,23.7849,23.7451,23.7412,23.7865,23.7931,23.7662,23.6808
-42.069,0.992622,0.322244,3,15,0,42.3674,0.333102,69.4045,-0.144684,0.333102,69.4045,-0.144684,3.25332e+07,1.36857e+06,57571.6,23.8025,23.7409,23.7643,23.7616,23.7613,23.7503,23.719,23.7498,23.7449,23.8509,23.7851,23.8477,23.8231,23.7652,23.7913,23.8451,23.7698,23.7132,23.7859,23.7834,23.7665,23.7717,23.7609,23.7601,23.7289,23.7607,23.7971,23.7695,23.7644,23.7761,23.7665,23.7877,23.7624,23.7892,23.749,23.7442,23.7887,23.7941,23.7648,23.6768
-42.0784,0.992016,0.322244,3,11,0,43.6333,0.362081,65.7119,-0.195526,0.362081,65.7119,-0.195526,3.24996e+07,1.36786e+06,57571.6,23.7963,23.7339,23.7562,23.7527,23.7518,23.74,23.7081,23.7384,23.733,23.8385,23.7723,23.8345,23.8097,23.7514,23.7772,23.8307,23.7552,23.6984,23.7709,23.7683,23.7513,23.7564,23.7456,23.7449,23.7137,23.7457,23.7823,23.7549,23.7501,23.7624,23.7533,23.7752,23.7508,23.7787,23.7398,23.7371,23.7838,23.7921,23.7687,23.6872
-42.5614,0.982075,0.322244,4,15,0,43.3354,0.339542,82.4582,-0.14904,0.339542,82.4582,-0.14904,3.25337e+07,1.36858e+06,57571.6,23.8019,23.7403,23.7636,23.7608,23.7605,23.7494,23.7181,23.749,23.744,23.8501,23.7842,23.8468,23.8223,23.7644,23.7905,23.8443,23.7691,23.7126,23.7853,23.7828,23.7661,23.7713,23.7606,23.7599,23.7288,23.7608,23.7973,23.7698,23.7649,23.7768,23.7674,23.7889,23.7639,23.7911,23.7512,23.747,23.7921,23.7982,23.7703,23.6837
-43.124,0.983507,0.322244,2,3,0,43.1505,0.337046,86.6942,-0.151258,0.337046,86.6942,-0.151258,3.25296e+07,1.36849e+06,57571.6,23.8017,23.7401,23.7633,23.7605,23.7602,23.749,23.7177,23.7485,23.7435,23.8494,23.7836,23.8461,23.8215,23.7636,23.7896,23.8434,23.7681,23.7115,23.7842,23.7816,23.7648,23.7699,23.7592,23.7584,23.7272,23.7591,23.7954,23.7679,23.7628,23.7746,23.7651,23.7865,23.7613,23.7883,23.7482,23.7438,23.7885,23.7943,23.7659,23.6788
-42.8329,0.946917,0.322244,4,15,0,43.9284,0.357203,75.9954,-0.215696,0.357203,75.9954,-0.215696,3.24744e+07,1.36733e+06,57571.6,23.7943,23.7315,23.7534,23.7496,23.7482,23.7361,23.7038,23.7338,23.7281,23.8333,23.7668,23.8286,23.8035,23.7449,23.7704,23.8236,23.7477,23.6907,23.7628,23.7598,23.7425,23.7473,23.7361,23.735,23.7034,23.735,23.7711,23.7434,23.7382,23.7499,23.7404,23.7618,23.7369,23.7642,23.7247,23.7213,23.7673,23.7749,23.7505,23.6683
-44.5456,0.79658,0.322244,3,7,0,45.4727,0.343705,79.4322,-0.211813,0.343705,79.4322,-0.211813,3.24709e+07,1.36726e+06,57571.6,23.7953,23.7326,23.7545,23.7508,23.7495,23.7374,23.7051,23.7351,23.7293,23.8345,23.768,23.8297,23.8046,23.7459,23.7713,23.8244,23.7484,23.6912,23.7632,23.7601,23.7425,23.7471,23.7356,23.7343,23.7025,23.7338,23.7696,23.7415,23.7359,23.7471,23.7371,23.758,23.7324,23.7589,23.7186,23.7139,23.7586,23.7647,23.7375,23.6524
-48.7803,0.66039,0.322244,3,7,0,52.8389,0.365191,61.1005,-0.12565,0.365191,61.1005,-0.12565,3.25781e+07,1.36951e+06,57571.6,23.8039,23.7428,23.7666,23.7644,23.7646,23.7541,23.7234,23.7547,23.7503,23.8569,23.7916,23.8549,23.8308,23.7737,23.8002,23.8547,23.7801,23.7243,23.7978,23.796,23.7801,23.7861,23.7764,23.7764,23.7463,23.7793,23.8169,23.7905,23.7867,23.8001,23.7919,23.8149,23.7915,23.8207,23.7827,23.7813,23.8289,23.8381,23.8153,23.7336
-42.5152,1,0.322244,2,3,0,48.6877,0.344228,60.2306,-0.156887,0.344228,60.2306,-0.156887,3.25291e+07,1.36848e+06,57571.6,23.801,23.7392,23.7624,23.7595,23.7591,23.7479,23.7165,23.7473,23.7423,23.8482,23.7824,23.8449,23.8203,23.7624,23.7885,23.8423,23.767,23.7105,23.7832,23.7807,23.7639,23.7692,23.7585,23.7578,23.7267,23.7587,23.7952,23.7678,23.7629,23.775,23.7657,23.7873,23.7624,23.7898,23.7501,23.7463,23.7917,23.7983,23.7713,23.6858
-42.4107,0.95363,0.322244,3,15,0,43.4512,0.328078,68.0114,-0.145873,0.328078,68.0114,-0.145873,3.25282e+07,1.36847e+06,57571.6,23.8025,23.7409,23.7642,23.7615,23.7612,23.75,23.7187,23.7495,23.7445,23.8505,23.7846,23.8471,23.8225,23.7645,23.7905,23.8442,23.7688,23.7122,23.7847,23.7821,23.7651,23.7702,23.7593,23.7583,23.727,23.7587,23.7948,23.7671,23.7618,23.7733,23.7634,23.7844,23.7589,23.7853,23.7447,23.7394,23.7834,23.7882,23.7578,23.6688
-42.1381,0.999247,0.322244,3,7,0,42.4392,0.343049,71.0461,-0.145611,0.343049,71.0461,-0.145611,3.25399e+07,1.36871e+06,57571.6,23.8022,23.7406,23.764,23.7613,23.7611,23.7501,23.7189,23.7498,23.7449,23.851,23.7852,23.848,23.8235,23.7657,23.7918,23.8458,23.7706,23.7142,23.787,23.7847,23.768,23.7734,23.7628,23.7622,23.7312,23.7634,23.8,23.7727,23.7679,23.78,23.7708,23.7925,23.7678,23.7952,23.7556,23.7518,23.7972,23.8038,23.7766,23.6907
-42.1756,0.981476,0.322244,3,15,0,42.4754,0.344454,66.667,-0.181604,0.344454,66.667,-0.181604,3.25034e+07,1.36794e+06,57571.6,23.7984,23.7362,23.7588,23.7556,23.7548,23.7432,23.7114,23.7418,23.7365,23.8421,23.7759,23.8381,23.8133,23.755,23.7808,23.8343,23.7587,23.7019,23.7743,23.7715,23.7544,23.7594,23.7483,23.7474,23.716,23.7477,23.7839,23.7562,23.751,23.7627,23.7531,23.7744,23.7493,23.7763,23.7364,23.7322,23.7773,23.7838,23.7568,23.6715
-44.3747,0.982419,0.322244,3,7,0,44.8546,0.317264,88.8807,-0.111123,0.317264,88.8807,-0.111123,3.25532e+07,1.36899e+06,57571.6,23.806,23.745,23.7689,23.7667,23.7668,23.7561,23.7252,23.7564,23.7517,23.858,23.7924,23.8553,23.8309,23.7732,23.7994,23.8534,23.7782,23.7218,23.7946,23.7921,23.7754,23.7806,23.7698,23.769,23.7378,23.7696,23.8058,23.7781,23.7729,23.7843,23.7745,23.7954,23.7697,23.7958,23.7549,23.749,23.7923,23.7961,23.7635,23.6719
-42.9217,0.994502,0.322244,3,7,0,44.8202,0.31632,72.4119,-0.104205,0.31632,72.4119,-0.104205,3.25589e+07,1.36911e+06,57571.6,23.8066,23.7458,23.7698,23.7677,23.7679,23.7573,23.7265,23.7577,23.7532,23.8595,23.794,23.8569,23.8326,23.775,23.8012,23.8553,23.7802,23.7238,23.7967,23.7943,23.7776,23.7828,23.7721,23.7714,23.7402,23.7721,23.8084,23.7807,23.7755,23.787,23.7772,23.7981,23.7724,23.7986,23.7578,23.7518,23.7951,23.7988,23.7661,23.6742
-45.5978,0.842968,0.322244,3,7,0,46.8066,0.322221,93.5699,-0.097729,0.322221,93.5699,-0.097729,3.25703e+07,1.36935e+06,57571.6,23.8072,23.7465,23.7707,23.7687,23.769,23.7586,23.7279,23.7593,23.7549,23.8614,23.7959,23.8591,23.8348,23.7774,23.8038,23.858,23.7831,23.7269,23.7999,23.7977,23.7812,23.7867,23.7762,23.7756,23.7447,23.7768,23.8134,23.786,23.781,23.7929,23.7834,23.8047,23.7794,23.8061,23.7657,23.7605,23.8044,23.8089,23.7775,23.6868
-45.429,0.929422,0.322244,4,15,0,49.5824,0.338571,95.0919,-0.180904,0.338571,95.0919,-0.180904,3.25002e+07,1.36788e+06,57571.6,23.7987,23.7365,23.7591,23.7559,23.7551,23.7435,23.7116,23.742,23.7367,23.8422,23.776,23.8382,23.8133,23.755,23.7807,23.8341,23.7585,23.7016,23.7739,23.771,23.7538,23.7587,23.7475,23.7464,23.7149,23.7465,23.7825,23.7546,23.7493,23.7607,23.7509,23.7719,23.7465,23.7731,23.7328,23.7281,23.7727,23.7784,23.7502,23.6637
-43.1749,0.994231,0.322244,3,7,0,45.9929,0.351812,87.0143,-0.190811,0.351812,87.0143,-0.190811,3.24983e+07,1.36784e+06,57571.6,23.7972,23.7348,23.7573,23.7539,23.753,23.7412,23.7093,23.7396,23.7342,23.8398,23.7736,23.8357,23.8108,23.7525,23.7783,23.8317,23.7561,23.6993,23.7717,23.7689,23.7519,23.7568,23.7458,23.7449,23.7136,23.7454,23.7817,23.7541,23.749,23.7609,23.7515,23.773,23.7481,23.7755,23.7359,23.7323,23.7781,23.7853,23.7598,23.6762
-44.413,0.966075,0.322244,2,3,0,44.6268,0.350755,94.1664,-0.179851,0.350755,94.1664,-0.179851,3.25094e+07,1.36807e+06,57571.6,23.7984,23.7362,23.7589,23.7557,23.7549,23.7434,23.7117,23.7421,23.7369,23.8426,23.7765,23.8388,23.814,23.7559,23.7817,23.8353,23.7598,23.7031,23.7756,23.773,23.756,23.7611,23.7503,23.7495,23.7182,23.7502,23.7866,23.7591,23.7541,23.7661,23.7568,23.7784,23.7536,23.781,23.7416,23.738,23.7838,23.791,23.7653,23.6813
-43.1263,0.970691,0.322244,3,11,0,46.2614,0.360643,55.8533,-0.190493,0.360643,55.8533,-0.190493,3.25042e+07,1.36796e+06,57571.6,23.7969,23.7346,23.757,23.7536,23.7527,23.7411,23.7092,23.7396,23.7342,23.8399,23.7737,23.8359,23.8111,23.7529,23.7788,23.8324,23.7569,23.7002,23.7727,23.7701,23.7532,23.7583,23.7476,23.7468,23.7157,23.7477,23.7843,23.757,23.7522,23.7645,23.7554,23.7773,23.7529,23.7808,23.7418,23.7391,23.7857,23.7939,23.7702,23.6883
-41.8022,0.996523,0.322244,4,15,0,43.9018,0.345971,69.6921,-0.167041,0.345971,69.6921,-0.167041,3.25197e+07,1.36829e+06,57571.6,23.7999,23.738,23.7609,23.7579,23.7573,23.746,23.7144,23.745,23.7399,23.8457,23.7798,23.8422,23.8175,23.7595,23.7854,23.8391,23.7637,23.7071,23.7797,23.7772,23.7603,23.7654,23.7547,23.7539,23.7227,23.7547,23.7911,23.7636,23.7587,23.7706,23.7613,23.7829,23.758,23.7853,23.7456,23.7418,23.7873,23.794,23.7674,23.6823
