# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = SNIA_model
# start_datetime = 2023-07-19 12:50:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpb1__lxuo/bjmm3b8a.json
# random
#   seed = 91110
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/snia/SNIA-20230719135016.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-43.9064,0.961391,0.293614,3,7,0,44.0812,0.345159,52.7946,-0.148924,0.345159,52.7946,-0.148924,3.2538e+07,1.36867e+06,57571.6,23.8018,23.7402,23.7635,23.7608,23.7605,23.7494,23.7182,23.7491,23.7442,23.8502,23.7845,23.8472,23.8227,23.7649,23.791,23.8449,23.7697,23.7133,23.7862,23.7838,23.7671,23.7725,23.7619,23.7613,23.7304,23.7625,23.7992,23.7719,23.7672,23.7793,23.7702,23.7919,23.7672,23.7947,23.7553,23.7516,23.7972,23.804,23.7772,23.6918
-42.8146,0.998671,0.293614,3,11,0,44.0867,0.364398,82.3549,-0.18515,0.364398,82.3549,-0.18515,3.25125e+07,1.36814e+06,57571.6,23.7974,23.7351,23.7577,23.7544,23.7536,23.7421,23.7103,23.7408,23.7355,23.8413,23.7752,23.8376,23.8129,23.7548,23.7807,23.8344,23.759,23.7025,23.7751,23.7726,23.7559,23.7612,23.7506,23.75,23.719,23.7512,23.788,23.7608,23.7563,23.7687,23.7599,23.7821,23.7579,23.7861,23.7474,23.7452,23.7921,23.8008,23.7778,23.6966
-42.8894,0.994492,0.293614,4,15,0,43.45,0.33235,64.6114,-0.118703,0.33235,64.6114,-0.118703,3.25586e+07,1.3691e+06,57571.6,23.8051,23.744,23.7678,23.7656,23.7657,23.755,23.7241,23.7553,23.7507,23.8571,23.7915,23.8545,23.8301,23.7726,23.7989,23.853,23.778,23.7217,23.7947,23.7925,23.7759,23.7814,23.7709,23.7703,23.7394,23.7716,23.8082,23.7809,23.7761,23.7881,23.7788,23.8003,23.7753,23.8024,23.7624,23.758,23.8026,23.8082,23.7788,23.6905
-46.8805,0.876074,0.293614,3,15,0,48.9611,0.282452,79.9059,-0.0477324,0.282452,79.9059,-0.0477324,3.25767e+07,1.36948e+06,57571.6,23.8117,23.7515,23.7763,23.7747,23.7754,23.7653,23.7349,23.7665,23.7622,23.8688,23.8034,23.8666,23.8423,23.7849,23.8112,23.8653,23.7902,23.7338,23.8066,23.8042,23.7873,23.7924,23.7815,23.7805,23.7489,23.7804,23.8162,23.788,23.7822,23.7928,23.7822,23.802,23.7751,23.7996,23.757,23.7483,23.7886,23.7886,23.7484,23.6483
-45.3813,0.99228,0.293614,3,7,0,48.8154,0.289571,73.2993,-0.0519831,0.289571,73.2993,-0.0519831,3.25805e+07,1.36956e+06,57571.6,23.8114,23.7512,23.776,23.7744,23.7751,23.765,23.7346,23.7662,23.762,23.8686,23.8033,23.8665,23.8423,23.785,23.8113,23.8655,23.7905,23.7342,23.8071,23.8047,23.788,23.7932,23.7825,23.7816,23.7502,23.7819,23.8179,23.7898,23.7842,23.7952,23.7848,23.805,23.7784,23.8034,23.7613,23.7533,23.7943,23.7951,23.7567,23.6583
-47.5197,0.964831,0.293614,3,7,0,48.0952,0.289897,62.0901,0.00221022,0.289897,62.0901,0.00221022,3.26271e+07,1.37054e+06,57571.6,23.816,23.7567,23.7823,23.7815,23.7829,23.7735,23.7439,23.7761,23.7724,23.8797,23.8149,23.8788,23.8549,23.7983,23.825,23.8798,23.8054,23.7496,23.8231,23.8212,23.8051,23.8108,23.8006,23.8002,23.7694,23.8017,23.8383,23.8108,23.8058,23.8174,23.8076,23.8284,23.8024,23.8281,23.7866,23.7794,23.821,23.8224,23.7845,23.686
-45.8473,0.984022,0.293614,3,7,0,49.0016,0.289289,65.3108,-0.0265058,0.289289,65.3108,-0.0265058,3.2602e+07,1.37002e+06,57571.6,23.8135,23.7538,23.7789,23.7777,23.7787,23.769,23.739,23.7708,23.7669,23.8738,23.8087,23.8722,23.8482,23.7912,23.8177,23.8721,23.7974,23.7413,23.8145,23.8124,23.7959,23.8014,23.7909,23.7902,23.7591,23.791,23.8273,23.7995,23.7942,23.8054,23.7953,23.8158,23.7895,23.8147,23.7729,23.7652,23.8064,23.8075,23.7692,23.6707
-43.8837,0.955569,0.293614,3,7,0,46.5533,0.309725,62.787,-0.0827725,0.309725,62.787,-0.0827725,3.2573e+07,1.36941e+06,57571.6,23.8087,23.7481,23.7725,23.7707,23.7711,23.7608,23.7303,23.7617,23.7573,23.8639,23.7984,23.8616,23.8373,23.78,23.8063,23.8605,23.7855,23.7292,23.8022,23.7999,23.7833,23.7887,23.7781,23.7774,23.7463,23.7782,23.8145,23.7869,23.7817,23.7932,23.7833,23.8042,23.7784,23.8044,23.7633,23.757,23.7998,23.803,23.7689,23.6754
-42.5498,0.995162,0.293614,4,15,0,44.7332,0.334236,61.5646,-0.140348,0.334236,61.5646,-0.140348,3.25385e+07,1.36868e+06,57571.6,23.8029,23.7414,23.7648,23.7623,23.762,23.7511,23.7199,23.7508,23.7459,23.852,23.7862,23.8489,23.8244,23.7666,23.7927,23.8465,23.7713,23.7148,23.7876,23.7851,23.7683,23.7736,23.7629,23.7621,23.731,23.763,23.7994,23.7719,23.7668,23.7787,23.7692,23.7905,23.7654,23.7923,23.7522,23.7476,23.7922,23.7978,23.7688,23.681
-43.8009,0.885602,0.293614,3,15,0,45.3938,0.325455,57.36,-0.151202,0.325455,57.36,-0.151202,3.25209e+07,1.36831e+06,57571.6,23.802,23.7403,23.7635,23.7607,23.7603,23.7491,23.7177,23.7483,23.7433,23.8491,23.7832,23.8456,23.8209,23.7628,23.7887,23.8423,23.7668,23.7101,23.7825,23.7798,23.7627,23.7677,23.7566,23.7556,23.7241,23.7556,23.7916,23.7637,23.7583,23.7696,23.7596,23.7804,23.7546,23.7808,23.74,23.7343,23.778,23.7824,23.7515,23.6619
-43.2347,0.986252,0.293614,4,15,0,44.581,0.351072,63.3639,-0.20932,0.351072,63.3639,-0.20932,3.24779e+07,1.36741e+06,57571.6,23.7953,23.7325,23.7546,23.7509,23.7497,23.7376,23.7054,23.7354,23.7298,23.835,23.7686,23.8304,23.8054,23.7468,23.7723,23.8255,23.7497,23.6926,23.7647,23.7617,23.7444,23.7491,23.7379,23.7367,23.7051,23.7366,23.7726,23.7448,23.7395,23.751,23.7414,23.7626,23.7374,23.7645,23.7246,23.7207,23.7662,23.7732,23.7475,23.6639
-42.9805,0.709708,0.293614,2,7,0,46.9685,0.376286,61.534,-0.212062,0.376286,61.534,-0.212062,3.24893e+07,1.36765e+06,57571.6,23.794,23.7311,23.7531,23.7493,23.7481,23.7361,23.704,23.7341,23.7285,23.8339,23.7676,23.8296,23.8047,23.7464,23.7721,23.8256,23.75,23.6932,23.7657,23.7631,23.7462,23.7513,23.7406,23.7399,23.7089,23.741,23.7777,23.7506,23.7461,23.7586,23.7498,23.7722,23.7483,23.7769,23.7386,23.7371,23.7849,23.7946,23.774,23.6955
-43.4257,0.885467,0.293614,3,15,0,44.8924,0.351021,81.6927,-0.144878,0.351021,81.6927,-0.144878,3.25466e+07,1.36885e+06,57571.6,23.8021,23.7406,23.764,23.7614,23.7612,23.7502,23.7191,23.75,23.7453,23.8514,23.7857,23.8486,23.8242,23.7665,23.7927,23.8468,23.7718,23.7155,23.7885,23.7862,23.7698,23.7753,23.7649,23.7645,23.7337,23.7661,23.803,23.776,23.7714,23.7839,23.775,23.7971,23.7728,23.8007,23.7617,23.7587,23.8048,23.8123,23.7867,23.7024
-47.4145,0.716785,0.293614,3,11,0,50.8015,0.28863,66.1267,-0.0939368,0.28863,66.1267,-0.0939368,3.25432e+07,1.36878e+06,57571.6,23.8078,23.7469,23.771,23.7688,23.769,23.7583,23.7274,23.7585,23.7538,23.86,23.7942,23.8569,23.8324,23.7745,23.8005,23.8542,23.7788,23.7221,23.7945,23.7917,23.7745,23.7793,23.768,23.7667,23.7348,23.766,23.8015,23.773,23.7669,23.7773,23.7664,23.7861,23.7589,23.7833,23.7407,23.7319,23.7724,23.7727,23.7337,23.6353
-44.3,0.975559,0.293614,3,7,0,48.483,0.31709,54.7719,-0.104361,0.31709,54.7719,-0.104361,3.25595e+07,1.36912e+06,57571.6,23.8066,23.7457,23.7698,23.7677,23.7679,23.7573,23.7265,23.7577,23.7532,23.8595,23.794,23.857,23.8326,23.775,23.8013,23.8553,23.7802,23.7239,23.7967,23.7944,23.7777,23.783,23.7723,23.7716,23.7404,23.7723,23.8086,23.781,23.7758,23.7873,23.7775,23.7985,23.7728,23.7991,23.7583,23.7524,23.7957,23.7996,23.767,23.6753
-43.9747,0.77729,0.293614,3,7,0,46.5662,0.318351,59.9425,-0.0897797,0.318351,59.9425,-0.0897797,3.25744e+07,1.36944e+06,57571.6,23.808,23.7474,23.7717,23.7698,23.7702,23.7599,23.7293,23.7607,23.7564,23.8629,23.7975,23.8607,23.8365,23.7792,23.8055,23.8598,23.7849,23.7287,23.8017,23.7995,23.7831,23.7885,23.7781,23.7775,23.7465,23.7786,23.8152,23.7877,23.7827,23.7945,23.785,23.8062,23.7808,23.8073,23.7667,23.7612,23.8048,23.8089,23.7768,23.6852
-43.2412,0.999472,0.293614,4,15,0,44.2062,0.312541,67.0492,-0.103353,0.312541,67.0492,-0.103353,3.25564e+07,1.36906e+06,57571.6,23.8068,23.7459,23.7699,23.7678,23.768,23.7574,23.7266,23.7578,23.7532,23.8595,23.7939,23.8568,23.8324,23.7748,23.801,23.855,23.7798,23.7234,23.7962,23.7938,23.777,23.7822,23.7714,23.7706,23.7393,23.7711,23.8072,23.7795,23.7741,23.7855,23.7755,23.7963,23.7704,23.7963,23.7552,23.7489,23.7918,23.7951,23.7615,23.6688
-43.2551,0.930747,0.293614,4,15,0,46.509,0.379636,63.3548,-0.206901,0.379636,63.3548,-0.206901,3.24972e+07,1.36781e+06,57571.6,23.7944,23.7317,23.7537,23.7501,23.749,23.7371,23.705,23.7353,23.7298,23.8353,23.7691,23.8312,23.8064,23.7482,23.774,23.8276,23.7521,23.6955,23.7681,23.7655,23.7488,23.754,23.7435,23.7429,23.712,23.7443,23.7812,23.7543,23.7499,23.7627,23.7541,23.7767,23.753,23.7819,23.7438,23.7427,23.7908,23.801,23.781,23.703
-43.4123,0.997711,0.293614,2,7,0,44.0528,0.384646,62.5383,-0.235752,0.384646,62.5383,-0.235752,3.2466e+07,1.36716e+06,57571.6,23.7909,23.7275,23.7489,23.7447,23.7431,23.7307,23.6981,23.7279,23.722,23.8271,23.7605,23.8222,23.7971,23.7385,23.764,23.8172,23.7414,23.6844,23.7567,23.7539,23.7367,23.7417,23.7308,23.73,23.6988,23.7308,23.7674,23.7402,23.7356,23.7482,23.7394,23.7618,23.738,23.7668,23.7287,23.7276,23.7759,23.7864,23.7674,23.6908
-43.9686,0.988795,0.293614,4,15,0,45.2744,0.34137,91.8467,-0.161668,0.34137,91.8467,-0.161668,3.2522e+07,1.36834e+06,57571.6,23.8006,23.7387,23.7617,23.7588,23.7583,23.747,23.7156,23.7462,23.7411,23.847,23.781,23.8435,23.8188,23.7608,23.7868,23.8405,23.7651,23.7085,23.7811,23.7785,23.7616,23.7667,23.7559,23.7551,23.7239,23.7558,23.7921,23.7646,23.7595,23.7714,23.7619,23.7833,23.7583,23.7854,23.7455,23.7413,23.7864,23.7926,23.765,23.6789
-42.3816,0.961951,0.293614,3,7,0,44.4346,0.337706,80.8022,-0.157371,0.337706,80.8022,-0.157371,3.25238e+07,1.36837e+06,57571.6,23.8011,23.7393,23.7624,23.7596,23.7591,23.7479,23.7164,23.7471,23.7421,23.848,23.782,23.8445,23.8199,23.7619,23.7878,23.8415,23.7661,23.7095,23.7821,23.7795,23.7626,23.7677,23.7569,23.756,23.7248,23.7566,23.7929,23.7653,23.7602,23.7719,23.7624,23.7837,23.7585,23.7854,23.7453,23.7408,23.7856,23.7914,23.7631,23.6762
-43.4423,0.9525,0.293614,4,15,0,44.2665,0.310155,67.323,-0.090754,0.310155,67.323,-0.090754,3.2566e+07,1.36926e+06,57571.6,23.8079,23.7473,23.7715,23.7695,23.7699,23.7595,23.7288,23.7601,23.7557,23.8621,23.7966,23.8597,23.8354,23.7779,23.8042,23.8583,23.7832,23.7269,23.7998,23.7974,23.7807,23.786,23.7753,23.7746,23.7434,23.7752,23.8115,23.7837,23.7785,23.7899,23.7799,23.8007,23.7749,23.8008,23.7597,23.7533,23.7961,23.7992,23.7652,23.6718
-42.6565,0.994981,0.293614,3,15,0,44.1351,0.321523,67.1799,-0.123185,0.321523,67.1799,-0.123185,3.25452e+07,1.36882e+06,57571.6,23.8048,23.7436,23.7673,23.7649,23.7649,23.7541,23.723,23.7541,23.7493,23.8555,23.7898,23.8526,23.8281,23.7703,23.7964,23.8503,23.7751,23.7186,23.7913,23.7888,23.772,23.7772,23.7664,23.7656,23.7343,23.7661,23.8023,23.7746,23.7694,23.7809,23.771,23.792,23.7664,23.7926,23.7519,23.7463,23.7898,23.794,23.7624,23.6717
-42.4136,0.962465,0.293614,4,15,0,44.0264,0.338802,79.7284,-0.142589,0.338802,79.7284,-0.142589,3.25397e+07,1.36871e+06,57571.6,23.8026,23.7411,23.7645,23.7619,23.7616,23.7506,23.7194,23.7504,23.7455,23.8516,23.7858,23.8485,23.824,23.7663,23.7924,23.8463,23.7711,23.7147,23.7875,23.7851,23.7684,23.7737,23.763,23.7624,23.7313,23.7634,23.7999,23.7725,23.7676,23.7796,23.7703,23.7918,23.7669,23.7941,23.7542,23.7501,23.7951,23.8012,23.7731,23.6863
-43.6892,0.993468,0.293614,4,15,0,45.7203,0.382563,63.0715,-0.246006,0.382563,63.0715,-0.246006,3.24528e+07,1.36688e+06,57571.6,23.7898,23.7262,23.7474,23.743,23.7412,23.7286,23.6958,23.7254,23.7194,23.8243,23.7575,23.819,23.7938,23.735,23.7604,23.8134,23.7374,23.6803,23.7524,23.7494,23.732,23.7369,23.7257,23.7247,23.6934,23.7252,23.7616,23.7342,23.7294,23.7417,23.7327,23.7549,23.7308,23.7593,23.7209,23.7195,23.7676,23.7778,23.7584,23.6816
-44.1232,0.943338,0.293614,1,3,0,44.8686,0.393274,61.5103,-0.238207,0.393274,61.5103,-0.238207,3.24673e+07,1.36718e+06,57571.6,23.7901,23.7267,23.748,23.7438,23.7421,23.7297,23.6971,23.7269,23.721,23.8261,23.7595,23.8212,23.7962,23.7376,23.7632,23.8164,23.7407,23.6838,23.7561,23.7534,23.7364,23.7415,23.7307,23.73,23.699,23.7312,23.7681,23.741,23.7367,23.7495,23.741,23.7638,23.7403,23.7696,23.732,23.7317,23.7808,23.7922,23.7748,23.6999
-45.0621,0.651513,0.293614,4,15,0,47.7959,0.304976,78.3923,-0.0485677,0.304976,78.3923,-0.0485677,3.25994e+07,1.36996e+06,57571.6,23.8118,23.7518,23.7767,23.7753,23.7762,23.7663,23.7362,23.768,23.764,23.8709,23.8057,23.8693,23.8452,23.7882,23.8148,23.8693,23.7946,23.7386,23.8119,23.8098,23.7935,23.7991,23.7888,23.7883,23.7574,23.7896,23.8261,23.7987,23.7937,23.8054,23.7957,23.8167,23.7911,23.8172,23.7762,23.7699,23.8125,23.8154,23.7805,23.6857
-43.0308,0.993786,0.293614,3,15,0,45.6012,0.321229,74.8929,-0.141663,0.321229,74.8929,-0.141663,3.25271e+07,1.36844e+06,57571.6,23.803,23.7415,23.7649,23.7622,23.7619,23.7508,23.7195,23.7503,23.7453,23.8512,23.7853,23.8478,23.8232,23.7652,23.7911,23.8448,23.7693,23.7126,23.7851,23.7824,23.7654,23.7703,23.7593,23.7583,23.7268,23.7584,23.7943,23.7664,23.7609,23.7722,23.7621,23.7828,23.7569,23.7829,23.742,23.7361,23.7794,23.7834,23.7516,23.661
-46.3899,0.922976,0.293614,3,9,0,49.1341,0.307115,57.935,-0.0413591,0.307115,57.935,-0.0413591,3.26081e+07,1.37014e+06,57571.6,23.8125,23.7526,23.7777,23.7764,23.7774,23.7677,23.7376,23.7696,23.7656,23.8726,23.8076,23.8713,23.8473,23.7904,23.817,23.8717,23.7971,23.7412,23.8146,23.8127,23.7965,23.8022,23.792,23.7917,23.7609,23.7932,23.83,23.8027,23.7978,23.8097,23.8002,23.8214,23.7959,23.8223,23.7815,23.7755,23.8185,23.8217,23.7873,23.6929
-43.3095,0.968686,0.293614,3,15,0,47.4465,0.352903,64.5983,-0.145726,0.352903,64.5983,-0.145726,3.25472e+07,1.36886e+06,57571.6,23.802,23.7404,23.7638,23.7612,23.761,23.75,23.7189,23.7499,23.7451,23.8513,23.7856,23.8484,23.824,23.7664,23.7926,23.8467,23.7717,23.7154,23.7884,23.7862,23.7698,23.7753,23.765,23.7646,23.7339,23.7663,23.8032,23.7762,23.7718,23.7843,23.7755,23.7977,23.7734,23.8015,23.7625,23.7597,23.806,23.8137,23.7885,23.7046
-43.0962,0.874548,0.293614,3,7,0,45.1514,0.334356,58.7265,-0.163614,0.334356,58.7265,-0.163614,3.2515e+07,1.36819e+06,57571.6,23.8005,23.7387,23.7616,23.7587,23.7581,23.7468,23.7152,23.7458,23.7406,23.8464,23.7803,23.8427,23.818,23.7598,23.7857,23.8393,23.7638,23.707,23.7795,23.7767,23.7597,23.7647,23.7536,23.7527,23.7212,23.7529,23.789,23.7612,23.756,23.7675,23.7577,23.7788,23.7533,23.7799,23.7395,23.7346,23.779,23.7844,23.7553,23.6678
-42.3288,0.996782,0.293614,4,15,0,43.6978,0.352169,81.1041,-0.187554,0.352169,81.1041,-0.187554,3.25021e+07,1.36792e+06,57571.6,23.7975,23.7352,23.7577,23.7544,23.7535,23.7419,23.71,23.7404,23.735,23.8406,23.7744,23.8366,23.8118,23.7535,23.7793,23.8328,23.7573,23.7005,23.7729,23.7702,23.7532,23.7582,23.7473,23.7464,23.7151,23.747,23.7833,23.7558,23.7508,23.7627,23.7533,23.7749,23.7501,23.7775,23.738,23.7345,23.7804,23.7876,23.7622,23.6786
-42.6322,0.959554,0.293614,3,15,0,43.5436,0.32771,77.6181,-0.148021,0.32771,77.6181,-0.148021,3.25258e+07,1.36841e+06,57571.6,23.8023,23.7407,23.7639,23.7612,23.7608,23.7497,23.7183,23.749,23.744,23.8499,23.784,23.8465,23.8219,23.7639,23.7898,23.8435,23.7681,23.7114,23.7839,23.7813,23.7643,23.7693,23.7583,23.7574,23.726,23.7577,23.7938,23.766,23.7606,23.7721,23.7622,23.7832,23.7576,23.7839,23.7433,23.7379,23.7818,23.7866,23.7561,23.667
-42.6421,0.989126,0.293614,3,15,0,43.308,0.34416,81.171,-0.146781,0.34416,81.171,-0.146781,3.25395e+07,1.3687e+06,57571.6,23.802,23.7405,23.7638,23.7611,23.7609,23.7499,23.7186,23.7495,23.7447,23.8507,23.785,23.8477,23.8232,23.7655,23.7916,23.8455,23.7703,23.7139,23.7868,23.7844,23.7678,23.7731,23.7626,23.762,23.731,23.7632,23.7998,23.7726,23.7678,23.78,23.7708,23.7925,23.7678,23.7953,23.7557,23.7521,23.7975,23.8042,23.7772,23.6916
-42.047,0.999349,0.293614,3,7,0,43.111,0.355074,77.2352,-0.192542,0.355074,77.2352,-0.192542,3.24985e+07,1.36784e+06,57571.6,23.7969,23.7345,23.7569,23.7535,23.7525,23.7408,23.7089,23.7392,23.7338,23.8393,23.7731,23.8352,23.8104,23.7521,23.7779,23.8314,23.7557,23.699,23.7714,23.7686,23.7516,23.7566,23.7457,23.7448,23.7135,23.7454,23.7818,23.7543,23.7493,23.7613,23.7519,23.7736,23.7488,23.7764,23.737,23.7337,23.7798,23.7874,23.7625,23.6796
-42.4545,0.974647,0.293614,4,15,0,42.6924,0.358902,63.014,-0.175611,0.358902,63.014,-0.175611,3.25194e+07,1.36828e+06,57571.6,23.7986,23.7365,23.7593,23.7562,23.7555,23.7441,23.7125,23.7431,23.7379,23.8437,23.7777,23.8402,23.8155,23.7576,23.7835,23.8373,23.762,23.7054,23.7781,23.7757,23.759,23.7642,23.7537,23.753,23.7221,23.7543,23.791,23.7638,23.7592,23.7716,23.7626,23.7847,23.7603,23.7884,23.7494,23.7468,23.7933,23.8015,23.7774,23.695
-45.2008,0.803217,0.293614,2,7,0,47.1341,0.370583,57.9679,-0.166611,0.370583,57.9679,-0.166611,3.25372e+07,1.36865e+06,57571.6,23.7993,23.7374,23.7603,23.7574,23.7569,23.7457,23.7144,23.7452,23.7402,23.8463,23.7805,23.8432,23.8187,23.761,23.7872,23.8413,23.7662,23.71,23.783,23.7808,23.7645,23.7701,23.7599,23.7596,23.7291,23.7617,23.7989,23.7722,23.768,23.781,23.7726,23.7953,23.7717,23.8006,23.7625,23.7611,23.8088,23.8182,23.7965,23.7163
