# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = SNIA_model
# start_datetime = 2023-07-19 14:32:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpjxvnrf0r/9z3d9b_6.json
# random
#   seed = 671
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/snia/SNIA-20230719153220.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,M,theta.1,theta.2,theta.3,theta.4,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40
-21.8871,0.368459,0.1199,2,3,0,26.9991,0.372969,69.0537,-0.219696,-1.25648,0.372969,69.0537,-0.219696,-1.25648,0.0143007,0.0199317,0.0273159,0.0342551,0.0414881,0.0501188,0.0595252,0.0684897,0.077674,0.0880035,0.0970601,0.11023,0.11856,0.133495,0.14362,0.158185,0.173579,0.18829,0.206677,0.223367,0.244663,0.264665,0.290432,0.311605,0.340261,0.370251,0.405555,0.440734,0.47906,0.531293,0.579075,0.640029,0.710883,0.805365,0.900227,1.06498,1.24005,1.48212,2.03104,2.80493,14.5203,15.2412,15.9256,16.4171,16.8331,17.2435,17.617,17.9216,18.1949,18.466,18.6787,18.955,19.1132,19.3708,19.5296,19.7394,19.941,20.1177,20.32,20.4886,20.6864,20.857,21.0587,21.2115,21.4026,21.586,21.7838,21.9644,22.1455,22.3702,22.5572,22.7745,23.0025,23.2735,23.5153,23.8802,24.2107,24.5979,25.2821,25.9831
-20.5089,0.996343,0.1199,5,31,0,22.1666,0.357162,66.9623,-0.218325,-1.25342,0.357162,66.9623,-0.218325,-1.25342,0.0142952,0.0199234,0.0273039,0.0342398,0.0414696,0.0500969,0.0595004,0.0684628,0.0776458,0.087975,0.0970321,0.110205,0.118537,0.13348,0.143611,0.158188,0.173596,0.188324,0.206737,0.223454,0.244789,0.264833,0.290661,0.31189,0.340631,0.37072,0.406153,0.441475,0.479971,0.53246,0.580499,0.641811,0.713121,0.808272,0.903869,1.07003,1.24677,1.49135,2.04666,2.83061,14.5225,15.2434,15.9277,16.4192,16.8352,17.2456,17.6192,17.9239,18.1972,18.4684,18.6812,18.9576,19.1158,19.3737,19.5325,19.7424,19.9443,20.1211,20.3237,20.4925,20.6905,20.8614,21.0635,21.2166,21.408,21.5918,21.79,21.9711,22.1527,22.378,22.5656,22.7836,23.0124,23.2844,23.5271,23.8936,24.2255,24.6145,25.3018,26.006
-20.014,0.959495,0.1199,4,25,0,22.0135,0.348608,74.2781,-0.161536,-1.23333,0.348608,74.2781,-0.161536,-1.23333,0.0142536,0.0198554,0.0271957,0.034089,0.0412702,0.0498344,0.0591639,0.0680511,0.0771528,0.0873861,0.0963556,0.109396,0.117641,0.132422,0.142441,0.156851,0.172079,0.18663,0.204817,0.221324,0.242386,0.262168,0.287654,0.308599,0.336949,0.366625,0.401569,0.436399,0.474358,0.526114,0.573485,0.63395,0.704286,0.798162,0.892511,1.05659,1.23124,1.47313,2.02318,2.80123,14.5363,15.2561,15.9392,16.4297,16.8449,17.2543,17.627,17.9308,18.2034,18.4739,18.6861,18.9617,19.1195,19.3765,19.5348,19.7441,19.9453,20.1216,20.3235,20.4918,20.6892,20.8596,21.061,21.2136,21.4045,21.5878,21.7855,21.9661,22.1472,22.3721,22.5593,22.7769,23.0054,23.2771,23.5197,23.8862,24.2184,24.6079,25.2968,26.0034
-22.145,0.87055,0.1199,4,19,0,23.5767,0.323709,53.185,-0.140102,-1.22604,0.323709,53.185,-0.140102,-1.22604,0.0142358,0.0198273,0.0271528,0.0340312,0.0411963,0.0497408,0.0590483,0.0679147,0.0769954,0.0872053,0.096155,0.109167,0.117396,0.132149,0.142149,0.156537,0.171743,0.186276,0.204443,0.220938,0.241989,0.261769,0.287258,0.308214,0.33659,0.366306,0.401314,0.436227,0.474297,0.526237,0.57381,0.634578,0.705326,0.799847,0.894946,1.06055,1.23709,1.48201,2.04022,2.83192,14.5409,15.2603,15.943,16.4333,16.8482,17.2575,17.63,17.9338,18.2063,18.4767,18.6888,18.9644,19.1222,19.3793,19.5377,19.747,19.9483,20.1247,20.3268,20.4953,20.6929,20.8635,21.0653,21.2182,21.4095,21.5932,21.7914,21.9725,22.1542,22.3799,22.5678,22.7864,23.0159,23.289,23.5329,23.9016,24.236,24.6282,25.3223,26.0344
-21.3125,0.998283,0.1199,5,31,0,24.1906,0.30043,65.1873,-0.0538776,-1.20811,0.30043,65.1873,-0.0538776,-1.20811,0.0141824,0.0197408,0.0270165,0.0338427,0.0409487,0.0494176,0.0586372,0.0674151,0.0764011,0.0865004,0.0953498,0.108212,0.116342,0.130916,0.140792,0.154998,0.170008,0.184352,0.20228,0.218554,0.239323,0.258836,0.283981,0.304653,0.332646,0.361965,0.396509,0.430966,0.468548,0.519842,0.566841,0.626905,0.696878,0.790439,0.884661,1.04895,1.22437,1.46818,2.02554,2.81904,14.5506,15.2687,15.95,16.4392,16.8531,17.2613,17.6328,17.9357,18.2074,18.477,18.6885,18.9633,19.1206,19.3769,19.5348,19.7435,19.9442,20.1201,20.3217,20.4897,20.6868,20.857,21.0583,21.2109,21.4018,21.5852,21.7832,21.9641,22.1457,22.3712,22.5592,22.7779,23.0077,23.2812,23.5258,23.8957,24.2314,24.6258,25.3246,26.0424
-21.1176,0.845711,0.1199,5,31,0,23.4525,0.334582,87.1886,-0.140549,-1.22558,0.334582,87.1886,-0.140549,-1.22558,0.0142374,0.0198295,0.0271555,0.0340339,0.0411987,0.0497422,0.0590479,0.0679118,0.076989,0.0871942,0.0961387,0.109142,0.117364,0.132104,0.142094,0.156465,0.171651,0.186163,0.204301,0.220766,0.241776,0.261513,0.286943,0.307844,0.336141,0.365768,0.40066,0.435448,0.473371,0.525095,0.572453,0.632925,0.7033,0.79728,0.891789,1.05627,1.2315,1.47443,2.02761,2.8114,14.5416,15.261,15.9437,16.434,16.8488,17.258,17.6304,17.9341,18.2066,18.4769,18.6889,18.9644,19.1221,19.379,19.5373,19.7465,19.9477,20.1239,20.3258,20.4941,20.6915,20.8619,21.0634,21.2161,21.407,21.5905,21.7883,21.9691,22.1504,22.3756,22.5631,22.7812,23.0101,23.2825,23.5257,23.8933,24.2266,24.6175,25.3093,26.019
-19.9731,0.975011,0.1199,4,31,0,21.6199,0.345477,74.1069,-0.148103,-1.22757,0.345477,74.1069,-0.148103,-1.22757,0.0142439,0.0198397,0.0271708,0.0340544,0.0412247,0.0497748,0.0590876,0.0679581,0.077042,0.0872541,0.0962045,0.109216,0.117442,0.132189,0.142183,0.156558,0.171748,0.186261,0.2044,0.220863,0.241868,0.261597,0.287013,0.307899,0.336171,0.365765,0.400611,0.435345,0.4732,0.524815,0.572059,0.632366,0.702524,0.796172,0.890304,1.05403,1.22835,1.46985,2.01923,2.79676,14.5406,15.2601,15.9429,16.4333,16.8482,17.2575,17.6299,17.9336,18.2061,18.4764,18.6884,18.9639,19.1215,19.3784,19.5367,19.7458,19.9469,20.123,20.3248,20.493,20.6903,20.8606,21.0619,21.2145,21.4052,21.5884,21.786,21.9666,22.1477,22.3725,22.5596,22.7773,23.0057,23.2775,23.5201,23.8867,24.219,24.6088,25.2984,26.0057
-21.1303,0.906108,0.1199,2,7,0,21.9842,0.356793,75.3715,-0.150611,-1.21938,0.356793,75.3715,-0.150611,-1.21938,0.0142473,0.0198446,0.0271779,0.0340633,0.0412351,0.0497868,0.0591007,0.0679717,0.0770553,0.0872664,0.0962152,0.109223,0.117446,0.132186,0.142174,0.156539,0.171716,0.186215,0.204333,0.220775,0.24175,0.261447,0.286816,0.30766,0.335868,0.365388,0.400139,0.434768,0.472499,0.523929,0.570988,0.631037,0.700867,0.794036,0.887642,1.05036,1.22349,1.4632,2.00798,2.77825,14.5493,15.2688,15.9517,16.4421,16.857,17.2662,17.6386,17.9423,18.2146,18.4849,18.6968,18.9722,19.1298,19.3865,19.5447,19.7537,19.9547,20.1307,20.3323,20.5004,20.6975,20.8675,21.0686,21.221,21.4115,21.5944,21.7917,21.9719,22.1526,22.377,22.5638,22.7809,23.0088,23.2798,23.5218,23.8873,24.2186,24.6071,25.2944,25.9995
-20.9939,0.998701,0.1199,4,15,0,21.5173,0.36318,74.2964,-0.151086,-1.22321,0.36318,74.2964,-0.151086,-1.22321,0.0142485,0.0198464,0.0271802,0.034066,0.041238,0.0497895,0.0591029,0.067973,0.0770552,0.0872642,0.0962106,0.109214,0.117434,0.132167,0.14215,0.156507,0.171674,0.186162,0.204265,0.220691,0.241644,0.261318,0.286655,0.307471,0.335636,0.365109,0.399797,0.434359,0.472011,0.523323,0.570266,0.630155,0.699785,0.792662,0.88595,1.04807,1.2205,1.45914,2.00127,2.76737,14.5456,15.2652,15.9481,16.4384,16.8533,17.2625,17.6348,17.9385,18.2108,18.481,18.6929,18.9682,19.1258,19.3824,19.5405,19.7495,19.9503,20.1262,20.3278,20.4957,20.6927,20.8626,21.0636,21.2158,21.4061,21.5889,21.786,21.966,22.1466,22.3706,22.5572,22.774,23.0016,23.2722,23.5138,23.8787,24.2095,24.5973,25.2833,25.9871
-22.794,0.644538,0.1199,4,15,0,24.8117,0.372874,72.9203,-0.173659,-1.22089,0.372874,72.9203,-0.173659,-1.22089,0.0142666,0.0198756,0.0272261,0.0341293,0.041321,0.0498976,0.0592402,0.0681393,0.0772527,0.0874979,0.0964769,0.109529,0.117781,0.132571,0.142594,0.157008,0.172236,0.186784,0.204961,0.221455,0.242494,0.262249,0.287688,0.308587,0.336864,0.36645,0.401268,0.435956,0.473739,0.525221,0.572309,0.632371,0.70218,0.795264,0.888724,1.05106,1.2236,1.46226,2.00383,2.76819,14.5507,15.2707,15.954,16.4447,16.86,17.2695,17.6422,17.9461,18.2187,18.4891,18.7012,18.9768,19.1345,19.3914,19.5496,19.7587,19.9597,20.1358,20.3375,20.5055,20.7026,20.8727,21.0737,21.226,21.4164,21.5992,21.7963,21.9763,22.1568,22.3808,22.5673,22.784,23.0114,23.2817,23.5229,23.8872,24.2173,24.6042,25.2884,25.9901
-22.0064,0.988985,0.1199,3,7,0,23.0595,0.375604,74.0876,-0.158246,-1.22209,0.375604,74.0876,-0.158246,-1.22209,0.0142556,0.0198575,0.027197,0.0340883,0.0412662,0.0498248,0.0591458,0.0680229,0.077112,0.0873283,0.0962806,0.109292,0.117516,0.132256,0.142242,0.156603,0.171772,0.186261,0.204363,0.220785,0.24173,0.261393,0.286711,0.307508,0.335642,0.365074,0.399706,0.434204,0.471775,0.522961,0.569772,0.629472,0.698854,0.791356,0.884222,1.04551,1.21693,1.45402,1.99206,2.75154,14.5478,15.2675,15.9505,16.4409,16.8559,17.2651,17.6375,17.9412,18.2135,18.4837,18.6956,18.9708,19.1284,19.385,19.5431,19.7519,19.9527,20.1285,20.3299,20.4978,20.6946,20.8644,21.0651,21.2172,21.4073,21.5898,21.7866,21.9664,22.1466,22.3703,22.5564,22.7728,22.9998,23.2698,23.5107,23.8745,24.2042,24.5908,25.2744,25.9758
-22.8283,0.998643,0.1199,4,31,0,24.9551,0.341676,56.7721,-0.220557,-1.25691,0.341676,56.7721,-0.220557,-1.25691,0.0142924,0.0199195,0.0272989,0.0342341,0.0414639,0.0500918,0.0594972,0.0684624,0.0776495,0.0879845,0.0970481,0.110233,0.118573,0.133534,0.143678,0.158278,0.173714,0.188471,0.206925,0.223683,0.245076,0.26518,0.291093,0.3124,0.341253,0.371471,0.40707,0.442571,0.481279,0.534081,0.582431,0.644171,0.71602,0.811953,0.908403,1.07618,1.2548,1.50222,2.06466,2.85972,14.5186,15.2395,15.9238,16.4154,16.8314,17.2419,17.6156,17.9204,18.1938,18.4651,18.678,18.9546,19.113,19.371,19.53,19.7402,19.9423,20.1193,20.3222,20.4913,20.6896,20.8608,21.0633,21.2166,21.4085,21.5927,21.7914,21.973,22.1551,22.3811,22.5693,22.7881,23.0177,23.2907,23.5345,23.9025,24.236,24.6268,25.3173,26.0247
-23.1438,0.987007,0.1199,2,3,0,23.3927,0.339986,56.4319,-0.220111,-1.25777,0.339986,56.4319,-0.220111,-1.25777,0.0142916,0.0199183,0.0272971,0.0342317,0.0414609,0.0500882,0.0594928,0.0684575,0.077644,0.0879785,0.0970417,0.110226,0.118566,0.133527,0.143671,0.158271,0.173708,0.188466,0.206921,0.223681,0.245077,0.265184,0.291102,0.312412,0.341273,0.371499,0.40711,0.442623,0.481346,0.534172,0.582546,0.64432,0.716213,0.812212,0.908735,1.07666,1.25545,1.50313,2.06626,2.86242,14.5176,15.2385,15.9228,16.4144,16.8304,17.2409,17.6146,17.9193,18.1928,18.4641,18.677,18.9536,19.112,19.3701,19.5291,19.7392,19.9413,20.1184,20.3213,20.4904,20.6887,20.86,21.0625,21.2159,21.4077,21.592,21.7908,21.9724,22.1545,22.3806,22.5689,22.7877,23.0174,23.2906,23.5344,23.9026,24.2362,24.6272,25.3182,26.0259
-21.0446,0.937403,0.1199,4,31,0,24.9824,0.358288,64.9454,-0.225925,-1.25733,0.358288,64.9454,-0.225925,-1.25733,0.014301,0.0199328,0.0273189,0.0342606,0.0414973,0.0501333,0.0595471,0.06852,0.0777144,0.088057,0.0971264,0.110318,0.118662,0.133627,0.143774,0.158374,0.173809,0.188562,0.207006,0.223753,0.245126,0.265207,0.291083,0.312353,0.341149,0.371297,0.406799,0.442191,0.480763,0.533356,0.58149,0.642923,0.714371,0.809705,0.90548,1.07194,1.24898,1.49394,2.05001,2.83482,14.5195,15.2405,15.925,16.4166,16.8328,17.2433,17.617,17.9218,18.1952,18.4665,18.6794,18.9559,19.1142,19.3721,19.5311,19.7411,19.943,20.1199,20.3226,20.4915,20.6896,20.8606,21.0628,21.2159,21.4074,21.5913,21.7896,21.9707,22.1523,22.3778,22.5654,22.7835,23.0123,23.2843,23.5271,23.8935,24.2254,24.6143,25.3015,26.0053
-20.7747,0.990339,0.1199,3,7,0,21.2309,0.364446,65.4927,-0.235839,-1.2555,0.364446,65.4927,-0.235839,-1.2555,0.01431,0.0199474,0.0273418,0.0342922,0.0415385,0.0501869,0.0596149,0.0686021,0.0778115,0.0881715,0.0972567,0.110472,0.118831,0.133823,0.143988,0.158616,0.174078,0.188858,0.207337,0.224114,0.245525,0.265641,0.291562,0.312867,0.341709,0.371902,0.407456,0.442894,0.481514,0.534164,0.582344,0.643824,0.715314,0.810679,0.906462,1.07288,1.24979,1.49449,2.0496,2.83245,14.5227,15.2439,15.9286,16.4205,16.8368,17.2475,17.6213,17.9262,18.1997,18.4711,18.6841,18.9608,19.1191,19.3772,19.5361,19.7462,19.9482,20.1252,20.3279,20.4968,20.695,20.866,21.0682,21.2213,21.4128,21.5966,21.7949,21.976,22.1575,22.3829,22.5704,22.7883,23.017,23.2887,23.5312,23.8972,24.2287,24.617,25.3028,26.0053
-20.4664,0.926653,0.1199,5,47,0,23.0025,0.320064,71.6881,-0.127293,-1.22273,0.320064,71.6881,-0.127293,-1.22273,0.0142273,0.0198135,0.0271311,0.0340011,0.0411568,0.0496891,0.0589826,0.0678348,0.0769003,0.0870925,0.096026,0.109014,0.117227,0.131951,0.141931,0.156289,0.171464,0.185966,0.204095,0.220554,0.24156,0.261296,0.28673,0.30764,0.335954,0.365606,0.400539,0.435378,0.473369,0.525204,0.572684,0.633338,0.70396,0.798325,0.893282,1.05867,1.23503,1.47976,2.03781,2.82976,14.5429,15.2621,15.9446,16.4347,16.8495,17.2586,17.6309,17.9345,18.2069,18.4772,18.6892,18.9647,19.1224,19.3793,19.5377,19.7469,19.9481,20.1244,20.3264,20.4949,20.6924,20.8629,21.0646,21.2175,21.4087,21.5923,21.7905,21.9716,22.1533,22.3789,22.5669,22.7855,23.015,23.2882,23.5322,23.9011,24.2357,24.6282,25.3231,26.036
-22.0468,0.974448,0.1199,4,15,0,23.2908,0.340477,66.846,-0.0912862,-1.2071,0.340477,66.846,-0.0912862,-1.2071,0.0142053,0.0197766,0.0270705,0.0339146,0.0410397,0.0495312,0.0587752,0.0675757,0.0765839,0.0867067,0.0955753,0.108463,0.116607,0.131204,0.141092,0.155311,0.170331,0.184677,0.202602,0.218867,0.239613,0.259094,0.284183,0.304798,0.332695,0.361891,0.396263,0.430519,0.467849,0.518744,0.565326,0.624787,0.693963,0.78631,0.879151,1.04068,1.21274,1.45126,1.99446,2.76446,14.5552,15.2737,15.9554,16.4448,16.8589,17.2673,17.6389,17.9419,18.2136,18.4832,18.6946,18.9693,19.1265,19.3826,19.5404,19.7489,19.9494,20.125,20.3261,20.4938,20.6905,20.8602,21.0609,21.213,21.4031,21.5858,21.7828,21.9629,22.1434,22.3677,22.5544,22.7716,22.9996,23.2709,23.5132,23.8795,24.2117,24.6016,25.292,26.0009
