# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-26 21:07:13 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp7e5i_7u4/2v40dvxq.json
# random
#   seed = 43447
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/cc/cc-20230726220713.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,lambda,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
-8.22671,1,0.309918,4,15,0,8.36256,0.227301,64.5498,-0.835931,64.5498,0.227301,-0.835931,67.7235,68.6508,70.059,72.4531,72.8904,73.869,73.9182,77.4213,77.9315,81.6769,83.1677,84.2443,84.266,85.6039,86.7025,88.0896,88.5534,88.6487,95.1347,100.337,104.653,106.6,112.641,112.968,114.281,123.516,142.371,147.099,152.214,160.01,177.827,196.085
-8.22671,3.45258e-10,0.309918,1,1,0,9.68873,0.227301,64.5498,-0.835931,64.5498,0.227301,-0.835931,67.7235,68.6508,70.059,72.4531,72.8904,73.869,73.9182,77.4213,77.9315,81.6769,83.1677,84.2443,84.266,85.6039,86.7025,88.0896,88.5534,88.6487,95.1347,100.337,104.653,106.6,112.641,112.968,114.281,123.516,142.371,147.099,152.214,160.01,177.827,196.085
-8.05,0.951092,0.309918,4,15,0,8.68897,0.281896,63.6391,-0.779276,63.6391,0.281896,-0.779276,66.947,67.9186,69.3982,71.9239,72.3864,73.4229,73.4751,77.1988,77.7426,81.7453,83.343,84.4982,84.5214,85.9585,87.1396,88.6322,89.1316,89.2342,96.2323,101.86,106.535,108.647,115.201,115.556,116.982,127.013,147.507,152.646,158.205,166.679,186.035,205.858
-9.91789,0.165721,0.309918,2,7,0,10.2214,0.257263,63.5136,-0.676252,63.5136,0.257263,-0.676252,66.316,67.1428,68.4049,70.5674,70.9645,71.8555,71.9004,75.1144,75.5854,79.0634,80.4569,81.4663,81.4866,82.7443,83.7796,85.0899,85.5289,85.619,91.7934,96.7868,100.951,102.837,108.704,109.022,110.302,119.328,137.876,142.545,147.602,155.32,172.994,191.141
-9.19089,0.494325,0.309918,2,7,0,10.0144,0.29104,63.8047,-0.875883,63.8047,0.29104,-0.875883,67.5379,68.6305,70.2911,73.117,73.6334,74.7894,74.8475,78.9869,79.5898,84.0158,85.7771,87.0488,87.0743,88.6543,89.9513,91.5884,92.1357,92.2481,99.894,106.016,111.086,113.372,120.454,120.837,122.374,133.171,155.132,160.623,166.558,175.594,196.199,217.261
-8.8814,0.908843,0.309918,2,7,0,10.1061,0.283386,64.1388,-0.585987,64.1388,0.283386,-0.585987,66.9014,67.7215,68.9773,71.1389,71.5371,72.4318,72.4769,75.7181,76.1946,79.7243,81.1433,82.1725,82.1932,83.4773,84.5356,85.8765,86.3261,86.4184,92.7583,97.9031,102.203,104.152,110.223,110.553,111.878,121.238,140.503,145.356,150.613,158.64,177.024,195.903
-7.88891,0.583045,0.309918,3,7,0,8.51129,0.291942,64.417,-0.661547,64.417,0.291942,-0.661547,67.4597,68.3591,69.7334,72.0909,72.5241,73.4966,73.5456,77.0563,77.5711,81.374,82.8983,84.0025,84.0247,85.4007,86.5334,87.967,88.4472,88.5458,95.3001,100.76,105.312,107.371,113.778,114.126,115.522,125.368,145.566,150.643,156.14,164.526,183.71,203.384
-8.70758,0.513409,0.309918,3,7,0,8.86641,0.280897,64.4097,-0.584967,64.4097,0.280897,-0.584967,67.1638,67.9814,69.2334,71.3885,71.7855,72.6777,72.7226,75.9544,76.4296,79.9496,81.3648,82.3913,82.412,83.6927,84.7483,86.0858,86.5343,86.6264,92.9512,98.0846,102.375,104.32,110.38,110.709,112.032,121.376,140.611,145.458,150.709,158.726,177.089,195.949
-7.89795,1,0.309918,4,15,0,8.69097,0.266477,69.0878,-0.565772,69.0878,0.266477,-0.565772,71.881,72.7109,73.9825,76.1732,76.577,77.4846,77.5304,80.8218,81.3062,84.8971,86.3422,87.391,87.4121,88.7212,89.8006,91.1688,91.6277,91.7219,98.2011,103.468,107.876,109.875,116.11,116.449,117.811,127.439,147.298,152.307,157.737,166.031,185.045,204.59
-7.72769,0.472548,0.309918,3,7,0,13.1206,0.343457,65.7245,0.362473,65.7245,0.343457,0.362473,68.5098,69.3469,70.6365,72.8756,73.2904,74.2251,74.2722,77.6831,78.1875,81.9419,83.4593,84.5623,84.5845,85.9634,87.1018,88.5465,89.0314,89.1311,95.9947,101.589,106.277,108.404,115.04,115.4,116.85,127.097,148.211,153.53,159.293,168.089,188.228,208.894
-7.54437,0.986698,0.309918,3,15,0,8.12956,0.321663,66.6223,0.247003,66.6223,0.321663,0.247003,69.129,69.8871,71.0587,73.1025,73.4824,74.3396,74.383,77.5253,77.9917,81.4747,82.8876,83.9165,83.9372,85.2252,86.2902,87.6435,88.0982,88.1916,94.6487,99.9363,104.38,106.4,112.713,113.057,114.439,124.223,144.458,149.568,155.108,163.571,182.973,202.911
-7.94765,0.909872,0.309918,2,7,0,8.9174,0.335484,64.6122,0.505756,64.6122,0.335484,0.505756,67.5681,68.4498,69.8031,72.1401,72.5715,73.5417,73.5906,77.1141,77.6331,81.4831,83.0331,84.158,84.1807,85.5848,86.7426,88.21,88.702,88.8031,95.7468,101.384,106.095,108.23,114.88,115.241,116.693,126.935,147.987,153.284,159.02,167.771,187.794,208.328
-8.0101,0.889264,0.309918,4,15,0,9.12325,0.225916,68.5665,-0.714222,68.5665,0.225916,-0.714222,71.4809,72.3374,73.6424,75.8721,76.2808,77.197,77.2431,80.54,81.0222,84.5772,85.999,87.0281,87.0488,88.3303,89.3846,90.7181,91.1647,91.2564,97.5306,102.597,106.82,108.731,114.677,114.999,116.296,125.44,144.234,148.966,154.092,161.919,179.852,198.278
-8.16789,0.479376,0.309918,3,7,0,9.02948,0.20416,67.3242,-0.844656,67.3242,0.20416,-0.844656,70.4974,71.4225,72.826,75.2083,75.643,76.6153,76.6642,80.1397,80.6453,84.3536,85.828,86.8924,86.9138,88.2359,89.3212,90.691,91.1489,91.2429,97.6419,102.77,107.022,108.94,114.889,115.211,116.504,125.598,144.166,148.823,153.861,161.543,179.105,197.111
-7.6617,0.960849,0.309918,3,15,0,8.4191,0.244935,66.436,-0.750641,66.436,0.244935,-0.750641,69.5204,70.4261,71.8053,74.1598,74.591,75.5575,75.6062,79.08,79.5876,83.3258,84.819,85.8992,85.9209,87.2651,88.3704,89.7677,90.2355,90.3315,96.8933,102.18,106.579,108.568,114.748,115.083,116.429,125.911,145.341,150.224,155.511,163.575,182.026,200.956
-11.6468,0.121843,0.309918,2,3,0,14.0006,0.250332,65.7915,-0.974977,65.7915,0.250332,-0.974977,69.7685,70.9267,72.6824,75.6583,76.2006,77.413,77.4739,81.7983,82.4262,87.0215,88.8439,90.1577,90.1841,91.8141,93.1506,94.8352,95.398,95.5134,103.35,109.597,114.756,117.079,124.259,124.647,126.203,137.112,159.223,164.739,170.697,179.76,200.402,221.474
-9.82442,0.29076,0.309918,2,7,0,11.0396,0.222287,65.6729,-0.662697,65.6729,0.222287,-0.662697,68.278,69.0458,70.2174,72.2241,72.5925,73.4191,73.4607,76.4423,76.8793,80.1071,81.401,82.3384,82.3572,83.5256,84.4877,85.7057,86.1139,86.1977,91.9442,96.5994,100.487,102.249,107.737,108.035,109.234,117.697,135.143,139.544,144.314,151.602,168.319,185.517
-9.11024,0.166769,0.309918,3,7,0,10.644,0.218985,66.4422,-0.671593,66.4422,0.218985,-0.671593,69.0808,69.8578,71.0432,73.072,73.4444,74.2797,74.3217,77.333,77.7741,81.0313,82.3364,83.2818,83.3008,84.4789,85.4489,86.6766,87.088,87.1725,92.9623,97.6504,101.565,103.338,108.862,109.162,110.368,118.884,136.434,140.861,145.659,152.99,169.805,187.102
-8.44667,1,0.309918,3,15,0,9.05516,0.345209,69.0992,0.0687838,69.0992,0.345209,0.0687838,71.7442,72.5468,73.7893,75.9619,76.3663,77.2794,77.3255,80.6783,81.1765,84.9008,86.413,87.5146,87.5368,88.9163,90.0572,91.5072,91.9945,92.0947,99.0169,104.687,109.452,111.618,118.387,118.755,120.236,130.721,152.389,157.857,163.784,172.836,193.577,214.876
-7.42813,0.6532,0.309918,1,3,0,13.8739,0.30543,67.6895,-0.20244,67.6895,0.30543,-0.20244,70.0711,70.7931,71.9105,73.8639,74.2275,75.0484,75.09,78.1056,78.5538,81.9071,83.2698,84.2628,84.2829,85.527,86.5564,87.8653,88.3053,88.3958,94.6549,99.7926,104.117,106.085,112.242,112.577,113.926,123.487,143.303,148.314,153.749,162.057,181.119,200.724
-7.72106,0.940393,0.309918,4,15,0,8.36524,0.303344,66.5926,0.324283,66.5926,0.303344,0.324283,69.0652,69.8107,70.9614,72.9649,73.3368,74.1756,74.218,77.2883,77.7434,81.1398,82.5164,83.5184,83.5386,84.7927,85.8293,87.1464,87.5888,87.6798,93.9604,99.1016,103.422,105.386,111.524,111.858,113.202,122.718,142.409,147.384,152.779,161.022,179.928,199.365
-9.71451,0.687115,0.309918,2,7,0,10.6555,0.339535,68.8943,0.403981,68.8943,0.339535,0.403981,71.8592,72.7484,74.117,76.49,76.9292,77.9182,77.9682,81.5733,82.1058,86.0667,87.666,88.8282,88.8516,90.3038,91.5024,93.023,93.5333,93.6382,100.856,106.734,111.656,113.889,120.852,121.23,122.751,133.498,155.632,161.207,167.246,176.464,197.566,219.218
-8.69746,0.935253,0.309918,4,15,0,10.1913,0.197008,69.653,-0.7099,69.653,0.197008,-0.7099,72.3775,73.1766,74.3932,76.4692,76.8494,77.7015,77.7444,80.8077,81.2555,84.555,85.8742,86.8288,86.848,88.0367,89.0146,90.2514,90.6656,90.7507,96.5708,101.273,105.194,106.97,112.496,112.796,114.001,122.513,140.04,144.46,149.251,156.572,173.366,190.649
-8.4744,0.985073,0.309918,4,15,0,8.90235,0.371479,64.1904,-0.43029,64.1904,0.371479,-0.43029,67.2227,68.1302,69.5252,71.9392,72.3854,73.3895,73.4402,77.0926,77.6313,81.6306,83.2422,84.4122,84.4358,85.8966,87.1014,88.6287,89.1409,89.2462,96.4767,102.348,107.255,109.479,116.403,116.779,118.29,128.949,150.839,156.343,162.301,171.388,192.167,213.462
-7.90663,0.999486,0.309918,3,15,0,8.80024,0.340306,64.8837,-0.442473,64.8837,0.340306,-0.442473,67.7533,68.6122,69.9327,72.2187,72.6414,73.5928,73.6408,77.1037,77.6147,81.4113,82.9425,84.0546,84.077,85.4661,86.6122,88.0656,88.5531,88.6533,95.5434,101.147,105.837,107.963,114.59,114.95,116.397,126.617,147.646,152.941,158.675,167.426,187.452,207.997
-7.54851,0.994942,0.309918,4,15,0,8.01271,0.338395,66.8515,-0.282275,66.8515,0.338395,-0.282275,69.5307,70.339,71.5868,73.7597,74.1631,75.0727,75.1186,78.4471,78.9403,82.6189,84.1087,85.1928,85.2147,86.5709,87.6916,89.1148,89.5928,89.691,96.4681,102.006,106.653,108.763,115.353,115.711,117.152,127.346,148.385,153.692,159.442,168.222,188.335,208.986
-7.7496,0.979731,0.309918,2,3,0,7.76784,0.341615,67.0837,-0.321718,67.0837,0.341615,-0.321718,69.8497,70.6827,71.9673,74.2011,74.6153,75.5491,75.5963,79.0087,79.5138,83.2778,84.8006,85.9082,85.9305,87.3155,88.4595,89.9119,90.3995,90.4997,97.4077,103.045,107.773,109.919,116.617,116.981,118.445,128.796,150.143,155.524,161.355,170.256,190.639,211.562
-7.37222,0.999318,0.309918,4,15,0,8.05739,0.289258,68.8168,0.274456,68.8168,0.289258,0.274456,71.1968,71.9166,73.0293,74.9715,75.3326,76.1477,76.1889,79.1794,79.6236,82.9439,84.2924,85.2749,85.2947,86.5253,87.5433,88.8377,89.2727,89.3622,95.5496,100.628,104.903,106.848,112.936,113.267,114.601,124.059,143.675,148.639,154.023,162.256,181.154,200.602
-7.48706,0.989502,0.309918,4,15,0,7.90618,0.284625,69.6459,-0.28559,69.6459,0.284625,-0.28559,72.0341,72.7561,73.8721,75.8193,76.1814,76.9984,77.0397,80.0371,80.4822,83.8097,85.1611,86.1456,86.1654,87.3986,88.4188,89.7159,90.1519,90.2415,96.4426,101.533,105.818,107.769,113.872,114.204,115.542,125.026,144.705,149.686,155.089,163.352,182.321,201.845
-7.72092,0.699228,0.309918,2,7,0,9.12539,0.286487,68.6884,0.497839,68.6884,0.286487,0.497839,71.446,72.2692,73.5332,75.7182,76.1219,77.0301,77.076,80.3791,80.8662,84.4853,85.9448,87.0051,87.0264,88.3508,89.4437,90.8299,91.295,91.3906,97.9682,103.326,107.814,109.851,116.207,116.552,117.942,127.765,148.039,153.154,158.698,167.166,186.578,206.527
-8.08154,0.543951,0.309918,2,7,0,9.0571,0.22186,69.0499,0.663212,69.0499,0.22186,0.663212,71.7873,72.594,73.8251,75.9334,76.3204,77.1889,77.2326,80.365,80.8241,84.2149,85.5742,86.5589,86.5787,87.8061,88.8168,90.0962,90.5249,90.613,96.6493,101.539,105.623,107.473,113.238,113.551,114.81,123.7,142.025,146.647,151.658,159.314,176.874,194.938
-7.90933,0.645715,0.309918,3,15,0,8.88545,0.248853,70.176,0.471617,70.176,0.248853,0.471617,72.644,73.3817,74.5156,76.4786,76.8416,77.659,77.7002,80.6783,81.1183,84.3922,85.7153,86.6774,86.6968,87.8997,88.8931,90.1544,90.5779,90.665,96.6685,101.576,105.699,107.573,113.431,113.75,115.033,124.122,142.965,147.733,152.906,160.818,178.99,197.707
-9.01869,0.929779,0.309918,4,15,0,9.24563,0.400641,64.1598,0.312771,64.1598,0.400641,0.312771,67.2023,68.1166,69.5248,71.9684,72.4209,73.44,73.4914,77.2065,77.7552,81.8355,83.482,84.6782,84.7023,86.1964,87.4292,88.9927,89.5172,89.6249,97.0348,103.058,108.093,110.375,117.484,117.87,119.421,130.365,152.836,158.485,164.599,173.923,195.237,217.072
-8.99041,0.706832,0.309918,3,15,0,10.3976,0.352773,63.1028,0.43264,63.1028,0.352773,0.43264,65.9604,66.8159,68.1313,70.4087,70.8297,71.7775,71.8254,75.2748,75.7838,79.5648,81.0894,82.1967,82.219,83.6018,84.7426,86.1891,86.6744,86.7741,93.629,99.2017,103.863,105.976,112.56,112.918,114.355,124.502,145.367,150.617,156.302,164.977,184.823,205.174
-8.83775,0.492814,0.309918,3,10,1,10.3522,0.288872,61.7372,0.859383,61.7372,0.288872,0.859383,65.2736,66.3091,67.8834,70.5636,71.0536,72.1505,72.2056,76.1355,76.7082,80.9136,82.5879,83.7971,83.8214,85.324,86.5577,88.1152,88.636,88.7429,96.0216,101.854,106.686,108.866,115.619,115.985,117.452,127.755,148.728,153.975,159.647,168.284,187.985,208.13
-8.87283,0.936229,0.309918,2,3,0,9.00075,0.295218,61.9698,0.876938,61.9698,0.295218,0.876938,65.6279,66.6986,68.3261,71.0957,71.6019,72.7349,72.7918,76.8493,77.4403,81.7788,83.5053,84.7518,84.7769,86.3256,87.597,89.2017,89.7382,89.8483,97.3428,103.343,108.312,110.553,117.492,117.868,119.374,129.953,151.469,156.848,162.662,171.512,191.693,212.319
-8.87283,0.0182353,0.309918,2,7,0,12.0218,0.295218,61.9698,0.876938,61.9698,0.295218,0.876938,65.6279,66.6986,68.3261,71.0957,71.6019,72.7349,72.7918,76.8493,77.4403,81.7788,83.5053,84.7518,84.7769,86.3256,87.597,89.2017,89.7382,89.8483,97.3428,103.343,108.312,110.553,117.492,117.868,119.374,129.953,151.469,156.848,162.662,171.512,191.693,212.319
-10.1992,0.853096,0.309918,3,7,0,10.3106,0.300563,60.1409,0.980824,60.1409,0.300563,0.980824,64.1302,65.2945,67.0613,70.0605,70.6076,71.8312,71.8927,76.2625,76.8976,81.5491,83.3953,84.7267,84.7534,86.4057,87.7607,89.4691,90.0399,90.157,98.1085,104.45,109.688,112.045,119.334,119.728,121.308,132.38,154.804,160.396,166.434,175.615,196.513,217.831
-9.37202,0.831579,0.309918,2,3,0,9.86989,0.297424,60.8172,0.898985,60.8172,0.297424,0.898985,64.5045,65.5831,67.2218,70.0091,70.5182,71.6577,71.715,75.7931,76.3868,80.7428,82.4752,83.7257,83.7508,85.3041,86.5788,88.1874,88.7251,88.8355,96.342,102.347,107.316,109.556,116.491,116.866,118.371,128.934,150.397,155.76,161.554,170.374,190.476,211.013
-9.37202,2.05108e-07,0.309918,1,3,1,12.2797,0.297424,60.8172,0.898985,60.8172,0.297424,0.898985,64.5045,65.5831,67.2218,70.0091,70.5182,71.6577,71.715,75.7931,76.3868,80.7428,82.4752,83.7257,83.7508,85.3041,86.5788,88.1874,88.7251,88.8355,96.342,102.347,107.316,109.556,116.491,116.866,118.371,128.934,150.397,155.76,161.554,170.374,190.476,211.013
-7.66042,0.993128,0.309918,4,15,0,9.81135,0.27223,70.0428,-0.356082,70.0428,0.27223,-0.356082,72.4573,73.1846,74.3067,76.2597,76.6222,77.4397,77.481,80.4736,80.9173,84.2296,85.5728,86.5508,86.5705,87.7949,88.8073,90.094,90.5264,90.6152,96.7587,101.796,106.035,107.963,113.996,114.324,115.646,125.019,144.463,149.384,154.724,162.889,181.64,200.946
-8.20137,0.832219,0.309918,2,3,0,8.93097,0.267447,70.9261,-0.395135,70.9261,0.267447,-0.395135,73.4048,74.1495,75.2973,77.2915,77.6612,78.4946,78.5367,81.5828,82.0339,85.398,86.7607,87.7524,87.7724,89.0135,90.0393,91.3425,91.7803,91.8703,98.0861,103.177,107.458,109.406,115.495,115.827,117.161,126.616,146.222,151.184,156.567,164.798,183.699,203.159
-7.73151,0.782947,0.309918,3,15,0,10.109,0.332416,65.8322,0.474795,65.8322,0.332416,0.474795,68.7539,69.6269,70.9682,73.2874,73.7158,74.68,74.7287,78.2345,78.7515,82.5898,84.1368,85.2601,85.2827,86.6854,87.8424,89.3093,89.8014,89.9025,96.8525,102.502,107.228,109.37,116.047,116.41,117.867,128.161,149.339,154.671,160.445,169.258,189.427,210.119
-7.79977,0.84129,0.309918,3,15,0,8.99507,0.270027,67.2897,0.455344,67.2897,0.270027,0.455344,69.7775,70.522,71.6671,73.6508,74.0179,74.8443,74.8861,77.8986,78.3438,81.6566,82.9955,83.969,83.9886,85.2056,86.2108,87.4867,87.9151,88.0031,94.0733,99.0319,103.195,105.086,110.995,111.316,112.609,121.766,140.716,145.506,150.7,158.64,176.861,195.609
-7.47057,0.888761,0.309918,2,3,0,8.54201,0.271001,67.8604,0.562547,67.8604,0.271001,0.562547,70.629,71.4519,72.7129,74.8857,75.2863,76.1867,76.2321,79.4976,79.9782,83.5414,84.9755,86.0162,86.0372,87.3362,88.4074,89.7651,90.2205,90.314,96.7434,101.97,106.343,108.326,114.511,114.847,116.198,125.748,145.439,150.406,155.788,164.009,182.854,202.22
-8.59585,0.714217,0.309918,4,23,0,9.28418,0.368765,65.2654,-0.445673,65.2654,0.368765,-0.445673,68.3594,69.2846,70.7064,73.1657,73.6201,74.6427,74.6943,78.4119,78.96,83.0282,84.6671,85.8568,85.8808,87.366,88.5907,90.1432,90.6638,90.7708,98.1184,104.083,109.068,111.326,118.358,118.74,120.274,131.098,153.323,158.911,164.959,174.185,195.281,216.9
-9.50913,0.558221,0.309918,3,11,1,10.2802,0.31192,62.1433,-0.884451,62.1433,0.31192,-0.884451,65.9532,67.0687,68.7644,71.6506,72.1781,73.3589,73.4182,77.6469,78.2628,82.7841,84.5831,85.8819,85.908,87.5216,88.8462,90.5178,91.0767,91.1914,98.9963,105.243,110.414,112.745,119.963,120.354,121.921,132.918,155.268,160.854,166.889,176.074,197.01,218.397
-9.19302,0.778522,0.309918,3,11,0,11.2241,0.231831,73.4434,-0.0348095,73.4434,0.231831,-0.0348095,75.3379,75.9174,76.8184,78.4049,78.7017,79.3736,79.4076,81.8941,82.266,85.065,86.2105,87.0479,87.0648,88.1171,88.9903,90.1036,90.4787,90.5558,95.929,100.386,104.165,105.891,111.321,111.618,112.813,121.327,139.168,143.713,148.653,156.226,173.68,191.72
-9.59622,0.982586,0.309918,3,7,0,10.1365,0.219032,73.6091,0.249318,73.6091,0.219032,0.249318,75.5563,76.1474,77.0633,78.6679,78.967,79.6432,79.6774,82.1692,82.5407,85.3286,86.4662,87.2968,87.3136,88.3561,89.2203,90.3214,90.692,90.7682,96.0675,100.452,104.165,105.86,111.187,111.478,112.65,120.995,138.474,142.925,147.765,155.183,172.287,189.972
-7.86337,0.988679,0.309918,3,15,0,11.9313,0.358456,65.7829,-0.275223,65.7829,0.358456,-0.275223,68.5534,69.3888,70.6779,72.9212,73.3375,74.2759,74.3233,77.7543,78.2624,82.0489,83.5812,84.6956,84.7181,86.1118,87.263,88.7245,89.2152,89.316,96.2667,101.938,106.692,108.85,115.583,115.949,117.42,127.821,149.252,154.652,160.501,169.429,189.866,210.834
-9.91209,0.733359,0.309918,3,15,0,11.1598,0.396632,62.1667,-0.582915,62.1667,0.396632,-0.582915,65.6003,66.6197,68.1802,70.8642,71.3582,72.4677,72.5236,76.5357,77.1246,81.4777,83.2233,84.4879,84.5133,86.0891,87.3862,89.0276,89.5775,89.6904,97.4179,103.656,108.848,111.196,118.489,118.884,120.472,131.648,154.491,160.217,166.411,175.848,197.39,219.43
-7.69706,0.734672,0.309918,4,21,0,12.1343,0.32126,65.7246,0.38776,65.7246,0.32126,0.38776,68.394,69.1956,70.4304,72.5738,72.9708,73.8654,73.9105,77.1751,77.6578,81.2522,82.7052,83.7617,83.783,85.1038,86.1945,87.5789,88.0437,88.1392,94.7208,100.09,104.593,106.637,113.016,113.363,114.757,124.62,144.969,150.1,155.661,164.154,183.609,203.588
-7.7806,0.995173,0.309918,4,31,0,7.90526,0.347862,66.491,0.328794,66.491,0.347862,0.328794,69.288,70.1298,71.4276,73.6833,74.1015,75.044,75.0916,78.5341,79.0435,82.8375,84.3718,85.4875,85.51,86.9049,88.0569,89.519,90.0099,90.1108,97.0614,102.73,107.481,109.638,116.366,116.731,118.201,128.594,150.011,155.407,161.253,170.177,190.609,211.575
-8.03147,0.758853,0.309918,3,15,0,9.24786,0.327068,67.0824,-0.484275,67.0824,0.327068,-0.484275,70.0414,70.9251,72.2825,74.6291,75.0625,76.0378,76.087,79.6325,80.1551,84.0357,85.5996,86.735,86.7579,88.1757,89.3452,90.8279,91.3252,91.4274,98.4519,104.162,108.938,111.104,117.853,118.219,119.693,130.099,151.512,156.904,162.744,171.656,192.057,212.989
-8.89471,0.810502,0.309918,3,15,0,9.98538,0.25219,65.788,-0.57138,65.788,0.25219,-0.57138,68.3593,69.1228,70.2921,72.3057,72.6768,73.5108,73.5529,76.5765,77.0213,80.3194,81.6467,82.6099,82.6293,83.8316,84.8231,86.0799,86.5015,86.5881,92.5413,97.3831,101.437,103.276,109.012,109.324,110.578,119.444,137.749,142.371,147.381,155.036,172.596,190.657
-7.71684,0.596698,0.309918,4,15,0,8.51222,0.251465,66.486,-0.757516,66.486,0.251465,-0.757516,69.644,70.5713,71.9835,74.3939,74.8354,75.8248,75.8746,79.4301,79.9496,83.7746,85.3022,86.4071,86.4294,87.8043,88.9347,90.3636,90.8419,90.9401,97.6479,103.05,107.544,109.575,115.884,116.226,117.6,127.276,147.09,152.068,157.455,165.672,184.466,203.74
-7.31739,1,0.309918,4,15,0,7.72943,0.301842,68.3969,-0.257191,68.3969,0.301842,-0.257191,70.8349,71.5725,72.7128,74.7032,75.0733,75.9086,75.9509,79.0154,79.4705,82.8719,84.2529,85.2589,85.2792,86.5391,87.5812,88.9061,89.3513,89.4428,95.7722,100.963,105.331,107.318,113.532,113.87,115.231,124.877,144.863,149.916,155.397,163.774,182.993,202.761
-7.35264,0.996531,0.309918,4,27,0,7.37173,0.324707,68.25,-0.00374191,68.25,0.324707,-0.00374191,70.6997,71.4444,72.5984,74.6192,74.9957,75.8463,75.8893,79.0175,79.4829,82.9667,84.3834,85.4161,85.4369,86.7308,87.8016,89.1633,89.6211,89.7152,96.2282,101.574,106.074,108.121,114.524,114.873,116.275,126.213,146.794,151.995,157.634,166.252,186.014,206.327
-7.72621,0.981376,0.309918,3,15,0,7.77342,0.300152,69.526,-0.317808,69.526,0.300152,-0.317808,72.0736,72.842,74.0284,76.0948,76.4785,77.3439,77.3876,80.5567,81.0266,84.5343,85.9564,86.9918,87.0127,88.3087,89.3801,90.7415,91.1988,91.2929,97.7877,103.107,107.578,109.611,115.966,116.312,117.703,127.559,147.963,153.119,158.711,167.256,186.859,207.016
-7.6176,0.764836,0.309918,3,11,0,8.88135,0.308362,68.0505,0.43039,68.0505,0.308362,0.43039,70.7996,71.6235,72.8911,75.0883,75.4949,76.4106,76.4568,79.7948,80.2879,83.9571,85.4392,86.5165,86.5382,87.8847,88.9963,90.407,90.8805,90.9778,97.6803,103.146,107.728,109.807,116.298,116.651,118.07,128.105,148.813,154.036,159.697,168.342,188.153,208.503
-7.69696,0.997363,0.309918,3,15,0,8.13939,0.271879,69.198,0.226857,69.198,0.271879,0.226857,71.404,72.0732,73.1094,74.9222,75.2599,76.0226,76.0612,78.8663,79.2837,82.4101,83.6825,84.6104,84.6291,85.7924,86.7556,87.9812,88.3934,88.4781,94.3523,99.1875,103.266,105.124,110.946,111.263,112.541,121.608,140.469,145.25,150.439,158.379,176.624,195.421
-8.82362,0.996759,0.309918,2,7,0,10.0823,0.236592,71.0126,0.585128,71.0126,0.236592,0.585128,73.7054,74.5037,75.7256,77.8276,78.2147,79.0846,79.1284,82.2794,82.7428,86.1764,87.5576,88.5599,88.58,89.8309,90.8623,92.1695,92.608,92.698,98.8894,103.925,108.141,110.054,116.023,116.347,117.652,126.881,145.952,150.769,155.993,163.978,182.304,201.165
-9.82615,0.453824,0.309918,3,11,1,11.5861,0.23328,66.7582,0.922571,66.7582,0.23328,0.922571,70.4375,71.5094,73.1349,75.8916,76.3941,77.518,77.5744,81.5863,82.1692,86.4388,88.1337,89.3561,89.3807,90.898,92.1427,93.7122,94.2367,94.3444,101.657,107.498,112.328,114.504,121.24,121.604,123.065,133.321,154.161,159.371,165,173.571,193.118,213.103
-9.24455,0.666879,0.309918,1,3,0,9.93473,0.221448,65.6469,0.703719,65.6469,0.221448,0.703719,68.3713,69.1723,70.3928,72.4789,72.8614,73.7189,73.762,76.8487,77.3003,80.6308,81.9634,82.9281,82.9475,84.1489,85.1376,86.3883,86.8072,86.8932,92.7809,97.539,101.506,103.302,108.892,109.195,110.414,119.017,136.712,141.17,146.001,153.377,170.285,187.665
