# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-21 15:11:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model3/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmprjh8q11q/s816ob2p.json
# random
#   seed = 50981
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/snia/snia-20230721161155.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,yy0.1,yy0.2,yp0.1,yp0.2,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.33.1,S.34.1,S.35.1,S.36.1,S.37.1,S.38.1,S.39.1,S.40.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,S.33.2,S.34.2,S.35.2,S.36.2,S.37.2,S.38.2,S.39.2,S.40.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-48.1981,0.98885,0.998676,1,1,0,48.1984,0.331958,0.387321,1,0,0.370364,1,1.00526,1.00733,1.01005,1.01261,1.01528,1.01848,1.02197,1.02532,1.02875,1.03264,1.03606,1.04106,1.04423,1.04996,1.05386,1.05952,1.06553,1.07133,1.07863,1.08531,1.09391,1.10207,1.1127,1.12153,1.13361,1.14643,1.16173,1.1772,1.19431,1.21805,1.24016,1.2689,1.30303,1.34966,1.39767,1.48363,1.57812,1.71332,2.0356,2.51828,0.0139635,0.0193297,0.0262694,0.0326966,0.0393045,0.0470734,0.055405,0.0632202,0.071107,0.0798391,0.0873801,0.0981644,0.104878,0.116721,0.124611,0.135778,0.147354,0.158212,0.171514,0.183345,0.198121,0.211692,0.228759,0.242456,0.260548,0.27897,0.300026,0.320379,0.341885,0.370159,0.395057,0.42559,0.4595,0.502335,0.542893,0.608253,0.671655,0.75079,0.902119,1.06939,3.25962e+07,1.36989e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8087,23.8719,23.8477,23.7903,23.8166,23.8707,23.7956,23.7392,23.812,23.8096,23.7927,23.7979,23.787,23.786,23.7546,23.7862,23.8221,23.7942,23.7886,23.7998,23.7896,23.8102,23.7842,23.8102,23.7693,23.7635,23.8073,23.8121,23.7826,23.6952
-49.1824,0.901259,0.998676,2,3,0,49.2156,0.348422,0.380981,1,0,0.392669,1,1.00558,1.00777,1.01065,1.01336,1.0162,1.01958,1.02329,1.02683,1.03047,1.03459,1.03821,1.0435,1.04686,1.05292,1.05706,1.06304,1.0694,1.07552,1.08324,1.0903,1.09939,1.10801,1.11922,1.12853,1.14127,1.15477,1.17088,1.18716,1.20514,1.23006,1.25325,1.28335,1.31905,1.36774,1.41779,1.50719,1.60522,1.74515,2.07763,2.57412,0.0139613,0.0193255,0.0262616,0.0326845,0.039287,0.0470481,0.0553698,0.0631743,0.0710487,0.0797652,0.0872914,0.0980519,0.104749,0.11656,0.124428,0.135559,0.147096,0.157912,0.171161,0.182939,0.197644,0.211145,0.228117,0.241731,0.259707,0.278,0.298898,0.319085,0.340405,0.368414,0.39306,0.423262,0.456775,0.499067,0.539069,0.603452,0.665823,0.743567,0.891976,1.05573,3.26149e+07,1.37029e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7712,23.7412,23.773,23.769,23.876,23.8109,23.8744,23.8503,23.7933,23.8198,23.8742,23.7994,23.7433,23.8165,23.8144,23.798,23.8035,23.7931,23.7925,23.7616,23.7937,23.8303,23.8029,23.798,23.81,23.8006,23.8221,23.7971,23.8243,23.7846,23.7807,23.8262,23.8331,23.8072,23.7231
-48.3987,1,0.998676,2,7,0,49.0059,0.328843,0.388512,1,0,0.366188,1,1.0052,1.00725,1.00994,1.01247,1.01511,1.01827,1.02173,1.02503,1.02843,1.03227,1.03565,1.0406,1.04374,1.0494,1.05327,1.05886,1.06481,1.07054,1.07776,1.08437,1.09288,1.10096,1.11147,1.12021,1.13217,1.14486,1.16001,1.17533,1.19227,1.21578,1.23768,1.26616,1.29999,1.34623,1.39385,1.47915,1.57295,1.70724,2.02756,2.50758,0.0139639,0.0193305,0.0262709,0.0326989,0.0393078,0.0470782,0.0554116,0.0632288,0.071118,0.0798529,0.0873967,0.0981855,0.104902,0.116751,0.124645,0.135819,0.147403,0.158268,0.171581,0.183421,0.198211,0.211795,0.228881,0.242592,0.260707,0.279153,0.30024,0.320623,0.342165,0.37049,0.395436,0.426033,0.460019,0.502959,0.543624,0.609173,0.672775,0.752181,0.904081,1.07204,3.25926e+07,1.36982e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7698,23.7395,23.7712,23.7669,23.8736,23.8082,23.8714,23.8472,23.7897,23.816,23.87,23.7949,23.7385,23.8112,23.8087,23.7918,23.7968,23.7858,23.7848,23.7533,23.7848,23.8206,23.7925,23.7868,23.7978,23.7875,23.808,23.7818,23.8075,23.7663,23.7602,23.8037,23.8081,23.7779,23.6898
-48.1385,0.982957,0.998676,1,3,0,48.5257,0.337045,0.385371,1,0,0.377212,1,1.00536,1.00747,1.01023,1.01284,1.01556,1.01882,1.02238,1.02578,1.02928,1.03324,1.03672,1.04181,1.04504,1.05087,1.05485,1.0606,1.06672,1.07262,1.08005,1.08684,1.0956,1.1039,1.11471,1.12369,1.13597,1.149,1.16455,1.18027,1.19765,1.22175,1.2442,1.27337,1.30798,1.35525,1.4039,1.49093,1.58653,1.7232,2.04867,2.53566,0.0139628,0.0193284,0.026267,0.0326929,0.0392991,0.0470657,0.0553942,0.0632061,0.0710891,0.0798164,0.0873528,0.0981298,0.104839,0.116671,0.124555,0.135711,0.147275,0.158119,0.171405,0.18322,0.197974,0.211523,0.228561,0.242232,0.260289,0.27867,0.299678,0.319979,0.341427,0.369619,0.394439,0.424869,0.458655,0.501321,0.541705,0.606759,0.669838,0.748536,0.898945,1.0651,3.2602e+07,1.37002e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7802,23.7704,23.7402,23.772,23.7678,23.8746,23.8093,23.8727,23.8485,23.7912,23.8175,23.8718,23.7968,23.7405,23.8134,23.8111,23.7944,23.7996,23.7888,23.788,23.7567,23.7885,23.8247,23.7969,23.7915,23.8029,23.793,23.8139,23.7882,23.8146,23.774,23.7689,23.8132,23.8187,23.7903,23.7039
-48.1242,0.884929,0.998676,2,3,0,48.9639,0.334786,0.386238,1,0,0.374166,1,1.00532,1.00741,1.01015,1.01274,1.01544,1.01867,1.0222,1.02557,1.02905,1.03297,1.03642,1.04147,1.04468,1.05046,1.05441,1.06012,1.06619,1.07204,1.07941,1.08616,1.09485,1.10309,1.11382,1.12273,1.13493,1.14786,1.1633,1.17891,1.19617,1.22011,1.2424,1.27138,1.30578,1.35277,1.40114,1.48769,1.5828,1.71882,2.04288,2.52796,0.0139631,0.019329,0.0262681,0.0326946,0.0393015,0.0470691,0.055399,0.0632124,0.0710971,0.0798265,0.0873649,0.0981452,0.104856,0.116693,0.12458,0.135741,0.14731,0.15816,0.171454,0.183275,0.19804,0.211598,0.228649,0.242331,0.260404,0.278803,0.299833,0.320156,0.341631,0.369859,0.394713,0.425189,0.45903,0.501771,0.542232,0.607421,0.670643,0.749534,0.90035,1.067,3.25994e+07,1.36996e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7702,23.74,23.7717,23.7676,23.8743,23.809,23.8723,23.8481,23.7908,23.8171,23.8713,23.7963,23.7399,23.8128,23.8104,23.7936,23.7988,23.788,23.7871,23.7558,23.7875,23.8235,23.7957,23.7902,23.8015,23.7915,23.8123,23.7865,23.8126,23.7719,23.7665,23.8105,23.8158,23.7869,23.7
-48.1872,0.986996,0.998676,1,3,0,48.1956,0.332216,0.387223,1,0,0.37071,1,1.00527,1.00734,1.01006,1.01262,1.01529,1.01849,1.02199,1.02534,1.02878,1.03267,1.03609,1.04109,1.04427,1.05001,1.05391,1.05957,1.06559,1.07139,1.0787,1.08539,1.094,1.10216,1.1128,1.12164,1.13373,1.14656,1.16187,1.17736,1.19448,1.21823,1.24036,1.26913,1.30328,1.34994,1.39799,1.484,1.57855,1.71382,2.03627,2.51916,0.0139634,0.0193296,0.0262693,0.0326964,0.0393042,0.047073,0.0554044,0.0632195,0.0711061,0.0798379,0.0873787,0.0981626,0.104876,0.116718,0.124608,0.135775,0.14735,0.158207,0.171509,0.183339,0.198114,0.211683,0.228749,0.242444,0.260535,0.278955,0.300009,0.320358,0.341862,0.370132,0.395026,0.425554,0.459457,0.502284,0.542833,0.608177,0.671563,0.750675,0.901957,1.06917,3.25965e+07,1.3699e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8087,23.8719,23.8477,23.7903,23.8166,23.8707,23.7957,23.7393,23.8121,23.8096,23.7928,23.798,23.7871,23.7861,23.7547,23.7863,23.8223,23.7943,23.7888,23.7999,23.7898,23.8104,23.7844,23.8104,23.7695,23.7638,23.8076,23.8125,23.783,23.6956
-48.2204,0.967132,0.998676,2,3,0,48.4673,0.339366,0.384479,1,0,0.38035,1,1.0054,1.00753,1.01032,1.01295,1.01569,1.01897,1.02256,1.02599,1.02952,1.03351,1.03702,1.04215,1.04541,1.05129,1.05529,1.06109,1.06727,1.07321,1.08069,1.08755,1.09637,1.10473,1.11563,1.12467,1.13705,1.15018,1.16584,1.18168,1.19918,1.22345,1.24604,1.2754,1.31024,1.35781,1.40674,1.49426,1.59035,1.7277,2.05461,2.54355,0.0139625,0.0193278,0.0262659,0.0326912,0.0392966,0.0470621,0.0553892,0.0631996,0.0710809,0.079806,0.0873403,0.0981139,0.10482,0.116649,0.124529,0.13568,0.147238,0.158077,0.171356,0.183163,0.197907,0.211446,0.228471,0.24213,0.26017,0.278534,0.299519,0.319797,0.341219,0.369373,0.394157,0.42454,0.45827,0.500859,0.541165,0.60608,0.669013,0.747514,0.897508,1.06317,3.26046e+07,1.37007e+06,57571.6,23.815,23.7553,23.7806,23.7793,23.7803,23.7705,23.7404,23.7722,23.7681,23.8749,23.8096,23.873,23.8489,23.7916,23.818,23.8723,23.7973,23.7411,23.8141,23.8117,23.7951,23.8004,23.7897,23.7889,23.7577,23.7896,23.8258,23.7981,23.7929,23.8044,23.7946,23.8156,23.7901,23.8166,23.7762,23.7713,23.8158,23.8216,23.7938,23.7078
-48.1481,0.986447,0.998676,1,3,0,48.3216,0.333384,0.386776,1,0,0.37228,1,1.00529,1.00737,1.0101,1.01267,1.01536,1.01857,1.02209,1.02545,1.0289,1.03281,1.03624,1.04127,1.04446,1.05021,1.05414,1.05982,1.06587,1.07169,1.07902,1.08574,1.09438,1.10258,1.11326,1.12213,1.13428,1.14715,1.16252,1.17806,1.19525,1.21908,1.24129,1.27015,1.30442,1.35123,1.39942,1.48568,1.58048,1.71609,2.03927,2.52316,0.0139633,0.0193293,0.0262687,0.0326956,0.039303,0.0470713,0.0554019,0.0632163,0.071102,0.0798327,0.0873724,0.0981547,0.104867,0.116707,0.124595,0.135759,0.147332,0.158186,0.171484,0.18331,0.19808,0.211644,0.228704,0.242393,0.260476,0.278886,0.299929,0.320267,0.341757,0.370008,0.394884,0.425388,0.459263,0.502051,0.54256,0.607833,0.671144,0.750156,0.901225,1.06818,3.25978e+07,1.36993e+06,57571.6,23.8149,23.7552,23.7803,23.779,23.78,23.7701,23.7399,23.7716,23.7674,23.8742,23.8088,23.8721,23.8479,23.7905,23.8168,23.871,23.7959,23.7396,23.8124,23.81,23.7932,23.7984,23.7875,23.7866,23.7552,23.7868,23.8229,23.7949,23.7894,23.8006,23.7906,23.8113,23.7854,23.8114,23.7706,23.765,23.8089,23.814,23.7848,23.6976
-48.6162,0.910215,0.998676,1,3,0,48.6715,0.326643,0.38935,1,0,0.363249,1,1.00516,1.00719,1.00986,1.01237,1.01499,1.01812,1.02155,1.02483,1.02821,1.03202,1.03537,1.04027,1.04339,1.04901,1.05284,1.05839,1.0643,1.06998,1.07715,1.08371,1.09216,1.10017,1.11061,1.11928,1.13116,1.14375,1.15879,1.174,1.19083,1.21418,1.23594,1.26423,1.29785,1.3438,1.39115,1.47598,1.5693,1.70294,2.02186,2.49999,0.0139642,0.019331,0.0262719,0.0327005,0.0393101,0.0470815,0.0554162,0.0632349,0.0711257,0.0798627,0.0874085,0.0982004,0.104919,0.116772,0.12467,0.135848,0.147437,0.158308,0.171628,0.183475,0.198274,0.211867,0.228966,0.242689,0.260819,0.279282,0.300391,0.320796,0.342364,0.370724,0.395704,0.426346,0.460386,0.5034,0.544142,0.609824,0.673569,0.753168,0.905475,1.07393,3.25901e+07,1.36977e+06,57571.6,23.8148,23.755,23.7801,23.7787,23.7796,23.7696,23.7393,23.771,23.7667,23.8733,23.8079,23.8711,23.8468,23.7893,23.8155,23.8696,23.7944,23.7379,23.8106,23.808,23.7911,23.7961,23.785,23.7839,23.7523,23.7837,23.8195,23.7913,23.7856,23.7964,23.7861,23.8064,23.78,23.8056,23.7643,23.7579,23.8011,23.8053,23.7746,23.686
-48.1859,0.997251,0.998676,1,3,0,48.5387,0.332247,0.387211,1,0,0.370751,1,1.00527,1.00734,1.01006,1.01262,1.0153,1.0185,1.022,1.02534,1.02878,1.03267,1.03609,1.0411,1.04428,1.05001,1.05392,1.05958,1.0656,1.0714,1.07871,1.08539,1.09401,1.10218,1.11281,1.12165,1.13375,1.14658,1.16189,1.17738,1.1945,1.21826,1.24039,1.26915,1.30331,1.34998,1.39803,1.48404,1.5786,1.71388,2.03635,2.51927,0.0139634,0.0193296,0.0262693,0.0326964,0.0393042,0.047073,0.0554044,0.0632194,0.071106,0.0798378,0.0873785,0.0981624,0.104876,0.116718,0.124608,0.135774,0.14735,0.158206,0.171508,0.183338,0.198113,0.211682,0.228748,0.242443,0.260534,0.278953,0.300007,0.320356,0.341859,0.370128,0.395022,0.425549,0.459452,0.502278,0.542826,0.608168,0.671552,0.750662,0.901938,1.06914,3.25965e+07,1.3699e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8087,23.8719,23.8477,23.7903,23.8166,23.8707,23.7957,23.7393,23.8121,23.8097,23.7928,23.798,23.7871,23.7861,23.7547,23.7863,23.8223,23.7943,23.7888,23.7999,23.7898,23.8104,23.7845,23.8104,23.7695,23.7638,23.8076,23.8125,23.7831,23.6957
