lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,yy0.1,yy0.2,yp0.1,yp0.2,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.33.1,S.34.1,S.35.1,S.36.1,S.37.1,S.38.1,S.39.1,S.40.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,S.33.2,S.34.2,S.35.2,S.36.2,S.37.2,S.38.2,S.39.2,S.40.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 1.08553
# Diagonal elements of inverse mass matrix:
# 0.000579896
-50.1448,0.970057,1.08553,1,1,0,50.5386,0.317754,0.392724,1,0,0.351441,1,1.00499,1.00696,1.00954,1.01197,1.0145,1.01754,1.02086,1.02403,1.02729,1.03098,1.03423,1.03898,1.042,1.04744,1.05115,1.05652,1.06224,1.06775,1.07469,1.08105,1.08924,1.09701,1.10713,1.11554,1.12706,1.13928,1.15388,1.16866,1.18501,1.20771,1.22888,1.25643,1.28918,1.33399,1.38022,1.46312,1.55447,1.68548,1.99869,2.46912,0.0139653,0.0193333,0.026276,0.0327069,0.0393194,0.0470949,0.0554349,0.0632593,0.0711567,0.0799019,0.0874556,0.0982603,0.104988,0.116857,0.124767,0.135965,0.147575,0.158468,0.171817,0.183693,0.19853,0.212161,0.229311,0.243078,0.261272,0.279805,0.300999,0.321495,0.343164,0.37167,0.396789,0.427614,0.461874,0.505191,0.546244,0.612475,0.676805,0.757197,0.911181,1.08167,3.25799e+07,1.36955e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.769,23.7386,23.7701,23.7658,23.8723,23.8068,23.8698,23.8454,23.7877,23.8138,23.8677,23.7924,23.7357,23.8082,23.8055,23.7883,23.7931,23.7817,23.7805,23.7486,23.7797,23.8151,23.7866,23.7805,23.7909,23.7801,23.7999,23.773,23.7979,23.7559,23.7485,23.7907,23.7937,23.7609,23.6704
-50.1448,0.767611,1.08553,1,1,0,51.3051,0.317754,0.392724,1,0,0.351441,1,1.00499,1.00696,1.00954,1.01197,1.0145,1.01754,1.02086,1.02403,1.02729,1.03098,1.03423,1.03898,1.042,1.04744,1.05115,1.05652,1.06224,1.06775,1.07469,1.08105,1.08924,1.09701,1.10713,1.11554,1.12706,1.13928,1.15388,1.16866,1.18501,1.20771,1.22888,1.25643,1.28918,1.33399,1.38022,1.46312,1.55447,1.68548,1.99869,2.46912,0.0139653,0.0193333,0.026276,0.0327069,0.0393194,0.0470949,0.0554349,0.0632593,0.0711567,0.0799019,0.0874556,0.0982603,0.104988,0.116857,0.124767,0.135965,0.147575,0.158468,0.171817,0.183693,0.19853,0.212161,0.229311,0.243078,0.261272,0.279805,0.300999,0.321495,0.343164,0.37167,0.396789,0.427614,0.461874,0.505191,0.546244,0.612475,0.676805,0.757197,0.911181,1.08167,3.25799e+07,1.36955e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.769,23.7386,23.7701,23.7658,23.8723,23.8068,23.8698,23.8454,23.7877,23.8138,23.8677,23.7924,23.7357,23.8082,23.8055,23.7883,23.7931,23.7817,23.7805,23.7486,23.7797,23.8151,23.7866,23.7805,23.7909,23.7801,23.7999,23.773,23.7979,23.7559,23.7485,23.7907,23.7937,23.7609,23.6704
-50.0225,1,1.08553,1,1,0,50.5192,0.318292,0.39252,1,0,0.352152,1,1.005,1.00697,1.00956,1.01199,1.01453,1.01757,1.0209,1.02408,1.02735,1.03104,1.0343,1.03906,1.04208,1.04753,1.05125,1.05663,1.06237,1.06788,1.07484,1.08121,1.08941,1.0972,1.10734,1.11577,1.12731,1.13955,1.15418,1.16898,1.18536,1.2081,1.22931,1.2569,1.2897,1.33459,1.38088,1.4639,1.55537,1.68654,2.0001,2.471,0.0139653,0.0193331,0.0262758,0.0327065,0.0393189,0.0470941,0.0554337,0.0632578,0.0711548,0.0798995,0.0874528,0.0982567,0.104984,0.116852,0.124762,0.135958,0.147567,0.158458,0.171806,0.183679,0.198514,0.212143,0.22929,0.243055,0.261245,0.279773,0.300962,0.321453,0.343116,0.371613,0.396723,0.427537,0.461784,0.505083,0.546116,0.612314,0.676608,0.756951,0.910833,1.08119,3.25806e+07,1.36957e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.769,23.7387,23.7702,23.7658,23.8723,23.8068,23.8699,23.8455,23.7878,23.8139,23.8678,23.7925,23.7359,23.8084,23.8056,23.7884,23.7932,23.7819,23.7807,23.7488,23.7799,23.8154,23.7869,23.7808,23.7912,23.7805,23.8003,23.7735,23.7983,23.7564,23.7491,23.7913,23.7944,23.7618,23.6713
-50.0225,0.578171,1.08553,1,1,0,52.0621,0.318292,0.39252,1,0,0.352152,1,1.005,1.00697,1.00956,1.01199,1.01453,1.01757,1.0209,1.02408,1.02735,1.03104,1.0343,1.03906,1.04208,1.04753,1.05125,1.05663,1.06237,1.06788,1.07484,1.08121,1.08941,1.0972,1.10734,1.11577,1.12731,1.13955,1.15418,1.16898,1.18536,1.2081,1.22931,1.2569,1.2897,1.33459,1.38088,1.4639,1.55537,1.68654,2.0001,2.471,0.0139653,0.0193331,0.0262758,0.0327065,0.0393189,0.0470941,0.0554337,0.0632578,0.0711548,0.0798995,0.0874528,0.0982567,0.104984,0.116852,0.124762,0.135958,0.147567,0.158458,0.171806,0.183679,0.198514,0.212143,0.22929,0.243055,0.261245,0.279773,0.300962,0.321453,0.343116,0.371613,0.396723,0.427537,0.461784,0.505083,0.546116,0.612314,0.676608,0.756951,0.910833,1.08119,3.25806e+07,1.36957e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.769,23.7387,23.7702,23.7658,23.8723,23.8068,23.8699,23.8455,23.7878,23.8139,23.8678,23.7925,23.7359,23.8084,23.8056,23.7884,23.7932,23.7819,23.7807,23.7488,23.7799,23.8154,23.7869,23.7808,23.7912,23.7805,23.8003,23.7735,23.7983,23.7564,23.7491,23.7913,23.7944,23.7618,23.6713
-48.1591,0.944222,1.08553,1,3,0,50.4595,0.337846,0.385063,1,0,0.378295,1,1.00537,1.00749,1.01026,1.01288,1.01561,1.01887,1.02244,1.02586,1.02937,1.03333,1.03682,1.04192,1.04517,1.05101,1.055,1.06077,1.06691,1.07282,1.08027,1.08709,1.09586,1.10419,1.11502,1.12403,1.13635,1.14941,1.165,1.18076,1.19818,1.22234,1.24484,1.27407,1.30876,1.35614,1.40488,1.49208,1.58785,1.72476,2.05072,2.53839,0.0139627,0.0193282,0.0262666,0.0326923,0.0392983,0.0470644,0.0553925,0.0632039,0.0710863,0.0798128,0.0873485,0.0981243,0.104832,0.116663,0.124546,0.1357,0.147262,0.158105,0.171388,0.1832,0.197951,0.211496,0.22853,0.242197,0.260248,0.278623,0.299623,0.319916,0.341355,0.369534,0.394342,0.424755,0.458522,0.501161,0.541518,0.606524,0.669553,0.748182,0.898448,1.06443,3.26029e+07,1.37003e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7403,23.772,23.7679,23.8747,23.8094,23.8728,23.8486,23.7913,23.8177,23.8719,23.797,23.7407,23.8136,23.8113,23.7946,23.7999,23.7891,23.7883,23.7571,23.7889,23.8251,23.7973,23.792,23.8034,23.7935,23.8145,23.7889,23.8152,23.7748,23.7697,23.8141,23.8197,23.7915,23.7053
-48.1262,0.997178,1.08553,1,3,0,48.1791,0.334575,0.386319,1,0,0.373883,1,1.00531,1.0074,1.01014,1.01273,1.01542,1.01865,1.02218,1.02556,1.02903,1.03295,1.0364,1.04144,1.04465,1.05043,1.05437,1.06007,1.06615,1.07199,1.07936,1.0861,1.09478,1.10301,1.11373,1.12264,1.13483,1.14775,1.16318,1.17878,1.19603,1.21995,1.24224,1.2712,1.30558,1.35254,1.40088,1.48739,1.58245,1.71841,2.04234,2.52724,0.0139631,0.019329,0.0262682,0.0326947,0.0393017,0.0470694,0.0553994,0.063213,0.0710978,0.0798274,0.0873661,0.0981466,0.104858,0.116695,0.124582,0.135743,0.147313,0.158164,0.171458,0.183281,0.198046,0.211605,0.228658,0.242341,0.260415,0.278816,0.299847,0.320173,0.34165,0.369881,0.394739,0.425219,0.459065,0.501813,0.542281,0.607483,0.670718,0.749628,0.900481,1.06718,3.25991e+07,1.36996e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7702,23.74,23.7717,23.7675,23.8743,23.809,23.8723,23.8481,23.7907,23.8171,23.8712,23.7962,23.7399,23.8127,23.8103,23.7936,23.7988,23.7879,23.7871,23.7557,23.7874,23.8234,23.7956,23.7901,23.8014,23.7914,23.8121,23.7863,23.8124,23.7717,23.7663,23.8103,23.8155,23.7866,23.6997
-49.9163,0.770338,1.08553,2,3,0,50.3329,0.352369,0.379448,1,0,0.398075,1,1.00565,1.00788,1.0108,1.01355,1.01642,1.01985,1.02361,1.0272,1.03089,1.03506,1.03873,1.04409,1.0475,1.05364,1.05783,1.06389,1.07033,1.07654,1.08435,1.09151,1.10071,1.10944,1.12079,1.13022,1.14312,1.15678,1.17308,1.18955,1.20774,1.23294,1.25639,1.28682,1.32289,1.37207,1.4226,1.51281,1.61167,1.75271,2.08759,2.58733,0.0139608,0.0193245,0.0262597,0.0326816,0.0392827,0.047042,0.0553613,0.0631632,0.0710346,0.0797474,0.0872699,0.0980247,0.104718,0.116522,0.124383,0.135507,0.147033,0.15784,0.171075,0.182841,0.19753,0.211013,0.227963,0.241557,0.259505,0.277767,0.298628,0.318776,0.340051,0.367997,0.392584,0.422707,0.456126,0.49829,0.538161,0.602317,0.664446,0.741867,0.889599,1.05254,3.26194e+07,1.37038e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7714,23.7415,23.7734,23.7695,23.8765,23.8114,23.875,23.851,23.794,23.8205,23.875,23.8004,23.7443,23.8176,23.8155,23.7992,23.8048,23.7945,23.7941,23.7633,23.7956,23.8323,23.8051,23.8003,23.8125,23.8033,23.825,23.8002,23.8277,23.7883,23.7848,23.8307,23.8381,23.813,23.7297
-48.5692,1,1.08553,1,1,0,49.5662,0.343844,0.382752,1,0,0.386426,1,1.00549,1.00765,1.01048,1.01315,1.01594,1.01927,1.02292,1.02641,1.02999,1.03404,1.03761,1.04282,1.04613,1.05209,1.05616,1.06205,1.06832,1.07435,1.08195,1.08891,1.09786,1.10635,1.1174,1.12658,1.13914,1.15245,1.16833,1.18439,1.20213,1.22671,1.24961,1.27933,1.3146,1.36272,1.41221,1.50066,1.59772,1.73635,2.06602,2.55871,0.0139619,0.0193267,0.0262638,0.0326879,0.0392919,0.0470552,0.0553796,0.0631871,0.071065,0.0797859,0.0873161,0.0980833,0.104785,0.116605,0.124479,0.13562,0.147168,0.157996,0.171259,0.183052,0.197777,0.211297,0.228296,0.241933,0.259941,0.27827,0.299212,0.319445,0.340816,0.368898,0.393614,0.423908,0.45753,0.499971,0.540126,0.604777,0.66743,0.745554,0.894758,1.05947,3.26097e+07,1.37018e+06,57571.6,23.8151,23.7555,23.7807,23.7796,23.7806,23.7708,23.7408,23.7726,23.7686,23.8754,23.8102,23.8737,23.8496,23.7924,23.8189,23.8732,23.7984,23.7422,23.8153,23.813,23.7965,23.8019,23.7914,23.7907,23.7596,23.7916,23.828,23.8005,23.7954,23.8072,23.7976,23.8188,23.7936,23.8204,23.7803,23.776,23.821,23.8273,23.8004,23.7154
-48.6347,0.843626,1.08553,2,7,0,49.7447,0.326481,0.389412,1,0,0.363032,1,1.00516,1.00719,1.00985,1.01236,1.01498,1.01811,1.02154,1.02482,1.02819,1.032,1.03535,1.04025,1.04337,1.04898,1.05281,1.05836,1.06426,1.06994,1.0771,1.08366,1.0921,1.10011,1.11055,1.11921,1.13108,1.14367,1.1587,1.1739,1.19072,1.21406,1.23581,1.26409,1.29769,1.34362,1.39095,1.47574,1.56903,1.70262,2.02144,2.49943,0.0139642,0.0193311,0.026272,0.0327006,0.0393103,0.0470817,0.0554165,0.0632354,0.0711263,0.0798634,0.0874093,0.0982015,0.104921,0.116773,0.124672,0.13585,0.14744,0.158311,0.171631,0.183479,0.198279,0.211873,0.228972,0.242696,0.260828,0.279292,0.300402,0.320809,0.342378,0.370741,0.395724,0.426369,0.460413,0.503433,0.54418,0.609872,0.673628,0.753241,0.905578,1.07407,3.25899e+07,1.36976e+06,57571.6,23.8147,23.755,23.7801,23.7787,23.7796,23.7696,23.7393,23.7709,23.7667,23.8733,23.8079,23.8711,23.8468,23.7893,23.8155,23.8695,23.7944,23.7379,23.8106,23.808,23.791,23.796,23.7849,23.7839,23.7523,23.7837,23.8194,23.7912,23.7855,23.7963,23.7859,23.8063,23.7799,23.8054,23.7641,23.7577,23.8009,23.8051,23.7743,23.6857
-49.1424,0.889822,1.08553,1,1,0,49.1762,0.322837,0.390798,1,0,0.358179,1,1.00509,1.00709,1.00972,1.01219,1.01478,1.01787,1.02125,1.02449,1.02781,1.03157,1.03488,1.03972,1.04279,1.04834,1.05212,1.05759,1.06342,1.06903,1.07609,1.08257,1.0909,1.09881,1.10912,1.11768,1.1294,1.14183,1.15669,1.17171,1.18834,1.21141,1.23291,1.26089,1.29414,1.33961,1.38647,1.47048,1.56296,1.69548,2.01197,2.48682,0.0139647,0.019332,0.0262737,0.0327033,0.0393141,0.0470873,0.0554242,0.0632454,0.071139,0.0798795,0.0874287,0.0982261,0.104949,0.116809,0.124712,0.135898,0.147497,0.158376,0.171709,0.183568,0.198384,0.211993,0.229114,0.242856,0.261013,0.279506,0.300651,0.321095,0.342706,0.371129,0.396168,0.426888,0.461022,0.504166,0.54504,0.610956,0.674949,0.754885,0.907904,1.07722,3.25857e+07,1.36967e+06,57571.6,23.8147,23.7549,23.7799,23.7785,23.7793,23.7694,23.739,23.7706,23.7663,23.8729,23.8074,23.8705,23.8462,23.7886,23.8148,23.8688,23.7935,23.737,23.8096,23.8069,23.7899,23.7948,23.7836,23.7824,23.7507,23.782,23.8176,23.7893,23.7834,23.7941,23.7835,23.8036,23.7771,23.8023,23.7607,23.7539,23.7966,23.8003,23.7688,23.6793
-49.0055,1,1.08553,1,1,0,49.2833,0.323705,0.390468,1,0,0.359333,1,1.0051,1.00711,1.00975,1.01223,1.01483,1.01793,1.02132,1.02457,1.0279,1.03167,1.03499,1.03984,1.04293,1.04849,1.05228,1.05777,1.06362,1.06924,1.07633,1.08283,1.09119,1.09912,1.10946,1.11804,1.1298,1.14227,1.15717,1.17223,1.1889,1.21204,1.2336,1.26165,1.29498,1.34056,1.38754,1.47173,1.56441,1.69718,2.01423,2.48983,0.0139646,0.0193318,0.0262733,0.0327026,0.0393132,0.0470859,0.0554224,0.063243,0.071136,0.0798757,0.0874241,0.0982202,0.104942,0.1168,0.124702,0.135887,0.147483,0.158361,0.171691,0.183547,0.198359,0.211964,0.22908,0.242818,0.260969,0.279455,0.300592,0.321027,0.342628,0.371036,0.396062,0.426764,0.460877,0.503991,0.544835,0.610697,0.674634,0.754493,0.907348,1.07646,3.25867e+07,1.3697e+06,57571.6,23.8147,23.7549,23.7799,23.7786,23.7794,23.7694,23.7391,23.7707,23.7664,23.873,23.8076,23.8707,23.8463,23.7888,23.815,23.8689,23.7937,23.7372,23.8098,23.8072,23.7901,23.7951,23.7839,23.7828,23.7511,23.7824,23.8181,23.7898,23.7839,23.7946,23.7841,23.8042,23.7777,23.803,23.7615,23.7548,23.7977,23.8015,23.7701,23.6809
-48.5906,1,1.08553,1,1,0,48.9463,0.326872,0.389263,1,0,0.363554,1,1.00516,1.0072,1.00986,1.01238,1.015,1.01814,1.02157,1.02485,1.02823,1.03204,1.0354,1.04031,1.04343,1.04905,1.05289,1.05844,1.06435,1.07004,1.07721,1.08378,1.09223,1.10025,1.1107,1.11938,1.13126,1.14386,1.15892,1.17414,1.19098,1.21434,1.23612,1.26443,1.29807,1.34406,1.39143,1.47631,1.56968,1.70339,2.02245,2.50078,0.0139641,0.019331,0.0262718,0.0327003,0.0393099,0.0470812,0.0554157,0.0632343,0.0711249,0.0798617,0.0874072,0.0981989,0.104918,0.11677,0.124667,0.135845,0.147434,0.158304,0.171623,0.18347,0.198268,0.21186,0.228957,0.242679,0.260808,0.279269,0.300375,0.320778,0.342343,0.370699,0.395676,0.426313,0.460348,0.503354,0.544088,0.609756,0.673486,0.753065,0.90533,1.07373,3.25904e+07,1.36977e+06,57571.6,23.8148,23.755,23.7801,23.7787,23.7796,23.7696,23.7394,23.771,23.7667,23.8734,23.808,23.8711,23.8468,23.7894,23.8156,23.8696,23.7944,23.738,23.8107,23.8081,23.7911,23.7961,23.7851,23.784,23.7524,23.7839,23.8196,23.7915,23.7857,23.7966,23.7862,23.8065,23.7802,23.8058,23.7645,23.7582,23.8014,23.8056,23.7749,23.6864
-48.5585,1,1.08553,1,1,0,48.6783,0.327169,0.38915,1,0,0.36395,1,1.00517,1.0072,1.00988,1.01239,1.01502,1.01816,1.02159,1.02488,1.02826,1.03208,1.03544,1.04035,1.04347,1.04911,1.05294,1.0585,1.06442,1.07012,1.07729,1.08387,1.09233,1.10036,1.11082,1.1195,1.1314,1.14401,1.15908,1.17432,1.19117,1.21456,1.23635,1.26469,1.29836,1.34438,1.3918,1.47673,1.57017,1.70397,2.02322,2.50181,0.0139641,0.0193309,0.0262717,0.0327001,0.0393096,0.0470807,0.0554151,0.0632335,0.0711239,0.0798603,0.0874057,0.0981968,0.104915,0.116767,0.124664,0.135841,0.147429,0.158298,0.171617,0.183462,0.198259,0.21185,0.228946,0.242666,0.260793,0.279251,0.300355,0.320755,0.342316,0.370668,0.39564,0.426271,0.460298,0.503295,0.544018,0.609668,0.673379,0.752932,0.905141,1.07348,3.25907e+07,1.36978e+06,57571.6,23.8148,23.755,23.7801,23.7787,23.7796,23.7697,23.7394,23.771,23.7668,23.8734,23.808,23.8712,23.8469,23.7894,23.8156,23.8697,23.7945,23.738,23.8107,23.8082,23.7912,23.7962,23.7852,23.7841,23.7525,23.784,23.8198,23.7916,23.7859,23.7968,23.7864,23.8068,23.7805,23.806,23.7648,23.7585,23.8017,23.806,23.7754,23.6869
-49.4125,0.821626,1.08553,1,1,0,49.4155,0.321282,0.391388,1,0,0.356113,1,1.00506,1.00705,1.00966,1.01212,1.01469,1.01777,1.02113,1.02435,1.02766,1.03139,1.03468,1.03949,1.04255,1.04806,1.05182,1.05726,1.06306,1.06863,1.07566,1.0821,1.09039,1.09826,1.10851,1.11702,1.12868,1.14105,1.15583,1.17078,1.18732,1.21028,1.23168,1.25953,1.29262,1.33789,1.38456,1.46823,1.56037,1.69242,2.00792,2.48142,0.0139649,0.0193324,0.0262744,0.0327044,0.0393158,0.0470896,0.0554275,0.0632496,0.0711444,0.0798864,0.087437,0.0982366,0.104961,0.116823,0.124729,0.135919,0.147521,0.158404,0.171742,0.183606,0.198428,0.212044,0.229174,0.242924,0.261092,0.279597,0.300758,0.321218,0.342846,0.371294,0.396358,0.42711,0.461282,0.504479,0.545407,0.61142,0.675515,0.75559,0.908903,1.07857,3.2584e+07,1.36964e+06,57571.6,23.8146,23.7548,23.7799,23.7785,23.7793,23.7692,23.7389,23.7705,23.7661,23.8727,23.8072,23.8703,23.8459,23.7884,23.8145,23.8684,23.7932,23.7366,23.8092,23.8065,23.7894,23.7943,23.783,23.7818,23.75,23.7813,23.8169,23.7885,23.7825,23.7931,23.7825,23.8025,23.7758,23.8009,23.7592,23.7522,23.7948,23.7983,23.7664,23.6766
-49.2832,1,1.08553,1,1,0,49.6193,0.322003,0.391114,1,0,0.357071,1,1.00507,1.00707,1.00969,1.01216,1.01473,1.01782,1.02119,1.02441,1.02773,1.03148,1.03477,1.0396,1.04266,1.04819,1.05196,1.05741,1.06322,1.06882,1.07586,1.08232,1.09063,1.09852,1.10879,1.11733,1.12902,1.14142,1.15623,1.17121,1.18779,1.2108,1.23225,1.26016,1.29332,1.33869,1.38545,1.46927,1.56157,1.69384,2.0098,2.48392,0.0139648,0.0193322,0.0262741,0.0327039,0.039315,0.0470885,0.055426,0.0632477,0.0711419,0.0798832,0.0874331,0.0982317,0.104955,0.116817,0.124721,0.135909,0.14751,0.158391,0.171727,0.183589,0.198408,0.212021,0.229146,0.242892,0.261056,0.279555,0.300708,0.321161,0.342781,0.371218,0.39627,0.427007,0.461162,0.504334,0.545237,0.611204,0.675253,0.755263,0.908439,1.07794,3.25848e+07,1.36965e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.739,23.7705,23.7662,23.8728,23.8073,23.8704,23.8461,23.7885,23.8146,23.8686,23.7933,23.7368,23.8094,23.8067,23.7896,23.7945,23.7833,23.7821,23.7504,23.7816,23.8172,23.7889,23.7829,23.7935,23.783,23.803,23.7764,23.8015,23.7599,23.753,23.7957,23.7992,23.7675,23.6779
-49.1675,1,1.08553,2,3,0,49.4704,0.322684,0.390856,1,0,0.357975,1,1.00509,1.00709,1.00971,1.01219,1.01477,1.01786,1.02124,1.02447,1.0278,1.03155,1.03486,1.0397,1.04277,1.04831,1.05209,1.05756,1.06338,1.06899,1.07605,1.08252,1.09085,1.09876,1.10906,1.11761,1.12933,1.14176,1.1566,1.17162,1.18824,1.21129,1.23279,1.26076,1.29399,1.33944,1.38628,1.47026,1.56271,1.69518,2.01157,2.48629,0.0139647,0.019332,0.0262738,0.0327034,0.0393143,0.0470875,0.0554245,0.0632458,0.0711395,0.0798802,0.0874295,0.0982271,0.10495,0.11681,0.124713,0.1359,0.147499,0.158379,0.171712,0.183572,0.198388,0.211998,0.22912,0.242862,0.261021,0.279515,0.300662,0.321107,0.34272,0.371145,0.396187,0.42691,0.461048,0.504196,0.545076,0.611001,0.675005,0.754954,0.908002,1.07735,3.25856e+07,1.36967e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.739,23.7706,23.7663,23.8729,23.8074,23.8705,23.8462,23.7886,23.8148,23.8687,23.7935,23.7369,23.8095,23.8069,23.7898,23.7947,23.7835,23.7824,23.7506,23.7819,23.8176,23.7892,23.7833,23.794,23.7834,23.8035,23.7769,23.8021,23.7605,23.7537,23.7965,23.8001,23.7685,23.6791
-48.1267,0.983161,1.08553,1,3,0,49.3007,0.336309,0.385654,1,0,0.376219,1,1.00534,1.00745,1.01021,1.01281,1.01552,1.01877,1.02232,1.02571,1.02921,1.03315,1.03662,1.0417,1.04492,1.05074,1.0547,1.06044,1.06655,1.07243,1.07984,1.08662,1.09535,1.10363,1.11442,1.12337,1.13563,1.14863,1.16414,1.17983,1.19717,1.22122,1.24361,1.27272,1.30726,1.35445,1.403,1.48988,1.58531,1.72178,2.04679,2.53315,0.0139629,0.0193286,0.0262674,0.0326934,0.0392999,0.0470668,0.0553957,0.0632081,0.0710917,0.0798197,0.0873568,0.0981348,0.104844,0.116678,0.124563,0.135721,0.147286,0.158133,0.171421,0.183238,0.197996,0.211547,0.22859,0.242264,0.260326,0.278714,0.299728,0.320037,0.341494,0.369697,0.394528,0.424973,0.458777,0.501467,0.541877,0.606975,0.6701,0.748861,0.899401,1.06572,3.26011e+07,1.37e+06,57571.6,23.815,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7719,23.7677,23.8745,23.8092,23.8725,23.8484,23.7911,23.8174,23.8716,23.7966,23.7403,23.8132,23.8108,23.7941,23.7993,23.7886,23.7877,23.7564,23.7882,23.8243,23.7965,23.7911,23.8025,23.7925,23.8134,23.7877,23.8139,23.7733,23.7681,23.8123,23.8177,23.7892,23.7026
-48.1218,0.999987,1.08553,1,3,0,48.1263,0.335526,0.385955,1,0,0.375163,1,1.00533,1.00743,1.01018,1.01277,1.01548,1.01872,1.02226,1.02564,1.02912,1.03306,1.03652,1.04158,1.0448,1.0506,1.05455,1.06028,1.06637,1.07223,1.07962,1.08638,1.09509,1.10335,1.11411,1.12304,1.13527,1.14823,1.16371,1.17936,1.19666,1.22065,1.24299,1.27203,1.3065,1.35358,1.40204,1.48875,1.58402,1.72026,2.04478,2.53048,0.013963,0.0193288,0.0262677,0.032694,0.0393007,0.047068,0.0553974,0.0632103,0.0710945,0.0798232,0.087361,0.0981401,0.10485,0.116686,0.124571,0.135731,0.147299,0.158147,0.171438,0.183257,0.198018,0.211573,0.228621,0.242299,0.260366,0.27876,0.299782,0.320098,0.341564,0.36978,0.394623,0.425084,0.458907,0.501623,0.542059,0.607204,0.670379,0.749207,0.899889,1.06638,3.26002e+07,1.36998e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.7801,23.7702,23.7401,23.7718,23.7677,23.8744,23.8091,23.8724,23.8482,23.7909,23.8172,23.8714,23.7964,23.7401,23.813,23.8106,23.7939,23.7991,23.7883,23.7874,23.7561,23.7878,23.8239,23.7961,23.7907,23.802,23.792,23.8128,23.787,23.8132,23.7726,23.7673,23.8114,23.8167,23.788,23.7013
-48.1288,0.998378,1.08553,1,3,0,48.13,0.336475,0.38559,1,0,0.376443,1,1.00535,1.00745,1.01021,1.01281,1.01553,1.01878,1.02233,1.02573,1.02922,1.03317,1.03664,1.04172,1.04495,1.05077,1.05474,1.06048,1.06659,1.07247,1.07989,1.08667,1.09541,1.10369,1.11448,1.12344,1.13571,1.14871,1.16424,1.17993,1.19728,1.22134,1.24375,1.27286,1.30743,1.35463,1.40321,1.49012,1.58559,1.7221,2.04721,2.53372,0.0139629,0.0193286,0.0262673,0.0326933,0.0392997,0.0470665,0.0553954,0.0632077,0.0710911,0.0798189,0.0873559,0.0981337,0.104843,0.116677,0.124561,0.135718,0.147284,0.15813,0.171418,0.183234,0.197991,0.211542,0.228584,0.242257,0.260318,0.278704,0.299717,0.320024,0.341479,0.369679,0.394508,0.42495,0.45875,0.501434,0.541838,0.606926,0.670041,0.748787,0.899298,1.06558,3.26013e+07,1.37e+06,57571.6,23.815,23.7552,23.7804,23.7792,23.7801,23.7703,23.7402,23.7719,23.7678,23.8745,23.8093,23.8726,23.8484,23.7911,23.8174,23.8716,23.7967,23.7404,23.8133,23.8109,23.7942,23.7994,23.7886,23.7878,23.7565,23.7883,23.8244,23.7966,23.7912,23.8026,23.7926,23.8135,23.7878,23.8141,23.7735,23.7683,23.8125,23.8179,23.7894,23.7029
