# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-25 13:31:04 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model3/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp6zgqa64l/ons3dw6p.json
# random
#   seed = 79395
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/snia/snia-20230725143104.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,yy0.1,yy0.2,yp0.1,yp0.2,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.33.1,S.34.1,S.35.1,S.36.1,S.37.1,S.38.1,S.39.1,S.40.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,S.33.2,S.34.2,S.35.2,S.36.2,S.37.2,S.38.2,S.39.2,S.40.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-53.5513,0.744123,0.943604,1,1,0,53.9184,0.306655,0.396903,1,0,0.336861,1,1.00479,1.00667,1.00914,1.01147,1.0139,1.01681,1.01999,1.02304,1.02617,1.02971,1.03282,1.03737,1.04027,1.04549,1.04905,1.05421,1.0597,1.06498,1.07165,1.07775,1.08562,1.09308,1.10281,1.1109,1.12198,1.13373,1.14779,1.16202,1.17777,1.19966,1.22009,1.24669,1.27835,1.32172,1.36651,1.44699,1.53583,1.66347,1.96941,2.43004,0.0139668,0.019336,0.0262811,0.0327149,0.039331,0.0471115,0.055458,0.0632895,0.071195,0.0799505,0.0875141,0.0983344,0.105073,0.116963,0.124889,0.136109,0.147747,0.158666,0.172052,0.183962,0.198847,0.212525,0.229739,0.243563,0.261836,0.280456,0.301758,0.322367,0.344165,0.372854,0.398148,0.429204,0.463743,0.507445,0.548894,0.615827,0.680907,0.76232,0.918475,1.09161,3.25673e+07,1.36929e+06,57571.6,23.8143,23.7544,23.7793,23.7778,23.7784,23.7682,23.7377,23.7691,23.7646,23.871,23.8053,23.8681,23.8436,23.7858,23.8117,23.8654,23.7898,23.733,23.8052,23.8023,23.7848,23.7893,23.7777,23.7761,23.7439,23.7746,23.8096,23.7807,23.7742,23.784,23.7727,23.7919,23.7643,23.7882,23.7454,23.7366,23.7776,23.779,23.7436,23.6505
-48.1593,0.917628,0.943604,1,3,0,54.163,0.332991,0.386926,1,0,0.371751,1,1.00528,1.00736,1.01009,1.01265,1.01534,1.01855,1.02205,1.02541,1.02886,1.03276,1.03619,1.04121,1.0444,1.05014,1.05406,1.05974,1.06578,1.07159,1.07891,1.08562,1.09425,1.10244,1.11311,1.12197,1.13409,1.14695,1.1623,1.17783,1.19499,1.2188,1.24098,1.26981,1.30403,1.35079,1.39894,1.48511,1.57983,1.71533,2.03826,2.52182,0.0139633,0.0193294,0.0262689,0.0326959,0.0393034,0.0470719,0.0554028,0.0632174,0.0711034,0.0798345,0.0873745,0.0981574,0.10487,0.116711,0.1246,0.135764,0.147338,0.158193,0.171492,0.18332,0.198091,0.211657,0.228719,0.24241,0.260496,0.278909,0.299956,0.320297,0.341792,0.370049,0.394932,0.425444,0.459328,0.502129,0.542652,0.607949,0.671285,0.750331,0.901471,1.06851,3.25973e+07,1.36992e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.7701,23.7399,23.7716,23.7674,23.8741,23.8088,23.872,23.8478,23.7905,23.8168,23.8709,23.7959,23.7395,23.8123,23.8099,23.7931,23.7982,23.7873,23.7864,23.755,23.7867,23.8227,23.7947,23.7892,23.8004,23.7903,23.811,23.785,23.8111,23.7702,23.7646,23.8085,23.8135,23.7842,23.697
-48.1263,0.996814,0.943604,2,3,0,48.1882,0.336268,0.38567,1,0,0.376163,1,1.00534,1.00745,1.01021,1.0128,1.01552,1.01876,1.02232,1.02571,1.0292,1.03314,1.03662,1.04169,1.04492,1.05073,1.0547,1.06043,1.06654,1.07242,1.07983,1.08661,1.09534,1.10362,1.1144,1.12336,1.13561,1.14861,1.16412,1.1798,1.19714,1.22119,1.24358,1.27268,1.30722,1.3544,1.40295,1.48982,1.58525,1.7217,2.04668,2.53301,0.0139629,0.0193286,0.0262674,0.0326935,0.0392999,0.0470668,0.0553958,0.0632083,0.0710919,0.0798198,0.087357,0.0981351,0.104845,0.116679,0.124563,0.135721,0.147287,0.158133,0.171422,0.183239,0.197997,0.211549,0.228592,0.242266,0.260328,0.278716,0.299731,0.32004,0.341497,0.369701,0.394533,0.424979,0.458784,0.501476,0.541886,0.606987,0.670115,0.748879,0.899427,1.06575,3.26011e+07,1.37e+06,57571.6,23.815,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7719,23.7677,23.8745,23.8092,23.8725,23.8484,23.791,23.8174,23.8716,23.7966,23.7403,23.8132,23.8108,23.7941,23.7993,23.7886,23.7877,23.7564,23.7882,23.8243,23.7965,23.7911,23.8024,23.7925,23.8133,23.7876,23.8139,23.7733,23.768,23.8123,23.8177,23.7891,23.7026
-48.1703,0.957244,0.943604,2,3,0,48.4257,0.332658,0.387054,1,0,0.371303,1,1.00527,1.00735,1.01007,1.01264,1.01532,1.01852,1.02203,1.02538,1.02883,1.03272,1.03615,1.04116,1.04434,1.05008,1.054,1.05967,1.0657,1.0715,1.07882,1.08552,1.09414,1.10232,1.11298,1.12183,1.13394,1.14678,1.16212,1.17763,1.19477,1.21856,1.24071,1.26951,1.30371,1.35043,1.39853,1.48463,1.57928,1.71468,2.0374,2.52068,0.0139634,0.0193295,0.0262691,0.0326961,0.0393038,0.0470724,0.0554035,0.0632183,0.0711046,0.0798359,0.0873763,0.0981596,0.104873,0.116714,0.124603,0.135769,0.147343,0.158199,0.171499,0.183328,0.198101,0.211668,0.228732,0.242425,0.260513,0.278929,0.299979,0.320324,0.341822,0.370085,0.394972,0.425491,0.459384,0.502196,0.54273,0.608047,0.671404,0.750479,0.90168,1.06879,3.2597e+07,1.36991e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.8741,23.8087,23.872,23.8478,23.7904,23.8167,23.8708,23.7958,23.7394,23.8122,23.8098,23.793,23.7981,23.7872,23.7863,23.7549,23.7865,23.8225,23.7945,23.789,23.8002,23.7901,23.8107,23.7848,23.8108,23.7699,23.7643,23.8081,23.813,23.7837,23.6964
-48.1703,0.625474,0.943604,1,3,0,50.6069,0.332658,0.387054,1,0,0.371303,1,1.00527,1.00735,1.01007,1.01264,1.01532,1.01852,1.02203,1.02538,1.02883,1.03272,1.03615,1.04116,1.04434,1.05008,1.054,1.05967,1.0657,1.0715,1.07882,1.08552,1.09414,1.10232,1.11298,1.12183,1.13394,1.14678,1.16212,1.17763,1.19477,1.21856,1.24071,1.26951,1.30371,1.35043,1.39853,1.48463,1.57928,1.71468,2.0374,2.52068,0.0139634,0.0193295,0.0262691,0.0326961,0.0393038,0.0470724,0.0554035,0.0632183,0.0711046,0.0798359,0.0873763,0.0981596,0.104873,0.116714,0.124603,0.135769,0.147343,0.158199,0.171499,0.183328,0.198101,0.211668,0.228732,0.242425,0.260513,0.278929,0.299979,0.320324,0.341822,0.370085,0.394972,0.425491,0.459384,0.502196,0.54273,0.608047,0.671404,0.750479,0.90168,1.06879,3.2597e+07,1.36991e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.8741,23.8087,23.872,23.8478,23.7904,23.8167,23.8708,23.7958,23.7394,23.8122,23.8098,23.793,23.7981,23.7872,23.7863,23.7549,23.7865,23.8225,23.7945,23.789,23.8002,23.7901,23.8107,23.7848,23.8108,23.7699,23.7643,23.8081,23.813,23.7837,23.6964
-49.0224,0.849552,0.943604,1,3,0,49.1508,0.323595,0.39051,1,0,0.359186,1,1.0051,1.00711,1.00975,1.01223,1.01482,1.01792,1.02131,1.02456,1.02789,1.03166,1.03498,1.03983,1.04291,1.04847,1.05226,1.05775,1.06359,1.06922,1.0763,1.08279,1.09115,1.09908,1.10941,1.118,1.12975,1.14221,1.1571,1.17217,1.18883,1.21196,1.23352,1.26156,1.29487,1.34044,1.3874,1.47157,1.56422,1.69697,2.01394,2.48945,0.0139646,0.0193318,0.0262733,0.0327027,0.0393133,0.0470861,0.0554226,0.0632433,0.0711363,0.0798762,0.0874247,0.098221,0.104943,0.116801,0.124703,0.135888,0.147485,0.158363,0.171693,0.18355,0.198362,0.211968,0.229084,0.242823,0.260975,0.279462,0.300599,0.321036,0.342638,0.371048,0.396076,0.42678,0.460895,0.504013,0.544861,0.61073,0.674674,0.754543,0.907419,1.07656,3.25866e+07,1.36969e+06,57571.6,23.8147,23.7549,23.7799,23.7786,23.7794,23.7694,23.7391,23.7707,23.7664,23.873,23.8075,23.8706,23.8463,23.7888,23.815,23.8689,23.7937,23.7372,23.8098,23.8071,23.7901,23.795,23.7839,23.7827,23.751,23.7824,23.818,23.7897,23.7838,23.7945,23.784,23.8042,23.7776,23.8029,23.7614,23.7547,23.7975,23.8013,23.7699,23.6807
-50.1261,0.782046,0.943604,2,3,0,51.7062,0.317836,0.392693,1,0,0.351549,1,1.00499,1.00696,1.00954,1.01197,1.01451,1.01754,1.02086,1.02404,1.0273,1.03099,1.03424,1.03899,1.04201,1.04745,1.05116,1.05654,1.06226,1.06777,1.07471,1.08107,1.08926,1.09704,1.10716,1.11557,1.1271,1.13932,1.15393,1.16871,1.18507,1.20777,1.22895,1.2565,1.28926,1.33408,1.38032,1.46324,1.55461,1.68564,1.9989,2.4694,0.0139653,0.0193333,0.026276,0.0327069,0.0393194,0.0470948,0.0554347,0.0632591,0.0711564,0.0799016,0.0874552,0.0982597,0.104987,0.116857,0.124767,0.135964,0.147574,0.158466,0.171815,0.183691,0.198527,0.212158,0.229307,0.243075,0.261268,0.2798,0.300994,0.321488,0.343157,0.371661,0.396779,0.427602,0.46186,0.505175,0.546225,0.612451,0.676775,0.75716,0.911129,1.0816,3.258e+07,1.36955e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.769,23.7386,23.7701,23.7658,23.8723,23.8068,23.8698,23.8454,23.7877,23.8139,23.8677,23.7924,23.7357,23.8082,23.8055,23.7883,23.7931,23.7818,23.7805,23.7486,23.7797,23.8152,23.7867,23.7806,23.791,23.7802,23.8,23.7731,23.7979,23.756,23.7486,23.7908,23.7938,23.7611,23.6705
-48.2481,0.973967,0.943604,1,3,0,50.0027,0.33097,0.387699,1,0,0.369038,1,1.00524,1.00731,1.01001,1.01256,1.01523,1.01841,1.02189,1.02523,1.02865,1.03252,1.03593,1.04091,1.04408,1.04978,1.05367,1.05931,1.0653,1.07108,1.07835,1.08501,1.09358,1.10172,1.11231,1.12111,1.13316,1.14593,1.16118,1.17661,1.19367,1.21733,1.23937,1.26803,1.30206,1.34857,1.39646,1.48221,1.57648,1.71139,2.03305,2.51489,0.0139636,0.01933,0.0262699,0.0326974,0.0393056,0.0470749,0.0554071,0.063223,0.0711105,0.0798435,0.0873854,0.0981711,0.104886,0.11673,0.124622,0.135791,0.14737,0.158229,0.171536,0.183369,0.19815,0.211724,0.228798,0.242499,0.260599,0.279028,0.300094,0.320456,0.341974,0.370264,0.395177,0.425731,0.459664,0.502533,0.543125,0.608544,0.67201,0.75123,0.902739,1.07023,3.2595e+07,1.36987e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7714,23.7672,23.8739,23.8085,23.8717,23.8475,23.7901,23.8164,23.8705,23.7954,23.739,23.8118,23.8093,23.7924,23.7975,23.7866,23.7856,23.7542,23.7857,23.8217,23.7936,23.7881,23.7991,23.789,23.8095,23.7835,23.8093,23.7683,23.7625,23.8061,23.8109,23.7812,23.6935
-48.226,1,0.943604,2,3,0,48.2602,0.331377,0.387543,1,0,0.369584,1,1.00525,1.00732,1.01003,1.01258,1.01525,1.01844,1.02193,1.02526,1.02869,1.03257,1.03598,1.04097,1.04414,1.04986,1.05375,1.05939,1.0654,1.07118,1.07846,1.08513,1.09372,1.10186,1.11247,1.12128,1.13335,1.14614,1.16141,1.17685,1.19393,1.21762,1.2397,1.26839,1.30246,1.34902,1.39696,1.48279,1.57716,1.71219,2.0341,2.51629,0.0139636,0.0193298,0.0262697,0.0326971,0.0393051,0.0470743,0.0554062,0.0632218,0.0711091,0.0798416,0.0873832,0.0981683,0.104883,0.116726,0.124617,0.135786,0.147363,0.158222,0.171527,0.183359,0.198138,0.211711,0.228782,0.242481,0.260578,0.279004,0.300066,0.320424,0.341937,0.370221,0.395128,0.425673,0.459597,0.502452,0.54303,0.608424,0.671864,0.751049,0.902484,1.06988,3.25955e+07,1.36988e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.77,23.7397,23.7714,23.7672,23.8739,23.8086,23.8718,23.8476,23.7902,23.8164,23.8706,23.7955,23.7391,23.8119,23.8094,23.7926,23.7977,23.7868,23.7858,23.7543,23.7859,23.8219,23.7939,23.7883,23.7994,23.7892,23.8098,23.7838,23.8097,23.7687,23.7629,23.8066,23.8114,23.7818,23.6942
-48.4,0.963814,0.943604,1,1,0,48.4004,0.328828,0.388517,1,0,0.366168,1,1.0052,1.00725,1.00994,1.01247,1.01511,1.01827,1.02173,1.02503,1.02843,1.03227,1.03565,1.04059,1.04374,1.0494,1.05326,1.05885,1.06481,1.07053,1.07775,1.08436,1.09288,1.10095,1.11147,1.1202,1.13217,1.14485,1.16,1.17532,1.19226,1.21577,1.23767,1.26615,1.29998,1.34621,1.39383,1.47912,1.57293,1.70721,2.02752,2.50752,0.0139639,0.0193305,0.0262709,0.0326989,0.0393078,0.0470782,0.0554116,0.0632289,0.071118,0.079853,0.0873968,0.0981856,0.104902,0.116751,0.124646,0.135819,0.147403,0.158268,0.171581,0.183422,0.198211,0.211795,0.228881,0.242593,0.260708,0.279154,0.300241,0.320625,0.342167,0.370492,0.395438,0.426035,0.460021,0.502962,0.543628,0.609177,0.672781,0.752188,0.904091,1.07205,3.25926e+07,1.36982e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7698,23.7395,23.7712,23.7669,23.8736,23.8082,23.8714,23.8472,23.7897,23.816,23.87,23.7949,23.7385,23.8112,23.8087,23.7918,23.7968,23.7858,23.7848,23.7532,23.7847,23.8206,23.7925,23.7868,23.7978,23.7875,23.808,23.7818,23.8075,23.7663,23.7602,23.8036,23.8081,23.7779,23.6898
