lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,yy0.1,yy0.2,yp0.1,yp0.2,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.33.1,S.34.1,S.35.1,S.36.1,S.37.1,S.38.1,S.39.1,S.40.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,S.33.2,S.34.2,S.35.2,S.36.2,S.37.2,S.38.2,S.39.2,S.40.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 0.92523
# Diagonal elements of inverse mass matrix:
# 0.000903198
-48.1852,0.967618,0.92523,1,3,0,48.9128,0.332264,0.387204,1,0,0.370775,1,1.00527,1.00734,1.01006,1.01262,1.0153,1.0185,1.022,1.02534,1.02879,1.03267,1.0361,1.0411,1.04428,1.05001,1.05392,1.05958,1.06561,1.0714,1.07871,1.0854,1.09401,1.10218,1.11282,1.12166,1.13376,1.14658,1.1619,1.17739,1.19452,1.21827,1.2404,1.26917,1.30332,1.34999,1.39805,1.48407,1.57863,1.71392,2.03639,2.51933,0.0139634,0.0193296,0.0262693,0.0326964,0.0393042,0.047073,0.0554043,0.0632194,0.071106,0.0798377,0.0873784,0.0981623,0.104876,0.116718,0.124608,0.135774,0.14735,0.158206,0.171508,0.183337,0.198112,0.211682,0.228747,0.242442,0.260533,0.278952,0.300006,0.320355,0.341858,0.370126,0.39502,0.425547,0.459449,0.502274,0.542822,0.608163,0.671545,0.750654,0.901927,1.06913,3.25965e+07,1.3699e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8087,23.8719,23.8477,23.7903,23.8166,23.8707,23.7957,23.7393,23.8121,23.8097,23.7928,23.798,23.7871,23.7861,23.7547,23.7863,23.8223,23.7943,23.7888,23.7999,23.7898,23.8104,23.7845,23.8104,23.7695,23.7638,23.8076,23.8125,23.7831,23.6957
-48.2793,0.703579,0.92523,2,3,0,50.4038,0.340409,0.384077,1,0,0.381763,1,1.00542,1.00756,1.01036,1.01299,1.01575,1.01904,1.02265,1.02609,1.02963,1.03363,1.03716,1.0423,1.04558,1.05147,1.0555,1.06132,1.06751,1.07347,1.08099,1.08786,1.09671,1.10511,1.11604,1.12512,1.13754,1.15071,1.16642,1.18231,1.19987,1.22421,1.24687,1.27632,1.31126,1.35895,1.40802,1.49575,1.59207,1.72972,2.05727,2.54709,0.0139624,0.0193276,0.0262654,0.0326904,0.0392955,0.0470605,0.055387,0.0631967,0.0710772,0.0798013,0.0873347,0.0981068,0.104812,0.116639,0.124517,0.135666,0.147222,0.158058,0.171333,0.183137,0.197877,0.211411,0.22843,0.242084,0.260117,0.278472,0.299447,0.319715,0.341125,0.369262,0.394031,0.424393,0.458098,0.500652,0.540922,0.605776,0.668644,0.747056,0.896865,1.0623,3.26058e+07,1.3701e+06,57571.6,23.815,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7723,23.7682,23.875,23.8098,23.8732,23.849,23.7918,23.8182,23.8725,23.7976,23.7413,23.8143,23.812,23.7954,23.8007,23.7901,23.7894,23.7582,23.7901,23.8263,23.7987,23.7935,23.805,23.7953,23.8163,23.7909,23.8175,23.7771,23.7724,23.817,23.823,23.7953,23.7096
-48.6152,0.908145,0.92523,1,1,0,48.6231,0.344268,0.382588,1,0,0.387003,1,1.0055,1.00766,1.0105,1.01317,1.01596,1.0193,1.02295,1.02645,1.03004,1.03409,1.03766,1.04288,1.04619,1.05217,1.05625,1.06214,1.06842,1.07446,1.08207,1.08903,1.098,1.1065,1.11757,1.12676,1.13934,1.15266,1.16857,1.18464,1.20241,1.22702,1.24994,1.27971,1.31501,1.36319,1.41273,1.50127,1.59842,1.73716,2.0671,2.56014,0.0139618,0.0193266,0.0262636,0.0326876,0.0392914,0.0470546,0.0553787,0.0631859,0.0710635,0.079784,0.0873139,0.0980804,0.104782,0.116601,0.124474,0.135615,0.147161,0.157988,0.17125,0.183042,0.197765,0.211283,0.228279,0.241914,0.259919,0.278245,0.299183,0.319412,0.340778,0.368853,0.393563,0.423848,0.45746,0.499887,0.540028,0.604654,0.667281,0.745369,0.894499,1.05912,3.26102e+07,1.37019e+06,57571.6,23.8151,23.7555,23.7807,23.7796,23.7806,23.7709,23.7408,23.7726,23.7686,23.8755,23.8103,23.8738,23.8497,23.7925,23.8189,23.8733,23.7985,23.7423,23.8154,23.8132,23.7967,23.8021,23.7915,23.7909,23.7598,23.7918,23.8283,23.8007,23.7957,23.8074,23.7978,23.8191,23.7939,23.8208,23.7807,23.7764,23.8215,23.8279,23.8011,23.7161
-48.3225,1,0.92523,2,3,0,48.5498,0.341054,0.383829,1,0,0.382637,1,1.00544,1.00757,1.01038,1.01302,1.01578,1.01909,1.0227,1.02615,1.0297,1.03371,1.03724,1.0424,1.04568,1.05159,1.05562,1.06145,1.06766,1.07364,1.08117,1.08806,1.09693,1.10534,1.11629,1.12539,1.13784,1.15103,1.16678,1.1827,1.20029,1.22468,1.24739,1.27689,1.31188,1.35966,1.40881,1.49667,1.59313,1.73096,2.05892,2.54928,0.0139623,0.0193274,0.0262651,0.03269,0.0392948,0.0470595,0.0553856,0.0631949,0.0710749,0.0797984,0.0873312,0.0981024,0.104807,0.116632,0.12451,0.135658,0.147212,0.158046,0.171319,0.183121,0.197858,0.21139,0.228405,0.242056,0.260084,0.278434,0.299403,0.319664,0.341067,0.369194,0.393953,0.424302,0.457991,0.500524,0.540773,0.605588,0.668415,0.746773,0.896468,1.06177,3.26065e+07,1.37011e+06,57571.6,23.815,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7723,23.7682,23.8751,23.8099,23.8733,23.8491,23.7919,23.8183,23.8726,23.7977,23.7415,23.8145,23.8122,23.7956,23.801,23.7903,23.7896,23.7585,23.7904,23.8267,23.799,23.7938,23.8054,23.7957,23.8168,23.7914,23.818,23.7778,23.7731,23.8178,23.8238,23.7963,23.7107
-48.7686,0.879348,0.92523,1,1,0,48.7781,0.345558,0.38209,1,0,0.38876,1,1.00552,1.00769,1.01055,1.01323,1.01604,1.01939,1.02306,1.02657,1.03017,1.03424,1.03783,1.04307,1.0464,1.0524,1.0565,1.06242,1.06872,1.07479,1.08243,1.08943,1.09843,1.10697,1.11808,1.12731,1.13994,1.15332,1.16929,1.18542,1.20326,1.22797,1.25097,1.28084,1.31627,1.3646,1.4143,1.50311,1.60053,1.73965,2.07038,2.56449,0.0139617,0.0193262,0.026263,0.0326866,0.03929,0.0470526,0.055376,0.0631823,0.0710589,0.0797781,0.0873069,0.0980716,0.104772,0.116588,0.12446,0.135598,0.147141,0.157964,0.171222,0.18301,0.197728,0.21124,0.228229,0.241857,0.259853,0.278169,0.299095,0.31931,0.340662,0.368717,0.393407,0.423666,0.457247,0.499632,0.539729,0.60428,0.666827,0.744808,0.893713,1.05806,3.26117e+07,1.37022e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7807,23.771,23.7409,23.7728,23.7687,23.8756,23.8105,23.8739,23.8499,23.7927,23.8192,23.8736,23.7988,23.7426,23.8157,23.8135,23.7971,23.8025,23.792,23.7914,23.7604,23.7924,23.8289,23.8014,23.7964,23.8082,23.7987,23.8201,23.7949,23.8219,23.7819,23.7778,23.8229,23.8295,23.803,23.7183
-48.7686,0.599749,0.92523,1,1,0,49.9985,0.345558,0.38209,1,0,0.38876,1,1.00552,1.00769,1.01055,1.01323,1.01604,1.01939,1.02306,1.02657,1.03017,1.03424,1.03783,1.04307,1.0464,1.0524,1.0565,1.06242,1.06872,1.07479,1.08243,1.08943,1.09843,1.10697,1.11808,1.12731,1.13994,1.15332,1.16929,1.18542,1.20326,1.22797,1.25097,1.28084,1.31627,1.3646,1.4143,1.50311,1.60053,1.73965,2.07038,2.56449,0.0139617,0.0193262,0.026263,0.0326866,0.03929,0.0470526,0.055376,0.0631823,0.0710589,0.0797781,0.0873069,0.0980716,0.104772,0.116588,0.12446,0.135598,0.147141,0.157964,0.171222,0.18301,0.197728,0.21124,0.228229,0.241857,0.259853,0.278169,0.299095,0.31931,0.340662,0.368717,0.393407,0.423666,0.457247,0.499632,0.539729,0.60428,0.666827,0.744808,0.893713,1.05806,3.26117e+07,1.37022e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7807,23.771,23.7409,23.7728,23.7687,23.8756,23.8105,23.8739,23.8499,23.7927,23.8192,23.8736,23.7988,23.7426,23.8157,23.8135,23.7971,23.8025,23.792,23.7914,23.7604,23.7924,23.8289,23.8014,23.7964,23.8082,23.7987,23.8201,23.7949,23.8219,23.7819,23.7778,23.8229,23.8295,23.803,23.7183
-48.9045,0.960933,0.92523,1,1,0,49.0646,0.346578,0.381695,1,0,0.390151,1,1.00554,1.00772,1.01058,1.01328,1.01609,1.01946,1.02314,1.02666,1.03028,1.03437,1.03796,1.04322,1.04656,1.05259,1.0567,1.06264,1.06896,1.07505,1.08272,1.08974,1.09877,1.10734,1.11849,1.12775,1.14041,1.15384,1.16985,1.18604,1.20393,1.22871,1.25178,1.28174,1.31726,1.36572,1.41555,1.50456,1.6022,1.74161,2.07297,2.56793,0.0139615,0.019326,0.0262625,0.0326859,0.0392889,0.047051,0.0553738,0.0631795,0.0710553,0.0797736,0.0873013,0.0980646,0.104764,0.116578,0.124448,0.135584,0.147125,0.157946,0.1712,0.182984,0.197698,0.211206,0.228189,0.241812,0.259801,0.278108,0.299025,0.31923,0.340571,0.368609,0.393283,0.423522,0.457079,0.499431,0.539494,0.603985,0.666469,0.744365,0.893093,1.05723,3.26128e+07,1.37024e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.741,23.7729,23.7688,23.8758,23.8106,23.8741,23.85,23.7929,23.8194,23.8738,23.799,23.7429,23.816,23.8138,23.7974,23.8029,23.7924,23.7918,23.7608,23.7929,23.8294,23.802,23.797,23.8089,23.7994,23.8208,23.7957,23.8228,23.7829,23.7788,23.8241,23.8308,23.8045,23.72
-48.2267,0.953448,0.92523,1,3,0,49.1724,0.331364,0.387549,1,0,0.369565,1,1.00525,1.00732,1.01003,1.01258,1.01525,1.01844,1.02193,1.02526,1.02869,1.03257,1.03598,1.04097,1.04414,1.04985,1.05375,1.05939,1.0654,1.07118,1.07846,1.08513,1.09371,1.10186,1.11247,1.12128,1.13334,1.14613,1.1614,1.17685,1.19392,1.21761,1.23968,1.26838,1.30245,1.349,1.39694,1.48277,1.57713,1.71216,2.03407,2.51624,0.0139636,0.0193299,0.0262697,0.0326971,0.0393051,0.0470743,0.0554062,0.0632219,0.0711091,0.0798417,0.0873833,0.0981684,0.104883,0.116726,0.124618,0.135786,0.147364,0.158222,0.171527,0.18336,0.198138,0.211711,0.228783,0.242482,0.260579,0.279005,0.300067,0.320425,0.341939,0.370222,0.395129,0.425675,0.459599,0.502454,0.543033,0.608428,0.671869,0.751055,0.902492,1.06989,3.25955e+07,1.36988e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.77,23.7397,23.7714,23.7672,23.8739,23.8086,23.8718,23.8476,23.7902,23.8164,23.8706,23.7955,23.7391,23.8119,23.8094,23.7926,23.7977,23.7867,23.7858,23.7543,23.7859,23.8218,23.7938,23.7883,23.7994,23.7892,23.8098,23.7838,23.8097,23.7687,23.7629,23.8066,23.8114,23.7817,23.6942
-48.2267,0.581042,0.92523,1,3,0,50.1788,0.331364,0.387549,1,0,0.369565,1,1.00525,1.00732,1.01003,1.01258,1.01525,1.01844,1.02193,1.02526,1.02869,1.03257,1.03598,1.04097,1.04414,1.04985,1.05375,1.05939,1.0654,1.07118,1.07846,1.08513,1.09371,1.10186,1.11247,1.12128,1.13334,1.14613,1.1614,1.17685,1.19392,1.21761,1.23968,1.26838,1.30245,1.349,1.39694,1.48277,1.57713,1.71216,2.03407,2.51624,0.0139636,0.0193299,0.0262697,0.0326971,0.0393051,0.0470743,0.0554062,0.0632219,0.0711091,0.0798417,0.0873833,0.0981684,0.104883,0.116726,0.124618,0.135786,0.147364,0.158222,0.171527,0.18336,0.198138,0.211711,0.228783,0.242482,0.260579,0.279005,0.300067,0.320425,0.341939,0.370222,0.395129,0.425675,0.459599,0.502454,0.543033,0.608428,0.671869,0.751055,0.902492,1.06989,3.25955e+07,1.36988e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.77,23.7397,23.7714,23.7672,23.8739,23.8086,23.8718,23.8476,23.7902,23.8164,23.8706,23.7955,23.7391,23.8119,23.8094,23.7926,23.7977,23.7867,23.7858,23.7543,23.7859,23.8218,23.7938,23.7883,23.7994,23.7892,23.8098,23.7838,23.8097,23.7687,23.7629,23.8066,23.8114,23.7817,23.6942
-48.2267,0.810061,0.92523,1,3,0,48.9824,0.331364,0.387549,1,0,0.369565,1,1.00525,1.00732,1.01003,1.01258,1.01525,1.01844,1.02193,1.02526,1.02869,1.03257,1.03598,1.04097,1.04414,1.04985,1.05375,1.05939,1.0654,1.07118,1.07846,1.08513,1.09371,1.10186,1.11247,1.12128,1.13334,1.14613,1.1614,1.17685,1.19392,1.21761,1.23968,1.26838,1.30245,1.349,1.39694,1.48277,1.57713,1.71216,2.03407,2.51624,0.0139636,0.0193299,0.0262697,0.0326971,0.0393051,0.0470743,0.0554062,0.0632219,0.0711091,0.0798417,0.0873833,0.0981684,0.104883,0.116726,0.124618,0.135786,0.147364,0.158222,0.171527,0.18336,0.198138,0.211711,0.228783,0.242482,0.260579,0.279005,0.300067,0.320425,0.341939,0.370222,0.395129,0.425675,0.459599,0.502454,0.543033,0.608428,0.671869,0.751055,0.902492,1.06989,3.25955e+07,1.36988e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.77,23.7397,23.7714,23.7672,23.8739,23.8086,23.8718,23.8476,23.7902,23.8164,23.8706,23.7955,23.7391,23.8119,23.8094,23.7926,23.7977,23.7867,23.7858,23.7543,23.7859,23.8218,23.7938,23.7883,23.7994,23.7892,23.8098,23.7838,23.8097,23.7687,23.7629,23.8066,23.8114,23.7817,23.6942
-48.282,0.985215,0.92523,1,1,0,48.3003,0.330412,0.387912,1,0,0.368289,1,1.00523,1.00729,1.00999,1.01254,1.01519,1.01837,1.02185,1.02518,1.02859,1.03246,1.03586,1.04083,1.04399,1.04968,1.05357,1.05919,1.06517,1.07094,1.0782,1.08484,1.0934,1.10152,1.11209,1.12087,1.1329,1.14565,1.16087,1.17627,1.1933,1.21692,1.23893,1.26754,1.30152,1.34796,1.39578,1.4814,1.57556,1.71031,2.03161,2.51297,0.0139637,0.0193301,0.0262701,0.0326978,0.0393061,0.0470758,0.0554082,0.0632245,0.0711125,0.0798459,0.0873884,0.0981749,0.10489,0.116736,0.124628,0.135798,0.147379,0.15824,0.171547,0.183383,0.198166,0.211743,0.22882,0.242524,0.260627,0.279061,0.300132,0.3205,0.342024,0.370323,0.395245,0.42581,0.459758,0.502645,0.543256,0.608709,0.67221,0.75148,0.903091,1.0707,3.25944e+07,1.36986e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7713,23.7671,23.8738,23.8084,23.8717,23.8474,23.79,23.8163,23.8704,23.7953,23.7388,23.8116,23.8091,23.7923,23.7973,23.7864,23.7854,23.7539,23.7855,23.8214,23.7933,23.7877,23.7988,23.7886,23.8091,23.783,23.8088,23.7678,23.7619,23.8055,23.8101,23.7803,23.6925
-48.414,0.837923,0.92523,2,3,0,49.4636,0.342222,0.383379,1,0,0.384222,1,1.00546,1.00761,1.01042,1.01308,1.01585,1.01917,1.02279,1.02626,1.02982,1.03385,1.03739,1.04257,1.04587,1.0518,1.05585,1.0617,1.06794,1.07394,1.0815,1.08841,1.09732,1.10576,1.11676,1.12589,1.13838,1.15162,1.16743,1.1834,1.20106,1.22553,1.24832,1.27791,1.31302,1.36094,1.41023,1.49834,1.59505,1.73322,2.0619,2.55323,0.0139621,0.0193271,0.0262646,0.0326891,0.0392936,0.0470577,0.0553831,0.0631917,0.0710708,0.0797932,0.0873249,0.0980944,0.104798,0.116621,0.124497,0.135642,0.147193,0.158025,0.171294,0.183092,0.197824,0.211351,0.228359,0.242004,0.260024,0.278365,0.299323,0.319572,0.340962,0.36907,0.393811,0.424137,0.457798,0.500292,0.540502,0.605248,0.668002,0.746262,0.895751,1.0608,3.26079e+07,1.37014e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7707,23.7406,23.7724,23.7684,23.8752,23.81,23.8734,23.8493,23.7921,23.8185,23.8729,23.798,23.7418,23.8148,23.8126,23.796,23.8014,23.7908,23.7901,23.759,23.7909,23.8272,23.7996,23.7945,23.8061,23.7965,23.8177,23.7923,23.819,23.7788,23.7743,23.8191,23.8253,23.798,23.7127
-48.1608,1,0.92523,1,3,0,48.3437,0.337901,0.385042,1,0,0.378369,1,1.00537,1.00749,1.01027,1.01288,1.01561,1.01887,1.02245,1.02586,1.02937,1.03334,1.03683,1.04193,1.04518,1.05102,1.05501,1.06078,1.06692,1.07284,1.08028,1.0871,1.09588,1.10421,1.11505,1.12405,1.13637,1.14943,1.16503,1.18079,1.19822,1.22238,1.24488,1.27412,1.30881,1.3562,1.40495,1.49216,1.58794,1.72486,2.05086,2.53857,0.0139627,0.0193282,0.0262666,0.0326923,0.0392982,0.0470643,0.0553923,0.0632037,0.0710861,0.0798125,0.0873482,0.0981239,0.104832,0.116663,0.124545,0.135699,0.147261,0.158104,0.171387,0.183199,0.197949,0.211495,0.228528,0.242194,0.260245,0.27862,0.299619,0.319912,0.34135,0.369528,0.394335,0.424748,0.458513,0.50115,0.541506,0.606509,0.669533,0.748158,0.898414,1.06439,3.26029e+07,1.37004e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7403,23.772,23.7679,23.8747,23.8094,23.8728,23.8486,23.7913,23.8177,23.8719,23.797,23.7407,23.8137,23.8113,23.7946,23.7999,23.7892,23.7884,23.7571,23.7889,23.8251,23.7973,23.792,23.8035,23.7936,23.8145,23.7889,23.8153,23.7748,23.7698,23.8141,23.8198,23.7916,23.7054
-49.0922,0.803277,0.92523,1,3,0,49.1354,0.347853,0.381201,1,0,0.391891,1,1.00557,1.00776,1.01063,1.01334,1.01616,1.01955,1.02324,1.02678,1.03041,1.03452,1.03813,1.04341,1.04677,1.05282,1.05694,1.06291,1.06927,1.07538,1.08308,1.09013,1.0992,1.1078,1.11899,1.12829,1.14101,1.15449,1.17056,1.18681,1.20477,1.22964,1.25279,1.28285,1.3185,1.36712,1.4171,1.50638,1.60429,1.74406,2.07619,2.57221,0.0139614,0.0193256,0.0262619,0.0326849,0.0392876,0.047049,0.055371,0.0631759,0.0710507,0.0797678,0.0872944,0.0980558,0.104754,0.116566,0.124434,0.135567,0.147105,0.157922,0.171173,0.182953,0.197661,0.211164,0.228139,0.241756,0.259736,0.278033,0.298937,0.31913,0.340456,0.368474,0.393129,0.423342,0.456869,0.499179,0.5392,0.603617,0.666022,0.743813,0.89232,1.05619,3.26143e+07,1.37027e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.7411,23.773,23.769,23.8759,23.8108,23.8743,23.8502,23.7932,23.8196,23.8741,23.7993,23.7432,23.8164,23.8142,23.7978,23.8033,23.7929,23.7923,23.7614,23.7935,23.83,23.8026,23.7977,23.8097,23.8002,23.8217,23.7967,23.8239,23.7841,23.7801,23.8256,23.8324,23.8064,23.7221
-48.1889,1,0.92523,1,3,0,48.8568,0.338674,0.384745,1,0,0.379414,1,1.00539,1.00751,1.01029,1.01291,1.01565,1.01893,1.02251,1.02593,1.02945,1.03343,1.03693,1.04205,1.0453,1.05116,1.05516,1.06095,1.0671,1.07303,1.0805,1.08734,1.09614,1.10448,1.11535,1.12438,1.13673,1.14983,1.16546,1.18126,1.19873,1.22294,1.24549,1.2748,1.30957,1.35705,1.4059,1.49327,1.58921,1.72636,2.05284,2.5412,0.0139626,0.019328,0.0262663,0.0326917,0.0392974,0.0470632,0.0553907,0.0632016,0.0710833,0.0798091,0.087344,0.0981187,0.104826,0.116655,0.124536,0.135689,0.147249,0.15809,0.17137,0.18318,0.197927,0.211469,0.228498,0.24216,0.260205,0.278574,0.299566,0.319851,0.341281,0.369446,0.394241,0.424638,0.458385,0.500997,0.541326,0.606283,0.669259,0.747818,0.897935,1.06374,3.26038e+07,1.37005e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7803,23.7705,23.7403,23.7721,23.768,23.8748,23.8095,23.8729,23.8487,23.7915,23.8179,23.8721,23.7972,23.7409,23.8139,23.8115,23.7949,23.8002,23.7895,23.7887,23.7574,23.7893,23.8255,23.7977,23.7925,23.8039,23.7941,23.8151,23.7895,23.816,23.7755,23.7706,23.815,23.8208,23.7927,23.7067
-48.9748,0.837437,0.92523,1,3,0,48.9908,0.347072,0.381504,1,0,0.390824,1,1.00555,1.00774,1.0106,1.0133,1.01612,1.01949,1.02318,1.02671,1.03033,1.03442,1.03803,1.0433,1.04664,1.05268,1.05679,1.06274,1.06908,1.07518,1.08286,1.08989,1.09894,1.10752,1.11868,1.12796,1.14064,1.15409,1.17013,1.18634,1.20425,1.22907,1.25217,1.28217,1.31774,1.36626,1.41615,1.50527,1.60301,1.74256,2.07422,2.56959,0.0139615,0.0193258,0.0262623,0.0326855,0.0392884,0.0470502,0.0553727,0.0631781,0.0710535,0.0797713,0.0872987,0.0980612,0.10476,0.116573,0.124443,0.135577,0.147117,0.157937,0.17119,0.182972,0.197684,0.21119,0.22817,0.241791,0.259776,0.278079,0.298991,0.319192,0.340526,0.368557,0.393224,0.423452,0.456997,0.499333,0.53938,0.603842,0.666296,0.744151,0.892793,1.05683,3.26134e+07,1.37026e+06,57571.6,23.8152,23.7555,23.7809,23.7797,23.7808,23.7711,23.741,23.7729,23.7689,23.8758,23.8107,23.8742,23.8501,23.793,23.8195,23.8739,23.7991,23.743,23.8162,23.814,23.7976,23.803,23.7926,23.792,23.761,23.7931,23.8297,23.8022,23.7973,23.8092,23.7997,23.8212,23.7961,23.8232,23.7833,23.7793,23.8247,23.8314,23.8052,23.7208
-48.1368,0.985317,0.92523,1,3,0,48.9849,0.333881,0.386585,1,0,0.372948,1,1.0053,1.00738,1.01012,1.0127,1.01539,1.01861,1.02213,1.02549,1.02895,1.03286,1.03631,1.04134,1.04454,1.0503,1.05423,1.05993,1.06598,1.07181,1.07916,1.08589,1.09455,1.10276,1.11346,1.12234,1.13451,1.1474,1.1628,1.17836,1.19558,1.21945,1.24168,1.27059,1.3049,1.35177,1.40003,1.48639,1.5813,1.71706,2.04055,2.52486,0.0139632,0.0193292,0.0262685,0.0326952,0.0393025,0.0470705,0.0554009,0.0632149,0.0711003,0.0798305,0.0873698,0.0981513,0.104863,0.116702,0.12459,0.135753,0.147324,0.158177,0.171473,0.183298,0.198066,0.211628,0.228685,0.242371,0.26045,0.278857,0.299895,0.320228,0.341712,0.369955,0.394823,0.425317,0.45918,0.501951,0.542444,0.607687,0.670966,0.749935,0.900914,1.06776,3.25984e+07,1.36994e+06,57571.6,23.8149,23.7552,23.7803,23.7791,23.78,23.7701,23.7399,23.7716,23.7675,23.8742,23.8089,23.8722,23.848,23.7906,23.8169,23.8711,23.7961,23.7397,23.8126,23.8101,23.7934,23.7985,23.7877,23.7868,23.7554,23.7871,23.8231,23.7952,23.7897,23.8009,23.7909,23.8116,23.7857,23.8118,23.7711,23.7655,23.8095,23.8146,23.7855,23.6985
-48.5901,0.897438,0.92523,2,3,0,48.8722,0.326877,0.389261,1,0,0.36356,1,1.00516,1.0072,1.00987,1.01238,1.015,1.01814,1.02157,1.02485,1.02823,1.03204,1.0354,1.04031,1.04343,1.04905,1.05289,1.05844,1.06435,1.07004,1.07721,1.08378,1.09223,1.10025,1.1107,1.11938,1.13126,1.14387,1.15892,1.17414,1.19098,1.21435,1.23612,1.26444,1.29807,1.34406,1.39144,1.47631,1.56969,1.7034,2.02247,2.5008,0.0139641,0.019331,0.0262718,0.0327003,0.0393099,0.0470811,0.0554157,0.0632343,0.0711249,0.0798616,0.0874072,0.0981988,0.104918,0.11677,0.124667,0.135845,0.147434,0.158303,0.171623,0.18347,0.198268,0.21186,0.228957,0.242679,0.260807,0.279269,0.300375,0.320778,0.342342,0.370699,0.395676,0.426313,0.460347,0.503353,0.544087,0.609755,0.673485,0.753063,0.905327,1.07373,3.25904e+07,1.36977e+06,57571.6,23.8148,23.755,23.7801,23.7787,23.7796,23.7696,23.7394,23.771,23.7667,23.8734,23.808,23.8711,23.8468,23.7894,23.8156,23.8696,23.7944,23.738,23.8107,23.8081,23.7911,23.7961,23.7851,23.784,23.7524,23.7839,23.8196,23.7915,23.7857,23.7966,23.7862,23.8065,23.7802,23.8058,23.7645,23.7582,23.8014,23.8056,23.7749,23.6864
-48.122,1,0.92523,1,3,0,48.5425,0.335198,0.38608,1,0,0.374721,1,1.00532,1.00742,1.01017,1.01276,1.01546,1.01869,1.02223,1.02561,1.02909,1.03302,1.03648,1.04153,1.04475,1.05054,1.05449,1.06021,1.06629,1.07215,1.07953,1.08629,1.09498,1.10323,1.11398,1.1229,1.13512,1.14807,1.16353,1.17916,1.19644,1.22041,1.24273,1.27174,1.30618,1.35322,1.40164,1.48828,1.58348,1.71962,2.04394,2.52936,0.013963,0.0193289,0.0262679,0.0326943,0.0393011,0.0470685,0.0553981,0.0632112,0.0710956,0.0798246,0.0873627,0.0981424,0.104853,0.116689,0.124575,0.135735,0.147304,0.158153,0.171445,0.183265,0.198028,0.211584,0.228633,0.242313,0.260383,0.278779,0.299805,0.320124,0.341594,0.369815,0.394663,0.425131,0.458962,0.501689,0.542136,0.6073,0.670496,0.749352,0.900093,1.06665,3.25999e+07,1.36997e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.7801,23.7702,23.7401,23.7718,23.7676,23.8744,23.8091,23.8724,23.8482,23.7909,23.8172,23.8714,23.7964,23.74,23.8129,23.8105,23.7938,23.799,23.7882,23.7873,23.756,23.7877,23.8238,23.7959,23.7905,23.8018,23.7918,23.8126,23.7868,23.813,23.7723,23.7669,23.811,23.8163,23.7875,23.7007
